start_time,end_time,run_time,program_string,lr,epochs,width_height,val_split,VAL_LOSS,RAM_USAGE,RUNTIME,exit_code,signal,hostname
1739363990,1739364037,47,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.008061156515032053 --epochs=34 --validation_split=0.2 --width=20 --height=20,0.008061156515032053,34,20,0.2,0.9349,662.86,47,0,None,arbeitsrechner
1739364043,1739364104,61,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0955779330804944 --epochs=41 --validation_split=0.2 --width=5 --height=5,0.0955779330804944,41,5,0.2,1.5389,644.78,61,0,None,arbeitsrechner
1739364110,1739364166,56,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.057173152361065155 --epochs=35 --validation_split=0.2 --width=15 --height=15,0.057173152361065155,35,15,0.2,1.523,650.35,56,0,None,arbeitsrechner
1739364171,1739364238,67,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.04465941581875086 --epochs=50 --validation_split=0.2 --width=10 --height=10,0.04465941581875086,50,10,0.2,1.5238,637.86,67,0,None,arbeitsrechner
1739364269,1739364324,55,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0 --epochs=36 --validation_split=0.2 --width=10 --height=10,0,36,10,0.2,1.9265,636.95,55,0,None,arbeitsrechner
1739364367,1739364424,57,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0 --epochs=39 --validation_split=0.2 --width=10 --height=10,0,39,10,0.2,1.8716,636.42,57,0,None,arbeitsrechner
1739364460,1739364508,48,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.01631743307477515 --epochs=37 --validation_split=0.2 --width=10 --height=10,0.01631743307477515,37,10,0.2,0.6962,637,48,0,None,arbeitsrechner
1739364544,1739364587,43,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0036526465267977108 --epochs=31 --validation_split=0.2 --width=15 --height=15,0.0036526465267977108,31,15,0.2,0.2882,651.02,43,0,None,arbeitsrechner
1739364622,1739364667,45,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.024568110712518597 --epochs=35 --validation_split=0.2 --width=5 --height=5,0.024568110712518597,35,5,0.2,0.4824,638.2,45,0,None,arbeitsrechner
1739364706,1739364757,51,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.021024044988272445 --epochs=37 --validation_split=0.2 --width=5 --height=5,0.021024044988272445,37,5,0.2,0.7434,639.8,51,0,None,arbeitsrechner
1739364801,1739364843,42,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.02545019774069109 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.02545019774069109,30,5,0.2,0.8429,640.03,42,0,None,arbeitsrechner
1739364881,1739364924,43,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.023093975641816977 --epochs=33 --validation_split=0.2 --width=5 --height=5,0.023093975641816977,33,5,0.2,0.6413,638.96,43,0,None,arbeitsrechner
1739364966,1739365014,48,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.025199718561019664 --epochs=37 --validation_split=0.2 --width=10 --height=10,0.025199718561019664,37,10,0.2,1.5234,636.74,48,0,None,arbeitsrechner
1739365053,1739365100,47,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.012959092656468232 --epochs=36 --validation_split=0.2 --width=10 --height=10,0.012959092656468232,36,10,0.2,0.4303,636.15,47,0,None,arbeitsrechner
1739365140,1739365187,47,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.03418188738840999 --epochs=36 --validation_split=0.2 --width=10 --height=10,0.03418188738840999,36,10,0.2,1.5269,637.05,47,0,None,arbeitsrechner
1739365226,1739365272,46,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.062397222876630715 --epochs=32 --validation_split=0.2 --width=5 --height=5,0.062397222876630715,32,5,0.2,0.908,637.23,46,0,None,arbeitsrechner
1739365316,1739365380,64,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.013181801966139852 --epochs=50 --validation_split=0.2 --width=10 --height=10,0.013181801966139852,50,10,0.2,0.3014,637.55,64,0,None,arbeitsrechner
1739365428,1739365482,54,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.1 --epochs=35 --validation_split=0.2 --width=10 --height=10,0.1,35,10,0.2,1.526,636.69,54,0,None,arbeitsrechner
1739365544,1739365597,53,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.06715313934460342 --epochs=34 --validation_split=0.2 --width=5 --height=5,0.06715313934460342,34,5,0.2,1.5316,639.12,53,0,None,arbeitsrechner
1739365651,1739365703,52,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.0017586496389350851 --epochs=32 --validation_split=0.2 --width=15 --height=15,0.0017586496389350851,32,15,0.2,0.1314,648.72,52,0,None,arbeitsrechner
1739365762,1739365811,49,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0 --epochs=33 --validation_split=0.2 --width=5 --height=5,0,33,5,0.2,1.6022,638.14,49,0,None,arbeitsrechner
1739365865,1739365908,43,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.057696899193412025 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.057696899193412025,30,5,0.2,1.5291,638.44,43,0,None,arbeitsrechner
1739365974,1739366020,46,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.08762350724268647 --epochs=30 --validation_split=0.2 --width=5 --height=5,0.08762350724268647,30,5,0.2,1.5359,640.87,46,0,None,arbeitsrechner
1739366116,1739366344,228,bash /home/s3811141/repos/OmniOpt/ax/.tests/example_network/run.sh --learning_rate=0.05973117036115327 --epochs=37 --validation_split=0.2 --width=10 --height=10,0.05973117036115327,37,10,0.2,1.5255,638.48,228,0,None,arbeitsrechner
