trial_index,arm_name,trial_status,generation_method,generation_node,VAL_LOSS,RAM_USAGE,RUNTIME,lr,epochs,width_height,val_split
12,12_0,COMPLETED,Sobol,GenerationStep_0,1.524599999999999955235807647114,660.200000000000045474735088646412,54.000000000000000000000000000000,0.049638899043202400207519531250,36,20.000000000000000000000000000000,0.2
13,13_0,COMPLETED,Sobol,GenerationStep_0,1.061199999999999921129756330629,642.799999999999954525264911353588,71.000000000000000000000000000000,0.062152628507465126905806585000,49,5.000000000000000000000000000000,0.2
14,14_0,COMPLETED,Sobol,GenerationStep_0,1.531300000000000105515596260375,651.610000000000013642420526593924,58.000000000000000000000000000000,0.097627757117152214050292968750,34,15.000000000000000000000000000000,0.2
15,15_0,COMPLETED,Sobol,GenerationStep_0,0.648700000000000054356519285648,637.000000000000000000000000000000,59.000000000000000000000000000000,0.010110964532941579818725585938,40,10.000000000000000000000000000000,0.2
16,16_0,COMPLETED,Sobol,GenerationStep_0,0.934899999999999953281815123773,662.860000000000013642420526593924,47.000000000000000000000000000000,0.008061156515032053340719109258,34,20.000000000000000000000000000000,0.2
17,17_0,COMPLETED,Sobol,GenerationStep_0,1.538899999999999934630068310071,644.779999999999972715158946812153,61.000000000000000000000000000000,0.095577933080494406614668889688,41,5.000000000000000000000000000000,0.2
18,18_0,COMPLETED,Sobol,GenerationStep_0,1.522999999999999909405801190587,650.350000000000022737367544323206,56.000000000000000000000000000000,0.057173152361065154858366099688,35,15.000000000000000000000000000000,0.2
19,19_0,COMPLETED,Sobol,GenerationStep_0,1.523800000000000043343106881366,637.860000000000013642420526593924,67.000000000000000000000000000000,0.044659415818750859694663546406,50,10.000000000000000000000000000000,0.2
20,20_0,COMPLETED,BoTorch,GenerationStep_1,1.926500000000000101252339845814,636.950000000000045474735088646412,55.000000000000000000000000000000,0.000000000000000000000000000000,36,10.000000000000000000000000000000,0.2
21,21_0,COMPLETED,BoTorch,GenerationStep_1,1.871599999999999930366811895510,636.419999999999959072738420218229,57.000000000000000000000000000000,0.000000000000000000000000000000,39,10.000000000000000000000000000000,0.2
22,22_0,COMPLETED,BoTorch,GenerationStep_1,0.696200000000000041033842990146,637.000000000000000000000000000000,48.000000000000000000000000000000,0.016317433074775150592117256565,37,10.000000000000000000000000000000,0.2
23,23_0,COMPLETED,BoTorch,GenerationStep_1,0.288200000000000011723955140042,651.019999999999981810105964541435,43.000000000000000000000000000000,0.003652646526797710766626403611,31,15.000000000000000000000000000000,0.2
24,24_0,COMPLETED,BoTorch,GenerationStep_1,0.482399999999999995470290059529,638.200000000000045474735088646412,45.000000000000000000000000000000,0.024568110712518596849829322082,35,5.000000000000000000000000000000,0.2
25,25_0,COMPLETED,BoTorch,GenerationStep_1,0.743399999999999949729101444973,639.799999999999954525264911353588,51.000000000000000000000000000000,0.021024044988272445194654736156,37,5.000000000000000000000000000000,0.2
26,26_0,COMPLETED,BoTorch,GenerationStep_1,0.842899999999999982591702973878,640.029999999999972715158946812153,42.000000000000000000000000000000,0.025450197740691089115516732022,30,5.000000000000000000000000000000,0.2
27,27_0,COMPLETED,BoTorch,GenerationStep_1,0.641299999999999981170617502357,638.960000000000036379788070917130,43.000000000000000000000000000000,0.023093975641816977262266163962,33,5.000000000000000000000000000000,0.2
28,28_0,COMPLETED,BoTorch,GenerationStep_1,1.523400000000000087396756498492,636.740000000000009094947017729282,48.000000000000000000000000000000,0.025199718561019664175848475907,37,10.000000000000000000000000000000,0.2
29,29_0,COMPLETED,BoTorch,GenerationStep_1,0.430300000000000015809575870662,636.149999999999977262632455676794,47.000000000000000000000000000000,0.012959092656468232385158501074,36,10.000000000000000000000000000000,0.2
30,30_0,COMPLETED,BoTorch,GenerationStep_1,1.526899999999999923971927273669,637.049999999999954525264911353588,47.000000000000000000000000000000,0.034181887388409992745152976568,36,10.000000000000000000000000000000,0.2
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.908000000000000029309887850104,637.230000000000018189894035458565,46.000000000000000000000000000000,0.062397222876630714649692777130,32,5.000000000000000000000000000000,0.2
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.301400000000000001243449787580,637.549999999999954525264911353588,64.000000000000000000000000000000,0.013181801966139852083648165149,50,10.000000000000000000000000000000,0.2
33,33_0,COMPLETED,BoTorch,GenerationStep_1,1.526000000000000023092638912203,636.690000000000054569682106375694,54.000000000000000000000000000000,0.100000000000000005551115123126,35,10.000000000000000000000000000000,0.2
34,34_0,COMPLETED,BoTorch,GenerationStep_1,1.531600000000000072475359047530,639.120000000000004547473508864641,53.000000000000000000000000000000,0.067153139344603415827883452494,34,5.000000000000000000000000000000,0.2
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.131399999999999989030996516703,648.720000000000027284841053187847,52.000000000000000000000000000000,0.001758649638935085111196565677,32,15.000000000000000000000000000000,0.2
36,36_0,COMPLETED,BoTorch,GenerationStep_1,1.602200000000000068567374000850,638.139999999999986357579473406076,49.000000000000000000000000000000,0.000000000000000000000000000000,33,5.000000000000000000000000000000,0.2
37,37_0,COMPLETED,BoTorch,GenerationStep_1,1.529099999999999903721459304506,638.440000000000054569682106375694,43.000000000000000000000000000000,0.057696899193412025386162866880,30,5.000000000000000000000000000000,0.2
38,38_0,COMPLETED,BoTorch,GenerationStep_1,1.535900000000000042987835513486,640.870000000000004547473508864641,46.000000000000000000000000000000,0.087623507242686471396808656209,30,5.000000000000000000000000000000,0.2
39,39_0,COMPLETED,BoTorch,GenerationStep_1,1.525500000000000078159700933611,638.480000000000018189894035458565,228.000000000000000000000000000000,0.059731170361153267112097609015,37,10.000000000000000000000000000000,0.2
40,40_0,RUNNING,BoTorch,GenerationStep_1,,,,0.029909415851484228571210977066,45,10.000000000000000000000000000000,0.2
