timestamp,ram_usage_mb,cpu_usage_percent
1740990170,631.8671875,22.4
1740990171,631.9921875,16.6
1740990171,633.3828125,32.3
1740990171,633.3828125,0.0
1740990171,633.3828125,0.0
1740990171,633.3828125,0.0
1740990171,633.3828125,0.0
1740990177,637.23046875,22.4
1740990177,637.23046875,0.0
1740990177,637.23046875,0.0
1740990177,637.23046875,0.0
1740990177,637.23046875,19.2
1740990177,637.23046875,0.0
