trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
17,17_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,61.000000000000000000000000000000,3315,1,137,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.140041938198730342435283091618,88
18,18_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,17.000000000000000000000000000000,4216,5,3773,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.963984053621068648354253127764,64
19,19_0,COMPLETED,Sobol,GenerationStep_0,0.690000000000000057731597280508,9.000000000000000000000000000000,1013,3,1474,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.312931597603484989988942288619,38
20,20_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,11.000000000000000000000000000000,138,4,936,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.805761968068778533513807360578,54
21,21_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,14.000000000000000000000000000000,4435,2,3237,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.411946161765605223248343236264,29
22,22_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,14.000000000000000000000000000000,3075,6,1924,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.740845036439597648403321272781,22
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,13.000000000000000000000000000000,2372,0,4536,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.105291365642100578914330810676,97
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,13.000000000000000000000000000000,2017,5,2279,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.860924112709239075513778516324,59
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.690000000000000057731597280508,9.000000000000000000000000000000,2563,3,4979,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.482757983868941642491279253591,34
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,13.000000000000000000000000000000,4949,7,1118,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.684168375881388790560322377132,17
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.660000000000000031086244689504,13.000000000000000000000000000000,496,1,3506,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.033085448449477555810105400269,92
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,19.000000000000000000000000000000,889,6,4219,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.587103028610348687266196066048,2
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,12.000000000000000000000000000000,3937,0,1831,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.193256750892847772860250188387,77
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,3300,3,3473,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,11
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,4515,3,3905,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.294888450275804681055547007418,34
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,4593,3,3164,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,13.000000000000000000000000000000,1994,7,3512,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,18
34,34_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,225,3,2076,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.451763076063219137790127888366,59
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,30.000000000000000000000000000000,1373,2,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,23
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,16.000000000000000000000000000000,5000,3,3098,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,261,3,794,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,42
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,410,3,1462,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.611132172065002698957414395409,49
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,3059,3,3865,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,54
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,28.000000000000000000000000000000,3107,2,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,27.000000000000000000000000000000,716,2,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.525581887742896047832630301855,1
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,4996,3,3356,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,99
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,13.000000000000000000000000000000,191,6,1454,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.475544227279242448513940644261,47
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,13.000000000000000000000000000000,3753,2,3494,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.128815159820314106831062872516,21
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,649,3,5000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,61
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,5000,3,5000,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,70
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,1,3,4201,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,100
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,4621,3,3618,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,8
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,10.000000000000000000000000000000,3250,4,4095,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,27
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,2309,3,425,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.016455710186332524191943349479,18
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,11.000000000000000000000000000000,2946,2,199,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,33
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,13.000000000000000000000000000000,5000,2,2680,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,27.000000000000000000000000000000,1153,3,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.498278218049951426849020208465,1
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,12.000000000000000000000000000000,3138,6,3446,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,9
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,4854,3,5000,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,31
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,14.000000000000000000000000000000,201,4,1681,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.364981045722114205709374346043,50
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,3837,3,4092,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,23
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,32.000000000000000000000000000000,1043,0,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.887100482582388383256954966782,6
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,20.000000000000000000000000000000,1927,5,2388,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,5000,3,519,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,26
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,1,3,518,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,25
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,224,3,5000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,13
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,5000,3,3763,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,100
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,12.000000000000000000000000000000,273,3,4773,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,34
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,13.000000000000000000000000000000,2701,3,557,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,26
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,13.000000000000000000000000000000,5000,3,1296,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,55
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,5000,3,689,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,12.000000000000000000000000000000,226,3,529,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,30
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,4539,3,4344,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,39
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,4571,3,627,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,30
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,33.000000000000000000000000000000,5000,3,1402,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,100
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,1,3,677,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,5000,3,529,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,20
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,16.000000000000000000000000000000,5000,3,543,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,3296,3,5000,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,44
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,22.000000000000000000000000000000,5000,3,5000,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,100
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,19.000000000000000000000000000000,960,3,5000,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,92
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,5000,3,5000,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,5
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,1,3,3812,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,100
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,84,3,4487,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,36
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,3570,3,3771,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,88
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,3753,3,3643,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,1,3,3695,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,12.000000000000000000000000000000,1,3,5000,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,16
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,1147,3,3716,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,93
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,333,3,582,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,22
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,488,3,1492,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,15
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,15.000000000000000000000000000000,1232,3,1289,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,54
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,1433,3,5000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,914,3,976,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.424989046320954688695792356157,16
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,4910,3,3677,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.508149650608748504332368156611,1
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,5000,3,4541,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.424036999357509380992325986881,36
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,5000,3,1035,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,17
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,4567,3,4496,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.389034658482816209090771053525,53
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,1,3,1000,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.325395943840634249699661495470,15
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,761,3,1044,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.397524207847247568192727840142,15
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,5000,3,927,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,18
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,1,3,918,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,18
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,203,3,4172,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.522395626324032691378818071826,1
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,326,3,4358,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.860375489860791042850962639932,32
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,4918,3,3588,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.448802791499229858374064860982,1
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,4987,3,4851,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.095860476441774630784742328160,20
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,5000,3,1289,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,2279,3,4388,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.441175184675830056590939420857,71
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,4475,3,4515,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.363076962071455178193701840428,53
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,12.000000000000000000000000000000,5000,3,2848,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,62
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,1,3,1134,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.038737994876373985086992490778,3
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,5000,3,4752,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.774624496392227968044608132914,1
109,109_0,FAILED,BoTorch,GenerationStep_1,,,1,3,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,15
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,12.000000000000000000000000000000,4769,3,884,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.509292441049001953778940787743,28
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,12.000000000000000000000000000000,316,3,4969,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.620315004952797899306915496709,1
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,16.000000000000000000000000000000,1,3,3784,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.340701382547946629575363886033,100
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,1,3,3722,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,5000,3,3925,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.444367059348405868401954421643,16
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,16.000000000000000000000000000000,2018,3,1509,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.542163461169180349585872136231,1
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,11.000000000000000000000000000000,470,3,963,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,18
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,210,3,998,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.478046967039550130262881566523,12
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,1,3,2853,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,54
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,9.000000000000000000000000000000,1,3,1036,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,12
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,3536,3,4163,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,64
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,2372,3,4150,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.525596712102726626447690705390,63
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,13.000000000000000000000000000000,4884,3,1629,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,37
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,15.000000000000000000000000000000,5000,3,1542,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,32
