trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.140000000000000013322676295502,1540.000000000000000000000000000000,2660,49,3418,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.864737894998863332318705943180,92
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.239999999999999991118215802999,1610.000000000000000000000000000000,2833,26,479,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.261289456205442527370053085178,75
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.390000000000000013322676295502,1663.000000000000000000000000000000,197,35,3664,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.684859763015061573376840442506,45
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.460000000000000019984014443253,1945.000000000000000000000000000000,1705,5,1371,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.178852974498644484713238966833,25
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.429999999999999993338661852249,1513.000000000000000000000000000000,3991,43,4488,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.750240342717617747503311420587,95
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.470000000000000028865798640254,1915.000000000000000000000000000000,4799,9,2605,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.124189480463042858926492328919,5
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.440000000000000002220446049250,1825.000000000000000000000000000000,2161,53,757,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.945247705724090336865117478737,76
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,1440.000000000000000000000000000000,1,22,1908,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.160575217550379040210017933532,13
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.300000000000000044408920985006,1597.000000000000000000000000000000,1671,53,2199,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,10
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,1661.000000000000000000000000000000,1,53,1055,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,41
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,1656.000000000000000000000000000000,3710,53,2738,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,15
34,34_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,941.000000000000000000000000000000,1,0,1918,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,12
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,2059.000000000000000000000000000000,5000,53,2793,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,3
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.410000000000000031086244689504,1580.000000000000000000000000000000,1,53,1414,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.020000000000000000416333634234,1401.000000000000000000000000000000,751,38,2636,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,8
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1048.000000000000000000000000000000,1,0,1827,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,6
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,1742.000000000000000000000000000000,5000,53,3385,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,1765.000000000000000000000000000000,1,53,1825,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,3
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,1570.000000000000000000000000000000,3900,13,2322,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,4
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,942.000000000000000000000000000000,5000,0,5000,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,59
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1032.000000000000000000000000000000,945,0,1104,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,60
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1213.000000000000000000000000000000,1,0,1789,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,1546.000000000000000000000000000000,5000,53,2332,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1934.000000000000000000000000000000,1,53,4221,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,1778.000000000000000000000000000000,1536,53,2556,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,13
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.419999999999999984456877655248,1703.000000000000000000000000000000,1,53,1313,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,981.000000000000000000000000000000,157,0,3006,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,1691.000000000000000000000000000000,5000,53,2568,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,947.000000000000000000000000000000,1,0,1394,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1695.000000000000000000000000000000,5000,53,4213,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,33
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.260000000000000008881784197001,1663.000000000000000000000000000000,1026,23,1852,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1743.000000000000000000000000000000,1,53,4425,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,5
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,1053.000000000000000000000000000000,1,0,4357,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,41
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1321.000000000000000000000000000000,1,0,5000,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,14
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,1842.000000000000000000000000000000,5000,53,2396,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,5
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.270000000000000017763568394003,1617.000000000000000000000000000000,5000,53,5000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,58
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,1065.000000000000000000000000000000,4639,0,2805,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.039258680530245240736242351431,18
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,998.000000000000000000000000000000,441,0,1543,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.449783428060939904913340114945,1
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,1019.000000000000000000000000000000,1,0,1579,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.484365453938697121394341138512,100
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1006.000000000000000000000000000000,1577,0,2683,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.426104166275833917687521079642,1
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1087.000000000000000000000000000000,1,0,1662,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,100
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1062.000000000000000000000000000000,3525,0,2832,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.687468510570422686178915228083,100
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,1080.000000000000000000000000000000,1,0,5000,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,934.000000000000000000000000000000,1,0,1544,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1671.000000000000000000000000000000,4047,1,1404,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1130.000000000000000000000000000000,5000,0,2942,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.520439060628628991089783539792,100
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1225.000000000000000000000000000000,1,0,5000,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1222.000000000000000000000000000000,5000,0,4763,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,1788.000000000000000000000000000000,1405,7,1386,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,1403.000000000000000000000000000000,2342,0,4844,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,100
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.440000000000000002220446049250,1900.000000000000000000000000000000,2002,4,4874,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,49
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1043.000000000000000000000000000000,1,0,2215,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.442923093671426459927431551478,100
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1289.000000000000000000000000000000,5000,0,2894,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,995.000000000000000000000000000000,1,0,1377,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,100
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1742.000000000000000000000000000000,1059,4,2572,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1155.000000000000000000000000000000,5000,0,2873,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1148.000000000000000000000000000000,5000,0,3098,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.935839316099262075177023234573,1
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,973.000000000000000000000000000000,2567,0,1704,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.928721663262388918980150265270,1
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1666.000000000000000000000000000000,678,1,1510,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,1806.000000000000000000000000000000,366,7,1141,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,1
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,966.000000000000000000000000000000,5000,0,3179,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,100
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,1004.000000000000000000000000000000,5000,0,4657,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,1225.000000000000000000000000000000,1,0,1085,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1916.000000000000000000000000000000,453,1,1462,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,77
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,2330.000000000000000000000000000000,2096,4,4804,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.324434143568194277573724093600,98
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1525.000000000000000000000000000000,458,0,1874,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.434964865559451629994924815037,100
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1147.000000000000000000000000000000,1,0,2435,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,37
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1030.000000000000000000000000000000,4347,0,1014,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.446954953619759232097408130358,39
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1189.000000000000000000000000000000,1594,0,1142,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.038346223679182375732032994620,48
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,1093.000000000000000000000000000000,2386,0,4720,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.571460233630923464254180998978,42
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1075.000000000000000000000000000000,4791,0,403,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.688818801190239637932677396748,38
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1179.000000000000000000000000000000,1,0,3720,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,15
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1697.000000000000000000000000000000,2575,0,1,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,42
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1114.000000000000000000000000000000,3663,0,564,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.357062845339496615082452990464,61
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,1180.000000000000000000000000000000,4378,0,8,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.405806638662486451885058613698,91
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1609.000000000000000000000000000000,2328,0,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,100
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.250000000000000000000000000000,1860.000000000000000000000000000000,1,30,2795,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,100
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1093.000000000000000000000000000000,1399,0,3908,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.252545381700208404485152868801,33
101,101_0,FAILED,BoTorch,GenerationStep_1,,,1,0,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,61
102,102_0,FAILED,BoTorch,GenerationStep_1,,,1,0,1,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,100
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,1675.000000000000000000000000000000,1,0,471,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.256477646537332626408556279785,1
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1944.000000000000000000000000000000,508,8,3566,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,40
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,1499.000000000000000000000000000000,4574,30,2132,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,27
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1598.000000000000000000000000000000,1173,0,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.119073624528453866910915337485,51
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,1122.000000000000000000000000000000,5000,0,5000,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,5
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,1918.000000000000000000000000000000,4806,8,3239,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.838983213935948546335907849425,81
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,1659.000000000000000000000000000000,793,9,3837,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,2033.000000000000000000000000000000,1601,8,2772,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,69
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,2150.000000000000000000000000000000,896,8,3569,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,100
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,1196.000000000000000000000000000000,4683,0,4830,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.331614276688449005625614063320,49
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,2208.000000000000000000000000000000,618,9,1006,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,14
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1742.000000000000000000000000000000,815,9,1553,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,65
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,1073.000000000000000000000000000000,4200,0,80,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.812794983548841498688375395432,24
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,1889.000000000000000000000000000000,2312,8,432,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,1242.000000000000000000000000000000,1943,0,1908,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.361548074052048473703280251357,84
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,1676.000000000000000000000000000000,4098,33,4765,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,68
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,2153.000000000000000000000000000000,4083,8,2886,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,100
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,1275.000000000000000000000000000000,3095,0,1299,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,1612.000000000000000000000000000000,1,0,4558,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.250737771825375044265626911510,1
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,1601.000000000000000000000000000000,1,0,5000,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
