trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
207,207_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,85.000000000000000000000000000000,1,26,4636,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,50
208,208_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,234.000000000000000000000000000000,476,9,2754,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
209,209_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,91.000000000000000000000000000000,1,26,5000,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
210,210_0,FAILED,BoTorch,GenerationStep_1,,,992,26,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,74
211,211_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,98.000000000000000000000000000000,212,26,4805,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.156441326495909360794200892997,1
212,212_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,106.000000000000000000000000000000,835,26,3157,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,72
213,213_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,79.000000000000000000000000000000,3008,0,2848,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
214,214_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,83.000000000000000000000000000000,1,26,4560,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.299380815838541647355697250532,100
215,215_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,153.000000000000000000000000000000,5000,0,1,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
216,216_0,FAILED,BoTorch,GenerationStep_1,,,3473,26,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,61
217,217_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,80.000000000000000000000000000000,1,26,3355,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
218,218_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,99.000000000000000000000000000000,2130,26,1113,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,73
219,219_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,119.000000000000000000000000000000,4009,26,1415,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,63
220,220_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,134.000000000000000000000000000000,5000,0,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
221,221_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,169.000000000000000000000000000000,1,26,2366,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,100
222,222_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,86.000000000000000000000000000000,783,26,3610,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,100
223,223_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,126.000000000000000000000000000000,1,26,1738,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,76
224,224_0,FAILED,BoTorch,GenerationStep_1,,,5000,0,1,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
225,225_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,52.000000000000000000000000000000,4092,0,4843,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,56
226,226_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,110.000000000000000000000000000000,2952,26,5000,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,100
227,227_0,FAILED,BoTorch,GenerationStep_1,,,2318,26,1,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,76
228,228_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,130.000000000000000000000000000000,661,26,1505,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,74
229,229_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,196.000000000000000000000000000000,5000,0,1,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
230,230_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,62.000000000000000000000000000000,396,0,4775,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,62
231,231_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,45
232,232_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,101.000000000000000000000000000000,3810,26,668,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,32
233,233_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,140.000000000000000000000000000000,4706,0,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,90
234,234_0,COMPLETED,BoTorch,GenerationStep_1,0.160000000000000003330669073875,176.000000000000000000000000000000,2652,13,4714,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,98
235,235_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,113.000000000000000000000000000000,616,26,3121,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,84
236,236_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,90.000000000000000000000000000000,3755,26,793,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,33
237,237_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,140.000000000000000000000000000000,5000,0,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,49
238,238_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,64.000000000000000000000000000000,1688,0,771,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,28
239,239_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,168.000000000000000000000000000000,3867,13,4370,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,52
240,240_0,COMPLETED,BoTorch,GenerationStep_1,0.130000000000000004440892098501,58.000000000000000000000000000000,2514,0,2140,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,36
241,241_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,91.000000000000000000000000000000,3815,26,2860,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,29
242,242_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,98.000000000000000000000000000000,4188,26,5000,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,63
243,243_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,123.000000000000000000000000000000,1481,26,4396,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,52
244,244_0,FAILED,BoTorch,GenerationStep_1,,,1,0,1,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,100
245,245_0,COMPLETED,BoTorch,GenerationStep_1,0.149999999999999994448884876874,67.000000000000000000000000000000,4214,0,2196,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,40
246,246_0,COMPLETED,BoTorch,GenerationStep_1,0.149999999999999994448884876874,59.000000000000000000000000000000,3159,0,1512,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,43
247,247_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,88.000000000000000000000000000000,1,26,5000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
248,248_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,75.000000000000000000000000000000,280,26,3159,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,72
249,249_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,100.000000000000000000000000000000,2607,26,2158,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,46
250,250_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,64.000000000000000000000000000000,253,0,1856,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,23
251,251_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,105.000000000000000000000000000000,2970,0,661,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
252,252_0,COMPLETED,BoTorch,GenerationStep_1,0.149999999999999994448884876874,60.000000000000000000000000000000,69,0,2755,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,34
253,253_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,128.000000000000000000000000000000,2971,26,2228,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,100
254,254_0,FAILED,BoTorch,GenerationStep_1,,,1,0,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,7
255,255_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,73.000000000000000000000000000000,476,0,1112,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,24
256,256_0,COMPLETED,BoTorch,GenerationStep_1,0.149999999999999994448884876874,64.000000000000000000000000000000,1915,0,1512,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,41
257,257_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,31
258,258_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,70.000000000000000000000000000000,1,0,1854,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,29
259,259_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,140.000000000000000000000000000000,295,26,1560,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
260,260_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,72.000000000000000000000000000000,1200,0,1384,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,22
261,261_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,101.000000000000000000000000000000,517,26,5000,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,39
262,262_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,193.000000000000000000000000000000,1646,9,83,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
263,263_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,152.000000000000000000000000000000,3233,9,1883,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,22
264,264_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,85.000000000000000000000000000000,3088,26,2971,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,50
265,265_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,86.000000000000000000000000000000,480,26,4342,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,51
266,266_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,88.000000000000000000000000000000,3250,26,3035,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,76
267,267_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,108.000000000000000000000000000000,3792,26,3894,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,53
268,268_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,65.000000000000000000000000000000,4918,0,5000,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,50
269,269_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,885.000000000000000000000000000000,2385,26,1,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,25
270,270_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,100.000000000000000000000000000000,1625,26,1839,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.440135093659262566223588919456,51
271,271_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,108.000000000000000000000000000000,4037,26,839,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.505701142918620227817427803529,52
272,272_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,137.000000000000000000000000000000,4628,26,1836,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.251146618741121652185199764062,1
273,273_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,91.000000000000000000000000000000,2342,26,879,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.707931762562762245671876826236,13
274,274_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,64.000000000000000000000000000000,605,0,4643,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.559000657594778682657477020257,25
275,275_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,103.000000000000000000000000000000,770,26,3250,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.576038351147251215245148614486,1
276,276_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,133.000000000000000000000000000000,5000,26,900,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.002991879387738009040548226025,91
277,277_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,103.000000000000000000000000000000,3968,26,1473,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.540458145109692034147030881286,1
278,278_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,85.000000000000000000000000000000,1116,26,1499,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.604407986471402147721221354004,22
279,279_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,134.000000000000000000000000000000,3129,26,1095,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.650619483980685697765977693052,3
280,280_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,110.000000000000000000000000000000,3790,26,2835,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.558013446046510486198144462833,92
281,281_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,110.000000000000000000000000000000,5000,26,2072,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,7
282,282_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,89.000000000000000000000000000000,4831,26,3495,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.459322745355330019911832550861,67
283,283_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,140.000000000000000000000000000000,1209,26,3349,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.509138846902150832285371961916,100
284,284_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,119.000000000000000000000000000000,4802,26,2049,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.210815934184066855472394763638,75
285,285_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,183.000000000000000000000000000000,3372,26,1967,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.478373581821903315347555007975,100
286,286_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,167.000000000000000000000000000000,1329,26,2012,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.352723063552290161393187872818,1
287,287_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,155.000000000000000000000000000000,5000,26,1354,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.255185275392329491417342524073,100
288,288_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,105.000000000000000000000000000000,4299,26,686,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.488433366879005737004604270624,1
289,289_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,281.000000000000000000000000000000,4736,26,709,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.553425254610230843432816527638,90
290,290_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,95.000000000000000000000000000000,2870,26,4897,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.621813268744106917296221581637,62
291,291_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,115.000000000000000000000000000000,49,26,2436,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.474363067445692787593714001559,1
292,292_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,197.000000000000000000000000000000,2014,26,1351,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.552948056747387006737426418113,98
293,293_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,114.000000000000000000000000000000,4931,26,1314,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.539038144673222863190176212811,24
294,294_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,85.000000000000000000000000000000,2923,26,1444,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.469749745495481818569061260860,90
295,295_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,78.000000000000000000000000000000,3517,0,1987,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.582806802661320011438306210039,60
296,296_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,134.000000000000000000000000000000,4244,0,3920,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.490657805262523727396484218843,1
297,297_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,118.000000000000000000000000000000,1,0,3174,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.141055243768124255465679084409,1
298,298_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,113.000000000000000000000000000000,1616,26,2009,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.650068994899689944766407734278,100
299,299_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,97.000000000000000000000000000000,5000,26,1082,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,16
300,300_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,83.000000000000000000000000000000,3603,26,4160,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,43
301,301_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,92.000000000000000000000000000000,658,26,2310,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.100993095976302904581700659037,44
302,302_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,81.000000000000000000000000000000,1334,26,2805,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.613492270024209473966436689807,36
303,303_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,82.000000000000000000000000000000,2935,26,2842,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.402283911332293520057845626070,17
304,304_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,88.000000000000000000000000000000,1320,26,2137,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.681771428072129204167595162289,12
305,305_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,86.000000000000000000000000000000,2903,26,2127,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.349083028064906930598709777769,17
306,306_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,139.000000000000000000000000000000,593,26,1078,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.514657256518778360998567222850,1
307,307_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,102.000000000000000000000000000000,4223,26,2743,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.719835747007732562607884574390,89
308,308_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,92.000000000000000000000000000000,3683,26,2692,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.942372044432570943328641988046,16
309,309_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,105.000000000000000000000000000000,1350,26,3646,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.001000000000000000020816681712,64
310,310_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,94.000000000000000000000000000000,4606,26,4747,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.987996311931056414579188640346,67
311,311_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,137.000000000000000000000000000000,1175,26,301,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.469499283134912848147735076054,1
312,312_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,105.000000000000000000000000000000,3716,26,2615,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.421983070478549271431489842143,1
313,313_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,131.000000000000000000000000000000,308,26,82,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.347995777717620524693842298802,3
314,314_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,89.000000000000000000000000000000,4064,26,2794,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.491949667181984628960833560996,1
315,315_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,70.000000000000000000000000000000,1933,0,4922,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.569876797744726659722402928310,83
316,316_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,89.000000000000000000000000000000,4927,26,3184,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.603496428820492036848577299679,24
317,317_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,65.000000000000000000000000000000,1476,0,5000,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.486773797173893518763776455671,71
318,318_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,99.000000000000000000000000000000,2088,26,3332,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.476438534836796212523779558978,11
319,319_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,93.000000000000000000000000000000,3930,26,5000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.624389516574074709964747853519,1
320,320_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,93.000000000000000000000000000000,4037,26,3711,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.577404773989019126645416690735,47
321,321_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,94.000000000000000000000000000000,181,26,2647,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.157993794406291077070392248061,1
322,322_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,103.000000000000000000000000000000,1669,26,2891,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.423260423296371979251517814191,85
323,323_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,94.000000000000000000000000000000,2416,0,1174,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.626036251793739006998862350883,69
324,324_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,138.000000000000000000000000000000,819,26,1471,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.152786063389144383117823622342,2
325,325_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,93.000000000000000000000000000000,2138,26,2767,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.551588177208922281202774229314,29
326,326_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,106.000000000000000000000000000000,1890,26,3565,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.364548990209708767551433084009,58
327,327_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,137.000000000000000000000000000000,2808,26,1940,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.575754991011622863084085111041,1
328,328_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,100.000000000000000000000000000000,2863,26,112,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.773165374606460065187718555535,31
329,329_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,101.000000000000000000000000000000,4073,26,4360,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.542750729521208064021209338534,53
330,330_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,88.000000000000000000000000000000,1001,26,3252,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.431406105892584046390680896366,43
331,331_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,91.000000000000000000000000000000,2652,26,1090,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.412943891607349178318742133342,40
332,332_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,86.000000000000000000000000000000,2956,26,2625,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,45
