trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
302,302_0,FAILED,SOBOL,,,657,165,3701,0.950732258228585092041384996264,0.142486889049410814234164490699,7.231944014758803440656720340485,str\(\'t-test\'\),47,str\(\'bounded\'\)
303,303_0,FAILED,SOBOL,,,3079,2927,1662,0.243026993453502648812047937099,0.766134941237047284445793593477,2.580647884439676964518639579182,str\(\'ks-test\'\),10,str\(\'bounded\'\)
304,304_0,FAILED,SOBOL,,,2947,58,4348,0.596214284498244539989286749915,0.426204985165968552873749786158,9.369358468233608405739687441383,str\(\'ks-test\'\),45,str\(\'bounded\'\)
305,305_0,COMPLETED,SOBOL,0.550000000000000044408920985006,12248.000000000000000000000000000000,838,3113,1074,0.332930926324799647542107550180,0.551126872979104565075658683782,0.818829032888636065834475630254,str\(\'t-test\'\),8,str\(\'bounded\'\)
306,306_0,FAILED,SOBOL,,,2211,2272,2513,0.757104057608172342774821572675,0.898579603528603887419023976690,3.053255579993128687732450998737,str\(\'ks-test\'\),22,str\(\'bounded\'\)
307,307_0,FAILED,SOBOL,,,4008,4571,2047,0.049615349560976032550208003613,0.025165803875774144654497987972,7.072987432603724755608709529042,str\(\'t-test\'\),35,str\(\'bounded\'\)
308,308_0,FAILED,SOBOL,,,4682,1793,74,0.166066146083176130465730579999,0.199177715506404645617877235964,7.809867521005683599355506885331,str\(\'ks-test\'\),16,str\(\'bounded\'\)
309,309_0,FAILED,SOBOL,,,1635,3877,4603,0.904894183268770579964268563344,0.822999431705102368894699793600,2.374963456714525911195323715219,str\(\'t-test\'\),28,str\(\'bounded\'\)
310,310_0,FAILED,SOBOL,,,164,888,1835,0.449472601721063236279718466903,0.726025117598473990199181571370,3.987809846702963234577055118280,str\(\'ks-test\'\),39,str\(\'bounded\'\)
311,311_0,COMPLETED,SOBOL,0.550000000000000044408920985006,3.000000000000000000000000000000,3524,3455,3548,0.743669849198311583293730109290,0.351695313239470119803797842906,6.141789838292636360961296304595,str\(\'t-test\'\),2,str\(\'bounded\'\)
312,312_0,FAILED,SOBOL,,,3328,1880,1470,0.987929440721869500663387952955,0.577958156945183820774047944724,6.803541315219365337441104202298,str\(\'ks-test\'\),17,str\(\'bounded\'\)
313,313_0,FAILED,SOBOL,,,438,4952,3190,0.190593940211460005640375925395,0.452975305855274179567260262047,3.321481116322800630769052077085,str\(\'t-test\'\),29,str\(\'bounded\'\)
314,314_0,FAILED,SOBOL,,,1516,442,411,0.642117043362930406402711014380,0.097744678018614652992290814382,0.619573477990925325364912623627,str\(\'ks-test\'\),44,str\(\'bounded\'\)
315,315_0,COMPLETED,SOBOL,0.550000000000000044408920985006,5428.000000000000000000000000000000,4719,2719,4950,0.414224193695932607628407140510,0.971219437230378401793018383614,9.569834604186006288273347308859,str\(\'t-test\'\),7,str\(\'bounded\'\)
316,316_0,FAILED,SOBOL,,,4123,1116,2938,0.312148811098188150303656129836,0.797142805445939295339030650211,5.239470060105436033381920424290,str\(\'ks-test\'\),50,str\(\'bounded\'\)
317,317_0,FAILED,SOBOL,,,2170,3217,2462,0.509189695799723285318805210409,0.173381955860182651596446135045,4.891350205944851481376645097043,str\(\'t-test\'\),12,str\(\'bounded\'\)
318,318_0,FAILED,SOBOL,,,1033,1558,3914,0.088914953684434291925064997031,0.278141781389713294014853772751,1.558706562619656343926521913090,str\(\'ks-test\'\),24,str\(\'bounded\'\)
319,319_0,FAILED,SOBOL,,,2674,4103,629,0.854849319688975817221887609776,0.652410722853615898664259020734,8.624903834045865025359489663970,str\(\'t-test\'\),36,str\(\'bounded\'\)
320,320_0,FAILED,SOBOL,,,2725,2048,3858,0.202560921765863904964177777401,0.928070403240621066842663822172,5.962878862334416218971000489546,str\(\'t-test\'\),34,str\(\'bounded\'\)
321,321_0,FAILED,SOBOL,,,1085,4794,881,0.992068378766998604234572667337,0.054625435078516602904752375025,3.888771556115709238099498179508,str\(\'ks-test\'\),22,str\(\'bounded\'\)
322,322_0,FAILED,SOBOL,,,2115,596,3033,0.417866547325626003228649096854,0.402074892070144407352216830986,2.241445241299457880046475111158,str\(\'t-test\'\),8,str\(\'bounded\'\)
323,323_0,FAILED,SOBOL,,,4069,2574,2250,0.653586964618414589800465819280,0.527027000343427087791781104897,7.596473640285433148733318375889,str\(\'ks-test\'\),46,str\(\'bounded\'\)
324,324_0,COMPLETED,SOBOL,0.550000000000000044408920985006,6.000000000000000000000000000000,4743,977,472,0.505034934628754816898776880407,0.695072284853085919920090418600,6.897969517203048184228464378975,str\(\'t-test\'\),2,str\(\'bounded\'\)
325,325_0,FAILED,SOBOL,,,1540,3365,4693,0.300228347154334163082722852778,0.320773649003356697839706157538,2.959478735755197931212023831904,str\(\'ks-test\'\),39,str\(\'bounded\'\)
326,326_0,FAILED,SOBOL,,,411,1394,1370,0.843425440160557648994199553272,0.223794994318857798365485223258,0.681417905912734656048712622578,str\(\'t-test\'\),28,str\(\'bounded\'\)
327,327_0,FAILED,SOBOL,,,3302,4276,3408,0.085257252812385553308871521949,0.847586490057408825649076788977,9.150703290160745240200412808917,str\(\'ks-test\'\),16,str\(\'bounded\'\)
328,328_0,COMPLETED,SOBOL,0.550000000000000044408920985006,11499.000000000000000000000000000000,3579,197,1579,0.337070100452750931463441474989,0.075609012603759767623401444325,8.489020724212750224069168325514,str\(\'t-test\'\),6,str\(\'bounded\'\)
329,329_0,FAILED,SOBOL,,,220,2964,3609,0.608181029969826369985241854010,0.948993117870762903365289275825,1.347677576317451775267386437918,str\(\'ks-test\'\),43,str\(\'bounded\'\)
330,330_0,FAILED,SOBOL,,,1581,2436,292,0.061085510617122057430705694969,0.593758264709264071967709242017,4.714804124404676777260192466201,str\(\'t-test\'\),30,str\(\'bounded\'\)
331,331_0,FAILED,SOBOL,,,4629,4397,4503,0.760746171437203910770108450379,0.468867023048922415551231779318,5.138066875100136599030520301312,str\(\'ks-test\'\),18,str\(\'bounded\'\)
332,332_0,FAILED,SOBOL,,,4032,1625,2765,0.892973479524254765138380207645,0.300764632521197172732030367115,9.429906010160221896398979879450,str\(\'t-test\'\),36,str\(\'bounded\'\)
333,333_0,FAILED,SOBOL,,,2236,4036,1991,0.161911624712869517406232944268,0.675124227929860376562487545016,0.403435766967944808847335025348,str\(\'ks-test\'\),23,str\(\'bounded\'\)
334,334_0,FAILED,SOBOL,,,815,734,4135,0.740011912243440761471902078483,0.779880664648488153289918045630,3.148980667972006042276689186110,str\(\'t-test\'\),13,str\(\'bounded\'\)
335,335_0,FAILED,SOBOL,,,2925,3599,1170,0.438048958275467137379877158310,0.156028205633163441490296463598,6.707247003931552598032794776373,str\(\'ks-test\'\),50,str\(\'bounded\'\)
336,336_0,FAILED,SOBOL,,,3102,919,3445,0.837712684795260398296079529246,0.556801850445568513592320414318,0.250495671994052815367837183658,str\(\'ks-test\'\),11,str\(\'bounded\'\)
337,337_0,FAILED,SOBOL,,,679,3492,1723,0.106921637428924437562827165493,0.432223297694697972115562834006,9.894056056423112366360328451265,str\(\'t-test\'\),48,str\(\'bounded\'\)
338,338_0,FAILED,SOBOL,,,2365,1752,4657,0.562341036604717348090787254478,0.023381530802696944698615411085,6.547679535262287409125292469980,str\(\'ks-test\'\),38,str\(\'bounded\'\)
339,339_0,FAILED,SOBOL,,,3849,3831,118,0.260107334677129986566512798163,0.896467223664745738176407030551,3.622199250039644713439201950678,str\(\'t-test\'\),25,str\(\'bounded\'\)
340,340_0,FAILED,SOBOL,,,4523,2309,2130,0.392212846335023623822735316935,0.817080697795376176273407509143,1.810597580234520220798799527984,str\(\'ks-test\'\),31,str\(\'bounded\'\)
341,341_0,FAILED,SOBOL,,,1788,4602,2606,0.663045413756743085009759397508,0.193402921479195355480840134987,8.339751982690765785832809342537,str\(\'t-test\'\),19,str\(\'bounded\'\)
342,342_0,FAILED,SOBOL,,,6,11,1001,0.238874375617131595728181991944,0.353723104814067490497819790107,5.612515648510307819663012196543,str\(\'ks-test\'\),5,str\(\'bounded\'\)
343,343_0,FAILED,SOBOL,,,3677,3072,4284,0.938813458018004864946703946771,0.727893741019070117381772888621,4.551565451280214169571536331205,str\(\'t-test\'\),42,str\(\'bounded\'\)
344,344_0,FAILED,SOBOL,,,3174,1521,742,0.699423091430217080954889752320,0.439564262375235548230278936899,2.796173833592794810698478613631,str\(\'ks-test\'\),26,str\(\'bounded\'\)
345,345_0,FAILED,SOBOL,,,596,4071,4016,0.494833060683682546265771406979,0.564081922488287146322250009689,7.372484370654449392645801708568,str\(\'t-test\'\),14,str\(\'bounded\'\)
346,346_0,COMPLETED,SOBOL,0.550000000000000044408920985006,25.000000000000000000000000000000,1362,1163,2418,0.915105612991377714848795221769,0.980739538375288266713880602765,9.001501820653677654604507551994,str\(\'ks-test\'\),3,str\(\'bounded\'\)
347,347_0,FAILED,SOBOL,,,4877,3258,2885,0.156720928400754938580874409126,0.107714741868898275511945428207,1.144270488818176056966535725223,str\(\'t-test\'\),41,str\(\'bounded\'\)
348,348_0,FAILED,SOBOL,,,4282,411,4857,0.008290754325687885520346220858,0.187036547584459172943738280992,4.362075438800268045724806142971,str\(\'ks-test\'\),9,str\(\'bounded\'\)
349,349_0,FAILED,SOBOL,,,2016,2682,329,0.797589328220114079925906480639,0.810775253716856214580843698059,5.803226242044940974551536783110,str\(\'t-test\'\),47,str\(\'bounded\'\)
350,350_0,FAILED,SOBOL,,,1192,1922,3254,0.346068325648084262891046591903,0.642646835522726167511109451880,8.060537342954427586505516956095,str\(\'ks-test\'\),33,str\(\'bounded\'\)
351,351_0,FAILED,SOBOL,,,2520,4999,1543,0.581997685533016895220725928084,0.268415265783667589261085595354,2.088591638916172055218112291186,str\(\'t-test\'\),20,str\(\'bounded\'\)
352,352_0,FAILED,SOBOL,,,2654,512,189,0.957673317197710316506231720268,0.867698012957349384954852666851,1.063339293564669718605841808312,str\(\'ks-test\'\),13,str\(\'bounded\'\)
353,353_0,FAILED,SOBOL,,,1170,2647,4410,0.222922168241813767330938844680,0.244148974277079100492215957274,8.753791641430929360012669349089,str\(\'t-test\'\),26,str\(\'bounded\'\)
354,354_0,FAILED,SOBOL,,,1877,2121,1712,0.672435187889263041860488101520,0.334286270370706906085445098142,7.297181675147266233238951826934,str\(\'ks-test\'\),40,str\(\'bounded\'\)
355,355_0,COMPLETED,SOBOL,0.550000000000000044408920985006,21.000000000000000000000000000000,4299,4711,3749,0.381836086139082930834831586253,0.708342445444315682578917403589,2.575180552572943426525853283238,str\(\'t-test\'\),3,str\(\'bounded\'\)
356,356_0,FAILED,SOBOL,,,4973,1310,4161,0.280217573992907975632959960421,0.506188450168818193652953141282,1.993754357150755884831028197368,str\(\'ks-test\'\),46,str\(\'bounded\'\)
357,357_0,COMPLETED,SOBOL,0.550000000000000044408920985006,7592.000000000000000000000000000000,1301,4349,1183,0.539294592475518586027760647994,0.381481182089075443464309955743,7.820019905446097929768711765064,str\(\'t-test\'\),8,str\(\'bounded\'\)
358,358_0,FAILED,SOBOL,,,496,1049,2711,0.120908211791887876263018597456,0.042814688302576543732502756257,5.741828590072691973489327210700,str\(\'ks-test\'\),20,str\(\'bounded\'\)
359,359_0,FAILED,SOBOL,,,3230,3282,1927,0.824684543486684518143192690331,0.916014819988980932841116100462,4.133890161049552425254205445526,str\(\'t-test\'\),32,str\(\'bounded\'\)
360,360_0,FAILED,SOBOL,,,3660,2362,3048,0.565802060037851384244333985407,0.128626331793144338400125548105,3.545851938593201246874286880484,str\(\'ks-test\'\),48,str\(\'bounded\'\)
361,361_0,FAILED,SOBOL,,,145,4479,2274,0.365171595511957991497808961867,0.752236322596669171325345359946,6.325289708072320493670304131228,str\(\'t-test\'\),10,str\(\'bounded\'\)
362,362_0,FAILED,SOBOL,,,1811,279,3793,0.787456462027505077472255834437,0.669876808537170242985325785412,9.814168583128601852649808279239,str\(\'ks-test\'\),24,str\(\'bounded\'\)
363,363_0,FAILED,SOBOL,,,4388,2890,828,0.017436641890555621553504650478,0.295759677622467298530040125115,0.004182932921685278762624626836,str\(\'t-test\'\),37,str\(\'bounded\'\)
364,364_0,FAILED,SOBOL,,,3793,660,1276,0.133917902391403914608147829313,0.497978393051773327027120785715,4.491221951036714621352530230070,str\(\'ks-test\'\),18,str\(\'bounded\'\)
365,365_0,FAILED,SOBOL,,,2465,3681,3306,0.934972441622987426868007787562,0.622624790800735405937871291826,5.385717381140217696611216524616,str\(\'t-test\'\),30,str\(\'bounded\'\)
366,366_0,FAILED,SOBOL,,,741,1708,614,0.481561025371775031089782714844,0.953505888417363167697260450950,8.243861443176864867155018146150,str\(\'ks-test\'\),42,str\(\'bounded\'\)
367,367_0,COMPLETED,SOBOL,0.550000000000000044408920985006,83.000000000000000000000000000000,3006,3962,4825,0.713653552360832721390693222929,0.080366630779579284471481059882,1.568692238365299918001483092667,str\(\'t-test\'\),4,str\(\'bounded\'\)
368,368_0,FAILED,SOBOL,,,2864,1834,2433,0.065162955593317750668802545988,0.738010699504986433794329059310,5.232749349283055018133836711058,str\(\'t-test\'\),43,str\(\'bounded\'\)
369,369_0,COMPLETED,SOBOL,0.550000000000000044408920985006,336.000000000000000000000000000000,911,3757,2908,0.866427389184012963774250692950,0.363597119204700003347596748426,4.955476369495504407325370266335,str\(\'ks-test\'\),5,str\(\'bounded\'\)
370,370_0,FAILED,SOBOL,,,2292,846,679,0.286196801802143463433480974345,0.212037060385569936515892663920,1.409230333865620243827265767322,str\(\'t-test\'\),17,str\(\'bounded\'\)
371,371_0,FAILED,SOBOL,,,3933,3574,3962,0.518079493917524835921994963428,0.835957777079194830349706535344,8.717050896387547709309728816152,str\(\'ks-test\'\),29,str\(\'bounded\'\)
372,372_0,FAILED,SOBOL,,,4606,93,3162,0.634682610332965801980265041493,0.885128319080919045980238024640,6.788333006767556909721861302387,str\(\'t-test\'\),22,str\(\'bounded\'\)
373,373_0,FAILED,SOBOL,,,1716,2998,1440,0.433834696797654018052270430417,0.011798258190974592746202986859,3.396536039612255919450944929849,str\(\'ks-test\'\),35,str\(\'bounded\'\)
374,374_0,FAILED,SOBOL,,,237,2235,4999,0.982695022614672786254175207432,0.413836733452975724656397460421,0.478583356899209333423783618855,str\(\'t-test\'\),50,str\(\'bounded\'\)
375,375_0,FAILED,SOBOL,,,3440,4684,460,0.212892710972577337003031061613,0.538659657949581704983188501501,9.651054396755993636247694666963,str\(\'ks-test\'\),12,str\(\'bounded\'\)
376,376_0,FAILED,SOBOL,,,3402,1235,4554,0.460807013295590872647977676024,0.265619363876059666473850029433,7.656666802847758468431038636481,str\(\'t-test\'\),21,str\(\'bounded\'\)
377,377_0,FAILED,SOBOL,,,355,3175,26,0.720161501592025188323020756798,0.640093866556882828966479337396,2.468393846350722231619556623627,str\(\'ks-test\'\),34,str\(\'bounded\'\)
378,378_0,FAILED,SOBOL,,,1444,1437,3576,0.175199602121487246764175438329,0.783845690516755011501004446473,3.984812135317362891129278068547,str\(\'t-test\'\),45,str\(\'bounded\'\)
379,379_0,COMPLETED,SOBOL,0.550000000000000044408920985006,5085.000000000000000000000000000000,4804,4144,1865,0.878698523487895677419601270230,0.159864047724753627344185247239,6.204634164515883121282513457118,str\(\'ks-test\'\),7,str\(\'bounded\'\)
380,380_0,FAILED,SOBOL,,,4208,1994,1025,0.776958214912563560616831637162,0.110750611741095780771182433000,9.227200939288362491197403869592,str\(\'t-test\'\),38,str\(\'bounded\'\)
381,381_0,FAILED,SOBOL,,,2099,4916,4299,0.041937269764021040119317262906,0.984019772557541694268934406864,0.903657395421527342982415120787,str\(\'ks-test\'\),1,str\(\'bounded\'\)
382,382_0,FAILED,SOBOL,,,950,327,2076,0.618269401056692036178219495923,0.589797146290540696966786526900,3.039216169361956598748975011404,str\(\'t-test\'\),15,str\(\'bounded\'\)
383,383_0,FAILED,SOBOL,,,2747,2755,2543,0.327940154984593390530278611550,0.465035125585272934856106985535,7.144432295963168755292826972436,str\(\'ks-test\'\),28,str\(\'bounded\'\)
384,384_0,FAILED,SOBOL,,,2761,1573,988,0.525064590698108069055649593793,0.528236028807237745219538282981,1.676181501328013911944481151295,str\(\'t-test\'\),33,str\(\'bounded\'\)
385,385_0,FAILED,SOBOL,,,964,4009,4278,0.296897364459931867308739583677,0.403291025325655916322631355797,8.194960070839151455857063410804,str\(\'ks-test\'\),21,str\(\'bounded\'\)
386,386_0,FAILED,SOBOL,,,2083,745,2122,0.871091615226119775350355212140,0.048049035770818593338304935969,5.434463796898723053629964852007,str\(\'t-test\'\),9,str\(\'bounded\'\)
387,387_0,FAILED,SOBOL,,,4192,3664,2594,0.074030907684937113932832630780,0.921501175645738856978539388365,4.383887644653209569867158279521,str\(\'ks-test\'\),47,str\(\'bounded\'\)
388,388_0,COMPLETED,SOBOL,0.550000000000000044408920985006,2076.000000000000000000000000000000,4769,189,4684,0.205983616130426538948228198933,0.846868725780397624269824063958,0.111503084617666906042110497310,str\(\'t-test\'\),3,str\(\'bounded\'\)
389,389_0,RUNNING,SOBOL,,,1409,2893,150,0.972192299220711042551101854770,0.223070058329030873611742435969,9.765436322057619022984908951912,str\(\'ks-test\'\),41,str\(\'bounded\'\)
390,390_0,FAILED,SOBOL,,,388,2481,3476,0.429002846375107771415002844151,0.327833631440997141925919322603,6.374205533090979258759034564719,str\(\'t-test\'\),27,str\(\'bounded\'\)
391,391_0,FAILED,SOBOL,,,3435,4429,1751,0.625768878621980495502441499411,0.702125162499025456952495005680,3.438348222949542343229722973774,str\(\'ks-test\'\),14,str\(\'bounded\'\)
392,392_0,COMPLETED,SOBOL,0.550000000000000044408920985006,768.000000000000000000000000000000,3476,983,3267,0.889520676234737073251324090961,0.475930846014991415504624683308,4.182803602120839236988558695884,str\(\'t-test\'\),5,str\(\'bounded\'\)
393,393_0,FAILED,SOBOL,,,272,3436,1550,0.181819456469267615172924479339,0.600814915962517237524309621222,5.634327258376405467288350337185,str\(\'ks-test\'\),43,str\(\'bounded\'\)
394,394_0,FAILED,SOBOL,,,1683,1348,4865,0.728907387711107745964511650527,0.948271513065323201630008043139,7.927342441089452407254611898679,str\(\'t-test\'\),31,str\(\'bounded\'\)
395,395_0,FAILED,SOBOL,,,4574,4244,340,0.465836957653984418126213995492,0.074880303006619214345462864912,1.945019712132401767945566462004,str\(\'ks-test\'\),19,str\(\'bounded\'\)
396,396_0,FAILED,SOBOL,,,3919,2099,2391,0.317072192875668401601529922118,0.149455646853894008607710475189,2.623919816489331591213840511045,str\(\'t-test\'\),38,str\(\'bounded\'\)
397,397_0,FAILED,SOBOL,,,2278,4820,2852,0.611481892585754360780470051395,0.773315210660919571949989403947,7.189854520605877929995131125906,str\(\'ks-test\'\),25,str\(\'bounded\'\)
398,398_0,FAILED,SOBOL,,,927,583,711,0.033389252651482820288819652887,0.676329415865242533634216215432,8.861288056235760990375638357364,str\(\'t-test\'\),11,str\(\'bounded\'\)
399,399_0,FAILED,SOBOL,,,2880,2508,3989,0.772004302235320238878557574935,0.301976992169395108689400331059,1.014430769384838670887916123320,str\(\'ks-test\'\),48,str\(\'bounded\'\)
400,400_0,FAILED,SOBOL,,,2971,456,1401,0.388874191878363473229285318666,0.891337543608620719304269641725,7.036962104579434829076944879489,str\(\'ks-test\'\),13,str\(\'bounded\'\)
401,401_0,FAILED,SOBOL,,,705,2713,3435,0.683067394345998724070057050994,0.018258955538272857166415263919,3.088098470120690830498233481194,str\(\'t-test\'\),50,str\(\'bounded\'\)
402,402_0,FAILED,SOBOL,,,2498,1914,499,0.227655583281069995305045949863,0.434909435031935576176920221769,0.854891908084042473348063140293,str\(\'ks-test\'\),36,str\(\'bounded\'\)
403,403_0,FAILED,SOBOL,,,3826,4927,4726,0.966487189592793560777295169828,0.559495159495621896539319095609,9.334554317250848498588311485946,str\(\'t-test\'\),24,str\(\'bounded\'\)
404,404_0,FAILED,SOBOL,,,4402,1533,3026,0.817844280729070338686881314061,0.732532461751252417236912606313,6.097294941240922305780713941203,str\(\'ks-test\'\),30,str\(\'bounded\'\)
405,405_0,FAILED,SOBOL,,,1824,4136,2238,0.110352003555744884732980892750,0.358354653833434011467318214272,4.033563467967324456253663811367,str\(\'t-test\'\),17,str\(\'bounded\'\)
406,406_0,COMPLETED,SOBOL,0.550000000000000044408920985006,2586.000000000000000000000000000000,129,1110,3845,0.534515394099056684318327370420,0.190233372032642372717603507226,2.419497092911042201990312605631,str\(\'ks-test\'\),6,str\(\'bounded\'\)
407,407_0,FAILED,SOBOL,,,3645,3231,874,0.271236080935224888044388080743,0.813904043557122314211937919026,7.764151446912438636616116127698,str\(\'t-test\'\),44,str\(\'bounded\'\)
408,408_0,FAILED,SOBOL,,,3217,2296,4104,0.028190914319828154488423166413,0.104541418815031650346725200507,9.602160027263686004062037682161,str\(\'ks-test\'\),28,str\(\'bounded\'\)
409,409_0,FAILED,SOBOL,,,483,4536,1142,0.794128849450498774942275304056,0.977559043608605904296382504981,0.586065617016516604564912995556,str\(\'t-test\'\),16,str\(\'bounded\'\)
410,410_0,COMPLETED,SOBOL,0.550000000000000044408920985006,17.000000000000000000000000000000,1317,62,2739,0.373863877817988410345861893802,0.568724416827782963679283056990,3.289194432389922706505558380741,str\(\'ks-test\'\),1,str\(\'bounded\'\)
411,411_0,FAILED,SOBOL,,,4989,3098,1959,0.570900717509910449187771064317,0.444199651923030625066957099989,6.837086723364889984111414378276,str\(\'t-test\'\),39,str\(\'bounded\'\)
412,412_0,FAILED,SOBOL,,,4334,873,299,0.702731629526242573824390547088,0.271097629513591509287095959735,8.668292560892179920983835472725,str\(\'ks-test\'\),8,str\(\'bounded\'\)
413,413_0,FAILED,SOBOL,,,1913,3459,4515,0.474842824868857871223326583277,0.645336304044350939079777162988,1.516576559985987726619782733906,str\(\'t-test\'\),46,str\(\'bounded\'\)
414,414_0,FAILED,SOBOL,,,1137,1758,1592,0.926356187280267473482808782137,0.805649347268044935255204563873,4.847999026269652844689517223742,str\(\'ks-test\'\),34,str\(\'bounded\'\)
415,415_0,FAILED,SOBOL,,,2621,3901,3616,0.129017117643728862486085517958,0.181917812848463644748164824705,5.281638801883906886303066130495,str\(\'t-test\'\),22,str\(\'bounded\'\)
416,416_0,FAILED,SOBOL,,,2521,673,4967,0.253305150033906079087842044828,0.705180896788835553934404742904,6.619436183551327346208381641190,str\(\'ks-test\'\),15,str\(\'bounded\'\)
417,417_0,FAILED,SOBOL,,,1193,3748,433,0.551457442838698574938405272405,0.331131833942607034515503983130,3.217262191477231692005034346948,str\(\'t-test\'\),28,str\(\'bounded\'\)
418,418_0,FAILED,SOBOL,,,2008,1657,3134,0.101952063351869584573172744513,0.248765179771929967333932154361,0.335013590567745267456700730690,str\(\'ks-test\'\),38,str\(\'bounded\'\)
419,419_0,FAILED,SOBOL,,,4274,3936,1409,0.829149961767718157723550120863,0.872321382729336569639144727262,9.517857483435422594197916623671,str\(\'t-test\'\),1,str\(\'bounded\'\)
420,420_0,FAILED,SOBOL,,,4849,2409,686,0.945417565455660247053515377047,0.918692778078839200617267124471,5.050120318716392553426430822583,str\(\'ks-test\'\),45,str\(\'bounded\'\)
421,421_0,COMPLETED,SOBOL,0.550000000000000044408920985006,5021.000000000000000000000000000000,1334,4512,3975,0.249681729502975929824160061798,0.045485482115298507543865724756,4.783221383913420332589794270461,str\(\'t-test\'\),7,str\(\'bounded\'\)
422,422_0,FAILED,SOBOL,,,616,273,2445,0.668060529511421918869018554688,0.376373719843104470594852273280,1.279391433914192077736515784636,str\(\'ks-test\'\),21,str\(\'bounded\'\)
423,423_0,FAILED,SOBOL,,,3195,2820,2916,0.400942955801263434256753726004,0.501073875695467019220075144403,8.576836163491011078008341428358,str\(\'t-test\'\),33,str\(\'bounded\'\)
424,424_0,FAILED,SOBOL,,,3705,1265,2108,0.146202577067539085664549247667,0.290656048469245420484696751373,9.082409995915368128294176131021,str\(\'ks-test\'\),49,str\(\'bounded\'\)
425,425_0,FAILED,SOBOL,,,34,4318,2569,0.908181838259100926435962719552,0.664766015106812102608557779604,0.769240497033111814140227124881,str\(\'t-test\'\),12,str\(\'bounded\'\)
426,426_0,FAILED,SOBOL,,,1768,1057,1053,0.485904619339853516279958967061,0.754910447593778344277382075234,2.871539331213571077938695452758,str\(\'ks-test\'\),23,str\(\'bounded\'\)
427,427_0,FAILED,SOBOL,,,4502,3354,4331,0.694575583325699019709986714588,0.131293344562873254277590717720,6.966379624869674991316514933715,str\(\'t-test\'\),35,str\(\'bounded\'\)
428,428_0,FAILED,SOBOL,,,3848,501,3570,0.592683453047648023392923732899,0.084986669367179273892887181319,7.528049079937860987854492123006,str\(\'ks-test\'\),17,str\(\'bounded\'\)
429,429_0,FAILED,SOBOL,,,2364,2582,1852,0.353037671800702834712382127691,0.958133039232343386437662502431,2.329399098522029643021369338385,str\(\'t-test\'\),29,str\(\'bounded\'\)
430,430_0,FAILED,SOBOL,,,688,2173,4542,0.806441499941050965460931365669,0.619459409052506071446941859904,3.800963119682855939629462227458,str\(\'ks-test\'\),43,str\(\'bounded\'\)
431,431_0,COMPLETED,SOBOL,0.550000000000000044408920985006,7663.000000000000000000000000000000,3110,4738,18,0.012940155481919644875343777812,0.494820175580680365889918448374,6.031158001892269027166548767127,str\(\'t-test\'\),5,str\(\'bounded\'\)
432,432_0,FAILED,SOBOL,,,2897,1988,2723,0.646853017205372471387647692609,0.843025760307908100799068051856,2.176383387717418571583039010875,str\(\'t-test\'\),42,str\(\'bounded\'\)
433,433_0,COMPLETED,SOBOL,0.550000000000000044408920985006,104.000000000000000000000000000000,787,4845,1935,0.406929825630038988215630979539,0.219112155841663491795401341733,7.992274891028181116325868060812,str\(\'ks-test\'\),4,str\(\'bounded\'\)
434,434_0,FAILED,SOBOL,,,2257,373,4167,0.987152765415608923760260040581,0.362856839690357424466071734059,5.871667490024120361624682118418,str\(\'t-test\'\),18,str\(\'bounded\'\)
435,435_0,FAILED,SOBOL,,,4053,2787,1196,0.193928890770301232127081902945,0.737277584267780228266531139525,4.274104893946089056555592833320,str\(\'ks-test\'\),30,str\(\'bounded\'\)
436,436_0,FAILED,SOBOL,,,4630,1184,1684,0.091914964063093060331333106205,0.532075079394504379948216410412,1.232236116780899504163926394540,str\(\'t-test\'\),25,str\(\'bounded\'\)
437,437_0,FAILED,SOBOL,,,1583,3149,3718,0.854164080932736435869401248056,0.407244990620762137290000737266,8.933065489565953143369370081928,str\(\'ks-test\'\),37,str\(\'bounded\'\)
438,438_0,FAILED,SOBOL,,,212,1450,157,0.305311343226581821674869843264,0.013029504464939237196041688094,7.440751441478729688583371171262,str\(\'t-test\'\),47,str\(\'bounded\'\)
439,439_0,FAILED,SOBOL,,,3571,4210,4384,0.513712511019781215004798013979,0.886352453127503436824952132156,2.708377465893514468575631326530,str\(\'ks-test\'\),10,str\(\'bounded\'\)
440,440_0,FAILED,SOBOL,,,3301,146,602,0.750175168057903629659222133341,0.161091512955725185696209678099,4.619839673946612101929076743545,str\(\'t-test\'\),20,str\(\'bounded\'\)
441,441_0,FAILED,SOBOL,,,410,3025,4818,0.054229497231543064006409338162,0.785065991470590196499301782751,5.524712128968910285209403809858,str\(\'ks-test\'\),32,str\(\'bounded\'\)
442,442_0,FAILED,SOBOL,,,1548,2223,1269,0.599183756541460721400937927683,0.633513069044798649009919699893,8.427710458811372262744043837301,str\(\'t-test\'\),46,str\(\'bounded\'\)
443,443_0,FAILED,SOBOL,,,4751,4619,3293,0.332276077190414076412139365857,0.259031454136595118420416383742,1.742168400988914012117447782657,str\(\'ks-test\'\),9,str\(\'bounded\'\)
444,444_0,FAILED,SOBOL,,,4097,1842,3821,0.448665536792948849154072377132,0.464291065027937266407320748840,3.690642881966196053866724469117,str\(\'t-test\'\),40,str\(\'bounded\'\)
