trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
382,382_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,173.000000000000000000000000000000,1128,490,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
383,383_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,71.000000000000000000000000000000,5000,2811,0.481025848760664009873266877548,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
384,384_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,149.000000000000000000000000000000,3855,499,0.721052726522728448799171019346,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
385,385_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,201.000000000000000000000000000000,3657,405,0.581677993171268226113568289293,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
386,386_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,98.000000000000000000000000000000,4968,2584,0.475477219789247562697909188500,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
387,387_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,102.000000000000000000000000000000,4544,2421,0.525347432964174521075051416119,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
388,388_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,79.000000000000000000000000000000,3896,498,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
389,389_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,142.000000000000000000000000000000,1691,5000,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
390,390_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,95.000000000000000000000000000000,4455,2224,0.279562094992941823079490859527,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
391,391_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,147.000000000000000000000000000000,1194,549,0.135720945919118346489895543527,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
392,392_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,95.000000000000000000000000000000,1020,1170,0.338375835416285297707617019114,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
393,393_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,295.000000000000000000000000000000,4501,468,0.532672482635098254455385813344,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
394,394_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,72.000000000000000000000000000000,4130,1556,0.654405829136336159024267544737,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
395,395_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,246.000000000000000000000000000000,1445,461,0.335559382060019784077553595125,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
396,396_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,120.000000000000000000000000000000,4284,1131,0.687426263910332568940475539421,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
397,397_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,94.000000000000000000000000000000,4040,2214,0.296076189752430829482676699627,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
398,398_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,125.000000000000000000000000000000,4611,1121,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
399,399_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,75.000000000000000000000000000000,5000,2936,0.387666404861279234594917397771,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
400,400_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,91.000000000000000000000000000000,5000,1917,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
401,401_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,135.000000000000000000000000000000,4218,4738,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
402,402_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,69.000000000000000000000000000000,1265,1955,0.354609531185949344855856679715,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
