trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
698,698_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,146.000000000000000000000000000000,5000,35,4.414539462545650216895865014521,0.050000000000000002775557561563,False,True
699,699_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,134.000000000000000000000000000000,5000,28,5.885260370733977453028273885138,0.050000000000000002775557561563,True,True
700,700_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5000,14,4.144109001473530895509611582384,0.000500000000000000010408340856,False,True
701,701_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,230.000000000000000000000000000000,1,13,3.989166648204661047572017196217,0.050000000000000002775557561563,True,True
702,702_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,164.000000000000000000000000000000,5000,16,4.468555745609338991641834581969,0.050000000000000002775557561563,False,True
703,703_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,109.000000000000000000000000000000,1,44,4.288533776231775895837472489802,0.050000000000000002775557561563,False,True
704,704_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,13,4.307737247133905711393708770629,0.000500000000000000010408340856,False,True
705,705_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.670000000000000039968028886506,143.000000000000000000000000000000,1,223,5.125554737031755792031617602333,0.050000000000000002775557561563,True,True
706,706_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,108.000000000000000000000000000000,1,170,5.062664087140766433492444775766,0.050000000000000002775557561563,True,True
707,707_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,10,3.934066002280591334283599280752,0.000500000000000000010408340856,True,True
708,708_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,158.000000000000000000000000000000,3,139,5.064507665701196259533389820717,0.050000000000000002775557561563,True,True
709,709_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.680000000000000048849813083507,156.000000000000000000000000000000,1,265,5.102357084583546864564596035052,0.050000000000000002775557561563,True,True
710,710_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,91,4.961531086816046709486727195326,0.000500000000000000010408340856,True,True
711,711_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,141.000000000000000000000000000000,1,243,5.233256385827682599654053774429,0.050000000000000002775557561563,False,True
712,712_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,261,5.489424089782354521105389721924,0.000500000000000000010408340856,True,True
713,713_0,FAILED,BoTorch,BOTORCH_MODULAR,,,1,181,5.137627516108853598097994108684,0.000500000000000000010408340856,True,True
714,714_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,135.000000000000000000000000000000,1,194,5.030449111990130894866979360813,0.050000000000000002775557561563,True,True
715,715_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,153.000000000000000000000000000000,5000,240,5.047974603266032644910410454031,0.050000000000000002775557561563,True,True
716,716_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,132.000000000000000000000000000000,1,175,5.190455946845070833717272762442,0.050000000000000002775557561563,False,True
717,717_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.680000000000000048849813083507,208.000000000000000000000000000000,1,237,4.828432899892739271763275610283,0.050000000000000002775557561563,True,True
718,718_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,240,5.188385541921608279380961903371,0.000500000000000000010408340856,True,True
719,719_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,177.000000000000000000000000000000,5,114,5.043727138417317235052905743942,0.050000000000000002775557561563,False,True
720,720_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.680000000000000048849813083507,139.000000000000000000000000000000,1,293,5.415554052170286070122529054061,0.050000000000000002775557561563,True,True
721,721_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,122.000000000000000000000000000000,5000,214,5.201912525748499049882411782164,0.050000000000000002775557561563,False,True
