trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,delta
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,576.000000000000000000000000000000,5000,0.033585081777002617764438241466
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,257.000000000000000000000000000000,861,0.595744822702076737286347452027
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,330.000000000000000000000000000000,4906,0.338231590255587577509288621513
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,497.000000000000000000000000000000,4017,0.055373415206194154247754113385
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,53.000000000000000000000000000000,1,0.001000000000000000020816681712
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,316.000000000000000000000000000000,2637,0.278723378608971505965286041828
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,160.000000000000000000000000000000,2295,0.530602222922639921165455234586
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,230.000000000000000000000000000000,2575,0.860934400152315704168870524882
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,458.000000000000000000000000000000,3567,0.078754906983959482857926559518
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,54.000000000000000000000000000000,1,0.998999999999999999111821580300
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,243.000000000000000000000000000000,3164,0.469177019989211407935414399617
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,522.000000000000000000000000000000,4949,0.089930099204629618259154710813
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,112.000000000000000000000000000000,21,0.086871832194978196306500706214
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,51.000000000000000000000000000000,1,0.579617399410571665363534066273
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1402.000000000000000000000000000000,5000,0.001000000000000000020816681712
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,317.000000000000000000000000000000,3657,0.314424245330641394247095377068
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,182.000000000000000000000000000000,554,0.604775884594241586178497982473
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,312.000000000000000000000000000000,4893,0.561773082964156511565079199499
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,273.000000000000000000000000000000,1835,0.915085096869541647635060144239
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,274.000000000000000000000000000000,1680,0.998999999999999999111821580300
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,137.000000000000000000000000000000,116,0.920712105620108967052317439084
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,463.000000000000000000000000000000,4886,0.114148587522781078118505604380
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,215.000000000000000000000000000000,2441,0.501436235699989851788416217460
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,257.000000000000000000000000000000,1263,0.585102478906160294869209792523
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1512.000000000000000000000000000000,4275,0.001000000000000000020816681712
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,379.000000000000000000000000000000,5000,0.218225718683144193077438899309
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,51.000000000000000000000000000000,1,0.416002645943613469370347957010
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,52.000000000000000000000000000000,1,0.769385521613887735092873754184
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,360.000000000000000000000000000000,3980,0.187270090670220212825114458610
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,1449.000000000000000000000000000000,3960,0.001000000000000000020816681712
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,328.000000000000000000000000000000,3739,0.243682593721275014830851546321
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,435.000000000000000000000000000000,5000,0.169967206730952835602721506802
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,371.000000000000000000000000000000,4387,0.154534177006083711658490642549
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1447.000000000000000000000000000000,4559,0.001000000000000000020816681712
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,358.000000000000000000000000000000,4947,0.268931495912252349622661995454
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,251.000000000000000000000000000000,4989,0.998999999999999999111821580300
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,734.000000000000000000000000000000,3661,0.001000000000000000020816681712
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,294.000000000000000000000000000000,4174,0.298400780810598564851687797272
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,322.000000000000000000000000000000,3826,0.203682740282151719668490841286
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,50.000000000000000000000000000000,1,0.494507013327616817832677043043
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,285.000000000000000000000000000000,3892,0.462892275944121911468442931437
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,53.000000000000000000000000000000,1,0.304424711309922435553687591892
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,422.000000000000000000000000000000,4380,0.119058645470928023413215157689
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,363.000000000000000000000000000000,4953,0.395630523895637187248297550468
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,246.000000000000000000000000000000,827,0.998999999999999999111821580300
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,321.000000000000000000000000000000,3838,0.998999999999999999111821580300
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,442.000000000000000000000000000000,3186,0.080136532772779836553134202859
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,365.000000000000000000000000000000,4245,0.190319865925874770473669173043
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,292.000000000000000000000000000000,5000,0.684205067817132528418255787983
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1115.000000000000000000000000000000,3450,0.001000000000000000020816681712
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,330.000000000000000000000000000000,4983,0.305463203352924816957880693735
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,215.000000000000000000000000000000,1125,0.781237254684034931884184516093
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,376.000000000000000000000000000000,4269,0.167536187661385088665255693741
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,317.000000000000000000000000000000,3666,0.353723969127010207103012362495
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,354.000000000000000000000000000000,3291,0.131038722152112763197351341660
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,573.000000000000000000000000000000,4295,0.038010665058224944734543981895
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,554.000000000000000000000000000000,4267,0.088167843590471001169461828795
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,293.000000000000000000000000000000,541,0.383076548427291385667814438420
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,576.000000000000000000000000000000,4319,0.024853835758242705938902972207
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,239.000000000000000000000000000000,858,0.692221647350663049635954848782
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,711.000000000000000000000000000000,4126,0.045657691530344372832228572179
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,294.000000000000000000000000000000,2732,0.127143133377520978211094870858
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,507.000000000000000000000000000000,4215,0.101818080868846180808695578435
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,402.000000000000000000000000000000,4444,0.076855813051991753170888443947
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,271.000000000000000000000000000000,1732,0.711819817674010146824059575010
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,222.000000000000000000000000000000,937,0.410484546001967987027825301993
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,410.000000000000000000000000000000,3968,0.121205977012447480012369283031
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,621.000000000000000000000000000000,3922,0.025775041818389153591706275392
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,649.000000000000000000000000000000,4300,0.014813945775912398805651548628
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,665.000000000000000000000000000000,4676,0.056664920132143650755018882137
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,223.000000000000000000000000000000,684,0.731025017526853337912484676053
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,170.000000000000000000000000000000,123,0.363105295721555254573331694701
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,272.000000000000000000000000000000,4904,0.773019494740707635571652645012
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,462.000000000000000000000000000000,3565,0.128579717468978282912672739258
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,524.000000000000000000000000000000,4080,0.075902289104593748114702123075
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,249.000000000000000000000000000000,1114,0.520438705380122712540469365194
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,159.000000000000000000000000000000,129,0.838986846762603488691922848375
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,641.000000000000000000000000000000,4134,0.065911760901788671307421907386
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,735.000000000000000000000000000000,4239,0.042130214018507472495400634216
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,201.000000000000000000000000000000,545,0.953332566196730013530213909689
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,330.000000000000000000000000000000,3131,0.134671291916783286701786437334
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,457.000000000000000000000000000000,4088,0.108071606047960427909870873009
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,260.000000000000000000000000000000,1136,0.701530193751180530803424062469
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,459.000000000000000000000000000000,4121,0.092763393085404696747353625597
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,785.000000000000000000000000000000,3639,0.037348257460080989955653052448
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,593.000000000000000000000000000000,4999,0.063739600832602716362629280411
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,184.000000000000000000000000000000,272,0.535403420570351951113252653158
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,238.000000000000000000000000000000,776,0.470451567373582346665017439591
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,232.000000000000000000000000000000,877,0.801738739130336330873660699581
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,1081.000000000000000000000000000000,3833,0.016386695831642941745265318332
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,284.000000000000000000000000000000,4957,0.606460444311253898952429608471
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,253.000000000000000000000000000000,728,0.308417016193155979486562046077
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,226.000000000000000000000000000000,454,0.998999999999999999111821580300
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,635.000000000000000000000000000000,4972,0.017647455531848918464099540415
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,250.000000000000000000000000000000,1228,0.998999999999999999111821580300
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,243.000000000000000000000000000000,1014,0.948016112821925327480698797444
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,420.000000000000000000000000000000,4964,0.135966585231175135506376250305
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,415.000000000000000000000000000000,3632,0.103977007707135318814728464076
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,258.000000000000000000000000000000,447,0.452738619054310287292963721484
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,218.000000000000000000000000000000,451,0.796498497241297509496860129730
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,754.000000000000000000000000000000,4888,0.044931289740517604824887598625
137,137_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,292.000000000000000000000000000000,4909,0.511263533862126529072611447191
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,232.000000000000000000000000000000,454,0.280146283113636596073803275431
139,139_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,213.000000000000000000000000000000,492,0.918323774904167944299615555792
140,140_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,564.000000000000000000000000000000,3635,0.027452761188487842525240978375
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,339.000000000000000000000000000000,2790,0.105453427965817053690855686909
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,593.000000000000000000000000000000,3931,0.048752561636818181334263044846
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,400.000000000000000000000000000000,3413,0.107820342166007096529334319257
144,144_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,346.000000000000000000000000000000,725,0.558433370897773784236051142216
145,145_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,162.000000000000000000000000000000,77,0.639850091248200025795256351557
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,338.000000000000000000000000000000,2553,0.046124164484406253439185974230
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,243.000000000000000000000000000000,935,0.492932809683313599702358942523
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,233.000000000000000000000000000000,1299,0.848619141589678549486563952087
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,191.000000000000000000000000000000,203,0.326503747275710132225157167341
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,597.000000000000000000000000000000,3295,0.044091202525589817673434822609
151,151_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,401.000000000000000000000000000000,3406,0.063938568998153227918024299470
152,152_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,307.000000000000000000000000000000,2604,0.108773890085775301606041409741
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,568.000000000000000000000000000000,3159,0.023732548895308777647805698052
154,154_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,322.000000000000000000000000000000,456,0.089927371749676923706751097143
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,293.000000000000000000000000000000,4915,0.929101602482104937941187472461
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,286.000000000000000000000000000000,2381,0.110220567871336952436855938231
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,579.000000000000000000000000000000,3311,0.036386072593266587105187426232
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,402.000000000000000000000000000000,3163,0.102874685486341113649366718619
159,159_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,327.000000000000000000000000000000,947,0.087523294119752848008175760697
160,160_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,542.000000000000000000000000000000,3342,0.053326338777503166921345467699
161,161_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,536.000000000000000000000000000000,3378,0.015849416103014674767068825645
162,162_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,230.000000000000000000000000000000,207,0.064607323711847436387145648951
163,163_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,489.000000000000000000000000000000,3580,0.088739638221670649742556236106
164,164_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,206.000000000000000000000000000000,416,0.696196204930284112677441044070
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,165.000000000000000000000000000000,262,0.752522058055898446227161002753
166,166_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,152.000000000000000000000000000000,2048,0.098509737259988627844364827979
167,167_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,212.000000000000000000000000000000,1044,0.639016354544728271136477815162
168,168_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,274.000000000000000000000000000000,3975,0.708448276875366156346558454970
169,169_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,407.000000000000000000000000000000,3015,0.106863834095550003233654479118
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,358.000000000000000000000000000000,5000,0.451171053967181434618538560244
171,171_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,293.000000000000000000000000000000,5000,0.827168359724057888904269475461
172,172_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,305.000000000000000000000000000000,3035,0.224165386083261419791767821152
173,173_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,304.000000000000000000000000000000,3298,0.274614469416573969695605228480
174,174_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,266.000000000000000000000000000000,929,0.354721483985091623480911948718
175,175_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,95.000000000000000000000000000000,43,0.189556619113538216137015979257
176,176_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,462.000000000000000000000000000000,2446,0.001000000000000000020816681712
177,177_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,1373.000000000000000000000000000000,3913,0.011798540051406809087142235626
178,178_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,359.000000000000000000000000000000,3182,0.089903196204314167472304575313
179,179_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,771.000000000000000000000000000000,3288,0.001000000000000000020816681712
180,180_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,800.000000000000000000000000000000,2865,0.001000000000000000020816681712
181,181_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,500.000000000000000000000000000000,2993,0.001000000000000000020816681712
182,182_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,510.000000000000000000000000000000,2811,0.020493539772313662528091526838
183,183_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,419.000000000000000000000000000000,505,0.001000000000000000020816681712
184,184_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,463.000000000000000000000000000000,3089,0.058391943548074552727822350562
185,185_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,358.000000000000000000000000000000,2955,0.041810283211680746018323873159
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,250.000000000000000000000000000000,2896,0.758717222508100030964328652772
187,187_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,324.000000000000000000000000000000,3238,0.553401087667902746858317186707
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,268.000000000000000000000000000000,3147,0.801934860515709280193163976946
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,174.000000000000000000000000000000,2078,0.001000000000000000020816681712
190,190_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,418.000000000000000000000000000000,2928,0.060741719070840950733813912166
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,217.000000000000000000000000000000,306,0.223332725315298102897187959570
192,192_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,608.000000000000000000000000000000,1007,0.001000000000000000020816681712
193,193_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,293.000000000000000000000000000000,196,0.001000000000000000020816681712
194,194_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,342.000000000000000000000000000000,2878,0.080197210029040205681027941864
195,195_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,560.000000000000000000000000000000,2826,0.010000964864476684021421526438
196,196_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,281.000000000000000000000000000000,2783,0.165444730843366666350746641001
197,197_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,333.000000000000000000000000000000,2776,0.086463364186653290932582649475
198,198_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,285.000000000000000000000000000000,2393,0.071121803164344549186282051778
