trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
302,302_0,RUNNING,SOBOL,,,1943,2443,613,0.938921813527122117726264605153,0.7
303,303_0,RUNNING,SOBOL,,,4181,4534,2638,0.350386587185785192133380405721,0.2
304,304_0,RUNNING,SOBOL,,,4318,2223,1827,0.566054319180548159984311951121,0.01
305,305_0,RUNNING,SOBOL,,,2041,4473,3866,0.226987911317497487173611148137,0.0001
306,306_0,RUNNING,SOBOL,,,102,283,869,0.750400062970817072205420572573,0.00001
307,307_0,RUNNING,SOBOL,,,3445,3034,3518,0.411105007965117674739730091460,0.4
308,308_0,RUNNING,SOBOL,,,2797,1176,4869,0.291229651652276488871251558521,0.0000001
309,309_0,RUNNING,SOBOL,,,1138,3302,1898,0.887818507004529244852619740414,0.3
310,310_0,RUNNING,SOBOL,,,1701,1319,2670,0.105163113184273238065458144774,0.5
311,311_0,RUNNING,SOBOL,,,4422,4194,330,0.701523767534643405419103601162,0.000000000001
312,312_0,RUNNING,SOBOL,,,4926,624,2985,0.989886749491095563335818496853,0.7
313,313_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1988.000000000000000000000000000000,1433,2713,13,0.330906509619206201655572385789,0.4
314,314_0,RUNNING,SOBOL,,,705,1882,4556,0.676937762260437003725144222699,0.00001
315,315_0,RUNNING,SOBOL,,,2842,4794,2214,0.018216655816882851293136980075,0.9
316,316_0,RUNNING,SOBOL,,,3400,1604,1173,0.153686814278364169972235231398,0.6
317,317_0,RUNNING,SOBOL,,,535,3890,3211,0.555112254019826667494896810240,0.000001
318,318_0,RUNNING,SOBOL,,,2308,892,1523,0.468326139643788330602092173649,0.3
319,319_0,RUNNING,SOBOL,,,3814,3606,4172,0.870010207187384421168019343895,0.0000001
320,320_0,RUNNING,SOBOL,,,3758,344,1398,0.337983831131830836369545068010,0.7
321,321_0,RUNNING,SOBOL,,,2290,2592,4375,0.996948827860876907180909256567,0.1
322,322_0,RUNNING,SOBOL,,,479,2152,1063,0.027228012422099708705891529803,0.00000001
323,323_0,RUNNING,SOBOL,,,3381,4905,3400,0.685964362008497086087288607814,0.000001
324,324_0,RUNNING,SOBOL,,,2860,1805,4441,0.550494307646527847310835568351,0.00001
325,325_0,RUNNING,SOBOL,,,763,3933,2408,0.149053654504939903091553787817,0.000000000001
326,326_0,RUNNING,SOBOL,,,1451,700,2865,0.859529331678524632920357362309,0.3
327,327_0,RUNNING,SOBOL,,,4984,3572,211,0.457860477535054100073352856271,0.00000000001
328,328_0,FAILED,SOBOL,,,4405,2495,2556,0.231628761442378150459120433879,0.000000001
329,329_0,FAILED,SOBOL,,,1643,4581,522,0.570679926162585671178817392502,0.7
330,330_0,RUNNING,SOBOL,,,1121,2,4750,0.421578211711719608167925343878,0.0000001
331,331_0,RUNNING,SOBOL,,,2739,2915,2095,0.760888509860262240991346516239,0.0001
332,332_0,RUNNING,SOBOL,,,3502,982,745,0.880763970272615548395833684481,0.000001
333,333_0,RUNNING,SOBOL,,,121,3271,3720,0.284159901520237345717845300896,0.7
334,334_0,RUNNING,SOBOL,,,2098,1523,1718,0.692504858138039747217362673837,0.5
335,335_0,RUNNING,SOBOL,,,4337,4234,4054,0.096159417187795040438125226956,0.0000001
336,336_0,RUNNING,SOBOL,,,4163,1273,412,0.815865327626466796395732217206,0.00001
337,337_0,RUNNING,SOBOL,,,1884,4143,2762,0.469049647983163620068580712541,0.1
338,338_0,RUNNING,SOBOL,,,259,1223,1973,0.507013474121689844409388570057,0.001
339,339_0,RUNNING,SOBOL,,,3600,3354,4933,0.159938661050051444956210389137,0.000001
340,340_0,RUNNING,SOBOL,,,2640,251,3473,0.045909072324633599937460104456,0.5
341,341_0,RUNNING,SOBOL,,,983,3006,814,0.634687713067978664938095789694,0.8
342,342_0,RUNNING,SOBOL,,,1856,2254,3755,0.356969025194644906662233552197,0.000000000001
343,343_0,RUNNING,SOBOL,,,4579,4499,1726,0.945489038135856385558497549937,0.3
344,344_0,RUNNING,SOBOL,,,4770,919,4068,0.735339257858693584601894599473,0.00001
345,345_0,RUNNING,SOBOL,,,1276,3638,1410,0.084199689138680700040140436613,0.4
346,346_0,RUNNING,SOBOL,,,862,1578,3159,0.923294354803860239933044340432,0.000000001
347,347_0,RUNNING,SOBOL,,,2997,3859,1130,0.272383433226495996759553008815,0.6
348,348_0,RUNNING,SOBOL,,,3243,1933,2276,0.402007853843271756311139597528,0.0001
349,349_0,FAILED,SOBOL,,,380,4840,4628,0.811213021907955411649027155363,0.01
350,350_0,COMPLETED,SOBOL,0.709999999999999964472863211995,3405.000000000000000000000000000000,2464,572,107,0.211875114075839532379319507527,0.5
351,351_0,FAILED,SOBOL,,,3971,2666,3069,0.621308483142405720833778559609,0.4
352,352_0,FAILED,SOBOL,,,4052,2039,4802,0.956247424354776720534232481441,0.6
353,353_0,FAILED,SOBOL,,,2385,4948,2144,0.359672849224880353258271270533,0.00000000001
354,354_0,FAILED,SOBOL,,,456,466,2581,0.647197172051295677164262087899,0.0001
355,355_0,FAILED,SOBOL,,,3169,2557,553,0.050881254466250538937011071994,0.000000001
356,356_0,FAILED,SOBOL,,,3072,735,1584,0.186351531898602845727097587769,0.4
357,357_0,FAILED,SOBOL,,,784,3451,3936,0.525371306898072321089898650825,0.7
358,358_0,FAILED,SOBOL,,,1356,1762,643,0.497092122336849573382977496294,0.3
359,359_0,FAILED,SOBOL,,,4688,4046,3605,0.836371001021936510966270361678,0.0000000001
360,360_0,RUNNING,SOBOL,,,4655,123,950,0.594790261728689095832578459522,0.9
361,361_0,RUNNING,SOBOL,,,1782,2880,3301,0.193379102209582931504172620407,0.00001
362,362_0,RUNNING,SOBOL,,,1064,2382,1278,0.783034145591780528228298408067,0.2
363,363_0,RUNNING,SOBOL,,,2561,4625,4239,0.381394814813509563933280333003,0.01
364,364_0,RUNNING,SOBOL,,,3681,1480,2898,0.261519101588055469242988237966,0.6
365,365_0,RUNNING,SOBOL,,,177,4347,239,0.920452708596363633475334609102,0.1
366,366_0,RUNNING,SOBOL,,,1959,1017,4486,0.071554423047229642751432265868,0.001
367,367_0,RUNNING,SOBOL,,,4085,3150,2457,0.730259353170171432445556547464,0.5
368,368_0,RUNNING,SOBOL,,,4263,1110,3268,0.447345505718141800421960851963,0.0000000001
369,369_0,RUNNING,SOBOL,,,2176,3397,1234,0.856582093246281095488825485518,0.8
370,370_0,RUNNING,SOBOL,,,41,1395,4195,0.136300781119614827785468946786,0.01
371,371_0,RUNNING,SOBOL,,,3584,4108,1540,0.545765539906919006085672663176,0.00000001
372,372_0,RUNNING,SOBOL,,,2658,2289,70,0.659795381445437700840273009817,0.0000001
373,373_0,RUNNING,SOBOL,,,1200,4377,3045,0.008626289360225200888998564608,0.6
374,374_0,RUNNING,SOBOL,,,1567,208,2236,0.968662463221699021609367719066,0.000001
375,375_0,RUNNING,SOBOL,,,4478,3119,4572,0.317722048021852943033849214771,0.00000000001
376,376_0,RUNNING,SOBOL,,,4904,1699,1915,0.122434224199503657870558015475,0.2
377,377_0,RUNNING,SOBOL,,,1533,3824,4892,0.711244284406304383416852488153,0.9
378,378_0,RUNNING,SOBOL,,,688,806,390,0.312582192238420264462916975390,0.4
379,379_0,RUNNING,SOBOL,,,2937,3681,2727,0.901133594900369594427047559293,0.5
380,380_0,RUNNING,SOBOL,,,3305,529,3882,0.771508951213210836250766533340,0.0000000001
381,381_0,RUNNING,SOBOL,,,553,2779,1849,0.424663748204708091371628597699,0.00001
382,382_0,RUNNING,SOBOL,,,2209,1968,3579,0.583569082539528660724670316995,0.7
383,383_0,RUNNING,SOBOL,,,3836,4718,925,0.236464775845408453625040579027,0.0000001
384,384_0,RUNNING,SOBOL,,,3867,973,3777,0.533210465818643619684280565707,0.000001
385,385_0,FAILED,SOBOL,,,2199,3223,1743,0.131800243195146327135347519288,0.9
386,386_0,FAILED,SOBOL,,,583,1534,3451,0.844255145803093909329106736550,0.5
387,387_0,FAILED,SOBOL,,,3295,4284,797,0.442616722177714083663602195884,0.2
388,388_0,FAILED,SOBOL,,,2965,2426,1985,0.320790853306651135845584121853,0.000000001
389,389_0,FAILED,SOBOL,,,678,4552,4960,0.979725426953285905007362543984,0.00001
390,390_0,RUNNING,SOBOL,,,1561,69,399,0.011923816144466400923640492238,0.0000000001
391,391_0,RUNNING,SOBOL,,,4894,2944,2735,0.670629742648452542574943890941,0.0001
392,392_0,RUNNING,SOBOL,,,4470,1874,80,0.897104129575192921208781626774,0.0000001
393,393_0,RUNNING,SOBOL,,,1596,3963,3057,0.300530550826340892012211725159,0.00000001
394,394_0,RUNNING,SOBOL,,,1192,633,2303,0.706956235893070661369108620420,0.0000000001
395,395_0,FAILED,SOBOL,,,2687,3544,4640,0.110641284946352239093592118024,0.7
396,396_0,FAILED,SOBOL,,,3572,354,3141,0.248059844233095655452459027401,0.0001
397,397_0,FAILED,SOBOL,,,70,2640,1109,0.587080526385456269444773624855,0.3
398,398_0,FAILED,SOBOL,,,2164,2142,4085,0.435999638549983525859232713628,0.4
399,399_0,FAILED,SOBOL,,,4291,4855,1432,0.775279454130679335221998371708,0.000001
400,400_0,FAILED,SOBOL,,,4077,1905,2887,0.063162487352266899476305184180,0.7
401,401_0,FAILED,SOBOL,,,1989,4772,229,0.651971551178023189798693692865,0.2
402,402_0,FAILED,SOBOL,,,169,602,4419,0.372212784269824625837941312057,0.5
403,403_0,FAILED,SOBOL,,,3711,2734,2391,0.960763220293447406383791076223,0.1
404,404_0,FAILED,SOBOL,,,2550,870,1075,0.833088732251897501335236029263,0.1
405,405_0,FAILED,SOBOL,,,1093,3628,3427,0.486242622090503562315433327967,0.000000000001
406,406_0,FAILED,SOBOL,,,1771,1626,1386,0.522348097199574090687690386403,0.0001
407,407_0,FAILED,SOBOL,,,4684,3868,4348,0.175242853609845039564163471368,0.0000000001
408,408_0,FAILED,SOBOL,,,4720,300,1691,0.385637208255007857271579041480,0.5
409,409_0,FAILED,SOBOL,,,1347,3017,4042,0.794872858887538336070122113597,0.00001
410,410_0,FAILED,SOBOL,,,816,2206,772,0.197393250035122036489809715931,0.000000001
411,411_0,FAILED,SOBOL,,,3064,4490,3733,0.606857101669534992893773051037,0.2
412,412_0,FAILED,SOBOL,,,3197,1302,4733,0.718938661353662578079593004077,0.3
413,413_0,FAILED,SOBOL,,,446,4211,2073,0.067768602630123492280844743618,0.0000001
414,414_0,FAILED,SOBOL,,,2413,1194,2573,0.908903414251282848468349584437,0.8
415,415_0,FAILED,SOBOL,,,4042,3284,544,0.257962002670392376302288539591,0.01
416,416_0,FAILED,SOBOL,,,3962,1411,2249,0.172478834036737693757856959564,0.00001
417,417_0,FAILED,SOBOL,,,2496,4317,4599,0.511529032118618443014668173419,0.000000000001
418,418_0,COMPLETED,SOBOL,0.719999999999999973354647408996,2816.000000000000000000000000000000,371,1085,58,0.481330642927438046019261719266,0.9
419,419_0,FAILED,SOBOL,,,3274,3178,3018,0.820639944694936285252140351076,0.5
420,420_0,RUNNING,SOBOL,,,2988,114,4217,0.942465590495616178934312756610,0.2
421,421_0,RUNNING,SOBOL,,,890,2832,1557,0.345860584847629048965700349072,0.0000000001
422,422_0,RUNNING,SOBOL,,,1266,2392,3246,0.631405682239681520506735523668,0.3
423,423_0,RUNNING,SOBOL,,,4798,4674,1217,0.035059334136545661220196734575,0.001
424,424_0,RUNNING,SOBOL,,,4609,744,3562,0.276397343110293125523213575434,0.0000001
425,425_0,RUNNING,SOBOL,,,1848,3499,903,0.935361432686448113216215460852,0.001
426,426_0,RUNNING,SOBOL,,,1013,1751,3900,0.088442320521920914089264442737,0.6
427,427_0,RUNNING,SOBOL,,,2632,3996,1871,0.747177733212709416221741776098,0.8
428,428_0,RUNNING,SOBOL,,,3629,2108,364,0.609759426739066801026467601332,0.001
429,429_0,RUNNING,SOBOL,,,247,4978,2715,0.208317777216434490972218895877,0.00000001
430,430_0,RUNNING,SOBOL,,,1913,398,1942,0.799892092149704692083389545587,0.7
431,431_0,FAILED,SOBOL,,,4151,2528,4904,0.398222271367907498795801757296,0.1
432,432_0,FAILED,SOBOL,,,4367,479,655,0.673637652507051876149546387751,0.01
433,433_0,FAILED,SOBOL,,,2090,2768,3632,0.022498990939930081645048431938,0.000000001
434,434_0,FAILED,SOBOL,,,151,2016,1572,0.984393515830859544557540630194,0.000000000001
435,435_0,FAILED,SOBOL,,,3494,4727,3909,0.333483531149104228674673322530,0.5
436,436_0,FAILED,SOBOL,,,2767,1670,2604,0.461157766377553346437423442694,0.0000000001
437,437_0,FAILED,SOBOL,,,1109,3756,570,0.870363930823281450877004772337,0.00000000001
438,438_0,FAILED,SOBOL,,,1671,836,4780,0.152122697731480016614113992546,0.2
439,439_0,FAILED,SOBOL,,,4393,3750,2127,0.561557033436372865509156326880,0.3
440,440_0,FAILED,SOBOL,,,4975,2318,4469,0.756600223405286653743928582116,0.7
441,441_0,FAILED,SOBOL,,,1482,4446,2435,0.409785510400310137857360359703,0.4
442,442_0,FAILED,SOBOL,,,754,178,2915,0.566650698779150863160225526372,0.000001
443,443_0,FAILED,SOBOL,,,2891,3050,261,0.219576882088556885053165501631,0.000000000001
444,444_0,FAILED,SOBOL,,,3370,1160,1252,0.107495545474812395636554640532,0.3
445,445_0,FAILED,SOBOL,,,506,3407,4227,0.696275123113766269966617983300,0.000000001
446,446_0,FAILED,SOBOL,,,2279,1347,977,0.295754731966182571323287220366,0.00000000001
447,447_0,FAILED,SOBOL,,,3785,4099,3313,0.884275652060285244360215983761,0.0001
448,448_0,FAILED,SOBOL,,,3806,2360,1164,0.414403456773608902530270370335,0.001
449,449_0,FAILED,SOBOL,,,2339,4647,3204,0.761233383178710920624610025698,0.4
450,450_0,RUNNING,SOBOL,,,528,145,1454,0.230057757597416645545251867588,0.1
451,451_0,RUNNING,SOBOL,,,3430,2859,4103,0.577116360887885093688964843750,0.0000001
452,452_0,RUNNING,SOBOL,,,2830,1039,3112,0.689197801601141746274947763595,0.000001
453,453_0,RUNNING,SOBOL,,,734,3127,142,0.100433467105031010158100457375,0.0001
454,454_0,RUNNING,SOBOL,,,1422,1458,4661,0.875264295455068341844651058636,0.2
455,455_0,RUNNING,SOBOL,,,4955,4369,2321,0.286728132218122488961142835251,0.4
456,456_0,RUNNING,SOBOL,,,4454,449,4978,0.029553527671843767693493632009,0.0000001
457,457_0,RUNNING,SOBOL,,,1692,2574,2007,0.680707402639091019302952645376,0.00000000001
458,458_0,RUNNING,SOBOL,,,1170,2057,2797,0.342502440545707942387565481113,0.00001
459,459_0,RUNNING,SOBOL,,,2788,4931,455,0.993397211827337756062661355827,0.000001
460,460_0,RUNNING,SOBOL,,,3473,1779,1760,0.865723080698400759835919870966,0.2
461,461_0,RUNNING,SOBOL,,,92,4029,3798,0.456532159395515946265220463829,0.6
462,462_0,RUNNING,SOBOL,,,2069,718,858,0.551083829689770987592112305720,0.000000001
463,463_0,RUNNING,SOBOL,,,4308,3468,3507,0.141634250842034820072612433250,0.8
464,464_0,RUNNING,SOBOL,,,4212,789,2052,0.926845048813149330335647846368,0.0000000001
465,465_0,RUNNING,SOBOL,,,1933,3699,4715,0.267865745836868895946025759258,0.00000001
466,466_0,RUNNING,SOBOL,,,308,1716,489,0.740595295203849701692888629623,0.9
467,467_0,RUNNING,SOBOL,,,3649,3807,2512,0.081875095913186674012607113582,0.4
468,468_0,RUNNING,SOBOL,,,2611,1985,4020,0.219293536229059088382697950692,0.001
469,469_0,RUNNING,SOBOL,,,953,4701,1673,0.620719942608848218590367196157,0.3
470,470_0,RUNNING,SOBOL,,,1827,512,3677,0.403335190473124383103709078568,0.0000001
471,471_0,RUNNING,SOBOL,,,4550,2796,710,0.805020254397764811749027558108,0.00000001
472,472_0,RUNNING,SOBOL,,,4819,1373,3365,0.500576057886704783861375744891,0.6
473,473_0,FAILED,SOBOL,,,1325,4130,1020,0.161510646404698504641217482458,0.3
474,474_0,FAILED,SOBOL,,,911,1132,4331,0.815519472798332589746905796346,0.001
475,475_0,FAILED,SOBOL,,,3046,3375,1365,0.476225384430959797210647366228,0.7
476,476_0,FAILED,SOBOL,,,3213,229,167,0.354399872472509758214442854296,0.000000001
477,477_0,FAILED,SOBOL,,,350,3097,2831,0.950989634977653652825324570586,0.01
478,478_0,FAILED,SOBOL,,,2435,2267,2372,0.041634100383147597257416094862,0.00001
479,479_0,FAILED,SOBOL,,,3942,4400,4397,0.637995691629126615573852632224,0.5
480,480_0,RUNNING,SOBOL,,,4023,23,2692,0.786341200269758733298885999830,0.9
481,481_0,RUNNING,SOBOL,,,2356,2893,347,0.377120763037353756708114360663,0.2
482,482_0,RUNNING,SOBOL,,,427,2473,4847,0.600289934687316395489631304372,0.0000000001
483,483_0,RUNNING,SOBOL,,,3140,4604,1881,0.190810869652777909122320920687,0.6
484,484_0,RUNNING,SOBOL,,,3121,1501,881,0.078729176126420497006108689675,0.00000000001
485,485_0,RUNNING,SOBOL,,,833,4256,3545,0.729914477992802845918163257011,0.7
486,486_0,RUNNING,SOBOL,,,1405,1004,1815,0.263090103574097178285029485778,0.00000001
487,487_0,RUNNING,SOBOL,,,4737,3249,3839,0.914016272012144304071057376859,0.00001
488,488_0,FAILED,SOBOL,,,4626,2169,1497,0.641003421172499643354569798248,0.001
489,489_0,FAILED,SOBOL,,,1753,4888,4159,0.052209570746868848301058818606,0.000000001
490,490_0,FAILED,SOBOL,,,1035,328,1200,0.955657900452613784381128425593,0.00000001
491,491_0,FAILED,SOBOL,,,2532,2609,3223,0.367092251028865557138658459735,0.01
492,492_0,FAILED,SOBOL,,,3729,683,4539,0.494766605228185663012396844351,0.0001
493,493_0,FAILED,SOBOL,,,225,3590,2192,0.841627958532422781878779005638,0.001
494,494_0,FAILED,SOBOL,,,2008,1822,3002,0.181832920625805860570523009301,0.1
495,495_0,FAILED,SOBOL,,,4134,3916,35,0.528922921072691676336319233087,0.3
496,496_0,FAILED,SOBOL,,,4233,1594,4284,0.305163771944120532086941466332,0.4
497,497_0,FAILED,SOBOL,,,2146,3842,1312,0.901722137292847003564588703739,0.9
498,498_0,FAILED,SOBOL,,,12,902,3335,0.121106889428570868583179276357,0.01
499,499_0,FAILED,SOBOL,,,3555,3655,993,0.717437053775414779188679403887,0.7
500,500_0,FAILED,SOBOL,,,2707,555,2492,0.580018390389159366193894129538,0.8
501,501_0,FAILED,SOBOL,,,1249,2683,4530,0.240982465093955405821546378320,0.3
502,502_0,FAILED,SOBOL,,,1615,1951,284,0.766252915726974626053902284184,0.0000001
503,503_0,FAILED,SOBOL,,,4527,4822,2932,0.426988343289121996537716086095,0.000000001
504,504_0,FAILED,SOBOL,,,4875,1245,587,0.138869935700669883127389425681,0.01
505,505_0,FAILED,SOBOL,,,1504,3331,2626,0.540264944924041645712975423521,0.00000000001
506,506_0,FAILED,SOBOL,,,659,1252,2187,0.451620479518547668362771219108,0.6
507,507_0,FAILED,SOBOL,,,2908,4165,4836,0.853274116544052940724895961466,0.0001
508,508_0,FAILED,SOBOL,,,3354,2232,3648,0.975099881315603878029207862710,0.001
509,509_0,FAILED,SOBOL,,,601,4521,678,0.316150064526125762487396286815,0.0000001
510,510_0,FAILED,SOBOL,,,1555,1416,3286,0.564350570797920281229664851708,0.0001
511,511_0,FAILED,SOBOL,,,4398,4490,2039,0.377572166405618192541737698775,0.000000001
512,512_0,FAILED,SOBOL,,,3231,99,4764,0.755584903685376008120044843963,0.001
513,513_0,FAILED,SOBOL,,,232,3294,1011,0.194312591347843399702810529561,0.00000000001
514,514_0,RUNNING,SOBOL,,,1149,953,1578,0.082556656796485189397927229038,0.000000000001
515,515_0,RUNNING,SOBOL,,,2901,3073,2826,0.893534550799056859204938518815,0.8
516,516_0,FAILED,SOBOL,,,4067,2456,218,0.273490209944546203146842344722,0.0000000001
517,517_0,FAILED,SOBOL,,,2471,4067,3970,0.710461522066965667221438707202,0.1
518,518_0,RUNNING,SOBOL,,,2041,535,372,0.959160535806789948942707724200,0.00001
519,519_0,RUNNING,SOBOL,,,3883,3570,4130,0.023874763585627078316120375234,0.6
520,520_0,RUNNING,SOBOL,,,2549,1683,1425,0.643419278068467992426349155721,0.2
521,521_0,RUNNING,SOBOL,,,864,4917,2667,0.331639143396168956101632829814,0.8
522,522_0,RUNNING,SOBOL,,,570,1952,4609,0.444172790531069061614743986866,0.0000001
523,523_0,RUNNING,SOBOL,,,3508,4033,852,0.506643278596922708167937798862,0.0001
524,524_0,RUNNING,SOBOL,,,4841,910,3440,0.128244986467063420976231213899,0.7
525,525_0,RUNNING,SOBOL,,,1747,2560,2197,0.814708416769281074110153895163,0.5
526,526_0,RUNNING,SOBOL,,,1682,653,4269,0.288706575976684698403573747783,0.6
527,527_0,RUNNING,SOBOL,,,4857,2754,526,0.725457072585821149957041598100,0.4
528,528_0,RUNNING,SOBOL,,,3690,2112,2528,0.097528415000066162598990615606,0.2
529,529_0,FAILED,SOBOL,,,359,3780,1271,0.908772805612534262387214312184,0.000000001
530,530_0,RUNNING,SOBOL,,,689,1755,674,0.802719739761203476824391600530,0.00000001
531,531_0,RUNNING,SOBOL,,,2773,4772,4417,0.241713920315727581744624785642,0.3
532,532_0,RUNNING,SOBOL,,,3941,404,2376,0.611728125110268639019750480657,0.001
533,533_0,FAILED,SOBOL,,,2013,3618,3633,0.424728894980624327448737176383,0.0000000001
534,534_0,RUNNING,SOBOL,,,2226,2233,1909,0.174641253234818577544373852106,0.00000001
535,535_0,RUNNING,SOBOL,,,4361,4373,3161,0.860899096295237531428767852049,0.9
536,536_0,FAILED,SOBOL,,,3029,1235,1139,0.490324449470266710005006416395,0.8
537,537_0,FAILED,SOBOL,,,1050,2865,4887,0.553076662417501196955527120735,0.0000000001
538,538_0,FAILED,SOBOL,,,91,215,2995,0.659358985137194375525382383785,0.00001
539,539_0,RUNNING,SOBOL,,,3323,3271,1742,0.347860571628436421320884619490,0.4
540,540_0,RUNNING,SOBOL,,,4656,1398,3802,0.975342939734458957978802118305,0.00000000001
541,541_0,RUNNING,SOBOL,,,1268,4572,55,0.039851591425016520686686050112,0.000000001
542,542_0,RUNNING,SOBOL,,,1359,56,1520,0.418409565700218089023820766670,0.9
543,543_0,RUNNING,SOBOL,,,4593,3424,2768,0.605439285833388574076252552914,0.8
544,544_0,RUNNING,SOBOL,,,3426,1557,434,0.227535973871126784295881861908,0.0001
545,545_0,RUNNING,SOBOL,,,37,4419,4186,0.788572275884449447325152959820,0.000000000001
546,546_0,RUNNING,SOBOL,,,953,2391,3539,0.934554702363908251783186642569,0.001
547,547_0,RUNNING,SOBOL,,,3095,4219,2292,0.123340742269530886932038526993,0.0000000001
548,548_0,RUNNING,SOBOL,,,4263,1077,4665,0.743502178344875530591195911256,0.4
549,549_0,RUNNING,SOBOL,,,2277,3019,912,0.306782104818150380687313827366,0.6
550,550_0,RUNNING,SOBOL,,,1923,1601,4824,0.056861944315955044448873678675,0.3
551,551_0,RUNNING,SOBOL,,,4000,4930,1067,0.992383842114359149277902361064,0.00000001
552,552_0,RUNNING,SOBOL,,,2668,558,3382,0.372727883527055381396309030606,0.000000001
553,553_0,RUNNING,SOBOL,,,748,3459,2139,0.684256839089095625361380825780,0.7
554,554_0,RUNNING,SOBOL,,,452,806,274,0.539935126997530434600491844321,0.0000001
555,555_0,RUNNING,SOBOL,,,3625,2595,4032,0.477213285082951188531552588756,0.2
556,556_0,RUNNING,SOBOL,,,4958,1958,1678,0.855492693711072171858234014508,0.5
557,557_0,RUNNING,SOBOL,,,1630,3939,2921,0.169265214247629053323507264395,0.3
558,558_0,RUNNING,SOBOL,,,1799,2106,1240,0.696375915607437501186893769045,0.001
559,559_0,FAILED,SOBOL,,,4740,3874,4982,0.259374120917171213651641892284,0.00001
560,560_0,RUNNING,SOBOL,,,3573,756,1965,0.887183839233592119732918490627,0.0000001
561,561_0,RUNNING,SOBOL,,,476,2719,3222,0.076175455227494234811125295437,0.00000000001
562,562_0,RUNNING,SOBOL,,,807,381,3898,0.212328151434659967433660199276,0.4
563,563_0,RUNNING,SOBOL,,,2657,3729,155,0.773570040689781301956884362880,0.3
564,564_0,RUNNING,SOBOL,,,3823,1836,3055,0.403444447558373220363847622139,0.9
565,565_0,RUNNING,SOBOL,,,2130,4758,1798,0.590192442810162920530103747296,0.1
566,566_0,FAILED,SOBOL,,,2422,1112,2584,0.839546301966533015104232617887,0.000000001
567,567_0,FAILED,SOBOL,,,4167,2920,1331,0.153052329611033210987613983889,0.000001
568,568_0,FAILED,SOBOL,,,2833,2297,4368,0.523744134860113286222826900485,0.9
569,569_0,RUNNING,SOBOL,,,1245,4220,621,0.461243097305297833354842396147,0.1
570,570_0,RUNNING,SOBOL,,,287,1258,2437,0.326324961826205239834308713398,0.00000001
571,571_0,RUNNING,SOBOL,,,3127,4644,3689,0.638074732901528496320509020734,0.7
572,572_0,FAILED,SOBOL,,,4460,257,769,0.010701726909726858028015783475,0.6
573,573_0,FAILED,SOBOL,,,1463,3140,4517,0.945957128098234512059150347341,0.2
574,574_0,RUNNING,SOBOL,,,1426,1047,801,0.145733863437548266661636375829,0.6
575,575_0,RUNNING,SOBOL,,,4498,2969,4544,0.832243746288120700427271003718,0.0000000001
576,576_0,RUNNING,SOBOL,,,3165,2362,2249,0.453925344957038734428067527915,0.5
577,577_0,RUNNING,SOBOL,,,249,4170,3506,0.516440865356475153902238162118,0.001
578,578_0,RUNNING,SOBOL,,,1205,1508,4064,0.629781610880047137968062997970,0.0001
579,579_0,RUNNING,SOBOL,,,2874,4389,321,0.318047813503071652441178684967,0.8
580,580_0,RUNNING,SOBOL,,,4206,7,2733,0.937664719901978971350331448775,0.1
581,581_0,RUNNING,SOBOL,,,2381,3395,1476,0.002423864761367439980832561019,0.00001
582,582_0,RUNNING,SOBOL,,,2171,2007,2887,0.252055848071351673578277541310,0.7
583,583_0,RUNNING,SOBOL,,,3783,3968,1634,0.689073136858642132374086486379,0.0001
584,584_0,RUNNING,SOBOL,,,2615,855,3910,0.068857420323416587693010626481,0.00000001
585,585_0,RUNNING,SOBOL,,,847,2625,163,0.879880822543054774698134679056,0.000000001
586,586_0,RUNNING,SOBOL,,,514,587,2094,0.765277201224118464040202525211,0.4
587,587_0,RUNNING,SOBOL,,,3535,3508,3346,0.204050750298425564999149628420,0.001
588,588_0,RUNNING,SOBOL,,,4702,1631,954,0.581899841286242058835398438532,0.01
589,589_0,FAILED,SOBOL,,,1837,4980,4702,0.395166808480396869462936138007,0.00000000001
590,590_0,RUNNING,SOBOL,,,1592,1808,1763,0.985067956121638443889310110535,0.0000000001
591,591_0,RUNNING,SOBOL,,,4996,4710,3011,0.049560600653290751149704362888,0.000000000001
592,592_0,COMPLETED,SOBOL,0.709999999999999964472863211995,5071.000000000000000000000000000000,3664,352,33,0.676940239271148991306858988537,0.0000001
593,593_0,RUNNING,SOBOL,,,415,3680,3785,0.365427253689616926557448550739,0.0001
594,594_0,RUNNING,SOBOL,,,706,708,3179,0.468922802727669452149683593234,0.8
595,595_0,RUNNING,SOBOL,,,2707,2689,1932,0.531659131204709423101917309396,0.000000001
596,596_0,RUNNING,SOBOL,,,4041,2057,4871,0.160974018067121499298011144674,0.1
597,597_0,RUNNING,SOBOL,,,1884,3845,1118,0.847217411743476978003286603780,0.000001
598,598_0,RUNNING,SOBOL,,,2316,306,4404,0.598123176770284814551814633887,0.000000000001
599,599_0,RUNNING,SOBOL,,,4222,3169,647,0.411108415365219137527219572803,0.6
600,600_0,RUNNING,SOBOL,,,3056,1306,3645,0.781255928879603711578738511889,0.8
601,601_0,RUNNING,SOBOL,,,994,4674,2402,0.220235061477869753510105965688,0.00001
602,602_0,RUNNING,SOBOL,,,74,2326,499,0.115050007101148363264364604674,0.3
