trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
49,49_0,COMPLETED,SOBOL,0.089999999999999996669330926125,258.000000000000000000000000000000,4912,3913,1.191229242040775737621061125537,0.020266736133955420146035564244,False,False
50,50_0,COMPLETED,SOBOL,0.059999999999999997779553950750,162.000000000000000000000000000000,2993,486,6.151416255031713298251361266011,0.045845360826235269369188785049,False,False
51,51_0,RUNNING,SOBOL,,,1210,3287,3.825239852191880451925953821046,0.011802693446166814816855605841,True,True
52,52_0,RUNNING,SOBOL,,,529,965,2.443642037829384161540247077937,0.003218166218604892603316613986,True,True
53,53_0,COMPLETED,SOBOL,0.059999999999999997779553950750,109.000000000000000000000000000000,3746,2536,7.582008955792524318439973285422,0.043614318977110093367155485566,False,False
54,54_0,COMPLETED,SOBOL,0.050000000000000002775557561563,387.000000000000000000000000000000,4327,1590,2.543723826880566640795677813003,0.016404319248627872301904417895,False,False
55,55_0,RUNNING,SOBOL,,,2370,4410,7.403788337469102032173395855352,0.025775361941196027470990514985,True,True
56,56_0,RUNNING,SOBOL,,,1896,2,3.509672222039662337067511543864,0.040116324627306312877728089461,False,True
57,57_0,RUNNING,SOBOL,,,3865,3449,6.457086294431239714697312592762,0.005930142435245215962180687086,True,False
58,58_0,RUNNING,SOBOL,,,3274,1877,1.495697809213772488945437544317,0.028474025725852700891005397921,True,False
59,59_0,RUNNING,SOBOL,,,65,4075,8.549156327483244055542854766827,0.012943996080197394879518490995,False,True
60,60_0,RUNNING,SOBOL,,,737,1437,5.224240975924768548566134995781,0.022955108819063752695344149402,False,True
61,61_0,RUNNING,SOBOL,,,2528,4865,4.732597823781893531247533246642,0.032372986636124555237525868279,True,False
62,62_0,RUNNING,SOBOL,,,4437,813,9.772122568078339455155401083175,0.008318766746204346584914190998,True,False
63,63_0,RUNNING,SOBOL,,,1406,2991,0.262816843244247144717462560948,0.048568383452482523365834055085,False,True
64,64_0,RUNNING,SOBOL,,,1361,210,9.596775602754204825828310276847,0.006670103204902261967434995427,False,True
65,65_0,RUNNING,SOBOL,,,4404,3638,0.360351021348498778973379330637,0.040549431926570837780854361654,True,False
66,66_0,RUNNING,SOBOL,,,2563,2084,5.400421726842411729307968926150,0.013581134367268533208461533945,True,False
67,67_0,RUNNING,SOBOL,,,780,4263,4.634838958637789829708708566613,0.028985596758313480342250656463,False,True
68,68_0,RUNNING,SOBOL,,,22,1313,1.632290730064734907145407305507,0.032823654064442965572201416080,False,True
69,69_0,RUNNING,SOBOL,,,3239,4761,8.334750917405822079331301210914,0.023675997364334764455628956625,True,False
70,70_0,RUNNING,SOBOL,,,3898,688,3.372854614148848018118087566108,0.049109599574934693910766014824,True,False
71,71_0,RUNNING,SOBOL,,,1941,2886,6.672325490102172906858868373092,0.008924747847951950210920735174,False,True
72,72_0,RUNNING,SOBOL,,,2403,2236,3.071818419015966306062637158902,0.020180268944706768879937541783,True,True
73,73_0,COMPLETED,SOBOL,0.059999999999999997779553950750,109.000000000000000000000000000000,4372,3807,6.953506532553584307265737152193,0.035534874971024692225096686116,False,False
74,74_0,COMPLETED,SOBOL,0.040000000000000000832667268469,673.000000000000000000000000000000,3703,362,1.917154822209850006942133404664,0.011625677562784405075224647419,False,False
75,75_0,RUNNING,SOBOL,,,494,3183,8.030074285638518105656658008229,0.045648521096445619782411284859,True,True
76,76_0,RUNNING,SOBOL,,,1245,1172,5.740192894869484696585004712688,0.043235538681503385416426965548,True,True
77,77_0,COMPLETED,SOBOL,0.059999999999999997779553950750,118.000000000000000000000000000000,3036,2723,4.314275701580569943871523719281,0.003197223006747663097415479427,False,False
78,78_0,COMPLETED,SOBOL,0.059999999999999997779553950750,111.000000000000000000000000000000,4867,1798,9.272567439161241154010895115789,0.025499404128175230666020212311,False,False
79,79_0,RUNNING,SOBOL,,,1836,4599,0.703800769167952311455849212507,0.016304912303574385645799083022,True,True
80,80_0,COMPLETED,SOBOL,0.059999999999999997779553950750,116.000000000000000000000000000000,1660,1604,7.226167775461450837326538021443,0.047149952191859488548342227432,False,False
81,81_0,RUNNING,SOBOL,,,4691,4427,2.672540255528874642010350726196,0.007017963409889488995974105023,True,True
82,82_0,RUNNING,SOBOL,,,2859,978,7.790062989956700434390768350568,0.033960772389546041438723733563,True,True
83,83_0,COMPLETED,SOBOL,0.070000000000000006661338147751,283.000000000000000000000000000000,1069,2551,2.342980027649551821866680256790,0.024859947955701500871272813242,False,False
84,84_0,COMPLETED,SOBOL,0.050000000000000002775557561563,248.000000000000000000000000000000,319,539,3.929644622497260542104413616471,0.014712973266839981384412894272,False,False
85,85_0,RUNNING,SOBOL,,,3528,3343,5.939619386243634835409466177225,0.030173313942272218801665673027,True,True
86,86_0,RUNNING,SOBOL,,,4197,2414,1.056390999578870726338664098876,0.004717238491401076413978010748,True,True
87,87_0,COMPLETED,SOBOL,0.059999999999999997779553950750,140.000000000000000000000000000000,2228,3967,9.047203004388139291336301539559,0.038634353461209684776900274983,False,False
88,88_0,RUNNING,SOBOL,,,2077,838,0.148747475792653877091353820106,0.027459803409874441321170124297,True,False
89,89_0,RUNNING,SOBOL,,,4034,3014,9.974092880295589935712996521033,0.018212454725522547738236767145,False,True
90,90_0,RUNNING,SOBOL,,,3375,1463,4.857733474936337003668995748740,0.042099184794351464378170391001,False,True
91,91_0,RUNNING,SOBOL,,,158,4889,5.030733676879667548575980617898,0.002014019335154443833546533682,True,False
92,92_0,RUNNING,SOBOL,,,917,1941,8.736479629795066870201480924152,0.010493085842579604263780090889,True,False
93,93_0,RUNNING,SOBOL,,,2700,4137,1.376746080294251495246271588258,0.044460045375395565447895762645,False,True
94,94_0,RUNNING,SOBOL,,,4541,67,6.258696708416566778510059521068,0.022132369773462414602738235203,False,True
95,95_0,FAILED,SOBOL,,,1498,3512,3.620160937787033628154631514917,0.037449207438621671950595981571,True,False
96,96_0,COMPLETED,SOBOL,0.070000000000000006661338147751,288.000000000000000000000000000000,1451,2160,2.181790906717069322695579103311,0.037823885530233386509380011375,False,False
97,97_0,FAILED,SOBOL,,,4661,4338,7.941352210687473878181208419846,0.003968722489196807243216902350,True,True
98,98_0,FAILED,SOBOL,,,2751,285,2.823812751378864227547182963463,0.030912754422053698166727997432,True,True
99,99_0,COMPLETED,SOBOL,0.059999999999999997779553950750,474.000000000000000000000000000000,782,3713,7.064961929648183591723409335827,0.015532469513360411608737798872,False,False
100,100_0,COMPLETED,BOTORCH_MODULAR,0.089999999999999996669330926125,409.000000000000000000000000000000,1371,1430,0.471587473953343050414588333297,0.050000000000000002775557561563,False,False
101,101_0,COMPLETED,BOTORCH_MODULAR,0.100000000000000005551115123126,371.000000000000000000000000000000,4995,1828,0.481372466676309174182790684426,0.050000000000000002775557561563,False,False
102,102_0,COMPLETED,BOTORCH_MODULAR,0.100000000000000005551115123126,477.000000000000000000000000000000,20,1309,0.562361878490243882744437087240,0.050000000000000002775557561563,False,False
103,103_0,COMPLETED,BOTORCH_MODULAR,0.080000000000000001665334536938,192.000000000000000000000000000000,2667,4735,1.823786218116981938663911932963,0.019318249781918404167635472390,False,False
104,104_0,RUNNING,BOTORCH_MODULAR,,,1,2,0.377824413333026409844705995056,0.047241432560088010561560878386,False,False
105,105_0,COMPLETED,BOTORCH_MODULAR,0.080000000000000001665334536938,156.000000000000000000000000000000,1,5000,2.091539168529083170255944423843,0.000500000000000000010408340856,False,False
106,106_0,COMPLETED,BOTORCH_MODULAR,0.059999999999999997779553950750,112.000000000000000000000000000000,2649,5000,10.000000000000000000000000000000,0.000500000000000000010408340856,False,False
107,107_0,RUNNING,BOTORCH_MODULAR,,,4489,4782,6.744307843228450671801965654595,0.011189216427941510445531747564,False,True
108,108_0,RUNNING,BOTORCH_MODULAR,,,1061,2170,5.884203034109532381989993155003,0.050000000000000002775557561563,True,False
109,109_0,COMPLETED,BOTORCH_MODULAR,0.100000000000000005551115123126,596.000000000000000000000000000000,1,830,0.324175823307058075251063655742,0.050000000000000002775557561563,False,False
110,110_0,COMPLETED,BOTORCH_MODULAR,0.100000000000000005551115123126,395.000000000000000000000000000000,5000,2521,0.650052676817785002327809706912,0.050000000000000002775557561563,False,False
111,111_0,RUNNING,BOTORCH_MODULAR,,,1054,4375,2.724532432091347544655945966952,0.000500000000000000010408340856,False,True
112,112_0,RUNNING,BOTORCH_MODULAR,,,1787,4761,9.777296838409304413630707131233,0.000500000000000000010408340856,True,True
113,113_0,RUNNING,BOTORCH_MODULAR,,,1,568,0.938416186951250730352569462411,0.050000000000000002775557561563,False,True
114,114_0,RUNNING,BOTORCH_MODULAR,,,1,1544,4.028953904303972599620919936569,0.050000000000000002775557561563,True,False
115,115_0,FAILED,BOTORCH_MODULAR,,,647,5000,6.530275361636784126062593713868,0.009956146460784473864458199444,False,True
116,116_0,FAILED,BOTORCH_MODULAR,,,5000,1890,4.223745143044146388433546235319,0.000500000000000000010408340856,True,False
117,117_0,COMPLETED,BOTORCH_MODULAR,0.110000000000000000555111512313,556.000000000000000000000000000000,1,568,0.132624959274065257197605660622,0.025036126430244571433592071230,False,False
118,118_0,FAILED,BOTORCH_MODULAR,,,1,2,0.139306762648156695627577050800,0.050000000000000002775557561563,True,False
119,119_0,FAILED,BOTORCH_MODULAR,,,1693,3785,0.825910938577898545709388145042,0.013656181979972177933935206795,True,True
120,120_0,FAILED,BOTORCH_MODULAR,,,2187,1699,7.573654039631310119773388578324,0.050000000000000002775557561563,True,True
121,121_0,FAILED,BOTORCH_MODULAR,,,607,3704,10.000000000000000000000000000000,0.050000000000000002775557561563,True,True
122,122_0,FAILED,BOTORCH_MODULAR,,,1,911,0.732675199593653125873515818967,0.000500000000000000010408340856,True,False
123,123_0,FAILED,BOTORCH_MODULAR,,,508,3432,6.379953997719180591730037122034,0.014206579817581452621078064169,True,True
124,124_0,FAILED,BOTORCH_MODULAR,,,96,860,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
125,125_0,FAILED,BOTORCH_MODULAR,,,4197,2414,1.262892925079885264594281579775,0.050000000000000002775557561563,True,False
126,126_0,FAILED,BOTORCH_MODULAR,,,4036,3887,1.362735001911073773328553215833,0.050000000000000002775557561563,True,False
127,127_0,FAILED,BOTORCH_MODULAR,,,5000,5000,5.196008669324160500480047630845,0.050000000000000002775557561563,False,True
128,128_0,FAILED,BOTORCH_MODULAR,,,2135,151,8.864403427002130797518475446850,0.050000000000000002775557561563,True,True
129,129_0,COMPLETED,BOTORCH_MODULAR,0.089999999999999996669330926125,470.000000000000000000000000000000,1,568,0.667795336874720590891740812367,0.050000000000000002775557561563,False,False
130,130_0,FAILED,BOTORCH_MODULAR,,,1,782,8.203621298121975158323948562611,0.026671966271262701614341850131,True,True
131,131_0,FAILED,BOTORCH_MODULAR,,,1,2,0.349039741726114904896149937485,0.013137621486213205482251886735,False,False
132,132_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.050000000000000002775557561563,False,False
133,133_0,FAILED,BOTORCH_MODULAR,,,1,2,0.248026625007505829856313539494,0.012898329076431878231767669263,False,True
134,134_0,FAILED,BOTORCH_MODULAR,,,1867,3129,4.507715887384173392149477876956,0.000500000000000000010408340856,True,False
135,135_0,FAILED,BOTORCH_MODULAR,,,4596,2328,2.130782285198646430757207781426,0.049732927734978213396566104620,False,True
136,136_0,FAILED,BOTORCH_MODULAR,,,3926,4841,5.958600135893192373259807936847,0.027397764759740893258932459275,True,True
137,137_0,FAILED,BOTORCH_MODULAR,,,5000,2650,0.829487192172396525791100430069,0.050000000000000002775557561563,False,True
138,138_0,FAILED,BOTORCH_MODULAR,,,4565,94,8.037292011993232065947267983574,0.034188470529362795236050232006,True,True
139,139_0,FAILED,BOTORCH_MODULAR,,,2088,4056,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
140,140_0,FAILED,BOTORCH_MODULAR,,,3216,4486,9.854856367489189139519112359267,0.015612508559776991021172953822,True,False
141,141_0,FAILED,BOTORCH_MODULAR,,,5000,4559,5.197976574364577828646361012943,0.050000000000000002775557561563,True,True
142,142_0,FAILED,BOTORCH_MODULAR,,,29,1493,0.446900746624661782124832143381,0.000500000000000000010408340856,False,True
143,143_0,FAILED,BOTORCH_MODULAR,,,3248,418,9.167799003903587262698238191660,0.000500000000000000010408340856,True,True
144,144_0,FAILED,BOTORCH_MODULAR,,,2342,4789,2.170583958517614764360814660904,0.000500000000000000010408340856,False,True
145,145_0,FAILED,BOTORCH_MODULAR,,,70,1926,1.175947507124722957172480164445,0.050000000000000002775557561563,True,False
146,146_0,FAILED,BOTORCH_MODULAR,,,2190,1701,0.005443912270986806314909678406,0.050000000000000002775557561563,False,True
147,147_0,FAILED,BOTORCH_MODULAR,,,1,331,9.693532609265368193973699817434,0.000500000000000000010408340856,True,True
148,148_0,FAILED,BOTORCH_MODULAR,,,41,4507,3.609713077387027624354232102633,0.005667731290201201248268869648,True,True
149,149_0,FAILED,BOTORCH_MODULAR,,,3239,4761,8.242792013496497816049668472260,0.031296885056754215892471648885,False,True
150,150_0,COMPLETED,BOTORCH_MODULAR,0.119999999999999995559107901499,550.000000000000000000000000000000,5000,1335,0.001000000000000000020816681712,0.000500000000000000010408340856,False,False
151,151_0,COMPLETED,BOTORCH_MODULAR,0.100000000000000005551115123126,410.000000000000000000000000000000,5000,4806,0.001000000000000000020816681712,0.000500000000000000010408340856,False,False
152,152_0,RUNNING,BOTORCH_MODULAR,,,95,5000,0.335385836391662028876936574306,0.050000000000000002775557561563,True,False
153,153_0,COMPLETED,BOTORCH_MODULAR,0.110000000000000000555111512313,352.000000000000000000000000000000,14,4812,0.001000000000000000020816681712,0.000500000000000000010408340856,False,False
154,154_0,COMPLETED,BOTORCH_MODULAR,0.110000000000000000555111512313,424.000000000000000000000000000000,1,2490,0.001000000000000000020816681712,0.000500000000000000010408340856,False,False
155,155_0,RUNNING,BOTORCH_MODULAR,,,3367,996,0.001000000000000000020816681712,0.000500000000000000010408340856,False,True
156,156_0,RUNNING,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.050000000000000002775557561563,False,False
157,157_0,RUNNING,BOTORCH_MODULAR,,,252,4842,5.944801355063384029620010551298,0.000500000000000000010408340856,True,True
158,158_0,RUNNING,BOTORCH_MODULAR,,,4868,4983,4.236952298584024667604808200849,0.048991166355143590804832598451,True,True
159,159_0,RUNNING,BOTORCH_MODULAR,,,3474,3135,1.710421364629801654899665663834,0.029991263327565666207963346324,True,False
160,160_0,RUNNING,BOTORCH_MODULAR,,,1,5000,2.946534824742731650815130706178,0.000500000000000000010408340856,True,False
161,161_0,RUNNING,BOTORCH_MODULAR,,,5000,4806,0.001000000000000000020816681712,0.000500000000000000010408340856,False,True
162,162_0,RUNNING,BOTORCH_MODULAR,,,1389,465,6.706555071582717353351199562894,0.047971790869673250345961434959,False,True
163,163_0,RUNNING,BOTORCH_MODULAR,,,781,1732,0.001000000000000000020816681712,0.031178632210965527560286858488,True,False
164,164_0,RUNNING,BOTORCH_MODULAR,,,1,3648,4.520301701914793746084342274116,0.000500000000000000010408340856,True,False
165,165_0,RUNNING,BOTORCH_MODULAR,,,3920,348,8.213457651604167963910185790155,0.021673689519397316277649068184,True,False
166,166_0,RUNNING,BOTORCH_MODULAR,,,5000,4987,0.001000000000000000020816681712,0.000500000000000000010408340856,True,False
167,167_0,RUNNING,BOTORCH_MODULAR,,,4904,4729,5.730871301302253861820190650178,0.000500000000000000010408340856,False,True
168,168_0,RUNNING,BOTORCH_MODULAR,,,4836,3055,8.561939006308179500592814292759,0.000500000000000000010408340856,True,False
169,169_0,RUNNING,BOTORCH_MODULAR,,,5000,4806,0.001000000000000000020816681712,0.000500000000000000010408340856,True,True
170,170_0,RUNNING,BOTORCH_MODULAR,,,4127,2832,10.000000000000000000000000000000,0.000500000000000000010408340856,True,True
171,171_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.019518884482990033618632352841,True,False
172,172_0,RUNNING,BOTORCH_MODULAR,,,239,2088,7.697376109185347203833771345671,0.000500000000000000010408340856,False,True
173,173_0,RUNNING,BOTORCH_MODULAR,,,1787,4761,9.749430436684892953280723304488,0.000500000000000000010408340856,True,False
174,174_0,RUNNING,BOTORCH_MODULAR,,,4489,4782,7.037278454329986665527485456550,0.050000000000000002775557561563,True,True
175,175_0,RUNNING,BOTORCH_MODULAR,,,1,5000,1.014849789988069295176842388173,0.050000000000000002775557561563,False,True
176,176_0,RUNNING,BOTORCH_MODULAR,,,1,2362,0.001000000000000000020816681712,0.000500000000000000010408340856,False,True
177,177_0,RUNNING,BOTORCH_MODULAR,,,110,271,6.161187660511707520072377519682,0.000500000000000000010408340856,True,False
178,178_0,RUNNING,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.000500000000000000010408340856,True,True
179,179_0,RUNNING,BOTORCH_MODULAR,,,3790,2083,7.009782546390328050733842246700,0.050000000000000002775557561563,True,True
180,180_0,RUNNING,BOTORCH_MODULAR,,,1896,2,3.240716462234260575314692687243,0.050000000000000002775557561563,True,True
181,181_0,COMPLETED,BOTORCH_MODULAR,0.110000000000000000555111512313,394.000000000000000000000000000000,2843,4116,0.001000000000000000020816681712,0.000500000000000000010408340856,False,False
182,182_0,RUNNING,BOTORCH_MODULAR,,,1,2700,0.001000000000000000020816681712,0.000500000000000000010408340856,True,False
183,183_0,RUNNING,BOTORCH_MODULAR,,,4295,2,6.081331371399995688875605992507,0.050000000000000002775557561563,True,False
184,184_0,RUNNING,BOTORCH_MODULAR,,,693,2050,9.590085221323164432760677300394,0.050000000000000002775557561563,False,True
185,185_0,RUNNING,BOTORCH_MODULAR,,,5000,1831,0.194809161942335856698704787959,0.000500000000000000010408340856,True,False
186,186_0,FAILED,BOTORCH_MODULAR,,,226,160,4.929626698129918160873330634786,0.000500000000000000010408340856,True,True
187,187_0,COMPLETED,BOTORCH_MODULAR,0.100000000000000005551115123126,405.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,0.050000000000000002775557561563,False,False
188,188_0,FAILED,BOTORCH_MODULAR,,,228,2,9.237932199363788399182340072002,0.000500000000000000010408340856,True,False
189,189_0,FAILED,BOTORCH_MODULAR,,,1,3563,0.544687063746889021942365616269,0.050000000000000002775557561563,True,True
190,190_0,FAILED,BOTORCH_MODULAR,,,578,281,0.617228232735322124291599266144,0.048251961190805908730183659827,True,True
191,191_0,FAILED,BOTORCH_MODULAR,,,5000,5000,9.137991676769242843647589324974,0.050000000000000002775557561563,True,True
192,192_0,FAILED,BOTORCH_MODULAR,,,5000,5000,9.147849261599800385624803311657,0.050000000000000002775557561563,True,False
193,193_0,FAILED,BOTORCH_MODULAR,,,3458,4071,2.215249754241042534630423688213,0.050000000000000002775557561563,False,True
194,194_0,FAILED,BOTORCH_MODULAR,,,4715,1547,9.829644438347136414790838898625,0.000500000000000000010408340856,True,True
195,195_0,FAILED,BOTORCH_MODULAR,,,3077,3593,8.782388472183367156276290188543,0.000500000000000000010408340856,True,True
196,196_0,FAILED,BOTORCH_MODULAR,,,5000,1804,7.071899485744237878748208459001,0.000500000000000000010408340856,True,False
197,197_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.000500000000000000010408340856,False,True
198,198_0,FAILED,BOTORCH_MODULAR,,,4041,282,7.132941153125790911815329309320,0.050000000000000002775557561563,True,True
199,199_0,FAILED,BOTORCH_MODULAR,,,5000,1553,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
200,200_0,RUNNING,BOTORCH_MODULAR,,,4868,4983,4.899964763261574596242553525371,0.050000000000000002775557561563,False,True
201,201_0,RUNNING,BOTORCH_MODULAR,,,2649,5000,10.000000000000000000000000000000,0.050000000000000002775557561563,True,False
202,202_0,COMPLETED,BOTORCH_MODULAR,0.110000000000000000555111512313,389.000000000000000000000000000000,5000,2685,0.001000000000000000020816681712,0.000500000000000000010408340856,False,False
203,203_0,RUNNING,BOTORCH_MODULAR,,,5000,520,10.000000000000000000000000000000,0.000500000000000000010408340856,True,True
204,204_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,False
205,205_0,RUNNING,BOTORCH_MODULAR,,,5000,2,8.745229442814238751680022687651,0.050000000000000002775557561563,False,True
206,206_0,RUNNING,BOTORCH_MODULAR,,,1,2254,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
207,207_0,RUNNING,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
208,208_0,RUNNING,BOTORCH_MODULAR,,,5000,2,6.658675043942071880564981256612,0.000500000000000000010408340856,True,True
209,209_0,RUNNING,BOTORCH_MODULAR,,,3405,5000,8.111189395011246361377743596677,0.050000000000000002775557561563,False,True
210,210_0,RUNNING,BOTORCH_MODULAR,,,4868,4983,3.520474970967761407791840611026,0.000500000000000000010408340856,False,True
211,211_0,RUNNING,BOTORCH_MODULAR,,,206,2,8.600285853749602082984893058892,0.050000000000000002775557561563,True,True
212,212_0,RUNNING,BOTORCH_MODULAR,,,1,5000,10.000000000000000000000000000000,0.000500000000000000010408340856,False,True
213,213_0,RUNNING,BOTORCH_MODULAR,,,3017,2600,3.884793703604346504221211944241,0.050000000000000002775557561563,False,True
214,214_0,RUNNING,BOTORCH_MODULAR,,,5000,2,1.031736339925757972579845045402,0.050000000000000002775557561563,True,True
215,215_0,RUNNING,BOTORCH_MODULAR,,,5000,2,8.757604662058591671325302741025,0.050000000000000002775557561563,True,True
216,216_0,FAILED,BOTORCH_MODULAR,,,5000,4878,5.394598243948050431129104254069,0.000500000000000000010408340856,True,True
