trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,140.000000000000000000000000000000,1711,0.829843907704576833062048990541,0.082379514746367926703030093449,4466,1729,1497
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,8.000000000000000000000000000000,4917,0.208036750359460703707625839343,0.878063119584694518060530299408,1150,3458,4954
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,8.000000000000000000000000000000,4293,0.897895725501701269521959147824,0.711472319034859523867453390267,374,2627,3180
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,8.000000000000000000000000000000,2343,0.030492708822712301375279508875,0.258712720949202779063824664263,4011,2187,391
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,6.000000000000000000000000000000,1990,0.044958862429974502661345070464,0.001000000000000000020816681712,762,1,4647
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,3.000000000000000000000000000000,1,0.290283713840691237617619435696,0.001000000000000000020816681712,1065,1,3705
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,5.000000000000000000000000000000,4973,0.001000000000000000020816681712,0.001000000000000000020816681712,340,1,4180
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,1,0.998999999999999999111821580300,0.562647023952191016604729156825,1,2930,1
34,34_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,1,1,5000
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,3.000000000000000000000000000000,1,0.001000000000000000020816681712,0.127333728653090255678037578946,2271,1,5000
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,5.000000000000000000000000000000,5000,0.001000000000000000020816681712,0.001000000000000000020816681712,2455,1,5000
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,9.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,764,1240,4887
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,4.000000000000000000000000000000,2867,0.001000000000000000020816681712,0.001000000000000000020816681712,2667,1,5000
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,4.000000000000000000000000000000,1,0.596441898338594955752967052831,0.001000000000000000020816681712,4335,1,4938
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1,0.213318561755485303077506387126,0.907015300759907994176955980947,3987,5000,5000
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,1,0.595079450207507187897704170609,0.641544392303954769118945478112,1,5000,1
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,186.000000000000000000000000000000,91,0.100372211099388430888268430863,0.998999999999999999111821580300,890,5000,1
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,1,0.884976827234935203847498996765,0.001000000000000000020816681712,1,1,4803
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,2062,0.001000000000000000020816681712,0.001000000000000000020816681712,1,736,4868
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,9.000000000000000000000000000000,2940,0.121802539839069315363850876111,0.001000000000000000020816681712,4354,1,4107
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,2701,0.001000000000000000020816681712,0.136249093959008749088468448463,1,1,5000
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,9.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,1666,563,4006
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,179.000000000000000000000000000000,1,0.998999999999999999111821580300,0.214656360041088511980689190750,1795,5000,1
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,176.000000000000000000000000000000,1,0.001000000000000000020816681712,0.444628514785231576667001718306,971,4081,1
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,7.000000000000000000000000000000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,224,2108,4618
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,9.000000000000000000000000000000,1,0.998999999999999999111821580300,0.737743793578861994930662149272,312,4763,397
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,193.000000000000000000000000000000,1,0.916670548866696965895073390129,0.987440150153987783454567761510,755,5000,1
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,5.000000000000000000000000000000,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,405,1,1773
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,3.000000000000000000000000000000,1,0.001000000000000000020816681712,0.038858500279269486687994117347,5000,1,4302
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,3727,0.183165238418105807971514309429,0.001000000000000000020816681712,1,1,5000
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,5.000000000000000000000000000000,1671,0.001000000000000000020816681712,0.001000000000000000020816681712,1692,1,3405
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,6.000000000000000000000000000000,1495,0.021811088393307146576782784564,0.082720023569536879626262759757,628,1,5000
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1874,0.001000000000000000020816681712,0.998999999999999999111821580300,5000,5000,5000
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,62.000000000000000000000000000000,860,0.001000000000000000020816681712,0.001000000000000000020816681712,551,3934,4935
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,64.000000000000000000000000000000,1165,0.985891378438872423295435964974,0.602816885543346114850749017933,725,5000,447
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1016,0.976562791466932589301563893969,0.557216253197614030945317153964,2673,2492,1603
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1208,0.998999999999999999111821580300,0.640083346978802092408500357124,2822,4339,1458
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,4790,0.438757781543306801808057571179,0.980720161342655716296690115996,3724,4324,3170
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1421,0.972841615370680923291502040229,0.620468172840381249066865620989,3540,5000,1396
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,9.000000000000000000000000000000,2021,0.483033827064971221787459398911,0.094660783411131835252128041702,1980,5000,4902
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,544.000000000000000000000000000000,1920,0.477353790888167206496461858478,0.014544973965955077313538801320,514,3403,572
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1,0.103205378180799514642451697455,0.998999999999999999111821580300,660,4439,3280
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1,0.095592730677978687836571225489,0.998999999999999999111821580300,474,903,784
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,160.000000000000000000000000000000,1843,0.475299760979672858418609848741,0.001000000000000000020816681712,1747,4494,1466
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,481.000000000000000000000000000000,1967,0.477985085910479057247357559390,0.101309988437490380852601390416,4494,3118,1
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1149,0.998999999999999999111821580300,0.684265911473091570371707348386,421,1227,2185
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,287.000000000000000000000000000000,1927,0.481352932246563725016130774748,0.001000000000000000020816681712,3194,1,972
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1,0.099866821010497222599333611015,0.813135370262804135776946168335,4358,250,2754
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1218,0.984855327821442139146768113278,0.610748955415907790467144877766,2358,1516,5000
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,9.000000000000000000000000000000,2172,0.472639096279428239100184327981,0.001000000000000000020816681712,4175,4770,2369
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,11.000000000000000000000000000000,1095,0.998999999999999999111821580300,0.701135692032809232365764273709,575,4582,2630
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,941,0.553242749274480805077303102735,0.901098788330017663739113231713,1806,4338,3032
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1238,0.998990621884730645163585904811,0.483561616751100487032744013050,3898,2914,4097
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1,0.092973165409037661355284853926,0.998999999999999999111821580300,2461,3917,3147
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1250,0.977517432587390655562842312065,0.638119396634912905419412254560,638,5000,4999
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,242.000000000000000000000000000000,1654,0.973016746194017789761687708960,0.642728499464054969791959592840,2297,17,3608
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,2147,0.654497651561080528992420113354,0.998999999999999999111821580300,1876,4811,3493
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,168.000000000000000000000000000000,1981,0.481905800877203693843853216094,0.001000000000000000020816681712,2570,4011,470
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,507.000000000000000000000000000000,1922,0.477763379200600746266047735844,0.001000000000000000020816681712,2126,2294,1
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,78,0.094215577175502371320980898872,0.948092621029285598233116161282,4288,219,3833
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,51.000000000000000000000000000000,2845,0.118578243592945442586028548249,0.024152007272086158801149835540,1896,3252,54
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,9.000000000000000000000000000000,2157,0.479658250925215245974442268562,0.001000000000000000020816681712,4485,515,1139
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,9.000000000000000000000000000000,2151,0.485948944497342605330914011574,0.001000000000000000020816681712,3733,4973,3679
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1156,0.994216300780519812718694083742,0.523810344101575453557018136053,3833,2957,2452
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,9.000000000000000000000000000000,2184,0.434310617921448316458565841458,0.001000000000000000020816681712,2102,472,5000
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,39.000000000000000000000000000000,2430,0.355543802407899345308095462315,0.001000000000000000020816681712,2037,686,2676
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,2170,0.570331621680040923294541244104,0.001000000000000000020816681712,1,380,5000
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,7.000000000000000000000000000000,3034,0.001000000000000000020816681712,0.001000000000000000020816681712,1122,3628,273
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,184.000000000000000000000000000000,4708,0.547889587497620178524471157289,0.383980899457433355603797053845,3592,4942,3806
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,137.000000000000000000000000000000,3581,0.372734115414194933091351913390,0.001000000000000000020816681712,4809,599,4614
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,2102,0.392723380338152572299748044315,0.222785719045765384649371299020,1840,315,5000
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1747,0.509620111897750582841126743006,0.577140437222110502801797338179,1110,2877,4824
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,1297,0.559940368967183244031105004979,0.516156087894373616364873669227,1,4960,4108
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,1508,0.427414796396008156431634006367,0.330656532661366353575971288592,4739,5000,1475
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,9.000000000000000000000000000000,2115,0.450354923322793643247763384352,0.001000000000000000020816681712,998,894,1388
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,57.000000000000000000000000000000,2637,0.621623368563552602950039727148,0.001000000000000000020816681712,2779,484,5000
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,11.000000000000000000000000000000,2837,0.280395318835260198842007639541,0.073668678727210681889125964972,4309,5000,315
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,5000,0.639465223632809887099881507311,0.567238712794612132128690973332,4741,3285,5000
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,44.000000000000000000000000000000,2538,0.360667203879307896041694903033,0.001000000000000000020816681712,4386,849,316
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,5000,0.730383122622343616825446588336,0.581835359944099628215496977646,3026,4878,4466
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,2546,0.323610726328766640236267448927,0.001000000000000000020816681712,1,621,3234
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,3720,0.376881129756124089169588842196,0.292199658453287547388299572049,4983,4980,3349
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,11.000000000000000000000000000000,2026,0.436891744267053572237102798681,0.459599914367413597826583782080,1021,1,5000
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,4736,0.590129416453191946168033155118,0.509863218401474971308573458373,1,5000,3956
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,56.000000000000000000000000000000,2651,0.394972199603496887387876768116,0.001000000000000000020816681712,5000,708,3824
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,2458,0.599951536602047696966621970205,0.001000000000000000020816681712,1,762,3255
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,3045,0.001000000000000000020816681712,0.134037694045988919899770053235,4537,3335,3012
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,2112,0.655628569777202296897655742214,0.555123411819674172917871146637,1,3380,5000
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,159.000000000000000000000000000000,4362,0.740122698109150212175677552295,0.274505130325678026181890345470,3281,5000,5000
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,2578,0.001000000000000000020816681712,0.197408025303703826835999279865,207,3290,1270
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,77.000000000000000000000000000000,3079,0.079734285995754911047228574716,0.001000000000000000020816681712,3115,5000,635
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,183.000000000000000000000000000000,5000,0.451614001922298724522875090770,0.001000000000000000020816681712,5000,579,4894
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,119.000000000000000000000000000000,3433,0.249547357238534717183142674912,0.001000000000000000020816681712,5000,4990,1917
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,28.000000000000000000000000000000,2255,0.799235094922389643912197243480,0.001000000000000000020816681712,2287,335,5000
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,139.000000000000000000000000000000,3678,0.617562706846208842037526665081,0.001000000000000000020816681712,3808,904,1191
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,3184,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1,5000
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,120.000000000000000000000000000000,2447,0.998999999999999999111821580300,0.001000000000000000020816681712,4146,1,2992
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,3049,0.998999999999999999111821580300,0.001000000000000000020816681712,1,975,5000
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,3811,0.998999999999999999111821580300,0.001000000000000000020816681712,1,790,351
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,407.000000000000000000000000000000,2992,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,743,1
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,2842,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1468,5000
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,347.000000000000000000000000000000,3188,0.630356050333562678567034254229,0.001000000000000000020816681712,5000,866,1
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,231.000000000000000000000000000000,3565,0.998999999999999999111821580300,0.001000000000000000020816681712,38,542,2872
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,92.000000000000000000000000000000,3027,0.687825469693077118371604683489,0.001000000000000000020816681712,5000,5000,4388
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,1,1042,5000
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,375.000000000000000000000000000000,5000,0.218655206604264518155389396270,0.109532199301714899819515380841,4650,4239,1
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,224.000000000000000000000000000000,3926,0.998999999999999999111821580300,0.001000000000000000020816681712,4543,2606,5000
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,211.000000000000000000000000000000,2670,0.998999999999999999111821580300,0.001000000000000000020816681712,4455,1,5000
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,80.000000000000000000000000000000,2724,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,811,5000
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,599.000000000000000000000000000000,4004,0.998999999999999999111821580300,0.001000000000000000020816681712,635,2352,4690
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,379.000000000000000000000000000000,3161,0.998999999999999999111821580300,0.001000000000000000020816681712,626,1,1
137,137_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,51.000000000000000000000000000000,2583,0.570339041155709658426076202886,0.001000000000000000020816681712,5000,893,1610
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,22.000000000000000000000000000000,2642,0.998999999999999999111821580300,0.912644231192713983880082651012,5000,601,254
139,139_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,347.000000000000000000000000000000,2810,0.998999999999999999111821580300,0.998999999999999999111821580300,3815,1,166
140,140_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,8.000000000000000000000000000000,2948,0.001000000000000000020816681712,0.786100448350284142229327244422,600,5000,4222
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,132.000000000000000000000000000000,2892,0.998999999999999999111821580300,0.001000000000000000020816681712,5000,4244,4279
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,125.000000000000000000000000000000,3506,0.998999999999999999111821580300,0.345178791556959296826789795887,1220,1901,5000
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,1,200,1573
144,144_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,1954,0.998999999999999999111821580300,0.998999999999999999111821580300,1,25,5000
145,145_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,5000,0.998999999999999999111821580300,0.408628194225036989184474123249,1,4388,3457
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,2745,0.998999999999999999111821580300,0.484074297084388760481488134246,1,1453,1
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,3017,0.998999999999999999111821580300,0.001000000000000000020816681712,1,5000,5000
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,211.000000000000000000000000000000,2752,0.998999999999999999111821580300,0.001000000000000000020816681712,85,2723,1
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,2885,0.998999999999999999111821580300,0.291538892705830610108108658096,1,2066,87
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,2001,0.857521562213548027564513631660,0.602607089666857942411581916531,1,4431,27
151,151_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,133.000000000000000000000000000000,3564,0.255718112538211472806182200657,0.033583107898032635296736714281,5000,615,952
