trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
26,26_0,FAILED,SOBOL,,,889,2709,8.076538304595276329678199545015,4,0.120159154457971456553266875744
27,27_0,FAILED,SOBOL,,,4561,895,3.008617748534307079211203017621,16,0.929764230567961980078450778819
28,28_0,FAILED,SOBOL,,,4137,3512,1.105043519472703295036808412988,19,0.852566907214000857528901633486
29,29_0,COMPLETED,SOBOL,0.750000000000000000000000000000,3032.000000000000000000000000000000,454,404,6.231720034448430922680017829407,1,0.168107704818248743228181751874
30,30_0,FAILED,SOBOL,,,1818,4563,3.950493117624894079398245594348,12,0.418973504358902570920974994806
31,31_0,FAILED,SOBOL,,,3008,1543,9.018105399491265217193358694203,10,0.607611602850258392116700179031
32,32_0,FAILED,SOBOL,,,3064,3749,5.065185329581611384242023632396,5,0.209579992165789014135768297820
33,33_0,FAILED,SOBOL,,,1722,480,0.094738719704560936385462355247,17,0.769681380178779406264766294044
34,34_0,FAILED,SOBOL,,,354,4486,9.726306535816751974721228179988,7,0.518638561276718923487294432562
35,35_0,FAILED,SOBOL,,,4197,1305,4.814924755035900005850635352544,13,0.454837964002043015909748646664
36,36_0,FAILED,SOBOL,,,4623,4312,1.660254944919608455222714837873,11,0.251094730736687754557578955428
37,37_0,FAILED,SOBOL,,,788,2416,6.630392684615217469001891004154,9,0.689236517325043651638338815246
38,38_0,FAILED,SOBOL,,,1923,2629,3.248201060476712864755199916544,19,0.941986800590530082288864832663
39,39_0,FAILED,SOBOL,,,3254,663,8.159884559596887854127089667600,3,0.008031524233520031391675431109
40,40_0,COMPLETED,SOBOL,0.660000000000000031086244689504,185.000000000000000000000000000000,3563,4831,2.733072385608218635155708398088,10,0.820571515996009082094531095208
41,41_0,FAILED,SOBOL,,,2238,1567,7.742405796027743036802348797210,12,0.135841954154893751471888663218
42,42_0,COMPLETED,SOBOL,0.670000000000000039968028886506,105.000000000000000000000000000000,1108,3380,2.370663476827554294601441142731,1,0.388833976935595293511482850590
43,43_0,FAILED,SOBOL,,,4929,203,7.477510019565933419016801053658,18,0.577262748038396278360551150399
44,44_0,FAILED,SOBOL,,,3870,2899,9.304027917708269868057868734468,16,0.654429555363953086022377192421
45,45_0,FAILED,SOBOL,,,57,997,4.295003079476766849609248311026,4,0.340915942603722210701988615256
46,46_0,FAILED,SOBOL,,,1423,4028,5.917114438808523502189018472563,14,0.090114863216876978091463001874
47,47_0,FAILED,SOBOL,,,2738,2057,0.809966475724242629397053860885,8,0.899441965745761962125470745377
48,48_0,FAILED,SOBOL,,,2561,3882,7.896351851606742577871500543552,20,0.479612223949283378310326497740
49,49_0,COMPLETED,SOBOL,0.700000000000000066613381477509,1987.000000000000000000000000000000,1405,1912,2.887323139460757470686758097145,2,0.540577031543478359054688553442
50,50_0,FAILED,SOBOL,,,270,3065,7.011706119125709513184574461775,12,0.794364738944917880836271706357
51,51_0,FAILED,SOBOL,,,3929,1164,1.904553686140105117630128006567,8,0.231731174914166337952536878220
52,52_0,FAILED,SOBOL,,,4754,3234,3.827673899708315730094909667969,6,0.060981893494725228355157753413
53,53_0,COMPLETED,SOBOL,0.810000000000000053290705182008,1982.000000000000000000000000000000,1086,58,8.837002244239672066328239452560,14,0.998261215986683936307599651627
54,54_0,COMPLETED,SOBOL,0.650000000000000022204460492503,56.000000000000000000000000000000,2454,4998,0.962997840495780188518892828142,4,0.742278724662959521474192570167
55,55_0,FAILED,SOBOL,,,3621,1733,6.069838721359149147360767528880,18,0.307155467012897143153082879508
56,56_0,FAILED,SOBOL,,,3314,2776,0.565119743226096038490879891469,15,0.614985329134389746563726930617
57,57_0,FAILED,SOBOL,,,2136,810,5.535261952823028686054840363795,7,0.429148695368319732512674136160
58,58_0,FAILED,SOBOL,,,770,4147,4.655181032570079757704206713242,17,0.173411754345521335052282552169
59,59_0,FAILED,SOBOL,,,4446,2250,9.566868405604735059455379087012,3,0.860917144548147938998283734691
60,60_0,COMPLETED,SOBOL,0.660000000000000031086244689504,111.000000000000000000000000000000,4255,4633,6.472173943484202496279067418072,1,0.908744785184040670955596397107
61,61_0,RUNNING,SOBOL,,,571,1452,1.501732995482161658884479038534,19,0.096337288863956926920906198575
62,62_0,RUNNING,SOBOL,,,1701,3584,8.631180571919307098482931905892,9,0.350370546566322438319929233330
63,63_0,RUNNING,SOBOL,,,2890,315,3.719803857026621862758020142792,13,0.660621978044509838845499416493
64,64_0,RUNNING,SOBOL,,,2822,2599,8.363993905843235765473764331546,7,0.778842804595828108737975981057
65,65_0,RUNNING,SOBOL,,,1653,672,3.354646191739477423254811583320,15,0.216076056392863397048742513107
66,66_0,COMPLETED,SOBOL,0.660000000000000031086244689504,69.000000000000000000000000000000,600,4362,6.846762821194716686079573264578,3,0.463966611944139017964516824577
67,67_0,RUNNING,SOBOL,,,4265,2348,1.739940117930062202233898460690,16,0.525041768738999992116589510260
68,68_0,RUNNING,SOBOL,,,4378,4496,4.912910300050862488774328085128,19,0.695427540238946706452338730742
69,69_0,COMPLETED,SOBOL,0.709999999999999964472863211995,557.000000000000000000000000000000,721,1276,9.921958977756091258015658240765,1,0.260437466761097302647698370492
70,70_0,RUNNING,SOBOL,,,2166,3680,0.180459004485048368771060722793,13,0.014250564787536858929462013634
71,71_0,RUNNING,SOBOL,,,3324,528,5.287592663885094523834595747758,9,0.951419538078829618577003657265
72,72_0,COMPLETED,SOBOL,0.660000000000000031086244689504,127.000000000000000000000000000000,3650,4017,0.715110941861756166382235733181,2,0.126681481504812842864282629307
73,73_0,RUNNING,SOBOL,,,2464,2086,5.685533712265081973669111903291,20,0.814076403535902493047160533024
74,74_0,RUNNING,SOBOL,,,1018,2968,4.182961818003096077234204130946,8,0.568135051863268070171386625589
75,75_0,RUNNING,SOBOL,,,4705,949,9.094357902468182430766319157556,12,0.382431721240282074258942657252
76,76_0,RUNNING,SOBOL,,,3959,3410,7.249525328637101750928195542656,14,0.334723967922851417533536277915
77,77_0,RUNNING,SOBOL,,,280,195,2.279401892625726677721331725479,6,0.645085867572575799577805355511
78,78_0,RUNNING,SOBOL,,,1337,4781,7.531602362808771822244580107508,18,0.893221973424777382355443933193
79,79_0,RUNNING,SOBOL,,,2512,1634,2.619895024214871082079980624258,4,0.080681173961609606304357100726
80,80_0,RUNNING,SOBOL,,,2806,4928,6.157441244337708674549958232092,12,0.534157558532431742115420547634
81,81_0,RUNNING,SOBOL,,,1473,1781,1.187322874214500112444170554227,10,0.470497878536581981556707887648
82,82_0,RUNNING,SOBOL,,,28,3245,8.936750532090663057260826462880,18,0.225222771177068348258387686656
83,83_0,RUNNING,SOBOL,,,3860,29,4.025048855371773370848131889943,2,0.785221305154264026526789166383
84,84_0,COMPLETED,SOBOL,0.680000000000000048849813083507,191.000000000000000000000000000000,4997,3115,2.120269540913402916970653677708,4,0.988840877493843417589403088641
85,85_0,RUNNING,SOBOL,,,1156,1096,7.090696185231209369703719858080,16,0.054744683858007195387251897500
86,86_0,RUNNING,SOBOL,,,2209,3852,3.090887567486614084799612101051,8,0.297828818080946799984332074018
87,87_0,RUNNING,SOBOL,,,3554,1921,8.002288121853023739049604046158,14,0.736073458705097438681264065963
88,88_0,RUNNING,SOBOL,,,3224,3534,3.508286543317139294373419033946,17,0.435569120146334198828697026329
89,89_0,FAILED,SOBOL,,,1913,382,8.517329559147357898041263979394,5,0.624100626314058937182949193812
90,90_0,FAILED,SOBOL,,,857,4663,1.273220073964446807934791650041,13,0.867426500052213667046885348100
91,91_0,FAILED,SOBOL,,,4672,1443,6.380348667476327229053367773304,6,0.182556139903143038738519976505
92,92_0,FAILED,SOBOL,,,4168,4216,9.456764213118702855354058556259,9,0.105756675589829679529074724087
93,93_0,FAILED,SOBOL,,,345,2202,4.447412029113620768328019039473,11,0.914981043053790910057898599916
94,94_0,COMPLETED,SOBOL,0.680000000000000048849813083507,3318.000000000000000000000000000000,1790,2765,5.442147706270218598945120902499,3,0.669947675209492499170949031395
95,95_0,FAILED,SOBOL,,,3113,839,0.335321129091084024764768400928,19,0.356574860757216838269556546948
96,96_0,FAILED,SOBOL,,,3017,4295,4.373830739167519077170709351776,15,0.956845411919057364791285635874
97,97_0,FAILED,SOBOL,,,1847,2433,9.226945270244963026584628096316,8,0.022478977808728813764238552153
98,98_0,FAILED,SOBOL,,,405,2534,0.886753401965834298081858833029,16,0.267689365014433855449738075549
99,99_0,FAILED,SOBOL,,,4069,759,5.837342922204174833211709483294,4,0.705724559279158669689024918625
100,100_0,COMPLETED,SOBOL,0.660000000000000031086244689504,182.000000000000000000000000000000,4571,3610,7.662662886791863137148084206274,1,0.502074589882046007360827388766
101,101_0,FAILED,SOBOL,,,918,620,2.809849776060320269976955387392,18,0.438197849391028293464245280120
102,102_0,FAILED,SOBOL,,,1968,4425,7.400417836313136987769212282728,10,0.195178435321897270071644925338
103,103_0,FAILED,SOBOL,,,3130,1366,2.449519743886776179664366281941,12,0.754899114688858396959858509945
104,104_0,FAILED,SOBOL,,,3453,2877,6.704719526165165532916034862865,20,0.073427907543256884514981663870
105,105_0,COMPLETED,SOBOL,0.680000000000000048849813083507,2753.000000000000000000000000000000,2271,1019,1.578061188788153268447445043421,2,0.882922515481710412643678864697
106,106_0,FAILED,SOBOL,,,1212,3928,8.241172303979285018726841371972,11,0.639661361897364222350859108701
107,107_0,FAILED,SOBOL,,,4902,2158,3.173540652540512319035315158544,9,0.326497993804514385907111773122
108,108_0,COMPLETED,SOBOL,0.660000000000000031086244689504,107.000000000000000000000000000000,3764,4697,0.020106919136829676936217836669,6,0.403327855175361016382140633141
109,109_0,FAILED,SOBOL,,,84,1701,5.146463538174518070889007503865,14,0.592076421838253708074262249283
110,110_0,FAILED,SOBOL,,,1533,3324,4.732721463114955007256412500283,5,0.837045069528743579390095419512
111,111_0,FAILED,SOBOL,,,2707,260,9.800661984735167919779996736906,17,0.152452563989907502461917943037
112,112_0,FAILED,SOBOL,,,2612,3178,1.425336738616228116072193188302,10,0.727723935196176174855509088957
113,113_0,FAILED,SOBOL,,,1275,114,6.551688291765749738715385319665,12,0.292524530611932287449405976076
114,114_0,COMPLETED,SOBOL,0.619999999999999995559107901499,43.000000000000000000000000000000,225,4863,3.640566456381231663641528939479,1,0.044569254906848071451364035056
115,115_0,FAILED,SOBOL,,,4054,1868,8.708501316126435298770047666039,19,0.981467865034937880786003461253
116,116_0,FAILED,SOBOL,,,4801,3782,5.612573161240668184746027691290,16,0.811112609563395370315674881567
117,117_0,COMPLETED,SOBOL,0.690000000000000057731597280508,254.000000000000000000000000000000,962,2012,0.485910949949175163808945399069,4,0.248067884061485527391610617087
118,118_0,FAILED,SOBOL,,,2404,3044,9.646411361254751071214741386939,15,0.494319506188854562722667651542
119,119_0,FAILED,SOBOL,,,3750,1186,4.578775239914656403072967805201,7,0.555177717741578868881902053545
120,120_0,RUNNING,BOTORCH_MODULAR,,,981,1,10.000000000000000000000000000000,17,0.001000000000000000020816681712
121,121_0,RUNNING,BOTORCH_MODULAR,,,773,2377,10.000000000000000000000000000000,20,0.001000000000000000020816681712
122,122_0,RUNNING,BOTORCH_MODULAR,,,1,4657,9.259078516856746432495128829032,19,0.481225258516522980123397701391
123,123_0,RUNNING,BOTORCH_MODULAR,,,301,1,10.000000000000000000000000000000,15,0.553695263648610658258064631809
124,124_0,COMPLETED,BOTORCH_MODULAR,0.579999999999999960031971113494,30.000000000000000000000000000000,1,5000,8.895485655673427416445520066191,1,0.233479541419504194044165501509
125,125_0,RUNNING,BOTORCH_MODULAR,,,2021,1,10.000000000000000000000000000000,18,0.001000000000000000020816681712
126,126_0,RUNNING,BOTORCH_MODULAR,,,432,1255,10.000000000000000000000000000000,19,0.001000000000000000020816681712
127,127_0,RUNNING,BOTORCH_MODULAR,,,749,5000,7.904206589232827262492264708271,20,0.001000000000000000020816681712
128,128_0,RUNNING,BOTORCH_MODULAR,,,5000,1,0.001000000000000000020816681712,10,0.001000000000000000020816681712
129,129_0,RUNNING,BOTORCH_MODULAR,,,1,2411,10.000000000000000000000000000000,19,0.998999999999999999111821580300
130,130_0,RUNNING,BOTORCH_MODULAR,,,3466,5000,6.658335728446302503868992062053,20,0.053134135914585808868615401934
131,131_0,RUNNING,BOTORCH_MODULAR,,,1,3444,9.782290943841303487715777009726,8,0.038389729146648995938839732389
132,132_0,RUNNING,BOTORCH_MODULAR,,,2243,1863,10.000000000000000000000000000000,20,0.001000000000000000020816681712
133,133_0,RUNNING,BOTORCH_MODULAR,,,5000,4820,9.908608913565654319199893507175,20,0.998999999999999999111821580300
134,134_0,FAILED,BOTORCH_MODULAR,,,1,1,10.000000000000000000000000000000,14,0.001000000000000000020816681712
135,135_0,FAILED,BOTORCH_MODULAR,,,809,1044,10.000000000000000000000000000000,20,0.579965196840311891790520348877
136,136_0,FAILED,BOTORCH_MODULAR,,,5000,732,3.734453057598444924991554216831,1,0.001000000000000000020816681712
137,137_0,FAILED,BOTORCH_MODULAR,,,877,1,10.000000000000000000000000000000,15,0.998999999999999999111821580300
138,138_0,FAILED,BOTORCH_MODULAR,,,5000,1036,1.633713194263509471682027651696,20,0.001000000000000000020816681712
139,139_0,FAILED,BOTORCH_MODULAR,,,1,5000,8.023033523793023036319027596619,20,0.998999999999999999111821580300
140,140_0,FAILED,BOTORCH_MODULAR,,,3653,1,10.000000000000000000000000000000,20,0.001000000000000000020816681712
141,141_0,FAILED,BOTORCH_MODULAR,,,49,85,0.656525301666890936935772060679,20,0.001000000000000000020816681712
142,142_0,FAILED,BOTORCH_MODULAR,,,1,4882,10.000000000000000000000000000000,11,0.529548732812712752426875795209
143,143_0,FAILED,BOTORCH_MODULAR,,,446,3276,10.000000000000000000000000000000,20,0.576856362435813951883289973921
144,144_0,FAILED,BOTORCH_MODULAR,,,1,1,0.001000000000000000020816681712,1,0.001000000000000000020816681712
145,145_0,FAILED,BOTORCH_MODULAR,,,1725,1,8.151938663353520908572136249859,18,0.001000000000000000020816681712
146,146_0,COMPLETED,BOTORCH_MODULAR,0.820000000000000062172489379009,1910.000000000000000000000000000000,2008,1,10.000000000000000000000000000000,20,0.998999999999999999111821580300
147,147_0,FAILED,BOTORCH_MODULAR,,,741,1,8.840871219858421170556539436802,20,0.001000000000000000020816681712
148,148_0,COMPLETED,BOTORCH_MODULAR,0.650000000000000022204460492503,132.000000000000000000000000000000,5000,5000,4.996494311762429418877218267880,1,0.001000000000000000020816681712
149,149_0,FAILED,BOTORCH_MODULAR,,,1,2457,10.000000000000000000000000000000,20,0.001000000000000000020816681712
150,150_0,COMPLETED,BOTORCH_MODULAR,0.670000000000000039968028886506,218.000000000000000000000000000000,5000,2938,0.121894133282924296834970334658,1,0.588563645416950054212179566093
151,151_0,RUNNING,BOTORCH_MODULAR,,,5000,629,10.000000000000000000000000000000,20,0.001000000000000000020816681712
152,152_0,COMPLETED,BOTORCH_MODULAR,0.690000000000000057731597280508,180.000000000000000000000000000000,4713,2499,1.697674193652719987213117747160,1,0.127100619778394874348492749050
153,153_0,COMPLETED,BOTORCH_MODULAR,0.660000000000000031086244689504,126.000000000000000000000000000000,5000,3939,7.315356491030462038338555430528,1,0.001000000000000000020816681712
154,154_0,RUNNING,BOTORCH_MODULAR,,,5000,1564,10.000000000000000000000000000000,20,0.275167130946291693671668099341
155,155_0,RUNNING,BOTORCH_MODULAR,,,4937,5000,7.373905683638562358339640923077,20,0.544865080714084126789487072529
156,156_0,COMPLETED,BOTORCH_MODULAR,0.709999999999999964472863211995,1793.000000000000000000000000000000,5000,1760,0.001000000000000000020816681712,1,0.001000000000000000020816681712
157,157_0,RUNNING,BOTORCH_MODULAR,,,1,554,10.000000000000000000000000000000,20,0.001000000000000000020816681712
158,158_0,RUNNING,BOTORCH_MODULAR,,,5000,1,9.569699851380899957575820735656,20,0.001000000000000000020816681712
159,159_0,FAILED,BOTORCH_MODULAR,,,4301,2741,9.827146555506613978536734066438,20,0.001000000000000000020816681712
160,160_0,FAILED,BOTORCH_MODULAR,,,5000,3131,1.293814052798145652900529967155,20,0.529859104674894720865552244504
161,161_0,FAILED,BOTORCH_MODULAR,,,5000,2434,1.939058442411108362790628234507,20,0.018198382777548545441437255477
162,162_0,FAILED,BOTORCH_MODULAR,,,1,1102,10.000000000000000000000000000000,20,0.590772251852930807558550441172
163,163_0,COMPLETED,BOTORCH_MODULAR,0.650000000000000022204460492503,107.000000000000000000000000000000,4448,5000,7.210317736417859002528985001845,1,0.460917451160930025100270768235
164,164_0,FAILED,BOTORCH_MODULAR,,,1,1,9.230300365034123544205613143276,20,0.001000000000000000020816681712
165,165_0,FAILED,BOTORCH_MODULAR,,,5000,1,10.000000000000000000000000000000,9,0.001000000000000000020816681712
166,166_0,FAILED,BOTORCH_MODULAR,,,4747,3992,6.915872393327141764984844485298,20,0.001000000000000000020816681712
167,167_0,COMPLETED,BOTORCH_MODULAR,0.670000000000000039968028886506,201.000000000000000000000000000000,5000,3438,0.001000000000000000020816681712,1,0.949338052360176876121045097534
168,168_0,FAILED,BOTORCH_MODULAR,,,1,1217,8.987621490616399810846814943943,20,0.001000000000000000020816681712
169,169_0,FAILED,BOTORCH_MODULAR,,,5000,3765,3.329072552935443241040047723800,20,0.065452458354670867146651858093
170,170_0,COMPLETED,BOTORCH_MODULAR,0.670000000000000039968028886506,141.000000000000000000000000000000,5000,3339,1.146047983104899969930556835607,1,0.537660542863349744102663407830
171,171_0,FAILED,BOTORCH_MODULAR,,,4831,3780,8.302342117394671205943268432748,20,0.001000000000000000020816681712
172,172_0,FAILED,BOTORCH_MODULAR,,,5000,1478,10.000000000000000000000000000000,13,0.001000000000000000020816681712
173,173_0,FAILED,BOTORCH_MODULAR,,,4034,3849,10.000000000000000000000000000000,20,0.325091963590653287852205721720
174,174_0,FAILED,BOTORCH_MODULAR,,,1,1,10.000000000000000000000000000000,5,0.251942012817417071435244224631
175,175_0,FAILED,BOTORCH_MODULAR,,,5000,708,10.000000000000000000000000000000,1,0.001000000000000000020816681712
176,176_0,FAILED,BOTORCH_MODULAR,,,4838,2005,0.001000000000000000020816681712,20,0.317196092248018868264836100934
177,177_0,FAILED,BOTORCH_MODULAR,,,5000,362,10.000000000000000000000000000000,14,0.504226406772128488142925561988
178,178_0,FAILED,BOTORCH_MODULAR,,,5000,842,0.001000000000000000020816681712,1,0.001000000000000000020816681712
179,179_0,FAILED,BOTORCH_MODULAR,,,5000,1443,10.000000000000000000000000000000,20,0.998999999999999999111821580300
180,180_0,RUNNING,BOTORCH_MODULAR,,,4469,3090,3.777009248261088636411386687541,20,0.001000000000000000020816681712
181,181_0,COMPLETED,BOTORCH_MODULAR,0.719999999999999973354647408996,738.000000000000000000000000000000,5000,1256,5.204763884609407753600862633903,1,0.096226274224140664892424013033
182,182_0,RUNNING,BOTORCH_MODULAR,,,5000,1,9.514613767916458186846284661442,18,0.998999999999999999111821580300
183,183_0,RUNNING,BOTORCH_MODULAR,,,5000,948,8.813594601789024096660796203651,20,0.998999999999999999111821580300
184,184_0,RUNNING,BOTORCH_MODULAR,,,5000,1,7.420721247916583607207030581776,1,0.001000000000000000020816681712
185,185_0,RUNNING,BOTORCH_MODULAR,,,1,5000,6.810881622539011637229577900143,20,0.628629522079664382339103667618
186,186_0,RUNNING,BOTORCH_MODULAR,,,3837,1975,3.217206570298876133762178142206,20,0.001000000000000000020816681712
187,187_0,RUNNING,BOTORCH_MODULAR,,,1,1,10.000000000000000000000000000000,20,0.001000000000000000020816681712
188,188_0,RUNNING,BOTORCH_MODULAR,,,5000,2554,10.000000000000000000000000000000,20,0.856085231835511772935376484384
189,189_0,RUNNING,BOTORCH_MODULAR,,,4284,623,4.638235473818489218444938160246,20,0.001000000000000000020816681712
190,190_0,COMPLETED,BOTORCH_MODULAR,0.660000000000000031086244689504,72.000000000000000000000000000000,970,4647,0.001000000000000000020816681712,1,0.199408386203486970300602365569
191,191_0,RUNNING,BOTORCH_MODULAR,,,3635,1,9.946684874610797422178620763589,15,0.001000000000000000020816681712
192,192_0,RUNNING,BOTORCH_MODULAR,,,5000,2571,4.653298103583597189469855948118,20,0.001000000000000000020816681712
193,193_0,RUNNING,BOTORCH_MODULAR,,,5000,5000,4.997107485835520890304906060919,20,0.998999999999999999111821580300
194,194_0,RUNNING,BOTORCH_MODULAR,,,5000,280,6.071528282513081187232728552772,2,0.611211030300945701299042411847
195,195_0,RUNNING,BOTORCH_MODULAR,,,5000,1,10.000000000000000000000000000000,17,0.530220914729147119182073311094
196,196_0,COMPLETED,BOTORCH_MODULAR,0.690000000000000057731597280508,284.000000000000000000000000000000,5000,2242,4.759658868756688754331207746873,1,0.001000000000000000020816681712
197,197_0,COMPLETED,BOTORCH_MODULAR,0.680000000000000048849813083507,247.000000000000000000000000000000,1852,2761,1.961226248869756938475461538474,1,0.001000000000000000020816681712
198,198_0,RUNNING,BOTORCH_MODULAR,,,1,2011,10.000000000000000000000000000000,20,0.579756156188686588848213432357
199,199_0,RUNNING,BOTORCH_MODULAR,,,5000,642,7.853581828325554958780685410602,20,0.001000000000000000020816681712
200,200_0,RUNNING,BOTORCH_MODULAR,,,4913,2738,3.114470908839062079920267933630,20,0.462544677683361937781114647805
201,201_0,RUNNING,BOTORCH_MODULAR,,,1,5000,3.721852804440653361695012790733,20,0.632903787987907251455510504456
202,202_0,RUNNING,BOTORCH_MODULAR,,,2046,5000,5.248692538372921490008593536913,20,0.001000000000000000020816681712
203,203_0,FAILED,BOTORCH_MODULAR,,,2380,5000,3.148467452212464934291347162798,20,0.001000000000000000020816681712
204,204_0,FAILED,BOTORCH_MODULAR,,,1690,5000,6.529731989918470702605191036128,16,0.001000000000000000020816681712
205,205_0,FAILED,BOTORCH_MODULAR,,,4204,1,8.537782574560207393687960575335,20,0.001000000000000000020816681712
206,206_0,COMPLETED,BOTORCH_MODULAR,0.709999999999999964472863211995,757.000000000000000000000000000000,4876,1468,9.222273712849570870275783818215,1,0.096828969183010094035068959784
207,207_0,FAILED,BOTORCH_MODULAR,,,5000,1141,0.001000000000000000020816681712,20,0.998999999999999999111821580300
208,208_0,FAILED,BOTORCH_MODULAR,,,5000,1488,6.506037129593075896138998359675,13,0.001000000000000000020816681712
209,209_0,COMPLETED,BOTORCH_MODULAR,0.579999999999999960031971113494,29.000000000000000000000000000000,1,5000,0.001000000000000000020816681712,1,0.429550129883391529350689097555
210,210_0,RUNNING,BOTORCH_MODULAR,,,1561,1,0.001000000000000000020816681712,20,0.001000000000000000020816681712
211,211_0,RUNNING,BOTORCH_MODULAR,,,1611,1,10.000000000000000000000000000000,20,0.001000000000000000020816681712
212,212_0,RUNNING,BOTORCH_MODULAR,,,857,4683,1.285002272078767049379166564904,20,0.418202733883641819545573525829
213,213_0,RUNNING,BOTORCH_MODULAR,,,1791,1,2.579165659429650592215921278694,20,0.001000000000000000020816681712
214,214_0,COMPLETED,BOTORCH_MODULAR,0.640000000000000013322676295502,67.000000000000000000000000000000,742,5000,9.678758781770465446925300057046,1,0.947994359630055072329923859797
215,215_0,RUNNING,BOTORCH_MODULAR,,,746,4523,9.894456583782929470771705382504,20,0.654644692900932967383198501921
216,216_0,RUNNING,BOTORCH_MODULAR,,,822,246,0.001000000000000000020816681712,20,0.001000000000000000020816681712
217,217_0,RUNNING,BOTORCH_MODULAR,,,5000,1409,0.001000000000000000020816681712,20,0.998999999999999999111821580300
218,218_0,RUNNING,BOTORCH_MODULAR,,,1590,1,0.001000000000000000020816681712,20,0.405920573901107306635793747773
219,219_0,COMPLETED,BOTORCH_MODULAR,0.650000000000000022204460492503,112.000000000000000000000000000000,3088,5000,4.963016411186690568513313337462,1,0.001000000000000000020816681712
220,220_0,COMPLETED,BOTORCH_MODULAR,0.650000000000000022204460492503,89.000000000000000000000000000000,3090,5000,10.000000000000000000000000000000,1,0.235380561807552790565267741840
221,221_0,RUNNING,BOTORCH_MODULAR,,,5000,3644,8.489433152512715352600025653373,20,0.998999999999999999111821580300
222,222_0,COMPLETED,BOTORCH_MODULAR,0.650000000000000022204460492503,105.000000000000000000000000000000,818,3459,10.000000000000000000000000000000,1,0.262111492190971961946388546494
223,223_0,RUNNING,BOTORCH_MODULAR,,,5000,3912,10.000000000000000000000000000000,20,0.451762919479212876616713856492
224,224_0,COMPLETED,BOTORCH_MODULAR,0.650000000000000022204460492503,123.000000000000000000000000000000,3651,5000,10.000000000000000000000000000000,1,0.998999999999999999111821580300
225,225_0,RUNNING,BOTORCH_MODULAR,,,18,264,0.001000000000000000020816681712,20,0.001000000000000000020816681712
226,226_0,RUNNING,BOTORCH_MODULAR,,,1297,5000,8.245969186716317622654059960041,20,0.254613957905445387197573836602
