trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
38,38_0,FAILED,GenerationStep_1,,,782,87,0.998999999999999999111821580300,0.998999999999999999111821580300,349,EDFSMode.RANDOM
39,39_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,3670.000000000000000000000000000000,4494,69,0.306229135962251153291191485550,0.998999999999999999111821580300,152,EDFSMode.RANDOM
40,40_0,COMPLETED,GenerationStep_1,0.160000000000000003330669073875,4990.000000000000000000000000000000,1136,1,0.998999999999999999111821580300,0.998999999999999999111821580300,374,EDFSMode.RANDOM
41,41_0,COMPLETED,GenerationStep_1,0.320000000000000006661338147751,1288.000000000000000000000000000000,5000,100,0.274030045021439461194745490502,0.998999999999999999111821580300,549,EDFSMode.RANDOM
42,42_0,FAILED,GenerationStep_1,,,5000,100,0.998999999999999999111821580300,0.996717855739527092140406239196,443,EDFSMode.RANDOM
43,43_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,1778.000000000000000000000000000000,273,100,0.161157698961093998057947374036,0.998999999999999999111821580300,100,EDFSMode.RANDOM
44,44_0,COMPLETED,GenerationStep_1,0.350000000000000033306690738755,1210.000000000000000000000000000000,1715,100,0.001000000000000000020816681712,0.998999999999999999111821580300,376,EDFSMode.RANDOM
45,45_0,COMPLETED,GenerationStep_1,0.149999999999999994448884876874,6092.000000000000000000000000000000,5000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
46,46_0,FAILED,GenerationStep_1,,,46,100,0.711225757303399319653181009926,0.998999999999999999111821580300,218,EDFSMode.RANDOM
47,47_0,FAILED,GenerationStep_1,,,5000,100,0.998999999999999999111821580300,0.454259569037864685547845056135,728,EDFSMode.RANDOM
48,48_0,COMPLETED,GenerationStep_1,0.359999999999999986677323704498,1495.000000000000000000000000000000,5000,100,0.001000000000000000020816681712,0.998999999999999999111821580300,385,EDFSMode.RANDOM
49,49_0,FAILED,GenerationStep_1,,,5000,78,0.731652653938103969544215487986,0.998999999999999999111821580300,264,EDFSMode.RANDOM
50,50_0,COMPLETED,GenerationStep_1,0.230000000000000009992007221626,4256.000000000000000000000000000000,4617,1,0.998999999999999999111821580300,0.998999999999999999111821580300,327,EDFSMode.RANDOM
51,51_0,FAILED,GenerationStep_1,,,2517,100,0.572656903886506141176937489945,0.998999999999999999111821580300,122,EDFSMode.RANDOM
52,52_0,COMPLETED,GenerationStep_1,0.040000000000000000832667268469,4327.000000000000000000000000000000,1,1,0.998999999999999999111821580300,0.998999999999999999111821580300,333,EDFSMode.RANDOM
53,53_0,FAILED,GenerationStep_1,,,3305,45,0.998999999999999999111821580300,0.998999999999999999111821580300,436,EDFSMode.RANDOM
54,54_0,FAILED,GenerationStep_1,,,1,100,0.998999999999999999111821580300,0.001000000000000000020816681712,454,EDFSMode.RANDOM
55,55_0,FAILED,GenerationStep_1,,,5000,64,0.998999999999999999111821580300,0.420790193607982088153107724793,413,EDFSMode.RANDOM
56,56_0,FAILED,GenerationStep_1,,,1,100,0.426653883170584391493207476742,0.001000000000000000020816681712,100,EDFSMode.RANDOM
57,57_0,FAILED,GenerationStep_1,,,2351,100,0.975881852020997309082872561703,0.998999999999999999111821580300,396,EDFSMode.RANDOM
58,58_0,FAILED,GenerationStep_1,,,1628,100,0.998999999999999999111821580300,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
59,59_0,COMPLETED,GenerationStep_1,0.040000000000000000832667268469,1373.000000000000000000000000000000,1,100,0.001000000000000000020816681712,0.998999999999999999111821580300,224,EDFSMode.RANDOM
60,60_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,2988.000000000000000000000000000000,991,59,0.281040182616183520369901316371,0.998999999999999999111821580300,100,EDFSMode.RANDOM
61,61_0,COMPLETED,GenerationStep_1,0.280000000000000026645352591004,1419.000000000000000000000000000000,991,1,0.208748910831419359768190702198,0.998999999999999999111821580300,260,EDFSMode.RANDOM
62,62_0,COMPLETED,GenerationStep_1,0.119999999999999995559107901499,1623.000000000000000000000000000000,4564,1,0.162758795072180578733522793300,0.327848836571443980059115119730,459,EDFSMode.RANDOM
63,63_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,3939.000000000000000000000000000000,990,100,0.303165412285877622355911853447,0.001000000000000000020816681712,100,EDFSMode.RANDOM
64,64_0,COMPLETED,GenerationStep_1,0.429999999999999993338661852249,1409.000000000000000000000000000000,792,1,0.270309963756219073793829466013,0.998999999999999999111821580300,100,EDFSMode.RANDOM
65,65_0,COMPLETED,GenerationStep_1,0.110000000000000000555111512313,1428.000000000000000000000000000000,1147,1,0.115469751599786465967589776938,0.998999999999999999111821580300,353,EDFSMode.RANDOM
66,66_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,4006.000000000000000000000000000000,1157,100,0.274290637637659318048832801651,0.998999999999999999111821580300,100,EDFSMode.RANDOM
67,67_0,COMPLETED,GenerationStep_1,0.250000000000000000000000000000,1022.000000000000000000000000000000,4372,100,0.220937043050227127638507340635,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
68,68_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,1496.000000000000000000000000000000,1084,81,0.289109719613679039262876813154,0.998999999999999999111821580300,252,EDFSMode.RANDOM
69,69_0,COMPLETED,GenerationStep_1,0.110000000000000000555111512313,1577.000000000000000000000000000000,4599,1,0.073212963623047425110179631247,0.998999999999999999111821580300,476,EDFSMode.RANDOM
70,70_0,COMPLETED,GenerationStep_1,0.059999999999999997779553950750,2339.000000000000000000000000000000,685,1,0.333560907421309171816403704725,0.001000000000000000020816681712,100,EDFSMode.RANDOM
71,71_0,COMPLETED,GenerationStep_1,0.460000000000000019984014443253,3166.000000000000000000000000000000,876,100,0.379270783688395840549389959051,0.998999999999999999111821580300,100,EDFSMode.RANDOM
72,72_0,COMPLETED,GenerationStep_1,0.050000000000000002775557561563,1499.000000000000000000000000000000,4761,1,0.145927828181637131432779597162,0.001000000000000000020816681712,202,EDFSMode.RANDOM
73,73_0,COMPLETED,GenerationStep_1,0.359999999999999986677323704498,1175.000000000000000000000000000000,839,1,0.216158698498571166801696108450,0.998999999999999999111821580300,170,EDFSMode.RANDOM
74,74_0,COMPLETED,GenerationStep_1,0.080000000000000001665334536938,2718.000000000000000000000000000000,960,1,0.258881389145063811607627712874,0.001000000000000000020816681712,319,EDFSMode.RANDOM
75,75_0,COMPLETED,GenerationStep_1,0.080000000000000001665334536938,1799.000000000000000000000000000000,4483,1,0.151079844868385021472434459611,0.001000000000000000020816681712,549,EDFSMode.RANDOM
76,76_0,COMPLETED,GenerationStep_1,0.130000000000000004440892098501,2621.000000000000000000000000000000,4522,1,0.218380536842984085410535044502,0.001000000000000000020816681712,376,EDFSMode.RANDOM
77,77_0,COMPLETED,GenerationStep_1,0.040000000000000000832667268469,4422.000000000000000000000000000000,2605,1,0.713173247321124414987991713133,0.001000000000000000020816681712,100,EDFSMode.RANDOM
78,78_0,COMPLETED,GenerationStep_1,0.250000000000000000000000000000,796.000000000000000000000000000000,5000,100,0.053478501868926220375044522370,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
79,79_0,COMPLETED,GenerationStep_1,0.119999999999999995559107901499,1450.000000000000000000000000000000,1202,1,0.001000000000000000020816681712,0.998999999999999999111821580300,357,EDFSMode.RANDOM
80,80_0,COMPLETED,GenerationStep_1,0.119999999999999995559107901499,2432.000000000000000000000000000000,1024,1,0.228168301316438726367152867169,0.001000000000000000020816681712,443,EDFSMode.RANDOM
81,81_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,2406.000000000000000000000000000000,1120,12,0.265435463528576831571115235420,0.998999999999999999111821580300,100,EDFSMode.RANDOM
82,82_0,FAILED,GenerationStep_1,,,1998,100,0.421960961251924782100530819662,0.001000000000000000020816681712,806,EDFSMode.RANDOM
83,83_0,FAILED,GenerationStep_1,,,1,100,0.479804837103812831244908920780,0.001000000000000000020816681712,100,EDFSMode.RANDOM
84,84_0,FAILED,GenerationStep_1,,,2405,100,0.617532445652774542033114357764,0.998999999999999999111821580300,327,EDFSMode.RANDOM
85,85_0,COMPLETED,GenerationStep_1,0.239999999999999991118215802999,1755.000000000000000000000000000000,4297,1,0.208938102179123036394869927790,0.998999999999999999111821580300,468,EDFSMode.RANDOM
86,86_0,COMPLETED,GenerationStep_1,0.330000000000000015543122344752,1295.000000000000000000000000000000,1441,100,0.383794881758069916788400632868,0.001000000000000000020816681712,437,EDFSMode.RANDOM
87,87_0,COMPLETED,GenerationStep_1,0.239999999999999991118215802999,779.000000000000000000000000000000,1683,100,0.001000000000000000020816681712,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
88,88_0,COMPLETED,GenerationStep_1,0.059999999999999997779553950750,2309.000000000000000000000000000000,916,1,0.250635163610215372376188724957,0.001000000000000000020816681712,100,EDFSMode.RANDOM
89,89_0,FAILED,GenerationStep_1,,,4338,100,0.436530659198277382060382478812,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
90,90_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,1156.000000000000000000000000000000,3397,72,0.084575605026636260785899423809,0.857932397478490926800986926537,301,EDFSMode.RANDOM
91,91_0,COMPLETED,GenerationStep_1,0.320000000000000006661338147751,886.000000000000000000000000000000,3258,71,0.058709687787647901746623801955,0.998999999999999999111821580300,461,EDFSMode.RANDOM
92,92_0,COMPLETED,GenerationStep_1,0.429999999999999993338661852249,1886.000000000000000000000000000000,3261,65,0.097250800009466176199168785388,0.795465013012386257251762344822,161,EDFSMode.RANDOM
93,93_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,1907.000000000000000000000000000000,2743,29,0.235026391418622082607470247240,0.998999999999999999111821580300,100,EDFSMode.RANDOM
94,94_0,COMPLETED,GenerationStep_1,0.359999999999999986677323704498,1107.000000000000000000000000000000,3147,100,0.106372500463641522783220239035,0.491385688915596974268851226952,311,EDFSMode.RANDOM
95,95_0,COMPLETED,GenerationStep_1,0.400000000000000022204460492503,1968.000000000000000000000000000000,3566,66,0.001000000000000000020816681712,0.690922230444209750643835832307,220,EDFSMode.RANDOM
96,96_0,COMPLETED,GenerationStep_1,0.350000000000000033306690738755,990.000000000000000000000000000000,3277,67,0.022926434000534134244331241348,0.998999999999999999111821580300,345,EDFSMode.RANDOM
97,97_0,COMPLETED,GenerationStep_1,0.309999999999999997779553950750,730.000000000000000000000000000000,3552,59,0.063705062814735133325250160397,0.998999999999999999111821580300,554,EDFSMode.RANDOM
98,98_0,COMPLETED,GenerationStep_1,0.320000000000000006661338147751,2267.000000000000000000000000000000,172,100,0.292270341221365526074293939018,0.519040970584390137787522689905,100,EDFSMode.RANDOM
99,99_0,COMPLETED,GenerationStep_1,0.330000000000000015543122344752,924.000000000000000000000000000000,3223,81,0.113685592773948060396627113278,0.998999999999999999111821580300,385,EDFSMode.RANDOM
100,100_0,COMPLETED,GenerationStep_1,0.359999999999999986677323704498,4399.000000000000000000000000000000,549,23,0.001000000000000000020816681712,0.001000000000000000020816681712,134,EDFSMode.RANDOM
101,101_0,COMPLETED,GenerationStep_1,0.300000000000000044408920985006,893.000000000000000000000000000000,3177,100,0.001000000000000000020816681712,0.385150203418819725431632150503,472,EDFSMode.RANDOM
102,102_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,2707.000000000000000000000000000000,3064,54,0.103755181629302306589579529827,0.998999999999999999111821580300,100,EDFSMode.RANDOM
103,103_0,COMPLETED,GenerationStep_1,0.250000000000000000000000000000,734.000000000000000000000000000000,4172,64,0.001000000000000000020816681712,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
104,104_0,COMPLETED,GenerationStep_1,0.239999999999999991118215802999,782.000000000000000000000000000000,1919,89,0.001000000000000000020816681712,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
105,105_0,COMPLETED,GenerationStep_1,0.380000000000000004440892098501,1412.000000000000000000000000000000,3539,81,0.165930834554802147939867040805,0.569369009197105757635881673195,288,EDFSMode.RANDOM
106,106_0,COMPLETED,GenerationStep_1,0.400000000000000022204460492503,1733.000000000000000000000000000000,3922,60,0.158057899285271252765028293652,0.981778597735607938545854267431,260,EDFSMode.RANDOM
107,107_0,COMPLETED,GenerationStep_1,0.040000000000000000832667268469,1377.000000000000000000000000000000,1,100,0.228311510683545881850164960269,0.251732244298592033882044916027,317,EDFSMode.RANDOM
108,108_0,COMPLETED,GenerationStep_1,0.250000000000000000000000000000,614.000000000000000000000000000000,5000,49,0.001000000000000000020816681712,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
109,109_0,COMPLETED,GenerationStep_1,0.280000000000000026645352591004,803.000000000000000000000000000000,3139,73,0.001000000000000000020816681712,0.998999999999999999111821580300,550,EDFSMode.RANDOM
110,110_0,COMPLETED,GenerationStep_1,0.179999999999999993338661852249,979.000000000000000000000000000000,2057,49,0.001000000000000000020816681712,0.220312120340753092584407113463,100,EDFSMode.RANDOM
111,111_0,COMPLETED,GenerationStep_1,0.359999999999999986677323704498,1367.000000000000000000000000000000,2586,100,0.154274853856033788979118526186,0.290468181566187533260148256886,182,EDFSMode.RANDOM
112,112_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,3167.000000000000000000000000000000,3882,74,0.126050336165515947106641192477,0.721359162209523452347070815449,154,EDFSMode.RANDOM
113,113_0,COMPLETED,GenerationStep_1,0.330000000000000015543122344752,1054.000000000000000000000000000000,3565,77,0.062176726546466706824212167248,0.709572606734558353203112801566,435,EDFSMode.RANDOM
114,114_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,1890.000000000000000000000000000000,4891,98,0.214664936547305368330640362728,0.122039676940346744626886277274,341,EDFSMode.RANDOM
115,115_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,3154.000000000000000000000000000000,3237,37,0.001000000000000000020816681712,0.749323081976794314051915080199,100,EDFSMode.RANDOM
116,116_0,COMPLETED,GenerationStep_1,0.359999999999999986677323704498,1201.000000000000000000000000000000,3607,79,0.002335851973381419203340536583,0.548741254102927400460032458795,352,EDFSMode.RANDOM
117,117_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,2864.000000000000000000000000000000,3499,56,0.001000000000000000020816681712,0.998999999999999999111821580300,141,EDFSMode.RANDOM
118,118_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,1445.000000000000000000000000000000,4777,76,0.135438334568633828025596699263,0.587136427394130966384011571790,359,EDFSMode.RANDOM
119,119_0,FAILED,GenerationStep_1,,,3200,83,0.441112730507767392129636618847,0.720467992991513428435723653820,232,EDFSMode.RANDOM
120,120_0,COMPLETED,GenerationStep_1,0.300000000000000044408920985006,926.000000000000000000000000000000,1595,100,0.138245812472967799511280873048,0.526657986184683291064345667110,540,EDFSMode.RANDOM
121,121_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,4562.000000000000000000000000000000,1220,92,0.236381942080642948322832808117,0.524988622318663611387989931245,100,EDFSMode.RANDOM
122,122_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,1323.000000000000000000000000000000,1388,100,0.183081143595486051101062230373,0.502376743057821539828466939070,314,EDFSMode.RANDOM
123,123_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,2783.000000000000000000000000000000,3258,23,0.057006596039507098638843274330,0.986027140762274045826529800252,100,EDFSMode.RANDOM
124,124_0,COMPLETED,GenerationStep_1,0.309999999999999997779553950750,1174.000000000000000000000000000000,4469,100,0.001193030239638437654467462146,0.436025343898316319890540171400,608,EDFSMode.RANDOM
125,125_0,COMPLETED,GenerationStep_1,0.460000000000000019984014443253,2740.000000000000000000000000000000,957,46,0.175067235866629589136067579602,0.665664267080220195538231564569,100,EDFSMode.RANDOM
126,126_0,COMPLETED,GenerationStep_1,0.280000000000000026645352591004,1018.000000000000000000000000000000,1651,98,0.112636084835164504425186748904,0.571251587281979000820797409688,683,EDFSMode.RANDOM
127,127_0,COMPLETED,GenerationStep_1,0.340000000000000024424906541753,1626.000000000000000000000000000000,1432,100,0.153183798661142622776765165327,0.551818250722911685102189949248,405,EDFSMode.RANDOM
128,128_0,COMPLETED,GenerationStep_1,0.340000000000000024424906541753,1710.000000000000000000000000000000,4517,100,0.001000000000000000020816681712,0.345387659730331697538474600151,456,EDFSMode.RANDOM
129,129_0,COMPLETED,GenerationStep_1,0.489999999999999991118215802999,6914.000000000000000000000000000000,1784,10,0.377010358544944246261820808286,0.998999999999999999111821580300,100,EDFSMode.RANDOM
130,130_0,COMPLETED,GenerationStep_1,0.289999999999999980015985556747,885.000000000000000000000000000000,4208,100,0.060376519362871583496144012315,0.497326198772136629511209093835,749,EDFSMode.RANDOM
131,131_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,3840.000000000000000000000000000000,1352,42,0.271960729812428914087263365218,0.676219670166539610356437606242,100,EDFSMode.RANDOM
132,132_0,COMPLETED,GenerationStep_1,0.419999999999999984456877655248,2082.000000000000000000000000000000,3082,1,0.002352180796433012578000587567,0.998999999999999999111821580300,100,EDFSMode.RANDOM
133,133_0,COMPLETED,GenerationStep_1,0.340000000000000024424906541753,937.000000000000000000000000000000,419,1,0.001000000000000000020816681712,0.495346741467555029547753520092,100,EDFSMode.RANDOM
134,134_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,4498.000000000000000000000000000000,1243,100,0.359695291989211241023838283581,0.439051443841068034235064487802,100,EDFSMode.RANDOM
135,135_0,COMPLETED,GenerationStep_1,0.270000000000000017763568394003,652.000000000000000000000000000000,1114,52,0.001000000000000000020816681712,0.320115617798826190831817939397,616,EDFSMode.RANDOM
136,136_0,COMPLETED,GenerationStep_1,0.390000000000000013322676295502,996.000000000000000000000000000000,948,50,0.141036802240470549030249003408,0.612398708029966321042536492314,211,EDFSMode.RANDOM
137,137_0,COMPLETED,GenerationStep_1,0.270000000000000017763568394003,802.000000000000000000000000000000,5000,100,0.001000000000000000020816681712,0.712413995462395366331520563108,839,EDFSMode.RANDOM
138,138_0,COMPLETED,GenerationStep_1,0.400000000000000022204460492503,2212.000000000000000000000000000000,1344,100,0.196124504343523103910840177377,0.467199562048401351166404538162,225,EDFSMode.RANDOM
139,139_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,2703.000000000000000000000000000000,3256,9,0.138305373067649062246431412859,0.776939733433910095783403448877,100,EDFSMode.RANDOM
140,140_0,COMPLETED,GenerationStep_1,0.309999999999999997779553950750,1100.000000000000000000000000000000,4015,100,0.034672259435542855665612904659,0.001000000000000000020816681712,643,EDFSMode.RANDOM
141,141_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,4789.000000000000000000000000000000,1254,16,0.456702320237841685734991870049,0.998999999999999999111821580300,100,EDFSMode.RANDOM
142,142_0,COMPLETED,GenerationStep_1,0.429999999999999993338661852249,2943.000000000000000000000000000000,4662,100,0.001000000000000000020816681712,0.464705817151327638114821638737,180,EDFSMode.RANDOM
143,143_0,FAILED,GenerationStep_1,,,4420,75,0.491599102470273996434713126291,0.516117159702021544021022236848,568,EDFSMode.RANDOM
144,144_0,COMPLETED,GenerationStep_1,0.270000000000000017763568394003,941.000000000000000000000000000000,1322,100,0.014471711859309184522448532562,0.620743403304983898394198149617,673,EDFSMode.RANDOM
145,145_0,COMPLETED,GenerationStep_1,0.309999999999999997779553950750,1374.000000000000000000000000000000,4487,64,0.351427185652700646567581088675,0.611823651600326257060658008413,627,EDFSMode.RANDOM
146,146_0,COMPLETED,GenerationStep_1,0.350000000000000033306690738755,1392.000000000000000000000000000000,4201,100,0.040008864636398640268755144689,0.024061761322575165450432521652,433,EDFSMode.RANDOM
147,147_0,COMPLETED,GenerationStep_1,0.410000000000000031086244689504,1600.000000000000000000000000000000,3862,22,0.396467970168511596451565992538,0.714746284920186214506543365133,248,EDFSMode.RANDOM
148,148_0,COMPLETED,GenerationStep_1,0.220000000000000001110223024625,1580.000000000000000000000000000000,3043,1,0.286113384712229024131602272973,0.649980763770313885174800816458,365,EDFSMode.RANDOM
149,149_0,FAILED,GenerationStep_1,,,1093,46,0.551028668243023767026045334205,0.554587499192134236736251295952,348,EDFSMode.RANDOM
150,150_0,COMPLETED,GenerationStep_1,0.359999999999999986677323704498,1110.000000000000000000000000000000,1550,90,0.111742145998356842695464763437,0.998999999999999999111821580300,365,EDFSMode.RANDOM
151,151_0,COMPLETED,GenerationStep_1,0.410000000000000031086244689504,1554.000000000000000000000000000000,3415,27,0.046550307380414601698959131681,0.844384051843957150751407425560,213,EDFSMode.RANDOM
152,152_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,3163.000000000000000000000000000000,3364,28,0.073944439777200027252845870862,0.796576664521569055565919370565,100,EDFSMode.RANDOM
153,153_0,COMPLETED,GenerationStep_1,0.239999999999999991118215802999,673.000000000000000000000000000000,3804,58,0.001000000000000000020816681712,0.001000000000000000020816681712,966,EDFSMode.RANDOM
154,154_0,RUNNING,GenerationStep_1,,,3323,100,0.487546179033735538332905434800,0.001000000000000000020816681712,737,EDFSMode.RANDOM
155,155_0,COMPLETED,GenerationStep_1,0.070000000000000006661338147751,1880.000000000000000000000000000000,981,1,0.001000000000000000020816681712,0.001000000000000000020816681712,910,EDFSMode.RANDOM
156,156_0,RUNNING,GenerationStep_1,,,115,100,0.560614749644674725814752491715,0.998999999999999999111821580300,674,EDFSMode.RANDOM
157,157_0,RUNNING,GenerationStep_1,,,5000,100,0.472595100091690478727457502828,0.001000000000000000020816681712,574,EDFSMode.RANDOM
