trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
0,0_0,COMPLETED,SOBOL,0.500000000000000000000000000000,92.000000000000000000000000000000,93,990,684,242,1
1,1_0,COMPLETED,SOBOL,0.320000000000000006661338147751,224.000000000000000000000000000000,4969,2986,10,22,7
2,2_0,COMPLETED,SOBOL,0.419999999999999984456877655248,140.000000000000000000000000000000,3687,1930,815,176,8
3,3_0,COMPLETED,SOBOL,0.309999999999999997779553950750,204.000000000000000000000000000000,1370,3921,488,81,5
4,4_0,COMPLETED,SOBOL,0.560000000000000053290705182008,202.000000000000000000000000000000,1937,1632,143,118,3
5,5_0,COMPLETED,SOBOL,0.320000000000000006661338147751,382.000000000000000000000000000000,3008,4883,534,147,10
6,6_0,COMPLETED,SOBOL,0.589999999999999968913755310496,193.000000000000000000000000000000,4284,76,356,52,7
7,7_0,COMPLETED,SOBOL,0.570000000000000062172489379009,301.000000000000000000000000000000,656,3312,962,206,2
8,8_0,COMPLETED,SOBOL,0.309999999999999997779553950750,205.000000000000000000000000000000,985,2481,264,139,8
9,9_0,COMPLETED,SOBOL,0.600000000000000088817841970013,798.000000000000000000000000000000,3921,4170,936,110,1
10,10_0,COMPLETED,SOBOL,0.560000000000000053290705182008,149.000000000000000000000000000000,2697,927,243,198,4
11,11_0,COMPLETED,SOBOL,0.320000000000000006661338147751,139.000000000000000000000000000000,2204,2601,568,44,9
12,12_0,COMPLETED,SOBOL,0.320000000000000006661338147751,44.000000000000000000000000000000,1680,589,789,14,10
13,13_0,COMPLETED,SOBOL,0.589999999999999968913755310496,368.000000000000000000000000000000,3421,3522,396,234,4
14,14_0,COMPLETED,SOBOL,0.419999999999999984456877655248,126.000000000000000000000000000000,4640,1529,717,73,3
15,15_0,COMPLETED,SOBOL,0.470000000000000028865798640254,270.000000000000000000000000000000,457,4458,110,168,6
16,16_0,COMPLETED,SOBOL,0.320000000000000006661338147751,81.000000000000000000000000000000,488,1302,902,63,5
17,17_0,COMPLETED,SOBOL,0.500000000000000000000000000000,371.000000000000000000000000000000,4418,4550,292,217,9
18,18_0,COMPLETED,SOBOL,0.510000000000000008881784197001,111.000000000000000000000000000000,3136,371,595,122,7
19,19_0,COMPLETED,SOBOL,0.600000000000000088817841970013,571.000000000000000000000000000000,1765,3604,208,151,2
20,20_0,COMPLETED,SOBOL,0.579999999999999960031971113494,147.000000000000000000000000000000,2489,698,424,187,2
21,21_0,COMPLETED,SOBOL,0.289999999999999980015985556747,157.000000000000000000000000000000,2612,2692,754,92,6
22,22_0,COMPLETED,SOBOL,0.350000000000000033306690738755,192.000000000000000000000000000000,3890,2263,74,246,10
23,23_0,COMPLETED,SOBOL,0.300000000000000044408920985006,233.000000000000000000000000000000,1207,4251,744,26,3
24,24_0,COMPLETED,SOBOL,0.410000000000000031086244689504,44.000000000000000000000000000000,902,298,45,69,9
25,25_0,COMPLETED,SOBOL,0.550000000000000044408920985006,248.000000000000000000000000000000,4160,3228,657,164,5
26,26_0,COMPLETED,SOBOL,0.579999999999999960031971113494,2256.000000000000000000000000000000,2937,1863,460,3,1
27,27_0,COMPLETED,SOBOL,0.390000000000000013322676295502,314.000000000000000000000000000000,2120,4789,850,223,8
28,28_0,COMPLETED,SOBOL,0.479999999999999982236431605997,157.000000000000000000000000000000,1440,2150,508,193,6
29,29_0,COMPLETED,SOBOL,0.309999999999999997779553950750,334.000000000000000000000000000000,3505,3836,179,40,2
30,30_0,COMPLETED,SOBOL,0.570000000000000062172489379009,177.000000000000000000000000000000,4723,1221,997,128,4
31,31_0,COMPLETED,SOBOL,0.320000000000000006661338147751,187.000000000000000000000000000000,217,2892,329,99,9
32,32_0,COMPLETED,SOBOL,0.340000000000000024424906541753,146.000000000000000000000000000000,265,1997,227,30,2
33,33_0,COMPLETED,SOBOL,0.600000000000000088817841970013,492.000000000000000000000000000000,4831,3991,583,250,6
34,34_0,COMPLETED,SOBOL,0.320000000000000006661338147751,72.000000000000000000000000000000,3555,1062,280,88,10
35,35_0,COMPLETED,SOBOL,0.560000000000000053290705182008,354.000000000000000000000000000000,1546,3050,921,184,4
36,36_0,COMPLETED,SOBOL,0.460000000000000019984014443253,42.000000000000000000000000000000,2072,139,701,155,5
37,37_0,COMPLETED,SOBOL,0.309999999999999997779553950750,216.000000000000000000000000000000,2829,3387,125,126,8
38,38_0,COMPLETED,SOBOL,0.489999999999999991118215802999,182.000000000000000000000000000000,4110,1708,805,213,7
39,39_0,COMPLETED,SOBOL,0.440000000000000002220446049250,355.000000000000000000000000000000,796,4942,381,59,1
40,40_0,COMPLETED,SOBOL,0.429999999999999993338661852249,94.000000000000000000000000000000,1159,852,830,103,6
41,41_0,COMPLETED,SOBOL,0.530000000000000026645352591004,229.000000000000000000000000000000,3781,2538,472,132,3
42,42_0,COMPLETED,SOBOL,0.309999999999999997779553950750,169.000000000000000000000000000000,2562,2422,668,36,4
43,43_0,COMPLETED,SOBOL,0.350000000000000033306690738755,263.000000000000000000000000000000,2383,4093,26,190,10
44,44_0,COMPLETED,SOBOL,0.350000000000000033306690738755,97.000000000000000000000000000000,1812,1459,371,227,9
45,45_0,COMPLETED,SOBOL,0.320000000000000006661338147751,286.000000000000000000000000000000,3245,4390,946,7,4
46,46_0,COMPLETED,SOBOL,0.600000000000000088817841970013,587.000000000000000000000000000000,4468,525,128,160,1
47,47_0,COMPLETED,SOBOL,0.309999999999999997779553950750,180.000000000000000000000000000000,594,3451,551,65,8
48,48_0,COMPLETED,SOBOL,0.510000000000000008881784197001,112.000000000000000000000000000000,348,431,445,210,3
49,49_0,COMPLETED,SOBOL,0.330000000000000015543122344752,218.000000000000000000000000000000,4592,3682,866,56,10
50,50_0,COMPLETED,BOTORCH_MODULAR,0.600000000000000088817841970013,488.000000000000000000000000000000,5000,4610,608,152,2
51,51_0,COMPLETED,BOTORCH_MODULAR,0.309999999999999997779553950750,85.000000000000000000000000000000,1,1418,2,162,2
52,52_0,FAILED,BOTORCH_MODULAR,,,4872,1,2,79,5
53,53_0,FAILED,BOTORCH_MODULAR,,,5000,1392,2,171,3
54,54_0,COMPLETED,BOTORCH_MODULAR,0.300000000000000044408920985006,82.000000000000000000000000000000,1,1063,1000,170,2
55,55_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,2,3
56,56_0,COMPLETED,BOTORCH_MODULAR,0.579999999999999960031971113494,496.000000000000000000000000000000,5000,4381,1000,176,3
57,57_0,COMPLETED,BOTORCH_MODULAR,0.619999999999999995559107901499,371.000000000000000000000000000000,5000,1857,1000,192,2
58,58_0,COMPLETED,BOTORCH_MODULAR,0.600000000000000088817841970013,520.000000000000000000000000000000,5000,5000,2,137,2
59,59_0,FAILED,BOTORCH_MODULAR,,,5000,5000,2,154,3
60,60_0,FAILED,BOTORCH_MODULAR,,,3406,1,2,2,4
61,61_0,FAILED,BOTORCH_MODULAR,,,3707,1,2,84,3
62,62_0,COMPLETED,BOTORCH_MODULAR,0.600000000000000088817841970013,559.000000000000000000000000000000,5000,3912,1000,178,2
63,63_0,COMPLETED,BOTORCH_MODULAR,0.589999999999999968913755310496,136.000000000000000000000000000000,4978,1,2,250,2
64,64_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,82,9
65,65_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,2,5
66,66_0,COMPLETED,BOTORCH_MODULAR,0.429999999999999993338661852249,29.000000000000000000000000000000,5000,1,1000,83,6
67,67_0,COMPLETED,BOTORCH_MODULAR,0.589999999999999968913755310496,730.000000000000000000000000000000,5000,4787,2,189,2
68,68_0,FAILED,BOTORCH_MODULAR,,,5000,1,1000,2,4
69,69_0,COMPLETED,BOTORCH_MODULAR,0.320000000000000006661338147751,364.000000000000000000000000000000,1,5000,1000,152,1
70,70_0,FAILED,BOTORCH_MODULAR,,,628,1,2,2,3
71,71_0,COMPLETED,BOTORCH_MODULAR,0.570000000000000062172489379009,333.000000000000000000000000000000,5000,5000,1000,117,3
72,72_0,FAILED,BOTORCH_MODULAR,,,2855,1,2,2,5
73,73_0,COMPLETED,BOTORCH_MODULAR,0.320000000000000006661338147751,46.000000000000000000000000000000,1,562,2,142,2
74,74_0,COMPLETED,BOTORCH_MODULAR,0.330000000000000015543122344752,134.000000000000000000000000000000,1,1706,1000,165,2
75,75_0,FAILED,BOTORCH_MODULAR,,,5000,5000,2,157,4
76,76_0,COMPLETED,BOTORCH_MODULAR,0.609999999999999986677323704498,795.000000000000000000000000000000,5000,5000,1000,139,2
77,77_0,COMPLETED,BOTORCH_MODULAR,0.320000000000000006661338147751,369.000000000000000000000000000000,1,5000,2,150,2
78,78_0,FAILED,BOTORCH_MODULAR,,,3243,1,2,2,3
79,79_0,COMPLETED,BOTORCH_MODULAR,0.550000000000000044408920985006,90.000000000000000000000000000000,1162,1,2,250,2
80,80_0,COMPLETED,BOTORCH_MODULAR,0.609999999999999986677323704498,648.000000000000000000000000000000,4012,5000,1000,152,2
81,81_0,COMPLETED,BOTORCH_MODULAR,0.609999999999999986677323704498,390.000000000000000000000000000000,5000,1882,2,185,2
82,82_0,COMPLETED,BOTORCH_MODULAR,0.609999999999999986677323704498,357.000000000000000000000000000000,5000,2689,1000,216,2
83,83_0,FAILED,BOTORCH_MODULAR,,,1,1,1000,2,2
84,84_0,COMPLETED,BOTORCH_MODULAR,0.320000000000000006661338147751,13.000000000000000000000000000000,5000,1,1000,84,8
85,85_0,COMPLETED,BOTORCH_MODULAR,0.600000000000000088817841970013,641.000000000000000000000000000000,5000,4000,2,181,2
86,86_0,COMPLETED,BOTORCH_MODULAR,0.600000000000000088817841970013,535.000000000000000000000000000000,5000,4957,2,250,2
87,87_0,FAILED,BOTORCH_MODULAR,,,5000,1034,2,2,4
88,88_0,COMPLETED,BOTORCH_MODULAR,0.589999999999999968913755310496,551.000000000000000000000000000000,5000,5000,2,159,1
89,89_0,FAILED,BOTORCH_MODULAR,,,5000,4678,2,217,4
90,90_0,COMPLETED,BOTORCH_MODULAR,0.589999999999999968913755310496,181.000000000000000000000000000000,4067,1,1000,250,2
91,91_0,FAILED,BOTORCH_MODULAR,,,3666,1,2,71,5
92,92_0,COMPLETED,BOTORCH_MODULAR,0.609999999999999986677323704498,362.000000000000000000000000000000,5000,1392,2,250,2
93,93_0,COMPLETED,BOTORCH_MODULAR,0.540000000000000035527136788005,49.000000000000000000000000000000,1750,1,361,8,4
94,94_0,FAILED,BOTORCH_MODULAR,,,1879,1,2,85,3
95,95_0,FAILED,BOTORCH_MODULAR,,,5000,1287,2,176,5
96,96_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,96,6
97,97_0,FAILED,BOTORCH_MODULAR,,,3917,1,2,250,6
98,98_0,COMPLETED,BOTORCH_MODULAR,0.309999999999999997779553950750,277.000000000000000000000000000000,1,5000,2,194,1
99,99_0,FAILED,BOTORCH_MODULAR,,,3397,1,1000,2,3
100,100_0,COMPLETED,BOTORCH_MODULAR,0.589999999999999968913755310496,486.000000000000000000000000000000,4586,1,591,250,1
101,101_0,COMPLETED,BOTORCH_MODULAR,0.589999999999999968913755310496,163.000000000000000000000000000000,1600,1,671,116,2
102,102_0,FAILED,BOTORCH_MODULAR,,,3926,1,2,107,6
103,103_0,FAILED,BOTORCH_MODULAR,,,3814,1,2,2,8
104,104_0,FAILED,BOTORCH_MODULAR,,,4935,1,2,250,5
105,105_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,244,6
106,106_0,FAILED,BOTORCH_MODULAR,,,3848,1,2,2,5
107,107_0,FAILED,BOTORCH_MODULAR,,,2124,1,2,2,2
108,108_0,FAILED,BOTORCH_MODULAR,,,605,1227,2,250,5
109,109_0,FAILED,BOTORCH_MODULAR,,,2012,1,711,2,3
110,110_0,COMPLETED,BOTORCH_MODULAR,0.300000000000000044408920985006,17.000000000000000000000000000000,317,1,1000,250,6
111,111_0,COMPLETED,BOTORCH_MODULAR,0.320000000000000006661338147751,13.000000000000000000000000000000,22,1,1000,250,8
112,112_0,FAILED,BOTORCH_MODULAR,,,3843,1,2,2,6
113,113_0,COMPLETED,BOTORCH_MODULAR,0.489999999999999991118215802999,30.000000000000000000000000000000,4031,1,1000,121,5
114,114_0,FAILED,BOTORCH_MODULAR,,,661,5000,2,250,5
115,115_0,COMPLETED,BOTORCH_MODULAR,0.579999999999999960031971113494,138.000000000000000000000000000000,638,1,2,250,1
116,116_0,COMPLETED,BOTORCH_MODULAR,0.400000000000000022204460492503,24.000000000000000000000000000000,664,1,1000,250,4
117,117_0,FAILED,BOTORCH_MODULAR,,,3803,1500,1000,2,8
118,118_0,COMPLETED,BOTORCH_MODULAR,0.520000000000000017763568394003,56.000000000000000000000000000000,4737,1,1000,250,3
119,119_0,FAILED,BOTORCH_MODULAR,,,5000,5000,2,250,7
120,120_0,FAILED,BOTORCH_MODULAR,,,2954,1,2,250,7
121,121_0,FAILED,BOTORCH_MODULAR,,,3829,1,2,189,3
122,122_0,COMPLETED,BOTORCH_MODULAR,0.320000000000000006661338147751,12.000000000000000000000000000000,1,1,344,250,10
123,123_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,250,8
124,124_0,COMPLETED,BOTORCH_MODULAR,0.300000000000000044408920985006,12.000000000000000000000000000000,503,1,1000,250,7
125,125_0,FAILED,BOTORCH_MODULAR,,,3852,1,1000,2,9
126,126_0,COMPLETED,BOTORCH_MODULAR,0.320000000000000006661338147751,16.000000000000000000000000000000,5000,1,1000,250,9
127,127_0,COMPLETED,BOTORCH_MODULAR,0.600000000000000088817841970013,251.000000000000000000000000000000,3136,1,1000,250,1
128,128_0,FAILED,BOTORCH_MODULAR,,,1,1,2,2,8
129,129_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,250,4
130,130_0,FAILED,BOTORCH_MODULAR,,,1,1,2,250,9
131,131_0,COMPLETED,BOTORCH_MODULAR,0.390000000000000013322676295502,203.000000000000000000000000000000,540,2382,1000,250,5
132,132_0,COMPLETED,BOTORCH_MODULAR,0.570000000000000062172489379009,147.000000000000000000000000000000,1832,1,1000,53,2
133,133_0,COMPLETED,BOTORCH_MODULAR,0.470000000000000028865798640254,386.000000000000000000000000000000,483,5000,1000,250,7
134,134_0,FAILED,BOTORCH_MODULAR,,,1867,1,1000,2,5
135,135_0,COMPLETED,BOTORCH_MODULAR,0.489999999999999991118215802999,51.000000000000000000000000000000,1284,1,1000,125,3
136,136_0,COMPLETED,BOTORCH_MODULAR,0.450000000000000011102230246252,25.000000000000000000000000000000,3389,1,1000,250,4
137,137_0,COMPLETED,BOTORCH_MODULAR,0.380000000000000004440892098501,29.000000000000000000000000000000,865,1,1000,250,5
138,138_0,COMPLETED,BOTORCH_MODULAR,0.300000000000000044408920985006,411.000000000000000000000000000000,4059,5000,1000,88,7
139,139_0,FAILED,BOTORCH_MODULAR,,,4528,1257,2,250,3
140,140_0,FAILED,BOTORCH_MODULAR,,,3614,1,1000,2,8
141,141_0,COMPLETED,BOTORCH_MODULAR,0.300000000000000044408920985006,71.000000000000000000000000000000,1,941,1000,250,5
142,142_0,COMPLETED,BOTORCH_MODULAR,0.410000000000000031086244689504,28.000000000000000000000000000000,5000,1,1000,199,6
143,143_0,FAILED,BOTORCH_MODULAR,,,3939,1814,2,2,6
144,144_0,COMPLETED,BOTORCH_MODULAR,0.489999999999999991118215802999,31.000000000000000000000000000000,4204,1,1000,181,4
145,145_0,FAILED,BOTORCH_MODULAR,,,4335,847,2,250,5
146,146_0,FAILED,BOTORCH_MODULAR,,,4128,1,2,84,5
147,147_0,COMPLETED,BOTORCH_MODULAR,0.589999999999999968913755310496,152.000000000000000000000000000000,1404,1,1000,144,2
148,148_0,COMPLETED,BOTORCH_MODULAR,0.560000000000000053290705182008,68.000000000000000000000000000000,4425,1,1000,171,3
149,149_0,FAILED,BOTORCH_MODULAR,,,3914,5000,2,2,6
150,150_0,FAILED,BOTORCH_MODULAR,,,2265,1,2,2,3
151,151_0,FAILED,BOTORCH_MODULAR,,,3806,1,2,22,8
152,152_0,FAILED,BOTORCH_MODULAR,,,3698,1,2,2,5
153,153_0,COMPLETED,BOTORCH_MODULAR,0.600000000000000088817841970013,262.000000000000000000000000000000,1255,738,2,206,2
154,154_0,FAILED,BOTORCH_MODULAR,,,4015,1,1000,2,9
155,155_0,FAILED,BOTORCH_MODULAR,,,2043,1,1000,2,3
156,156_0,FAILED,BOTORCH_MODULAR,,,3730,1198,1000,2,8
157,157_0,FAILED,BOTORCH_MODULAR,,,3741,1,494,2,6
158,158_0,FAILED,BOTORCH_MODULAR,,,2238,1,2,2,2
159,159_0,COMPLETED,BOTORCH_MODULAR,0.320000000000000006661338147751,16.000000000000000000000000000000,2679,1,1000,148,9
160,160_0,COMPLETED,BOTORCH_MODULAR,0.330000000000000015543122344752,20.000000000000000000000000000000,2994,1,1000,165,8
161,161_0,COMPLETED,BOTORCH_MODULAR,0.600000000000000088817841970013,308.000000000000000000000000000000,1217,137,1000,207,2
162,162_0,FAILED,BOTORCH_MODULAR,,,4323,5000,2,227,5
163,163_0,FAILED,BOTORCH_MODULAR,,,1364,1,2,203,3
164,164_0,COMPLETED,BOTORCH_MODULAR,0.600000000000000088817841970013,429.000000000000000000000000000000,3662,2782,2,250,1
165,165_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,250,5
166,166_0,FAILED,BOTORCH_MODULAR,,,3640,1,1000,2,8
167,167_0,FAILED,BOTORCH_MODULAR,,,1842,1,239,2,5
168,168_0,FAILED,BOTORCH_MODULAR,,,1,5000,2,2,9
169,169_0,FAILED,BOTORCH_MODULAR,,,1940,1147,1000,2,3
170,170_0,FAILED,BOTORCH_MODULAR,,,2470,1,2,116,8
171,171_0,FAILED,BOTORCH_MODULAR,,,3133,1,2,164,6
172,172_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,2,10
173,173_0,FAILED,BOTORCH_MODULAR,,,665,5000,2,213,5
174,174_0,FAILED,BOTORCH_MODULAR,,,5000,1,1000,2,5
175,128_0,FAILED,BOTORCH_MODULAR,,,1,1,2,2,8
176,176_0,COMPLETED,BOTORCH_MODULAR,0.600000000000000088817841970013,372.000000000000000000000000000000,1188,2693,2,250,1
177,177_0,FAILED,BOTORCH_MODULAR,,,1,5000,2,2,6
178,178_0,FAILED,BOTORCH_MODULAR,,,1,1,2,136,10
179,179_0,COMPLETED,BOTORCH_MODULAR,0.340000000000000024424906541753,14.000000000000000000000000000000,3695,1,1000,38,9
180,180_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,137,3
181,181_0,FAILED,BOTORCH_MODULAR,,,3162,1,1000,2,5
182,182_0,FAILED,BOTORCH_MODULAR,,,3868,1,2,39,6
183,183_0,FAILED,BOTORCH_MODULAR,,,3090,1,1000,2,3
184,184_0,COMPLETED,BOTORCH_MODULAR,0.609999999999999986677323704498,377.000000000000000000000000000000,3714,1245,2,219,2
185,185_0,FAILED,BOTORCH_MODULAR,,,1053,1,2,193,4
186,186_0,COMPLETED,BOTORCH_MODULAR,0.600000000000000088817841970013,365.000000000000000000000000000000,1305,1208,2,216,1
187,187_0,FAILED,BOTORCH_MODULAR,,,3880,1324,2,2,6
188,188_0,COMPLETED,BOTORCH_MODULAR,0.390000000000000013322676295502,17.000000000000000000000000000000,3547,1,1000,45,8
189,189_0,FAILED,BOTORCH_MODULAR,,,3631,5000,408,2,8
190,190_0,FAILED,BOTORCH_MODULAR,,,4147,1117,519,2,9
191,191_0,FAILED,BOTORCH_MODULAR,,,1,1,2,154,8
192,192_0,COMPLETED,BOTORCH_MODULAR,0.320000000000000006661338147751,87.000000000000000000000000000000,3993,1456,1000,33,8
193,193_0,FAILED,BOTORCH_MODULAR,,,4196,1,2,2,4
194,194_0,FAILED,BOTORCH_MODULAR,,,3752,5000,2,2,9
195,195_0,FAILED,BOTORCH_MODULAR,,,4280,1,2,2,3
196,196_0,FAILED,BOTORCH_MODULAR,,,3694,2029,2,2,8
197,197_0,FAILED,BOTORCH_MODULAR,,,3918,1610,2,2,5
198,123_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,250,8
199,199_0,FAILED,BOTORCH_MODULAR,,,2242,821,2,2,3
200,200_0,FAILED,BOTORCH_MODULAR,,,3912,1,2,106,6
201,201_0,FAILED,BOTORCH_MODULAR,,,2332,1,2,2,3
202,202_0,FAILED,BOTORCH_MODULAR,,,3197,1,2,2,5
203,203_0,FAILED,BOTORCH_MODULAR,,,4355,1,2,147,5
204,204_0,FAILED,BOTORCH_MODULAR,,,3878,1,2,100,8
205,205_0,FAILED,BOTORCH_MODULAR,,,3454,1,2,56,6
206,206_0,FAILED,BOTORCH_MODULAR,,,3856,1,2,2,8
207,207_0,FAILED,BOTORCH_MODULAR,,,3877,1,2,2,6
208,208_0,FAILED,BOTORCH_MODULAR,,,4208,1,2,122,4
209,165_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,250,5
210,210_0,FAILED,BOTORCH_MODULAR,,,4556,1109,2,163,5
211,211_0,COMPLETED,BOTORCH_MODULAR,0.609999999999999986677323704498,334.000000000000000000000000000000,1574,1947,755,204,2
212,212_0,FAILED,BOTORCH_MODULAR,,,4290,1,2,137,6
213,213_0,FAILED,BOTORCH_MODULAR,,,3489,1,2,68,5
214,214_0,FAILED,BOTORCH_MODULAR,,,4017,1074,2,2,5
215,215_0,FAILED,BOTORCH_MODULAR,,,1302,1,2,135,4
216,216_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,250,7
217,217_0,FAILED,BOTORCH_MODULAR,,,2705,1,1000,2,3
218,218_0,FAILED,BOTORCH_MODULAR,,,1153,1,2,2,3
219,123_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,250,8
220,220_0,FAILED,BOTORCH_MODULAR,,,4687,1144,2,249,5
221,221_0,FAILED,BOTORCH_MODULAR,,,1282,1212,2,2,3
222,222_0,FAILED,BOTORCH_MODULAR,,,3671,1167,2,2,6
223,223_0,COMPLETED,BOTORCH_MODULAR,0.579999999999999960031971113494,438.000000000000000000000000000000,1073,5000,152,250,5
224,224_0,FAILED,BOTORCH_MODULAR,,,4078,470,2,201,6
225,225_0,FAILED,BOTORCH_MODULAR,,,5000,5000,2,250,5
226,226_0,FAILED,BOTORCH_MODULAR,,,1,1,1000,2,9
227,227_0,FAILED,BOTORCH_MODULAR,,,3494,1,2,250,6
228,228_0,FAILED,BOTORCH_MODULAR,,,1289,1,2,163,5
229,229_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,156,3
230,230_0,FAILED,BOTORCH_MODULAR,,,3767,1,2,2,4
231,231_0,FAILED,BOTORCH_MODULAR,,,2227,1,2,2,2
232,232_0,COMPLETED,BOTORCH_MODULAR,0.320000000000000006661338147751,11.000000000000000000000000000000,1,1,1000,130,10
233,233_0,FAILED,BOTORCH_MODULAR,,,4398,1,2,2,10
234,234_0,FAILED,BOTORCH_MODULAR,,,437,1,2,177,6
235,235_0,FAILED,BOTORCH_MODULAR,,,1,1,2,83,8
236,236_0,FAILED,BOTORCH_MODULAR,,,3314,1,2,85,6
237,168_0,FAILED,BOTORCH_MODULAR,,,1,5000,2,2,9
238,238_0,FAILED,BOTORCH_MODULAR,,,2976,1,2,2,9
239,239_0,FAILED,BOTORCH_MODULAR,,,4700,622,2,79,9
240,240_0,FAILED,BOTORCH_MODULAR,,,5000,5000,1000,2,6
241,241_0,FAILED,BOTORCH_MODULAR,,,1436,1,2,2,5
242,242_0,FAILED,BOTORCH_MODULAR,,,5000,654,2,2,9
243,243_0,FAILED,BOTORCH_MODULAR,,,1,2509,1000,2,10
244,244_0,FAILED,BOTORCH_MODULAR,,,4837,725,2,144,6
245,245_0,FAILED,BOTORCH_MODULAR,,,4560,1,2,107,5
246,246_0,FAILED,BOTORCH_MODULAR,,,4407,1,2,147,9
247,247_0,FAILED,BOTORCH_MODULAR,,,4170,1,2,2,9
248,128_0,FAILED,BOTORCH_MODULAR,,,1,1,2,2,8
249,249_0,COMPLETED,BOTORCH_MODULAR,0.619999999999999995559107901499,396.000000000000000000000000000000,1613,1943,1000,250,1
250,250_0,FAILED,BOTORCH_MODULAR,,,3868,1,2,101,6
251,251_0,FAILED,BOTORCH_MODULAR,,,2373,1,2,2,3
252,252_0,FAILED,BOTORCH_MODULAR,,,3382,1,2,2,5
253,253_0,FAILED,BOTORCH_MODULAR,,,4385,237,2,147,5
254,254_0,FAILED,BOTORCH_MODULAR,,,3734,1,2,85,8
255,255_0,FAILED,BOTORCH_MODULAR,,,3973,1,2,118,4
256,256_0,FAILED,BOTORCH_MODULAR,,,3561,1,2,2,6
257,165_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,250,5
258,258_0,FAILED,BOTORCH_MODULAR,,,3801,1,2,2,8
259,259_0,FAILED,BOTORCH_MODULAR,,,3977,1,2,160,6
260,260_0,FAILED,BOTORCH_MODULAR,,,1805,1207,2,2,3
261,216_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,250,7
262,262_0,FAILED,BOTORCH_MODULAR,,,3479,1,2,76,5
263,263_0,FAILED,BOTORCH_MODULAR,,,4442,1262,2,188,5
264,264_0,FAILED,BOTORCH_MODULAR,,,1119,1,2,158,4
265,265_0,FAILED,BOTORCH_MODULAR,,,3562,1,2,68,6
266,266_0,FAILED,BOTORCH_MODULAR,,,1734,1,1000,2,3
267,267_0,FAILED,BOTORCH_MODULAR,,,4941,1,2,2,10
268,123_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,250,8
269,269_0,FAILED,BOTORCH_MODULAR,,,1,1,2,2,9
270,270_0,FAILED,BOTORCH_MODULAR,,,2176,1,2,2,2
271,128_0,FAILED,BOTORCH_MODULAR,,,1,1,2,2,8
272,272_0,FAILED,BOTORCH_MODULAR,,,1,2121,2,2,10
273,273_0,FAILED,BOTORCH_MODULAR,,,3893,1,2,2,3
274,274_0,FAILED,BOTORCH_MODULAR,,,5000,970,2,125,5
275,275_0,FAILED,BOTORCH_MODULAR,,,4343,1,2,117,6
276,276_0,FAILED,BOTORCH_MODULAR,,,4975,1,2,2,9
277,277_0,FAILED,BOTORCH_MODULAR,,,4270,795,2,2,6
278,177_0,FAILED,BOTORCH_MODULAR,,,1,5000,2,2,6
279,279_0,FAILED,BOTORCH_MODULAR,,,1372,1,2,153,6
280,280_0,FAILED,BOTORCH_MODULAR,,,801,1,2,2,3
281,129_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,250,4
282,282_0,FAILED,BOTORCH_MODULAR,,,1686,1,2,2,5
283,283_0,FAILED,BOTORCH_MODULAR,,,5000,1493,2,250,8
284,284_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,163,3
285,285_0,FAILED,BOTORCH_MODULAR,,,4933,1,2,2,5
286,286_0,FAILED,BOTORCH_MODULAR,,,4815,945,2,2,5
287,287_0,FAILED,BOTORCH_MODULAR,,,2348,5000,2,2,9
288,288_0,FAILED,BOTORCH_MODULAR,,,4307,918,2,144,6
289,289_0,FAILED,BOTORCH_MODULAR,,,3532,1135,2,2,5
290,290_0,FAILED,BOTORCH_MODULAR,,,2245,1,2,67,3
291,291_0,FAILED,BOTORCH_MODULAR,,,4794,1,2,2,4
292,292_0,FAILED,BOTORCH_MODULAR,,,5000,1235,2,250,5
293,293_0,FAILED,BOTORCH_MODULAR,,,1,1,2,99,8
294,294_0,FAILED,BOTORCH_MODULAR,,,4581,1029,2,117,9
295,295_0,FAILED,BOTORCH_MODULAR,,,5000,769,2,168,5
296,296_0,FAILED,BOTORCH_MODULAR,,,5000,44,2,202,5
297,297_0,FAILED,BOTORCH_MODULAR,,,4420,1073,2,250,6
298,298_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,118,9
299,299_0,FAILED,BOTORCH_MODULAR,,,5000,1,2,179,8
