trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
17,17_0,RUNNING,SOBOL,,,473,1655,2981,0.375699600216001294850087788291,0.178907533796504147893813296832,0.773111962379887773799680417142,str\(\'t-test\'\),20,str\(\'bounded\'\)
18,18_0,RUNNING,SOBOL,,,2345,3279,668,0.962021841950714606817030016828,0.341702209936454892602597510631,3.491834093705751040914719851571,str\(\'ks-test\'\),9,str\(\'bounded\'\)
19,19_0,RUNNING,SOBOL,,,4821,233,4774,0.143935990506783129116996633456,0.805353477865457523243719606398,9.505754154688679236073767242488,str\(\'t-test\'\),27,str\(\'bounded\'\)
20,20_0,RUNNING,SOBOL,,,3838,2822,3588,0.040831110207363963127136230469,0.941294296246022010876686181291,6.037060385529883888011681847274,str\(\'ks-test\'\),4,str\(\'bounded\'\)
21,21_0,RUNNING,SOBOL,,,1460,1178,1913,0.843521123412996565171795282367,0.406500347292050701053511829741,1.897577315586619128850998095004,str\(\'t-test\'\),36,str\(\'bounded\'\)
22,22_0,RUNNING,SOBOL,,,831,4047,4285,0.307029589325189589121833932950,0.074150408348068588826329516905,4.769491886440665240343150799163,str\(\'ks-test\'\),49,str\(\'bounded\'\)
23,23_0,RUNNING,SOBOL,,,3209,1935,257,0.611739482181146709827146423777,0.546616231825202691929632692336,8.128037900200114407311957620550,str\(\'t-test\'\),18,str\(\'bounded\'\)
24,24_0,COMPLETED,SOBOL,0.910000000000000031086244689504,11.000000000000000000000000000000,3645,3445,3824,0.753442217851057693955851846113,0.226483840102329858634533366057,9.193828963314183866373241471592,str\(\'ks-test\'\),2,str\(\'bounded\'\)
25,25_0,FAILED,SOBOL,,,1023,555,421,0.075730388917028906847761504650,0.628166036643087899449255928630,2.553750784027390086095010701683,str\(\'t-test\'\),33,str\(\'bounded\'\)
26,26_0,FAILED,SOBOL,,,1649,4669,3422,0.522254239406436671089295487036,0.851466918341815426352070517169,0.459966152701526909130080866817,str\(\'ks-test\'\),46,str\(\'bounded\'\)
27,27_0,FAILED,SOBOL,,,4271,1314,2373,0.342553466966375730340388372497,0.262459612796083097130406258657,6.319858219226823337066889507696,str\(\'t-test\'\),14,str\(\'bounded\'\)
28,28_0,FAILED,SOBOL,,,4533,4232,1147,0.472730213569477197843582416681,0.486119078276678939776189736222,7.816093599997461893735817284323,str\(\'ks-test\'\),42,str\(\'bounded\'\)
29,29_0,FAILED,SOBOL,,,2009,2278,4629,0.668253572762012471031312088598,0.894819846097379967275742274069,3.831389542432502182123243983369,str\(\'t-test\'\),24,str\(\'bounded\'\)
30,30_0,FAILED,SOBOL,,,135,2656,1686,0.241591199073940526842463327739,0.622822878230363086160537022806,1.584412471578456438336957035062,str\(\'ks-test\'\),11,str\(\'bounded\'\)
31,31_0,FAILED,SOBOL,,,2660,856,2501,0.935155238507315522689111730870,0.027189605278894305590009494722,5.100178585327230784685070830164,str\(\'t-test\'\),31,str\(\'bounded\'\)
32,32_0,FAILED,SOBOL,,,2804,4178,4903,0.600179112391546421001464750589,0.998950649395585088541338336654,6.445922362009063988352863816544,str\(\'ks-test\'\),32,str\(\'bounded\'\)
33,33_0,COMPLETED,SOBOL,0.910000000000000031086244689504,346.000000000000000000000000000000,25,2380,885,0.295758021324872943935702096496,0.401724122257903215604812885431,0.587935888916254034697317365499,str\(\'t-test\'\),3,str\(\'bounded\'\)
34,34_0,FAILED,SOBOL,,,1904,2709,2968,0.862642329994589118768999469467,0.110366295861080293549960629207,2.720093729122541770237830860424,str\(\'ks-test\'\),14,str\(\'bounded\'\)
35,35_0,FAILED,SOBOL,,,4683,754,1284,0.060150819687172771277339222706,0.520397630184888826399003391998,9.359637084715998867068265099078,str\(\'t-test\'\),47,str\(\'bounded\'\)
36,36_0,FAILED,SOBOL,,,4318,3693,48,0.132357477659359568100683191005,0.727484932940453243865874810581,5.246381719524972453427835716866,str\(\'ks-test\'\),25,str\(\'bounded\'\)
37,37_0,FAILED,SOBOL,,,1637,336,4145,0.950640880234539520365899534227,0.139103886341676113991283614268,1.731300618153996717651921244396,str\(\'t-test\'\),41,str\(\'bounded\'\)
38,38_0,FAILED,SOBOL,,,1015,4420,2159,0.394838949855417009615621282137,0.350570512434467684848016233445,4.017871478943154883722854719963,str\(\'ks-test\'\),31,str\(\'bounded\'\)
39,39_0,FAILED,SOBOL,,,3696,1534,3609,0.715142945906147353696269419743,0.751904365982860367623175079643,8.000820131760091769024256791454,str\(\'t-test\'\),10,str\(\'bounded\'\)
40,40_0,FAILED,SOBOL,,,3202,3071,2307,0.915254058895632605086234434566,0.448317550713196399936322222857,9.672630284513346055064175743610,str\(\'ks-test\'\),19,str\(\'bounded\'\)
41,41_0,FAILED,SOBOL,,,883,958,3133,0.221949316475540392445964243961,0.919212954975664575663074629119,3.656803885114379149001706537092,str\(\'t-test\'\),41,str\(\'bounded\'\)
42,42_0,FAILED,SOBOL,,,1506,3798,526,0.680106610894203211792330421304,0.567479315094649772177604063472,0.899708544908091489844537136378,str\(\'ks-test\'\),26,str\(\'bounded\'\)
43,43_0,FAILED,SOBOL,,,3825,2155,3998,0.484811259375885150735285833434,0.034038782486692072126732711013,7.383853061806410877920825441834,str\(\'t-test\'\),10,str\(\'bounded\'\)
44,44_0,FAILED,SOBOL,,,4715,4801,2802,0.322731224527582516437007598142,0.215790044842287892512544544843,8.313832440385594324538942601066,str\(\'ks-test\'\),37,str\(\'bounded\'\)
45,45_0,COMPLETED,SOBOL,0.910000000000000031086244689504,6083.000000000000000000000000000000,2493,1757,1742,0.502660956408828463182203449833,0.680029508475214261586927477765,4.954600669264793921797718212474,str\(\'t-test\'\),4,str\(\'bounded\'\)
46,46_0,FAILED,SOBOL,,,618,3333,4446,0.087504489876329902275919891963,0.831027999687939833428629299306,2.043092308475635832110128831118,str\(\'ks-test\'\),19,str\(\'bounded\'\)
47,47_0,FAILED,SOBOL,,,2840,130,1053,0.765474664056673637091421369405,0.304576050264760866959079521621,6.184331528150477375049831607612,str\(\'t-test\'\),48,str\(\'bounded\'\)
48,48_0,FAILED,SOBOL,,,3070,3178,3350,0.429355646127834889025365328052,0.551805045980960140461490937014,4.558014531786554357495333533734,str\(\'t-test\'\),17,str\(\'bounded\'\)
49,49_0,FAILED,SOBOL,,,389,285,2447,0.748669981129467476677064041723,0.080908002151176328098358681018,8.698336751204914563118109072093,str\(\'ks-test\'\),49,str\(\'bounded\'\)
50,50_0,FAILED,SOBOL,,,2263,4959,3898,0.162165000136941683805957836739,0.432644363490864658494672312372,5.790195697454736389886420511175,str\(\'t-test\'\),36,str\(\'bounded\'\)
51,51_0,FAILED,SOBOL,,,4944,1599,348,0.981438063761219336988972372637,0.966081300947815191371148557664,2.430047671061009051385326529271,str\(\'ks-test\'\),6,str\(\'bounded\'\)
52,52_0,FAILED,SOBOL,,,4056,3951,1603,0.834829882102087084128072547173,0.784333722971379709854033990268,3.433568846145644837264399029664,str\(\'t-test\'\),27,str\(\'bounded\'\)
53,53_0,FAILED,SOBOL,,,1278,2002,2585,0.031378810375928878340090477650,0.320090247789397819300205583204,9.918016943842172139511603745632,str\(\'ks-test\'\),8,str\(\'bounded\'\)
54,54_0,FAILED,SOBOL,,,652,2912,1231,0.567565779034048367712728122569,0.169096887195482853405437140282,7.167931619509124274713940394577,str\(\'t-test\'\),21,str\(\'bounded\'\)
55,55_0,FAILED,SOBOL,,,3430,1117,4546,0.264104249386116873843377561570,0.695542854614555783321350190818,1.152409545891918130067210768175,str\(\'ks-test\'\),39,str\(\'bounded\'\)
56,56_0,FAILED,SOBOL,,,3463,4579,750,0.121214318266138432189649165593,0.001167682936415076304370597171,1.493184979686513536023539927555,str\(\'t-test\'\),30,str\(\'bounded\'\)
57,57_0,FAILED,SOBOL,,,1242,1374,4691,0.800174030806869218679366895230,0.598401084359735269124769274640,5.477049887776375136638762342045,str\(\'ks-test\'\),12,str\(\'bounded\'\)
58,58_0,FAILED,SOBOL,,,1870,3540,1457,0.353345614887773995516084823976,0.889753066312521712077909796790,7.760253441526555384655239322456,str\(\'t-test\'\),24,str\(\'bounded\'\)
59,59_0,FAILED,SOBOL,,,4091,489,3064,0.532285808408632821198125384399,0.479726754790171960873834677841,4.246089340412058099616388062714,str\(\'ks-test\'\),43,str\(\'bounded\'\)
60,60_0,FAILED,SOBOL,,,4449,2551,4357,0.651395464478060626234423580172,0.272635529713705193621819944383,0.215527745689265443074233985499,str\(\'t-test\'\),15,str\(\'bounded\'\)
61,61_0,FAILED,SOBOL,,,2129,912,183,0.457059789631515722696519787860,0.861019160211086265199753597699,6.854766775500960918066084559541,str\(\'ks-test\'\),45,str\(\'bounded\'\)
62,62_0,FAILED,SOBOL,,,259,4333,3514,0.883539424061775213736780187901,0.649551002368330965275333710451,8.979914599834009081291696929839,str\(\'t-test\'\),34,str\(\'bounded\'\)
63,63_0,COMPLETED,SOBOL,0.910000000000000031086244689504,19.000000000000000000000000000000,2579,2226,1986,0.189275004969909788066217970481,0.248217896105721591570869577481,3.121624545942991879599048843374,str\(\'ks-test\'\),2,str\(\'bounded\'\)
64,64_0,FAILED,SOBOL,,,2538,4390,3745,0.806921787206083540588963387563,0.395118230257183289388933644659,1.039630396832711856092146263109,str\(\'ks-test\'\),6,str\(\'bounded\'\)
65,65_0,FAILED,SOBOL,,,297,1495,2070,0.112398364810273057590173095832,0.984107692031189751347142191662,6.897314965340309633745619066758,str\(\'t-test\'\),36,str\(\'bounded\'\)
66,66_0,FAILED,SOBOL,,,2170,3748,4127,0.539182568388059779707077723288,0.526949814273044436774284804414,9.767399856586008510817009664606,str\(\'ks-test\'\),49,str\(\'bounded\'\)
67,67_0,FAILED,SOBOL,,,4411,388,99,0.344618584722280518750636701952,0.125247866708785293710093355912,3.127555266892537488843117898796,str\(\'t-test\'\),17,str\(\'bounded\'\)
68,68_0,FAILED,SOBOL,,,4131,2662,1383,0.463835214193910383428942623141,0.128645732410252094934932642900,2.261102721907198631612345707254,str\(\'ks-test\'\),39,str\(\'bounded\'\)
69,69_0,FAILED,SOBOL,,,1831,713,2823,0.642546147128567057826842301438,0.724291142249479880099727324705,5.775881993191317675950813281815,str\(\'t-test\'\),21,str\(\'bounded\'\)
70,70_0,FAILED,SOBOL,,,1202,4201,825,0.196144126528874029880000762205,0.762401133397594077401038248354,8.486671539635397110146186605562,str\(\'ks-test\'\),8,str\(\'bounded\'\)
71,71_0,FAILED,SOBOL,,,3502,2406,4931,0.874845787532627539029306262819,0.353710595212876788284717122224,4.503421578220092591493539657677,str\(\'t-test\'\),28,str\(\'bounded\'\)
72,72_0,FAILED,SOBOL,,,3391,3290,990,0.739942475080490158489965324407,0.906813116496428817114860976289,2.814523886688053533333686573314,str\(\'ks-test\'\),43,str\(\'bounded\'\)
73,73_0,FAILED,SOBOL,,,691,85,4471,0.436252881990745688955968262235,0.443182071756571538401203724789,8.830651594685390293193449906539,str\(\'t-test\'\),23,str\(\'bounded\'\)
74,74_0,FAILED,SOBOL,,,1317,4829,1843,0.972622586188837900955661552871,0.046492328878492118759968576569,6.585504203439691117694110289449,str\(\'ks-test\'\),12,str\(\'bounded\'\)
75,75_0,FAILED,SOBOL,,,4017,1778,2659,0.168912280652672053271601271263,0.572576180567964887480059132940,0.101661516628228129621724917797,str\(\'t-test\'\),30,str\(\'bounded\'\)
76,76_0,COMPLETED,SOBOL,0.910000000000000031086244689504,72.000000000000000000000000000000,4983,3762,3982,0.022684697963297369149859861182,0.679278836669400365444460021536,4.190447450001724583046325278701,str\(\'ks-test\'\),2,str\(\'bounded\'\)
77,77_0,FAILED,SOBOL,,,2224,2123,579,0.841699479544535278385808396706,0.206802303954958910381378700549,7.549980455222540243198636744637,str\(\'t-test\'\),34,str\(\'bounded\'\)
78,78_0,FAILED,SOBOL,,,350,3122,3265,0.255255407920107257879749340646,0.305288108587265016868883549250,5.464128408778459622396894701524,str\(\'ks-test\'\),46,str\(\'bounded\'\)
79,79_0,FAILED,SOBOL,,,3109,1015,2216,0.574340727712959076001197900041,0.840069448487833159155968587584,1.323191093688830699548475422489,str\(\'t-test\'\),15,str\(\'bounded\'\)
80,80_0,FAILED,SOBOL,,,2878,2967,4684,0.230645882662385698358420427212,0.093307461410760877962289328025,7.939210029102862442584864766104,str\(\'t-test\'\),47,str\(\'bounded\'\)
81,81_0,FAILED,SOBOL,,,578,1169,1124,0.908387748023495089633172483445,0.556941097484901503911203235475,3.798576443808153513259640021715,str\(\'ks-test\'\),13,str\(\'bounded\'\)
82,82_0,COMPLETED,SOBOL,0.910000000000000031086244689504,330.000000000000000000000000000000,2455,3920,2564,0.493657676810398682309966034154,0.953629070671275225201668490627,1.705087440581060986843908722221,str\(\'t-test\'\),3,str\(\'bounded\'\)
83,83_0,FAILED,SOBOL,,,4755,1965,1670,0.673328405387699557849146003718,0.427545958831906325325888929001,5.064924622586929103817965369672,str\(\'ks-test\'\),32,str\(\'bounded\'\)
84,84_0,FAILED,SOBOL,,,3787,4983,444,0.511385056916624280987093698059,0.320839618351310473798321254435,9.080782625903374594145134324208,str\(\'t-test\'\),10,str\(\'bounded\'\)
85,85_0,FAILED,SOBOL,,,1546,1625,3770,0.315831653861328942589636881166,0.793323017915710804182083393243,2.596023087832145304076902903034,str\(\'ks-test\'\),31,str\(\'bounded\'\)
86,86_0,FAILED,SOBOL,,,921,3131,2389,0.774293517427518951379283862479,0.694831130897626270126465897192,0.349360679406672758329222006068,str\(\'t-test\'\),42,str\(\'bounded\'\)
87,87_0,FAILED,SOBOL,,,3162,245,3361,0.080759514421224601332660597564,0.160054821234196426038565164163,6.364571983134374555390877503669,str\(\'ks-test\'\),25,str\(\'bounded\'\)
88,88_0,FAILED,SOBOL,,,3735,4360,1931,0.288980291701853297947621967978,0.605005660245194976099014638748,6.001825494368561386693272652337,str\(\'t-test\'\),9,str\(\'bounded\'\)
89,89_0,FAILED,SOBOL,,,977,2247,3528,0.609025053942576000132191893499,0.016012179486453531618295187400,2.018271356168202856906646047719,str\(\'ks-test\'\),26,str\(\'bounded\'\)
90,90_0,FAILED,SOBOL,,,1598,2509,277,0.053284032931551338074793733313,0.473174949921667586938411886877,4.736697859395295751028243103065,str\(\'t-test\'\),41,str\(\'bounded\'\)
91,91_0,FAILED,SOBOL,,,4356,866,4227,0.871339372064918293858681863640,0.874870922917500126736456422805,8.251173400884493247531281667762,str\(\'ks-test\'\),20,str\(\'bounded\'\)
92,92_0,FAILED,SOBOL,,,4643,3590,3041,0.943896380662918144111017682008,0.871476979536935703052336066321,7.301415602929891335293177689891,str\(\'t-test\'\),48,str\(\'bounded\'\)
93,93_0,FAILED,SOBOL,,,1943,547,1522,0.141175855146721013211319473157,0.275829937566071770049802580616,0.662487417506054110383217903291,str\(\'ks-test\'\),19,str\(\'bounded\'\)
94,94_0,COMPLETED,SOBOL,0.910000000000000031086244689504,8441.000000000000000000000000000000,65,4544,4831,0.708242899356409938427248107473,0.237722429934889067926206962511,3.534087325931526635258705937304,str\(\'t-test\'\),4,str\(\'bounded\'\)
95,95_0,FAILED,SOBOL,,,2765,1341,647,0.403563526246696724353313356914,0.646409365532919721886173647363,9.392688745698890784296963829547,str\(\'ks-test\'\),38,str\(\'bounded\'\)
96,96_0,FAILED,SOBOL,,,2699,3644,1760,0.068952636986970905486060701151,0.362661885470151879040656694997,8.437578529590741283072929945774,str\(\'t-test\'\),26,str\(\'bounded\'\)
97,97_0,FAILED,SOBOL,,,96,444,2741,0.762288137095049056490836392186,0.772706044482067255785295856185,4.921197245672345843559014610946,str\(\'ks-test\'\),8,str\(\'bounded\'\)
98,98_0,FAILED,SOBOL,,,1970,4490,1072,0.335686672775074856911459164621,0.746398558588698524118854038534,2.164397533564828446372985126800,str\(\'t-test\'\),21,str\(\'bounded\'\)
99,99_0,FAILED,SOBOL,,,4573,1443,4388,0.530951274041086440647063682263,0.149184904471039769813245357000,6.148486644455232408290612511337,str\(\'ks-test\'\),40,str\(\'bounded\'\)
100,100_0,FAILED,SOBOL,,,4232,4111,3192,0.661509095497429422394475295732,0.099980517115443950926234606413,9.558953691015950937526213238016,str\(\'t-test\'\),18,str\(\'bounded\'\)
101,101_0,FAILED,SOBOL,,,1688,2467,2288,0.481548613363876942816688142557,0.501301490208134081782986868348,3.699667109874077208786502524163,str\(\'ks-test\'\),48,str\(\'bounded\'\)
102,102_0,FAILED,SOBOL,,,1062,2758,4055,0.928255199393257512952004617546,0.977844124769791989137956988998,0.788473411513492483670972887921,str\(\'t-test\'\),37,str\(\'bounded\'\)
103,103_0,FAILED,SOBOL,,,3606,646,505,0.250315782900899619356493985833,0.389450260918587420899683593234,7.429157150682062393798332777806,str\(\'ks-test\'\),5,str\(\'bounded\'\)
104,104_0,FAILED,SOBOL,,,3249,4734,4201,0.384396158967167111963902925709,0.817840414175763696924548185052,5.210517764250748307119920355035,str\(\'t-test\'\),14,str\(\'bounded\'\)
105,105_0,FAILED,SOBOL,,,793,1845,26,0.688847524402663058396001360961,0.284383249811828109354649996021,1.852586771664209708276871424459,str\(\'ks-test\'\),46,str\(\'bounded\'\)
106,106_0,FAILED,SOBOL,,,1420,3380,3672,0.152782385634258388584783006081,0.197729455210268495468639571300,3.984448983771726737757035152754,str\(\'t-test\'\),33,str\(\'bounded\'\)
107,107_0,COMPLETED,SOBOL,0.910000000000000031086244689504,9380.000000000000000000000000000000,3876,25,2144,0.955243614137172736278103002405,0.668608179384842515879938673606,8.124547149386255995295869070105,str\(\'ks-test\'\),3,str\(\'bounded\'\)
108,108_0,FAILED,SOBOL,,,4781,3021,909,0.852245231356471788508599729539,0.578474001629278089531283058022,6.491245522463694683779067418072,str\(\'t-test\'\),30,str\(\'bounded\'\)
109,109_0,FAILED,SOBOL,,,2383,1067,4849,0.033931546976789829506149231975,0.052038739729672670031312975425,0.476719827100634596650508001403,str\(\'ks-test\'\),11,str\(\'bounded\'\)
110,110_0,FAILED,SOBOL,,,513,3867,1300,0.620558357859030351733053976204,0.468083734635263704060292866416,2.762976025461219453660532963113,str\(\'t-test\'\),25,str\(\'bounded\'\)
111,111_0,FAILED,SOBOL,,,2911,2067,2907,0.300284636177122588041044082274,0.932339822588488464916167686170,9.245979562797582929078998859040,str\(\'ks-test\'\),43,str\(\'bounded\'\)
112,112_0,FAILED,SOBOL,,,2979,4021,204,0.894667494602501389699966694025,0.182041013691574327104660824261,0.248320878754369922525313540973,str\(\'ks-test\'\),23,str\(\'bounded\'\)
113,113_0,FAILED,SOBOL,,,436,1912,4301,0.215737944895401601019813142557,0.715491779653355530754765823076,6.731630976823159251409833814250,str\(\'t-test\'\),44,str\(\'bounded\'\)
114,114_0,FAILED,SOBOL,,,2314,2863,2005,0.630772581538185495020343296346,0.802150942815467726809686155320,9.015149193001910532530018826947,str\(\'ks-test\'\),29,str\(\'bounded\'\)
115,115_0,FAILED,SOBOL,,,4858,1225,3455,0.451802232619374966038350294184,0.331267671722918766175070004465,3.000929611381143224946299596922,str\(\'t-test\'\),13,str\(\'bounded\'\)
116,116_0,FAILED,SOBOL,,,3947,3226,4749,0.364519347935915005720630688302,0.421405771799385542308868934924,1.450932045454159435848850989714,str\(\'ks-test\'\),34,str\(\'bounded\'\)
117,117_0,COMPLETED,SOBOL,0.910000000000000031086244689504,2.000000000000000000000000000000,1344,178,730,0.558824867384508205958582038875,0.947837973916903164806058157410,5.590116190746427626834247348597,str\(\'t-test\'\),1,str\(\'bounded\'\)
118,118_0,FAILED,SOBOL,,,722,4893,3124,0.100545743076130747462038073081,0.531794986644759770655355168856,7.715559643178247384298629185650,str\(\'ks-test\'\),16,str\(\'bounded\'\)
119,119_0,FAILED,SOBOL,,,3325,1685,1440,0.794840325001627157064376660855,0.067537675522267817673771617137,4.356714183279313701291357574519,str\(\'t-test\'\),45,str\(\'bounded\'\)
120,120_0,FAILED,SOBOL,,,3534,2599,2646,0.585919656958430956628092189931,0.637216229801997546822178719594,3.312892983162775806249555898830,str\(\'ks-test\'\),35,str\(\'bounded\'\)
121,121_0,FAILED,SOBOL,,,1137,806,1586,0.266635953238233913697996513292,0.227172282706946143671089544114,9.953270608589052770298621908296,str\(\'t-test\'\),6,str\(\'bounded\'\)
122,122_0,FAILED,SOBOL,,,1760,4265,4600,0.822559713507071132987391592906,0.253478474792093011469518160084,7.044814892410301787606385914842,str\(\'ks-test\'\),17,str\(\'bounded\'\)
123,123_0,FAILED,SOBOL,,,4157,2314,1207,0.003256011165678501361603336406,0.850694296410307249090010373038,1.185221750536002094378318361123,str\(\'t-test\'\),50,str\(\'bounded\'\)
124,124_0,FAILED,SOBOL,,,4500,4648,2462,0.180473185811191788596730134486,0.899894999386742666658278722025,4.668620303074829891443187079858,str\(\'ks-test\'\),22,str\(\'bounded\'\)
125,125_0,FAILED,SOBOL,,,2044,1285,3287,0.983893618820235182909073046176,0.498579465493559859101679876403,8.653623881277628271391222369857,str\(\'t-test\'\),38,str\(\'bounded\'\)
126,126_0,FAILED,SOBOL,,,169,3490,371,0.417131140040233716614892500729,0.022030272662639620306901377944,5.903242928845808812354789552046,str\(\'ks-test\'\),29,str\(\'bounded\'\)
127,127_0,FAILED,SOBOL,,,2625,599,3842,0.720623300969600699694694867503,0.610431546168401784058232806274,2.387775665249675327572731475811,str\(\'t-test\'\),7,str\(\'bounded\'\)
128,128_0,COMPLETED,SOBOL,0.910000000000000031086244689504,6227.000000000000000000000000000000,2638,3826,2420,0.438041713135316979066402609533,0.120553085600957274325928381131,9.325257565046660701568725926336,str\(\'ks-test\'\),4,str\(\'bounded\'\)
129,129_0,FAILED,SOBOL,,,191,2186,3391,0.633321301013231252596824560896,0.529665016751736383859849865985,2.686101638150401260674016157282,str\(\'t-test\'\),38,str\(\'bounded\'\)
130,130_0,FAILED,SOBOL,,,2070,3058,453,0.206351506594568495644992367488,0.988701102521270525080865354539,0.553556406496092723301671867375,str\(\'ks-test\'\),48,str\(\'bounded\'\)
131,131_0,FAILED,SOBOL,,,4517,951,3778,0.899672012655064468056309578969,0.392504383524879818523345420545,6.411930233787745514462130813627,str\(\'t-test\'\),19,str\(\'bounded\'\)
132,132_0,FAILED,SOBOL,,,4171,3344,2553,0.781064800316467855445523582603,0.355943268569186344052468484733,8.045187198946251783127081580460,str\(\'ks-test\'\),41,str\(\'bounded\'\)
133,133_0,FAILED,SOBOL,,,1784,139,1659,0.103109438009560114291041088563,0.758188911154866196362434038747,4.061405319273472258601032081060,str\(\'t-test\'\),20,str\(\'bounded\'\)
134,134_0,FAILED,SOBOL,,,1162,4776,4656,0.549453404542058709836283014738,0.722167438775300984943328330701,1.775667648090980987873876983940,str\(\'ks-test\'\),9,str\(\'bounded\'\)
135,135_0,FAILED,SOBOL,,,3549,1724,1097,0.369508860787376769430068179645,0.132748969899490476542780470481,5.289915597104467792632931377739,str\(\'t-test\'\),26,str\(\'bounded\'\)
136,136_0,FAILED,SOBOL,,,3349,2716,4820,0.013388381956145167794858252819,0.577608943048864564850930491957,7.349880042413250436084126704372,str\(\'ks-test\'\),42,str\(\'bounded\'\)
137,137_0,FAILED,SOBOL,,,736,767,635,0.815834623847156770182209584164,0.043378440139815212239771113900,0.865348096817731948782181916613,str\(\'t-test\'\),25,str\(\'bounded\'\)
138,138_0,FAILED,SOBOL,,,1359,4147,3012,0.280137815177440629987870579498,0.438010834617540256719081526171,3.622830828472040742838089499855,str\(\'ks-test\'\),10,str\(\'bounded\'\)
139,139_0,FAILED,SOBOL,,,3972,2353,1494,0.584604174660518727257851878676,0.910065494764596194521288907708,9.638269873672165033440251136199,str\(\'t-test\'\),31,str\(\'bounded\'\)
140,140_0,COMPLETED,SOBOL,0.910000000000000031086244689504,6070.000000000000000000000000000000,4881,4453,307,0.730709793617948855093402471539,0.836465412773191974160624795331,6.227846296901815570379312703153,str\(\'ks-test\'\),4,str\(\'bounded\'\)
141,141_0,FAILED,SOBOL,,,2327,1559,4257,0.410452017750591036104879094637,0.310811047786846761376011727407,2.087440304082818443021096754819,str\(\'t-test\'\),32,str\(\'bounded\'\)
142,142_0,FAILED,SOBOL,,,452,3685,1939,0.997441448129713581494115715032,0.210537215063348409627153046131,4.998115475265310081454117607791,str\(\'ks-test\'\),47,str\(\'bounded\'\)
