trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,delta
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,35.000000000000000000000000000000,2933,0.240962663520136954886652347341
159,159_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,31.000000000000000000000000000000,2268,0.079049096065874430161457553368
160,160_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,98.000000000000000000000000000000,3038,0.001000000000000000020816681712
161,161_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,59.000000000000000000000000000000,4996,0.299009512518058295782452660205
162,162_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,18.000000000000000000000000000000,2300,0.144238474882544570609965717267
163,163_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,36.000000000000000000000000000000,5000,0.338160257032389166553798531822
164,164_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,163.000000000000000000000000000000,4960,0.051699496817441466245401926471
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,36.000000000000000000000000000000,3996,0.377434438374391889592374127460
166,166_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,54.000000000000000000000000000000,2477,0.001000000000000000020816681712
167,167_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,179.000000000000000000000000000000,5000,0.018497783486934944036095274100
168,168_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,31.000000000000000000000000000000,2359,0.186046560844929903533184756270
169,169_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,39.000000000000000000000000000000,1019,0.292587573700633485351829676802
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.440000000000000002220446049250,21.000000000000000000000000000000,3008,0.169973197683496113352674683483
171,171_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,34.000000000000000000000000000000,4238,0.443216012707745965482075689579
172,172_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,28.000000000000000000000000000000,2492,0.332778184578034375018518176148
173,173_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,33.000000000000000000000000000000,170,0.001000000000000000020816681712
174,174_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,22.000000000000000000000000000000,2237,0.333144356714477229974846750338
175,175_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,172.000000000000000000000000000000,4984,0.083663278961828166369052439677
176,176_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,31.000000000000000000000000000000,2255,0.001000000000000000020816681712
177,177_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,99.000000000000000000000000000000,2966,0.001000000000000000020816681712
178,178_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,29.000000000000000000000000000000,3000,0.215846056994247303961742545653
179,179_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,136.000000000000000000000000000000,4961,0.072531877158583293874194453110
180,180_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,142.000000000000000000000000000000,5000,0.061970953945442330823567544940
181,181_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,28.000000000000000000000000000000,1033,0.522897835046991055207854515174
182,182_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,39.000000000000000000000000000000,998,0.376301623081238933998804441217
183,183_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,28.000000000000000000000000000000,2232,0.064636464220455172591250914138
184,184_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,27.000000000000000000000000000000,5000,0.630055369901676431965142910485
185,185_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,36.000000000000000000000000000000,2322,0.100440293264977664744463936586
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,32.000000000000000000000000000000,2193,0.025190857977920321636444711544
187,187_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,28.000000000000000000000000000000,618,0.721509906674170142792945625843
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,20.000000000000000000000000000000,39,0.001000000000000000020816681712
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,31.000000000000000000000000000000,2293,0.043862552726104987732558271318
190,190_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,112.000000000000000000000000000000,5000,0.095525342342326527433904459485
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,118.000000000000000000000000000000,3419,0.001000000000000000020816681712
192,192_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,9.000000000000000000000000000000,1,0.010119892388923164630587514523
193,193_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,27.000000000000000000000000000000,4048,0.842765979081889993196341492876
194,194_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,24.000000000000000000000000000000,96,0.001000000000000000020816681712
