trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
0,0_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,2424,2747,0.014342784872278569602288555984,0.462345332682132736934477179602
1,1_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,4732,1748,0.515799313075840482056833025126,0.917024444907903690804573670903
2,2_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,3749,3767,0.293582361040636896643007958119,0.185720600556582210449718672862
3,3_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,973,412,0.797930320113897306733008463198,0.701952529259026070107552186528
4,4_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,162,4947,0.661844372142106340817235832219,0.563826054252684061296463369217
5,5_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,1.000000000000000000000000000000,2626,794,0.183780402215197674609115097155,0.051450923245400188854592471444
6,6_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,3979,3461,0.881602788340300369540614155994,0.786200372219085674707628186297
7,7_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,1360,1971,0.400643520990386581281939015753,0.335378055829554821976046241616
8,8_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,1755,4127,0.986810831978917168960663275357,0.091126456731930371990557659956
9,9_0,COMPLETED,GenerationStep_0,0.579999999999999960031971113494,4.000000000000000000000000000000,4218,129,0.483412676854059086828385716217,0.545592375015839903262815369089
10,10_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,3012,3110,0.705621880911290633164867358573,0.305733910100534578280218056534
11,11_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,391,1464,0.203230777030810716432540630194,0.821691729916259605559503143013
12,12_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,890,3177,0.337002172732725757686722545259,0.940862576050683907524785354326
13,13_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,3197,2334,0.817007710095494998903120631439,0.428761553930118666233539670429
14,14_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,4658,4665,0.119192804263904689188180441306,0.656470981186255797545925361192
15,15_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,1.000000000000000000000000000000,1882,1154,0.598195275906473367122373474558,0.205861860597506163284009517156
16,16_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,2137,4413,0.449706175930798035533797474272,0.755299678457900913741696058423
17,17_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,1.000000000000000000000000000000,4440,1020,0.954046522727236112615400998038,0.366774175899103271891732447330
18,18_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,3410,3391,0.232841109007596969160402977650,0.594682968592271210539479397994
19,19_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,640,2350,0.734290024934336593709360840876,0.020098586315289140163953263141
20,20_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,493,2814,0.850716293008997981317520498123,0.154817051494494067886975585679
21,21_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,2952,1364,0.369764637935906637089544801711,0.733349601095542258377690814086
22,22_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,4273,4307,0.568583337822929024696350097656,0.493201293395832185417759774282
23,23_0,COMPLETED,GenerationStep_0,0.579999999999999960031971113494,2.000000000000000000000000000000,1659,189,0.090526980172842747007777575163,0.885674963278695992485722854326
24,24_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,1420,3712,0.549383868856355594978424505825,0.625569779939949555114253598731
25,25_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,3878,2106,0.046985148981213573082804657588,0.237257473181933159489531703912
26,26_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,2722,4737,0.768198280936107091854125883401,0.971719994157552724445281455701
27,27_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,107,775,0.264792509816586973947494243475,0.397409720767289420528811660915
28,28_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,1191,4062,0.150193526502698654345735462812,0.274831757087260486471791409713
29,29_0,COMPLETED,GenerationStep_0,0.550000000000000044408920985006,0.000000000000000000000000000000,3493,513,0.629203614139929423565433808108,0.853090197801590011117411904706
30,30_0,FAILED,GenerationStep_1,,,3736,1,0.674524870626260875106083858554,0.998999999999999999111821580300
31,31_0,FAILED,GenerationStep_1,,,1,1,0.164905069471479787113210591087,0.239024977396505744486887579114
32,32_0,FAILED,GenerationStep_1,,,3174,1,0.916110893672017367883597671607,0.977651973362653969878977022745
33,33_0,FAILED,GenerationStep_1,,,634,1,0.799561278204338865549516413012,0.967502492072590536409393280337
34,34_0,FAILED,GenerationStep_1,,,1,1,0.001000000000000000020816681712,0.001000000000000000020816681712
35,35_0,FAILED,GenerationStep_1,,,1,1,0.001000000000000000020816681712,0.361038043228088467717640241972
36,36_0,COMPLETED,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,2043,1281,0.856114201860449730574487148260,0.854829107420842171372044049349
37,37_0,FAILED,GenerationStep_1,,,209,1,0.466886293282799902382151913116,0.998999999999999999111821580300
38,38_0,FAILED,GenerationStep_1,,,1,1,0.998999999999999999111821580300,0.835102737330705391372021040297
39,39_0,FAILED,GenerationStep_1,,,5000,1,0.236340944540483099967076441317,0.001000000000000000020816681712
40,40_0,FAILED,GenerationStep_1,,,1,1,0.041048169239099999150433006889,0.145005372434161089456594595504
41,41_0,FAILED,GenerationStep_1,,,1841,1,0.743264941511595611522977833374,0.998999999999999999111821580300
42,42_0,FAILED,GenerationStep_1,,,1,1,0.001000000000000000020816681712,0.520743940869860422182568981952
43,43_0,COMPLETED,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,2506,191,0.868510222847125090694930804602,0.998999999999999999111821580300
44,44_0,FAILED,GenerationStep_1,,,5000,1,0.781594132795617735354198885034,0.998999999999999999111821580300
45,45_0,FAILED,GenerationStep_1,,,1424,1,0.998999999999999999111821580300,0.925115678720059619877247314434
46,46_0,FAILED,GenerationStep_1,,,1,1,0.397104829250269741880430274250,0.001000000000000000020816681712
47,47_0,FAILED,GenerationStep_1,,,697,1,0.842169303297001903274576761760,0.001000000000000000020816681712
48,48_0,FAILED,GenerationStep_1,,,3613,1,0.998999999999999999111821580300,0.872898497731322775550211190421
49,49_0,FAILED,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,0.001000000000000000020816681712
50,50_0,COMPLETED,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,186,1398,0.713877201651550108429944430100,0.720978222412322455880939742201
51,51_0,FAILED,GenerationStep_1,,,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712
52,52_0,FAILED,GenerationStep_1,,,5000,1,0.360176472922541568433274505878,0.998999999999999999111821580300
