trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,111.000000000000000000000000000000,2904,26,0.650551599134141733671299334674,2310
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,116.000000000000000000000000000000,2672,26,0.998999999999999999111821580300,2347
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,117.000000000000000000000000000000,3431,26,0.998999999999999999111821580300,3028
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,113.000000000000000000000000000000,2595,26,0.685514418865120100932131208538,2212
60,60_0,RUNNING,BoTorch,GenerationStep_1,,,1391,26,0.078422588464870171542919763397,3218
61,61_0,RUNNING,BoTorch,GenerationStep_1,,,4119,26,0.053444364605249601585246210789,3610
62,62_0,RUNNING,BoTorch,GenerationStep_1,,,218,26,0.119827463924636043457461198614,2414
63,63_0,RUNNING,BoTorch,GenerationStep_1,,,4694,26,0.007653767542923641496732667378,3229
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,142.000000000000000000000000000000,1,26,0.998999999999999999111821580300,1
65,65_0,RUNNING,BoTorch,GenerationStep_1,,,1058,26,0.001000000000000000020816681712,2144
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,112.000000000000000000000000000000,4888,26,0.600966725561471126759727212630,2701
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,173.000000000000000000000000000000,1,26,0.175998243603535081680533380677,929
68,68_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,4213
69,69_0,FAILED,BoTorch,GenerationStep_1,,,402,26,0.003859618673027087609739282925,4397
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,180.000000000000000000000000000000,1,26,0.065426572893932763430591137421,2783
71,71_0,FAILED,BoTorch,GenerationStep_1,,,150,26,0.119022827101611675115755417664,1746
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,115.000000000000000000000000000000,5000,26,0.998999999999999999111821580300,4478
73,73_0,FAILED,BoTorch,GenerationStep_1,,,3706,26,0.998999999999999999111821580300,1
74,74_0,FAILED,BoTorch,GenerationStep_1,,,3113,26,0.001000000000000000020816681712,3412
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,178.000000000000000000000000000000,1,26,0.001000000000000000020816681712,963
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,118.000000000000000000000000000000,20,26,0.998999999999999999111821580300,5000
77,77_0,FAILED,BoTorch,GenerationStep_1,,,2559,26,0.042229245813502722106669295954,3240
78,78_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.998999999999999999111821580300,1
79,79_0,FAILED,BoTorch,GenerationStep_1,,,4553,26,0.069146230122714355537105745952,4973
80,80_0,FAILED,BoTorch,GenerationStep_1,,,1550,26,0.998999999999999999111821580300,1
81,81_0,FAILED,BoTorch,GenerationStep_1,,,1492,26,0.001000000000000000020816681712,3097
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,119.000000000000000000000000000000,5000,26,0.628612790187800141161744704732,1953
83,83_0,FAILED,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,3297
84,84_0,FAILED,BoTorch,GenerationStep_1,,,4224,26,0.806614853825921018781741622661,1
85,85_0,FAILED,BoTorch,GenerationStep_1,,,4684,26,0.100433428758282788928468676204,3426
86,86_0,FAILED,BoTorch,GenerationStep_1,,,1845,26,0.066957076284621067086000323343,3019
87,87_0,FAILED,BoTorch,GenerationStep_1,,,1033,26,0.106933879418147109729986254933,2977
88,88_0,FAILED,BoTorch,GenerationStep_1,,,1927,26,0.088833614377925113059220052492,3810
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,1084.000000000000000000000000000000,207,26,0.195945589426077343420118381800,4562
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,115.000000000000000000000000000000,48,26,0.384998147959466463507993694293,3186
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,141.000000000000000000000000000000,1,26,0.456452914447213642379352904754,1
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,188.000000000000000000000000000000,1,26,0.001000000000000000020816681712,1862
93,93_0,RUNNING,BoTorch,GenerationStep_1,,,450,26,0.223058287253612735900887287244,1809
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,153.000000000000000000000000000000,1,26,0.001000000000000000020816681712,1
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,94.000000000000000000000000000000,5000,0,0.952431063382698006591908779228,1855
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,109.000000000000000000000000000000,1,26,0.967385923326575469793908723659,767
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,115.000000000000000000000000000000,541,26,0.376690077187385008450348777842,3170
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,144.000000000000000000000000000000,1,26,0.151108735598180082826402781393,3334
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,143.000000000000000000000000000000,1,26,0.648364768253301138045685547695,1
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,118.000000000000000000000000000000,1,26,0.684368033911854523054785204295,1195
101,101_0,RUNNING,BoTorch,GenerationStep_1,,,1545,26,0.001000000000000000020816681712,5000
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,159.000000000000000000000000000000,5000,1,0.998999999999999999111821580300,1666
103,103_0,RUNNING,BoTorch,GenerationStep_1,,,1260,26,0.998999999999999999111821580300,1
104,104_0,RUNNING,BoTorch,GenerationStep_1,,,760,26,0.001000000000000000020816681712,3193
105,105_0,RUNNING,BoTorch,GenerationStep_1,,,3595,26,0.001000000000000000020816681712,4533
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,115.000000000000000000000000000000,1,26,0.683820173567448619245112695353,449
107,107_0,RUNNING,BoTorch,GenerationStep_1,,,1397,26,0.001000000000000000020816681712,2580
108,108_0,RUNNING,BoTorch,GenerationStep_1,,,741,26,0.697143452901982652036849685828,1
109,109_0,FAILED,BoTorch,GenerationStep_1,,,5000,0,0.001000000000000000020816681712,5000
110,110_0,FAILED,BoTorch,GenerationStep_1,,,5000,2,0.001000000000000000020816681712,5000
111,111_0,RUNNING,BoTorch,GenerationStep_1,,,466,26,0.001000000000000000020816681712,1984
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,146.000000000000000000000000000000,1,26,0.256526585599729073372543552978,1812
113,113_0,RUNNING,BoTorch,GenerationStep_1,,,5000,1,0.998999999999999999111821580300,1
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,118.000000000000000000000000000000,1,26,0.998999999999999999111821580300,1467
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,114.000000000000000000000000000000,5000,26,0.998999999999999999111821580300,1882
116,116_0,RUNNING,BoTorch,GenerationStep_1,,,2262,26,0.001000000000000000020816681712,3844
117,117_0,RUNNING,BoTorch,GenerationStep_1,,,516,26,0.062596479019815728928044507029,1
118,118_0,RUNNING,BoTorch,GenerationStep_1,,,1926,26,0.998999999999999999111821580300,1
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,105.000000000000000000000000000000,1,26,0.825874848732981226007154873514,544
120,120_0,RUNNING,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,4022
121,121_0,RUNNING,BoTorch,GenerationStep_1,,,4360,26,0.024306905622443447656522153011,5000
122,122_0,RUNNING,BoTorch,GenerationStep_1,,,3611,26,0.001000000000000000020816681712,4014
123,123_0,RUNNING,BoTorch,GenerationStep_1,,,2680,25,0.998999999999999999111821580300,1
124,124_0,RUNNING,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,4717
125,125_0,RUNNING,BoTorch,GenerationStep_1,,,3039,25,0.001000000000000000020816681712,4089
126,126_0,RUNNING,BoTorch,GenerationStep_1,,,3491,26,0.001000000000000000020816681712,3612
127,127_0,RUNNING,BoTorch,GenerationStep_1,,,1035,0,0.001000000000000000020816681712,1724
128,128_0,RUNNING,BoTorch,GenerationStep_1,,,1008,26,0.113693021679718217487042863922,1864
129,129_0,RUNNING,BoTorch,GenerationStep_1,,,5000,25,0.001000000000000000020816681712,3667
130,130_0,RUNNING,BoTorch,GenerationStep_1,,,1613,4,0.998999999999999999111821580300,1
131,131_0,RUNNING,BoTorch,GenerationStep_1,,,3720,25,0.197659328468900746811343083209,4608
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,584.000000000000000000000000000000,2679,26,0.244156795107877438999466335190,5000
133,133_0,RUNNING,BoTorch,GenerationStep_1,,,4224,25,0.001000000000000000020816681712,4055
134,134_0,RUNNING,BoTorch,GenerationStep_1,,,3851,26,0.140995995055266942763694260066,5000
135,135_0,RUNNING,BoTorch,GenerationStep_1,,,835,10,0.001000000000000000020816681712,1
136,136_0,RUNNING,BoTorch,GenerationStep_1,,,2392,26,0.001000000000000000020816681712,5000
137,137_0,RUNNING,BoTorch,GenerationStep_1,,,1385,24,0.998999999999999999111821580300,1
138,138_0,RUNNING,BoTorch,GenerationStep_1,,,5000,25,0.129736075932614658423602804760,5000
139,109_0,RUNNING,BoTorch,GenerationStep_1,,,5000,0,0.001000000000000000020816681712,5000
140,140_0,RUNNING,BoTorch,GenerationStep_1,,,2594,26,0.001000000000000000020816681712,3004
141,141_0,RUNNING,BoTorch,GenerationStep_1,,,3660,26,0.001000000000000000020816681712,5000
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,3306.000000000000000000000000000000,3636,26,0.228076855490689678340743284934,4238
143,143_0,RUNNING,BoTorch,GenerationStep_1,,,4690,26,0.001000000000000000020816681712,3736
144,144_0,FAILED,BoTorch,GenerationStep_1,,,1174,26,0.229209256186794108067772413051,1882
145,145_0,FAILED,BoTorch,GenerationStep_1,,,2248,26,0.001000000000000000020816681712,2357
146,146_0,FAILED,BoTorch,GenerationStep_1,,,2243,25,0.001000000000000000020816681712,4284
147,147_0,FAILED,BoTorch,GenerationStep_1,,,4073,26,0.001000000000000000020816681712,3630
148,148_0,FAILED,BoTorch,GenerationStep_1,,,4326,26,0.001000000000000000020816681712,4309
149,149_0,FAILED,BoTorch,GenerationStep_1,,,5000,4,0.001000000000000000020816681712,4658
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,632.000000000000000000000000000000,1871,26,0.299463576873445602721801606094,5000
151,151_0,RUNNING,BoTorch,GenerationStep_1,,,1685,26,0.630230507155270736063812364591,1
152,152_0,RUNNING,BoTorch,GenerationStep_1,,,1859,25,0.001000000000000000020816681712,5000
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,116.000000000000000000000000000000,1302,26,0.998999999999999999111821580300,5000
154,154_0,RUNNING,BoTorch,GenerationStep_1,,,1837,0,0.207605260821912496194130426375,5000
155,155_0,RUNNING,BoTorch,GenerationStep_1,,,5000,0,0.001000000000000000020816681712,3247
156,156_0,RUNNING,BoTorch,GenerationStep_1,,,1496,1,0.001000000000000000020816681712,5000
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,125.000000000000000000000000000000,5000,26,0.854537366116157270923281430441,5000
158,158_0,RUNNING,BoTorch,GenerationStep_1,,,1309,26,0.001000000000000000020816681712,1
159,159_0,RUNNING,BoTorch,GenerationStep_1,,,1785,10,0.177891681597202311326810786341,1
160,160_0,RUNNING,BoTorch,GenerationStep_1,,,1094,26,0.194250458122706859409589696952,2202
161,161_0,RUNNING,BoTorch,GenerationStep_1,,,956,25,0.998999999999999999111821580300,1
162,162_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,102.000000000000000000000000000000,1991,0,0.377093855451452797389322313393,5000
163,163_0,RUNNING,BoTorch,GenerationStep_1,,,1517,0,0.001000000000000000020816681712,3312
164,164_0,RUNNING,BoTorch,GenerationStep_1,,,1826,26,0.001000000000000000020816681712,3189
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,187.000000000000000000000000000000,1866,3,0.300886543628355318524825179338,5000
166,166_0,RUNNING,BoTorch,GenerationStep_1,,,2053,9,0.001000000000000000020816681712,570
167,167_0,RUNNING,BoTorch,GenerationStep_1,,,1755,26,0.109284724575231487198045954301,5000
168,168_0,RUNNING,BoTorch,GenerationStep_1,,,1842,0,0.578902963820954519214012634620,1
169,169_0,RUNNING,BoTorch,GenerationStep_1,,,1956,26,0.001000000000000000020816681712,5000
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,102.000000000000000000000000000000,1,0,0.786045861478453899984231156850,5000
171,171_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,119.000000000000000000000000000000,1015,26,0.998999999999999999111821580300,1871
172,172_0,COMPLETED,BoTorch,GenerationStep_1,0.130000000000000004440892098501,426.000000000000000000000000000000,2879,0,0.998999999999999999111821580300,270
173,173_0,RUNNING,BoTorch,GenerationStep_1,,,3431,26,0.998999999999999999111821580300,1
174,174_0,FAILED,BoTorch,GenerationStep_1,,,1853,15,0.001000000000000000020816681712,5000
175,175_0,FAILED,BoTorch,GenerationStep_1,,,5000,22,0.998999999999999999111821580300,1
176,176_0,FAILED,BoTorch,GenerationStep_1,,,1851,2,0.001000000000000000020816681712,5000
177,177_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,207.000000000000000000000000000000,1858,15,0.268033827032009008828339347019,5000
178,178_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,115.000000000000000000000000000000,5000,0,0.899424027225747768632402312505,5000
179,179_0,FAILED,BoTorch,GenerationStep_1,,,5000,14,0.001000000000000000020816681712,3354
180,180_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,235.000000000000000000000000000000,4048,3,0.460942791380433425363349897452,5000
181,181_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,172.000000000000000000000000000000,5000,3,0.814806025964672109296316193650,3971
182,182_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,117.000000000000000000000000000000,5000,26,0.812578319745690835773643811990,3578
183,183_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,121.000000000000000000000000000000,85,26,0.831472579508924281022075319925,4407
184,184_0,FAILED,BoTorch,GenerationStep_1,,,1995,26,0.001000000000000000020816681712,2250
185,185_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,108.000000000000000000000000000000,2222,26,0.998999999999999999111821580300,907
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,113.000000000000000000000000000000,1,26,0.998999999999999999111821580300,2500
187,187_0,FAILED,BoTorch,GenerationStep_1,,,2926,26,0.001000000000000000020816681712,2237
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,206.000000000000000000000000000000,5000,4,0.864903071393935851673973047582,3858
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,178.000000000000000000000000000000,1,26,0.001000000000000000020816681712,427
190,190_0,FAILED,BoTorch,GenerationStep_1,,,766,26,0.001000000000000000020816681712,1497
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,167.000000000000000000000000000000,416,3,0.394048285500070927245275242967,3757
192,192_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,166.000000000000000000000000000000,4896,3,0.246958432519049725373250225857,5000
193,193_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,3006.000000000000000000000000000000,1138,26,0.427029913505232505688269384336,1695
194,194_0,RUNNING,BoTorch,GenerationStep_1,,,2156,26,0.001000000000000000020816681712,1941
195,195_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,109.000000000000000000000000000000,1362,26,0.998999999999999999111821580300,540
196,196_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,111.000000000000000000000000000000,3519,26,0.998999999999999999111821580300,1122
197,197_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,153.000000000000000000000000000000,338,3,0.998999999999999999111821580300,108
198,198_0,RUNNING,BoTorch,GenerationStep_1,,,637,3,0.060782914337937248017151858903,3506
199,199_0,RUNNING,BoTorch,GenerationStep_1,,,1019,26,0.001000000000000000020816681712,721
200,200_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,941.000000000000000000000000000000,1163,26,0.680019829167287204185754490027,975
201,201_0,RUNNING,BoTorch,GenerationStep_1,,,2391,26,0.001000000000000000020816681712,2651
202,202_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,150.000000000000000000000000000000,203,26,0.548678647564570409755901891913,3939
203,203_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,291.000000000000000000000000000000,1,3,0.001000000000000000020816681712,2346
204,204_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,108.000000000000000000000000000000,1,0,0.094508536466631834493945518716,1
205,205_0,RUNNING,BoTorch,GenerationStep_1,,,5000,26,0.001000000000000000020816681712,2947
206,206_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,126.000000000000000000000000000000,5000,26,0.998999999999999999111821580300,3738
207,207_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,153.000000000000000000000000000000,5000,26,0.509660726718691337033817490010,5000
208,208_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,133.000000000000000000000000000000,1,26,0.713938225130006265395365971926,2269
209,209_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,129.000000000000000000000000000000,5000,26,0.592441557542353502974208367959,3406
210,210_0,COMPLETED,BoTorch,GenerationStep_1,0.260000000000000008881784197001,5766.000000000000000000000000000000,2087,26,0.001000000000000000020816681712,1103
211,211_0,FAILED,BoTorch,GenerationStep_1,,,1693,26,0.001000000000000000020816681712,513
212,212_0,FAILED,BoTorch,GenerationStep_1,,,2289,26,0.001000000000000000020816681712,1480
213,213_0,FAILED,BoTorch,GenerationStep_1,,,819,26,0.001000000000000000020816681712,1
214,214_0,FAILED,BoTorch,GenerationStep_1,,,1010,26,0.001000000000000000020816681712,1
215,215_0,FAILED,BoTorch,GenerationStep_1,,,2294,26,0.176726859448969680910224155923,1262
216,216_0,FAILED,BoTorch,GenerationStep_1,,,1902,26,0.001000000000000000020816681712,21
217,217_0,FAILED,BoTorch,GenerationStep_1,,,1900,26,0.237530137248143397021848954864,416
218,218_0,FAILED,BoTorch,GenerationStep_1,,,1319,26,0.001000000000000000020816681712,425
219,219_0,COMPLETED,BoTorch,GenerationStep_1,0.260000000000000008881784197001,4436.000000000000000000000000000000,2062,26,0.001000000000000000020816681712,1627
220,220_0,FAILED,BoTorch,GenerationStep_1,,,2121,26,0.001000000000000000020816681712,1342
221,221_0,COMPLETED,BoTorch,GenerationStep_1,0.270000000000000017763568394003,1765.000000000000000000000000000000,2025,26,0.001000000000000000020816681712,780
222,222_0,FAILED,BoTorch,GenerationStep_1,,,1713,26,0.001000000000000000020816681712,3741
223,223_0,COMPLETED,BoTorch,GenerationStep_1,0.209999999999999992228438827624,3663.000000000000000000000000000000,2067,0,0.001000000000000000020816681712,880
