trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
0,0_0,RUNNING,GenerationStep_0,,,289,2563,359,0.785160090923309295085630310496,0.560227516293525740209702235006,2.791079030752181999730510142399,str\(\'ks-test\'\),str\(\'full\'\),2225
1,1_0,COMPLETED,GenerationStep_0,0.709999999999999964472863211995,1286.000000000000000000000000000000,3031,781,4557,0.028728063154965639142135458428,0.498006613314151747040625650698,5.770296506932937496969771018485,str\(\'t-test\'\),str\(\'bounded\'\),4782
2,2_0,RUNNING,GenerationStep_0,,,4407,4231,1666,0.645763975512236410025934674195,0.136676267130300399532671917768,7.872538973795251138199091656134,str\(\'ks-test\'\),str\(\'bounded\'\),2658
3,3_0,RUNNING,GenerationStep_0,,,2276,2429,3402,0.419511519450694314592453793011,0.822635474715381898036525853968,1.146439750554971270801729588129,str\(\'t-test\'\),str\(\'full\'\),258
4,4_0,RUNNING,GenerationStep_0,,,1627,4653,4285,0.365722262412309651047337411001,0.970438421346247248600036527932,3.955351481310092065513117631781,str\(\'ks-test\'\),str\(\'bounded\'\),3550
5,5_0,RUNNING,GenerationStep_0,,,3881,1465,632,0.576860026992857433114636478422,0.034678087333217262611118059112,6.949505058264360712882989901118,str\(\'t-test\'\),str\(\'full\'\),957
6,6_0,RUNNING,GenerationStep_0,,,3674,3547,3052,0.195069805622100828079723555675,0.332670498158782745878880859891,9.213204514208250373030750779435,str\(\'ks-test\'\),str\(\'full\'\),1489
7,7_0,COMPLETED,GenerationStep_0,0.709999999999999964472863211995,268.000000000000000000000000000000,820,339,2016,0.998777981765568201311111806717,0.644669160014018416404724121094,2.461800304220989499270899614203,str\(\'t-test\'\),str\(\'bounded\'\),3926
8,8_0,RUNNING,GenerationStep_0,,,1205,3884,2521,0.544841551708057481029356949875,0.409524731827899834968320647022,0.308278673075139564296875960281,str\(\'ks-test\'\),str\(\'bounded\'\),3264
9,9_0,RUNNING,GenerationStep_0,,,3288,1917,2386,0.272821299010887752256593330458,0.596567813877016295265320877661,8.243341398094781169447742286138,str\(\'t-test\'\),str\(\'full\'\),667
10,10_0,RUNNING,GenerationStep_0,,,4120,3076,3876,0.904569179015234148266699776286,0.770777697684243312536978010030,5.361036243621260410918694105931,str\(\'ks-test\'\),str\(\'full\'\),1854
11,11_0,FAILED,GenerationStep_0,,,1389,1127,1202,0.164728514755144717085499905807,0.209488168030977250921864651900,3.667716962949373105118411331205,str\(\'t-test\'\),str\(\'bounded\'\),4294
12,12_0,FAILED,GenerationStep_0,,,1878,3356,1408,0.122510334884747856820652600618,0.122158962782472374497544365113,1.467954966221935997339187451871,str\(\'ks-test\'\),str\(\'full\'\),1938
13,13_0,COMPLETED,GenerationStep_0,0.709999999999999964472863211995,206.000000000000000000000000000000,4801,295,3499,0.816049759430810817129042789020,0.933149891531094954899572258000,9.427146162711084187435517378617,str\(\'t-test\'\),str\(\'bounded\'\),4493
14,14_0,FAILED,GenerationStep_0,,,2803,4697,302,0.450981637543067359619186618147,0.697536062844097637380968990328,6.695923132852652059909814852290,str\(\'ks-test\'\),str\(\'bounded\'\),3024
15,15_0,FAILED,GenerationStep_0,,,520,1655,4775,0.739091473652049857356871598313,0.260798690209165240361244286760,4.988856167796999585561934509315,str\(\'t-test\'\),str\(\'full\'\),625
16,16_0,FAILED,GenerationStep_0,,,385,4979,2277,0.233146569507196532722304027629,0.872442049864679547432899653359,9.886514420285820392564346548170,str\(\'t-test\'\),str\(\'bounded\'\),885
17,17_0,FAILED,GenerationStep_0,,,2623,1761,2805,0.958874812388792685524663284014,0.186277022672817121895505465545,1.632266825404949495137429948954,str\(\'ks-test\'\),str\(\'full\'\),3291
18,18_0,FAILED,GenerationStep_0,,,4941,3228,1015,0.343242585288360713136057711381,0.446255845934152628462499023954,4.531624970044941136393390479498,str\(\'t-test\'\),str\(\'full\'\),4155
19,19_0,FAILED,GenerationStep_0,,,2053,31,3926,0.601166120762005484756684836611,0.508666844846680787917136967735,6.529476299800911043291762325680,str\(\'ks-test\'\),str\(\'bounded\'\),1593
20,20_0,FAILED,GenerationStep_0,,,1527,2889,3702,0.683829076534137159093518221198,0.657274941718205774066063895589,8.722523834255524022296413022559,str\(\'t-test\'\),str\(\'full\'\),4559
21,21_0,COMPLETED,GenerationStep_0,0.709999999999999964472863211995,175.000000000000000000000000000000,4293,1077,1380,0.379620005501434210071209918169,0.345405482228845372993930595840,0.452697683408856410558485094953,str\(\'ks-test\'\),str\(\'bounded\'\),2117
22,22_0,FAILED,GenerationStep_0,,,3155,3912,4901,0.762684471821412413028440369089,0.024030298480764031299194982694,3.191279493191279570396545750555,str\(\'t-test\'\),str\(\'bounded\'\),325
23,23_0,FAILED,GenerationStep_0,,,1028,2121,39,0.053030108196660874497752047318,0.959645725972950502935532313131,5.213869584944100132872790709371,str\(\'ks-test\'\),str\(\'full\'\),2923
24,24_0,FAILED,GenerationStep_0,,,641,3654,4529,0.473341366004198793593360505838,0.220059071958065038954188707976,7.409197234688327249330086488044,str\(\'t-test\'\),str\(\'full\'\),4917
25,25_0,COMPLETED,GenerationStep_0,0.709999999999999964472863211995,179.000000000000000000000000000000,3538,621,563,0.714657817084342283919795590919,0.781645314963534509900000557536,4.119338825657033353877523040865,str\(\'ks-test\'\),str\(\'bounded\'\),2471
26,26_0,FAILED,GenerationStep_0,,,4055,4388,3140,0.084561141233891246038467670587,0.584037429962307230724150031165,2.004855478147044678394195216242,str\(\'t-test\'\),str\(\'bounded\'\),45
27,27_0,COMPLETED,GenerationStep_0,0.709999999999999964472863211995,99.000000000000000000000000000000,1768,1337,1791,0.856072884906083353406813785114,0.396712386948987860701976160271,9.046471905465237384191823366564,str\(\'ks-test\'\),str\(\'full\'\),2647
28,28_0,FAILED,GenerationStep_0,,,2448,4181,916,0.926917244613170598910301123396,0.312624914864078173870609589358,6.249154428257607918339999741875,str\(\'t-test\'\),str\(\'bounded\'\),1242
29,29_0,FAILED,GenerationStep_0,,,4545,2242,4176,0.140306513614952554913628546274,0.749019413448870130523005173018,2.935821904061362008775404319749,str\(\'ks-test\'\),str\(\'full\'\),3646
30,30_0,FAILED,GenerationStep_0,,,2854,2767,2066,0.506896399348974235898879214801,0.883266490941867266073472819699,0.669716505105607207148921133921,str\(\'t-test\'\),str\(\'full\'\),3876
31,31_0,COMPLETED,GenerationStep_0,0.709999999999999964472863211995,270.000000000000000000000000000000,156,809,2865,0.312840375758707545106318548278,0.072633188631385570133147666638,7.725658686796204044355818041367,str\(\'ks-test\'\),str\(\'bounded\'\),1315
32,32_0,FAILED,GenerationStep_0,,,34,4301,3777,0.032335878983139991482698150094,0.634156182818114810828546978883,8.784512165063061317482606682461,str\(\'t-test\'\),str\(\'bounded\'\),3432
33,33_0,FAILED,GenerationStep_0,,,2898,2363,1138,0.773634538702666740839219983172,0.322229857111349715648174196758,2.041041098695248301453375461278,str\(\'ks-test\'\),str\(\'full\'\),832
34,34_0,FAILED,GenerationStep_0,,,4667,2649,2622,0.392060383304953574690188133900,0.062737838488072156239994114912,4.298600064945407694949608412571,str\(\'t-test\'\),str\(\'full\'\),1687
35,35_0,COMPLETED,GenerationStep_0,0.709999999999999964472863211995,165.000000000000000000000000000000,2403,691,2444,0.665539107345044622654484101076,0.998418225934728953419039498840,7.299466204464436280829886527499,str\(\'ks-test\'\),str\(\'bounded\'\),4130
36,36_0,FAILED,GenerationStep_0,,,1801,3462,163,0.611628756549209340320771843835,0.834157324897125351803595094680,7.605576557081193733722557226429,str\(\'t-test\'\),str\(\'full\'\),2101
37,37_0,COMPLETED,GenerationStep_0,0.709999999999999964472863211995,443.000000000000000000000000000000,3942,430,4752,0.323035787168890253795439093665,0.148057253941893590676315284327,0.876426514440216131163197132992,str\(\'ks-test\'\),str\(\'bounded\'\),4663
38,38_0,FAILED,GenerationStep_0,,,3505,4583,1547,0.940097412105649676838936557033,0.468945603309199210428914739168,2.982368159890175007831203402020,str\(\'t-test\'\),str\(\'bounded\'\),2862
39,39_0,FAILED,GenerationStep_0,,,753,1531,3519,0.246074378404766314076823618961,0.531299732286483084031658563617,5.959755453598686081306823325576,str\(\'ks-test\'\),str\(\'full\'\),455
40,40_0,FAILED,GenerationStep_0,,,993,3005,1602,0.292113758584484461966468415994,0.273189025890082148873005962741,6.262958414773457604951545363292,str\(\'t-test\'\),str\(\'full\'\),2371
41,41_0,COMPLETED,GenerationStep_0,0.709999999999999964472863211995,116.000000000000000000000000000000,3266,1194,3303,0.517874991355463887288124169572,0.709998734673485176749352376646,4.552839438343421640809083328350,str\(\'ks-test\'\),str\(\'bounded\'\),4930
42,42_0,FAILED,GenerationStep_0,,,4327,3799,418,0.152718370011076326475674136418,0.907118829809129278984869415581,1.825240492730401342669210862368,str\(\'t-test\'\),str\(\'bounded\'\),2513
43,43_0,COMPLETED,GenerationStep_0,0.709999999999999964472863211995,78.000000000000000000000000000000,1415,2007,4658,0.908659667102620027812065472972,0.096047954494133586100801380780,9.782600258899853074012753495481,str\(\'ks-test\'\),str\(\'full\'\),110
44,44_0,FAILED,GenerationStep_0,,,2176,4782,3028,0.866564045818522532549366133026,0.196157486585900181497166272493,5.078816302979365815417622798122,str\(\'t-test\'\),str\(\'bounded\'\),3701
45,45_0,FAILED,GenerationStep_1,,,5000,1,1,0.653378663700345252429713127640,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),3535
46,46_0,FAILED,GenerationStep_1,,,5000,1,5000,0.701198502013909319430240429938,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),5000
47,47_0,FAILED,GenerationStep_1,,,1,5000,1,0.579467384975764443488799315674,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),1
48,48_0,FAILED,GenerationStep_1,,,5000,5000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),5000
49,49_0,FAILED,GenerationStep_1,,,5000,1,1,0.810954525104402912383250168205,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),3535
50,50_0,FAILED,GenerationStep_1,,,5000,5000,1,0.219183402169652929991627843265,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),5000
51,51_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,101.000000000000000000000000000000,491,1262,1,0.859396917214050870548192051501,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),1
52,52_0,FAILED,GenerationStep_1,,,1,1,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),5000
53,53_0,FAILED,GenerationStep_1,,,1,5000,1554,0.871083114902329924689183826558,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
54,54_0,FAILED,GenerationStep_1,,,1,5000,5000,0.998999999999999999111821580300,0.246112314640251711450602556397,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),1
55,55_0,FAILED,GenerationStep_1,,,5000,5000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),4676
56,56_0,FAILED,GenerationStep_1,,,4443,1,4991,0.905259194103426256816646855441,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),164
57,57_0,FAILED,GenerationStep_1,,,5000,5000,5000,0.327825131193987984179472050528,0.001000000000000000020816681712,0.416350669100645609521649248563,str\(\'ks-test\'\),str\(\'full\'\),2703
58,58_0,FAILED,GenerationStep_1,,,5000,5000,1,0.818571798092666447210774549603,0.001000000000000000020816681712,6.064459163328942636894680617843,str\(\'ks-test\'\),str\(\'bounded\'\),5000
59,59_0,FAILED,GenerationStep_1,,,1,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),5000
60,60_0,RUNNING,GenerationStep_1,,,1658,5000,1,0.493624639674977772063613201681,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'bounded\'\),4092
61,61_0,RUNNING,GenerationStep_1,,,392,5000,4871,0.493881543268192446660691530269,0.001000000000000000020816681712,9.999949829229686670828414207790,str\(\'t-test\'\),str\(\'bounded\'\),316
62,62_0,RUNNING,GenerationStep_1,,,4196,4820,897,0.895409358437550872977794824692,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),2962
63,63_0,FAILED,GenerationStep_1,,,184,1,5000,0.521535688271384856307122390717,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),1
64,64_0,RUNNING,GenerationStep_1,,,4532,1704,4337,0.549389436568425315599029090663,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'bounded\'\),415
65,65_0,RUNNING,GenerationStep_1,,,3973,5000,5000,0.526970447063428659717487789749,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
66,66_0,RUNNING,GenerationStep_1,,,168,5000,1943,0.721986365125906970341418400494,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),4016
67,67_0,FAILED,GenerationStep_1,,,1658,5000,1,0.486625792327192163710947170330,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),4092
68,68_0,FAILED,GenerationStep_1,,,5000,5000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'bounded\'\),5000
69,69_0,FAILED,GenerationStep_1,,,5000,1,5000,0.563525816675254254128901720833,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),1
70,70_0,FAILED,GenerationStep_1,,,5000,1,5000,0.978057978663347094006041970715,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
71,71_0,FAILED,GenerationStep_1,,,1051,5000,54,0.501805969305828991622320245369,0.001000000000000000020816681712,1.535555102616332767695439542877,str\(\'ks-test\'\),str\(\'full\'\),317
72,72_0,FAILED,GenerationStep_1,,,3973,5000,5000,0.477047478075591113721998226538,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
73,73_0,FAILED,GenerationStep_1,,,5000,5000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),1
74,74_0,FAILED,GenerationStep_1,,,1658,5000,1,0.440919921664815028794492945963,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),4092
75,75_0,FAILED,GenerationStep_1,,,1,5000,5000,0.860943358798334834602883347543,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),5000
76,76_0,FAILED,GenerationStep_1,,,184,1,5000,0.584004650056910268318688395084,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1
77,77_0,FAILED,GenerationStep_1,,,1,5000,1,0.636230109506181418232984015049,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'bounded\'\),858
78,78_0,FAILED,GenerationStep_1,,,3973,5000,5000,0.480644844179954344731697801762,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),1
79,79_0,FAILED,GenerationStep_1,,,1,1,3650,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),5000
80,80_0,FAILED,GenerationStep_1,,,392,5000,4871,0.490725256271156429210833493926,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),316
81,81_0,FAILED,GenerationStep_1,,,5000,5000,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
82,82_0,FAILED,GenerationStep_1,,,1,1690,522,0.549958015509932285347360902961,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'bounded\'\),5000
83,83_0,FAILED,GenerationStep_1,,,1,5000,5000,0.621886323806479013320824833500,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),1
84,84_0,FAILED,GenerationStep_1,,,3323,1,565,0.517769505009835317999034032255,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),1545
85,85_0,FAILED,GenerationStep_1,,,1,3596,1,0.533959888199362131544489784574,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),1863
86,86_0,FAILED,GenerationStep_1,,,128,5000,1,0.528591850979331256965565444261,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),825
87,87_0,FAILED,GenerationStep_1,,,5000,5000,1,0.757290955517939456953513399640,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),1
88,88_0,FAILED,GenerationStep_1,,,1,5000,5000,0.683170518957588068786890289630,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'full\'\),5000
89,89_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,3802.000000000000000000000000000000,946,21,72,0.540138860489579597512488362554,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'full\'\),3665
90,90_0,RUNNING,GenerationStep_1,,,134,5000,1889,0.740294441587841189900132121693,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),4087
91,91_0,FAILED,GenerationStep_1,,,1,1,5000,0.261157221606307332617546990150,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),1
92,92_0,FAILED,GenerationStep_1,,,5000,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),5000
93,93_0,FAILED,GenerationStep_1,,,5000,1,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),1
94,94_0,RUNNING,GenerationStep_1,,,1,5000,5000,0.121761963910371445729552419834,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
95,95_0,RUNNING,GenerationStep_1,,,1,4891,5000,0.785948169712006872167364690540,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),752
96,96_0,FAILED,GenerationStep_1,,,5000,1,2044,0.575525624017775516705341942725,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),1
97,97_0,RUNNING,GenerationStep_1,,,5000,5000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),5000
98,98_0,RUNNING,GenerationStep_1,,,1658,5000,1,0.541765216836794905042040682019,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),4092
99,99_0,RUNNING,GenerationStep_1,,,3973,5000,5000,0.818971598285651469772972177452,0.998999999999999999111821580300,3.242748048192125587263490160694,str\(\'t-test\'\),str\(\'bounded\'\),1
100,100_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,60.000000000000000000000000000000,5000,5000,1,0.697660609412952603669566542521,0.001000000000000000020816681712,5.516166902102881408609391655773,str\(\'t-test\'\),str\(\'bounded\'\),5000
101,101_0,RUNNING,GenerationStep_1,,,1,5000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),5000
102,102_0,FAILED,GenerationStep_1,,,1,1,5000,0.666014881182288909222677375510,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),384
103,103_0,RUNNING,GenerationStep_1,,,4566,5000,1,0.766587885824870363116190219444,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),5000
104,104_0,FAILED,GenerationStep_1,,,1,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),5000
105,105_0,RUNNING,GenerationStep_1,,,5000,5000,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'bounded\'\),1
106,106_0,FAILED,GenerationStep_1,,,5000,1,5000,0.355193483583656266500128140251,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),1
107,107_0,FAILED,GenerationStep_1,,,1,5000,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,0.820314982367344569524902908597,str\(\'ks-test\'\),str\(\'bounded\'\),1
108,108_0,FAILED,GenerationStep_1,,,1,5000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),5000
109,109_0,FAILED,GenerationStep_1,,,1,5000,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,4.465810101799620568385762453545,str\(\'ks-test\'\),str\(\'full\'\),1
110,110_0,FAILED,GenerationStep_1,,,1,5000,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),4144
111,111_0,FAILED,GenerationStep_1,,,5000,1,5000,0.998999999999999999111821580300,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),1
112,112_0,FAILED,GenerationStep_1,,,2914,5000,5000,0.524187779115091401216375288641,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),776
113,113_0,FAILED,GenerationStep_1,,,1,5000,1,0.511076099245073023347174512310,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),5000
114,114_0,FAILED,GenerationStep_1,,,1,5000,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),5000
115,115_0,FAILED,GenerationStep_1,,,1,1,1,0.651934389749583842466051919473,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'bounded\'\),5000
116,116_0,FAILED,GenerationStep_1,,,1,5000,1,0.435364593918041942188779103162,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),5000
117,117_0,FAILED,GenerationStep_1,,,5000,5000,1,0.455494067298829186096753574020,0.001000000000000000020816681712,2.950425282662404224964802779141,str\(\'ks-test\'\),str\(\'bounded\'\),5000
118,118_0,FAILED,GenerationStep_1,,,5000,5000,5000,0.436796226825906852564429527774,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
119,119_0,FAILED,GenerationStep_1,,,1,1,5000,0.653802731189841890291347681341,0.998999999999999999111821580300,4.290675036880542414507999637863,str\(\'t-test\'\),str\(\'bounded\'\),377
120,120_0,FAILED,GenerationStep_1,,,5000,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),5000
121,121_0,RUNNING,GenerationStep_1,,,1,5000,518,0.036233963641114100284745802583,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),4815
122,122_0,RUNNING,GenerationStep_1,,,5000,5000,5000,0.551688543649400120472137132310,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),1
123,123_0,FAILED,GenerationStep_1,,,5000,1,1,0.321509673283023988954454353006,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),5000
124,124_0,FAILED,GenerationStep_1,,,5000,1,1,0.477816701544866662132449164346,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'bounded\'\),5000
125,125_0,RUNNING,GenerationStep_1,,,5000,5000,5000,0.495858164869289186338363606410,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),1
126,126_0,FAILED,GenerationStep_1,,,1,5000,5000,0.612997126901223987616162958147,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),728
127,127_0,FAILED,GenerationStep_1,,,5000,1,5000,0.670496416556886631887834937515,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
128,128_0,FAILED,GenerationStep_1,,,1,5000,5000,0.877634624408435093378955116350,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'ks-test\'\),str\(\'bounded\'\),5000
129,129_0,FAILED,GenerationStep_1,,,1,5000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),5000
130,130_0,FAILED,GenerationStep_1,,,5000,1,1,0.769833852368731474946628168254,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),5000
131,131_0,FAILED,GenerationStep_1,,,1,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),5000
132,132_0,FAILED,GenerationStep_1,,,5000,5000,1,0.001000000000000000020816681712,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),1
133,133_0,FAILED,GenerationStep_1,,,4736,1,1,0.623625478809775035671236764756,0.001000000000000000020816681712,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
134,134_0,FAILED,GenerationStep_1,,,5000,5000,5000,0.724587490596308447798890028935,0.998999999999999999111821580300,0.001000000000000000020816681712,str\(\'t-test\'\),str\(\'bounded\'\),1
135,135_0,FAILED,GenerationStep_1,,,5000,1,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),1
136,136_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,133.000000000000000000000000000000,1,804,5000,0.998999999999999999111821580300,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'full\'\),5000
137,59_0,FAILED,GenerationStep_1,,,1,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),5000
138,138_0,FAILED,GenerationStep_1,,,5000,1,5000,0.001000000000000000020816681712,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'t-test\'\),str\(\'full\'\),1
139,139_0,FAILED,GenerationStep_1,,,1,5000,1,0.356641593939283685354979525073,0.998999999999999999111821580300,10.000000000000000000000000000000,str\(\'ks-test\'\),str\(\'bounded\'\),5000
140,140_0,FAILED,GenerationStep_1,,,1,4508,5000,0.612839613526892312833638243319,0.998999999999999999111821580300,4.607798687034449613975084503181,str\(\'t-test\'\),str\(\'bounded\'\),513
