trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,delta
0,0_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,462,0.288914058387279515383028183351
1,1_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,4980,0.755058287490159241173159898608
2,2_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,3128,0.153595754159614433786984477592
3,3_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,1432,0.685464982707053471777669528819
4,4_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,2227,0.087997169630602001255681443581
5,5_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,3036,0.620465888679027521845910086995
6,6_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,3863,0.471475398050621163914541966733
7,7_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,876,0.937000843852758391605561882898
8,8_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,1213,0.213726201375946389671156566692
9,9_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,4209,0.742302405443042490063021432434
10,10_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,2689,0.345755419244989758986719152745
11,11_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,1890,0.815184808667749116750655957730
12,12_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,1788,0.410754379430785798721359469710
13,13_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,3494,0.880783497296273698573543242674
14,14_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,4614,0.031783511171117426186150112244
15,15_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,105,0.559741181962192024812452473270
16,16_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,165,0.032330318024381993202709395518
17,17_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,4397,0.502909739371389163942183131439
18,18_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,3747,0.402407845994457613603145773595
19,19_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,1693,0.929819027807563536214274790836
20,20_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,2148,0.342162006327882406431228901056
21,21_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,2589,0.871162516288459309876657243876
22,22_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,4265,0.225117437342181814230457348458
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,1001,0.694118706367909954479955558782
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,664,0.465930903745815139238573010516
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,3918,0.998828100103884897187356273207
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,2935,0.101335702223703263968879184631
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,2484,0.566436485219746876929036716319
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,1336,0.159992079900577677253892261433
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,3381,0.626682428985834150125810992904
30,30_0,RUNNING,BoTorch,GenerationStep_1,,,1,0.998999999999999999111821580300
31,31_0,RUNNING,BoTorch,GenerationStep_1,,,5000,0.998999999999999999111821580300
32,32_0,RUNNING,BoTorch,GenerationStep_1,,,5000,0.001000000000000000020816681712
33,33_0,RUNNING,BoTorch,GenerationStep_1,,,1,0.001000000000000000020816681712
34,34_0,RUNNING,BoTorch,GenerationStep_1,,,3730,0.001000000000000000020816681712
35,35_0,RUNNING,BoTorch,GenerationStep_1,,,5000,0.353859842419636139165817212415
36,36_0,RUNNING,BoTorch,GenerationStep_1,,,1232,0.001000000000000000020816681712
37,37_0,RUNNING,BoTorch,GenerationStep_1,,,2665,0.998999999999999999111821580300
38,38_0,RUNNING,BoTorch,GenerationStep_1,,,2279,0.001000000000000000020816681712
39,39_0,RUNNING,BoTorch,GenerationStep_1,,,1,0.809018649271212919593665446882
40,40_0,RUNNING,BoTorch,GenerationStep_1,,,869,0.998999999999999999111821580300
