trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
18,18_0,COMPLETED,Sobol,GenerationStep_0,0.470000000000000028865798640254,367.000000000000000000000000000000,1600,3468,7,0.665287626160308676048771303613
19,19_0,COMPLETED,Sobol,GenerationStep_0,0.470000000000000028865798640254,184.000000000000000000000000000000,2577,2350,2,0.435564169842749815408922131610
20,20_0,COMPLETED,Sobol,GenerationStep_0,0.489999999999999991118215802999,235.000000000000000000000000000000,3173,2872,4,0.274014893792569658170776847328
21,21_0,COMPLETED,Sobol,GenerationStep_0,0.419999999999999984456877655248,101.000000000000000000000000000000,2197,1773,9,0.512022593000903691873304524051
22,22_0,COMPLETED,Sobol,GenerationStep_0,0.369999999999999995559107901499,656.000000000000000000000000000000,489,4875,1,0.112879045236855740652615054387
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.600000000000000088817841970013,240.000000000000000000000000000000,3963,945,6,0.849634968621656327947277986823
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.530000000000000026645352591004,177.000000000000000000000000000000,4072,3383,1,0.621267463287338617128341411444
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.359999999999999986677323704498,141.000000000000000000000000000000,48,1971,6,0.351952374901622511149668071084
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.330000000000000015543122344752,368.000000000000000000000000000000,2088,3901,4,0.771454099135473359005743532180
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.619999999999999995559107901499,411.000000000000000000000000000000,3613,283,9,0.003878024339675903171126281066
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.410000000000000031086244689504,1257.000000000000000000000000000000,2997,4477,7,0.163949920114129787940271398838
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.609999999999999986677323704498,184.000000000000000000000000000000,1475,879,2,0.924216361394152086106146271050
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,176.000000000000000000000000000000,3310,1128,5,0.083379425663426168235936586370
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,156.000000000000000000000000000000,2768,1100,5,0.998999999999999999111821580300
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,191.000000000000000000000000000000,2870,508,10,0.113504031158756846231483450538
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,143.000000000000000000000000000000,5000,1466,6,0.998999999999999999111821580300
34,34_0,FAILED,BoTorch,GenerationStep_1,,,2730,1,4,0.112514804654984368337267142124
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,210.000000000000000000000000000000,1048,1171,5,0.001000000000000000020816681712
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,255.000000000000000000000000000000,5000,1311,5,0.033152874729121616093063806829
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,302.000000000000000000000000000000,2453,75,1,0.116754621377162817741357514478
38,38_0,FAILED,BoTorch,GenerationStep_1,,,1070,1,10,0.017135401673685875939545653068
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,337.000000000000000000000000000000,4996,1020,10,0.082272648101748363513863182561
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,388.000000000000000000000000000000,5000,3204,6,0.509067813909047650611228164053
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,114.000000000000000000000000000000,1,1216,5,0.998999999999999999111821580300
42,42_0,FAILED,BoTorch,GenerationStep_1,,,991,1,3,0.001000000000000000020816681712
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,208.000000000000000000000000000000,5000,1005,5,0.998999999999999999111821580300
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,152.000000000000000000000000000000,4620,1934,1,0.001000000000000000020816681712
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,187.000000000000000000000000000000,2692,1429,2,0.001000000000000000020816681712
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,247.000000000000000000000000000000,3534,1469,6,0.001000000000000000020816681712
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,200.000000000000000000000000000000,5000,1516,5,0.998999999999999999111821580300
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,40.000000000000000000000000000000,79,338,1,0.844137091236244030412194661039
49,49_0,FAILED,BoTorch,GenerationStep_1,,,1057,1,10,0.863852190287765941967279559321
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,219.000000000000000000000000000000,3602,522,10,0.998999999999999999111821580300
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,259.000000000000000000000000000000,4990,3338,5,0.480373577803715257061867305310
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,264.000000000000000000000000000000,5000,891,5,0.001000000000000000020816681712
53,53_0,FAILED,BoTorch,GenerationStep_1,,,3807,1,1,0.901141387056563325508307116252
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,192.000000000000000000000000000000,1795,655,1,0.067675694796528809704661000524
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,166.000000000000000000000000000000,1487,1541,4,0.998999999999999999111821580300
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,166.000000000000000000000000000000,662,459,10,0.001000000000000000020816681712
57,57_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,1,0.400499896380278497254323610832
58,58_0,FAILED,BoTorch,GenerationStep_1,,,3072,1,4,0.841948691100133372877678539226
59,59_0,FAILED,BoTorch,GenerationStep_1,,,1,1,3,0.943971322125957135185103652475
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,303.000000000000000000000000000000,1026,165,1,0.998999999999999999111821580300
61,61_0,FAILED,BoTorch,GenerationStep_1,,,920,1,3,0.001000000000000000020816681712
62,62_0,FAILED,BoTorch,GenerationStep_1,,,3066,1,4,0.998999999999999999111821580300
63,63_0,FAILED,BoTorch,GenerationStep_1,,,858,1,10,0.001000000000000000020816681712
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,212.000000000000000000000000000000,1083,2492,8,0.998999999999999999111821580300
65,65_0,FAILED,BoTorch,GenerationStep_1,,,3016,1,3,0.998999999999999999111821580300
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,173.000000000000000000000000000000,4873,824,1,0.998999999999999999111821580300
67,67_0,FAILED,BoTorch,GenerationStep_1,,,3105,1,10,0.998999999999999999111821580300
68,68_0,FAILED,BoTorch,GenerationStep_1,,,4813,1,10,0.001000000000000000020816681712
69,69_0,FAILED,BoTorch,GenerationStep_1,,,3562,1,3,0.001000000000000000020816681712
70,70_0,FAILED,BoTorch,GenerationStep_1,,,828,1,4,0.998999999999999999111821580300
71,71_0,FAILED,BoTorch,GenerationStep_1,,,942,1,1,0.998999999999999999111821580300
72,72_0,FAILED,BoTorch,GenerationStep_1,,,865,1,8,0.998999999999999999111821580300
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,311.000000000000000000000000000000,3924,2647,8,0.998999999999999999111821580300
74,74_0,FAILED,BoTorch,GenerationStep_1,,,1084,1,4,0.001000000000000000020816681712
75,75_0,FAILED,BoTorch,GenerationStep_1,,,704,1,2,0.998999999999999999111821580300
76,76_0,FAILED,BoTorch,GenerationStep_1,,,3723,1,1,0.998999999999999999111821580300
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,221.000000000000000000000000000000,4772,680,3,0.998999999999999999111821580300
78,78_0,FAILED,BoTorch,GenerationStep_1,,,4909,1,3,0.998999999999999999111821580300
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,151.000000000000000000000000000000,1175,575,1,0.998999999999999999111821580300
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,395.000000000000000000000000000000,1079,2399,8,0.001000000000000000020816681712
81,81_0,FAILED,BoTorch,GenerationStep_1,,,1283,1,1,0.998999999999999999111821580300
82,82_0,FAILED,BoTorch,GenerationStep_1,,,4844,1,4,0.998999999999999999111821580300
83,83_0,FAILED,BoTorch,GenerationStep_1,,,1176,1,3,0.998999999999999999111821580300
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.429999999999999993338661852249,1290.000000000000000000000000000000,886,3026,10,0.001000000000000000020816681712
85,85_0,FAILED,BoTorch,GenerationStep_1,,,3222,1,4,0.001000000000000000020816681712
86,86_0,FAILED,BoTorch,GenerationStep_1,,,699,1,3,0.998999999999999999111821580300
87,87_0,FAILED,BoTorch,GenerationStep_1,,,930,1,10,0.998999999999999999111821580300
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,157.000000000000000000000000000000,5000,1148,1,0.998999999999999999111821580300
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,281.000000000000000000000000000000,3252,365,8,0.001000000000000000020816681712
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,194.000000000000000000000000000000,3408,714,10,0.284474665567104489927174881814
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,535.000000000000000000000000000000,4768,289,10,0.276276442247486320180627217269
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,225.000000000000000000000000000000,4530,1134,10,0.300422616720002644274956082882
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,748.000000000000000000000000000000,4544,122,6,0.787885437193545645762071671925
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,195.000000000000000000000000000000,1367,2143,1,0.597208603647390701141262070450
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,214.000000000000000000000000000000,4611,785,10,0.597053299778162793742808389652
96,96_0,FAILED,BoTorch,GenerationStep_1,,,693,1,4,0.878122918004331731722800213902
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,193.000000000000000000000000000000,4434,1171,1,0.290118464198122982811156589378
98,98_0,FAILED,BoTorch,GenerationStep_1,,,4531,1,10,0.848088843573494233218923454842
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,294.000000000000000000000000000000,4763,332,1,0.276313876860449447736556294331
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,836.000000000000000000000000000000,4552,110,10,0.683106468727652682559892127756
101,101_0,FAILED,BoTorch,GenerationStep_1,,,706,1,4,0.793626155667023103212898149650
102,102_0,FAILED,BoTorch,GenerationStep_1,,,4487,1,3,0.747945053735686204987587188953
103,103_0,FAILED,BoTorch,GenerationStep_1,,,4619,7,10,0.269574945761584916503750264383
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,171.000000000000000000000000000000,1377,764,1,0.281881785008441798634493125064
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,212.000000000000000000000000000000,3183,311,10,0.600950826605030630211956577114
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,227.000000000000000000000000000000,4533,639,10,0.275686692633490937343054838493
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,204.000000000000000000000000000000,1567,1604,1,0.160734567619246149217104857598
108,108_0,FAILED,BoTorch,GenerationStep_1,,,448,1,6,0.723655840060101196442587934143
109,109_0,FAILED,BoTorch,GenerationStep_1,,,4660,1,4,0.644872022368992436902601639304
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,136.000000000000000000000000000000,1435,2380,1,0.935891358514311377803096547723
111,111_0,FAILED,BoTorch,GenerationStep_1,,,3948,1,1,0.268101100142826231920167856515
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,169.000000000000000000000000000000,1463,2132,1,0.767281982148367069918037941534
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,218.000000000000000000000000000000,1469,1629,1,0.303112820380867509229005918314
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,213.000000000000000000000000000000,4610,1327,4,0.565981910717375247266147653136
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,190.000000000000000000000000000000,1427,2030,1,0.301268121572473179803353104944
116,116_0,FAILED,BoTorch,GenerationStep_1,,,4706,1,1,0.563274972891140923714203836425
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,209.000000000000000000000000000000,3167,499,10,0.787972319183440461642931040842
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,194.000000000000000000000000000000,4853,1159,4,0.170857319310109778687234438621
119,119_0,FAILED,BoTorch,GenerationStep_1,,,4782,1,8,0.899197364333209847586658725049
120,120_0,FAILED,BoTorch,GenerationStep_1,,,3103,1,4,0.998999999999999999111821580300
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,205.000000000000000000000000000000,5000,1012,8,0.998999999999999999111821580300
122,122_0,FAILED,BoTorch,GenerationStep_1,,,3298,1,3,0.998999999999999999111821580300
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,284.000000000000000000000000000000,1469,2425,5,0.998999999999999999111821580300
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,235.000000000000000000000000000000,1538,1328,3,0.001000000000000000020816681712
125,125_0,FAILED,BoTorch,GenerationStep_1,,,3133,1,2,0.998999999999999999111821580300
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,134.000000000000000000000000000000,896,748,10,0.998999999999999999111821580300
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,155.000000000000000000000000000000,990,1029,8,0.998999999999999999111821580300
128,128_0,FAILED,BoTorch,GenerationStep_1,,,3511,1,4,0.001000000000000000020816681712
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,410.000000000000000000000000000000,3966,2385,9,0.998999999999999999111821580300
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,403.000000000000000000000000000000,5000,2820,1,0.001000000000000000020816681712
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,120.000000000000000000000000000000,5000,1457,3,0.998999999999999999111821580300
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,148.000000000000000000000000000000,5000,5000,2,0.998999999999999999111821580300
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,2250.000000000000000000000000000000,5000,5000,10,0.001000000000000000020816681712
134,134_0,FAILED,BoTorch,GenerationStep_1,,,3678,1,3,0.001000000000000000020816681712
135,135_0,FAILED,BoTorch,GenerationStep_1,,,1017,1,4,0.001000000000000000020816681712
136,136_0,FAILED,BoTorch,GenerationStep_1,,,1214,1,2,0.001000000000000000020816681712
137,137_0,FAILED,BoTorch,GenerationStep_1,,,3781,1,2,0.001000000000000000020816681712
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,155.000000000000000000000000000000,4039,3105,3,0.998999999999999999111821580300
139,139_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,226.000000000000000000000000000000,5000,1383,9,0.998999999999999999111821580300
140,140_0,FAILED,BoTorch,GenerationStep_1,,,889,1,3,0.001000000000000000020816681712
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,2134.000000000000000000000000000000,1,5000,10,0.001000000000000000020816681712
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,182.000000000000000000000000000000,5000,2243,6,0.998999999999999999111821580300
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,258.000000000000000000000000000000,5000,4427,2,0.998999999999999999111821580300
144,144_0,FAILED,BoTorch,GenerationStep_1,,,3304,1,5,0.998999999999999999111821580300
145,145_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,1588.000000000000000000000000000000,4659,5000,3,0.001000000000000000020816681712
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.440000000000000002220446049250,1331.000000000000000000000000000000,3903,4753,2,0.001000000000000000020816681712
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,125.000000000000000000000000000000,5000,1886,2,0.998999999999999999111821580300
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,204.000000000000000000000000000000,1284,339,3,0.001000000000000000020816681712
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,924.000000000000000000000000000000,1237,47,3,0.998999999999999999111821580300
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,258.000000000000000000000000000000,4687,473,10,0.561420183696646146742637029092
151,151_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,196.000000000000000000000000000000,946,345,1,0.998999999999999999111821580300
152,152_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,113.000000000000000000000000000000,2413,429,1,0.652008242967695217373602645239
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,160.000000000000000000000000000000,1533,938,1,0.466245660672970074767107462321
154,154_0,FAILED,BoTorch,GenerationStep_1,,,2854,1,1,0.001000000000000000020816681712
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,333.000000000000000000000000000000,3558,344,1,0.998999999999999999111821580300
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,167.000000000000000000000000000000,4171,1995,10,0.926693677198982213027989018883
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,166.000000000000000000000000000000,4959,1701,1,0.680458653774486110776820169121
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,282.000000000000000000000000000000,3990,458,1,0.576550265650997650901388169586
159,159_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,232.000000000000000000000000000000,1245,512,10,0.480113631392885209514531652530
160,160_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,201.000000000000000000000000000000,2801,218,1,0.098442712316684111151232627890
161,161_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,277.000000000000000000000000000000,4384,2546,10,0.686979469394308428498163721088
162,162_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,184.000000000000000000000000000000,5000,953,10,0.446986301676270347815744798936
163,163_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,96.000000000000000000000000000000,4190,1912,10,0.748737140354047259194203434163
164,164_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,165.000000000000000000000000000000,1621,1057,1,0.581092907670276548337540134526
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,385.000000000000000000000000000000,5000,345,1,0.998999999999999999111821580300
166,166_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,348.000000000000000000000000000000,3982,2341,10,0.646356512184180997948601543612
167,167_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,186.000000000000000000000000000000,1401,1060,10,0.503525450439479049791202669439
168,168_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,172.000000000000000000000000000000,3820,1597,10,0.686442855534061036060222704691
169,169_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,407.000000000000000000000000000000,4580,3484,1,0.199691230785910778244840457774
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,141.000000000000000000000000000000,4517,3091,1,0.792594753858733125362334703823
171,171_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,226.000000000000000000000000000000,4814,1496,10,0.402429133074344802523114594806
172,172_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,201.000000000000000000000000000000,4077,2509,1,0.679784041814451289731380256853
173,173_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,101.000000000000000000000000000000,2512,509,1,0.683034844546139940923978883802
174,174_0,FAILED,BoTorch,GenerationStep_1,,,529,1,1,0.001000000000000000020816681712
175,175_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,329.000000000000000000000000000000,4845,2139,10,0.476305055114977560215550056455
176,176_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,306.000000000000000000000000000000,5000,394,10,0.667728305170085634223653414665
177,177_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,272.000000000000000000000000000000,4627,429,1,0.658019074055182784377393545583
178,178_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,89.000000000000000000000000000000,2340,330,1,0.116127657256462235579874686664
179,179_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,392.000000000000000000000000000000,4634,3683,1,0.001000000000000000020816681712
180,180_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,192.000000000000000000000000000000,1009,302,7,0.962154181324522905782714587986
181,181_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,434.000000000000000000000000000000,3432,209,10,0.998999999999999999111821580300
182,182_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,175.000000000000000000000000000000,755,392,6,0.811153919866691497375654762436
183,183_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,188.000000000000000000000000000000,2761,226,9,0.998999999999999999111821580300
184,184_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,187.000000000000000000000000000000,1081,430,5,0.712739734821621451210660325160
185,185_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,233.000000000000000000000000000000,4039,1833,6,0.001000000000000000020816681712
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,290.000000000000000000000000000000,3579,294,7,0.998999999999999999111821580300
187,187_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,203.000000000000000000000000000000,837,224,10,0.998999999999999999111821580300
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,130.000000000000000000000000000000,4007,1979,6,0.890704564373291707291002694546
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,383.000000000000000000000000000000,2770,120,10,0.998999999999999999111821580300
190,190_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,226.000000000000000000000000000000,3058,247,8,0.998999999999999999111821580300
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,483.000000000000000000000000000000,3908,206,9,0.998999999999999999111821580300
192,192_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,408.000000000000000000000000000000,4951,238,8,0.998999999999999999111821580300
193,193_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,194.000000000000000000000000000000,892,354,6,0.974180598153165266950281875324
194,194_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,339.000000000000000000000000000000,4840,290,7,0.998999999999999999111821580300
195,195_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,189.000000000000000000000000000000,935,459,4,0.606539877431999441270704664930
196,196_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,195.000000000000000000000000000000,2591,200,10,0.998999999999999999111821580300
197,197_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,233.000000000000000000000000000000,4092,1809,9,0.001000000000000000020816681712
198,198_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,476.000000000000000000000000000000,727,83,10,0.998999999999999999111821580300
199,199_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,314.000000000000000000000000000000,4707,370,6,0.811699903418566903745556828653
200,200_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,181.000000000000000000000000000000,963,386,5,0.794796059522173914402287664416
201,201_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,140.000000000000000000000000000000,666,279,8,0.998999999999999999111821580300
202,202_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,846.000000000000000000000000000000,3666,80,10,0.998999999999999999111821580300
203,203_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,128.000000000000000000000000000000,668,535,4,0.315262343706205150350996291309
