trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
16,16_0,COMPLETED,SOBOL,0.729999999999999982236431605997,12.000000000000000000000000000000,172,2069,1.018586213150061592358497364330,0.002201444888487458402537289004,True,False
17,17_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3283.000000000000000000000000000000,4320,2945,8.594765384688972886806368478574,0.040860195869114254718645895537,False,True
18,18_0,COMPLETED,SOBOL,0.739999999999999991118215802999,618.000000000000000000000000000000,2781,326,2.751816386006772585659518881585,0.017763543863315137821823341824,False,True
19,19_0,COMPLETED,SOBOL,0.729999999999999982236431605997,20.000000000000000000000000000000,1792,4684,5.016016806141474049240969179664,0.025491593648679554406921710097,True,False
20,20_0,COMPLETED,SOBOL,0.729999999999999982236431605997,57.000000000000000000000000000000,2376,909,9.840372690526768550967062765267,0.035013704622630030527385969208,True,False
21,21_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4203.000000000000000000000000000000,3366,4086,2.418054339135997210519235522952,0.021002986415289342375656289619,False,True
22,22_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1880.000000000000000000000000000000,4985,1701,6.544809011193924774829611124005,0.044581667859107255991180096544,False,True
23,23_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,838,3288,3.809511722153053003836475909338,0.012015247165691108136020837094,True,False
24,24_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,1078,162,7.488375269456767568954091984779,0.022176257464569065075421505639,False,False
25,25_0,COMPLETED,SOBOL,0.750000000000000000000000000000,4617.000000000000000000000000000000,4430,4833,4.755481073865667873690199485281,0.033067167013883590198641826419,True,True
26,26_0,COMPLETED,SOBOL,0.750000000000000000000000000000,3025.000000000000000000000000000000,3472,2214,8.899362023847178448932027094997,0.007000876317732036488439284483,True,True
27,27_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,1960,2776,1.479446616909466660771954593656,0.048822489275131379649064200521,False,False
28,28_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,1373,1557,3.685694356646388669673797267023,0.039685562090016904268630071329,False,False
29,29_0,COMPLETED,SOBOL,0.750000000000000000000000000000,3323.000000000000000000000000000000,2884,3458,5.952297721234151239855236781295,0.004149640270043164491653442383,True,True
30,30_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1217.000000000000000000000000000000,3767,1073,0.087416406725533316035559039392,0.030504317787941548356656085161,True,True
31,31_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,414,3937,7.665998671714217671535607223632,0.013524097716435791449729464375,False,False
32,32_0,COMPLETED,SOBOL,0.729999999999999982236431605997,56.000000000000000000000000000000,325,1362,5.602067319353111862767491402337,0.012277059833984823797314867022,True,False
33,33_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2916.000000000000000000000000000000,3857,3652,2.869201991874724466669022149290,0.044706579841673380060207421138,False,True
34,34_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1711.000000000000000000000000000000,2931,1189,8.243409722398967076628650829662,0.021658314886502924578870477035,False,True
35,35_0,COMPLETED,SOBOL,0.729999999999999982236431605997,26.000000000000000000000000000000,1326,3820,0.823502994519658471084255779715,0.035518538302276282669911466883,True,False
36,36_0,COMPLETED,SOBOL,0.729999999999999982236431605997,974.000000000000000000000000000000,1914,45,4.317368836047128510813308821525,0.026478314408101142479745604419,True,False
37,37_0,COMPLETED,SOBOL,0.750000000000000000000000000000,4463.000000000000000000000000000000,3518,4949,6.584001068747602936070961732185,0.018710422754753382179604415114,False,True
38,38_0,COMPLETED,SOBOL,0.750000000000000000000000000000,1969.000000000000000000000000000000,4521,2409,1.988505128531716792394945514388,0.042240433906670663000149090749,False,True
39,39_0,COMPLETED,SOBOL,0.729999999999999982236431605997,24.000000000000000000000000000000,987,2581,9.567096072578802790076224482618,0.003528244001790881503866081914,True,False
40,40_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,927,714,1.674644265013746968762120559404,0.013695644931867720014984080024,False,False
41,41_0,COMPLETED,SOBOL,0.739999999999999991118215802999,4500.000000000000000000000000000000,4896,4281,9.250755829295142618207137275022,0.030719483421649786819562777396,True,True
42,42_0,COMPLETED,SOBOL,0.750000000000000000000000000000,2616.000000000000000000000000000000,3319,1818,4.638209897471592846329713211162,0.004701107707340270933094039663,True,True
43,43_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,2423,3172,6.902362899403088114524962293217,0.040294245001859962940216064453,False,False
44,44_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,1838,1953,7.939237146504224185150633275043,0.049719699891749770392923579720,False,False
45,45_0,COMPLETED,SOBOL,0.739999999999999991118215802999,3412.000000000000000000000000000000,2735,3062,0.516851187855936644588439321524,0.008037253550253808942471778209,True,True
46,46_0,COMPLETED,SOBOL,0.750000000000000000000000000000,473.000000000000000000000000000000,4230,520,5.913067520522512943159654241754,0.034344299327582122893787186513,True,True
47,47_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,263,4489,3.177722813278436753137157211313,0.023606150500010698867203728923,False,False
48,48_0,COMPLETED,SOBOL,0.750000000000000000000000000000,232.000000000000000000000000000000,72,431,9.007510234075597921332700934727,0.042459915005136281140885046170,True,True
49,49_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1.000000000000000000000000000000,4185,4583,1.275101362308487251695510167337,0.000783133120276033908684076845,False,False
50,50_0,FAILED,BOTORCH_MODULAR,,,4613,2,0.001000000000000000020816681712,0.048627762566807286592762693545,True,True
51,51_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.039876354338211787708967648314,True,True
52,52_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
53,53_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.030010140515084306189752538785,True,True
54,54_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
55,55_0,FAILED,BOTORCH_MODULAR,,,5000,2,10.000000000000000000000000000000,0.050000000000000002775557561563,True,True
56,56_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
57,57_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
58,58_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.035442821892632779545717625069,False,True
59,59_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.030104180964509692081110259210,True,True
60,60_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.009883204574116287097207411705,True,True
61,61_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.039403003893627684683931278187,True,True
62,62_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,1.000000000000000000000000000000,5000,2254,0.001000000000000000020816681712,0.000500000000000000010408340856,False,False
63,63_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,20.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,0.050000000000000002775557561563,True,False
64,64_0,FAILED,BOTORCH_MODULAR,,,2294,2,0.001000000000000000020816681712,0.038118732205969757531605068834,True,True
65,65_0,FAILED,BOTORCH_MODULAR,,,5000,2,10.000000000000000000000000000000,0.030413778351481148692903033748,True,True
66,66_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,22.000000000000000000000000000000,5000,5000,10.000000000000000000000000000000,0.000500000000000000010408340856,True,False
67,67_0,FAILED,BOTORCH_MODULAR,,,5000,2,10.000000000000000000000000000000,0.000500000000000000010408340856,True,True
68,68_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,28.000000000000000000000000000000,5000,2643,0.001000000000000000020816681712,0.050000000000000002775557561563,True,False
69,69_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.000500000000000000010408340856,True,True
70,70_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.041708150662463770730337131454,False,True
71,71_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.039029644154509733622315792445,False,True
72,72_0,FAILED,BOTORCH_MODULAR,,,2649,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
73,73_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.000500000000000000010408340856,True,True
74,74_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,13.000000000000000000000000000000,5000,2,0.001000000000000000020816681712,0.050000000000000002775557561563,False,False
75,75_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,1.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,0.050000000000000002775557561563,False,False
76,76_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,1.000000000000000000000000000000,5000,2240,10.000000000000000000000000000000,0.000500000000000000010408340856,False,False
77,77_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.016126681569013992523231593168,True,True
78,78_0,FAILED,BOTORCH_MODULAR,,,2667,2,10.000000000000000000000000000000,0.036891879536832317132422076611,True,True
79,79_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
80,80_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,21.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,0.000500000000000000010408340856,True,False
81,81_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.050000000000000002775557561563,True,True
82,82_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,31.000000000000000000000000000000,5000,2193,10.000000000000000000000000000000,0.050000000000000002775557561563,True,False
83,83_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.000500000000000000010408340856,True,False
84,84_0,FAILED,BOTORCH_MODULAR,,,5000,2,4.953162642320276809471124579431,0.050000000000000002775557561563,True,True
85,85_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.019857539622255889616431190348,True,True
86,86_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.025404500246216262654419537625,True,True
87,87_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,11.000000000000000000000000000000,5000,2,10.000000000000000000000000000000,0.050000000000000002775557561563,False,False
88,88_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,19.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,0.035588267009711092858648129322,True,False
89,89_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,1.000000000000000000000000000000,1,2209,0.001000000000000000020816681712,0.000500000000000000010408340856,False,False
90,90_0,FAILED,BOTORCH_MODULAR,,,5000,2,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
91,91_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,21.000000000000000000000000000000,5000,3258,10.000000000000000000000000000000,0.037821727338581107025206051730,True,False
92,92_0,COMPLETED,BOTORCH_MODULAR,0.750000000000000000000000000000,597.000000000000000000000000000000,5000,890,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
93,93_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.029847801512918561983589427200,False,True
94,94_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.035225390802742229112709537731,False,True
95,95_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.004395043190584368986151275749,True,True
96,96_0,COMPLETED,BOTORCH_MODULAR,0.739999999999999991118215802999,10.000000000000000000000000000000,5000,1946,0.001000000000000000020816681712,0.000500000000000000010408340856,True,False
97,97_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,19.000000000000000000000000000000,5000,5000,10.000000000000000000000000000000,0.050000000000000002775557561563,True,False
98,98_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.043308276089711737755205689382,True,True
99,99_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.024141026010378641847298197831,True,True
100,100_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.046334284850898042884548289067,True,True
101,101_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.040949300914027243758486207525,True,True
102,52_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
103,54_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
104,104_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.034767173006287295511373969248,True,True
105,55_0,FAILED,BOTORCH_MODULAR,,,5000,2,10.000000000000000000000000000000,0.050000000000000002775557561563,True,True
106,106_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.037469410483180351500998028769,False,True
107,56_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
108,108_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.032688950441205705255143243448,True,True
109,57_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
110,110_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.022577689078238271508380918817,True,True
111,111_0,FAILED,BOTORCH_MODULAR,,,2335,2,0.001000000000000000020816681712,0.043376823621148252740908901615,True,True
112,112_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.038367259351148846890922072816,False,True
113,113_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.042603289126498695982281361694,False,True
114,114_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.024220193738973685299020743855,True,True
115,115_0,FAILED,BOTORCH_MODULAR,,,3029,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
116,116_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.041467036846317369136460939671,True,True
117,117_0,FAILED,BOTORCH_MODULAR,,,5000,2,10.000000000000000000000000000000,0.036786083587249669701879639661,False,True
118,118_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.014051943499347055790971161571,True,True
119,119_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,13.000000000000000000000000000000,1,2,10.000000000000000000000000000000,0.050000000000000002775557561563,False,False
120,120_0,FAILED,BOTORCH_MODULAR,,,5000,2,10.000000000000000000000000000000,0.037472797630262059953576425642,True,True
121,81_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.050000000000000002775557561563,True,True
122,122_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.028065190461185399173338339551,True,True
123,123_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,19.000000000000000000000000000000,1,5000,0.001000000000000000020816681712,0.000500000000000000010408340856,True,False
124,124_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.036533050917381196254218878039,True,True
125,125_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,2.000000000000000000000000000000,1,25,0.001000000000000000020816681712,0.050000000000000002775557561563,False,False
126,90_0,FAILED,BOTORCH_MODULAR,,,5000,2,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
127,127_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.032989928523012392036495299408,False,True
128,83_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.000500000000000000010408340856,True,False
129,129_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,1.000000000000000000000000000000,5000,5000,10.000000000000000000000000000000,0.023814199519789209374964755739,False,False
130,130_0,FAILED,BOTORCH_MODULAR,,,5000,2,4.972953016417114291414236504352,0.050000000000000002775557561563,True,True
131,131_0,FAILED,BOTORCH_MODULAR,,,1343,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
132,132_0,FAILED,BOTORCH_MODULAR,,,5000,2,10.000000000000000000000000000000,0.025267088605285422525659200232,True,True
133,133_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,22.000000000000000000000000000000,1,5000,0.001000000000000000020816681712,0.050000000000000002775557561563,True,False
134,134_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.044375395131972208973003546362,False,True
135,135_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.046003502129590749525345216853,True,True
136,136_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.028509062805650464689222189918,False,True
137,137_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,13.000000000000000000000000000000,1,2,0.001000000000000000020816681712,0.000500000000000000010408340856,False,False
138,138_0,FAILED,BOTORCH_MODULAR,,,2012,2,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
139,139_0,RUNNING,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.000500000000000000010408340856,True,True
140,140_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.031275199051043124642834669658,True,True
141,141_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,1.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,0.015555100581015814109608896842,False,False
142,142_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,1.000000000000000000000000000000,1,901,10.000000000000000000000000000000,0.000500000000000000010408340856,False,False
143,143_0,FAILED,BOTORCH_MODULAR,,,2335,2,0.001000000000000000020816681712,0.036057246759581773609681931703,True,True
144,144_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,1.000000000000000000000000000000,1,5000,0.001000000000000000020816681712,0.000500000000000000010408340856,False,False
145,145_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.026609348449787087464990520402,False,True
146,146_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.045701586590463381953863830631,False,True
147,147_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.005921148165368661682450568406,True,True
148,148_0,FAILED,BOTORCH_MODULAR,,,1343,2,0.001000000000000000020816681712,0.038296272979137409298022731718,True,True
149,79_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
150,150_0,FAILED,BOTORCH_MODULAR,,,2523,2,0.001000000000000000020816681712,0.042703094674565345023609097552,True,True
151,57_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
152,152_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.040493849093189003551795934754,False,True
153,56_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
154,52_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
155,155_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.036170128004720157599560792505,True,True
156,156_0,FAILED,BOTORCH_MODULAR,,,5000,2,10.000000000000000000000000000000,0.039660975741354319301645858786,True,True
157,157_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.035518820987095849062153973819,True,True
158,158_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.020545569874485643258044120785,True,True
159,54_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
160,160_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.041188394920855603276166334581,True,True
161,161_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.041717733034740127340267434874,False,True
162,55_0,FAILED,BOTORCH_MODULAR,,,5000,2,10.000000000000000000000000000000,0.050000000000000002775557561563,True,True
163,163_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.035589729292636089474921590181,False,True
164,164_0,FAILED,BOTORCH_MODULAR,,,4286,2,0.001000000000000000020816681712,0.042034021319086983803359203193,True,True
165,165_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.029990033027794651271369374967,True,True
166,166_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.027970524462696641498915539614,True,True
167,167_0,FAILED,BOTORCH_MODULAR,,,1903,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
168,168_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.012815895679612682861447936489,True,True
169,169_0,FAILED,BOTORCH_MODULAR,,,2523,2,0.001000000000000000020816681712,0.035407793862067084289524387941,True,True
170,170_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.042389958619007600537642588279,True,True
171,171_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.045021818906606482502130717194,False,True
172,172_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.045041441236339893605666873100,True,True
173,173_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,1.000000000000000000000000000000,5000,1624,10.000000000000000000000000000000,0.050000000000000002775557561563,False,False
174,174_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.031264215433998134019422110441,False,True
175,175_0,FAILED,BOTORCH_MODULAR,,,5000,2,4.740268404944636415621062042192,0.050000000000000002775557561563,True,True
176,176_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.025595060529641274621459601235,False,True
177,177_0,FAILED,BOTORCH_MODULAR,,,1273,2,0.001000000000000000020816681712,0.038892931787286803835268500507,True,True
178,178_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,12.000000000000000000000000000000,5000,2,0.001000000000000000020816681712,0.000500000000000000010408340856,False,False
179,79_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
180,180_0,FAILED,BOTORCH_MODULAR,,,3523,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
181,181_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.015130391832553675285355510027,True,True
182,182_0,FAILED,BOTORCH_MODULAR,,,1903,2,0.001000000000000000020816681712,0.049025444447865128283492452965,False,True
183,73_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.000500000000000000010408340856,True,True
184,81_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.050000000000000002775557561563,True,True
185,185_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.037766377188715574697575050322,False,True
186,186_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.024353565307930497702004757343,True,True
187,187_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,1.000000000000000000000000000000,1,5000,10.000000000000000000000000000000,0.041762721265278301974177566080,False,False
188,188_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,1.000000000000000000000000000000,1,1472,0.001000000000000000020816681712,0.050000000000000002775557561563,False,False
189,189_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.038397068222218382060884067641,True,True
190,190_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,33.000000000000000000000000000000,5000,1624,10.000000000000000000000000000000,0.000500000000000000010408340856,True,False
191,191_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.044701526064603189225543644625,False,True
192,192_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.032571067680100873609205791581,True,True
193,193_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.013716286372982987654123299137,False,True
194,194_0,COMPLETED,BOTORCH_MODULAR,0.739999999999999991118215802999,4.000000000000000000000000000000,1,33,0.001000000000000000020816681712,0.050000000000000002775557561563,True,False
195,195_0,FAILED,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.046190346340965533766809159033,True,True
196,196_0,FAILED,BOTORCH_MODULAR,,,1,2,10.000000000000000000000000000000,0.040945843340084046857452193535,False,True
197,197_0,FAILED,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.031386157513466600432749942229,False,True
