trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
126,126_0,COMPLETED,GenerationStep_1,0.500000000000000000000000000000,177.000000000000000000000000000000,4005,1428,881,0.998999999999999999111821580300
127,127_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,5000,1620,3899,0.998999999999999999111821580300
128,128_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,5000,787,2725,0.000100000000000000004792173602
129,129_0,FAILED,GenerationStep_1,,,1,1,1716,0.998999999999999999111821580300
130,130_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,84.000000000000000000000000000000,1,4458,595,0.000100000000000000004792173602
131,131_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,1,647,2461,0.998999999999999999111821580300
132,132_0,FAILED,GenerationStep_1,,,1,1,4490,0.343447347563861138386442917181
133,133_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,5000,2150,4476,0.000100000000000000004792173602
134,134_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,2707,1058,2656,0.998999999999999999111821580300
135,135_0,FAILED,GenerationStep_1,,,5000,1,2164,0.000100000000000000004792173602
136,136_0,FAILED,GenerationStep_1,,,5000,1,4337,0.000100000000000000004792173602
137,137_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,1,3734,5000,0.998999999999999999111821580300
138,138_0,FAILED,GenerationStep_1,,,5000,1,4485,0.998999999999999999111821580300
139,139_0,COMPLETED,GenerationStep_1,0.609999999999999986677323704498,96.000000000000000000000000000000,3864,1193,147,0.998999999999999999111821580300
140,140_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,226.000000000000000000000000000000,3459,409,181,0.000100000000000000004792173602
141,141_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,5000,542,3427,0.743589322723145595972482624347
142,142_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,5000,620,1629,0.998999999999999999111821580300
143,143_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,1,17,2150,0.998999999999999999111821580300
144,144_0,FAILED,GenerationStep_1,,,1,1,1965,0.998999999999999999111821580300
145,145_0,COMPLETED,GenerationStep_1,0.570000000000000062172489379009,105.000000000000000000000000000000,5000,1245,242,0.998999999999999999111821580300
146,146_0,FAILED,GenerationStep_1,,,1,1,3078,0.000100000000000000004792173602
147,147_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,1,1183,3169,0.998999999999999999111821580300
148,148_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,5000,2498,4131,0.998999999999999999111821580300
149,149_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,319,1920,3785,0.405176288557005714885406177928
150,150_0,COMPLETED,GenerationStep_1,0.230000000000000009992007221626,109.000000000000000000000000000000,5000,5000,2093,0.998999999999999999111821580300
151,151_0,COMPLETED,GenerationStep_1,0.300000000000000044408920985006,109.000000000000000000000000000000,666,5000,2234,0.000100000000000000004792173602
152,152_0,FAILED,GenerationStep_1,,,5000,1,60,0.998999999999999999111821580300
153,153_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,132.000000000000000000000000000000,5000,5000,2156,0.000100000000000000004792173602
154,154_0,FAILED,GenerationStep_1,,,1,1,4396,0.000100000000000000004792173602
155,155_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,108.000000000000000000000000000000,1,5000,2132,0.998999999999999999111821580300
156,156_0,COMPLETED,GenerationStep_1,0.260000000000000008881784197001,79.000000000000000000000000000000,5000,3359,336,0.000100000000000000004792173602
157,157_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,81.000000000000000000000000000000,1,3357,361,0.998999999999999999111821580300
158,158_0,COMPLETED,GenerationStep_1,0.239999999999999991118215802999,121.000000000000000000000000000000,4405,4683,2300,0.998999999999999999111821580300
159,159_0,COMPLETED,GenerationStep_1,0.540000000000000035527136788005,111.000000000000000000000000000000,5000,4523,1986,0.998999999999999999111821580300
160,160_0,COMPLETED,GenerationStep_1,0.579999999999999960031971113494,84.000000000000000000000000000000,5000,2821,360,0.998999999999999999111821580300
161,161_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,24.000000000000000000000000000000,4065,5000,5000,0.998999999999999999111821580300
162,162_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,5000,782,909,0.998999999999999999111821580300
163,163_0,FAILED,GenerationStep_1,,,1,1,1665,0.000100000000000000004792173602
164,164_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,765.000000000000000000000000000000,5000,5000,4682,0.000100000000000000004792173602
165,165_0,FAILED,GenerationStep_1,,,5000,1,4468,0.998999999999999999111821580300
166,166_0,COMPLETED,GenerationStep_1,0.380000000000000004440892098501,126.000000000000000000000000000000,5000,4197,2192,0.998999999999999999111821580300
167,167_0,FAILED,GenerationStep_1,,,5000,1,54,0.000100000000000000004792173602
168,168_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,128.000000000000000000000000000000,1,4686,2333,0.998999999999999999111821580300
169,169_0,FAILED,GenerationStep_1,,,1432,1,52,0.998999999999999999111821580300
170,170_0,COMPLETED,GenerationStep_1,0.640000000000000013322676295502,143.000000000000000000000000000000,5000,499,86,0.000100000000000000004792173602
171,171_0,COMPLETED,GenerationStep_1,0.320000000000000006661338147751,121.000000000000000000000000000000,5000,5000,2542,0.000100000000000000004792173602
172,172_0,COMPLETED,GenerationStep_1,0.810000000000000053290705182008,214.000000000000000000000000000000,5000,346,71,0.998999999999999999111821580300
173,173_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,127.000000000000000000000000000000,5000,617,88,0.998999999999999999111821580300
174,174_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,76.000000000000000000000000000000,5000,5000,261,0.998999999999999999111821580300
175,175_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,5000,1955,3015,0.998999999999999999111821580300
176,176_0,FAILED,GenerationStep_1,,,1,1,4449,0.998999999999999999111821580300
177,177_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,111.000000000000000000000000000000,5000,5000,1928,0.000100000000000000004792173602
178,178_0,FAILED,GenerationStep_1,,,1,1,1337,0.998999999999999999111821580300
179,179_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,24.000000000000000000000000000000,571,2485,3388,0.998999999999999999111821580300
180,180_0,FAILED,GenerationStep_1,,,1807,1,1721,0.312083847797233970844388295518
181,181_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,24.000000000000000000000000000000,3809,82,88,0.998999999999999999111821580300
182,182_0,FAILED,GenerationStep_1,,,1,1,1975,0.000100000000000000004792173602
183,183_0,FAILED,GenerationStep_1,,,1563,1,4449,0.000100000000000000004792173602
184,184_0,FAILED,GenerationStep_1,,,3807,1,2436,0.101903472795613181389740020677
185,185_0,FAILED,GenerationStep_1,,,1,1,4244,0.998999999999999999111821580300
186,186_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,1,3919,4691,0.998999999999999999111821580300
187,187_0,FAILED,GenerationStep_1,,,140,1,4493,0.998999999999999999111821580300
188,188_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,29.000000000000000000000000000000,466,1872,4776,0.507122838411586118745333351399
189,189_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,91.000000000000000000000000000000,5000,2634,331,0.335366344058379672876668564641
190,190_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,25.000000000000000000000000000000,5000,2198,3592,0.813729077436817660462509138597
191,191_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,1,63,106,0.998999999999999999111821580300
192,192_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,24.000000000000000000000000000000,4820,557,4561,0.326175859432476789034893727148
193,193_0,FAILED,GenerationStep_1,,,811,1,4557,0.223336566023652899337648136679
194,194_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,3786,207,4297,0.545698922474313730113237852493
195,195_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,1,551,4419,0.998999999999999999111821580300
196,196_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,2176,4567,4702,0.998999999999999999111821580300
197,197_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,30.000000000000000000000000000000,5000,3447,4649,0.998999999999999999111821580300
198,198_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,25.000000000000000000000000000000,4249,1334,4123,0.452607073110080748712391596200
199,199_0,COMPLETED,GenerationStep_1,0.560000000000000053290705182008,100.000000000000000000000000000000,5000,2722,418,0.468091266915750814359142850662
200,200_0,FAILED,GenerationStep_1,,,5000,1,1734,0.000100000000000000004792173602
201,201_0,FAILED,GenerationStep_1,,,1,1,4339,0.000100000000000000004792173602
202,202_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,1285.000000000000000000000000000000,455,4841,4633,0.998999999999999999111821580300
203,203_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,115.000000000000000000000000000000,5000,3807,1549,0.998999999999999999111821580300
204,204_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,1,1474,4052,0.252037298738262915964725152662
205,205_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,28.000000000000000000000000000000,1,359,1377,0.998999999999999999111821580300
206,206_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,2953,352,3580,0.173892375099470808397228438480
207,207_0,FAILED,GenerationStep_1,,,5000,1,2017,0.000100000000000000004792173602
208,208_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,4622,4229,4617,0.998999999999999999111821580300
209,209_0,FAILED,GenerationStep_1,,,5000,1,3039,0.206929764433919749500034868106
210,210_0,COMPLETED,GenerationStep_1,0.190000000000000002220446049250,106.000000000000000000000000000000,1,861,1,0.998999999999999999111821580300
211,211_0,COMPLETED,GenerationStep_1,0.609999999999999986677323704498,341.000000000000000000000000000000,1605,5000,4249,0.103150653446469883767200315106
212,212_0,COMPLETED,GenerationStep_1,0.510000000000000008881784197001,302.000000000000000000000000000000,3364,5000,4152,0.000100000000000000004792173602
213,213_0,COMPLETED,GenerationStep_1,0.750000000000000000000000000000,136.000000000000000000000000000000,4336,427,1,0.000100000000000000004792173602
214,214_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,165.000000000000000000000000000000,2222,323,1,0.000100000000000000004792173602
215,215_0,COMPLETED,GenerationStep_1,0.410000000000000031086244689504,419.000000000000000000000000000000,3907,5000,4375,0.000100000000000000004792173602
216,216_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,341.000000000000000000000000000000,1652,5000,4274,0.829429544314322586551213589701
