trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,theta,lambida
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,767,977,0.898458271256874607679776545410,0.247729134369596537545987757767
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4705,3541,0.876884233070471030835335568554,0.896144135522654594616653866979
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3205,4444,0.436538057562736780958800864028,0.371595982096963151075641462739
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4691,4961,0.113037769632595208602054981384,0.907167902010205806639930870006
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,4830,4538,0.208423527966896476870672927362,0.894473877097148539760951280186
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4920,3578,0.690406007491921713814519989683,0.909623602428281108345231587009
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3446,969,0.751136256177956651569616042252,0.217701563013218912789881187564
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2938,2853,0.379365669032375674163404255523,0.796776653917540711447031753778
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4674,4669,0.494999465862791976356049872265,0.932761072628773058035278609168
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4493,4418,0.744753291798587291339117655298,0.141879449378699784567459118989
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,2205,2131,0.000100000000000000004792173602,0.850410369373190477837454182009
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4498,2265,0.255293172387487055097210486565,0.868093248586834786983956746553
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1003,4089,0.907404018379598831245402834611,0.334049900209272832007911802066
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4923,3377,0.342991819848577572660275336602,0.880457174504867934317076105799
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,2163,4975,0.292289766691214980554036628746,0.371709193491905343087466917495
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2540,4908,0.245660904484755332477519118584,0.135657808081931008370446534173
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3022,4111,0.883386365751483881858518998342,0.140841116075957922815220513257
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,2458,3965,0.279819670588417446221995987798,0.883024986606367523478411385440
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2883,3423,0.064595353894208784595321048982,0.890095926239381274314155234606
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2424,708,0.395562588163926254214430855427,0.883768499069233492981823019363
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2653,273,0.362848687115724877205735765529,0.884397178094845859419592670747
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2644,3743,0.712855271138022161814262744883,0.882590902781075770100471800106
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,304,3791,0.277200131695516716057170469867,0.841343777803919667945820037858
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,253,4062,0.050428472629571320651198362839,0.947361231958169458522434069891
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2345,4566,0.845381368275920586086158436956,0.887781893851740888656820516189
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,358,4277,0.781629790045058947534073467978,0.958857457268920576609616546193
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,3888,1129,0.475675488351428199518267092571,0.443425530801377476564084645361
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,2082,2665,0.769984388282139775583345908672,0.889521142376072049273716402240
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,1230,25,0.626905335118610462785682102549,0.494098543575506699010446709508
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,3144,3724,0.411569457710074304568337311139,0.727846927901113049941272947763
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,115,2148,0.495750921534014010738644628873,0.998999999999999999111821580300
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,519,4920,0.496645665495377530707088453710,0.492026681362518869544686594963
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4835,3357,0.377817891960117280270026185462,0.465770510625773903612412141229
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2347,3236,0.567800298935152047974384004192,0.755553138723784045716058699327
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3746,1561,0.606179520791221393416492446704,0.457000619962440512988877117095
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,2963,3786,0.226398684763522622942488737863,0.724105829830639535771297232714
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1295,3445,0.468839721705634093762427028196,0.411440593473148652492454857565
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4438,4906,0.464730330830539273279100598302,0.330010725440013030773656055317
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4989,4267,0.465793133115895874318823643989,0.345254594388668956117527386596
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4896,1172,0.894622690350447058449390169699,0.433454053742987122088692331090
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1819,3212,0.262546160708857556631556917637,0.769231733661383088040963684762
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,1615,0.998999999999999999111821580300,0.906723658886653294253221702093
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,4937,3166,0.457862296576460270358666093671,0.001000000000000000020816681712
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,19,81,0.465246900390381690204577580516,0.354810837852940097469911506778
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3907,436,0.127825874899708008536336478755,0.307176465245207475085464920994
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,27,4791,0.575918700412708761682267777360,0.815135859740301893516800646466
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,4741,1134,0.029838725736200024524213958443,0.511972499404105163556266688829
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4301,4947,0.000100000000000000004792173602,0.001000000000000000020816681712
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3790,43,0.975015920717306361353848842555,0.001000000000000000020816681712
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1765,166,0.112430736352362753427414077123,0.001000000000000000020816681712
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,0.000100000000000000004792173602,0.001000000000000000020816681712
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,401,4954,0.944516987083826253801532857324,0.001000000000000000020816681712
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4525,359,0.841277737725889429576398015342,0.001000000000000000020816681712
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4356,4636,0.939515209578715038141183413245,0.001000000000000000020816681712
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4267,92,0.112766650774465376771971136804,0.998999999999999999111821580300
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,5000,0.000100000000000000004792173602,0.001000000000000000020816681712
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,4871,0.998999999999999999111821580300,0.001000000000000000020816681712
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4502,308,0.690393911035673601972462165577,0.001000000000000000020816681712
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,415,420,0.790026627129947756067451791750,0.001000000000000000020816681712
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,5000,1,0.998999999999999999111821580300,0.001000000000000000020816681712
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,4.000000000000000000000000000000,3978,4527,0.813377658718523410819045693643,0.998999999999999999111821580300
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4937,72,0.789253265117547120333085786115,0.001000000000000000020816681712
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4721,6,0.111944620136595160420078798325,0.001000000000000000020816681712
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,3.000000000000000000000000000000,5000,5000,0.998999999999999999111821580300,0.998999999999999999111821580300
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4454,250,0.550724485138634034520066506957,0.001000000000000000020816681712
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4618,15,0.852665874759872099986068860744,0.998999999999999999111821580300
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,3.000000000000000000000000000000,5000,5000,0.000100000000000000004792173602,0.998999999999999999111821580300
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,287,4563,0.998999999999999999111821580300,0.001000000000000000020816681712
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,199,41,0.998999999999999999111821580300,0.998999999999999999111821580300
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4971,4862,0.621038566720237938945103906008,0.001000000000000000020816681712
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,3.000000000000000000000000000000,4564,9,0.784843215769614466204018299322,0.998999999999999999111821580300
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,3.000000000000000000000000000000,1116,433,0.972361742161141684448466548929,0.998999999999999999111821580300
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,556,477,0.227340149442225192277788892170,0.001000000000000000020816681712
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,3.000000000000000000000000000000,152,5000,0.000100000000000000004792173602,0.998999999999999999111821580300
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,546,0.977617468749595985855194157921,0.001000000000000000020816681712
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2087,48,0.828744584050493116045288388705,0.998999999999999999111821580300
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4360,4629,0.813821666367838592037742273533,0.001000000000000000020816681712
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,3.000000000000000000000000000000,2979,734,0.967003000184977090647464592621,0.998999999999999999111821580300
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2103,40,0.964837788210250013598567875306,0.998999999999999999111821580300
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,3.000000000000000000000000000000,334,510,0.968654300520694233611607160128,0.998999999999999999111821580300
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3619,490,0.971291252916217318080782661127,0.932692002228264982477412559092
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,3.000000000000000000000000000000,448,91,0.961043528604828112271718509874,0.998999999999999999111821580300
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,3.000000000000000000000000000000,1795,336,0.968491760612428476129309729004,0.998999999999999999111821580300
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,3.000000000000000000000000000000,4489,870,0.967518011423653900848762532405,0.998999999999999999111821580300
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1405,271,0.967121566297694523761663276673,0.952308343689162062339903513930
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4724,27,0.537069101655530456440601483337,0.998964914528731484644197280431
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4723,24,0.965470460239833960791600020457,0.998999999999999999111821580300
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,2452,866,0.964449488339565008665488221595,0.998999999999999999111821580300
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,738,541,0.975207394162728058439881806407,0.863933943678469540294884154719
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3027,4344,0.977126755849730410652398404636,0.371925120463534486514589616490
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,128,1357,0.969772367967719595149844735715,0.959801255167265443546398273611
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,3.000000000000000000000000000000,1698,418,0.961076122863382509287077937188,0.998999999999999999111821580300
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3552,2658,0.992798505077145954089701263001,0.472597931890231803819801825739
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,4889,4399,0.000100000000000000004792173602,0.937308534816347127538449512940
137,137_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,931,41,0.972109567862715295838427209674,0.848808250022910937282460963615
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3928,256,0.969302515336405434709377004765,0.878802367416895546803345951048
139,139_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4762,853,0.982590067996114258086493009614,0.691860733234202163188797385374
140,140_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4588,156,0.970013628434181818249726347858,0.930322427512545790939668677311
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,2446,1912,0.998999999999999999111821580300,0.415638223692886610294294769119
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1386,1871,0.998999999999999999111821580300,0.536646278684550948057108143985
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3170,16,0.950997049754557455258918707841,0.998999999999999999111821580300
144,144_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,3.000000000000000000000000000000,4087,283,0.968812539105416647977619959420,0.998999999999999999111821580300
145,145_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,3565,816,0.980396025557244810144652547024,0.817834457861005614809357666672
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,497,2376,0.973920517198730406605022835720,0.419202864137607822403452928484
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2579,4728,0.967510407176806808138280757703,0.371678430225198974667932816374
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2418,5000,0.980350650062969841691540295869,0.326052312956721379588742593114
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,4085,111,0.958853335477076962334308518621,0.998999999999999999111821580300
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1,0.000100000000000000004792173602,0.217166464701137207349290747516
151,151_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1,0.000100000000000000004792173602,0.001000000000000000020816681712
152,152_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,1,1,0.000100000000000000004792173602,0.001000000000000000020816681712
154,154_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,4792,0.000100000000000000004792173602,0.166378430802363336260540904732
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,2816,0.000100000000000000004792173602,0.001000000000000000020816681712
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2677,5000,0.998999999999999999111821580300,0.001000000000000000020816681712
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4816,3932,0.000100000000000000004792173602,0.359668995056487528216848659213
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4887,4937,0.998999999999999999111821580300,0.215041743364845522323847148982
159,159_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2047,5000,0.000100000000000000004792173602,0.001000000000000000020816681712
160,160_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,753,2838,0.998999999999999999111821580300,0.001000000000000000020816681712
161,161_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4912,2141,0.998999999999999999111821580300,0.200916328033491131677124030830
