trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,5000,0.001000000000000000020816681712,0.000000000000999999999999999980
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,1,0.998999999999999999111821580300,0.000000000000999999999999999980
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,1,0.001000000000000000020816681712,0.000000000000999999999999999980
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,5000,0.998999999999999999111821580300,0.900000000000000022204460492503
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,2.000000000000000000000000000000,1,1,1,0.998999999999999999111821580300,0.000000000000999999999999999980
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,1,0.001000000000000000020816681712,0.900000000000000022204460492503
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1,5000,0.001000000000000000020816681712,0.900000000000000022204460492503
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1,5000,0.001000000000000000020816681712,0.000000000000999999999999999980
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,5000,0.998999999999999999111821580300,0.000000000000999999999999999980
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,2.000000000000000000000000000000,1,1,1,0.001000000000000000020816681712,0.900000000000000022204460492503
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,2.000000000000000000000000000000,5000,1,1,0.001000000000000000020816681712,0.000000000000999999999999999980
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,1,0.998999999999999999111821580300,0.000000000000999999999999999980
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,5000,0.001000000000000000020816681712,0.000000000000999999999999999980
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1,5000,0.998999999999999999111821580300,0.000000000000999999999999999980
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,5000,0.001000000000000000020816681712,0.900000000000000022204460492503
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,1,0.001000000000000000020816681712,0.000000000000999999999999999980
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,748.000000000000000000000000000000,5000,1,1,0.998999999999999999111821580300,0.900000000000000022204460492503
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,5000,0.998999999999999999111821580300,0.900000000000000022204460492503
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1,5000,0.001000000000000000020816681712,0.900000000000000022204460492503
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,2.000000000000000000000000000000,1,1,1,0.998999999999999999111821580300,0.900000000000000022204460492503
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,5000,0.001000000000000000020816681712,0.900000000000000022204460492503
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,1,0.998999999999999999111821580300,0.900000000000000022204460492503
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,5000,0.998999999999999999111821580300,0.000000000000999999999999999980
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,717.000000000000000000000000000000,5000,1,1,0.998999999999999999111821580300,0.000000000000999999999999999980
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1,5000,0.001000000000000000020816681712,0.000000000000999999999999999980
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4951,788,1905,0.998999999999999999111821580300,0.000000000000999999999999999980
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,550,305,4318,0.638442818956757807136170868034,0.000000000000999999999999999980
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1,1451,0.985667183948424563411094823095,0.000000000000999999999999999980
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4861,1272,2251,0.998999999999999999111821580300,0.000000000000999999999999999980
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3786,18,4358,0.395770845613578503563445565305,0.000000000000999999999999999980
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,1,1,1,0.462589359569858582510448741232,0.000000000000999999999999999980
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,421,1702,0.992222339973080957875595231599,0.000000000000999999999999999980
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,493,222,0.997733342783525323227422632044,0.000000000000999999999999999980
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4835,1,2609,0.914784137075684733453329045005,0.000000000000999999999999999980
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2540,5000,0.001000000000000000020816681712,0.900000000000000022204460492503
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1,2370,0.229640699222139615942595014531,0.000000000000999999999999999980
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,38,724,4801,0.654801314734398509642687713495,0.900000000000000022204460492503
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1,1987,0.911051498773885803927896631649,0.000000000000999999999999999980
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1133,1996,0.998999999999999999111821580300,0.000000000000999999999999999980
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1,923,0.966844806441471193991787913546,0.000000000000999999999999999980
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1261,1,0.998999999999999999111821580300,0.000000000000999999999999999980
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,845,0.666849004859334848482887991850,0.900000000000000022204460492503
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3359,2682,5000,0.998999999999999999111821580300,0.900000000000000022204460492503
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,1,0.685360498950043361965356325527,0.000000000000999999999999999980
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4271,79,2423,0.828754220625769089103584974509,0.000000000000999999999999999980
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4945,1889,1,0.998999999999999999111821580300,0.000000000000999999999999999980
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1,5000,0.513286310302108472747306677775,0.900000000000000022204460492503
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1533,2648,0.998999999999999999111821580300,0.900000000000000022204460492503
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,609,1,4858,0.613855387487456716222311570164,0.000000000000999999999999999980
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,18.000000000000000000000000000000,5000,1,526,0.998999999999999999111821580300,0.000000000000999999999999999980
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4471,1,1051,0.918756845162140955984853007976,0.000000000000999999999999999980
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1.000000000000000000000000000000,2773,1,1,0.001000000000000000020816681712,0.000000000000999999999999999980
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4326,1901,1,0.998999999999999999111821580300,0.000000000000999999999999999980
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1,3204,0.607865581960637113567713640805,0.000000000000999999999999999980
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2307,3262,5000,0.001000000000000000020816681712,0.000000000000999999999999999980
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,479.000000000000000000000000000000,4022,84,15,0.757025549301025835191580881656,0.000000000000999999999999999980
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,332.000000000000000000000000000000,4627,22,300,0.984659046993595077346128618956,0.000000000000999999999999999980
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1182,493,152,0.294141145154919902982015855741,0.000000000000999999999999999980
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,337.000000000000000000000000000000,4909,252,1,0.998999999999999999111821580300,0.000000000000999999999999999980
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4984,390,460,0.201466574806779791240174404265,0.000000000000999999999999999980
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,165.000000000000000000000000000000,4627,367,40,0.962117643254319809820174214110,0.000010000000000000000818030539
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2741,4958,4592,0.487954217048279625945639281781,0.900000000000000022204460492503
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,25.000000000000000000000000000000,107,2,504,0.311325567825744831118583988427,0.000000000000999999999999999980
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4278,4257,2482,0.337266432987169351154221885736,0.400000000000000022204460492503
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3652,291,3473,0.960382556060435432776500874752,0.900000000000000022204460492503
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3325,721,228,0.001000000000000000020816681712,0.000000000000999999999999999980
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3746,4766,2625,0.338627342836010147841818707093,0.200000000000000011102230246252
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2649,4892,2642,0.104747649956028268669605552077,0.100000000000000005551115123126
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,378,4000,4262,0.998999999999999999111821580300,0.000000000000999999999999999980
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,153,2387,1513,0.625942701398867540341086623812,0.500000000000000000000000000000
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,538.000000000000000000000000000000,4118,1,94,0.975303266807999502674420000403,0.000000000000999999999999999980
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4591,425,3209,0.604484051891715057358567264600,0.900000000000000022204460492503
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,794,4972,3018,0.333131989201174039116892799939,0.001000000000000000020816681712
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1884,1581,0.626900864159770643269098400197,0.100000000000000005551115123126
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,359,4304,4376,0.998999999999999999111821580300,0.900000000000000022204460492503
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3507,4652,2552,0.705290060596476031662405148381,0.900000000000000022204460492503
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,764,3387,4351,0.998999999999999999111821580300,0.000000000000999999999999999980
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1237,2103,1710,0.791827979320524177886397865223,0.900000000000000022204460492503
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4349,752,3451,0.598160628158305396340210791095,0.000010000000000000000818030539
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,468.000000000000000000000000000000,4829,103,45,0.973099935999601428626704091585,0.000000000000999999999999999980
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,300,93,803,0.422981231081010322636615228475,0.000000000000999999999999999980
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4908,797,3347,0.249530697585675809158090032724,0.900000000000000022204460492503
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,422.000000000000000000000000000000,4421,1,233,0.961873178810567663887809430889,0.000000000000999999999999999980
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2806,4851,4409,0.121551879342273336237489900213,0.000000000000999999999999999980
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3953,83,563,0.027671934788699018015201147591,0.900000000000000022204460492503
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,90.000000000000000000000000000000,5000,469,1,0.998999999999999999111821580300,0.900000000000000022204460492503
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,106,4449,4986,0.509036187100740500355300355295,0.000000000000999999999999999980
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,250,602,0.998999999999999999111821580300,0.900000000000000022204460492503
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2858,5000,4101,0.998999999999999999111821580300,0.900000000000000022204460492503
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1551,4527,267,0.394104158253333336503487771552,0.900000000000000022204460492503
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,311,3954,1,0.379629683508753590359674490173,0.000000000100000000000000003643
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4823,570,238,0.718946135013365350552305699239,0.900000000000000022204460492503
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,747,1,0.998999999999999999111821580300,0.900000000000000022204460492503
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,194,2723,4012,0.554244243788389989724407769245,0.000000000000999999999999999980
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1787,4020,1,0.001000000000000000020816681712,0.000000000000999999999999999980
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2711,3609,5000,0.717394365253962273953902695212,0.000000000000999999999999999980
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,454,642,0.998999999999999999111821580300,0.900000000000000022204460492503
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2891,1,0.257136754518861143647967537618,0.900000000000000022204460492503
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2475,853,0.001000000000000000020816681712,0.900000000000000022204460492503
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,651,1,0.760651883244653270743640405271,0.900000000000000022204460492503
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,362.000000000000000000000000000000,5000,235,1,0.998999999999999999111821580300,0.900000000000000022204460492503
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4922,3764,29,0.401162680487138212370723522326,0.000000000000999999999999999980
137,137_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,809,436,0.998999999999999999111821580300,0.900000000000000022204460492503
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1,659,0.998999999999999999111821580300,0.900000000000000022204460492503
139,139_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3566,3000,1,0.001000000000000000020816681712,0.900000000000000022204460492503
140,140_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4722,5000,1,0.453266424112445720506769930580,0.000000000000999999999999999980
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1976,4592,28,0.007741862256548205818706964720,0.900000000000000022204460492503
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4490,1,0.256474168041816275032118710442,0.900000000000000022204460492503
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1619,3137,86,0.296842475616156287188118767517,0.900000000000000022204460492503
144,144_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,296,4559,53,0.411691295572630788779378008257,0.900000000000000022204460492503
145,145_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3629,371,0.293897576742269628358172894877,0.000000000000999999999999999980
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1451,5000,2226,0.998999999999999999111821580300,0.000000000000999999999999999980
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2317,2557,0.065905340228308517680488876067,0.000000000000999999999999999980
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,95,383,5000,0.389298152255840024249522457467,0.000000000000999999999999999980
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2637,5000,479,0.001000000000000000020816681712,0.900000000000000022204460492503
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2480,1,3695,0.347053292682520442280491579368,0.900000000000000022204460492503
151,151_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2671,1,5000,0.457640295224225834846976113113,0.000000000000999999999999999980
152,152_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4553,5000,0.416684138181346308549279910949,0.000000000000999999999999999980
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1828,4709,1705,0.517677945653599147490808718430,0.900000000000000022204460492503
154,154_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2778,1274,5000,0.547897978190935885933754434518,0.900000000000000022204460492503
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2846,5000,1,0.998999999999999999111821580300,0.900000000000000022204460492503
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,2059,0.001000000000000000020816681712,0.900000000000000022204460492503
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4560,5000,3215,0.998999999999999999111821580300,0.000000000000999999999999999980
