trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
326,326_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,31.000000000000000000000000000000,4145,3767,0.001000000000000000020816681712,9,0.998999999999999999111821580300
327,327_0,FAILED,GenerationStep_1,,,4106,2488,10.000000000000000000000000000000,20,0.998999999999999999111821580300
328,328_0,FAILED,GenerationStep_1,,,4107,2794,0.270625154456648475687075006135,20,0.001000000000000000020816681712
329,329_0,FAILED,GenerationStep_1,,,4037,2692,10.000000000000000000000000000000,20,0.998999999999999999111821580300
330,330_0,COMPLETED,GenerationStep_1,0.550000000000000044408920985006,54.000000000000000000000000000000,5000,1694,0.001000000000000000020816681712,10,0.001000000000000000020816681712
331,331_0,COMPLETED,GenerationStep_1,0.489999999999999991118215802999,32.000000000000000000000000000000,5000,2250,0.001000000000000000020816681712,2,0.001000000000000000020816681712
332,332_0,COMPLETED,GenerationStep_1,0.500000000000000000000000000000,32.000000000000000000000000000000,808,982,4.914302152540524382118292123778,1,0.998999999999999999111821580300
333,333_0,COMPLETED,GenerationStep_1,0.489999999999999991118215802999,53.000000000000000000000000000000,5000,1874,0.001000000000000000020816681712,1,0.001000000000000000020816681712
334,334_0,COMPLETED,GenerationStep_1,0.520000000000000017763568394003,43.000000000000000000000000000000,2718,957,0.001000000000000000020816681712,8,0.998999999999999999111821580300
335,335_0,COMPLETED,GenerationStep_1,0.500000000000000000000000000000,32.000000000000000000000000000000,5000,2049,0.001000000000000000020816681712,4,0.001000000000000000020816681712
336,336_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,109.000000000000000000000000000000,2680,1056,6.119384265651953924702866061125,5,0.998999999999999999111821580300
337,337_0,COMPLETED,GenerationStep_1,0.560000000000000053290705182008,44.000000000000000000000000000000,5000,1506,4.247029188946130240367438091198,6,0.001000000000000000020816681712
338,338_0,COMPLETED,GenerationStep_1,0.530000000000000026645352591004,40.000000000000000000000000000000,545,595,0.001000000000000000020816681712,1,0.998999999999999999111821580300
339,339_0,COMPLETED,GenerationStep_1,0.309999999999999997779553950750,9.000000000000000000000000000000,1,669,6.357085532884131140463068732060,2,0.998999999999999999111821580300
340,340_0,COMPLETED,GenerationStep_1,0.560000000000000053290705182008,268.000000000000000000000000000000,5000,1516,10.000000000000000000000000000000,5,0.001000000000000000020816681712
341,341_0,COMPLETED,GenerationStep_1,0.570000000000000062172489379009,56.000000000000000000000000000000,5000,1262,0.001000000000000000020816681712,1,0.998999999999999999111821580300
342,342_0,COMPLETED,GenerationStep_1,0.600000000000000088817841970013,455.000000000000000000000000000000,5000,598,10.000000000000000000000000000000,3,0.998999999999999999111821580300
343,343_0,COMPLETED,GenerationStep_1,0.579999999999999960031971113494,3741.000000000000000000000000000000,5000,1174,0.001000000000000000020816681712,17,0.001000000000000000020816681712
344,344_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,41.000000000000000000000000000000,5000,1904,6.984826451138563818687998718815,1,0.001000000000000000020816681712
345,345_0,COMPLETED,GenerationStep_1,0.600000000000000088817841970013,82.000000000000000000000000000000,1520,780,0.001000000000000000020816681712,7,0.998999999999999999111821580300
346,346_0,COMPLETED,GenerationStep_1,0.579999999999999960031971113494,72.000000000000000000000000000000,5000,1123,0.001000000000000000020816681712,1,0.001000000000000000020816681712
347,347_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,67.000000000000000000000000000000,5000,1900,0.001000000000000000020816681712,3,0.001000000000000000020816681712
348,348_0,COMPLETED,GenerationStep_1,0.570000000000000062172489379009,90.000000000000000000000000000000,1579,1117,5.824824264182933752920234837802,3,0.998999999999999999111821580300
349,349_0,COMPLETED,GenerationStep_1,0.600000000000000088817841970013,311.000000000000000000000000000000,5000,651,0.001000000000000000020816681712,6,0.001000000000000000020816681712
350,350_0,COMPLETED,GenerationStep_1,0.560000000000000053290705182008,62.000000000000000000000000000000,5000,1469,0.001000000000000000020816681712,7,0.998999999999999999111821580300
351,351_0,COMPLETED,GenerationStep_1,0.600000000000000088817841970013,62.000000000000000000000000000000,1980,995,4.847462731749468289876858762000,1,0.998999999999999999111821580300
352,352_0,COMPLETED,GenerationStep_1,0.609999999999999986677323704498,175.000000000000000000000000000000,5000,301,0.001000000000000000020816681712,1,0.001000000000000000020816681712
353,353_0,COMPLETED,GenerationStep_1,0.489999999999999991118215802999,30.000000000000000000000000000000,3070,1463,3.559978483499590229399700547219,1,0.001000000000000000020816681712
354,354_0,COMPLETED,GenerationStep_1,0.550000000000000044408920985006,287.000000000000000000000000000000,5000,1685,4.148976031384496998555277968990,7,0.001000000000000000020816681712
355,355_0,COMPLETED,GenerationStep_1,0.510000000000000008881784197001,32.000000000000000000000000000000,613,822,0.001000000000000000020816681712,6,0.998999999999999999111821580300
356,356_0,COMPLETED,GenerationStep_1,0.600000000000000088817841970013,105.000000000000000000000000000000,4989,624,10.000000000000000000000000000000,1,0.998999999999999999111821580300
357,357_0,COMPLETED,GenerationStep_1,0.579999999999999960031971113494,103.000000000000000000000000000000,5000,1132,10.000000000000000000000000000000,3,0.998999999999999999111821580300
358,358_0,COMPLETED,GenerationStep_1,0.579999999999999960031971113494,133.000000000000000000000000000000,5000,1140,10.000000000000000000000000000000,4,0.001000000000000000020816681712
359,359_0,COMPLETED,GenerationStep_1,0.570000000000000062172489379009,54.000000000000000000000000000000,5000,1257,10.000000000000000000000000000000,1,0.001000000000000000020816681712
360,360_0,COMPLETED,GenerationStep_1,0.500000000000000000000000000000,49.000000000000000000000000000000,4463,2389,4.176068676111944988349478080636,3,0.998999999999999999111821580300
361,361_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,33.000000000000000000000000000000,1810,3651,2.218894456405909210161553346552,3,0.001000000000000000020816681712
362,362_0,COMPLETED,GenerationStep_1,0.380000000000000004440892098501,235.000000000000000000000000000000,2711,3676,4.207695279671018973033369547920,3,0.001000000000000000020816681712
363,363_0,COMPLETED,GenerationStep_1,0.609999999999999986677323704498,140.000000000000000000000000000000,4436,521,0.001000000000000000020816681712,5,0.998999999999999999111821580300
364,364_0,RUNNING,GenerationStep_1,,,4443,3527,1.673563480282746818161854207574,17,0.634498880868463399629320065287
365,365_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,29.000000000000000000000000000000,4402,3711,7.543336254019422426608798559755,1,0.998999999999999999111821580300
366,366_0,RUNNING,GenerationStep_1,,,4367,3766,9.480692684062498543084984703455,6,0.001000000000000000020816681712
367,367_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,31.000000000000000000000000000000,1803,3640,6.426745804206584367079813091550,1,0.998999999999999999111821580300
368,368_0,RUNNING,GenerationStep_1,,,4453,3402,10.000000000000000000000000000000,15,0.769422729754873691021543891111
369,369_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,978.000000000000000000000000000000,443,1242,0.001000000000000000020816681712,20,0.998999999999999999111821580300
370,370_0,RUNNING,GenerationStep_1,,,604,3607,7.892822932811847991274589730892,13,0.059744673534603331965797679004
371,371_0,RUNNING,GenerationStep_1,,,2495,4753,0.001000000000000000020816681712,15,0.001000000000000000020816681712
372,372_0,COMPLETED,GenerationStep_1,0.330000000000000015543122344752,182.000000000000000000000000000000,2040,1920,10.000000000000000000000000000000,3,0.001000000000000000020816681712
373,373_0,COMPLETED,GenerationStep_1,0.320000000000000006661338147751,11.000000000000000000000000000000,2064,2362,0.190755727784562012505631400927,3,0.998999999999999999111821580300
374,374_0,RUNNING,GenerationStep_1,,,4509,3207,10.000000000000000000000000000000,18,0.998999999999999999111821580300
375,375_0,COMPLETED,GenerationStep_1,0.489999999999999991118215802999,26.000000000000000000000000000000,4506,3615,0.001000000000000000020816681712,3,0.001000000000000000020816681712
376,376_0,RUNNING,GenerationStep_1,,,2004,2466,10.000000000000000000000000000000,20,0.998999999999999999111821580300
377,377_0,COMPLETED,GenerationStep_1,0.309999999999999997779553950750,63.000000000000000000000000000000,2035,2517,10.000000000000000000000000000000,3,0.998999999999999999111821580300
378,378_0,RUNNING,GenerationStep_1,,,2656,3752,6.550850356716539479862149164546,7,0.001000000000000000020816681712
379,379_0,RUNNING,GenerationStep_1,,,3259,3712,6.416396921654923701794359658379,6,0.030166686370496541280683544528
380,380_0,COMPLETED,GenerationStep_1,0.400000000000000022204460492503,155.000000000000000000000000000000,786,2449,8.126346709710125182368756213691,3,0.998999999999999999111821580300
381,381_0,RUNNING,GenerationStep_1,,,3832,3467,0.962973683344066078149126042263,15,0.561757584440604418318798707332
382,382_0,RUNNING,GenerationStep_1,,,549,3779,8.639637414951446103827947808895,11,0.001000000000000000020816681712
383,383_0,COMPLETED,GenerationStep_1,0.369999999999999995559107901499,6696.000000000000000000000000000000,2674,3860,10.000000000000000000000000000000,4,0.998999999999999999111821580300
384,384_0,RUNNING,GenerationStep_1,,,662,3173,0.001000000000000000020816681712,19,0.998999999999999999111821580300
385,385_0,COMPLETED,GenerationStep_1,0.400000000000000022204460492503,89.000000000000000000000000000000,787,3610,0.946109819998702805676771276921,4,0.001000000000000000020816681712
386,386_0,RUNNING,GenerationStep_1,,,1,5000,3.391375026387310143149989016820,15,0.998999999999999999111821580300
387,387_0,FAILED,GenerationStep_1,,,1774,3414,5.615098834697815455285763164284,7,0.998999999999999999111821580300
388,388_0,FAILED,GenerationStep_1,,,498,4124,0.001000000000000000020816681712,20,0.998999999999999999111821580300
389,389_0,FAILED,GenerationStep_1,,,2723,4771,5.150797202488107906503955746302,17,0.001000000000000000020816681712
390,390_0,COMPLETED,GenerationStep_1,0.550000000000000044408920985006,75.000000000000000000000000000000,1875,1671,0.001000000000000000020816681712,16,0.001000000000000000020816681712
391,391_0,COMPLETED,GenerationStep_1,0.540000000000000035527136788005,69.000000000000000000000000000000,1875,1679,0.001000000000000000020816681712,17,0.998999999999999999111821580300
392,392_0,RUNNING,GenerationStep_1,,,507,3352,6.050546542885704148773129418259,12,0.127319534438540854504040567008
393,393_0,RUNNING,GenerationStep_1,,,3671,2598,0.850374883899454481195334665244,20,0.998999999999999999111821580300
394,394_0,RUNNING,GenerationStep_1,,,5000,3657,3.525835978425012839920782425907,16,0.998999999999999999111821580300
395,395_0,RUNNING,GenerationStep_1,,,4371,3388,10.000000000000000000000000000000,12,0.001000000000000000020816681712
396,396_0,RUNNING,GenerationStep_1,,,4411,3874,6.151660565397821578415005205898,20,0.998999999999999999111821580300
397,397_0,RUNNING,GenerationStep_1,,,3363,3345,0.001000000000000000020816681712,20,0.998999999999999999111821580300
398,398_0,RUNNING,GenerationStep_1,,,3812,3398,5.882277563400731601461757236393,20,0.001000000000000000020816681712
399,399_0,RUNNING,GenerationStep_1,,,3784,2934,0.001000000000000000020816681712,20,0.001000000000000000020816681712
400,400_0,RUNNING,GenerationStep_1,,,4081,4870,8.740602595725453838326757249888,16,0.998999999999999999111821580300
401,401_0,RUNNING,GenerationStep_1,,,3998,3205,1.426750214543133221667403631727,18,0.998999999999999999111821580300
402,402_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,141.000000000000000000000000000000,3974,4021,0.001000000000000000020816681712,17,0.998999999999999999111821580300
403,403_0,RUNNING,GenerationStep_1,,,511,4811,7.919061369633474178897358797258,16,0.741502446541930870793635222071
404,404_0,RUNNING,GenerationStep_1,,,4326,2543,6.222730532105171796786180493655,20,0.616990498560661793092663174320
405,405_0,RUNNING,GenerationStep_1,,,3538,3236,3.093704234359240246021727216430,20,0.998999999999999999111821580300
406,406_0,RUNNING,GenerationStep_1,,,4770,3797,5.946355740334191786189421691233,17,0.001000000000000000020816681712
407,407_0,RUNNING,GenerationStep_1,,,1,4748,0.001000000000000000020816681712,18,0.001000000000000000020816681712
408,408_0,RUNNING,GenerationStep_1,,,3265,4686,0.001000000000000000020816681712,14,0.001000000000000000020816681712
409,409_0,RUNNING,GenerationStep_1,,,4851,3476,1.870780940227661615082865864679,20,0.998999999999999999111821580300
410,410_0,RUNNING,GenerationStep_1,,,537,4315,0.001000000000000000020816681712,15,0.001000000000000000020816681712
411,411_0,RUNNING,GenerationStep_1,,,1830,4752,0.001000000000000000020816681712,17,0.998999999999999999111821580300
412,412_0,RUNNING,GenerationStep_1,,,4820,4883,5.906439583702246309826477954630,20,0.001000000000000000020816681712
413,413_0,COMPLETED,GenerationStep_1,0.500000000000000000000000000000,31.000000000000000000000000000000,3853,3529,4.535044293076738064485198265174,1,0.001000000000000000020816681712
414,414_0,RUNNING,GenerationStep_1,,,4941,3476,9.313671244638296542461830540560,20,0.001000000000000000020816681712
415,415_0,RUNNING,GenerationStep_1,,,4680,3500,3.239626985847284590391836900380,15,0.001000000000000000020816681712
416,416_0,RUNNING,GenerationStep_1,,,1,4782,8.428137978711234268303087446839,15,0.626667945124275260759816319478
417,417_0,FAILED,GenerationStep_1,,,453,3400,10.000000000000000000000000000000,8,0.001000000000000000020816681712
418,418_0,FAILED,GenerationStep_1,,,3476,3450,0.001000000000000000020816681712,13,0.998999999999999999111821580300
419,419_0,FAILED,GenerationStep_1,,,2848,4597,0.001000000000000000020816681712,17,0.001000000000000000020816681712
420,420_0,RUNNING,GenerationStep_1,,,4775,3599,3.588969027665672051341516635148,13,0.590474261421966017948648186575
421,421_0,RUNNING,GenerationStep_1,,,3360,3767,7.606711733004531517110535787651,18,0.998999999999999999111821580300
422,422_0,RUNNING,GenerationStep_1,,,2397,4702,6.712859013138183783553358807694,16,0.001000000000000000020816681712
423,423_0,RUNNING,GenerationStep_1,,,4278,3326,6.720720957373823800651280180318,20,0.184749581195458423277244719429
424,424_0,RUNNING,GenerationStep_1,,,3778,3741,9.337268280212821736085970769636,18,0.998999999999999999111821580300
425,425_0,RUNNING,GenerationStep_1,,,3290,4361,0.001000000000000000020816681712,16,0.847328328366247829350754727784
426,426_0,RUNNING,GenerationStep_1,,,3213,4063,7.326569090083369317767392203677,17,0.001000000000000000020816681712
427,427_0,RUNNING,GenerationStep_1,,,2421,4931,10.000000000000000000000000000000,18,0.998999999999999999111821580300
428,428_0,RUNNING,GenerationStep_1,,,3620,3860,5.901599465601194971497989172349,20,0.339230946771129471262185006708
429,429_0,RUNNING,GenerationStep_1,,,4441,3842,0.720401508643097820971945566271,17,0.001000000000000000020816681712
430,430_0,RUNNING,GenerationStep_1,,,4158,4679,2.534988584420276414022055178066,19,0.001000000000000000020816681712
431,431_0,RUNNING,GenerationStep_1,,,4242,2691,10.000000000000000000000000000000,20,0.001000000000000000020816681712
432,432_0,COMPLETED,GenerationStep_1,0.419999999999999984456877655248,100.000000000000000000000000000000,499,2493,0.001000000000000000020816681712,20,0.998999999999999999111821580300
433,433_0,RUNNING,GenerationStep_1,,,354,4942,10.000000000000000000000000000000,18,0.998999999999999999111821580300
434,434_0,COMPLETED,GenerationStep_1,0.460000000000000019984014443253,24.000000000000000000000000000000,3350,2937,0.540117484210501874741794381407,1,0.998999999999999999111821580300
435,435_0,RUNNING,GenerationStep_1,,,3489,3263,7.294053789615971616910883312812,17,0.001000000000000000020816681712
436,436_0,RUNNING,GenerationStep_1,,,537,3792,4.382969216476229057377622666536,16,0.001000000000000000020816681712
437,437_0,RUNNING,GenerationStep_1,,,4396,2898,3.073563206785089541028810344869,17,0.001000000000000000020816681712
438,438_0,RUNNING,GenerationStep_1,,,5000,3614,4.914051728952217423795900685946,13,0.998999999999999999111821580300
439,439_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,23.000000000000000000000000000000,4727,3680,0.220440644921738676531575151785,1,0.998999999999999999111821580300
440,440_0,RUNNING,GenerationStep_1,,,1835,4591,1.496726383632766221865040279226,13,0.001000000000000000020816681712
441,441_0,RUNNING,GenerationStep_1,,,4837,4531,0.001000000000000000020816681712,20,0.083920010026284408422014848838
442,442_0,RUNNING,GenerationStep_1,,,3502,3556,10.000000000000000000000000000000,14,0.998999999999999999111821580300
443,443_0,RUNNING,GenerationStep_1,,,2827,4969,10.000000000000000000000000000000,16,0.001000000000000000020816681712
444,444_0,FAILED,GenerationStep_1,,,1819,4943,8.010493740497821590906823985279,19,0.001000000000000000020816681712
445,445_0,COMPLETED,GenerationStep_1,0.600000000000000088817841970013,72.000000000000000000000000000000,1855,955,0.001000000000000000020816681712,7,0.998999999999999999111821580300
446,446_0,FAILED,GenerationStep_1,,,684,3891,5.457713291175113390352180431364,20,0.998999999999999999111821580300
447,447_0,FAILED,GenerationStep_1,,,466,3379,6.071213393563795079899136908352,19,0.001000000000000000020816681712
448,448_0,FAILED,GenerationStep_1,,,3347,4311,3.331366469943433994416182031273,20,0.001000000000000000020816681712
449,449_0,FAILED,GenerationStep_1,,,2617,4836,2.445906899670717393746599555016,16,0.998999999999999999111821580300
450,450_0,RUNNING,GenerationStep_1,,,3595,4580,5.667498274461289398118424287532,17,0.001000000000000000020816681712
451,451_0,RUNNING,GenerationStep_1,,,2409,4367,5.792993130211257835071592126042,20,0.001000000000000000020816681712
452,452_0,RUNNING,GenerationStep_1,,,4334,2709,2.267202833418864749148724513361,20,0.001000000000000000020816681712
453,453_0,RUNNING,GenerationStep_1,,,4999,2920,7.868325136307833034265968308318,17,0.998999999999999999111821580300
454,454_0,RUNNING,GenerationStep_1,,,4193,2899,3.015575327270537897561553108972,17,0.001000000000000000020816681712
455,455_0,RUNNING,GenerationStep_1,,,4837,4683,9.107190533840988422298323712312,20,0.998999999999999999111821580300
456,456_0,RUNNING,GenerationStep_1,,,5000,2572,5.921152122211388757477834587917,18,0.998999999999999999111821580300
457,457_0,RUNNING,GenerationStep_1,,,2342,4771,4.460152359370923136339115444571,18,0.998999999999999999111821580300
458,458_0,RUNNING,GenerationStep_1,,,3267,4727,6.761124093403938495328020508168,19,0.634714798306752814305298215913
459,459_0,RUNNING,GenerationStep_1,,,2983,4113,8.819197779548296978191501693800,20,0.998999999999999999111821580300
460,460_0,RUNNING,GenerationStep_1,,,2513,3473,0.001000000000000000020816681712,18,0.093681686863005764198675251464
461,461_0,FAILED,GenerationStep_1,,,5000,3820,5.833318913442958830728457542136,18,0.001000000000000000020816681712
462,462_0,FAILED,GenerationStep_1,,,2924,5000,1.783540488627751940953203302342,20,0.001000000000000000020816681712
463,463_0,COMPLETED,GenerationStep_1,0.450000000000000011102230246252,34.000000000000000000000000000000,1102,2205,10.000000000000000000000000000000,1,0.001000000000000000020816681712
464,464_0,FAILED,GenerationStep_1,,,3302,4663,10.000000000000000000000000000000,17,0.998999999999999999111821580300
465,465_0,FAILED,GenerationStep_1,,,3150,5000,5.867439751369256661917006567819,20,0.001000000000000000020816681712
466,466_0,FAILED,GenerationStep_1,,,4385,3073,6.114978680746715689053871756187,20,0.001000000000000000020816681712
467,467_0,FAILED,GenerationStep_1,,,3210,3605,8.546149923830705930072326736990,14,0.726358695704111823054915930697
468,468_0,FAILED,GenerationStep_1,,,1870,2695,0.001000000000000000020816681712,19,0.998999999999999999111821580300
469,469_0,FAILED,GenerationStep_1,,,2328,4591,1.332991290518529936548475234304,20,0.001000000000000000020816681712
470,470_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,65.000000000000000000000000000000,3602,2397,0.001000000000000000020816681712,20,0.998999999999999999111821580300
471,471_0,FAILED,GenerationStep_1,,,4920,4515,10.000000000000000000000000000000,16,0.001000000000000000020816681712
472,472_0,FAILED,GenerationStep_1,,,4384,2464,10.000000000000000000000000000000,20,0.034228031834139617528567356430
473,473_0,FAILED,GenerationStep_1,,,3187,4289,0.001000000000000000020816681712,19,0.998999999999999999111821580300
474,474_0,FAILED,GenerationStep_1,,,3361,3622,0.001000000000000000020816681712,14,0.001000000000000000020816681712
475,475_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,27.000000000000000000000000000000,1446,2196,7.533257903802296873152499756543,1,0.998999999999999999111821580300
476,476_0,COMPLETED,GenerationStep_1,0.489999999999999991118215802999,30.000000000000000000000000000000,1849,2756,4.472577391631916476910646451870,1,0.001000000000000000020816681712
477,477_0,FAILED,GenerationStep_1,,,4367,3251,10.000000000000000000000000000000,15,0.998999999999999999111821580300
478,478_0,FAILED,GenerationStep_1,,,1,3903,7.510984305126322979617725650314,15,0.998999999999999999111821580300
479,479_0,FAILED,GenerationStep_1,,,4385,2889,5.493385851649609463720480562188,20,0.458304060320621986512890089216
480,480_0,RUNNING,GenerationStep_1,,,3328,3688,1.905665490857928245915786646947,20,0.001000000000000000020816681712
481,481_0,RUNNING,GenerationStep_1,,,4791,4698,0.001000000000000000020816681712,17,0.998999999999999999111821580300
482,482_0,RUNNING,GenerationStep_1,,,1396,3027,3.215667444785882178592828495312,20,0.998999999999999999111821580300
483,483_0,RUNNING,GenerationStep_1,,,2462,4270,3.969487031931306919574353742064,15,0.998999999999999999111821580300
484,484_0,FAILED,GenerationStep_1,,,2610,5000,7.607211584337980170289483794477,12,0.001000000000000000020816681712
485,485_0,FAILED,GenerationStep_1,,,4273,3352,2.120883190813803054197705932893,11,0.001000000000000000020816681712
486,486_0,FAILED,GenerationStep_1,,,3856,2903,8.834768004925470208377191738691,20,0.001000000000000000020816681712
487,487_0,FAILED,GenerationStep_1,,,5000,3892,3.433037870424845650063616631087,20,0.998999999999999999111821580300
488,488_0,FAILED,GenerationStep_1,,,3356,4119,10.000000000000000000000000000000,20,0.514158333241700238325222471758
489,489_0,FAILED,GenerationStep_1,,,5000,3459,4.055285654021729691010023088893,9,0.998999999999999999111821580300
490,490_0,FAILED,GenerationStep_1,,,3333,3584,3.038170608042625620015542153851,15,0.998999999999999999111821580300
491,491_0,FAILED,GenerationStep_1,,,4375,4201,5.351729570839837357709711795906,20,0.998999999999999999111821580300
492,492_0,FAILED,GenerationStep_1,,,3326,4434,9.928317975599087574778423004318,14,0.998999999999999999111821580300
493,493_0,FAILED,GenerationStep_1,,,4932,2917,5.571469473233865876693471363978,20,0.001000000000000000020816681712
494,494_0,FAILED,GenerationStep_1,,,2523,5000,9.287257602119396437956311274320,16,0.001000000000000000020816681712
495,495_0,FAILED,GenerationStep_1,,,3916,3369,5.905063016735419445524257753277,12,0.001000000000000000020816681712
496,496_0,FAILED,GenerationStep_1,,,3730,3673,0.001000000000000000020816681712,16,0.001000000000000000020816681712
497,497_0,FAILED,GenerationStep_1,,,4972,3184,0.040309457421637114038492910595,20,0.998999999999999999111821580300
498,498_0,FAILED,GenerationStep_1,,,5000,4167,5.575646263889384002254701044876,20,0.998999999999999999111821580300
499,499_0,FAILED,GenerationStep_1,,,1,4810,2.579887626817709112003740301589,16,0.998999999999999999111821580300
500,500_0,FAILED,GenerationStep_1,,,3173,3890,0.902499256500661650726158313773,20,0.441500537009091365003854434690
501,501_0,COMPLETED,GenerationStep_1,0.410000000000000031086244689504,3937.000000000000000000000000000000,4857,4186,0.001000000000000000020816681712,14,0.001000000000000000020816681712
502,502_0,FAILED,GenerationStep_1,,,3820,2489,10.000000000000000000000000000000,20,0.001000000000000000020816681712
503,503_0,FAILED,GenerationStep_1,,,4654,4096,3.362436809152744121576006364194,14,0.001000000000000000020816681712
504,504_0,FAILED,GenerationStep_1,,,3347,4979,8.059105953702959013185136427637,16,0.634332325567154242662581964396
505,505_0,FAILED,GenerationStep_1,,,2493,4785,6.386068474618786794394509342965,17,0.998999999999999999111821580300
506,506_0,FAILED,GenerationStep_1,,,3142,4673,0.001000000000000000020816681712,18,0.001000000000000000020816681712
507,507_0,FAILED,GenerationStep_1,,,1,4393,4.364693022282813750223340321099,17,0.433730263130295223827914696813
508,508_0,FAILED,GenerationStep_1,,,5000,4426,0.065610719085346366763467074179,19,0.998999999999999999111821580300
509,509_0,FAILED,GenerationStep_1,,,4876,3728,9.352596479265052664686663774773,19,0.998999999999999999111821580300
510,510_0,RUNNING,GenerationStep_1,,,1489,3838,2.704773390121546494668791638105,20,0.998999999999999999111821580300
511,511_0,RUNNING,GenerationStep_1,,,2491,4995,6.699797206473642852131433755858,15,0.998999999999999999111821580300
512,512_0,RUNNING,GenerationStep_1,,,3227,3807,7.041138638598652299549485178431,13,0.001000000000000000020816681712
513,513_0,RUNNING,GenerationStep_1,,,3963,2557,7.564854568366904175036324886605,19,0.823936905915113815268568941974
514,514_0,RUNNING,GenerationStep_1,,,3972,2588,1.963494426133286729907467815792,20,0.001000000000000000020816681712
515,515_0,RUNNING,GenerationStep_1,,,456,4681,1.528210804808700862267301090469,16,0.393161709304430340150560141410
516,516_0,RUNNING,GenerationStep_1,,,4397,3016,6.022628679515190874838026502402,20,0.001000000000000000020816681712
517,517_0,COMPLETED,GenerationStep_1,0.479999999999999982236431605997,1840.000000000000000000000000000000,1810,3320,0.001000000000000000020816681712,15,0.998999999999999999111821580300
518,518_0,RUNNING,GenerationStep_1,,,4306,3217,7.146536174229757065745616273489,15,0.001000000000000000020816681712
519,519_0,RUNNING,GenerationStep_1,,,4259,2518,0.755486739741094925904008050566,17,0.001000000000000000020816681712
520,520_0,RUNNING,GenerationStep_1,,,3197,3861,2.356046540300972047532468423015,19,0.187005370037942902916583420847
521,521_0,COMPLETED,GenerationStep_1,0.589999999999999968913755310496,59.000000000000000000000000000000,1859,1001,0.001000000000000000020816681712,2,0.001000000000000000020816681712
522,522_0,RUNNING,GenerationStep_1,,,496,5000,5.679019895542427143197983241407,19,0.001000000000000000020816681712
523,523_0,RUNNING,GenerationStep_1,,,3206,4587,2.159174315192667670260107115610,20,0.998999999999999999111821580300
524,524_0,RUNNING,GenerationStep_1,,,1741,4819,3.560556167039084840553186950274,20,0.998999999999999999111821580300
525,525_0,RUNNING,GenerationStep_1,,,4271,3826,4.441219910422562477947394654620,18,0.001000000000000000020816681712
526,526_0,RUNNING,GenerationStep_1,,,3776,3685,0.608146027248064435788421633333,15,0.001000000000000000020816681712
527,527_0,RUNNING,GenerationStep_1,,,3782,3731,0.001000000000000000020816681712,20,0.001000000000000000020816681712
528,528_0,RUNNING,GenerationStep_1,,,3351,4713,6.645167033637245701527263008757,16,0.998999999999999999111821580300
529,529_0,RUNNING,GenerationStep_1,,,1,3960,9.786919095804758939038947573863,13,0.001000000000000000020816681712
530,530_0,COMPLETED,GenerationStep_1,0.470000000000000028865798640254,61.000000000000000000000000000000,4726,1942,5.188792929594221448041935218498,3,0.998999999999999999111821580300
531,531_0,RUNNING,GenerationStep_1,,,3326,3919,1.029101286137547477395060013805,20,0.998999999999999999111821580300
532,532_0,RUNNING,GenerationStep_1,,,267,4960,10.000000000000000000000000000000,13,0.998999999999999999111821580300
533,533_0,RUNNING,GenerationStep_1,,,2331,5000,0.001000000000000000020816681712,20,0.998999999999999999111821580300
534,534_0,RUNNING,GenerationStep_1,,,4419,3779,8.984340167143203714772425882984,15,0.001000000000000000020816681712
535,535_0,RUNNING,GenerationStep_1,,,3291,3770,0.001000000000000000020816681712,15,0.998999999999999999111821580300
536,536_0,FAILED,GenerationStep_1,,,1737,5000,1.991173080398341843633147618675,20,0.001000000000000000020816681712
537,537_0,FAILED,GenerationStep_1,,,3353,4770,2.591657822816580747371517645661,20,0.001000000000000000020816681712
538,538_0,FAILED,GenerationStep_1,,,3892,2412,8.248764976286578232134161225986,20,0.001000000000000000020816681712
539,539_0,FAILED,GenerationStep_1,,,4480,4008,3.941552032440115649336576097994,20,0.001000000000000000020816681712
540,540_0,COMPLETED,GenerationStep_1,0.570000000000000062172489379009,48.000000000000000000000000000000,1488,965,2.213245881430382144827717638691,3,0.804204528155514020149041698460
541,541_0,COMPLETED,GenerationStep_1,0.550000000000000044408920985006,92.000000000000000000000000000000,972,842,2.795159070700757197869279480074,5,0.998999999999999999111821580300
542,542_0,COMPLETED,GenerationStep_1,0.550000000000000044408920985006,52.000000000000000000000000000000,1455,1154,1.886357415556627170616366129252,1,0.998999999999999999111821580300
