trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
57,57_0,FAILED,BoTorch,GenerationStep_1,,,3956,95,9.809920636064518362218223046511,11,0.001000000000000000020816681712
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,14.000000000000000000000000000000,3284,1290,5.974348602304118571737490128726,1,0.001000000000000000020816681712
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,1850.000000000000000000000000000000,1,48,6.871959389163420084400968335103,4,0.209146260761601116007213363446
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,5018.000000000000000000000000000000,2292,56,0.718873215319952629798194720934,13,0.583811000621569653468156957388
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,141.000000000000000000000000000000,2852,39,5.795681115337059097214478242677,8,0.983690327613669701634080411168
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,1520.000000000000000000000000000000,567,1,2.512181676069325853006830584491,20,0.970612240497806588734874821967
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.819999999999999951150186916493,311.000000000000000000000000000000,590,10,4.613125940484490428161734598689,20,0.825001633272948065034313458455
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,2029.000000000000000000000000000000,38,1,0.866493752556158014499487762805,20,0.305005628400624562157616992408
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,1023.000000000000000000000000000000,2379,1,0.096487773637166471263348910270,14,0.998999999999999999111821580300
66,66_0,FAILED,BoTorch,GenerationStep_1,,,2367,53,5.517035946545989055778136389563,16,0.001000000000000000020816681712
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.800000000000000044408920985006,1277.000000000000000000000000000000,1195,12,5.355280377210402953380707913311,20,0.520194162405185234199223032192
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,1883.000000000000000000000000000000,2198,1,1.054412958298540425872147352493,13,0.001000000000000000020816681712
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,2910.000000000000000000000000000000,1094,1,1.171583058920005360192817533971,20,0.876187594470524078182904759160
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,92.000000000000000000000000000000,2595,52,4.977143445934501642113900743425,19,0.998999999999999999111821580300
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,35.000000000000000000000000000000,2861,241,8.728346840348821800148471083958,1,0.092881632650080092616917681880
72,72_0,FAILED,BoTorch,GenerationStep_1,,,3946,64,0.001000000000000000020816681712,7,0.194596312359432727090435832906
73,73_0,FAILED,BoTorch,GenerationStep_1,,,1283,75,0.677260959486322478007025438274,20,0.089286593370036748673612692073
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,11.000000000000000000000000000000,4400,2289,2.322110665997615619460248126416,4,0.001000000000000000020816681712
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.790000000000000035527136788005,27.000000000000000000000000000000,1,1,0.001000000000000000020816681712,20,0.733429852788504033078709198890
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,3158.000000000000000000000000000000,1288,1,3.956480218460515452250092494069,20,0.998999999999999999111821580300
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,1591.000000000000000000000000000000,4561,121,1.814762115453185886693177053530,5,0.001000000000000000020816681712
78,78_0,FAILED,BoTorch,GenerationStep_1,,,3589,87,5.791319901822642002287011564476,15,0.421720095497849556398506365440
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.790000000000000035527136788005,25.000000000000000000000000000000,1,1,1.640560135815338993481304896704,20,0.601395445656583427229691096727
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.819999999999999951150186916493,1422.000000000000000000000000000000,958,4,1.309551416713509608413801288407,20,0.422920632178856559235669010377
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.829999999999999960031971113494,3516.000000000000000000000000000000,3293,1,0.306533197896282361138986516380,8,0.931052826115363219017240226094
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,22.000000000000000000000000000000,2004,6,2.076854144235889876313194690738,20,0.998999999999999999111821580300
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,173.000000000000000000000000000000,1875,182,5.328254171185860421644520101836,2,0.001000000000000000020816681712
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,700.000000000000000000000000000000,2201,1,0.001000000000000000020816681712,14,0.466533013534238594210989958810
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4444.000000000000000000000000000000,3320,56,1.414076980418442985865112859756,5,0.001000000000000000020816681712
86,86_0,FAILED,BoTorch,GenerationStep_1,,,2834,44,0.468664258217591722655015473720,19,0.464906909233260390301722964068
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,4299.000000000000000000000000000000,2223,154,5.883958482312957372073469741736,19,0.974375288849932630341754702386
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,3770.000000000000000000000000000000,1530,1,1.519513999763078437865715386579,14,0.828237170016051682530644484359
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4374.000000000000000000000000000000,4339,60,0.454223717150428085709279457660,9,0.593143949356833344310757638596
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,15.000000000000000000000000000000,5000,1869,10.000000000000000000000000000000,1,0.998999999999999999111821580300
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,5.000000000000000000000000000000,1,1388,10.000000000000000000000000000000,1,0.998999999999999999111821580300
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,13.000000000000000000000000000000,4883,5000,0.001000000000000000020816681712,20,0.998999999999999999111821580300
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,5.000000000000000000000000000000,1,3463,10.000000000000000000000000000000,1,0.001000000000000000020816681712
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,12.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,20,0.001000000000000000020816681712
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,10.000000000000000000000000000000,5000,3688,10.000000000000000000000000000000,20,0.001000000000000000020816681712
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,19.000000000000000000000000000000,5000,1414,0.001000000000000000020816681712,1,0.998999999999999999111821580300
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,6.000000000000000000000000000000,1152,5000,0.001000000000000000020816681712,1,0.998999999999999999111821580300
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,8.000000000000000000000000000000,1,3913,0.001000000000000000020816681712,20,0.001000000000000000020816681712
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,1572.000000000000000000000000000000,2538,1,0.001000000000000000020816681712,1,0.818068534738421004881558928901
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,5.000000000000000000000000000000,1,3937,10.000000000000000000000000000000,1,0.001000000000000000020816681712
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,7.000000000000000000000000000000,5000,4547,0.001000000000000000020816681712,1,0.998999999999999999111821580300
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,7.000000000000000000000000000000,5000,3480,10.000000000000000000000000000000,1,0.001000000000000000020816681712
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,712.000000000000000000000000000000,194,1,0.001000000000000000020816681712,1,0.998999999999999999111821580300
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,8.000000000000000000000000000000,5000,5000,10.000000000000000000000000000000,5,0.998999999999999999111821580300
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,12.000000000000000000000000000000,5000,2604,10.000000000000000000000000000000,1,0.998999999999999999111821580300
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,13.000000000000000000000000000000,5000,4539,10.000000000000000000000000000000,20,0.998999999999999999111821580300
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,11.000000000000000000000000000000,1,5000,10.000000000000000000000000000000,20,0.998999999999999999111821580300
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,8.000000000000000000000000000000,5000,2979,10.000000000000000000000000000000,1,0.001000000000000000020816681712
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,4.000000000000000000000000000000,1,3840,0.001000000000000000020816681712,1,0.001000000000000000020816681712
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,11.000000000000000000000000000000,5000,3194,0.001000000000000000020816681712,20,0.001000000000000000020816681712
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,5.000000000000000000000000000000,1,1537,0.001000000000000000020816681712,1,0.998999999999999999111821580300
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,4.000000000000000000000000000000,1,1098,10.000000000000000000000000000000,1,0.998999999999999999111821580300
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,7.000000000000000000000000000000,1,2986,0.001000000000000000020816681712,20,0.998999999999999999111821580300
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,12.000000000000000000000000000000,1627,4508,10.000000000000000000000000000000,20,0.001000000000000000020816681712
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,4.000000000000000000000000000000,1,2893,10.000000000000000000000000000000,1,0.998999999999999999111821580300
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,4.000000000000000000000000000000,1,3770,10.000000000000000000000000000000,10,0.001000000000000000020816681712
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,9.000000000000000000000000000000,1,5000,0.001000000000000000020816681712,20,0.001000000000000000020816681712
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,19.000000000000000000000000000000,5000,1403,10.000000000000000000000000000000,1,0.998999999999999999111821580300
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,4.000000000000000000000000000000,1,2883,10.000000000000000000000000000000,1,0.001000000000000000020816681712
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,22.000000000000000000000000000000,1126,622,0.001000000000000000020816681712,1,0.998999999999999999111821580300
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,19.000000000000000000000000000000,1387,938,0.001000000000000000020816681712,1,0.998999999999999999111821580300
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,4304.000000000000000000000000000000,1638,1,7.027152332230236275734114315128,1,0.998999999999999999111821580300
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,45.000000000000000000000000000000,1975,423,0.001000000000000000020816681712,1,0.998999999999999999111821580300
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,322.000000000000000000000000000000,2074,1,0.001000000000000000020816681712,1,0.998999999999999999111821580300
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,11.000000000000000000000000000000,2365,631,10.000000000000000000000000000000,1,0.998999999999999999111821580300
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,6.000000000000000000000000000000,1,5000,10.000000000000000000000000000000,12,0.998999999999999999111821580300
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,29.000000000000000000000000000000,4529,719,0.001000000000000000020816681712,1,0.998999999999999999111821580300
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,436.000000000000000000000000000000,2094,1,0.001000000000000000020816681712,20,0.998999999999999999111821580300
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,8.000000000000000000000000000000,5000,3123,0.001000000000000000020816681712,1,0.001000000000000000020816681712
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,48.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,11,0.998999999999999999111821580300
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,21.000000000000000000000000000000,5000,3416,10.000000000000000000000000000000,20,0.998999999999999999111821580300
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,10.000000000000000000000000000000,5000,3330,10.000000000000000000000000000000,11,0.001000000000000000020816681712
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,4.000000000000000000000000000000,1,946,0.001000000000000000020816681712,1,0.998999999999999999111821580300
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,10.000000000000000000000000000000,5000,5000,10.000000000000000000000000000000,13,0.001000000000000000020816681712
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,24.000000000000000000000000000000,1,191,0.001000000000000000020816681712,1,0.998999999999999999111821580300
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,8.000000000000000000000000000000,1,5000,0.001000000000000000020816681712,15,0.998999999999999999111821580300
137,137_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,8.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,1,0.001000000000000000020816681712
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,6.000000000000000000000000000000,1,3686,10.000000000000000000000000000000,14,0.998999999999999999111821580300
139,139_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,6.000000000000000000000000000000,1,3937,0.001000000000000000020816681712,14,0.998999999999999999111821580300
140,140_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,8.000000000000000000000000000000,5000,3731,0.001000000000000000020816681712,12,0.998999999999999999111821580300
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,2911.000000000000000000000000000000,1033,1,0.001000000000000000020816681712,1,0.998999999999999999111821580300
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,18.000000000000000000000000000000,1,3502,10.000000000000000000000000000000,20,0.998999999999999999111821580300
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,6118.000000000000000000000000000000,4814,1,0.001000000000000000020816681712,1,0.998999999999999999111821580300
144,144_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,9.000000000000000000000000000000,5000,4130,10.000000000000000000000000000000,13,0.001000000000000000020816681712
145,145_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,7.000000000000000000000000000000,5000,3622,10.000000000000000000000000000000,9,0.998999999999999999111821580300
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,24.000000000000000000000000000000,4770,1007,0.001000000000000000020816681712,1,0.998999999999999999111821580300
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,11.000000000000000000000000000000,5000,3118,0.001000000000000000020816681712,20,0.998999999999999999111821580300
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,12.000000000000000000000000000000,2153,256,0.001000000000000000020816681712,1,0.998999999999999999111821580300
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,4.000000000000000000000000000000,1,5000,0.001000000000000000020816681712,7,0.998999999999999999111821580300
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,16.000000000000000000000000000000,3535,1514,10.000000000000000000000000000000,1,0.998999999999999999111821580300
151,151_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,5.000000000000000000000000000000,1,370,0.001000000000000000020816681712,1,0.001000000000000000020816681712
152,152_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,11.000000000000000000000000000000,3206,1571,0.001000000000000000020816681712,1,0.998999999999999999111821580300
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,9.000000000000000000000000000000,3428,2337,10.000000000000000000000000000000,1,0.998999999999999999111821580300
154,154_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,24.000000000000000000000000000000,4279,884,10.000000000000000000000000000000,1,0.001000000000000000020816681712
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,13.000000000000000000000000000000,3674,2320,10.000000000000000000000000000000,1,0.408303735792596156350953151559
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,26.000000000000000000000000000000,1,726,0.001000000000000000020816681712,20,0.001000000000000000020816681712
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,7.000000000000000000000000000000,3488,3018,10.000000000000000000000000000000,1,0.001000000000000000020816681712
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,13.000000000000000000000000000000,727,860,0.001000000000000000020816681712,1,0.001000000000000000020816681712
159,159_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,17.000000000000000000000000000000,3736,1653,0.001000000000000000020816681712,20,0.998999999999999999111821580300
160,160_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,8.000000000000000000000000000000,1,2179,0.001000000000000000020816681712,18,0.001000000000000000020816681712
