trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,16.000000000000000000000000000000,4078,52,0.001000000000000000020816681712,0.998999999999999999111821580300,181,EDFSMode.RANDOM
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,11.000000000000000000000000000000,3491,60,0.173004892044076180601663850211,0.998999999999999999111821580300,294,EDFSMode.RANDOM
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,5.000000000000000000000000000000,4632,66,0.001000000000000000020816681712,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,10.000000000000000000000000000000,4897,64,0.006054272758463298542697117455,0.529071944061305310391674083803,295,EDFSMode.RANDOM
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,35.000000000000000000000000000000,4417,18,0.534259545136756996974725097971,0.998999999999999999111821580300,100,EDFSMode.RANDOM
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,30.000000000000000000000000000000,4341,70,0.106900557442987889644747667717,0.740121791000990292275218962459,758,EDFSMode.RANDOM
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,13.000000000000000000000000000000,3442,17,0.177707386721358773229439975694,0.847262534821420554287385584757,763,EDFSMode.RANDOM
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,38.000000000000000000000000000000,4279,92,0.001000000000000000020816681712,0.510057564003417507336735070567,755,EDFSMode.RANDOM
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,7.000000000000000000000000000000,4417,43,0.122644949133722841461135999452,0.998999999999999999111821580300,748,EDFSMode.RANDOM
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,49.000000000000000000000000000000,1296,87,0.168914368037519774246035808574,0.998999999999999999111821580300,767,EDFSMode.RANDOM
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,176.000000000000000000000000000000,1091,100,0.998999999999999999111821580300,0.815995782707717109971667923674,832,EDFSMode.RANDOM
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,7.000000000000000000000000000000,3224,7,0.089294709972742997150518817762,0.395456922921709974616533145308,767,EDFSMode.RANDOM
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,68.000000000000000000000000000000,4637,33,0.998999999999999999111821580300,0.659481809064217827653919812292,830,EDFSMode.RANDOM
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,10.000000000000000000000000000000,3691,1,0.066888735095943674391349986763,0.079354770003209687545542294629,744,EDFSMode.RANDOM
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,26.000000000000000000000000000000,4416,75,0.097003248102825082033184855845,0.998999999999999999111821580300,764,EDFSMode.RANDOM
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,10.000000000000000000000000000000,4397,26,0.001000000000000000020816681712,0.998999999999999999111821580300,768,EDFSMode.RANDOM
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,7.000000000000000000000000000000,4358,72,0.001000000000000000020816681712,0.860216907407967745768928580219,634,EDFSMode.RANDOM
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,9.000000000000000000000000000000,3200,1,0.204961781581782603867125658326,0.001000000000000000020816681712,760,EDFSMode.RANDOM
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,54.000000000000000000000000000000,4590,100,0.187665321424969805397253708179,0.998999999999999999111821580300,767,EDFSMode.RANDOM
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,34.000000000000000000000000000000,3235,43,0.151660988950092556759585704640,0.998999999999999999111821580300,755,EDFSMode.RANDOM
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,16.000000000000000000000000000000,3143,42,0.010536109476969012996305785634,0.099411175984173191788606516184,761,EDFSMode.RANDOM
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,9.000000000000000000000000000000,3383,1,0.001661138243218315650728822419,0.546619329815905996561298252345,744,EDFSMode.RANDOM
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,7.000000000000000000000000000000,581,7,0.998999999999999999111821580300,0.029404721251258026520902788548,258,EDFSMode.RANDOM
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,7.000000000000000000000000000000,3259,1,0.211386034972826597488904099009,0.874200186275533752677802112885,769,EDFSMode.RANDOM
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,11.000000000000000000000000000000,635,8,0.998999999999999999111821580300,0.001000000000000000020816681712,843,EDFSMode.RANDOM
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,10.000000000000000000000000000000,3427,1,0.100515087992498308722133515403,0.998999999999999999111821580300,740,EDFSMode.RANDOM
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,5.000000000000000000000000000000,3607,12,0.157932740074958249953951394673,0.880874576922113017296567250014,750,EDFSMode.RANDOM
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,36.000000000000000000000000000000,991,100,0.998999999999999999111821580300,0.204205398712767050017902192849,259,EDFSMode.RANDOM
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,6.000000000000000000000000000000,4320,58,0.001000000000000000020816681712,0.573813139201906463604530017619,791,EDFSMode.RANDOM
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,3.000000000000000000000000000000,1280,21,0.056545115112467979334720524776,0.998999999999999999111821580300,752,EDFSMode.RANDOM
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,43.000000000000000000000000000000,981,100,0.998999999999999999111821580300,0.389497563865552121065150004142,571,EDFSMode.RANDOM
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,45.000000000000000000000000000000,1123,100,0.998999999999999999111821580300,0.998999999999999999111821580300,549,EDFSMode.RANDOM
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,35.000000000000000000000000000000,4289,100,0.001000000000000000020816681712,0.916692839230699108021838128479,762,EDFSMode.RANDOM
