trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,delta
0,0_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,1.000000000000000000000000000000,2418,0.310633261620998357699363623396
1,1_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,3358,0.743442791432142202623367666092
2,2_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,3882,0.134649567671120157230646441349
3,3_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,1.000000000000000000000000000000,448,0.824889344405382862746023420186
4,4_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,1021,0.025190113900229335608393910206
5,5_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,1.000000000000000000000000000000,4462,0.964560738893225799728270430933
6,6_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,2682,0.418378568211570378565511418856
7,7_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,1747,0.601585204949602436741429301037
8,8_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,1416,0.225598553685471409080420812643
9,9_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,2976,0.782670918228104750546947343537
10,10_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,4794,0.331277093658223775740623295860
11,11_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,730,0.646779457887634690038680673752
12,12_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,156,0.440617576558142876042012403559
13,13_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,4216,0.507225130736827845012726356799
14,14_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,3652,0.117467779614031320178924033826
15,15_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,1.000000000000000000000000000000,2087,0.924912066798657228616775682895
16,16_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,3.000000000000000000000000000000,1878,0.078173352582380173370069087468
17,17_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,1.000000000000000000000000000000,3439,0.885293563114479153952629530977
18,18_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,4320,0.495848867440596197120328270103
19,19_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,255,0.562155187373980846921028842189
20,20_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,1.000000000000000000000000000000,931,0.354106428030878328527819576266
21,21_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,4991,0.669787248566746762357126954157
22,22_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,2865,0.218203546486794935921338378648
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,1300,0.775477209743112294582090271433
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,1633,0.395652498695999388367283700063
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,2574,0.578535058781504685221364070458
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,3.000000000000000000000000000000,4660,0.032665543548762797365636600944
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,1.000000000000000000000000000000,1226,0.971734934296458963132181452238
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,2.000000000000000000000000000000,549,0.174047263277694597150002664421
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.729999999999999982236431605997,1.000000000000000000000000000000,3989,0.864465496318414849952205258887
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,1,0.998999999999999999111821580300
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,1,0.001000000000000000020816681712
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,121,0.326062976633203049914300208911
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,4945,0.998999999999999999111821580300
34,34_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,6.000000000000000000000000000000,5000,0.001000000000000000020816681712
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,5000,0.935065979745930087041472233977
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,4882,0.266905388974967350268485688503
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,172,0.857485348485943821295052202913
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,1542,0.855025920982673492964920569648
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4.000000000000000000000000000000,3245,0.001000000000000000020816681712
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,3190,0.998999999999999999111821580300
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,4850,0.116631188809986893750725300833
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,3599,0.954475404899694068738824626053
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,5000,0.998999999999999999111821580300
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,85,0.951736860002288298510109143535
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4.000000000000000000000000000000,1745,0.001000000000000000020816681712
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,4604,0.918008572534946942766964639304
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,4,0.314445551832866876384997567584
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,5000,0.437762411414644614371383113394
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,3491,0.973251612982276803620607097400
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,3719,0.277482352232309326112158487376
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,1577,0.998999999999999999111821580300
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,4.000000000000000000000000000000,904,0.001000000000000000020816681712
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,12,0.839042548635802742929001851735
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,1430,0.323737855268585117407553752855
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,2863,0.954835845440044406196022919175
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,4976,0.974543556247154940663790512190
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,6.000000000000000000000000000000,4241,0.001000000000000000020816681712
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,752,0.873677370243059470134028288157
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,594,0.998999999999999999111821580300
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,3.000000000000000000000000000000,2551,0.001000000000000000020816681712
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,4906,0.816152926702714665019300355198
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,114,0.111006743246219952148123866209
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,1.000000000000000000000000000000,39,0.707135560227049597692428051232
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,2273,0.001074328698998736758563055105
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,4.000000000000000000000000000000,1420,0.001000000000000000020816681712
