trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
160,160_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,5.000000000000000000000000000000,5000,105,10.000000000000000000000000000000,1,0.001000000000000000020816681712
161,161_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4230,0.001000000000000000020816681712,3,0.001000000000000000020816681712
162,162_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,1.000000000000000000000000000000,5000,508,10.000000000000000000000000000000,1,0.998999999999999999111821580300
163,163_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3635,0.001000000000000000020816681712,20,0.998999999999999999111821580300
164,164_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,4985,82,0.001000000000000000020816681712,1,0.765930325983456006255778447667
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3014,10.000000000000000000000000000000,3,0.001000000000000000020816681712
166,166_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,453,0.001000000000000000020816681712,1,0.998999999999999999111821580300
167,167_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3638,0.001000000000000000020816681712,11,0.998999999999999999111821580300
168,168_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4688,87,0.001000000000000000020816681712,1,0.389332578377033500238724172959
169,169_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,5.000000000000000000000000000000,5000,113,0.001000000000000000020816681712,12,0.974439587769979409515030965849
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4219,0.001000000000000000020816681712,10,0.893993328638797546403793603531
171,171_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,5000,132,10.000000000000000000000000000000,7,0.998999999999999999111821580300
172,172_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,616,3645,0.001000000000000000020816681712,1,0.998999999999999999111821580300
173,173_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,11.000000000000000000000000000000,4472,78,10.000000000000000000000000000000,15,0.807840684344020232288130500820
174,174_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,3151,2959,10.000000000000000000000000000000,12,0.001000000000000000020816681712
175,175_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3032,10.000000000000000000000000000000,5,0.998999999999999999111821580300
176,176_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2980,10.000000000000000000000000000000,16,0.001000000000000000020816681712
177,177_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4991,106,10.000000000000000000000000000000,1,0.281046227372519219489532815714
178,178_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4224,10.000000000000000000000000000000,1,0.001000000000000000020816681712
179,179_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,2168,4236,0.001000000000000000020816681712,17,0.998999999999999999111821580300
180,180_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,3886,98,9.566926961472123736029971041717,3,0.998999999999999999111821580300
181,181_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,4459,96,0.001000000000000000020816681712,4,0.998999999999999999111821580300
182,182_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,2.000000000000000000000000000000,3018,90,10.000000000000000000000000000000,1,0.202447220753569551154882333321
183,183_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,7.000000000000000000000000000000,5000,83,0.001000000000000000020816681712,16,0.998999999999999999111821580300
184,184_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,5000,96,0.001000000000000000020816681712,3,0.998999999999999999111821580300
185,185_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2168,0.001000000000000000020816681712,1,0.998999999999999999111821580300
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,7.000000000000000000000000000000,5000,81,10.000000000000000000000000000000,14,0.998999999999999999111821580300
187,187_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2173,0.001000000000000000020816681712,20,0.998999999999999999111821580300
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,2560,2200,0.001000000000000000020816681712,11,0.998999999999999999111821580300
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,5000,95,10.000000000000000000000000000000,3,0.805799303323466276083308912348
190,190_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,5.000000000000000000000000000000,5000,85,0.001000000000000000020816681712,6,0.998999999999999999111821580300
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,3554,81,0.001000000000000000020816681712,1,0.753874807875850150296059837274
192,192_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2114,10.000000000000000000000000000000,20,0.998999999999999999111821580300
193,193_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,3.000000000000000000000000000000,4212,98,10.000000000000000000000000000000,1,0.001000000000000000020816681712
194,194_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,196,2135,10.000000000000000000000000000000,14,0.998999999999999999111821580300
195,195_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,5000,97,10.000000000000000000000000000000,1,0.676160140385198560331048156513
196,196_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4597,2194,0.001000000000000000020816681712,12,0.998999999999999999111821580300
197,197_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1454,2153,0.001000000000000000020816681712,4,0.998999999999999999111821580300
198,198_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,973,2724,10.000000000000000000000000000000,8,0.001000000000000000020816681712
199,199_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4557,99,10.000000000000000000000000000000,3,0.998999999999999999111821580300
200,200_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4010,87,10.000000000000000000000000000000,2,0.519181411744546017494883471954
201,201_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4527,110,0.001000000000000000020816681712,4,0.998999999999999999111821580300
202,202_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,1920,79,10.000000000000000000000000000000,1,0.260180356533515788619581599050
203,203_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,3411,86,10.000000000000000000000000000000,1,0.971141704739144295821517971490
204,204_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4970,2167,10.000000000000000000000000000000,10,0.998999999999999999111821580300
205,205_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,259,2147,0.001000000000000000020816681712,18,0.998999999999999999111821580300
206,206_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,2.000000000000000000000000000000,2576,93,10.000000000000000000000000000000,1,0.571974806733627105792550082697
207,207_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4053,2120,10.000000000000000000000000000000,1,0.998999999999999999111821580300
208,208_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2741,0.001000000000000000020816681712,9,0.001000000000000000020816681712
209,209_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,5000,92,0.001000000000000000020816681712,1,0.998999999999999999111821580300
210,210_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,8.000000000000000000000000000000,4707,81,0.001000000000000000020816681712,17,0.698540604198997772122936567030
211,211_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,7.000000000000000000000000000000,4971,87,0.001000000000000000020816681712,15,0.749004870352474094730155229627
212,212_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,8.000000000000000000000000000000,5000,82,10.000000000000000000000000000000,12,0.732543069814131198036477599089
213,213_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,14.000000000000000000000000000000,4892,86,2.389578424876352080730157467769,12,0.740926674704880716681998364948
214,214_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,3249,99,10.000000000000000000000000000000,4,0.735758631114726835420469797100
215,215_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,15.000000000000000000000000000000,5000,86,3.297457828455883532825509973918,14,0.744113276550835478495571351232
216,216_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,8.000000000000000000000000000000,2950,61,0.001000000000000000020816681712,20,0.750149322796762274556670035963
217,217_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,8.000000000000000000000000000000,5000,81,0.001000000000000000020816681712,20,0.652949659712921626208981251693
218,218_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3396,0.001000000000000000020816681712,20,0.998999999999999999111821580300
219,219_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,5000,96,1.101008595617978702563277693116,1,0.001000000000000000020816681712
220,220_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,4.000000000000000000000000000000,5000,71,0.001000000000000000020816681712,1,0.998999999999999999111821580300
221,221_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,9.000000000000000000000000000000,3956,81,0.001000000000000000020816681712,20,0.579542487917488635673635144485
222,222_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,5000,93,10.000000000000000000000000000000,1,0.998999999999999999111821580300
223,223_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,10.000000000000000000000000000000,4858,95,10.000000000000000000000000000000,8,0.760830187045887451624537334283
224,224_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,5.000000000000000000000000000000,4793,106,10.000000000000000000000000000000,3,0.551483927189654332678969694825
225,225_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,9.000000000000000000000000000000,5000,86,0.001000000000000000020816681712,20,0.758635758113738400965075925342
226,226_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,4.000000000000000000000000000000,4317,122,10.000000000000000000000000000000,3,0.547810009034696343555026487593
227,227_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,4019,74,0.001000000000000000020816681712,1,0.998999999999999999111821580300
228,228_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,7.000000000000000000000000000000,4945,90,0.001000000000000000020816681712,20,0.504560804767198889386747850949
229,229_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1.000000000000000000000000000000,2275,90,10.000000000000000000000000000000,1,0.998999999999999999111821580300
230,230_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,5.000000000000000000000000000000,4868,94,0.001000000000000000020816681712,8,0.682449114135139645043182099471
231,231_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,4930,81,0.001000000000000000020816681712,1,0.001000000000000000020816681712
232,232_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,8.000000000000000000000000000000,4970,73,0.001000000000000000020816681712,16,0.719785655768354737382708208315
233,233_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1317,10.000000000000000000000000000000,1,0.001000000000000000020816681712
234,234_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1311,10.000000000000000000000000000000,10,0.001000000000000000020816681712
235,235_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4710,139,10.000000000000000000000000000000,1,0.001000000000000000020816681712
236,236_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,7.000000000000000000000000000000,3968,76,0.001000000000000000020816681712,12,0.654181329236837694196537995595
237,237_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,8.000000000000000000000000000000,4071,129,10.000000000000000000000000000000,4,0.726584065609332085955429647584
238,238_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,20.000000000000000000000000000000,4945,72,10.000000000000000000000000000000,15,0.708607989441954355669395226869
239,239_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,8.000000000000000000000000000000,4762,123,0.001000000000000000020816681712,13,0.821203158240982888926851046563
240,240_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,2.000000000000000000000000000000,3478,153,1.299470564246407500164082193805,1,0.998999999999999999111821580300
241,241_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,8.000000000000000000000000000000,4508,410,0.617975145490511690304913372529,20,0.001000000000000000020816681712
242,242_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1.000000000000000000000000000000,2904,396,0.937871155827431302043351024622,1,0.001000000000000000020816681712
243,243_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2905,4.053864620121980344435996812535,1,0.998999999999999999111821580300
244,244_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1.000000000000000000000000000000,5000,354,6.709812871875183937220299412729,1,0.998999999999999999111821580300
245,245_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,8.000000000000000000000000000000,3811,92,8.724772713699165294087833899539,20,0.998999999999999999111821580300
246,246_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1734,1958,7.104332999776236334810164407827,1,0.998999999999999999111821580300
247,247_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4501,3581,3.099093206523602983537557520322,20,0.001000000000000000020816681712
248,248_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,114,2022,7.303224473497250457398877188098,20,0.001000000000000000020816681712
249,249_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,6.000000000000000000000000000000,4303,59,4.747816906139367354455771419453,1,0.088331681057897737385786740560
250,250_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3943,7.051205531072259447000760701485,20,0.998999999999999999111821580300
251,251_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1329,1.985421215638329517361171383527,1,0.001000000000000000020816681712
252,252_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3425,6.973106205718170969021230121143,1,0.998999999999999999111821580300
253,253_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1694,7.757056601093993641882207157323,1,0.998999999999999999111821580300
254,254_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,8,3590,3.102514260375845545070205844240,20,0.001000000000000000020816681712
255,255_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,3996,4350,2.738500507804245476251026047976,1,0.998999999999999999111821580300
256,256_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,770,1479,3.340502221506222557678711382323,1,0.001000000000000000020816681712
257,257_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2678,2.771816419928049501919531394378,20,0.998999999999999999111821580300
258,258_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,4840,4093,4.407959409736760925113685516408,1,0.998999999999999999111821580300
259,259_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,135,3236,7.510361925216122003234886506107,20,0.973477338366861677521058027196
260,260_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1192,4891,6.898994773643966738063681987114,1,0.001000000000000000020816681712
261,261_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1.000000000000000000000000000000,4902,385,0.872145849403507367192389665433,1,0.001000000000000000020816681712
262,262_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1593,3185,2.964716650669697362019405773026,20,0.998999999999999999111821580300
263,263_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,3685,3463,3.345114562537595759295072639361,20,0.001000000000000000020816681712
264,264_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,465,3175,7.465946543417251390906130836811,1,0.001000000000000000020816681712
265,265_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3237,7.538683205834232126107963267714,20,0.998999999999999999111821580300
266,266_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,3748,4530,2.646783656887425451031958800741,1,0.001000000000000000020816681712
267,267_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,6.000000000000000000000000000000,5000,668,10.000000000000000000000000000000,1,0.001000000000000000020816681712
268,268_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,4556,2.815601028014689699574546466465,20,0.001000000000000000020816681712
269,269_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,11.000000000000000000000000000000,4677,118,1.560281797953198656969675539585,20,0.998999999999999999111821580300
270,270_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,6.000000000000000000000000000000,4949,103,5.162949377860432065290297032334,11,0.998999999999999999111821580300
271,271_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,12.000000000000000000000000000000,5000,87,10.000000000000000000000000000000,2,0.001000000000000000020816681712
272,272_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,7.000000000000000000000000000000,4377,122,10.000000000000000000000000000000,11,0.893644242864312987606467686419
273,273_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,4903,88,0.001000000000000000020816681712,4,0.574440614695745255247061322734
274,274_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,2.000000000000000000000000000000,5000,113,10.000000000000000000000000000000,1,0.998999999999999999111821580300
275,275_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4402,84,0.001000000000000000020816681712,1,0.998999999999999999111821580300
276,276_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,6.000000000000000000000000000000,4216,94,10.000000000000000000000000000000,4,0.519759536231943597428539760585
277,277_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,7.000000000000000000000000000000,5000,105,10.000000000000000000000000000000,10,0.929783523643681997228327418270
278,278_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,5.000000000000000000000000000000,5000,141,0.001000000000000000020816681712,12,0.998999999999999999111821580300
279,279_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,6.000000000000000000000000000000,5000,112,10.000000000000000000000000000000,14,0.998999999999999999111821580300
280,280_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,8.000000000000000000000000000000,4675,123,5.225013325414280096481434156885,12,0.998999999999999999111821580300
281,281_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,9.000000000000000000000000000000,4640,97,10.000000000000000000000000000000,5,0.752571367546044922569592472428
282,282_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4697,88,0.001000000000000000020816681712,1,0.998999999999999999111821580300
283,283_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,6.000000000000000000000000000000,4584,137,0.001000000000000000020816681712,15,0.998999999999999999111821580300
284,284_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,9.000000000000000000000000000000,4962,129,0.001000000000000000020816681712,12,0.996814512929216411940558373317
285,285_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,2.000000000000000000000000000000,5000,128,10.000000000000000000000000000000,1,0.998999999999999999111821580300
286,286_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,3678,76,0.001000000000000000020816681712,1,0.998999999999999999111821580300
287,287_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,3561,100,9.838320453275990473684942116961,2,0.379725450104429818054541101446
288,288_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,6.000000000000000000000000000000,5000,107,10.000000000000000000000000000000,4,0.718958934098382185240438957408
289,289_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,7.000000000000000000000000000000,5000,104,10.000000000000000000000000000000,2,0.001000000000000000020816681712
290,290_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,5000,97,2.983949858372685781660038628615,1,0.998999999999999999111821580300
291,291_0,FAILED,BoTorch,GenerationStep_1,,,3665,112,10.000000000000000000000000000000,3,0.998999999999999999111821580300
292,292_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,8.000000000000000000000000000000,4889,139,0.001000000000000000020816681712,15,0.998999999999999999111821580300
293,293_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,8.000000000000000000000000000000,4723,84,10.000000000000000000000000000000,20,0.998999999999999999111821580300
294,294_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,8.000000000000000000000000000000,5000,134,5.234138592192372207989592425292,14,0.998999999999999999111821580300
295,295_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4301,111,10.000000000000000000000000000000,1,0.998999999999999999111821580300
296,296_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,4754,73,0.001000000000000000020816681712,2,0.998999999999999999111821580300
297,297_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,5000,93,0.001000000000000000020816681712,3,0.628648041273843105614105297718
298,298_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,5000,100,6.659046970922744002052695577731,1,0.998999999999999999111821580300
299,299_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,5000,140,10.000000000000000000000000000000,2,0.574581993700091109289473934041
300,300_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,5.000000000000000000000000000000,4473,203,0.937811674375297887884528336144,9,0.998999999999999999111821580300
301,301_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,1407.000000000000000000000000000000,5000,434,0.001000000000000000020816681712,14,0.001000000000000000020816681712
302,302_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,519.000000000000000000000000000000,5000,401,0.001000000000000000020816681712,11,0.998999999999999999111821580300
303,303_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,7.000000000000000000000000000000,3481,140,6.718386058096434965136722894385,6,0.998999999999999999111821580300
304,304_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,16.000000000000000000000000000000,4449,50,2.153038973560455371369926069747,20,0.221484771999927110286421338969
305,305_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,9.000000000000000000000000000000,2757,116,8.626462538530191181962436530739,14,0.998999999999999999111821580300
306,306_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4818,132,6.013704013972162698564716265537,5,0.998999999999999999111821580300
307,307_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,1182,0.001000000000000000020816681712,20,0.001000000000000000020816681712
308,308_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1220,0.001000000000000000020816681712,20,0.998999999999999999111821580300
309,309_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,10.000000000000000000000000000000,4803,154,1.408666896162238169054603531549,10,0.998999999999999999111821580300
310,310_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,23.000000000000000000000000000000,4568,43,5.182295127974942516857481678016,20,0.122470327404237272483911169729
311,311_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,4.000000000000000000000000000000,5000,254,0.773021247167559710788964366657,9,0.998999999999999999111821580300
312,312_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1162,0.001000000000000000020816681712,20,0.001000000000000000020816681712
313,313_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,2827,1395,1.884877546614163623672766334494,20,0.998999999999999999111821580300
314,314_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,773.000000000000000000000000000000,1,465,0.001000000000000000020816681712,14,0.001000000000000000020816681712
315,315_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,7.000000000000000000000000000000,3010,82,5.062205999312708648574243852636,20,0.998999999999999999111821580300
316,316_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,234.000000000000000000000000000000,5000,343,0.001000000000000000020816681712,10,0.998999999999999999111821580300
317,317_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,6.000000000000000000000000000000,360,99,1.851164495604670667816549212148,15,0.998999999999999999111821580300
318,318_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,61.000000000000000000000000000000,4582,27,2.253889399336732601852872903692,20,0.001000000000000000020816681712
319,319_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,1,4792,0.001000000000000000020816681712,15,0.001000000000000000020816681712
