trial_index,arm_name,trial_status,generation_node,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
343,343_0,RUNNING,SOBOL,3404,504,61,805,0.923264874193817419723018247169
344,344_0,RUNNING,SOBOL,2536,4121,78,909,0.871576219832524645703131227492
345,345_0,RUNNING,SOBOL,483,1237,33,337,0.167631957964971656238617470080
346,346_0,RUNNING,SOBOL,1979,2715,72,590,0.296595758430659772741933011275
347,347_0,RUNNING,SOBOL,4926,2018,13,158,0.742629259321838652851965889568
348,348_0,RUNNING,SOBOL,4847,4325,26,425,0.240897040290758007730076428743
349,349_0,RUNNING,SOBOL,1904,955,84,822,0.782260502183809824927607223799
350,350_0,RUNNING,SOBOL,557,2606,20,73,0.660017836526036294486630140455
351,351_0,RUNNING,SOBOL,2616,2048,66,673,0.363156650003045811114787966289
352,352_0,RUNNING,SOBOL,3322,3202,99,542,0.434322023792192313251803170715
353,353_0,RUNNING,SOBOL,1005,1530,44,204,0.604423558080568912309615825507
354,354_0,FAILED,SOBOL,1535,4920,54,957,0.982028916791081396553408922045
355,355_0,FAILED,SOBOL,4218,437,12,291,0.056729802068322898733754300338
356,356_0,FAILED,SOBOL,3835,2911,57,183,0.813417904412373937717006810999
357,357_0,FAILED,SOBOL,1821,2358,2,564,0.147366340832784770142893648881
358,358_0,FAILED,SOBOL,641,4005,89,316,0.269623277418315432374384954528
359,359_0,FAILED,SOBOL,3627,639,47,931,0.691174476597458120608052922762
360,360_0,RUNNING,SOBOL,2935,4601,17,784,0.510890921628102678830884997296
361,361_0,RUNNING,SOBOL,296,122,75,462,0.465477555947378274225911809481
362,362_0,RUNNING,SOBOL,2244,3507,35,715,0.087888371698558329092598739862
363,363_0,RUNNING,SOBOL,4605,1841,80,34,0.888497421715408575160211057664
364,364_0,RUNNING,SOBOL,4530,3602,5,983,0.331613495878875230715721045271
365,365_0,RUNNING,SOBOL,2471,1677,63,274,0.629146009001880890387781164463
366,366_0,RUNNING,SOBOL,69,4383,48,520,0.750658658241853071757532234187
367,367_0,RUNNING,SOBOL,3011,271,93,233,0.210087694780901085289670504608
368,368_0,RUNNING,SOBOL,3554,3885,70,114,0.025867637209594250558009065344
369,369_0,RUNNING,SOBOL,871,847,15,640,0.950495135340839625293085646263
370,370_0,RUNNING,SOBOL,1590,3105,77,388,0.573619770741090162502473503991
371,371_0,RUNNING,SOBOL,3908,2253,34,867,0.402726042883470636279952259429
372,372_0,RUNNING,SOBOL,4291,4689,86,725,0.722739547386765490699644942652
373,373_0,RUNNING,SOBOL,1305,581,31,32,0.300397046919912091844651058636
374,374_0,RUNNING,SOBOL,1235,3282,66,778,0.178868215782567868687991108345
375,375_0,RUNNING,SOBOL,3249,1363,24,476,0.844251077556982587601908107899
376,376_0,RUNNING,SOBOL,2691,2784,39,372,0.919276808872818929074810512247
377,377_0,RUNNING,SOBOL,330,1939,96,882,0.119459246035665267449132898037
378,378_0,RUNNING,SOBOL,2132,4191,8,130,0.496320332271978248428467850317
379,379_0,FAILED,SOBOL,4772,1157,53,625,0.542402228737249969547917771706
380,380_0,RUNNING,SOBOL,4806,4877,11,22,0.793257462177425654026308166067
381,381_0,RUNNING,SOBOL,2176,392,56,735,0.245981177739799022896605151800
382,382_0,RUNNING,SOBOL,364,3157,42,481,0.374214019315317281133559390582
383,383_0,RUNNING,SOBOL,2735,1487,99,772,0.665041449403390272365754753991
384,384_0,RUNNING,SOBOL,3205,2640,63,888,0.599761572036892176562616896263
385,385_0,RUNNING,SOBOL,1201,2083,21,366,0.423877607278525803113922165721
386,386_0,RUNNING,SOBOL,1261,4359,83,615,0.052007350938394668327102721150
387,387_0,RUNNING,SOBOL,4257,989,29,140,0.971644850110635172057982344995
388,388_0,RUNNING,SOBOL,3952,3473,80,280,0.152389490839093921792368746537
389,389_0,RUNNING,SOBOL,1625,1806,37,977,0.824475762620568319860581141256
390,390_0,RUNNING,SOBOL,915,4566,73,224,0.696259106660261695154190419998
391,391_0,RUNNING,SOBOL,3589,88,18,530,0.280619778258726026987091017872
392,392_0,RUNNING,SOBOL,2976,4049,44,630,0.455093978162854906344136907137
393,393_0,RUNNING,SOBOL,24,684,90,124,0.506168007627129545866750959249
394,394_0,RUNNING,SOBOL,2437,2955,1,873,0.878052546048536886047486405005
395,395_0,RUNNING,SOBOL,4486,2402,60,382,0.083226878268644208236359816055
396,396_0,RUNNING,SOBOL,4571,3060,32,574,0.634473756039515168758669005911
397,397_0,RUNNING,SOBOL,2200,2210,77,173,0.342366760773584244414990962468
398,398_0,RUNNING,SOBOL,262,3842,14,925,0.215355032499879611718185401514
399,399_0,FAILED,SOBOL,2892,803,72,321,0.761472447708249067233055029646
400,400_0,RUNNING,SOBOL,3671,4418,92,456,0.939807023728266410778076078714
401,401_0,RUNNING,SOBOL,675,305,50,790,0.021449260754510760668134494722
402,402_0,RUNNING,SOBOL,1865,3636,60,43,0.392098396357148881730125822287
403,403_0,RUNNING,SOBOL,3869,1711,6,706,0.569141044452786459828530496452
404,404_0,RUNNING,SOBOL,4175,4156,51,816,0.311211299257352969060974601234
405,405_0,RUNNING,SOBOL,1501,1123,8,431,0.728006396209821105003356933594
406,406_0,RUNNING,SOBOL,961,2750,96,683,0.855003849837928986410418019659
407,407_0,RUNNING,SOBOL,3288,1904,41,64,0.184196421973407270522571366200
408,408_0,RUNNING,SOBOL,2650,3327,23,214,0.114980030851438638772599176718
409,409_0,RUNNING,SOBOL,601,1406,69,532,0.908649625217542000754633590986
410,410_0,RUNNING,SOBOL,1939,4732,29,286,0.537984311435371620468970377260
411,411_0,RUNNING,SOBOL,4890,625,87,963,0.485631728045642363511547046073
412,412_0,RUNNING,SOBOL,4970,3240,74,699,0.998601119482889765244237878505
413,413_0,RUNNING,SOBOL,2013,1415,16,49,0.040165401263162495149039443731
414,414_0,RUNNING,SOBOL,527,4958,82,799,0.419706657703965924088862493591
415,415_0,RUNNING,SOBOL,2571,321,36,446,0.619046350553631774538132503949
416,416_0,RUNNING,SOBOL,3369,4284,3,332,0.676582425082102423274932334607
417,417_0,RUNNING,SOBOL,1038,1073,58,916,0.346584635062143209260909770819
418,418_0,FAILED,SOBOL,1424,2566,46,168,0.226274060066789378664608989311
419,419_0,FAILED,SOBOL,4093,2166,88,580,0.796875680521130558275899602449
420,420_0,RUNNING,SOBOL,3793,4644,43,942,0.071323788719251754453232194919
421,421_0,FAILED,SOBOL,1783,1,98,307,0.905069434797391325631110703398
422,422_0,RUNNING,SOBOL,757,3549,13,557,0.525513903710991159279330986465
423,423_0,FAILED,SOBOL,3748,1720,55,188,0.450862372033298042239835012879
424,424_0,FAILED,SOBOL,2817,2876,84,89,0.253051080303266617832491647277
425,425_0,FAILED,SOBOL,183,2472,27,658,0.707738875543698631176425806188
426,426_0,FAILED,SOBOL,2279,3970,65,410,0.828033272359520178262926037860
427,427_0,FAILED,SOBOL,4645,753,20,838,0.132743542782962326009865705601
428,428_0,FAILED,SOBOL,4406,3767,97,146,0.588235079202800936748474214255
429,429_0,FAILED,SOBOL,2363,887,39,609,0.388102947406470777380604886275
430,430_0,RUNNING,SOBOL,99,2986,53,357,0.009295499579980968235526361809
431,431_0,FAILED,SOBOL,3056,2293,7,898,0.967059831714257578383353575191
432,432_0,FAILED,SOBOL,3507,3718,30,762,0.765281580839306085906059706758
433,433_0,FAILED,SOBOL,838,1639,85,491,0.195472213439643383026123046875
434,434_0,FAILED,SOBOL,1702,4499,25,740,0.315048972385004177887424248183
435,435_0,FAILED,SOBOL,4034,234,67,16,0.645718319511041083380575855699
436,436_0,FAILED,SOBOL,4334,2671,16,404,0.481697411533445141174070158741
437,437_0,RUNNING,SOBOL,1343,1974,70,852,0.557017704501748034395802733343
438,438_0,RUNNING,SOBOL,1119,4077,34,99,0.935841337943449591563194189803
439,439_0,RUNNING,SOBOL,3128,1192,76,656,0.102886933667585250828935272693
440,440_0,RUNNING,SOBOL,2809,4810,62,504,0.164252909179776918069393332189
441,441_0,RUNNING,SOBOL,443,538,4,249,0.858874167457222892352319831843
442,442_0,FAILED,SOBOL,2097,3403,94,998,0.739311690593138282068252919998
443,443_0,FAILED,SOBOL,4731,1320,49,258,0.283832348687574287371404579972
444,444_0,FAILED,SOBOL,4764,3989,61,903,0.668527151856571411059348974959
445,445_0,FAILED,SOBOL,2081,656,5,346,0.370690549187362217153918209078
446,446_0,FAILED,SOBOL,459,2894,93,597,0.249406258957460519321003289406
447,447_0,RUNNING,SOBOL,2776,2376,50,149,0.789794007277116127951899215986
448,448_0,RUNNING,SOBOL,3164,3489,14,3,0.973976535115391062191747550969
449,449_0,FAILED,SOBOL,1105,1858,72,743,0.049653126530349256384511136275
450,450_0,FAILED,SOBOL,1356,4584,32,496,0.426269545452669262886047363281
451,451_0,FAILED,SOBOL,4299,139,78,752,0.597346488451585222456685642101
452,452_0,RUNNING,SOBOL,4057,2584,29,645,0.277157871838659031205054361635
453,453_0,RUNNING,SOBOL,1696,2070,87,104,0.699682635679841014031410395546
454,454_0,RUNNING,SOBOL,844,4302,24,854,0.820952654981985663340537939803
455,455_0,RUNNING,SOBOL,3484,977,69,392,0.155874834520742300281170855669
456,456_0,RUNNING,SOBOL,3082,4899,95,261,0.080810487862676388948202088613
457,457_0,RUNNING,SOBOL,95,459,41,985,0.880445787325501494358093168557
458,458_0,RUNNING,SOBOL,2366,3180,51,238,0.503813193941488823845986644301
459,459_0,FAILED,SOBOL,4381,1552,9,509,0.457426256163045774627562423120
460,460_0,RUNNING,SOBOL,4612,3304,83,443,0.759205969894304888434533040709
461,461_0,RUNNING,SOBOL,2295,1340,28,812,0.217659292859956610133309595767
462,462_0,RUNNING,SOBOL,167,4711,64,60,0.340160889323800785799534196485
463,463_0,RUNNING,SOBOL,2850,558,21,694,0.636717986300587623915703261446
464,464_0,RUNNING,SOBOL,3712,4213,41,591,0.565590157115831937417738117801
465,465_0,RUNNING,SOBOL,770,1135,100,163,0.395671837968751771708042497266
466,466_0,RUNNING,SOBOL,1770,2806,11,913,0.017838105376809836738472014872
467,467_0,RUNNING,SOBOL,3828,1917,57,344,0.943441309645771997161034505552
468,468_0,FAILED,SOBOL,4070,4400,2,201,0.186441014723852271917081679931
469,469_0,RUNNING,SOBOL,1430,254,59,554,0.852797619616612823101320373098
470,470_0,RUNNING,SOBOL,1031,3620,45,302,0.730312205050140605955277806061
471,471_0,RUNNING,SOBOL,3393,1660,90,952,0.308943269245326501692971987723
472,472_0,RUNNING,SOBOL,2545,3121,72,833,0.489265424685552730021953493633
473,473_0,RUNNING,SOBOL,531,2236,18,421,0.534373749053105751016801150399
474,474_0,RUNNING,SOBOL,2009,3902,80,670,0.912221760008484094939262831758
475,475_0,RUNNING,SOBOL,4995,830,38,86,0.111430446617305278778076171875
476,476_0,FAILED,SOBOL,4914,2820,25,318,0.624355699861422142049605099601
477,477_0,FAILED,SOBOL,1932,2459,67,938,0.414359425468370345946311772423
478,478_0,RUNNING,SOBOL,607,3913,31,184,0.045414006646722557269946207725
479,479_0,RUNNING,SOBOL,2627,741,85,569,0.993314255669712986573927082645
480,480_0,FAILED,SOBOL,3313,4665,52,716,0.801282278859987817654086939001
481,481_0,RUNNING,SOBOL,957,68,7,39,0.221844807071611277438094589343
482,482_0,RUNNING,SOBOL,1505,3572,97,787,0.351051363881677402911662966289
483,483_0,RUNNING,SOBOL,4149,1786,39,469,0.672092666104435965124253016256
484,484_0,RUNNING,SOBOL,3902,4224,94,76,0.445576822476461520405877081430
485,485_0,RUNNING,SOBOL,1849,1046,48,680,0.530761198556050639574266369891
486,486_0,RUNNING,SOBOL,691,2505,62,427,0.899722799275070372893026160455
487,487_0,RUNNING,SOBOL,3638,2140,4,827,0.076632537595927710527554665987
488,488_0,RUNNING,SOBOL,2927,3256,34,958,0.128252242760732770854303907981
489,489_0,RUNNING,SOBOL,248,1466,76,296,0.832501545941457199440094427700
490,490_0,RUNNING,SOBOL,2213,4976,16,545,0.703309267494827472511076393857
491,491_0,RUNNING,SOBOL,4535,372,71,211,0.257458029977977287394708127977
492,492_0,RUNNING,SOBOL,4463,4792,46,777,0.962482402358204147674314299366
493,493_0,RUNNING,SOBOL,2443,487,88,470,0.013910826735198496967305104022
494,494_0,RUNNING,SOBOL,18,3387,3,722,0.383586247103288757731576197330
495,495_0,RUNNING,SOBOL,3000,1268,58,25,0.592790023064240778616351690289
496,496_0,FAILED,SOBOL,3563,2732,81,128,0.640579823527485103795697796158
497,497_0,FAILED,SOBOL,918,2000,36,618,0.320210137896239754873306537775
498,498_0,FAILED,SOBOL,1621,4137,74,371,0.190273572104051713616001961782
499,499_0,FAILED,SOBOL,3977,1220,17,877,0.770503237461671264263429748098
500,500_0,RUNNING,SOBOL,4224,3696,65,519,0.107442474242299801368005773838
501,501_0,RUNNING,SOBOL,1277,1574,20,228,0.931324037209153132721439760644
502,502_0,RUNNING,SOBOL,1185,4477,85,980,0.561634345913305854658403859503
503,503_0,RUNNING,SOBOL,3238,167,27,267,0.477118671638891100883483886719
504,504_0,RUNNING,SOBOL,2699,3824,13,385,0.289053650256246352778788377691
505,505_0,RUNNING,SOBOL,377,899,55,860,0.734113400593400022842160979053
506,506_0,RUNNING,SOBOL,2162,3042,43,113,0.864033791923895511111197720311
507,507_0,RUNNING,SOBOL,4841,2306,98,635,0.159115957958623766010930467019
508,508_0,RUNNING,SOBOL,4797,3527,40,222,0.411646687917411324697525287775
509,509_0,RUNNING,SOBOL,2128,1742,95,525,0.611962034855037972924662881269
510,510_0,RUNNING,SOBOL,333,4622,9,277,0.990540993547067039060038950993
511,511_0,FAILED,SOBOL,2665,23,52,970,0.033080750958994029065074471418
512,512_0,RUNNING,SOBOL,3272,3948,88,870,0.234791015557944765523856744949
513,513_0,RUNNING,SOBOL,1229,774,29,376,0.804417167816311118322403217462
514,514_0,RUNNING,SOBOL,1311,2853,68,629,0.685099224423989627830167137290
515,515_0,RUNNING,SOBOL,4268,2494,23,119,0.354125787751749132592493651828
516,516_0,RUNNING,SOBOL,3943,4941,71,480,0.518428431764245023494197539549
517,517_0,RUNNING,SOBOL,1577,338,14,768,0.442803097482770691151188202639
518,518_0,RUNNING,SOBOL,885,3223,78,19,0.064238413436338306916617568731
519,519_0,RUNNING,SOBOL,3519,1431,33,728,0.897010554337874022046150912502
520,520_0,RUNNING,SOBOL,3044,2549,7,612,0.835575506940483991868973134842
521,521_0,RUNNING,SOBOL,52,2184,61,133,0.141259289976209401196172166237
522,522_0,RUNNING,SOBOL,2487,4267,50,887,0.260593411548063147442633180617
523,523_0,RUNNING,SOBOL,4497,1090,91,361,0.716255016827955892644297364313
524,524_0,RUNNING,SOBOL,4579,4094,19,686,0.001273466629907488807324500435
525,525_0,RUNNING,SOBOL,2247,1175,74,70,0.960013274395838389629886933108
526,526_0,RUNNING,SOBOL,292,2687,36,817,0.580213187530636775868231325148
527,527_0,RUNNING,SOBOL,2961,1957,79,436,0.381056709822267303255927117789
528,528_0,RUNNING,SOBOL,3604,3420,59,287,0.323588636441156263234830703368
529,529_0,RUNNING,SOBOL,647,1303,1,968,0.653282336914911887504331389209
530,530_0,RUNNING,SOBOL,1815,4827,91,217,0.773821386173367486982499485748
531,531_0,RUNNING,SOBOL,3858,521,45,539,0.203036550577729929534243069611
532,532_0,RUNNING,SOBOL,4183,3008,100,928,0.928794011032208821632139006397
533,533_0,RUNNING,SOBOL,1548,2271,43,328,0.094866101579740638727322732393
534,534_0,RUNNING,SOBOL,991,3789,56,575,0.474650002829730521813900168127
535,535_0,FAILED,SOBOL,3357,866,11,178,0.548996493194252255243270610663
536,536_0,RUNNING,SOBOL,2583,4521,28,44,0.746876841938123092745627218392
537,537_0,FAILED,SOBOL,573,211,82,710,0.292371310072019718884206440634
538,538_0,FAILED,SOBOL,1889,3740,22,459,0.171817978732287879317652823374
539,539_0,FAILED,SOBOL,4879,1617,64,797,0.867412749622017198447565533570
540,540_0,RUNNING,SOBOL,4961,4549,77,560,0.365666848940774780185591907866
541,541_0,RUNNING,SOBOL,1965,105,35,195,0.657469754660502059273596842104
542,542_0,FAILED,SOBOL,496,3456,70,943,0.784709957197308516363420949347
543,543_0,FAILED,SOBOL,2501,1823,15,312,0.238409326847642655256009902587
544,544_0,RUNNING,SOBOL,3437,2939,48,411,0.060037105841562153629720199888
545,545_0,RUNNING,SOBOL,1066,2419,93,843,0.978698958361521320625797670800
546,546_0,RUNNING,SOBOL,1474,4032,5,92,0.607790992334485080661465872254
547,547_0,RUNNING,SOBOL,4104,701,62,664,0.430931559380143880400027001087
548,548_0,RUNNING,SOBOL,3784,3136,8,802,0.688686166441068059462793371495
549,549_0,RUNNING,SOBOL,1735,1509,53,453,0.272073332862928507491773189031
550,550_0,RUNNING,SOBOL,726,4855,38,700,0.144816944710910333604658717377
551,551_0,RUNNING,SOBOL,3678,415,96,54,0.815929413888603405347055286256
552,552_0,RUNNING,SOBOL,2884,4337,67,169,0.885107312357053199747269900399
553,553_0,RUNNING,SOBOL,211,1010,24,585,0.091255454616621142771570873720
554,554_0,RUNNING,SOBOL,2329,2618,86,334,0.462149138562381267547607421875
555,555_0,RUNNING,SOBOL,4656,2105,31,922,0.514196680638939196406056453270
556,556_0,RUNNING,SOBOL,4415,2773,54,98,0.206845590762794018235837256725
557,557_0,RUNNING,SOBOL,2410,1882,12,651,0.753938660059124243772998852364
558,558_0,FAILED,SOBOL,130,4178,98,401,0.625964634036645262149534119089
559,559_0,FAILED,SOBOL,3125,1102,44,845,0.334833114402368681172816877734
560,560_0,FAILED,SOBOL,3440,4754,21,995,0.400150651626288877960035961223
561,561_0,FAILED,SOBOL,810,603,66,251,0.576217831525951629245696494763
562,562_0,FAILED,SOBOL,1652,3349,26,504,0.947859598731622066125623859989
563,563_0,RUNNING,SOBOL,4023,1384,84,244,0.028526189105585218058758201209
564,564_0,RUNNING,SOBOL,4342,3859,35,356,0.847469381824135781222651075950
565,565_0,RUNNING,SOBOL,1390,786,81,893,0.175688151355832822275715443539
566,566_0,RUNNING,SOBOL,1149,3077,17,143,0.303676452023908471922197804815
567,567_0,RUNNING,SOBOL,3198,2192,75,602,0.719498043799772890594113050611
568,568_0,RUNNING,SOBOL,2742,3653,89,737,0.545062321677803995889632915350
569,569_0,RUNNING,SOBOL,415,1695,47,9,0.493683250900357972756893332189
570,570_0,RUNNING,SOBOL,2046,4435,57,761,0.122057661874219777753403093357
571,571_0,RUNNING,SOBOL,4720,288,2,486,0.916701066279783871593167532410
572,572_0,RUNNING,SOBOL,4725,3670,52,367,0.830237422449514261835190609418
573,573_0,RUNNING,SOBOL,2042,1687,9,889,0.131047712469473470742187259930
574,574_0,RUNNING,SOBOL,420,4452,95,139,0.251342811957001699418867701752
575,575_0,RUNNING,SOBOL,2737,281,40,614,0.709928691502660469403451770631
576,576_0,RUNNING,SOBOL,3202,3856,23,734,0.523812478048726881674213018414
577,577_0,RUNNING,SOBOL,1145,798,68,21,0.453060696268454188295748963355
578,578_0,RUNNING,SOBOL,1396,3074,30,773,0.073503964319825171314093381625
579,579_0,RUNNING,SOBOL,4337,2205,88,482,0.903351771470159325971849284542
580,580_0,RUNNING,SOBOL,4017,4757,33,125,0.224581006979569786086159410843
581,581_0,RUNNING,SOBOL,1657,591,78,631,0.799080711739137750093675549579
582,582_0,RUNNING,SOBOL,805,3351,14,381,0.678771330170333420106487665180
583,583_0,RUNNING,SOBOL,3444,1371,71,872,0.344873559746891267252522084164
584,584_0,FAILED,SOBOL,3120,2755,91,976,0.421902048563584708418261470797
585,585_0,RUNNING,SOBOL,135,1889,49,279,0.617343902485445128469621067779
586,586_0,RUNNING,SOBOL,2406,4161,61,531,0.996884448818862400898410669470
587,587_0,RUNNING,SOBOL,4420,1109,6,224,0.042348480496555568342031961038
588,588_0,RUNNING,SOBOL,4651,4354,79,791,0.741492327205836798675875343179
589,589_0,RUNNING,SOBOL,2334,1003,37,457,0.282114194605499524204361705415
590,590_0,RUNNING,SOBOL,206,2635,74,704,0.162552896296605464687701214643
591,591_0,RUNNING,SOBOL,2889,2097,19,42,0.861071049170568536545999904774
592,592_0,RUNNING,SOBOL,3673,3133,45,173,0.934132578842341909641788788576
593,593_0,RUNNING,SOBOL,731,1521,91,573,0.105077210638672119413783434538
594,594_0,FAILED,SOBOL,1731,4853,1,322,0.483900119101628667372949621495
595,595_0,FAILED,SOBOL,3789,427,59,926,0.555323286967352003351550138177
596,596_0,FAILED,SOBOL,4108,2941,10,533,0.313333744242787370914982147951
597,597_0,RUNNING,SOBOL,1470,2407,55,215,0.647899985965341373983505945944
598,598_0,RUNNING,SOBOL,1071,4034,42,962,0.767477462453767689254391370923
599,599_0,RUNNING,SOBOL,3431,689,100,285,0.193769304359331734355365028932
600,600_0,RUNNING,SOBOL,2506,4532,64,430,0.011482991889119147782549745784
601,601_0,RUNNING,SOBOL,492,112,22,815,0.965350198920816193748350997339
602,602_0,RUNNING,SOBOL,1970,3439,82,65,0.586541565103456341567778054014
603,603_0,RUNNING,SOBOL,4956,1831,27,684,0.390308469379320732706162289105
604,604_0,RUNNING,SOBOL,4874,4523,15,916,0.875855530492961387167838438472
605,605_0,RUNNING,SOBOL,1894,199,69,332,0.084926995251327755398484953275
606,606_0,RUNNING,SOBOL,569,3743,35,579,0.456812236344441791047188416997
607,607_0,FAILED,SOBOL,2587,1605,76,167,0.503987237172201285595463104983
608,608_0,RUNNING,SOBOL,3352,2991,62,48,0.697953390352427982534777584078
609,609_0,RUNNING,SOBOL,996,2279,5,698,0.278417174790054566813068959164
610,610_0,RUNNING,SOBOL,1544,3772,93,447,0.150199317967519174743529219995
611,611_0,RUNNING,SOBOL,4188,873,48,801,0.826184387879446147096018648881
612,612_0,RUNNING,SOBOL,3863,3437,97,659,0.053710393860936164744934728787
613,613_0,RUNNING,SOBOL,1810,1295,38,90,0.969448864396661558195944508043
614,614_0,RUNNING,SOBOL,652,4844,53,837,0.597579801483079764423678170715
615,615_0,RUNNING,SOBOL,3599,514,8,409,0.425592969262972464772332159555
616,616_0,RUNNING,SOBOL,2966,4092,31,306,0.372008631184697124982818650096
617,617_0,RUNNING,SOBOL,288,1187,86,940,0.666734859403222746010442278930
618,618_0,RUNNING,SOBOL,2253,2685,24,189,0.794966990871354917125302108616
619,619_0,RUNNING,SOBOL,4574,1969,67,558,0.243793819272890677218867949705
620,620_0,RUNNING,SOBOL,4501,2552,44,492,0.535794629318639636927912306419
621,621_0,RUNNING,SOBOL,2483,2171,98,763,0.487339892292395215900313587554
622,622_0,RUNNING,SOBOL,58,4270,12,15,0.116675757065415386382056794901
623,623_0,RUNNING,SOBOL,3038,1078,54,739,0.906445608969777771868336913030
624,624_0,RUNNING,SOBOL,3524,4924,83,608,0.856721647007390840755647332116
625,625_0,FAILED,SOBOL,880,345,26,145,0.182016142273321746003489352006
626,626_0,RUNNING,SOBOL,1583,3206,65,899,0.309012870922684645957900784197
627,627_0,RUNNING,SOBOL,3938,1439,20,358,0.729707955714315126272140332730
628,628_0,FAILED,SOBOL,4263,3965,75,250,0.393809337830170969052545615341
629,629_0,RUNNING,SOBOL,1316,767,17,506,0.566952243464067584532983801182
630,630_0,RUNNING,SOBOL,1224,2871,81,257,0.937602096609771229474006304372
631,631_0,RUNNING,SOBOL,3277,2487,35,997,0.023142179999500512438403987403
632,632_0,RUNNING,SOBOL,2660,3525,2,850,0.213171819424256669961437182792
633,633_0,RUNNING,SOBOL,339,1755,57,403,0.763189222471788553114890873985
634,634_0,RUNNING,SOBOL,2124,4619,47,657,0.636176308207213825340886614867
635,635_0,FAILED,SOBOL,4802,35,90,100,0.340171236071735605399624091660
636,636_0,RUNNING,SOBOL,4836,3816,50,515,0.090076345467939980538041311320
637,637_0,FAILED,SOBOL,2168,916,92,240,0.886787311179563442209428103524
638,638_0,FAILED,SOBOL,373,3034,5,991,0.509196933504194038100365560240
639,639_0,RUNNING,SOBOL,2704,2323,60,263,0.467683548226952572335335389653
640,640_0,RUNNING,SOBOL,3233,3708,78,397,0.267907578969374282618076676954
641,641_0,RUNNING,SOBOL,1190,1571,32,856,0.693356617076322456760806289822
642,642_0,RUNNING,SOBOL,1272,4490,72,110,0.815614263769239178358816388936
643,643_0,RUNNING,SOBOL,4228,164,14,647,0.145662950292229642634822539549
644,644_0,RUNNING,SOBOL,3982,2720,69,758,0.980319687383249371848137343477
645,645_0,RUNNING,SOBOL,1617,2003,24,498,0.058920553063973785112850123369
646,646_0,FAILED,SOBOL,924,4125,87,749,0.436525209102779643277614241015
647,647_0,RUNNING,SOBOL,3558,1222,29,5,0.602728659085929430183625754580
648,648_0,RUNNING,SOBOL,3004,4800,9,155,0.662198954598978151153687576880
649,649_0,FAILED,SOBOL,14,470,51,598,0.361438018178567299631964715445
650,650_0,RUNNING,SOBOL,2449,3394,41,352,0.239196553383022536554136650011
651,651_0,RUNNING,SOBOL,4457,1251,95,905,0.784457854203879811905153474072
652,652_0,RUNNING,SOBOL,4540,3249,21,80,0.498515249107032987208043550709
653,653_0,RUNNING,SOBOL,2209,1483,63,668,0.540700250975787666263272512879
654,654_0,RUNNING,SOBOL,254,4968,28,415,0.917560619669035126833023241488
655,655_0,RUNNING,SOBOL,2922,389,83,831,0.121641847526654606204132846869
656,656_0,RUNNING,SOBOL,3643,4236,57,947,0.177175640437751996669746290536
657,657_0,RUNNING,SOBOL,686,1043,11,300,0.846455627314746328337946579268
658,658_0,RUNNING,SOBOL,1854,2517,99,549,0.724927982168272144747334095882
659,659_0,FAILED,SOBOL,3897,2138,41,199,0.298686445629224195386086648796
660,660_0,RUNNING,SOBOL,4144,4653,90,338,0.571918822821229744235438374744
661,661_0,RUNNING,SOBOL,1510,70,45,911,0.404923885658383386765279965402
662,662_0,RUNNING,SOBOL,953,3560,59,157,0.028047342503443362798920546197
663,663_0,RUNNING,SOBOL,3318,1788,2,589,0.948777946038171671183647504222
664,664_0,RUNNING,SOBOL,2622,2827,38,689,0.752862334307283109779973528930
665,665_0,RUNNING,SOBOL,612,2442,80,58,0.208392334774136545050282620650
666,666_0,RUNNING,SOBOL,1928,3920,18,806,0.329905708992853763383834575507
667,667_0,FAILED,SOBOL,4918,724,73,441,0.631335347218438980299026752618
668,668_0,RUNNING,SOBOL,5000,3109,85,205,0.133634800050407648308592456488
669,669_0,RUNNING,SOBOL,2005,2238,31,543,0.842756703965365838726597758068
670,670_0,RUNNING,SOBOL,536,3890,67,290,0.712576307373121387023218176182
671,671_0,RUNNING,SOBOL,2540,833,25,956,0.263801687872037282645010236592
672,672_0,RUNNING,SOBOL,3397,4408,39,821,0.440240104291588052465300506810
673,673_0,RUNNING,SOBOL,1027,237,97,424,0.520551939122378848345817914378
674,674_0,RUNNING,SOBOL,1435,3627,7,674,0.890470833377912662776054730784
675,675_0,RUNNING,SOBOL,4064,1643,52,74,0.070303894197568300716838507469
676,676_0,FAILED,SOBOL,3823,4206,4,463,0.811539124783128507090168568539
677,677_0,FAILED,SOBOL,1775,1152,62,785,0.227229111745953560319577491100
678,678_0,RUNNING,SOBOL,766,2799,48,33,0.357393333876505514545840469509
679,679_0,RUNNING,SOBOL,3717,1934,94,714,0.681357958598062363186897982814
680,680_0,RUNNING,SOBOL,2845,3316,71,563,0.614144321259111114486017868330
681,681_0,RUNNING,SOBOL,172,1338,16,182,0.409020647600293163481666169901
682,682_0,RUNNING,SOBOL,2290,4723,76,932,0.039087482417002321344323689800
683,683_0,FAILED,SOBOL,4617,556,33,317,0.984064349455758935469873449620
684,684_0,FAILED,SOBOL,4376,4886,58,641,0.294389899993315329318477324705
685,685_0,RUNNING,SOBOL,2372,462,4,115,0.744323143346235172046476691321
686,686_0,RUNNING,SOBOL,91,3168,88,866,0.873286226268857768140208008845
687,687_0,RUNNING,SOBOL,3086,1555,46,387,0.165444118037819859479142792225
