trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,theta,lambida
0,0_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,35.000000000000000000000000000000,611,4553,0.528589412099123023836000356823,0.053770529918372632349754525194
1,1_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,162.000000000000000000000000000000,2847,1465,0.133006423164904102884875669588,0.516751449968665843570647666638
2,2_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,39.000000000000000000000000000000,4979,3170,0.937898024144116826406047948694,0.390363143000751755540278509216
3,3_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,33.000000000000000000000000000000,2190,33,0.332401524597778885716792274252,0.913801248893141737639211896749
4,4_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,148.000000000000000000000000000000,1835,2654,0.033171007848903540093932207355,0.758528356427326744260142277199
5,5_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,35.000000000000000000000000000000,4124,707,0.675248258403036705210809031996,0.295660808181390177828973264695
6,6_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,35.000000000000000000000000000000,3678,3995,0.497106806423515068527052562786,0.672412732137367075146983097511
7,7_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,34.000000000000000000000000000000,991,2176,0.851231812260765607902612828184,0.149089901583269235363360394331
8,8_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,35.000000000000000000000000000000,676,3492,0.404234869757294668080049859782,0.313508049581199876865156284111
9,9_0,COMPLETED,Sobol,GenerationStep_0,0.699999999999999955591079014994,114.000000000000000000000000000000,3368,339,0.760676690032053737233752599423,0.850567844316363341761189076351
10,10_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,35.000000000000000000000000000000,3814,4882,0.065282554592564712159230566613,0.243688103429973129676611165451
11,11_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,36.000000000000000000000000000000,1519,1759,0.709432747513893957602704176679,0.716453187908977273679056452238
12,12_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,35.000000000000000000000000000000,1879,4306,0.907701254202518570401991837571,0.624506404353305732968237862224
13,13_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,35.000000000000000000000000000000,4664,2493,0.304033765413984635728184002801,0.087577113227918751414691200807
14,14_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,39.000000000000000000000000000000,2532,2953,0.623376096728164741378463986621,0.942856975847855216521509191807
