trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,20.000000000000000000000000000000,1553,2917,9,0.192257643742486827864723863968
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.589999999999999968913755310496,20.000000000000000000000000000000,1667,1815,4,0.421942020917311311212216651256
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.540000000000000035527136788005,7.000000000000000000000000000000,2702,4420,9,0.826353006782010179875896938029
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.690000000000000057731597280508,76.000000000000000000000000000000,4720,408,1,0.137702389962971211145870142900
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.600000000000000088817841970013,8.000000000000000000000000000000,913,3330,6,0.606666018649935745443713130953
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.560000000000000053290705182008,17.000000000000000000000000000000,589,1084,10,0.659010012900456798590198559396
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,15.000000000000000000000000000000,3775,2692,5,0.065405777929350733534974438044
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,54.000000000000000000000000000000,1440,620,9,0.001000000000000000020816681712
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.790000000000000035527136788005,546.000000000000000000000000000000,4326,28,10,0.062222452985059024943570449295
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,44.000000000000000000000000000000,2903,445,10,0.001000000000000000020816681712
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,9.000000000000000000000000000000,1,711,1,0.001000000000000000020816681712
34,34_0,FAILED,BoTorch,GenerationStep_1,,,3445,1,1,0.001000000000000000020816681712
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,73.000000000000000000000000000000,3551,330,10,0.001000000000000000020816681712
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,22.000000000000000000000000000000,2355,544,10,0.001000000000000000020816681712
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,17.000000000000000000000000000000,1,690,10,0.001000000000000000020816681712
38,38_0,FAILED,BoTorch,GenerationStep_1,,,3788,1,10,0.154378722876982510392451786174
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,46.000000000000000000000000000000,2631,334,1,0.001000000000000000020816681712
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,134.000000000000000000000000000000,4096,181,10,0.001000000000000000020816681712
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,7.000000000000000000000000000000,1,464,1,0.001000000000000000020816681712
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,202.000000000000000000000000000000,1,2082,10,0.001000000000000000020816681712
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,5.000000000000000000000000000000,1,876,1,0.154163839231306748489558344772
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,15.000000000000000000000000000000,4803,2635,10,0.998999999999999999111821580300
45,45_0,FAILED,BoTorch,GenerationStep_1,,,4095,1,1,0.144685849418167394864198627147
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,7.000000000000000000000000000000,2003,469,1,0.001000000000000000020816681712
47,47_0,FAILED,BoTorch,GenerationStep_1,,,1,1,1,0.001000000000000000020816681712
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,93.000000000000000000000000000000,3835,249,10,0.126054164840161658789341458942
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,5.000000000000000000000000000000,1,2648,10,0.998999999999999999111821580300
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,98.000000000000000000000000000000,5000,268,10,0.307755084941134127163309130992
51,51_0,FAILED,BoTorch,GenerationStep_1,,,3382,1,1,0.820945049581028984952979499212
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,192.000000000000000000000000000000,5000,5000,1,0.001000000000000000020816681712
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,176.000000000000000000000000000000,1,5000,1,0.001000000000000000020816681712
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,86.000000000000000000000000000000,4380,311,1,0.681479127334888801215129205957
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,46.000000000000000000000000000000,1621,728,1,0.001000000000000000020816681712
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,50.000000000000000000000000000000,4922,794,10,0.001000000000000000020816681712
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,8.000000000000000000000000000000,5000,5000,10,0.998999999999999999111821580300
58,58_0,FAILED,BoTorch,GenerationStep_1,,,4615,1,10,0.001000000000000000020816681712
59,59_0,FAILED,BoTorch,GenerationStep_1,,,1568,1,10,0.001000000000000000020816681712
60,60_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,10,0.998999999999999999111821580300
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,191.000000000000000000000000000000,5000,152,10,0.998999999999999999111821580300
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,56.000000000000000000000000000000,5000,557,10,0.998999999999999999111821580300
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,55.000000000000000000000000000000,523,201,10,0.001000000000000000020816681712
64,64_0,FAILED,BoTorch,GenerationStep_1,,,2139,1,10,0.998999999999999999111821580300
65,65_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,10,0.625107507635184300731623352476
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,59.000000000000000000000000000000,5000,609,10,0.566206859157181940922498597502
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,35.000000000000000000000000000000,5000,1007,10,0.174993815552094755805256909298
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,57.000000000000000000000000000000,2454,141,10,0.998999999999999999111821580300
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,41.000000000000000000000000000000,5000,886,10,0.998999999999999999111821580300
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,45.000000000000000000000000000000,323,175,10,0.675876768907952452103415907914
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,69.000000000000000000000000000000,5000,424,10,0.998999999999999999111821580300
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,50.000000000000000000000000000000,5000,731,10,0.998999999999999999111821580300
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,28.000000000000000000000000000000,5000,1474,6,0.458130371158271931797401066433
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,14.000000000000000000000000000000,5000,2412,7,0.435929542189332386303846078590
75,75_0,FAILED,BoTorch,GenerationStep_1,,,3731,1,10,0.998999999999999999111821580300
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,65.000000000000000000000000000000,5000,2482,1,0.001000000000000000020816681712
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,14.000000000000000000000000000000,3640,2772,1,0.601691510811425134264140979212
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,113.000000000000000000000000000000,3256,1084,10,0.001000000000000000020816681712
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,48.000000000000000000000000000000,5000,636,10,0.998999999999999999111821580300
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,16.000000000000000000000000000000,1,202,10,0.001000000000000000020816681712
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,213.000000000000000000000000000000,5000,99,10,0.884769396353555781509214739344
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,15.000000000000000000000000000000,5000,2386,1,0.789139559568548754064920558449
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,102.000000000000000000000000000000,5000,252,10,0.998999999999999999111821580300
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,104.000000000000000000000000000000,1657,214,10,0.001000000000000000020816681712
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,21.000000000000000000000000000000,125,200,10,0.375956981296680481374750115720
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,27.000000000000000000000000000000,5000,1436,10,0.024597107987510403309672213368
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,32.000000000000000000000000000000,5000,1387,9,0.892467182454563356941434904002
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,45.000000000000000000000000000000,4620,710,10,0.656480388781558565902685131732
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,21.000000000000000000000000000000,2258,471,10,0.998999999999999999111821580300
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,179.000000000000000000000000000000,5000,3151,1,0.001000000000000000020816681712
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,22.000000000000000000000000000000,5000,1876,10,0.998999999999999999111821580300
92,92_0,FAILED,BoTorch,GenerationStep_1,,,4923,1,10,0.998999999999999999111821580300
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,21.000000000000000000000000000000,5000,1705,1,0.998999999999999999111821580300
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,18.000000000000000000000000000000,5000,2262,1,0.998999999999999999111821580300
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,126.000000000000000000000000000000,5000,3387,1,0.001000000000000000020816681712
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,11.000000000000000000000000000000,1,201,10,0.998999999999999999111821580300
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,12.000000000000000000000000000000,5000,3076,1,0.998999999999999999111821580300
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,47.000000000000000000000000000000,5000,2290,1,0.001000000000000000020816681712
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,111.000000000000000000000000000000,1551,177,10,0.998999999999999999111821580300
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,171.000000000000000000000000000000,5000,140,10,0.001000000000000000020816681712
101,101_0,FAILED,BoTorch,GenerationStep_1,,,3471,1,10,0.998999999999999999111821580300
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,177.000000000000000000000000000000,1,3094,1,0.001000000000000000020816681712
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,8.000000000000000000000000000000,1,175,1,0.998999999999999999111821580300
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,99.000000000000000000000000000000,5000,3732,10,0.001000000000000000020816681712
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,96.000000000000000000000000000000,1,3488,1,0.001000000000000000020816681712
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,12.000000000000000000000000000000,5000,3417,1,0.998999999999999999111821580300
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,148.000000000000000000000000000000,1,3252,1,0.001000000000000000020816681712
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,46.000000000000000000000000000000,5000,1673,10,0.001000000000000000020816681712
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,24.000000000000000000000000000000,3952,1630,10,0.998999999999999999111821580300
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,29.000000000000000000000000000000,5000,1251,1,0.998999999999999999111821580300
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,430.000000000000000000000000000000,5000,3265,10,0.001000000000000000020816681712
112,112_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,3,0.998999999999999999111821580300
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,5.000000000000000000000000000000,1,3184,1,0.998999999999999999111821580300
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,234.000000000000000000000000000000,5000,90,10,0.001000000000000000020816681712
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,274.000000000000000000000000000000,3745,98,10,0.998999999999999999111821580300
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,6.000000000000000000000000000000,1,3462,10,0.998999999999999999111821580300
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,8.000000000000000000000000000000,1,386,10,0.998999999999999999111821580300
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,54.000000000000000000000000000000,2427,183,10,0.998999999999999999111821580300
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,15.000000000000000000000000000000,5000,3128,10,0.372035268475787161968071359297
120,120_0,FAILED,BoTorch,GenerationStep_1,,,4340,1,10,0.998999999999999999111821580300
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,60.000000000000000000000000000000,2810,213,1,0.409790805860461126997051906073
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,88.000000000000000000000000000000,1813,285,10,0.998999999999999999111821580300
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,73.000000000000000000000000000000,3139,250,10,0.998999999999999999111821580300
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,114.000000000000000000000000000000,4570,213,1,0.001000000000000000020816681712
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,64.000000000000000000000000000000,5000,476,10,0.001000000000000000020816681712
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,12.000000000000000000000000000000,31,266,10,0.657887712850197758918113777327
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,196.000000000000000000000000000000,4091,111,10,0.001000000000000000020816681712
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,32.000000000000000000000000000000,3796,1008,10,0.998999999999999999111821580300
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,56.000000000000000000000000000000,5000,537,1,0.001000000000000000020816681712
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,12.000000000000000000000000000000,4750,3083,10,0.998999999999999999111821580300
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,132.000000000000000000000000000000,3969,210,10,0.001000000000000000020816681712
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,33.000000000000000000000000000000,5000,1020,1,0.998999999999999999111821580300
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,300.000000000000000000000000000000,4335,66,10,0.001000000000000000020816681712
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,159.000000000000000000000000000000,4262,156,10,0.001000000000000000020816681712
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,17.000000000000000000000000000000,5000,1994,1,0.998999999999999999111821580300
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,106.000000000000000000000000000000,1922,229,10,0.584768065489308486171182721591
137,137_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,78.000000000000000000000000000000,3215,216,10,0.478864450824908527426515547631
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,20.000000000000000000000000000000,2277,428,10,0.488459039842617015469983243747
139,60_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,10,0.998999999999999999111821580300
140,140_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,17.000000000000000000000000000000,5000,2918,5,0.998999999999999999111821580300
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,13.000000000000000000000000000000,2625,1523,10,0.998999999999999999111821580300
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,23.000000000000000000000000000000,3359,1385,1,0.331803594555209913075088934420
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,60.000000000000000000000000000000,3880,501,1,0.998999999999999999111821580300
144,144_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,56.000000000000000000000000000000,923,286,10,0.998999999999999999111821580300
145,145_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,76.000000000000000000000000000000,3940,350,10,0.998999999999999999111821580300
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,37.000000000000000000000000000000,5000,1840,1,0.001000000000000000020816681712
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,24.000000000000000000000000000000,5000,1552,1,0.998999999999999999111821580300
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,6.000000000000000000000000000000,1,1317,10,0.849526762951746117202844743588
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,81.000000000000000000000000000000,1351,225,1,0.284200541546971940931598510360
150,150_0,FAILED,BoTorch,GenerationStep_1,,,3756,1,10,0.998999999999999999111821580300
151,151_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,18.000000000000000000000000000000,5000,2893,10,0.001000000000000000020816681712
152,152_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,148.000000000000000000000000000000,3672,129,10,0.998999999999999999111821580300
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,55.000000000000000000000000000000,3317,402,10,0.001000000000000000020816681712
154,154_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,46.000000000000000000000000000000,968,409,10,0.193627861215954072404699104482
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,250.000000000000000000000000000000,3690,84,10,0.001000000000000000020816681712
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,57.000000000000000000000000000000,5000,905,1,0.001000000000000000020816681712
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,116.000000000000000000000000000000,3527,170,10,0.998999999999999999111821580300
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,65.000000000000000000000000000000,1733,407,10,0.001000000000000000020816681712
159,159_0,COMPLETED,BoTorch,GenerationStep_1,0.780000000000000026645352591004,332.000000000000000000000000000000,3804,54,10,0.998999999999999999111821580300
160,160_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,48.000000000000000000000000000000,1280,520,10,0.998999999999999999111821580300
161,161_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,55.000000000000000000000000000000,3428,407,10,0.589093212405853439150860140217
162,162_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,12.000000000000000000000000000000,3564,2495,10,0.998999999999999999111821580300
163,163_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,49.000000000000000000000000000000,5000,1548,1,0.001000000000000000020816681712
164,164_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,25.000000000000000000000000000000,2173,207,10,0.998999999999999999111821580300
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,18.000000000000000000000000000000,180,391,10,0.259430009484939327890629101603
166,166_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,16.000000000000000000000000000000,4954,2852,1,0.001000000000000000020816681712
167,167_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,151.000000000000000000000000000000,3802,131,10,0.001000000000000000020816681712
168,168_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,12.000000000000000000000000000000,3091,2810,10,0.998999999999999999111821580300
169,169_0,FAILED,BoTorch,GenerationStep_1,,,4527,1,10,0.998999999999999999111821580300
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,17.000000000000000000000000000000,3374,1853,1,0.998999999999999999111821580300
171,171_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,12.000000000000000000000000000000,4932,3006,1,0.437008179932074913853767839100
172,172_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,349.000000000000000000000000000000,3701,39,10,0.001000000000000000020816681712
173,173_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,94.000000000000000000000000000000,3270,192,10,0.998999999999999999111821580300
174,174_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,37.000000000000000000000000000000,2643,404,10,0.998999999999999999111821580300
175,175_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,4.000000000000000000000000000000,1,4338,1,0.998999999999999999111821580300
176,176_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,42.000000000000000000000000000000,5000,1340,1,0.001000000000000000020816681712
177,177_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,21.000000000000000000000000000000,5000,1829,1,0.684172834306334798348814274505
178,178_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,40.000000000000000000000000000000,750,412,10,0.001000000000000000020816681712
179,179_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,14.000000000000000000000000000000,2762,1629,10,0.619406801691492536754424236278
180,180_0,FAILED,BoTorch,GenerationStep_1,,,3827,1,10,0.998999999999999999111821580300
181,181_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,6.000000000000000000000000000000,2329,3336,10,0.998999999999999999111821580300
182,182_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,19.000000000000000000000000000000,5000,2136,10,0.998999999999999999111821580300
183,183_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,96.000000000000000000000000000000,1292,205,10,0.998999999999999999111821580300
184,184_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,12.000000000000000000000000000000,2801,2349,10,0.998999999999999999111821580300
185,185_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,62.000000000000000000000000000000,5000,662,10,0.001000000000000000020816681712
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.570000000000000062172489379009,12.000000000000000000000000000000,2147,944,10,0.731172087325071218266714367928
187,187_0,COMPLETED,BoTorch,GenerationStep_1,0.600000000000000088817841970013,16.000000000000000000000000000000,2592,1224,10,0.998999999999999999111821580300
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,69.000000000000000000000000000000,1317,421,10,0.998999999999999999111821580300
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,118.000000000000000000000000000000,3457,152,10,0.001000000000000000020816681712
190,190_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,18.000000000000000000000000000000,3476,1743,1,0.001000000000000000020816681712
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,160.000000000000000000000000000000,3475,111,10,0.001000000000000000020816681712
192,192_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,13.000000000000000000000000000000,5000,3891,10,0.998999999999999999111821580300
