trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
12,12_0,COMPLETED,SOBOL,0.729999999999999982236431605997,75.000000000000000000000000000000,1515,2814,0.905255386268720041442747969995,0.414205219700932492088440994848,str\(\'kl\'\),0.059788321778178221688193616501,True
13,13_0,COMPLETED,SOBOL,0.729999999999999982236431605997,15.000000000000000000000000000000,4991,1606,0.481447193484753344083770798534,0.583170870304107635817558730196,str\(\'intersection\'\),0.044299647826701406272409400344,False
14,14_0,COMPLETED,SOBOL,0.729999999999999982236431605997,11.000000000000000000000000000000,3136,4834,0.678840719001367665086377201078,0.003157363865524530355255450331,str\(\'intersection\'\),0.018511687889695170594617223969,True
15,15_0,COMPLETED,SOBOL,0.729999999999999982236431605997,16.000000000000000000000000000000,363,1043,0.192363872647285466532807163276,0.983987004447728352829471987206,str\(\'kl\'\),0.095858881343156107646130692501,False
16,16_0,COMPLETED,SOBOL,0.729999999999999982236431605997,9.000000000000000000000000000000,597,4935,0.849609296938404479071493824449,0.266298403134569539041365260346,str\(\'intersection\'\),0.046814175778999933541513200908,False
17,17_0,COMPLETED,SOBOL,0.729999999999999982236431605997,22.000000000000000000000000000000,3371,1222,0.271519559707492585953758634787,0.720855235612019917823545256397,str\(\'kl\'\),0.056661349115893253070019852657,True
18,18_0,COMPLETED,SOBOL,0.729999999999999982236431605997,27.000000000000000000000000000000,4757,3044,0.576112680794671150330543696327,0.178360739955678582191467285156,str\(\'kl\'\),0.098989223027601838666988953719,False
19,19_0,COMPLETED,SOBOL,0.729999999999999982236431605997,17.000000000000000000000000000000,1280,1758,0.060690578445792196793373562969,0.819021311605349189299829504307,str\(\'intersection\'\),0.016000571874901652752454239703,True
20,20_0,COMPLETED,SOBOL,0.729999999999999982236431605997,10.000000000000000000000000000000,2130,3676,0.439848755188286311135215100876,0.926517435565590852242223718349,str\(\'intersection\'\),0.042755963113158948485370558501,False
21,21_0,COMPLETED,SOBOL,0.729999999999999982236431605997,61.000000000000000000000000000000,4356,2462,0.922426688158884622303901323903,0.070254996240139006014047140525,str\(\'kl\'\),0.072274156622588639486970407688,True
22,22_0,COMPLETED,SOBOL,0.729999999999999982236431605997,31.000000000000000000000000000000,2501,4284,0.229941117811948064764138166538,0.516019998464733342657950743160,str\(\'kl\'\),0.080494548734277485135812924000,False
