trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
4210,2987_0,FAILED,BOTORCH_MODULAR,,,5000,1783,0.001000000000000000020816681712,0.001000000000000000020816681712
4211,4211_0,FAILED,BOTORCH_MODULAR,,,937,1,0.001000000000000000020816681712,0.636350872398285583031452006253
4212,4212_0,FAILED,BOTORCH_MODULAR,,,4023,1612,0.001000000000000000020816681712,0.755863515276074093840463774541
4213,4213_0,FAILED,BOTORCH_MODULAR,,,4827,1763,0.001000000000000000020816681712,0.001000000000000000020816681712
4214,4214_0,FAILED,BOTORCH_MODULAR,,,1072,1,0.001000000000000000020816681712,0.705730756762524280567561163480
4215,4215_0,FAILED,BOTORCH_MODULAR,,,1001,271,0.001000000000000000020816681712,0.540995639875347267278016261116
4216,2453_0,FAILED,BOTORCH_MODULAR,,,5000,1794,0.001000000000000000020816681712,0.001000000000000000020816681712
4217,4217_0,FAILED,BOTORCH_MODULAR,,,914,1,0.001000000000000000020816681712,0.500454475599407033747922923794
4218,4218_0,FAILED,BOTORCH_MODULAR,,,1047,1,0.001000000000000000020816681712,0.701314164900126768564803114714
4219,4219_0,FAILED,BOTORCH_MODULAR,,,1008,255,0.001000000000000000020816681712,0.536542225374014303262981684384
4220,1661_0,FAILED,BOTORCH_MODULAR,,,5000,1785,0.001000000000000000020816681712,0.001000000000000000020816681712
4221,4221_0,FAILED,BOTORCH_MODULAR,,,3898,1537,0.001000000000000000020816681712,0.650225458799854383329375195899
4222,4222_0,FAILED,BOTORCH_MODULAR,,,2699,547,0.001000000000000000020816681712,0.001000000000000000020816681712
4223,4223_0,FAILED,BOTORCH_MODULAR,,,1127,41,0.001000000000000000020816681712,0.726857200203725350995398457599
4224,4224_0,FAILED,BOTORCH_MODULAR,,,1052,1,0.001000000000000000020816681712,0.705558557891530435668414611428
