trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
16,16_0,FAILED,GenerationStep_0,,,691,0.680887571940198554898415750358,0.763882989952340718531331731356,1096,2307,4436
17,17_0,FAILED,GenerationStep_0,,,2887,0.049815749486908318666156247900,0.035827310627326372505230267507,2578,3214,1113
18,18_0,FAILED,GenerationStep_0,,,4376,0.931570279028266612364461707330,0.678291229726746713879492745036,1572,4612,2252
19,19_0,FAILED,GenerationStep_0,,,1575,0.298620374970138047210355125571,0.402121397597715257710149217019,4601,1222,3294
20,20_0,FAILED,GenerationStep_0,,,2200,0.825464275786653156607997061656,0.239180576896294960764777215445,4158,130,4374
21,21_0,FAILED,GenerationStep_0,,,3751,0.443954318186268237500513578198,0.961109524050727470623201043054,2169,4145,80
22,22_0,FAILED,GenerationStep_0,,,3512,0.576722494807094365754096543242,0.324863097025081537516655316722,3683,3060,1556
23,23_0,FAILED,GenerationStep_0,,,65,0.193208822362124915672509928299,0.594723874123767037858101502934,145,1529,2896
24,24_0,FAILED,GenerationStep_0,,,338,0.973170634800568201683290681103,0.271913923978805538439473821199,2382,3580,3658
25,25_0,FAILED,GenerationStep_0,,,3162,0.358622899686917684380915716247,0.555084961358457751323669526755,3790,1989,1889
26,26_0,FAILED,GenerationStep_0,,,4103,0.724368401747196966056208111695,0.170424331642687332255547971727,343,885,842
27,27_0,FAILED,GenerationStep_0,,,1925,0.107937855936586862837245348601,0.874902832206338687548452526244,3329,4998,4707
28,28_0,FAILED,GenerationStep_0,,,1300,0.516657958382740645220110309310,0.733280171368271060927668258955,2913,3906,2650
29,29_0,FAILED,GenerationStep_0,,,4729,0.151670184588059780983471114268,0.439720389336347605713228858804,917,418,1803
30,30_0,FAILED,GenerationStep_0,,,2536,0.767402039568871208174982712080,0.834739649202674627304077148438,4951,1836,469
31,31_0,FAILED,GenerationStep_0,,,963,0.400413435973227038733313065677,0.119933733470737935444816457675,1379,2802,3987
32,32_0,FAILED,GenerationStep_0,,,1063,0.551339917277917312965485052700,0.409953071577474459363799041967,25,171,4801
33,33_0,FAILED,GenerationStep_0,,,2637,0.187282045835629101793173845181,0.639272174717858465697872816236,3650,4261,902
34,34_0,FAILED,GenerationStep_0,,,4789,0.803974229969084297486858758930,0.028004321521148085177843611859,2058,2867,1985
35,35_0,FAILED,GenerationStep_0,,,1361,0.434135065715759993487665724388,0.802893598029389976566960740456,4117,1254,3721
36,36_0,FAILED,GenerationStep_0,,,1986,0.937377105033025181946015891299,0.586954064996913049689908348228,4645,2344,3929
37,37_0,FAILED,GenerationStep_0,,,4165,0.323879194909706735749921335810,0.363820287181064461190516112765,1683,3332,368
38,38_0,FAILED,GenerationStep_0,,,3262,0.690583122588694142685028509732,0.968872551837936080154634055361,2611,4415,1748
39,39_0,FAILED,GenerationStep_0,,,438,0.071185900550335648451216741250,0.200229930138215411750124417267,1217,950,2551
40,40_0,FAILED,GenerationStep_0,,,88,0.851147173902019882341107859247,0.929446277197450432261405239842,1266,3943,3391
41,41_0,FAILED,GenerationStep_0,,,3534,0.472483947584405539199536860906,0.147068505622446527025815043999,4906,537,2314
42,42_0,FAILED,GenerationStep_0,,,3890,0.604291787616908604441334773583,0.500533069435507016464725893456,795,1639,1207
43,43_0,FAILED,GenerationStep_0,,,2339,0.219852057065814732172981393887,0.295278434872627282281598581903,2877,2530,4495
44,44_0,FAILED,GenerationStep_0,,,1714,0.652174132546409990318636573647,0.065328423626720907857468034763,3364,3620,2842
45,45_0,FAILED,GenerationStep_0,,,4515,0.024072771081700923556656590563,0.858157340075820673774842362036,467,2105,1457
46,46_0,FAILED,GenerationStep_0,,,2909,0.904868867568671686463233072573,0.494332242578268077348724318654,3836,691,23
47,47_0,FAILED,GenerationStep_0,,,712,0.270865368630737068933456157538,0.709855699155479635820142902958,2495,4723,4273
48,48_0,FAILED,GenerationStep_0,,,874,0.910417685721069624982249024470,0.180578103248029947502928393988,2736,1422,1302
49,49_0,FAILED,GenerationStep_0,,,3050,0.295894949361681924848710423248,0.894946172714233378897574766597,1092,3015,2999
50,50_0,FAILED,GenerationStep_0,,,4686,0.662112529696896712216869218537,0.250926192697137506737448120475,4461,4117,4118
51,51_0,FAILED,GenerationStep_0,,,1865,0.045687441674992446127845369119,0.543926361776888356303061300423,1867,7,180
52,52_0,FAILED,GenerationStep_0,,,2490,0.579387929353862962678078929457,0.814688140600919763478771074006,1895,1104,2471
53,53_0,FAILED,GenerationStep_0,,,4061,0.214421347245573989948042026299,0.109787029478698963669280885824,4279,4589,3235
54,54_0,FAILED,GenerationStep_0,,,3676,0.829650671126320959913869046432,0.744431703336536854109795058321,168,3173,4652
55,55_0,FAILED,GenerationStep_0,,,249,0.462671332387253664286674847972,0.460716288711875698869135931091,3506,2206,1051
56,56_0,FAILED,GenerationStep_0,,,599,0.743632607597857764325510743220,0.659320452516898525274768871896,4023,2688,523
57,57_0,FAILED,GenerationStep_0,,,3404,0.112551490545272830923195783726,0.388915238687768560765789516154,2308,1779,3773
58,58_0,FAILED,GenerationStep_0,,,4335,0.993833945529535411900212693581,0.776144758088514241656241665623,3235,383,2707
59,59_0,FAILED,GenerationStep_0,,,2138,0.360862879527732716145038693867,0.053793259860947725825575105318,596,3771,1591
60,60_0,RUNNING,GenerationStep_0,,,1512,0.762726510364562293453616348415,0.338077275315299630165100097656,646,4867,745
61,61_0,RUNNING,GenerationStep_0,,,4961,0.381211065232753776310659077353,0.613687435006722847852245195099,3027,854,4957
62,62_0,RUNNING,GenerationStep_0,,,2778,0.514481776671484092311459335178,0.221221843989565958299436942980,1435,1937,3564
63,63_0,RUNNING,GenerationStep_0,,,1224,0.130943135214969502699844383642,0.948839736534282551794206028717,4737,3471,2141
64,64_0,RUNNING,GenerationStep_0,,,1176,0.696058169506490242994800610177,0.209889302488416445990893066664,2304,4237,999
65,65_0,RUNNING,GenerationStep_0,,,2749,0.065954297777265316615746826301,0.994283901728689634147428932920,4024,205,4546
66,66_0,FAILED,GenerationStep_0,,,4990,0.946750396123155923966407954140,0.358173566225916173433319045216,577,1307,3193
67,67_0,FAILED,GenerationStep_0,,,1561,0.314749407449737172992598743804,0.565326934993267027351748765795,3251,2823,2355
68,68_0,FAILED,GenerationStep_0,,,2187,0.809204732261598058684626266768,0.793325370378792249503874245420,2991,3288,309
69,69_0,FAILED,GenerationStep_0,,,4365,0.428660821851342910271398523037,0.002501852955669164619428856966,683,2398,4144
70,70_0,FAILED,GenerationStep_0,,,3374,0.560468663742765826896174985450,0.645071399599313699546598854795,4716,984,3117
71,71_0,FAILED,GenerationStep_0,,,550,0.177909617284312843166205198031,0.431427664194256044183362064359,1458,4391,1338
72,72_0,FAILED,GenerationStep_0,,,278,0.895495531864464289206750891026,0.700213235540315559468638184626,1018,503,2100
73,73_0,FAILED,GenerationStep_0,,,3725,0.279995081733912243304729372539,0.468873557152226561051122644130,2813,3968,3450
74,74_0,FAILED,GenerationStep_0,,,4012,0.646699011271819501622815096198,0.863787152295932170176229192293,1807,2574,4906
75,75_0,FAILED,GenerationStep_0,,,2461,0.029304329240694641789399810250,0.087002889165654781478131951644,4524,1586,641
76,76_0,FAILED,GenerationStep_0,,,1836,0.595163115508854367874391755322,0.304890220733359473825885288534,4237,2051,1712
77,77_0,FAILED,GenerationStep_0,,,4637,0.229224530231207618280464544114,0.526022466076538020018915631226,1935,3664,2744
78,78_0,FAILED,GenerationStep_0,,,3099,0.845916716223582665357128007599,0.141225722530856717673586331330,3449,4747,3903
79,79_0,FAILED,GenerationStep_0,,,903,0.477958265805616955290702208003,0.907984756505116785696429815289,223,657,551
80,80_0,FAILED,GenerationStep_0,,,761,0.835856437133625118640622986277,0.450835868483409285545349121094,4861,2981,2587
81,81_0,FAILED,GenerationStep_0,,,2939,0.456221705837175250941584181419,0.719241401324048679200018341362,1313,1447,1867
82,82_0,FAILED,GenerationStep_0,,,4485,0.589492415416985715559405889508,0.115639570040628317237896283132,2827,51,394
83,83_0,FAILED,GenerationStep_0,,,1665,0.204073060125112532015023703025,0.836109450997784775516663557937,848,4063,4058
84,84_0,FAILED,GenerationStep_0,,,2290,0.668561055766418554924257477978,0.553776074508205096158519609162,395,4535,3606
85,85_0,FAILED,GenerationStep_0,,,3861,0.039482478721067311433490232275,0.276147176181897546776156104897,3434,1148,1943
86,86_0,FAILED,GenerationStep_0,,,3563,0.920764931846410061844210304116,0.888880691023543501039227976435,2428,2230,797
87,87_0,FAILED,GenerationStep_0,,,137,0.285791325837373710871958110147,0.159369767440482978937410507569,3901,3139,4750
88,88_0,FAILED,GenerationStep_0,,,409,0.504377245994284795216344718938,0.958763685230165751960385023267,3617,1755,4301
89,89_0,FAILED,GenerationStep_0,,,3213,0.141291347978636627757964561170,0.246399044334888461804666803801,55,2722,153
90,90_0,FAILED,SOBOL,,,203,0.562775336980819718135649054602,0.445354537487030022191447642399,4594,1377,1376
91,91_0,FAILED,SOBOL,,,4969,0.350724274849519124241936651742,0.791919348459690808361699509987,2201,3635,3110
92,92_0,FAILED,SOBOL,,,3319,0.922219108154997191384438792738,0.128855193641036758211981805289,2583,4206,4775
93,93_0,FAILED,SOBOL,,,1833,0.148672306390479208593191629006,0.608454553296789546479317323247,621,845,884
94,94_0,FAILED,SOBOL,,,1891,0.768971678966656302378623877303,0.957356962498277397344281780533,852,106,1990
95,95_0,FAILED,SOBOL,,,2910,0.052922275973483923205975543169,0.306226588925346709935126909841,3440,4864,3684
96,96_0,FAILED,SOBOL,,,3818,0.720915468333289011226838738366,0.641821993744000840464991597401,1339,2896,4216
97,97_0,FAILED,SOBOL,,,1081,0.441612062433734520183747918054,0.123725682746618992347009680088,4357,2035,285
98,98_0,FAILED,SOBOL,,,906,0.953760438678786126587283433764,0.704475899573415498267081602535,3403,3265,949
99,99_0,FAILED,SOBOL,,,4267,0.241880968431010839880812568481,0.061081249972805382042473354431,1050,1787,4568
100,100_0,FAILED,SOBOL,,,2772,0.531940599555149717936330944212,0.894763910269364748373277507199,3773,1059,2551
101,101_0,FAILED,SOBOL,,,2380,0.256809022499248362780832621866,0.368810049127787364930952662689,1772,3953,1795
102,102_0,FAILED,SOBOL,,,1343,0.626727051427587888987602582347,0.191438651984557506313677777143,2159,4454,376
103,103_0,FAILED,SOBOL,,,3457,0.411050486775115131443669724831,0.545861502926796693380140368390,4787,477,3956
104,104_0,FAILED,SOBOL,,,4522,0.861909079985693105108168765582,0.382710092630237364019762935641,32,2288,3149
105,105_0,FAILED,SOBOL,,,377,0.084734852647408848147492221869,0.854573252430185670291962196643,3011,2682,2353
106,106_0,FAILED,SOBOL,,,476,0.828794068772345737805551380006,0.029216103045269847110487759778,1457,752,3854
107,107_0,FAILED,SOBOL,,,4618,0.117834656037390239635698208076,0.734498447958379929723093937355,4083,4260,548
108,108_0,FAILED,SOBOL,,,3670,0.655987858138978530142537692882,0.336457612384110704706330352565,735,3581,2330
109,109_0,FAILED,SOBOL,,,1560,0.381774442497640864591090803515,0.925273778213188013985757152113,3713,1470,3399
110,110_0,RUNNING,SOBOL,,,2243,0.502739737432450040088838250085,0.513981112856417898804295418813,2700,1981,4510
111,111_0,RUNNING,SOBOL,,,2636,0.286025088727474230410052769003,0.221445957226678730167535036344,347,2989,1243
112,112_0,RUNNING,SOBOL,,,4091,0.986933520689606713638397650357,0.822205542800948041559649936971,4477,4771,1659
113,113_0,RUNNING,SOBOL,,,729,0.208723120268434286783687525713,0.413204687688499716635703862266,2474,160,2768
114,114_0,RUNNING,SOBOL,,,1179,0.687740993991494131698516412143,0.760038958389312013785854560410,305,3889,3510
115,115_0,RUNNING,SOBOL,,,3915,0.474771314080804585078254831387,0.475361828787252305161814547318,2893,1162,2089
116,116_0,RUNNING,SOBOL,,,3124,0.798173022549599431307854047191,0.576086843667551917747005063575,1886,1684,33
117,117_0,RUNNING,SOBOL,,,2106,0.023705679953098298534674981397,0.159349788699299110827922731914,4904,3328,4237
118,118_0,RUNNING,SOBOL,,,1695,0.892959690056741250963057154877,0.274361441997811206228163882770,4047,2580,2814
119,119_0,RUNNING,SOBOL,,,3184,0.177946943465620288638007195914,0.987379510883241939822596577869,1654,2352,1432
120,120_0,RUNNING,SOBOL,,,4795,0.595889850933104758823333213513,0.091373246002942318244599562149,3130,414,666
121,121_0,RUNNING,SOBOL,,,25,0.317624997533857811315982644373,0.672331861687824106077471242315,1167,4557,4909
122,122_0,RUNNING,SOBOL,,,142,0.910216920517385008615462993475,0.876438565835356730993055407453,2389,2120,4346
123,123_0,FAILED,SOBOL,,,4747,0.128047913078218694726828630337,0.358037572296336314980891302184,4410,2831,142
124,124_0,FAILED,SOBOL,,,3214,0.583535826463252305096318650612,0.693944204913452322713851572189,417,4955,2118
125,125_0,FAILED,SOBOL,,,1577,0.362620821930468073546194318624,0.042509383022785188210868057013,2790,35,3540
126,126_0,FAILED,SOBOL,,,2142,0.741173280790448196775344058551,0.391411823825910665242133745778,3652,930,4958
127,127_0,FAILED,SOBOL,,,3000,0.454955436583608374689902120735,0.871315628081560156203977385303,654,4141,715
128,128_0,FAILED,SOBOL,,,4025,0.755492192845791610267269788892,0.207940245464444173340012866902,4178,3726,1560
129,129_0,FAILED,SOBOL,,,1137,0.032770100355148316928488583244,0.554809756638482198809469991829,1531,1306,2942
130,130_0,FAILED,SOBOL,,,688,0.551756063442677247010692553886,0.145353026526048784150546566707,1238,2772,3294
131,131_0,FAILED,SOBOL,,,4200,0.269650562644004831991395576551,0.617398804754018759588518605597,3220,2218,2224
132,132_0,FAILED,SOBOL,,,2511,0.940811339572072080628117873857,0.454059896364808091018261393401,1568,563,520
133,133_0,FAILED,SOBOL,,,2280,0.222203501459211111290770190863,0.808665607394650542971703544026,3980,4388,3825
134,134_0,FAILED,SOBOL,,,1439,0.849431737560778832296648488409,0.631294178649783099821490850445,4998,4042,2719
135,135_0,FAILED,SOBOL,,,3704,0.063580577947199345967277395175,0.105157461138442154258143546031,1961,989,1611
136,136_0,FAILED,SOBOL,,,4573,0.647988881371915348417189761676,0.939027619527652901432190901687,2832,1873,1119
137,137_0,FAILED,SOBOL,,,589,0.423389828566461789982611207961,0.295450347781181343886913737151,224,3198,4385
138,138_0,FAILED,SOBOL,,,415,0.677204994073137611643176114740,0.586873730845749341789030495420,4295,245,1822
139,139_0,FAILED,SOBOL,,,4395,0.394188953431323152454268665679,0.177690257305279375454887258456,1258,4706,2579
140,140_0,FAILED,SOBOL,,,3565,0.816273906128481052668632855784,0.778627823302522337201025948161,3535,3080,4674
141,141_0,FAILED,SOBOL,,,1304,0.096753617202863101409704427169,0.485909807585179820410559159427,927,1910,1056
142,142_0,FAILED,SOBOL,,,2494,0.973911100206896640507636675466,0.074617173830047248128671810719,534,1555,2479
143,143_0,FAILED,SOBOL,,,2727,0.189088506976142517457262215430,0.663616196028888216673635724874,2517,3516,3275
144,144_0,FAILED,SOBOL,,,4299,0.522480006152763909454961321899,0.265397380031645313547272735377,2271,4351,4002
145,145_0,FAILED,SOBOL,,,785,0.298911415828391924254248124271,0.970862347090616806255525261804,4684,681,423
146,146_0,FAILED,SOBOL,,,962,0.784766816908493591853357429500,0.327497284987941394973631759058,3105,4647,853
147,147_0,FAILED,SOBOL,,,3849,0.003510728729888796823682683979,0.908760583214461847845200281881,107,343,4745
148,148_0,FAILED,SOBOL,,,2863,0.708073960719630135507429713471,0.012456415273249150932333151331,4725,2438,3002
149,149_0,FAILED,SOBOL,,,2007,0.488069979349151250591631878706,0.725778932476416227537185932306,2079,2513,1269
150,150_0,RUNNING,SOBOL,,,1790,0.616695094840601032437632511574,0.840790554173290738404489275126,1841,3418,158
151,151_0,RUNNING,SOBOL,,,3430,0.329446304833516501187062885947,0.423749054605141284302050053157,3863,1614,4088
152,152_0,RUNNING,SOBOL,,,4846,0.881000370969995838521526820841,0.524771972546353882016489933449,964,1248,3634
153,153_0,RUNNING,SOBOL,,,237,0.157249243648722780708482105183,0.239790156684815874976735017299,3337,3823,1940
154,154_0,RUNNING,SOBOL,,,288,0.759132431024685527809481300210,0.532961288765072871420613864757,122,2859,335
155,155_0,RUNNING,SOBOL,,,4893,0.047167773915454742905684071275,0.201502674939110865137692485405,3081,2153,3914
156,156_0,RUNNING,SOBOL,,,3380,0.742384594796225427693059373269,0.847996566848829402829323953483,2055,68,3187
157,157_0,RUNNING,SOBOL,,,1743,0.466924185970798155675964835609,0.384478496104478817407823498797,4740,4983,2391
158,158_0,RUNNING,SOBOL,,,1957,0.588147409753873917637179147277,0.051169572936370970317465634025,3879,4088,987
159,159_0,RUNNING,SOBOL,,,2815,0.372133439993485803931605460093,0.717406626045703932348374110006,1818,882,4606
160,160_0,RUNNING,SOBOL,,,3899,0.916282818606123372617844324850,0.367193984135985362904364137648,3313,1258,2510
161,161_0,RUNNING,SOBOL,,,1010,0.139014845939353121062609375258,0.901371115596964922467293490627,979,3673,1754
162,162_0,RUNNING,SOBOL,,,835,0.648262325694784480312193863938,0.305025423692539321418593090129,1313,2251,2027
163,163_0,RUNNING,SOBOL,,,4347,0.436296462507918481055213533182,0.963526276946067850026622636506,4232,2800,3722
164,164_0,RUNNING,SOBOL,,,2677,0.852134076314047028688491991488,0.113277160808444021800056589200,865,4416,4176
165,165_0,RUNNING,SOBOL,,,2446,0.078916106319054962758841043069,0.655312318297103013620130695926,3589,596,246
166,166_0,FAILED,SOBOL,,,1253,0.947879827497526972202024353464,0.785902253523468985463296121452,2571,942,1337
167,167_0,FAILED,SOBOL,,,3518,0.232167829612270004702168080257,0.446586089553311471611607430532,471,3990,3070
168,168_0,FAILED,SOBOL,,,4446,0.557370266312733342317642382113,0.595116455690935297617727428587,4621,3146,4813
169,169_0,FAILED,SOBOL,,,462,0.278160605741664790357958736422,0.139334108918905269502985788677,2325,1825,921
170,170_0,RUNNING,SOBOL,,,562,0.524209577720612274198686009186,0.993929546989500534159844846727,3274,4734,2854
171,171_0,RUNNING,SOBOL,,,4542,0.311336498439311992747491331102,0.272566389048472024203562114053,1175,278,1472
172,172_0,RUNNING,SOBOL,,,3731,0.977094986572861645690579734946,0.685228268781676863596885596053,3917,1943,627
173,173_0,RUNNING,SOBOL,,,1470,0.202967904385179281900875025713,0.081305415980517867224897088363,1623,3108,4870
174,174_0,RUNNING,SOBOL,,,2308,0.822857065398246101395329787920,0.477004543254151924802641815404,2015,3463,3471
175,175_0,RUNNING,SOBOL,,,2541,0.108177909411489969748743078526,0.753458402536809401794926088769,4936,1507,2050
176,176_0,RUNNING,SOBOL,,,4172,0.681359229169785973745376850275,0.169265272803604593931936506124,161,633,73
177,177_0,RUNNING,SOBOL,,,658,0.403184321466833361924386736064,0.563159924263134548105824705999,2886,4298,4277
178,178_0,RUNNING,SOBOL,,,1108,0.883184448443353198321403851878,0.231921128639951346084302485906,4425,376,4473
179,179_0,RUNNING,SOBOL,,,3995,0.172128435079008351715756930389,0.500517437778413287752243832074,2365,4675,1206
180,180_0,RUNNING,SOBOL,,,3028,0.617424887258559484948250428715,0.414409659989178169592349831873,2766,2541,1699
181,181_0,RUNNING,SOBOL,,,2172,0.342871211208403137149502981629,0.816040035421028764339723693411,433,2471,2807
182,182_0,RUNNING,SOBOL,,,1605,0.713170898690819732301804378949,0.747809896089136616481596320227,669,1566,3894
183,183_0,RUNNING,SOBOL,,,3245,0.496122659381479036433404417039,0.018710538292303683510775513810,3628,3365,588
184,184_0,RUNNING,SOBOL,,,4720,0.792292649310082142122269033280,0.931287066081538772444048390753,1508,3770,2293
185,185_0,RUNNING,SOBOL,,,111,0.013992303192615507950735675990,0.335222239308059222206992444626,4193,1200,3362
186,186_0,RUNNING,SOBOL,,,76,0.731395183876156762536879796244,0.098466559803113348769976198582,2956,3607,2680
187,187_0,RUNNING,SOBOL,,,4842,0.449139783497899791608887198890,0.632948373805731545616026778589,251,1344,1571
188,188_0,FAILED,SOBOL,,,3133,0.777022470336407367064168738580,0.282420697029680034528809073890,4849,812,1155
189,189_0,FAILED,SOBOL,,,1648,0.058021072864532473312149107869,0.948962198456749339570137635747,1949,4178,4422
190,190_0,RUNNING,SOBOL,,,2057,0.935649680517613879793259457074,0.615653303172439381185654383444,1717,4917,3331
191,191_0,RUNNING,SOBOL,,,3076,0.149396403077989819996318487938,0.151830787828192120825221422820,3993,154,2261
192,192_0,RUNNING,SOBOL,,,3964,0.577660212058573985238751902216,0.798639714604243655671211854497,1113,2083,480
193,193_0,RUNNING,SOBOL,,,1227,0.352902686335146431595433114126,0.466876414518803350972575572086,3193,2949,3785
194,194_0,RUNNING,SOBOL,,,778,0.870906336683779924712212050508,0.860737669553607753769597366045,4107,1754,4997
195,195_0,RUNNING,SOBOL,,,4139,0.088887228824198249999000154276,0.404772704353556056489082948247,1441,3236,753
196,196_0,FAILED,SOBOL,,,2587,0.638153202556073662066182805574,0.553494375651702230634043644386,3698,3925,1519
197,197_0,FAILED,SOBOL,,,2194,0.417631757382303459014138979910,0.213995351593941451895375394088,759,1026,2901
198,198_0,FAILED,SOBOL,,,1510,0.545814301233738641272452696285,0.344585258936509486460408879793,370,525,4305
199,199_0,FAILED,SOBOL,,,3623,0.259998574852943420410156250000,0.886803272794932095912656677683,2685,4507,101
200,200_0,FAILED,SOBOL,,,4668,0.966179855301976253656448534457,0.036362851496785877913886508850,2459,2735,2157
201,201_0,FAILED,SOBOL,,,523,0.243616235729306934709725851462,0.695046326896175736820282509143,4501,2336,3578
202,202_0,FAILED,SOBOL,,,349,0.995441615639254484548814616574,0.436759670017287160437291504422,1074,4232,197
203,203_0,RUNNING,SOBOL,,,4491,0.214339241543784725374521826780,0.830836939904838756021376866556,3388,719,4128
204,204_0,RUNNING,SOBOL,,,3485,0.512702147180214562460776051012,0.246469636816531417755626875987,1756,1437,3596
205,205_0,RUNNING,SOBOL,,,1374,0.293095524800941364951256673521,0.523106356186792242901617555617,3797,3553,1902
206,206_0,FAILED,SOBOL,,,2409,0.671329141726717315563632837438,0.918805511344224168368555183406,4810,3042,816
207,207_0,FAILED,SOBOL,,,2802,0.384471055777743431214332758827,0.314699802173301568242180792367,2144,2029,4707
208,208_0,FAILED,SOBOL,,,4238,0.841706428186967947624452790478,0.727535855261608910282689066662,2995,208,3041
209,209_0,FAILED,SOBOL,,,876,0.118102345144376161267807390232,0.005990075174719095181530281735,56,4824,1308
210,210_0,RUNNING,SOBOL,,,1052,0.606858702199533528442998431274,0.664950612355023618071925284312,2264,1129,2441
211,211_0,RUNNING,SOBOL,,,3788,0.323688947474583987862217782094,0.068581103039905430551748111156,4539,3861,3237
212,212_0,RUNNING,SOBOL,,,2938,0.902474256267771113293463258742,0.981451726822182513032544193265,566,3300,4043
213,213_0,RUNNING,SOBOL,,,1921,0.182556608350947502383831988482,0.252047920707613226642962445112,2646,1651,464
214,214_0,RUNNING,SOBOL,,,1861,0.810136046463623693547617676813,0.183817753491923224773429978995,3503,2399,1863
215,215_0,RUNNING,SOBOL,,,3350,0.024922749174758791756989495525,0.585752573523670383437433883955,798,2632,2620
216,216_0,RUNNING,SOBOL,,,4941,0.702132912335917347412816980068,0.499350699741393344588402669615,4303,4609,4636
217,217_0,FAILED,SOBOL,,,171,0.478417277732864021366765427956,0.768251695139333556916483303212,1402,461,1018
218,218_0,FAILED,SOBOL,,,187,0.940402063045650771222483399470,0.167911147279664885179073507970,3769,4981,3522
219,219_0,FAILED,SOBOL,,,4956,0.224539146892726415583041443824,0.569359019536525012838978909713,1787,51,2131
220,220_0,FAILED,SOBOL,,,3325,0.549405193455517304457202953927,0.483932692024856780932395849959,3436,2185,123
221,221_0,FAILED,SOBOL,,,1837,0.270044622052460936423301518516,0.753320635197684218553604296176,1024,2886,4356
222,222_0,FAILED,SOBOL,,,1936,0.640784025873988860588781335537,0.681192062083631699742625187355,5,3710,2967
223,223_0,FAILED,SOBOL,,,2952,0.428668315157294255168807239897,0.084335129110142584285547684431,3043,1280,1537
224,224_0,FAILED,SOBOL,,,3763,0.844168468087911572084180988895,0.996230206621810832068319996324,2175,875,741
225,225_0,FAILED,SOBOL,,,1028,0.070800657998770472056904168312,0.267313824165612445860062962311,4783,4076,4936
226,226_0,FAILED,SOBOL,,,889,0.580031422346830360936564829899,0.934073125008493709842127827869,2615,618,3802
227,227_0,FAILED,SOBOL,,,4253,0.364168370854109524348274362637,0.329480468062683939933776855469,594,4452,546
228,228_0,RUNNING,SOBOL,,,2778,0.908654139604419430753523556632,0.743288290096446924160034086526,4589,2787,2200
229,229_0,RUNNING,SOBOL,,,2383,0.131537077769637106294808859275,0.022229457784444094092801691431,2217,2244,3319
230,230_0,FAILED,SOBOL,,,1389,0.751016978986561278830436094722,0.421827018840238432417777403316,1355,1808,4395
231,231_0,FAILED,SOBOL,,,3500,0.039202169407159093150738726763,0.815416865069419127820538051310,4353,3143,1099
232,232_0,FAILED,SOBOL,,,4467,0.734756451163440904572610179457,0.230077793035656202880190335236,826,4017,1622
233,233_0,FAILED,SOBOL,,,324,0.459445882432162777675443976477,0.507201936064287983718656960264,3473,973,2702
234,234_0,FAILED,SOBOL,,,538,0.705479464413598211791622816236,0.360020755371078859941036398595,1901,3106,1084
235,235_0,FAILED,SOBOL,,,4682,0.488707650205120469610875488797,0.901751107629388592989982953441,4899,1926,4653
236,236_0,FAILED,SOBOL,,,3598,0.784113906627520895753491458890,0.052282425533980131371336597113,279,310,2608
237,237_0,FAILED,SOBOL,,,1486,0.006089993046596645955015336682,0.711453562533482908314397263894,2926,4761,1802
238,238_0,FAILED,SOBOL,,,2210,0.875493430564180052932954367861,0.845941938977688545620026161487,3163,4335,408
239,239_0,RUNNING,SOBOL,,,2601,0.164713009504601354260344692193,0.389489788061007868869012327195,1141,655,4017
240,240_0,RUNNING,SOBOL,,,4115,0.609246560974046613701204933022,0.537239720156416300511637018644,4043,1500,3259
241,241_0,RUNNING,SOBOL,,,755,0.334968484664335874878560161960,0.198227881815284501243468184839,1669,3451,2492
242,242_0,RUNNING,SOBOL,,,1241,0.814954751534387455969010716217,0.599884093444794430638467019890,709,2493,1281
243,243_0,RUNNING,SOBOL,,,3980,0.099999170446768398390346987981,0.135573916500434293874732816221,3746,2578,2985
244,244_0,RUNNING,SOBOL,,,3052,0.673944223711267165199956252764,0.783358419289812424324281892041,1472,4663,4758
245,245_0,RUNNING,SOBOL,,,2032,0.395492883471772083137096842620,0.452082780804485107051249315191,4079,369,837
246,246_0,RUNNING,SOBOL,,,1662,0.516306847458705253650634858786,0.114875416418537504292807227557,4472,1183,1919
247,247_0,RUNNING,SOBOL,,,3148,0.303158175872638824266402934882,0.648870044704526693912782775442,2490,3768,3662
248,248_0,RUNNING,SOBOL,,,4818,0.969679564716294462023427058739,0.297366791915148476199703964085,2733,3392,4067
249,249_0,FAILED,SOBOL,,,51,0.195276882788166405990892826594,0.964395479058846816222683173692,321,1598,185
250,250_0,RUNNING,SOBOL,,,96,0.538429748600348867526577123499,0.732516212932765475862595394574,1595,4141,865
251,251_0,RUNNING,SOBOL,,,4704,0.252276684032753106823321331831,0.003904516736045479576716621395,3948,790,4786
252,252_0,RUNNING,SOBOL,,,3268,0.958308001698926048561588686425,0.915499787652865104625732328714,1222,1352,3092
253,253_0,FAILED,SOBOL,,,1630,0.235407036503776895264294921617,0.318947299279272566963072677027,3224,3619,1388
254,254_0,RUNNING,SOBOL,,,2159,0.863521367652341775844604399026,0.246818698281422249651839706530,2836,2951,312
255,255_0,RUNNING,SOBOL,,,3014,0.081165754402056339289472930432,0.515902193136513198545856084820,209,2100,4193
256,256_0,RUNNING,SOBOL,,,4019,0.630280932554975192871893341362,0.430775672219693650522032157824,4966,122,3709
257,257_0,RUNNING,SOBOL,,,1133,0.409422974554821850201591360019,0.831918861934915154776604140352,1987,4890,1966
