trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
802,802_0,FAILED,GenerationStep_1,,,2348,5,0.068577908854735761257082060638,4141
803,803_0,FAILED,GenerationStep_1,,,918,0,0.778644727422355464874215158488,2408
804,804_0,FAILED,GenerationStep_1,,,1488,5,0.351964738331647208902097645478,472
805,805_0,FAILED,GenerationStep_1,,,3478,1,0.378508563776882911433574463445,4697
806,806_0,FAILED,GenerationStep_1,,,585,3,0.068091360697694780501620925861,1782
807,807_0,FAILED,GenerationStep_1,,,811,7,0.183453549620547384790825162781,4362
808,808_0,FAILED,GenerationStep_1,,,5000,5,0.390773856413911380158765496162,2288
809,809_0,FAILED,GenerationStep_1,,,4117,7,0.001000000000000000020816681712,1376
810,810_0,RUNNING,GenerationStep_1,,,3580,7,0.905244698090881594332302029215,1
811,811_0,FAILED,GenerationStep_1,,,4111,7,0.001000000000000000020816681712,1
812,812_0,FAILED,GenerationStep_1,,,1817,7,0.231693988389351124279613713952,426
813,813_0,FAILED,GenerationStep_1,,,2832,7,0.001000000000000000020816681712,5000
814,814_0,FAILED,GenerationStep_1,,,307,5,0.050586175647691140888628780203,104
815,815_0,FAILED,GenerationStep_1,,,3598,5,0.528872559531566088786291857105,9
816,794_0,FAILED,GenerationStep_1,,,1998,5,0.001000000000000000020816681712,1
817,817_0,COMPLETED,GenerationStep_1,0.560000000000000053290705182008,6200.000000000000000000000000000000,2006,7,0.001000000000000000020816681712,5000
818,818_0,FAILED,GenerationStep_1,,,4498,0,0.578898361958694041007333908055,4186
819,819_0,FAILED,GenerationStep_1,,,5000,4,0.001000000000000000020816681712,1
820,820_0,FAILED,GenerationStep_1,,,2353,7,0.266763191939536958852130510422,4351
821,821_0,FAILED,GenerationStep_1,,,1740,9,0.338915247997348012543028517030,427
822,822_0,FAILED,GenerationStep_1,,,1247,5,0.378672262192938480218629138108,5000
823,823_0,FAILED,GenerationStep_1,,,814,0,0.733452203472161778918803065608,1
824,824_0,FAILED,GenerationStep_1,,,5000,2,0.530768694249689088060506492184,1095
825,825_0,FAILED,GenerationStep_1,,,3070,7,0.001000000000000000020816681712,1
826,826_0,FAILED,GenerationStep_1,,,4771,7,0.148964391365061482597198505573,3995
827,827_0,FAILED,GenerationStep_1,,,4844,5,0.359161734146499711517463993005,4253
828,828_0,FAILED,GenerationStep_1,,,4330,3,0.191538093606482828779036253763,3645
829,829_0,FAILED,GenerationStep_1,,,3562,7,0.056323258084555676006299762548,1952
830,830_0,FAILED,GenerationStep_1,,,1915,5,0.346101398812072136301765112876,2607
831,831_0,COMPLETED,GenerationStep_1,0.560000000000000053290705182008,1428.000000000000000000000000000000,1,7,0.831785431538787589644812214829,5000
832,832_0,FAILED,GenerationStep_1,,,2251,1,0.325722888473233773698467530266,3530
833,833_0,FAILED,GenerationStep_1,,,618,7,0.210596593167777013100305794069,3547
834,834_0,FAILED,GenerationStep_1,,,3482,1,0.998999999999999999111821580300,1625
835,835_0,RUNNING,GenerationStep_1,,,4887,0,0.292653613710891158383731180948,1659
836,836_0,RUNNING,GenerationStep_1,,,1034,5,0.162709779907759921613319420430,1825
837,837_0,RUNNING,GenerationStep_1,,,4262,5,0.001000000000000000020816681712,5000
838,838_0,RUNNING,GenerationStep_1,,,4699,7,0.001000000000000000020816681712,1
839,839_0,RUNNING,GenerationStep_1,,,2648,5,0.497190793326618862835175605142,5000
840,840_0,RUNNING,GenerationStep_1,,,2087,5,0.001000000000000000020816681712,1
841,841_0,RUNNING,GenerationStep_1,,,1752,0,0.427306749491077331182253828956,393
842,842_0,RUNNING,GenerationStep_1,,,3802,3,0.518434349420638929117899351695,367
843,843_0,RUNNING,GenerationStep_1,,,1335,5,0.001000000000000000020816681712,1
844,844_0,RUNNING,GenerationStep_1,,,4447,0,0.467977269120824768133815041438,4557
845,845_0,RUNNING,GenerationStep_1,,,3136,2,0.110089708115157947077022981830,834
846,846_0,RUNNING,GenerationStep_1,,,4827,7,0.086834516554379265196317305708,5000
847,847_0,RUNNING,GenerationStep_1,,,5000,5,0.300395234524505894135870676109,1
848,848_0,RUNNING,GenerationStep_1,,,3121,5,0.445577739759141833175704050518,3098
849,849_0,RUNNING,GenerationStep_1,,,4100,0,0.869610090234800958697292116995,1372
850,850_0,RUNNING,GenerationStep_1,,,486,2,0.567802110912824287147770974116,212
851,851_0,RUNNING,GenerationStep_1,,,2972,0,0.146415506487367674814947804407,3975
852,852_0,RUNNING,GenerationStep_1,,,3966,0,0.123590524174113883248971035300,3705
853,853_0,RUNNING,GenerationStep_1,,,2588,5,0.206480114535732256486610936008,4897
854,854_0,RUNNING,GenerationStep_1,,,783,2,0.633260200393565786392002792127,1902
855,855_0,RUNNING,GenerationStep_1,,,5000,5,0.579919105992368177915352589480,2990
856,856_0,RUNNING,GenerationStep_1,,,3539,5,0.105290730157107617626088824636,7
857,857_0,RUNNING,GenerationStep_1,,,2461,2,0.998999999999999999111821580300,5000
858,858_0,FAILED,GenerationStep_1,,,3848,5,0.138251844399940509999780147155,3380
859,859_0,FAILED,GenerationStep_1,,,5000,5,0.812996845249504995756240077753,200
860,860_0,FAILED,GenerationStep_1,,,1659,6,0.172347596049014728514237049239,345
861,861_0,FAILED,GenerationStep_1,,,4267,5,0.733465161391094744303131847118,61
862,862_0,FAILED,GenerationStep_1,,,1448,5,0.066656087158482993371144686989,4411
863,863_0,FAILED,GenerationStep_1,,,1052,0,0.740656804476708896523007297219,672
864,864_0,FAILED,GenerationStep_1,,,4019,7,0.001000000000000000020816681712,1
865,865_0,FAILED,GenerationStep_1,,,795,5,0.001000000000000000020816681712,1
866,866_0,FAILED,GenerationStep_1,,,441,3,0.094247874554643520927932343056,1
867,867_0,FAILED,GenerationStep_1,,,4125,5,0.520558918476792698015742644202,3700
868,868_0,FAILED,GenerationStep_1,,,4052,7,0.760339071172666969289366534213,1
869,869_0,FAILED,GenerationStep_1,,,659,5,0.052760709352017674811374803312,1
870,870_0,RUNNING,SOBOL,,,1263,0,0.705721217870712291819756956102,1761
871,871_0,RUNNING,SOBOL,,,3990,9,0.298023252733051802199071289579,3816
872,872_0,RUNNING,SOBOL,,,3552,3,0.840961608260869963871186882898,475
873,873_0,COMPLETED,SOBOL,0.500000000000000000000000000000,2113.000000000000000000000000000000,1118,6,0.186230629609897724296985188630,2524
874,874_0,RUNNING,SOBOL,,,305,4,0.488476945238187909570370948131,3201
875,875_0,RUNNING,SOBOL,,,2569,5,0.523373463451862308559725533996,1146
876,876_0,RUNNING,SOBOL,,,4901,1,0.120761577405035500087926436663,4409
877,877_0,COMPLETED,SOBOL,0.500000000000000000000000000000,2019.000000000000000000000000000000,2306,8,0.898828206175938282385118327511,2360
878,878_0,COMPLETED,SOBOL,0.520000000000000017763568394003,5299.000000000000000000000000000000,2044,3,0.050792362777516246452602644013,905
879,879_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1889.000000000000000000000000000000,4463,6,0.952952270481735475016193959164,3579
880,880_0,RUNNING,SOBOL,,,3085,0,0.435532594230025993375932102936,2112
881,881_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1775.000000000000000000000000000000,333,9,0.591659480055794162467464047950,4793
882,882_0,RUNNING,SOBOL,,,774,1,0.769172868004068699399056185939,4213
883,883_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1783.000000000000000000000000000000,3345,8,0.242677258130162942784124879836,1540
884,884_0,RUNNING,SOBOL,,,4119,4,0.650957786444574582063182788261,2928
885,885_0,RUNNING,SOBOL,,,1841,5,0.368632279692217734723413968823,247
886,886_0,FAILED,SOBOL,,,1679,3,0.976538048606365949311225449492,4601
887,887_0,RUNNING,SOBOL,,,4240,6,0.011864153182134032360472986056,2246
888,888_0,RUNNING,SOBOL,,,3135,2,0.599651456130668503163860805216,3319
889,889_0,RUNNING,SOBOL,,,867,7,0.381010582584887735890788462711,950
890,890_0,RUNNING,SOBOL,,,524,1,0.203514951039105662644601579814,361
891,891_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1746.000000000000000000000000000000,2933,8,0.792490225536748749135540492716,2716
892,892_0,RUNNING,SOBOL,,,4683,2,0.313876155680045509921427537847,1565
893,893_0,RUNNING,SOBOL,,,1941,7,0.658681327056139687137203964085,3934
894,894_0,RUNNING,SOBOL,,,2457,1,0.259216839566826839913460389653,3123
895,895_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1608.000000000000000000000000000000,4711,8,0.729185079665854551933534821728,129
896,896_0,RUNNING,SOBOL,,,2671,4,0.131830533364787699790454666982,4327
897,897_0,COMPLETED,SOBOL,0.470000000000000028865798640254,2875.000000000000000000000000000000,86,5,0.848831787906587087455534401670,1347
898,898_0,FAILED,SOBOL,,,996,3,0.546568965069949674884242085682,1995
899,899_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1643.000000000000000000000000000000,3713,6,0.449436375090852380242978370006,4989
900,900_0,FAILED,SOBOL,,,3897,0,0.906430009843781636647008781438,713
901,901_0,FAILED,SOBOL,,,1473,9,0.066127309307456014209058992037,3693
902,902_0,FAILED,SOBOL,,,1507,3,0.416933495962992284322723435253,4059
903,903_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1504.000000000000000000000000000000,3789,6,0.571217759080231202162281078927,1694
904,904_0,FAILED,SOBOL,,,3602,0,0.036118163734674454956596889588,2767
905,905_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1316.000000000000000000000000000000,1027,9,0.944293240534141653519384362880,408
906,906_0,RUNNING,SOBOL,,,42,1,0.638384555356577010343244182877,1059
907,907_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1798.000000000000000000000000000000,2789,8,0.357871211051940918412839209850,3424
908,908_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1247.000000000000000000000000000000,4831,4,0.752613939858973068908198911231,2273
909,909_0,FAILED,SOBOL,,,2417,5,0.220194534236565236939853207332,4632
910,910_0,RUNNING,SOBOL,,,1976,0,0.822377559809014169189822496264,3665
911,911_0,RUNNING,SOBOL,,,4566,9,0.165773501906543968553719992087,682
912,912_0,RUNNING,SOBOL,,,2820,2,0.691062424626201377009238058235,4879
913,913_0,RUNNING,SOBOL,,,561,7,0.289349172970280066330417412246,1889
914,914_0,FAILED,SOBOL,,,823,4,0.108203872015699739672633938881,1297
915,915_0,COMPLETED,SOBOL,0.470000000000000028865798640254,1780.000000000000000000000000000000,3262,5,0.888052206691354539813687551941,4280
916,916_0,FAILED,SOBOL,,,4364,2,0.471932947937399149829218458763,4
917,917_0,FAILED,SOBOL,,,1632,7,0.500875213859602763655232138262,2995
918,918_0,FAILED,SOBOL,,,1725,2,0.142454240839928386597179610362,2469
919,919_0,COMPLETED,SOBOL,0.560000000000000053290705182008,1740.000000000000000000000000000000,4154,7,0.861541770434007037060553102492,4514
920,920_0,FAILED,SOBOL,,,3384,3,0.281623728824779373525188930216,1173
921,921_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1830.000000000000000000000000000000,662,6,0.745820452172309189542431795417,3232
922,922_0,FAILED,SOBOL,,,459,2,0.926978512752801186991291615414,2649
923,923_0,FAILED,SOBOL,,,3039,7,0.084619997425004839231021946944,604
924,924_0,FAILED,SOBOL,,,4415,1,0.555395321970805544431470934796,3867
925,925_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1744.000000000000000000000000000000,2166,8,0.463942875396460285841726545186,1808
926,926_0,FAILED,SOBOL,,,2197,4,0.610260232761502319220880963258,196
927,927_0,RUNNING,SOBOL,,,4934,5,0.393736090810969496800453271135,2881
928,928_0,RUNNING,SOBOL,,,2598,1,0.998929412165656671618307882454,1415
929,929_0,RUNNING,SOBOL,,,193,8,0.028514456532895565005203408759,4085
930,930_0,RUNNING,SOBOL,,,1236,0,0.334409251861274237072052528674,4765
931,931_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1518.000000000000000000000000000000,3509,9,0.677189064988866440408799007855,2081
932,932_0,RUNNING,SOBOL,,,3951,3,0.212326258124783645575561763508,3469
933,933_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1413.000000000000000000000000000000,1385,6,0.807012132570147477927946511045,799
934,934_0,RUNNING,SOBOL,,,1333,4,0.248118910482153287588857892842,2819
935,935_0,RUNNING,SOBOL,,,3923,5,0.779076376017183047650860316935,180
936,936_0,RUNNING,SOBOL,,,3463,1,0.362831365052610654853282312615,4107
937,937_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1584.000000000000000000000000000000,1205,8,0.640908152459189306426878829370,1470
938,938_0,RUNNING,SOBOL,,,216,0,0.962661883858963896010152438976,2065
939,939_0,RUNNING,SOBOL,,,2655,9,0.056923304472118615993103674100,4704
940,940_0,RUNNING,SOBOL,,,4970,3,0.582337741460651203695420008444,855
941,941_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1535.000000000000000000000000000000,2238,6,0.429515358945354808195560281092,3492
942,942_0,RUNNING,SOBOL,,,2110,2,0.528799593823030544825769538875,4458
943,943_0,RUNNING,SOBOL,,,4393,7,0.498395380377769481317073996252,2447
944,944_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1364.000000000000000000000000000000,2997,4,0.893012356974184462465871092718,3249
945,945_0,RUNNING,SOBOL,,,422,5,0.110727472836151724644437877032,1234
946,946_0,RUNNING,SOBOL,,,688,2,0.307717820012941956075991356556,582
947,947_0,COMPLETED,SOBOL,0.419999999999999984456877655248,5281.000000000000000000000000000000,3435,7,0.711867561645805890790938974533,2593
948,948_0,RUNNING,SOBOL,,,4186,0,0.176893480569124211809750590874,1869
949,949_0,COMPLETED,SOBOL,0.500000000000000000000000000000,1677.000000000000000000000000000000,1772,9,0.834959426509216395828616441577,3884
950,950_0,COMPLETED,BOTORCH_MODULAR,0.470000000000000028865798640254,2418.000000000000000000000000000000,1,1,0.468455599830826685536777631569,3932
951,951_0,RUNNING,BOTORCH_MODULAR,,,1027,2,0.544452279039468023391634687869,2972
952,952_0,RUNNING,BOTORCH_MODULAR,,,2082,5,0.061897069767985868349313705039,5000
953,953_0,FAILED,BOTORCH_MODULAR,,,2208,4,0.077250106207063518048983041808,78
954,954_0,RUNNING,BOTORCH_MODULAR,,,615,9,0.327074433155967569941680039847,3466
955,955_0,RUNNING,BOTORCH_MODULAR,,,3488,4,0.546153785260571567050646990538,689
956,956_0,RUNNING,BOTORCH_MODULAR,,,1545,4,0.001000000000000000020816681712,1
957,957_0,RUNNING,BOTORCH_MODULAR,,,1160,3,0.368454667146205727679131314289,4717
958,958_0,RUNNING,BOTORCH_MODULAR,,,1714,9,0.397482982479162472166933639528,4977
959,959_0,RUNNING,BOTORCH_MODULAR,,,3876,8,0.001000000000000000020816681712,1
960,960_0,RUNNING,BOTORCH_MODULAR,,,191,3,0.428498140717526010412541381811,4340
961,961_0,RUNNING,BOTORCH_MODULAR,,,1998,5,0.604512148644438140898671463219,3407
962,962_0,RUNNING,BOTORCH_MODULAR,,,5000,0,0.945624478552602010239525043289,1141
963,963_0,RUNNING,BOTORCH_MODULAR,,,2481,0,0.143591761700697512216251539030,2136
964,964_0,COMPLETED,BOTORCH_MODULAR,0.560000000000000053290705182008,1389.000000000000000000000000000000,1,5,0.046240438783764041541513023503,1466
965,965_0,COMPLETED,BOTORCH_MODULAR,0.510000000000000008881784197001,942.000000000000000000000000000000,1,3,0.486910545040816267192695931953,5000
966,966_0,COMPLETED,BOTORCH_MODULAR,0.560000000000000053290705182008,1346.000000000000000000000000000000,4979,7,0.890006943454518251179763410619,2262
967,967_0,RUNNING,BOTORCH_MODULAR,,,1883,0,0.326019739771760130864208804269,4022
968,968_0,RUNNING,BOTORCH_MODULAR,,,1273,5,0.546772731852406268515665033192,4994
969,969_0,FAILED,BOTORCH_MODULAR,,,3368,9,0.203591996367019578695334303120,4011
970,970_0,RUNNING,BOTORCH_MODULAR,,,2946,9,0.267686300620684825002371098890,2439
971,971_0,COMPLETED,BOTORCH_MODULAR,0.500000000000000000000000000000,1431.000000000000000000000000000000,4367,9,0.742024231100397724247841324541,3005
972,972_0,COMPLETED,BOTORCH_MODULAR,0.560000000000000053290705182008,1705.000000000000000000000000000000,1,7,0.226466102097321680952646261176,740
973,973_0,RUNNING,BOTORCH_MODULAR,,,3282,2,0.253464033872393135204958980466,2859
974,974_0,COMPLETED,BOTORCH_MODULAR,0.560000000000000053290705182008,2041.000000000000000000000000000000,1,7,0.142270266998217514986535547905,2368
975,975_0,RUNNING,BOTORCH_MODULAR,,,213,0,0.593830903328882109271091849223,4022
976,976_0,COMPLETED,BOTORCH_MODULAR,0.500000000000000000000000000000,1329.000000000000000000000000000000,4009,4,0.600158980009236175945375180163,4072
977,819_0,RUNNING,BOTORCH_MODULAR,,,5000,4,0.001000000000000000020816681712,1
978,978_0,COMPLETED,BOTORCH_MODULAR,0.560000000000000053290705182008,2045.000000000000000000000000000000,1902,7,0.834662634703416284054355855915,4459
979,979_0,RUNNING,BOTORCH_MODULAR,,,5000,1,0.892609302828776596250293096091,1117
980,980_0,RUNNING,BOTORCH_MODULAR,,,69,2,0.659914202712503672465516046941,3947
981,981_0,COMPLETED,BOTORCH_MODULAR,0.500000000000000000000000000000,1651.000000000000000000000000000000,4738,9,0.716618884285005308676375079813,5000
982,982_0,RUNNING,BOTORCH_MODULAR,,,3640,2,0.481176513325448973468212443549,2520
983,983_0,RUNNING,BOTORCH_MODULAR,,,4723,2,0.809686968052011901697539997258,1558
984,984_0,RUNNING,BOTORCH_MODULAR,,,4126,2,0.268092483498629019500469894410,4971
985,985_0,RUNNING,BOTORCH_MODULAR,,,5000,7,0.321445813520038370381115555574,199
986,986_0,RUNNING,BOTORCH_MODULAR,,,4027,0,0.132031022246532681041486512186,5
987,987_0,COMPLETED,BOTORCH_MODULAR,0.520000000000000017763568394003,1383.000000000000000000000000000000,1,5,0.373551347025901037124384629351,5000
988,988_0,RUNNING,BOTORCH_MODULAR,,,4633,9,0.334951458108774691169173820526,2217
989,989_0,RUNNING,BOTORCH_MODULAR,,,4351,7,0.258415379373993836509271204704,326
990,990_0,RUNNING,BOTORCH_MODULAR,,,4312,7,0.194453610169336543744833534220,4147
991,991_0,RUNNING,BOTORCH_MODULAR,,,3626,0,0.730363200339299911689749933430,1288
992,992_0,RUNNING,BOTORCH_MODULAR,,,2580,7,0.352478243437533589332844030650,213
993,993_0,COMPLETED,BOTORCH_MODULAR,0.419999999999999984456877655248,2044.000000000000000000000000000000,1,9,0.293976824233231848193526047908,150
994,994_0,COMPLETED,BOTORCH_MODULAR,0.500000000000000000000000000000,2796.000000000000000000000000000000,1,0,0.612933347145639406683415018051,1
995,110_0,RUNNING,BOTORCH_MODULAR,,,5000,2,0.998999999999999999111821580300,5000
996,996_0,RUNNING,BOTORCH_MODULAR,,,569,3,0.393412251056674877602858941827,860
997,997_0,RUNNING,BOTORCH_MODULAR,,,1241,5,0.552723990447858026797689490195,2491
998,998_0,RUNNING,BOTORCH_MODULAR,,,953,5,0.050392038048221593493636305539,2123
999,999_0,RUNNING,BOTORCH_MODULAR,,,973,4,0.116708286365955732355459417704,1658
1000,1000_0,RUNNING,BOTORCH_MODULAR,,,2105,2,0.156698492537665712287520136670,1512
1001,1001_0,RUNNING,BOTORCH_MODULAR,,,3943,4,0.001000000000000000020816681712,1
1002,1002_0,RUNNING,BOTORCH_MODULAR,,,3304,7,0.262235341449700509741660425789,1685
1003,1003_0,FAILED,BOTORCH_MODULAR,,,455,0,0.431422883763721454197792581908,4242
1004,1004_0,RUNNING,BOTORCH_MODULAR,,,4928,7,0.136247674333367929655480565998,567
1005,1005_0,RUNNING,BOTORCH_MODULAR,,,4882,9,0.382756098404933409184991432994,4894
1006,1006_0,COMPLETED,BOTORCH_MODULAR,0.440000000000000002220446049250,2122.000000000000000000000000000000,1,1,0.998999999999999999111821580300,5000
1007,1007_0,FAILED,BOTORCH_MODULAR,,,4190,7,0.073917303206572013141162358352,668
1008,1008_0,FAILED,BOTORCH_MODULAR,,,3050,2,0.001000000000000000020816681712,1
1009,1009_0,RUNNING,BOTORCH_MODULAR,,,3680,7,0.290701094252297731479472986393,4639
1010,1010_0,RUNNING,BOTORCH_MODULAR,,,4542,3,0.098124522297402830273149731966,4710
1011,1011_0,RUNNING,BOTORCH_MODULAR,,,1875,7,0.344045423072471490133494853580,2011
1012,1012_0,RUNNING,BOTORCH_MODULAR,,,571,2,0.193519877096161280194408504940,161
1013,1013_0,COMPLETED,BOTORCH_MODULAR,0.500000000000000000000000000000,2584.000000000000000000000000000000,1,2,0.470562357165615841037009658976,5000
1014,1014_0,RUNNING,BOTORCH_MODULAR,,,946,7,0.325893884738900463382549332891,589
1015,1015_0,COMPLETED,BOTORCH_MODULAR,0.450000000000000011102230246252,2149.000000000000000000000000000000,1,7,0.293395674618074309147885969651,4134
1016,1016_0,RUNNING,BOTORCH_MODULAR,,,2431,5,0.056014739208412864246433571225,1566
1017,1017_0,RUNNING,BOTORCH_MODULAR,,,4920,7,0.270751245932220052647920738309,1533
1018,1018_0,RUNNING,BOTORCH_MODULAR,,,855,7,0.395336818496638930930942024133,4634
1019,1019_0,RUNNING,BOTORCH_MODULAR,,,2949,0,0.794013589384714224550521066703,842
1020,1020_0,RUNNING,BOTORCH_MODULAR,,,5000,5,0.012543004374688089541667324056,3060
1021,1021_0,COMPLETED,BOTORCH_MODULAR,0.440000000000000002220446049250,1860.000000000000000000000000000000,1,7,0.328642170075767126036225818098,4921
1022,1022_0,RUNNING,BOTORCH_MODULAR,,,3790,6,0.001000000000000000020816681712,1583
1023,1023_0,RUNNING,BOTORCH_MODULAR,,,1024,5,0.469905114661541001286337859710,418
1024,1024_0,RUNNING,BOTORCH_MODULAR,,,3443,6,0.001000000000000000020816681712,1
1025,1025_0,FAILED,BOTORCH_MODULAR,,,672,0,0.190792208531896018142148818697,45
1026,1026_0,FAILED,BOTORCH_MODULAR,,,1941,0,0.166856887044517565588108709562,1252
1027,1027_0,RUNNING,BOTORCH_MODULAR,,,1281,2,0.211496544219095500283245314677,4986
1028,1028_0,FAILED,BOTORCH_MODULAR,,,1850,4,0.564310725036830107548269097606,496
1029,1029_0,RUNNING,BOTORCH_MODULAR,,,1434,2,0.819202612773335281382003358885,1480
1030,1030_0,COMPLETED,BOTORCH_MODULAR,0.560000000000000053290705182008,1497.000000000000000000000000000000,3177,7,0.890005457938039645782168918231,4572
1031,1031_0,RUNNING,BOTORCH_MODULAR,,,828,2,0.998999999999999999111821580300,2908
1032,1032_0,COMPLETED,BOTORCH_MODULAR,0.560000000000000053290705182008,1998.000000000000000000000000000000,3177,7,0.998999999999999999111821580300,1727
1033,1033_0,RUNNING,BOTORCH_MODULAR,,,2951,5,0.001000000000000000020816681712,1223
1034,1034_0,RUNNING,BOTORCH_MODULAR,,,2452,7,0.086988914152576840566055693671,1303
1035,1035_0,RUNNING,BOTORCH_MODULAR,,,4520,7,0.102359600643186818280661043445,551
1036,1036_0,RUNNING,BOTORCH_MODULAR,,,339,7,0.135154158782695793528105809855,2
1037,1037_0,RUNNING,BOTORCH_MODULAR,,,4233,7,0.109766359757872883351481618774,647
1038,1038_0,RUNNING,BOTORCH_MODULAR,,,281,0,0.843046716447681809825098753208,2022
1039,1039_0,RUNNING,BOTORCH_MODULAR,,,2938,7,0.001000000000000000020816681712,1335
1040,1040_0,RUNNING,BOTORCH_MODULAR,,,910,7,0.132710959356340557624420739558,423
1041,1041_0,RUNNING,BOTORCH_MODULAR,,,3327,5,0.022491677462367600653925236998,3377
1042,1042_0,RUNNING,BOTORCH_MODULAR,,,3010,4,0.938001541923165205183465786831,442
1043,1043_0,COMPLETED,BOTORCH_MODULAR,0.500000000000000000000000000000,1371.000000000000000000000000000000,4924,4,0.937013274427968778645947622863,2269
1044,1044_0,RUNNING,BOTORCH_MODULAR,,,4656,4,0.939101861389552206027531155996,509
1045,1045_0,COMPLETED,BOTORCH_MODULAR,0.500000000000000000000000000000,1185.000000000000000000000000000000,2609,4,0.935991873382976846684755400929,1972
1046,1046_0,FAILED,BOTORCH_MODULAR,,,2344,4,0.486646814553707507400304166367,840
1047,1047_0,RUNNING,BOTORCH_MODULAR,,,5000,7,0.194737577813885259780946057617,1
1048,1048_0,RUNNING,BOTORCH_MODULAR,,,3536,0,0.857148980056953946338182959153,154
1049,1049_0,FAILED,BOTORCH_MODULAR,,,5000,0,0.361897637921612891354072871763,1734
1050,1050_0,RUNNING,BOTORCH_MODULAR,,,2419,4,0.039227790892567830638437698099,758
1051,1051_0,FAILED,BOTORCH_MODULAR,,,701,3,0.353584953157487613673026771721,5000
1052,1052_0,COMPLETED,BOTORCH_MODULAR,0.560000000000000053290705182008,1436.000000000000000000000000000000,1,5,0.001000000000000000020816681712,2722
1053,1053_0,RUNNING,BOTORCH_MODULAR,,,3000,0,0.275300034370667245919861443326,3419
1054,1054_0,RUNNING,BOTORCH_MODULAR,,,3971,2,0.716717189669570764465333922999,4622
1055,1055_0,RUNNING,BOTORCH_MODULAR,,,2183,4,0.585935723711317746342785994784,51
1056,1056_0,RUNNING,BOTORCH_MODULAR,,,964,5,0.495277550506687425091456589143,4988
1057,1057_0,RUNNING,BOTORCH_MODULAR,,,4290,1,0.126917233139126534036122961879,1
1058,1058_0,RUNNING,BOTORCH_MODULAR,,,5000,7,0.075338907953894446167808496284,30
1059,1059_0,RUNNING,BOTORCH_MODULAR,,,5000,3,0.298995767317908778260004964977,4958
1060,1060_0,RUNNING,BOTORCH_MODULAR,,,4109,2,0.613171347103385167010003442556,69
1061,1061_0,RUNNING,BOTORCH_MODULAR,,,1655,2,0.714380875358599065627629443043,3443
1062,1062_0,RUNNING,BOTORCH_MODULAR,,,1757,2,0.998999999999999999111821580300,2445
1063,1063_0,FAILED,BOTORCH_MODULAR,,,1131,5,0.268391377799755082023125396518,2464
1064,1064_0,FAILED,BOTORCH_MODULAR,,,3470,5,0.074199948424727116269572491092,4822
1065,1065_0,RUNNING,BOTORCH_MODULAR,,,760,5,0.001000000000000000020816681712,1926
1066,1066_0,RUNNING,BOTORCH_MODULAR,,,1762,2,0.641979052067290001382104946970,5000
1067,1067_0,FAILED,BOTORCH_MODULAR,,,193,8,0.344273263556246544858652214316,1
1068,1068_0,FAILED,BOTORCH_MODULAR,,,4597,0,0.998999999999999999111821580300,1
1069,1069_0,FAILED,BOTORCH_MODULAR,,,1760,5,0.668633814238851487132819784165,3680
1070,1070_0,COMPLETED,BOTORCH_MODULAR,0.530000000000000026645352591004,2519.000000000000000000000000000000,1,9,0.010931489511829152808108922557,1612
1071,1071_0,RUNNING,BOTORCH_MODULAR,,,2667,0,0.882269941873565111123411952576,1495
1072,1072_0,RUNNING,BOTORCH_MODULAR,,,611,2,0.222131793830180501725379826894,3392
1073,1073_0,RUNNING,BOTORCH_MODULAR,,,4307,7,0.137662397298934979783524568120,1
1074,1074_0,RUNNING,BOTORCH_MODULAR,,,4958,0,0.778777913041531211213452934317,5000
1075,1075_0,RUNNING,BOTORCH_MODULAR,,,4079,5,0.502180525922061749000135932874,850
1076,1076_0,RUNNING,BOTORCH_MODULAR,,,4899,1,0.235346690398586660952773286226,4815
1077,1077_0,RUNNING,BOTORCH_MODULAR,,,2614,0,0.006963447494795497322295219078,1
1078,1078_0,RUNNING,BOTORCH_MODULAR,,,5000,2,0.615456438167466202138200515037,869
1079,1079_0,RUNNING,BOTORCH_MODULAR,,,5000,7,0.031953304619339220615792385161,3479
1080,1080_0,RUNNING,BOTORCH_MODULAR,,,4179,2,0.173736052647846722640778693858,1815
1081,1081_0,RUNNING,BOTORCH_MODULAR,,,3026,0,0.001000000000000000020816681712,1
1082,1082_0,RUNNING,BOTORCH_MODULAR,,,1634,5,0.268152310473528499024098437076,1650
1083,1083_0,RUNNING,BOTORCH_MODULAR,,,3958,5,0.123439140612943157315761766313,4475
