trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
10,10_0,COMPLETED,Sobol,GenerationStep_0,0.700000000000000066613381477509,237.000000000000000000000000000000,2354,4662,0.269362022962421177041392184037,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
11,11_0,COMPLETED,Sobol,GenerationStep_0,0.839999999999999968913755310496,553.000000000000000000000000000000,3430,2143,0.851829328710213329323153175210,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
12,12_0,COMPLETED,Sobol,GenerationStep_0,0.790000000000000035527136788005,346.000000000000000000000000000000,2540,4257,0.706009683195501613894862202869,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
13,13_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,438.000000000000000000000000000000,1679,1777,0.165483686076477176651877698532,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
14,14_0,COMPLETED,Sobol,GenerationStep_0,0.670000000000000039968028886506,770.000000000000000000000000000000,138,3282,0.940638519510626824882137952955,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
15,15_0,COMPLETED,Sobol,GenerationStep_0,0.930000000000000048849813083507,493.000000000000000000000000000000,4081,842,0.437360495222732403863830086266,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
16,16_0,COMPLETED,Sobol,GenerationStep_0,0.890000000000000013322676295502,365.000000000000000000000000000000,4248,3274,0.569302539044991173788901051012,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
17,17_0,COMPLETED,Sobol,GenerationStep_0,0.869999999999999995559107901499,362.000000000000000000000000000000,285,713,0.060204093541949985080030671725,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
18,18_0,COMPLETED,Sobol,GenerationStep_0,0.849999999999999977795539507497,617.000000000000000000000000000000,1807,4189,0.827856848781928444935829247697,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
19,19_0,COMPLETED,Sobol,GenerationStep_0,0.859999999999999986677323704498,280.000000000000000000000000000000,2726,1669,0.293144130907952771281088644173,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
20,20_0,COMPLETED,Sobol,GenerationStep_0,0.820000000000000062172489379009,256.000000000000000000000000000000,3243,4399,0.141708839071914560747700306820,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
21,21_0,COMPLETED,Sobol,GenerationStep_0,0.760000000000000008881784197001,383.000000000000000000000000000000,2225,1918,0.729990123018622427686352693854,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
22,22_0,COMPLETED,Sobol,GenerationStep_0,0.830000000000000071054273576010,263.000000000000000000000000000000,685,2830,0.382200548755004976264615379478,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.930000000000000048849813083507,499.000000000000000000000000000000,4784,387,0.995608101431280423376790622569,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.849999999999999977795539507497,327.000000000000000000000000000000,4461,3993,0.481642255522310713811151572372,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.820000000000000062172489379009,556.000000000000000000000000000000,1007,1552,0.896229222437366801479186051438,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.869999999999999995559107901499,307.000000000000000000000000000000,1903,3702,0.244986118387430895637635330786,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,448.000000000000000000000000000000,3566,1223,0.626650015929713810614032354351,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.839999999999999968913755310496,518.000000000000000000000000000000,3030,2711,0.806445063490420555041282568709,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,2016.000000000000000000000000000000,1503,193,0.314614944340661173427520225232,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,358.000000000000000000000000000000,1059,1084,0.358127698877568123592141091649,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.830000000000000071054273576010,312.000000000000000000000000000000,1550,4342,0.401896185221199575554607008598,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,396.000000000000000000000000000000,4125,2136,0.408475898662715886100471607278,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,384.000000000000000000000000000000,1150,1051,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
34,34_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,329.000000000000000000000000000000,1185,1668,0.456307862717773016214550807490,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,365.000000000000000000000000000000,5000,2735,0.314522571046033316832790660555,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,400.000000000000000000000000000000,3314,966,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,213.000000000000000000000000000000,1,1097,0.325294030393667221723319471494,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,354.000000000000000000000000000000,4748,2443,0.254917838483092629164872278125,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,278.000000000000000000000000000000,1682,3266,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,535.000000000000000000000000000000,4322,820,0.877887022627143798203519509116,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,294.000000000000000000000000000000,1645,2805,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,330.000000000000000000000000000000,4601,2533,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.869999999999999995559107901499,295.000000000000000000000000000000,5000,3700,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,415.000000000000000000000000000000,1963,1040,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,267.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,399.000000000000000000000000000000,1087,982,0.463748682964386038651838362057,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,344.000000000000000000000000000000,922,1105,0.179809908221035541497911935949,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,623.000000000000000000000000000000,5000,1021,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.369999999999999995559107901499,191.000000000000000000000000000000,1,3282,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,386.000000000000000000000000000000,5000,2049,0.338285463233363836721423467679,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,201.000000000000000000000000000000,1,1084,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.869999999999999995559107901499,316.000000000000000000000000000000,683,1375,0.464750535393320007848672048567,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,191.000000000000000000000000000000,1,4353,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,581.000000000000000000000000000000,4429,1457,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,478.000000000000000000000000000000,3749,903,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,239.000000000000000000000000000000,1,4307,0.291898177665660618629317468731,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,349.000000000000000000000000000000,4329,2180,0.087064986852729037147824442400,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,200.000000000000000000000000000000,262,5000,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,354.000000000000000000000000000000,4325,4489,0.433219892699283071202387418452,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.830000000000000071054273576010,310.000000000000000000000000000000,3536,4706,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,250.000000000000000000000000000000,1847,4730,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,331.000000000000000000000000000000,3532,2408,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.930000000000000048849813083507,474.000000000000000000000000000000,1806,894,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.800000000000000044408920985006,228.000000000000000000000000000000,2913,4159,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,363.000000000000000000000000000000,300,706,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,266.000000000000000000000000000000,1849,4063,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,283.000000000000000000000000000000,1779,3196,0.197742040957662762457047733733,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,270.000000000000000000000000000000,1839,3520,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,470.000000000000000000000000000000,4078,621,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,276.000000000000000000000000000000,1816,5000,0.225159163209640855729531949692,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,491.000000000000000000000000000000,1577,751,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,216.000000000000000000000000000000,418,4708,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.820000000000000062172489379009,245.000000000000000000000000000000,645,2379,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,329.000000000000000000000000000000,1823,2433,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.869999999999999995559107901499,262.000000000000000000000000000000,3536,3320,0.010358334030783983292778316354,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.820000000000000062172489379009,412.000000000000000000000000000000,2751,656,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,265.000000000000000000000000000000,4972,4136,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.770000000000000017763568394003,222.000000000000000000000000000000,2884,4818,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,270.000000000000000000000000000000,3525,4235,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,316.000000000000000000000000000000,746,878,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,579.000000000000000000000000000000,3530,882,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.869999999999999995559107901499,254.000000000000000000000000000000,3012,2376,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.780000000000000026645352591004,234.000000000000000000000000000000,381,3089,0.252466125731940660426033673502,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,582.000000000000000000000000000000,3943,544,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.770000000000000017763568394003,223.000000000000000000000000000000,335,2500,0.127939110953431661732437873980,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.780000000000000026645352591004,222.000000000000000000000000000000,2845,4569,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.800000000000000044408920985006,256.000000000000000000000000000000,2953,4819,0.127042240015539126263277580620,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,493.000000000000000000000000000000,1358,659,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.869999999999999995559107901499,350.000000000000000000000000000000,3539,3188,0.189663057709056587230023183110,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.810000000000000053290705182008,242.000000000000000000000000000000,337,2032,0.369863494671068160357663145987,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,221.000000000000000000000000000000,325,4649,0.139309365231487680691913055853,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.770000000000000017763568394003,232.000000000000000000000000000000,331,2710,0.211696622173517506881879057801,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,203.000000000000000000000000000000,363,4351,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,299.000000000000000000000000000000,1293,2352,0.240444976444253388780936120384,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,271.000000000000000000000000000000,584,4004,0.460216923018552492852251134536,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,430.000000000000000000000000000000,4858,1665,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,306.000000000000000000000000000000,4907,4019,0.223930173590578179831922511767,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,206.000000000000000000000000000000,264,3897,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.770000000000000017763568394003,227.000000000000000000000000000000,327,2927,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,250.000000000000000000000000000000,379,3358,0.398653527221697501214947578774,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,207.000000000000000000000000000000,348,3451,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,273.000000000000000000000000000000,433,4910,0.453493612541305990415452242814,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,288.000000000000000000000000000000,4919,5000,0.249442975723563553636097367416,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,241.000000000000000000000000000000,527,4128,0.153652848387241247607448713097,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.830000000000000071054273576010,261.000000000000000000000000000000,1348,4342,0.166905087381882644148589633915,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,272.000000000000000000000000000000,426,4614,0.464509778526429828460209137120,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
107,107_0,FAILED,BoTorch,GenerationStep_1,,,1331,1,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.830000000000000071054273576010,232.000000000000000000000000000000,386,2180,0.222707046099065664179761370178,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,234.000000000000000000000000000000,42,932,0.672363731570806644199933543860,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,223.000000000000000000000000000000,379,4789,0.172416603049021177618271849497,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.800000000000000044408920985006,292.000000000000000000000000000000,754,3628,0.505167984701567651661946456443,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.780000000000000026645352591004,260.000000000000000000000000000000,292,3126,0.497061201448292688809260653215,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,224.000000000000000000000000000000,291,5000,0.139902194574471144816740775241,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,252.000000000000000000000000000000,680,1590,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,304.000000000000000000000000000000,5000,4167,0.260828005747201829844783560475,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,206.000000000000000000000000000000,337,3687,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.790000000000000035527136788005,241.000000000000000000000000000000,310,2579,0.393819949511139133502268805387,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.830000000000000071054273576010,236.000000000000000000000000000000,1381,5000,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
