trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
66,66_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,2233,4111,4785,0.000100000000000000004792173602
67,67_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,25.000000000000000000000000000000,2109,5000,4517,0.000100000000000000004792173602
68,68_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,3480,2024,2701,0.964413178709619511863593288581
69,69_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,19.000000000000000000000000000000,4248,2254,1420,0.137532623268953296813421616207
70,70_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,17.000000000000000000000000000000,3451,3226,2317,0.463738197691666409472333043595
71,71_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,2.000000000000000000000000000000,2413,3098,3377,0.000100000000000000004792173602
72,72_0,COMPLETED,GenerationStep_1,0.660000000000000031086244689504,2.000000000000000000000000000000,4269,1434,1876,0.368995184448205226779293752770
73,73_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,80.000000000000000000000000000000,4084,2179,1975,0.827762453451523216862995013798
74,74_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,3601,3585,4273,0.799746913397335057460679763608
75,75_0,COMPLETED,GenerationStep_1,0.570000000000000062172489379009,2.000000000000000000000000000000,2511,2804,3488,0.000100000000000000004792173602
76,76_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,13.000000000000000000000000000000,4145,2736,1443,0.000100000000000000004792173602
77,77_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,4361,1832,2337,0.935523783902516115063008328434
78,78_0,COMPLETED,GenerationStep_1,0.739999999999999991118215802999,51.000000000000000000000000000000,2596,3472,3257,0.000100000000000000004792173602
79,79_0,COMPLETED,GenerationStep_1,0.530000000000000026645352591004,2.000000000000000000000000000000,4164,2469,2843,0.998999999999999999111821580300
80,80_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,2.000000000000000000000000000000,4308,1304,1477,0.782968246702206882581265290355
81,81_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,2.000000000000000000000000000000,4199,1059,1244,0.425284196768476951966420074314
82,82_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2264,3854,4779,0.998999999999999999111821580300
83,83_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,44.000000000000000000000000000000,4379,1588,1256,0.000100000000000000004792173602
84,84_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,1950,3337,3874,0.811522655872656928366382089735
85,85_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4457,1710,2505,0.743165469413980983581780037639
86,86_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,2537,2649,3472,0.998999999999999999111821580300
87,87_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,12.000000000000000000000000000000,3414,3998,2479,0.998999999999999999111821580300
88,88_0,COMPLETED,GenerationStep_1,0.660000000000000031086244689504,2.000000000000000000000000000000,2357,4515,4860,0.000100000000000000004792173602
89,89_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,4180,1897,2613,0.998999999999999999111821580300
90,90_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,13.000000000000000000000000000000,4960,4302,2921,0.493341435348207901778749828736
91,91_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,17.000000000000000000000000000000,4390,3106,1929,0.472523330259141616238593996968
92,92_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,13.000000000000000000000000000000,4487,3921,2396,0.436775669920473841312258400649
93,93_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,5000,3808,4276,0.572843796477347844131600140827
94,94_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,8.000000000000000000000000000000,4839,4919,2030,0.619412320208744149319102234585
95,95_0,FAILED,GenerationStep_1,,,4499,1,1,0.783027760202487987939434788132
96,96_0,COMPLETED,GenerationStep_1,0.660000000000000031086244689504,7.000000000000000000000000000000,5000,3063,1,0.464653724588602767830991524534
97,97_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,7.000000000000000000000000000000,1,5000,2827,0.637764285143456510773773970868
98,98_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,6.000000000000000000000000000000,999,5000,1142,0.557977197134428171132469742588
99,99_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,6.000000000000000000000000000000,1,4051,2035,0.732304778029407077433177164494
100,100_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,6.000000000000000000000000000000,5000,4404,230,0.596544725800897568390723790799
101,101_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,7.000000000000000000000000000000,4375,4722,1268,0.500755354475959868487677795201
102,102_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,8.000000000000000000000000000000,5000,4300,985,0.418895254899604718712424755722
103,103_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,8.000000000000000000000000000000,5000,3391,937,0.452429718029238148169213218353
104,104_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,3936,4329,0.678491165962099684882957717491
105,105_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,11.000000000000000000000000000000,5000,3835,2108,0.545753317868381215838269326923
106,106_0,COMPLETED,GenerationStep_1,0.570000000000000062172489379009,2.000000000000000000000000000000,5000,3002,3851,0.410797850470466796579671608924
107,107_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,13.000000000000000000000000000000,890,3990,2786,0.558722848895062185192728065886
108,108_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,8.000000000000000000000000000000,5000,2518,1,0.298380429199552543728657383326
109,109_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,7.000000000000000000000000000000,5000,3448,198,0.616561836181551137237022430782
110,110_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,7.000000000000000000000000000000,5000,3697,89,0.338832792670671123502756927337
111,111_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,5.000000000000000000000000000000,202,2071,1,0.974688469924005818079137952736
112,112_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,8.000000000000000000000000000000,4983,4186,1828,0.570717639040702051644871062308
113,113_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,8.000000000000000000000000000000,5000,3996,1014,0.600300048074017933430468474398
114,114_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,10.000000000000000000000000000000,3372,3523,1867,0.593500385750988845856568332238
115,115_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,11.000000000000000000000000000000,5000,3085,1071,0.590736020416541607325200402556
116,116_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,11.000000000000000000000000000000,5000,2314,562,0.432972951887256762848465996285
117,117_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,7.000000000000000000000000000000,5000,4889,407,0.551366615814544047680101357400
118,118_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,13.000000000000000000000000000000,388,5000,3785,0.493463618058172848179765423993
119,119_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,22.000000000000000000000000000000,5000,5000,3985,0.381826845472603648712350832284
120,120_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,10.000000000000000000000000000000,1,5000,3670,0.998999999999999999111821580300
121,121_0,FAILED,GenerationStep_1,,,5000,1,1,0.998999999999999999111821580300
122,122_0,FAILED,GenerationStep_1,,,1,1,1,0.000100000000000000004792173602
123,123_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,2159,5000,3143,0.998999999999999999111821580300
124,124_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,1,5000,5000,0.998999999999999999111821580300
125,125_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,5000,1,0.000100000000000000004792173602
126,126_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,5000,5000,5000,0.000100000000000000004792173602
127,127_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,2392,5000,5000,0.454079139884912941216299486769
128,128_0,FAILED,GenerationStep_1,,,5000,1,1,0.000100000000000000004792173602
129,129_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,1,5000,5000,0.146114053079200639784218651585
130,130_0,FAILED,GenerationStep_1,,,1741,1,1,0.998999999999999999111821580300
131,131_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,6.000000000000000000000000000000,2403,5000,1814,0.998999999999999999111821580300
132,132_0,FAILED,GenerationStep_1,,,1,1,5000,0.998999999999999999111821580300
133,133_0,FAILED,GenerationStep_1,,,1,1,1,0.998999999999999999111821580300
134,134_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,4.000000000000000000000000000000,1,3340,1,0.000100000000000000004792173602
135,135_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,6.000000000000000000000000000000,4553,3960,1,0.000100000000000000004792173602
136,136_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,10.000000000000000000000000000000,2169,5000,3348,0.817470147216882270235771557054
137,137_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,4.000000000000000000000000000000,2339,5000,1,0.000100000000000000004792173602
138,138_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,2.000000000000000000000000000000,1,3763,5000,0.998999999999999999111821580300
139,139_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,2559,2683,0.998999999999999999111821580300
140,140_0,FAILED,GenerationStep_1,,,4345,1,5000,0.998999999999999999111821580300
141,141_0,FAILED,GenerationStep_1,,,1,1,5000,0.000100000000000000004792173602
142,142_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,1,5000,5000,0.533769302020819624843284145754
143,143_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,15.000000000000000000000000000000,2981,529,1,0.000100000000000000004792173602
144,144_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,8.000000000000000000000000000000,3927,5000,2127,0.998999999999999999111821580300
145,145_0,FAILED,GenerationStep_1,,,4831,1,1,0.765972487811259927781293299631
146,146_0,FAILED,GenerationStep_1,,,5000,1,474,0.407164305923743030657391273053
147,147_0,FAILED,GenerationStep_1,,,3095,1,1,0.000100000000000000004792173602
148,148_0,FAILED,GenerationStep_1,,,5000,1,5000,0.000100000000000000004792173602
149,149_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,8.000000000000000000000000000000,2286,5000,2975,0.359865702478785798312799215637
150,150_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,2.000000000000000000000000000000,4454,3328,3769,0.000100000000000000004792173602
151,151_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,11.000000000000000000000000000000,5000,4343,2619,0.103766377303104076479378647946
152,152_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,4427,3523,4354,0.639924507453629720643561995530
153,153_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,7.000000000000000000000000000000,4615,5000,1043,0.998999999999999999111821580300
154,154_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,6.000000000000000000000000000000,4237,4961,86,0.381148020575208856808302471109
155,155_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4101,43,120,0.998999999999999999111821580300
156,156_0,COMPLETED,GenerationStep_1,0.640000000000000013322676295502,9.000000000000000000000000000000,2697,5000,3066,0.109180224674989306832273427972
157,157_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,6.000000000000000000000000000000,390,5000,2327,0.837092420105736034763310726703
158,158_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,6.000000000000000000000000000000,5000,5000,1,0.164100155944248038419885915573
159,159_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,28.000000000000000000000000000000,4871,464,1,0.523628816665201668456575134769
160,160_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,4.000000000000000000000000000000,1,5000,1163,0.998999999999999999111821580300
161,161_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,32.000000000000000000000000000000,820,5000,4531,0.511612199013247170853446732508
162,162_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,5000,5000,5000,0.288327200799485094950824759508
163,163_0,FAILED,GenerationStep_1,,,400,1,664,0.000100000000000000004792173602
164,164_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,7.000000000000000000000000000000,5000,5000,972,0.000100000000000000004792173602
165,165_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,6.000000000000000000000000000000,5000,5000,32,0.994251325092339488520565282670
166,166_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,7.000000000000000000000000000000,5000,4164,266,0.998999999999999999111821580300
167,167_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,2.000000000000000000000000000000,5000,977,2004,0.908840646013986508400250841078
168,168_0,FAILED,GenerationStep_1,,,1,1,622,0.998999999999999999111821580300
169,169_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,7.000000000000000000000000000000,5000,5000,1933,0.838671229557789943420686995523
170,148_0,FAILED,GenerationStep_1,,,5000,1,5000,0.000100000000000000004792173602
171,171_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,5.000000000000000000000000000000,1,5000,1446,0.867814309897744662336549481552
172,172_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,42.000000000000000000000000000000,4721,5000,4497,0.212227656062398406522362392934
173,173_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,16.000000000000000000000000000000,5000,5000,3705,0.000100000000000000004792173602
174,174_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,2.000000000000000000000000000000,1127,958,1976,0.891781634027838387979159051611
175,175_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4454,289,825,0.000100000000000000004792173602
176,176_0,FAILED,GenerationStep_1,,,4730,1,4699,0.998999999999999999111821580300
177,177_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,2518,3844,0.998999999999999999111821580300
178,178_0,FAILED,GenerationStep_1,,,1,1,404,0.474925079920858639326297634398
179,179_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,7.000000000000000000000000000000,5000,4157,9,0.784381129954543232507546690613
180,180_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,5000,4435,4973,0.000100000000000000004792173602
181,181_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,2.000000000000000000000000000000,5000,4423,5000,0.998999999999999999111821580300
182,182_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,14.000000000000000000000000000000,5000,170,1,0.998999999999999999111821580300
183,183_0,COMPLETED,GenerationStep_1,0.690000000000000057731597280508,5.000000000000000000000000000000,1,745,1,0.000100000000000000004792173602
184,184_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,124,566,0.998999999999999999111821580300
185,128_0,FAILED,GenerationStep_1,,,5000,1,1,0.000100000000000000004792173602
186,186_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,4415,4903,0.000100000000000000004792173602
187,187_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,12.000000000000000000000000000000,5000,1292,1,0.000100000000000000004792173602
188,188_0,COMPLETED,GenerationStep_1,0.670000000000000039968028886506,5.000000000000000000000000000000,1,732,1,0.998999999999999999111821580300
189,189_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,10.000000000000000000000000000000,5000,1843,1,0.998999999999999999111821580300
190,190_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,5000,4429,4661,0.000100000000000000004792173602
191,191_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,111,454,0.000100000000000000004792173602
192,192_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,5.000000000000000000000000000000,1,1095,1,0.000100000000000000004792173602
193,193_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,9.000000000000000000000000000000,5000,2232,1,0.000100000000000000004792173602
194,194_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,16.000000000000000000000000000000,5000,940,1,0.998999999999999999111821580300
195,195_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,726,418,621,0.998999999999999999111821580300
196,196_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,24.000000000000000000000000000000,5000,843,273,0.000100000000000000004792173602
197,197_0,COMPLETED,GenerationStep_1,0.560000000000000053290705182008,2.000000000000000000000000000000,5000,2573,2999,0.998999999999999999111821580300
198,198_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,33.000000000000000000000000000000,5000,670,331,0.998999999999999999111821580300
199,199_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,5000,4396,4704,0.998999999999999999111821580300
200,200_0,COMPLETED,GenerationStep_1,0.709999999999999964472863211995,12.000000000000000000000000000000,5000,1327,1,0.998999999999999999111821580300
201,201_0,COMPLETED,GenerationStep_1,0.680000000000000048849813083507,4.000000000000000000000000000000,1,1732,1,0.998999999999999999111821580300
202,202_0,COMPLETED,GenerationStep_1,0.640000000000000013322676295502,6.000000000000000000000000000000,1,1688,438,0.998999999999999999111821580300
203,203_0,COMPLETED,GenerationStep_1,0.700000000000000066613381477509,4.000000000000000000000000000000,1,1401,1,0.000100000000000000004792173602
204,204_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,7.000000000000000000000000000000,1,1240,568,0.000100000000000000004792173602
205,205_0,FAILED,GenerationStep_1,,,5000,1,1030,0.000100000000000000004792173602
206,206_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,17.000000000000000000000000000000,5000,2406,1456,0.000100000000000000004792173602
