trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
21,21_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,3572,2767,5.014161694657057743995665077819,1,0.961484115920960946688467174681
22,22_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,4577,2062,4.257232227048837636118605587399,19,0.624632557161152401903336794931
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,1576,4684,9.535766385206953188458101067226,6,0.384719517147168510451393785843
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,1448,765,4.533593766019680337819863780169,2,0.683277034033089925024739841319
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,4706,3153,9.255275849387048836547364771832,15,0.322968446867540504019444824735
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,3367,1354,0.013057679879479110185425128066,7,0.231234834017232049330203835780
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,441,3810,5.963864326579496832891891244799,20,0.775258106295019344678109973756
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,723,2208,8.453293678291142754233078449033,17,0.891957614211365545919818487164
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.910000000000000031086244689504,0.000000000000000000000000000000,3087,4831,2.520789675795473083752540333080,10,0.098937824800610543740653213263
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4056,473,6.139702865958299504711703775683,20,0.404319556280417546911820636524
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3861,277,6.087422153945802882901716657216,20,0.404359186153318839185288879889
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4072,587,0.001000000000000000020816681712,18,0.419977695638695414093177760151
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4286,322,8.095132431782078086257570248563,20,0.371878004477127710458717047004
34,34_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,4.000000000000000000000000000000,4446,172,4.965306199235199891006686812034,20,0.375787993772952189086566932019
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,21.000000000000000000000000000000,4131,209,10.000000000000000000000000000000,20,0.426692835824614979944868764505
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3979,367,0.001000000000000000020816681712,20,0.413672137858552113609533762428
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3453,588,10.000000000000000000000000000000,1,0.419344037945499348296607422526
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,3.000000000000000000000000000000,4058,239,8.677799160673368206175837258343,7,0.341394729643120897755181886168
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3971,399,10.000000000000000000000000000000,20,0.415050834178922412043277745397
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,4075.000000000000000000000000000000,3578,192,0.001000000000000000020816681712,20,0.424707585498934614420818434155
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1287.000000000000000000000000000000,4376,251,0.001000000000000000020816681712,20,0.344325710461430012365724451229
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,128,5000,10.000000000000000000000000000000,20,0.998999999999999999111821580300
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4404,555,10.000000000000000000000000000000,20,0.352836721031577427165615290505
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4387,278,0.001000000000000000020816681712,20,0.460831199173069971930516430803
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,2.000000000000000000000000000000,4178,137,9.085193631888596854651041212492,20,0.344793374845944855522361649491
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4659,578,0.001000000000000000020816681712,1,0.392641385240007467771761184849
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4654,412,0.001000000000000000020816681712,20,0.304495211927947317942511062938
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4943,367,10.000000000000000000000000000000,1,0.364654187450984268448195280143
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,2.000000000000000000000000000000,4349,163,3.065677519760491964717630253290,4,0.372126174502304785107753559714
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3690,317,10.000000000000000000000000000000,20,0.460215802269029750082296459368
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,2.000000000000000000000000000000,3912,137,10.000000000000000000000000000000,20,0.446988647493272883703951947609
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4271,336,10.000000000000000000000000000000,7,0.449420699568774506538204605022
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,666.000000000000000000000000000000,3892,230,0.001000000000000000020816681712,9,0.470592830734270384240858220437
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,2.000000000000000000000000000000,3957,162,8.553226921771223345558610162698,11,0.403293439343693493892573087578
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4174,665,10.000000000000000000000000000000,20,0.402803179929853705232289939886
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4844,300,4.266838595353212859606628626352,14,0.201402717720302298909373917013
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4122,433,0.001000000000000000020816681712,20,0.427263132343537188617688116210
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,10.000000000000000000000000000000,1,0.998999999999999999111821580300
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,3744.000000000000000000000000000000,4180,219,0.001000000000000000020816681712,20,0.401954446671690779346874933253
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,35,5000,0.001000000000000000020816681712,1,0.944907412494458975871225447918
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,4.592994035030284472043149435194,1,0.755524218586695939237074526318
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.930000000000000048849813083507,109.000000000000000000000000000000,2712,1,10.000000000000000000000000000000,20,0.998999999999999999111821580300
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,6.523702414173101260530529543757,17,0.998999999999999999111821580300
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3493,3601,10.000000000000000000000000000000,20,0.001000000000000000020816681712
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,48.000000000000000000000000000000,3286,1,6.753854331391371701442949415650,1,0.001000000000000000020816681712
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,3.161522745772343157000250357669,1,0.001000000000000000020816681712
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3861,5000,10.000000000000000000000000000000,20,0.998999999999999999111821580300
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4160,5000,0.001000000000000000020816681712,1,0.998999999999999999111821580300
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,75.000000000000000000000000000000,3325,1,10.000000000000000000000000000000,20,0.001000000000000000020816681712
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,277.000000000000000000000000000000,1581,1,10.000000000000000000000000000000,1,0.998999999999999999111821580300
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.930000000000000048849813083507,345.000000000000000000000000000000,4115,1,10.000000000000000000000000000000,1,0.998999999999999999111821580300
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3162,5000,6.583209236370258565784752136096,20,0.001000000000000000020816681712
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1549,5000,9.824968273574185673169267829508,20,0.001000000000000000020816681712
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,1.000000000000000000000000000000,1,1,10.000000000000000000000000000000,1,0.998999999999999999111821580300
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1962,5000,0.001000000000000000020816681712,1,0.998999999999999999111821580300
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,1.000000000000000000000000000000,1,1,7.569619805155700653642725228565,15,0.998999999999999999111821580300
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4957,10.000000000000000000000000000000,20,0.998999999999999999111821580300
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,778,5000,3.972571244440167959055543178692,1,0.998999999999999999111821580300
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.930000000000000048849813083507,203.000000000000000000000000000000,3213,1,5.545306913370697365905925835250,1,0.635413806885146370539985127834
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2544,4721,3.450657367394849295294534385903,1,0.269884907432455856124420279230
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2424,5000,0.001000000000000000020816681712,1,0.001000000000000000020816681712
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2969,2603,5.531004387806586208853332209401,1,0.001000000000000000020816681712
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1871,5000,10.000000000000000000000000000000,1,0.998999999999999999111821580300
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.930000000000000048849813083507,324.000000000000000000000000000000,4258,1,10.000000000000000000000000000000,20,0.998999999999999999111821580300
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3369,5000,10.000000000000000000000000000000,1,0.001000000000000000020816681712
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,7.326592653529591103733764612116,20,0.001000000000000000020816681712
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,149.000000000000000000000000000000,2920,1,3.752631129776632157302174164215,1,0.998999999999999999111821580300
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1634,5000,6.711800749575328239870941615663,20,0.553046916006284083877631019277
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2083,5000,5.834735126698964435831840091851,1,0.001000000000000000020816681712
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,32.000000000000000000000000000000,3823,10,8.898462520167594647091391379945,11,0.763898955463128026543984105956
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,47.000000000000000000000000000000,3312,5,7.066970942421645140996133704903,9,0.667578780279360572968982978637
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,11.000000000000000000000000000000,2636,12,7.341357148151094413890405121492,19,0.686231225680591472304570288543
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4409,8.210991815141126082266964658629,9,0.001000000000000000020816681712
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4611,5.610252407603674384972691768780,8,0.001000000000000000020816681712
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,59.000000000000000000000000000000,2359,1,10.000000000000000000000000000000,10,0.586318633376099795917468782136
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,49.000000000000000000000000000000,5000,7,6.412240766018446613827563851373,1,0.998999999999999999111821580300
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,20.000000000000000000000000000000,3281,12,10.000000000000000000000000000000,14,0.762616302477217122834929341479
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4659,5.463725623345078830084275978152,7,0.998999999999999999111821580300
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4528,7.853360021501591070602898980724,14,0.998999999999999999111821580300
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4138,8.032947303070766764676591265015,13,0.001000000000000000020816681712
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,583,4776,7.044082648709107274953566957265,13,0.998999999999999999111821580300
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,25.000000000000000000000000000000,4326,14,6.977427451586735607236278156051,10,0.998999999999999999111821580300
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4167,7.379080576932221191555072437041,12,0.001000000000000000020816681712
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,60.000000000000000000000000000000,3990,1,8.148311208384594550580004579388,10,0.353637754770432188866635669910
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4453,2.669101178961412301759992260486,1,0.001000000000000000020816681712
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,3835,0.001000000000000000020816681712,1,0.001000000000000000020816681712
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4122,5.649095474863480959015760163311,9,0.998999999999999999111821580300
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,143,4319,7.988171887768151790965021064039,20,0.998999999999999999111821580300
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,14.000000000000000000000000000000,2798,11,10.000000000000000000000000000000,20,0.711722530800937613904011413979
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2894,2.609524606884159325659311434720,1,0.001000000000000000020816681712
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,317,4299,6.599430654327463230401917826384,11,0.001000000000000000020816681712
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4361,0.001000000000000000020816681712,1,0.304135570662766807625843057394
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1605,4784,4.119024116402844271078720339574,1,0.998999999999999999111821580300
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4073,10.000000000000000000000000000000,20,0.998999999999999999111821580300
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,3851,7.534967775308274440249078907073,10,0.001000000000000000020816681712
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.930000000000000048849813083507,337.000000000000000000000000000000,5000,1,9.231435899472950623589895258192,8,0.998999999999999999111821580300
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4731,9.992793675584376700271604931913,20,0.001000000000000000020816681712
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1403,4160,5.109652380600009813349515752634,6,0.001000000000000000020816681712
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,259.000000000000000000000000000000,3685,1,2.719491231382254348147853306727,1,0.586032605861330435637057689746
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2489,1721,10.000000000000000000000000000000,20,0.998999999999999999111821580300
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1490,9.142658224248629394992349261884,12,0.998999999999999999111821580300
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3059,525,4.609322598768485157449958933285,1,0.641676504717170081981691964756
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2993,1488,4.593542828276996559111466922332,1,0.582258758092024875097081348940
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,1,0.597213292499213399544544245146
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4933,1291,10.000000000000000000000000000000,1,0.998999999999999999111821580300
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.930000000000000048849813083507,198.000000000000000000000000000000,3190,1,4.584696297398672903966598823899,1,0.645501379159304389254714351409
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3083,1289,5.014108924741583095396890712436,9,0.584236198863909206302480470185
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1152,8.409206828740980910197322373278,20,0.998999999999999999111821580300
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,48.000000000000000000000000000000,1,1,7.081111041985858278735577187035,1,0.001000000000000000020816681712
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1710,10.000000000000000000000000000000,17,0.001000000000000000020816681712
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,3.000000000000000000000000000000,4902,91,10.000000000000000000000000000000,10,0.998999999999999999111821580300
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2531,1008,10.000000000000000000000000000000,11,0.998999999999999999111821580300
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2233,4.992549396656214000245199713390,1,0.001000000000000000020816681712
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2435,2402,9.570094249949132603205725899898,11,0.998999999999999999111821580300
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4344,4.908733712809513427544061414665,20,0.001000000000000000020816681712
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,861,9.988635407254482956318497599568,20,0.998999999999999999111821580300
137,137_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,294,5000,2.391762004871549773810102124116,2,0.509622347682029408488801891508
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,184.000000000000000000000000000000,3162,1,4.881807571501560971682920353487,9,0.667690659558091814673730368668
139,139_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2746,7.535576133450192060081462841481,2,0.998999999999999999111821580300
140,140_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,5000,0.001000000000000000020816681712,1,0.001000000000000000020816681712
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4671,5.692954266700662735445348516805,20,0.442436711043632358020261108322
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,3.024354570238484196664785486064,1,0.998999999999999999111821580300
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2756,10.000000000000000000000000000000,1,0.001000000000000000020816681712
144,144_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,5000,6.610868189269718975253908865852,6,0.534713260728453709802465709799
145,145_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3083,5000,2.482592555477699303168037658907,11,0.998999999999999999111821580300
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,74.000000000000000000000000000000,1,1,8.631733423250791403802395507228,19,0.001000000000000000020816681712
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.930000000000000048849813083507,322.000000000000000000000000000000,5000,1,8.621671299502201790687649918254,20,0.998999999999999999111821580300
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,65.000000000000000000000000000000,1331,1,6.760760541841871251733664394123,12,0.001000000000000000020816681712
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1715,2704,10.000000000000000000000000000000,14,0.684004911053498143580497981020
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,280.000000000000000000000000000000,3577,1,6.020823644411065878045974386623,1,0.998999999999999999111821580300
151,151_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,268.000000000000000000000000000000,3483,1,8.168300625225116462502228387166,16,0.998999999999999999111821580300
152,152_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2144,7.838040910870597066661957796896,11,0.001000000000000000020816681712
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,230.000000000000000000000000000000,3127,1,7.738139045868875243172624323051,20,0.998999999999999999111821580300
154,154_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3035,10.000000000000000000000000000000,20,0.001000000000000000020816681712
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3324,10.000000000000000000000000000000,1,0.998999999999999999111821580300
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2501,10.000000000000000000000000000000,7,0.001000000000000000020816681712
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.930000000000000048849813083507,243.000000000000000000000000000000,3447,1,8.600052476195246597967525303829,9,0.998999999999999999111821580300
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3143,4.228304728481750984769860224333,1,0.998999999999999999111821580300
