trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,feature_id,batch_size,divergence,detect_batch,statistic,significance,subsets
34,34_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,20.000000000000000000000000000000,302,0,1,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,25
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,12.000000000000000000000000000000,490,6,5000,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,3
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,20.000000000000000000000000000000,226,1,1,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,8
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,12.000000000000000000000000000000,371,2,4331,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,350,5,5000,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,21.000000000000000000000000000000,377,6,1,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,92,0,5000,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,25
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,7.000000000000000000000000000000,379,0,5000,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,30
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,19.000000000000000000000000000000,468,0,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,279,10,5000,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,10.000000000000000000000000000000,294,4,3325,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,389.000000000000000000000000000000,63,0,1,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,37
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,108,0,2160,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,37
47,47_0,FAILED,BoTorch,GenerationStep_1,,,388,7,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
48,48_0,FAILED,BoTorch,GenerationStep_1,,,137,0,1,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,28
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,93.000000000000000000000000000000,407,0,1,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,24
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,19.000000000000000000000000000000,342,5,1,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,371,0,2571,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,11.000000000000000000000000000000,63,0,102,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,23
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,354,0,5000,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,41
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.130000000000000004440892098501,20.000000000000000000000000000000,286,9,1,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,1
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,6.000000000000000000000000000000,261,0,2147,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,19
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.270000000000000017763568394003,22.000000000000000000000000000000,416,11,1,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
57,57_0,FAILED,BoTorch,GenerationStep_1,,,428,0,1,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.001000000000000000020816681712,22
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,1,0,5000,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,39
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,9.000000000000000000000000000000,273,5,5000,str\(\'H\'\),2.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,3147,107,511,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.997104618467034575779450733535,1
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,1876,116,2451,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.353384126067416537431142842252,7
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,4.000000000000000000000000000000,1848,8,1768,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.381443356867149585553988799802,5
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,13.000000000000000000000000000000,374,60,46,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,1522,0,4196,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.416112992856940921981845349364,6
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,13.000000000000000000000000000000,2239,0,882,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.992354350802004847587056701741,1
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,4150,32,2970,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.683992405326688035493987172231,37
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,4380,0,2839,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.471577729816892277092676977190,5
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,9.000000000000000000000000000000,1143,76,1156,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.351291259449931725367122226089,6
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,13.000000000000000000000000000000,1009,127,885,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.996345932467134987042811644642,1
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,10.000000000000000000000000000000,113,127,1264,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.362078661723768402413980993515,6
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,1427,36,2518,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.360933725015143314074350655574,8
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,7.000000000000000000000000000000,4837,120,1740,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.352030616068224277981357772660,2
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,882,0,5000,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,48
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,10.000000000000000000000000000000,3291,61,186,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,37
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,20.000000000000000000000000000000,1,127,1,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,12.000000000000000000000000000000,2464,0,236,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.667794120663880885757635041955,41
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,15.000000000000000000000000000000,2615,65,20,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998642537148646924904937804968,1
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,977,0,495,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,90
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,7.000000000000000000000000000000,3867,127,3398,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.373650009618319012272280588149,11
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,7.000000000000000000000000000000,1793,86,2767,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.340724718975640661344783666209,9
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,7.000000000000000000000000000000,108,67,3343,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.477165942564423906091519711481,10
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,10.000000000000000000000000000000,888,121,1434,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,6
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,22.000000000000000000000000000000,415,59,2401,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,91
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,7.000000000000000000000000000000,951,103,137,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.998999999999999999111821580300,1
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,9.000000000000000000000000000000,4538,107,4085,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.551522817250839514358062842803,89
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,11.000000000000000000000000000000,3370,70,2125,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.358308083473565797127946552791,5
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,7.000000000000000000000000000000,4014,55,4689,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.840614604125411890578334350721,33
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,19.000000000000000000000000000000,1,50,1,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.998999999999999999111821580300,1
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,3007,127,471,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.666113792051858610854253583966,84
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,6.000000000000000000000000000000,153,8,179,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.372574699351783111822555838444,19
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.130000000000000004440892098501,7.000000000000000000000000000000,2716,9,709,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.377705532983977021466159840202,27
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,7.000000000000000000000000000000,2007,8,2485,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.374663860313037555549442458869,33
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.119999999999999995559107901499,7.000000000000000000000000000000,2155,9,1122,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.374416190842375595781987840382,63
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,6.000000000000000000000000000000,2423,8,576,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.375419435869166762120840985517,52
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,6.000000000000000000000000000000,3056,9,2988,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.376901171025456060981184691627,85
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,5.000000000000000000000000000000,1259,8,1143,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.373301522170984112491964879155,65
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.119999999999999995559107901499,8.000000000000000000000000000000,4537,9,1960,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.373460857936131318535188938768,48
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,5.000000000000000000000000000000,2767,8,1440,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.377187260584222916470764630503,97
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.119999999999999995559107901499,11.000000000000000000000000000000,2829,9,2039,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.373696733107696466014147063106,65
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,7.000000000000000000000000000000,2151,9,997,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.374574730236419073392539758061,2
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,9.000000000000000000000000000000,2040,8,1805,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.372356973870523744185589976041,75
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.119999999999999995559107901499,7.000000000000000000000000000000,4945,9,2121,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.377322216262304610534528137578,29
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,5.000000000000000000000000000000,2304,8,2108,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.382582489460033592365562071791,77
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,29.000000000000000000000000000000,317,9,1442,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.373792341888532109184239971000,99
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,5.000000000000000000000000000000,2983,8,929,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.368291648116516712185841697647,67
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,8.000000000000000000000000000000,10,9,982,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.379936025117494136082996192272,52
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,9.000000000000000000000000000000,876,10,152,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.385918538341364691923729424161,37
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,6.000000000000000000000000000000,1855,9,2801,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.380790353653928881350054780341,62
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.119999999999999995559107901499,7.000000000000000000000000000000,4294,9,1903,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.368011971898870804409398260759,40
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,8.000000000000000000000000000000,3404,9,3861,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.360101555225185832043166556105,29
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,7.000000000000000000000000000000,508,8,2556,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.373876643633390237653202348156,52
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.119999999999999995559107901499,7.000000000000000000000000000000,1416,9,1912,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.379035673842659071031135908925,71
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,6.000000000000000000000000000000,4808,8,1833,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.381993423400407206003137616790,24
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,6.000000000000000000000000000000,4844,8,1497,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.366359398902195820824090333190,53
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,9.000000000000000000000000000000,2433,7,910,str\(\'KL\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.361406618587803596387431070980,39
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,5.000000000000000000000000000000,1565,8,2068,str\(\'H\'\),3.000000000000000000000000000000,str\(\'tstat\'\),0.374778430966184294970133805691,18
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,5.000000000000000000000000000000,1696,8,1515,str\(\'H\'\),3.000000000000000000000000000000,str\(\'stdev\'\),0.373444672874033212206512644116,83
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,8.000000000000000000000000000000,475,8,2237,str\(\'H\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.379794076838817606933673687308,52
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,8.000000000000000000000000000000,1254,8,1235,str\(\'KL\'\),1.000000000000000000000000000000,str\(\'stdev\'\),0.371598248954693788359548989320,1
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,35.000000000000000000000000000000,1980,5,1959,str\(\'H\'\),1.000000000000000000000000000000,str\(\'tstat\'\),0.380822425698640887326007486990,100
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,6.000000000000000000000000000000,960,8,2088,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.379142620188547219139962862755,7
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,8.000000000000000000000000000000,1552,8,1243,str\(\'H\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.366645734842525827801296145481,61
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,8.000000000000000000000000000000,1378,127,4913,str\(\'KL\'\),2.000000000000000000000000000000,str\(\'stdev\'\),0.243685182458363319701888372038,67
