trial_index,arm_name,trial_status,generation_node,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
150,150_0,FAILED,SOBOL,3286,667,4377,0.553638764463365129486760451982,0.430267114501446501506620734290,5.803082981707528453796385292662,str\(\'t-test\'\),50,str\(\'bounded\'\)
151,151_0,FAILED,SOBOL,1873,4278,1036,0.242847459902986895219356711095,0.963313616514205883767374416493,1.011686147537082414160636290035,str\(\'ks-test\'\),14,str\(\'bounded\'\)
152,152_0,FAILED,SOBOL,1474,1796,4764,0.324196152828633787912337993475,0.355434167116880417314206397350,1.767039472064934724215845562867,str\(\'t-test\'\),2,str\(\'bounded\'\)
153,153_0,FAILED,SOBOL,3685,3181,761,0.878822579434141548659908949048,0.758012516390532242738231616386,6.264266289276071653091548796510,str\(\'ks-test\'\),36,str\(\'bounded\'\)
154,154_0,FAILED,SOBOL,4858,617,2942,0.169882598711177695838259182892,0.562234928529709576672246384987,8.684720547106117294333671452478,str\(\'t-test\'\),44,str\(\'bounded\'\)
155,155_0,FAILED,SOBOL,301,4506,1320,0.595895935177803037774424410600,0.091433833777904510720091479925,3.252520931424573102930253298837,str\(\'ks-test\'\),18,str\(\'bounded\'\)
156,156_0,FAILED,SOBOL,1228,1227,622,0.684849546391516961207912572718,0.203510634627193209844620014337,0.586942024981603083233494544402,str\(\'t-test\'\),39,str\(\'bounded\'\)
157,157_0,FAILED,SOBOL,3927,3905,3963,0.112619024174287915562864270669,0.668456366047263106366926876944,5.095165954172611755268462729873,str\(\'ks-test\'\),25,str\(\'bounded\'\)
158,158_0,FAILED,SOBOL,2756,2397,2397,0.838675589481368666255889365857,0.901267295852303473857602966746,9.859047686823643630305014085025,str\(\'t-test\'\),10,str\(\'bounded\'\)
159,159_0,FAILED,SOBOL,2399,2570,3431,0.395058570083230753411385194340,0.492848818954080336585121813187,4.415874724137597517881204112200,str\(\'ks-test\'\),30,str\(\'bounded\'\)
160,160_0,FAILED,SOBOL,2447,1007,4161,0.224303707256913176237844709249,0.692935357952490393884659169998,3.318522246517241036656287178630,str\(\'t-test\'\),36,str\(\'bounded\'\)
161,161_0,FAILED,SOBOL,2707,3958,2,0.541130168018862600654017569468,0.163665374321863066331417257970,8.496852959809825023285156930797,str\(\'ks-test\'\),3,str\(\'bounded\'\)
162,162_0,FAILED,SOBOL,4034,2342,3448,0.254196515118703225688534530491,0.392336058331653469988253846168,6.545089944492095135331055644201,str\(\'t-test\'\),19,str\(\'bounded\'\)
163,163_0,FAILED,SOBOL,1120,2789,1981,0.949197332300245721903309004119,0.985930290454998581317624939402,1.676818443641997946613741987676,str\(\'ks-test\'\),45,str\(\'bounded\'\)
164,164_0,FAILED,SOBOL,175,1695,1117,0.768173654895275781484542676480,0.844606672195717722573249375273,4.642960592408664766139736457262,str\(\'t-test\'\),24,str\(\'bounded\'\)
165,165_0,FAILED,SOBOL,4985,3430,4614,0.464930553907528520962699758456,0.252954078147187844116672295058,9.832250274523161692741268780082,str\(\'ks-test\'\),39,str\(\'bounded\'\)
166,166_0,FAILED,SOBOL,3656,369,1804,0.739742495270445887811661123123,0.053523549178615216492804762538,5.224605412567035145343652402516,str\(\'t-test\'\),29,str\(\'bounded\'\)
167,167_0,FAILED,SOBOL,1504,4610,2681,0.058325569514185188202404219737,0.584750391719862872008661724976,0.345322421554476066685168689219,str\(\'ks-test\'\),9,str\(\'bounded\'\)
168,168_0,FAILED,SOBOL,1728,2091,1556,0.384424954565241949744347493834,0.225395738093182446126760964944,2.345678702636621704158415013808,str\(\'t-test\'\),21,str\(\'bounded\'\)
169,169_0,FAILED,SOBOL,3433,2856,3022,0.817986554089933592948113982857,0.629793984780088078601067991258,6.930773499091156253371082129888,str\(\'ks-test\'\),44,str\(\'bounded\'\)
170,170_0,FAILED,SOBOL,4604,927,838,0.109897445600479842786612039163,0.923270422140136326483172979351,8.101367060605436876130625023507,str\(\'t-test\'\),28,str\(\'bounded\'\)
171,171_0,FAILED,SOBOL,557,4186,4996,0.656488319331780090237771219108,0.454548105416819447910370399768,2.581270858312025850977988739032,str\(\'ks-test\'\),11,str\(\'bounded\'\)
172,172_0,FAILED,SOBOL,895,278,3195,0.624133434390649166623177279689,0.315183182680979390166697839959,1.180217500446364198296578251757,str\(\'t-test\'\),34,str\(\'bounded\'\)
173,173_0,FAILED,SOBOL,4260,4826,2317,0.172967750407755388453168166052,0.781964039785787434766461956315,5.756799183584750068121138610877,str\(\'ks-test\'\),4,str\(\'bounded\'\)
174,174_0,FAILED,SOBOL,3087,1452,3886,0.899148037984967229974131441850,0.521622268928214949390564925125,9.270801148341037745126413938124,str\(\'t-test\'\),13,str\(\'bounded\'\)
175,175_0,FAILED,SOBOL,2067,3505,389,0.334953499911352980955570046717,0.115267341786995533570170380244,3.759279967497103136508940224303,str\(\'ks-test\'\),49,str\(\'bounded\'\)
176,176_0,FAILED,SOBOL,1901,1306,2818,0.693673993252217790939084807178,0.941076955983415230910793525254,6.220166941242292857339180045528,str\(\'ks-test\'\),15,str\(\'bounded\'\)
177,177_0,FAILED,SOBOL,2941,3672,1352,0.010337124874815344782730264228,0.413748547224327911653318778917,0.717193105708807787657121934899,str\(\'t-test\'\),48,str\(\'bounded\'\)
178,178_0,FAILED,SOBOL,4113,132,4791,0.781105441881343676158166999812,0.142199095724150542663366536544,4.233709464457818150151524605462,str\(\'ks-test\'\),32,str\(\'bounded\'\)
179,179_0,FAILED,SOBOL,729,4993,632,0.483680706143379213202138089400,0.737750130990520114337982704455,8.796867437935434352880292863119,str\(\'t-test\'\),6,str\(\'bounded\'\)
180,180_0,FAILED,SOBOL,410,780,2424,0.297828737217932959513433388565,0.594486856264993535070573216217,7.385129898431711303885549568804,str\(\'ks-test\'\),27,str\(\'bounded\'\)
181,181_0,FAILED,SOBOL,4438,4351,3302,0.998647447483614114638328373985,0.004791065359488129102305542517,1.890673944109119375411864893977,str\(\'t-test\'\),12,str\(\'bounded\'\)
182,182_0,FAILED,SOBOL,3267,1944,497,0.209909777561202659512673562858,0.301678486818447721962144214558,3.063624559089541676826229377184,str\(\'ks-test\'\),22,str\(\'bounded\'\)
183,183_0,FAILED,SOBOL,1581,3021,3995,0.524816767867654521140252654732,0.834846904231235420468237862224,7.618212279012427146085428830702,str\(\'t-test\'\),42,str\(\'bounded\'\)
184,184_0,FAILED,SOBOL,1338,515,207,0.915970875123515715365840605955,0.475980120403692141817231231471,9.680588515453971254487441910896,str\(\'ks-test\'\),30,str\(\'bounded\'\)
185,185_0,FAILED,SOBOL,3510,4443,4367,0.349797381158918119226086673734,0.878436613762751172806986232899,4.795194573345594513114065193804,str\(\'t-test\'\),7,str\(\'bounded\'\)
186,186_0,FAILED,SOBOL,4839,1840,2186,0.574173889655619884564430321916,0.674620669776573755882509431103,0.185039936294779189251968887220,str\(\'ks-test\'\),22,str\(\'bounded\'\)
187,187_0,FAILED,SOBOL,9,3264,3652,0.128885584192350494125989257554,0.203941371453925962553554995793,5.385307398065925177377266663825,str\(\'t-test\'\),40,str\(\'bounded\'\)
188,188_0,FAILED,SOBOL,973,2489,4506,0.091612941635772590642794455107,0.066516283640637996477096294257,8.355423065613955202479701256379,str\(\'ks-test\'\),17,str\(\'bounded\'\)
189,189_0,FAILED,SOBOL,3868,2623,1009,0.644080714285373723271277413005,0.531340159146115209587435401772,3.459074922578409427842416334897,str\(\'t-test\'\),47,str\(\'bounded\'\)
190,190_0,FAILED,SOBOL,2541,1154,2574,0.431947743497788916311463935926,0.772193311629816858676633728464,1.504949936903081875172460968315,str\(\'ks-test\'\),38,str\(\'bounded\'\)
191,191_0,FAILED,SOBOL,2301,3793,1697,0.863530866732820867603948045144,0.363896631160750994027353044658,6.716233656731434464859376021195,str\(\'t-test\'\),2,str\(\'bounded\'\)
192,192_0,FAILED,SOBOL,2335,317,2758,0.357825773473829045201455301140,0.167737836463376893680887746996,7.770347056076862379825342941331,str\(\'t-test\'\),5,str\(\'bounded\'\)
193,193_0,FAILED,SOBOL,2507,4553,1724,0.906608581403270386012138715159,0.694944448793306968070737639209,2.950890565345995142365609353874,str\(\'ks-test\'\),32,str\(\'bounded\'\)
194,194_0,FAILED,SOBOL,3834,1648,4538,0.134318983869627123217682651557,0.998410424048081002190713206801,2.092775866983458410430785079370,str\(\'t-test\'\),48,str\(\'bounded\'\)
195,195_0,FAILED,SOBOL,1008,3389,1197,0.570074391383677769873372653819,0.402981244696304197194791640868,7.222276000000537266032551997341,str\(\'ks-test\'\),15,str\(\'bounded\'\)
196,196_0,FAILED,SOBOL,43,2286,1895,0.648295852243900294631373526499,0.265573169717565171765727427555,8.940108880702405613760674896184,str\(\'t-test\'\),43,str\(\'bounded\'\)
197,197_0,FAILED,SOBOL,4805,2738,3518,0.085807876957580450638651825557,0.855147164193913345009434578969,4.129184574866667567505373881431,str\(\'ks-test\'\),22,str\(\'bounded\'\)
198,198_0,FAILED,SOBOL,3476,965,88,0.873264825453981763381250402745,0.588714352427050502392091857473,0.927642438932322010991526894941,str\(\'t-test\'\),13,str\(\'bounded\'\)
199,199_0,FAILED,SOBOL,1372,3912,4091,0.423803711496293533667056863123,0.055667790928855535870223292250,6.048586622078903296539920120267,str\(\'ks-test\'\),26,str\(\'bounded\'\)
200,200_0,FAILED,SOBOL,1615,1421,460,0.003351869156584143596977476420,0.633396690437570186738014399452,6.797531504953281178416091279360,str\(\'t-test\'\),40,str\(\'bounded\'\)
201,201_0,FAILED,SOBOL,3232,3469,3801,0.700059159897267857530778201181,0.230818400649353855369483312643,1.384859360937028993632225137844,str\(\'ks-test\'\),23,str\(\'bounded\'\)
202,202_0,FAILED,SOBOL,4403,251,2245,0.473427558541297921479440447001,0.465580066082999122212271458920,3.649081013103015802556683411240,str\(\'t-test\'\),7,str\(\'bounded\'\)
203,203_0,FAILED,SOBOL,444,4804,3280,0.791958678556606177068033503019,0.936381220320239626708769264951,8.126776708229444423636778083164,str\(\'ks-test\'\),31,str\(\'bounded\'\)
204,204_0,FAILED,SOBOL,763,890,4915,0.987663342850282788276672363281,0.793100694818422158327564375213,5.477336604009383158597756846575,str\(\'t-test\'\),2,str\(\'bounded\'\)
205,205_0,FAILED,SOBOL,4079,4154,913,0.308438321549445393365829204413,0.328155022883787728105176029203,0.053686419592238965314834331366,str\(\'ks-test\'\),38,str\(\'bounded\'\)
206,206_0,FAILED,SOBOL,2906,2069,3103,0.518075164493173367930012318539,0.118734896535053854882413304495,4.973808952726423981971493049059,str\(\'t-test\'\),47,str\(\'bounded\'\)
207,207_0,FAILED,SOBOL,1935,2828,1481,0.217025901237502705232174093908,0.527153432918712527843752013723,9.462497066436334591799095505849,str\(\'ks-test\'\),17,str\(\'bounded\'\)
208,208_0,FAILED,SOBOL,2101,1902,3908,0.825245442811399665394844760158,0.416624221889302148724709695671,0.518474898136220940791929479019,str\(\'ks-test\'\),46,str\(\'bounded\'\)
209,209_0,FAILED,SOBOL,3053,2974,567,0.377765203149989237108030692980,0.945772349605336737354832621349,5.013272770968266733859763917280,str\(\'t-test\'\),19,str\(\'bounded\'\)
210,210_0,FAILED,SOBOL,4225,723,3388,0.667076964790001558647247748013,0.747560141840949654579162597656,9.935906271170825476701793377288,str\(\'ks-test\'\),3,str\(\'bounded\'\)
211,211_0,FAILED,SOBOL,929,4300,2353,0.098709662836045028444509341625,0.154087706146761788117416358546,4.501277115123347272174214594997,str\(\'t-test\'\),36,str\(\'bounded\'\)
212,212_0,FAILED,SOBOL,591,86,708,0.183800048209726812897812919800,0.014705770576372741154091983162,1.838100035658106090608043814427,str\(\'ks-test\'\),8,str\(\'bounded\'\)
213,213_0,FAILED,SOBOL,4569,4952,4711,0.613676608657464428553396373900,0.606236508710309873748656173120,6.343871180996299763421575335087,str\(\'t-test\'\),29,str\(\'bounded\'\)
214,214_0,FAILED,SOBOL,3398,1255,1275,0.341481431601569074274493686971,0.837587427986785759692622832517,8.610455995493568437382236879785,str\(\'ks-test\'\),38,str\(\'bounded\'\)
215,215_0,FAILED,SOBOL,1762,3616,2897,0.892244634225964561302646416152,0.306482381874695397616648051553,3.164829652967863005130766396178,str\(\'t-test\'\),25,str\(\'bounded\'\)
216,216_0,FAILED,SOBOL,1538,1132,1616,0.532949968872591828272788916365,0.883723649526014898292203270103,3.978848178789019751633304622374,str\(\'ks-test\'\),11,str\(\'bounded\'\)
217,217_0,FAILED,SOBOL,3622,3766,2650,0.233818759575486173618585894474,0.479203546924516554650352873068,9.091246208598837696968075761106,str\(\'t-test\'\),28,str\(\'bounded\'\)
218,218_0,FAILED,SOBOL,4951,2453,1091,0.943550260938703977409147682920,0.217156388117000470616702045845,5.887188486698084588510937464889,str\(\'ks-test\'\),44,str\(\'bounded\'\)
219,219_0,FAILED,SOBOL,209,2592,4431,0.258508733307942772938758935197,0.686000501269474649568280710810,1.089689082496799521493358042790,str\(\'t-test\'\),20,str\(\'bounded\'\)
220,220_0,FAILED,SOBOL,1154,1813,3723,0.460989048952236746270472167453,0.544694133786484568915398085664,2.808440304425545264166430570185,str\(\'ks-test\'\),49,str\(\'bounded\'\)
221,221_0,FAILED,SOBOL,4000,3242,2101,0.773704134803265386466364361695,0.077791420767083771514727175145,7.912301381445490555677224620013,str\(\'t-test\'\),14,str\(\'bounded\'\)
222,222_0,FAILED,SOBOL,2673,483,4295,0.048927108649164441356305133013,0.369075165489688494790954109703,7.051828437643126612499600014417,str\(\'ks-test\'\),4,str\(\'bounded\'\)
223,223_0,FAILED,SOBOL,2481,4406,292,0.747551981182768887634892962524,0.775551889060065113845610085264,2.262880215417593543492102980963,str\(\'t-test\'\),34,str\(\'bounded\'\)
224,224_0,FAILED,SOBOL,2355,1595,2273,0.889159482529386924198888664250,0.039880171388387682107623533057,1.096951126306317636505127666169,str\(\'ks-test\'\),27,str\(\'bounded\'\)
225,225_0,FAILED,SOBOL,2800,3296,3150,0.313243932388722889914589586624,0.567208639632910460726122892083,5.679635453973897796231540269218,str\(\'t-test\'\),10,str\(\'bounded\'\)
226,226_0,FAILED,SOBOL,3971,430,336,0.602919261574745179999013089400,0.862148894589394365617351922992,9.352389186281710564685454301070,str\(\'ks-test\'\),20,str\(\'bounded\'\)
227,227_0,FAILED,SOBOL,1184,4627,3833,0.163474589658901103828014811370,0.266597918808460232487078656050,3.829883111188188138385157799348,str\(\'t-test\'\),43,str\(\'bounded\'\)
228,228_0,FAILED,SOBOL,257,1029,2979,0.119398698227480060118921301182,0.378687925424426807818889528789,2.431233964247629053545551869320,str\(\'ks-test\'\),14,str\(\'bounded\'\)
229,229_0,FAILED,SOBOL,4902,4014,1512,0.677710580307990362314285448520,0.968383775815367719985715666553,7.005343195967377312172175152227,str\(\'t-test\'\),50,str\(\'bounded\'\)
230,230_0,FAILED,SOBOL,3729,2203,4942,0.406126430209726108078172046589,0.710480431929230715759615577554,8.022067314148880967650256934576,str\(\'ks-test\'\),35,str\(\'bounded\'\)
231,231_0,FAILED,SOBOL,1430,2693,783,0.827967021385207724293309183849,0.177312074001878511309016062114,2.508074277873150847995020740200,str\(\'t-test\'\),4,str\(\'bounded\'\)
232,232_0,FAILED,SOBOL,1830,178,4668,0.721459764715284057601252243330,0.504079089190810902820771843835,4.567093674294651073353179526748,str\(\'ks-test\'\),18,str\(\'bounded\'\)
233,233_0,FAILED,SOBOL,3330,4692,1170,0.043966976026073099903523910825,0.101622536346316336142159286737,9.747839624268934244355477858335,str\(\'t-test\'\),45,str\(\'bounded\'\)
234,234_0,FAILED,SOBOL,4657,1513,2726,0.755284113721922056861046712584,0.328829402759671207689962102449,5.293911670262925639462991966866,str\(\'ks-test\'\),35,str\(\'bounded\'\)
235,235_0,FAILED,SOBOL,502,3522,1848,0.448116875667124991977630088513,0.799508641596883506963422405533,0.428054810107685645981234756619,str\(\'t-test\'\),3,str\(\'bounded\'\)
236,236_0,FAILED,SOBOL,783,2113,57,0.271017329752445246260350586454,0.905730093985795958744233757898,3.391795131896622628175919089699,str\(\'ks-test\'\),30,str\(\'bounded\'\)
237,237_0,FAILED,SOBOL,4373,2912,4215,0.962094013584777751901810916024,0.440906158994883279333976133785,8.583552497535013259266634122469,str\(\'t-test\'\),9,str\(\'bounded\'\)
238,238_0,FAILED,SOBOL,3044,788,2025,0.238655164351686849277811575121,0.239037203054875135865842139538,6.473190250048414640104965656064,str\(\'ks-test\'\),25,str\(\'bounded\'\)
239,239_0,FAILED,SOBOL,2112,4091,3491,0.559405758462846236511722963769,0.647333824038505589726355538005,1.596374346572905666974406813097,str\(\'t-test\'\),39,str\(\'bounded\'\)
240,240_0,FAILED,SOBOL,1965,641,966,0.419029173431918033898568864970,0.288037547931075110785315018802,8.431976262577808967080272850581,str\(\'t-test\'\),24,str\(\'bounded\'\)
241,241_0,FAILED,SOBOL,2878,4256,4463,0.846747169151902179251578672847,0.817307472076266972038638414233,3.544172447669319936380816216115,str\(\'ks-test\'\),41,str\(\'bounded\'\)
242,242_0,FAILED,SOBOL,4207,1966,1643,0.073359239973127848832845643301,0.612027710493654009127340032137,1.436177981412038118236296213581,str\(\'t-test\'\),31,str\(\'bounded\'\)
243,243_0,FAILED,SOBOL,636,3077,2521,0.629692140137776745767439479096,0.018433418884873389864686998862,6.634034974396229245030554011464,str\(\'ks-test\'\),8,str\(\'bounded\'\)
244,244_0,FAILED,SOBOL,336,1367,4322,0.588554375642910576615918216703,0.128553401719778775946778637262,9.606628755237906602815201040357,str\(\'t-test\'\),37,str\(\'bounded\'\)
245,245_0,FAILED,SOBOL,4510,3689,163,0.147131193976849317106569969837,0.720205936282873104836710353993,4.707808756770567093496993038571,str\(\'ks-test\'\),1,str\(\'bounded\'\)
246,246_0,FAILED,SOBOL,3183,32,3599,0.932762660864740578148257554858,0.958620661795139272776111738494,0.256405924520455297255239202059,str\(\'t-test\'\),16,str\(\'bounded\'\)
247,247_0,FAILED,SOBOL,1664,4858,2133,0.362724043102934934346137652028,0.427393759768456227288169202438,5.465217192930169609610402403632,str\(\'ks-test\'\),46,str\(\'bounded\'\)
248,248_0,FAILED,SOBOL,1284,2350,3356,0.188724633637815719655606017113,0.754647692989558027676366691594,7.468930574776605268993989739101,str\(\'t-test\'\),33,str\(\'bounded\'\)
249,249_0,FAILED,SOBOL,3563,2528,2478,0.515293626459315423637974618032,0.350249505788087833746402566248,1.968371379937976506369068374624,str\(\'ks-test\'\),6,str\(\'bounded\'\)
250,250_0,FAILED,SOBOL,4736,1175,4037,0.287811152869835495948791503906,0.080163871884346010743271904175,2.982722799998708040902783977799,str\(\'t-test\'\),16,str\(\'bounded\'\)
251,251_0,FAILED,SOBOL,111,3849,540,0.976967860620468808718896980281,0.548886248093098383371568615985,7.548296010158025204361820215126,str\(\'ks-test\'\),48,str\(\'bounded\'\)
252,252_0,FAILED,SOBOL,1018,576,1404,0.802777888633310787724894908024,0.657077902719378492690793791553,6.134077973413281981152067601215,str\(\'t-test\'\),21,str\(\'bounded\'\)
253,253_0,FAILED,SOBOL,3825,4460,2871,0.493691154098138240691184819298,0.190297105100005858879796960537,0.642089106627739991672854102944,str\(\'ks-test\'\),42,str\(\'bounded\'\)
254,254_0,FAILED,SOBOL,2654,1740,676,0.703204274771735082794066329370,0.489622953530400972788072522235,4.312322336077690998479283734923,str\(\'t-test\'\),26,str\(\'bounded\'\)
255,255_0,FAILED,SOBOL,2189,3130,4835,0.031529405191540717245946012781,0.895977940157055896541749007156,8.869377739524468395870826498140,str\(\'ks-test\'\),12,str\(\'bounded\'\)
256,256_0,FAILED,SOBOL,2199,1757,3155,0.830039865741506233121072000358,0.710664921360090406921017347486,1.973974764426238870385077461833,str\(\'t-test\'\),17,str\(\'bounded\'\)
257,257_0,FAILED,SOBOL,2643,3142,2277,0.404061675872653736085737818939,0.183458249544724810720097707417,7.497732262893580745810595544754,str\(\'ks-test\'\),47,str\(\'bounded\'\)
258,258_0,FAILED,SOBOL,3815,578,3848,0.675881388295441865032842088112,0.387276513462886218253089509744,7.574572595143691522423523565521,str\(\'t-test\'\),38,str\(\'bounded\'\)
259,259_0,FAILED,SOBOL,1026,4468,350,0.121219800220802420565036072730,0.982705633329227556949092559080,2.990698826733976467551201494643,str\(\'ks-test\'\),2,str\(\'bounded\'\)
260,260_0,FAILED,SOBOL,103,1188,1518,0.161401953501626838072269265467,0.870612816026434255256560845737,0.653416292883455818163440653734,str\(\'t-test\'\),30,str\(\'bounded\'\)
261,261_0,FAILED,SOBOL,4745,3866,2983,0.604983807712793364430581277702,0.281038762064650671224086408984,6.166157607791945771680275356630,str\(\'ks-test\'\),7,str\(\'bounded\'\)
262,262_0,FAILED,SOBOL,3574,2357,798,0.315072916202247144124015676425,0.040187453629449011727192697663,8.899089574049227735486056189984,str\(\'t-test\'\),23,str\(\'bounded\'\)
263,263_0,FAILED,SOBOL,1274,2531,4957,0.887338588735088751313639932050,0.573233955642208470315779322846,4.326170081065036754353059222922,str\(\'ks-test\'\),40,str\(\'bounded\'\)
264,264_0,FAILED,SOBOL,1675,29,1156,0.561239203684032017527272273583,0.246528835048899053195015085294,3.532616309342905935864109778777,str\(\'t-test\'\),27,str\(\'bounded\'\)
265,265_0,FAILED,SOBOL,3173,4851,4653,0.236828857382759438987562816692,0.649107184322550878619040304329,8.399667676128446558436735358555,str\(\'ks-test\'\),12,str\(\'bounded\'\)
266,266_0,FAILED,SOBOL,4502,1350,1844,0.960016916019842070362244612625,0.920655029715970130155255901627,6.604246946678497209859415306710,str\(\'t-test\'\),22,str\(\'bounded\'\)
267,267_0,FAILED,SOBOL,346,3677,2721,0.273087289065122584830191954097,0.449853934964165091958676612194,1.422254043231718112494377237454,str\(\'ks-test\'\),42,str\(\'bounded\'\)
268,268_0,FAILED,SOBOL,627,1959,4201,0.446283698130398975845167797161,0.343633449213579300618448542082,4.702129030092620176617401739350,str\(\'t-test\'\),15,str\(\'bounded\'\)
269,269_0,FAILED,SOBOL,4215,3075,42,0.757110153006389730023784068180,0.808579180633649197140755404689,9.577750724931247461313432722818,str\(\'ks-test\'\),48,str\(\'bounded\'\)
270,270_0,FAILED,SOBOL,2887,628,3486,0.046043805906549099826730042651,0.511689677184447688773616391700,5.438711804870516530741042515729,str\(\'t-test\'\),32,str\(\'bounded\'\)
271,271_0,FAILED,SOBOL,1954,4239,2020,0.719390073087066372892195431632,0.103271200286224482112196199068,0.248201094711199415909774756983,str\(\'ks-test\'\),6,str\(\'bounded\'\)
272,272_0,FAILED,SOBOL,2120,795,4468,0.360647689105942859111308962383,0.961235324593260886949508403632,9.739787497463636256611607677769,str\(\'ks-test\'\),34,str\(\'bounded\'\)
273,273_0,FAILED,SOBOL,3034,4093,971,0.934830924842506627570060118160,0.432087256362661709108152763292,4.540740765743889184591353114229,str\(\'t-test\'\),4,str\(\'bounded\'\)
274,274_0,FAILED,SOBOL,4361,2126,2535,0.148963895630091436306230434639,0.138608974954113367550334601219,0.399329147562384634273513484004,str\(\'ks-test\'\),13,str\(\'bounded\'\)
275,275_0,FAILED,SOBOL,793,2929,1657,0.586729764008894538740435109503,0.732081470133736700311999356927,5.288384683838114774800942541333,str\(\'t-test\'\),49,str\(\'bounded\'\)
276,276_0,FAILED,SOBOL,492,1515,168,0.631768761819228474863052724686,0.621962394451722522248360291997,8.569781299607827307340812694747,str\(\'ks-test\'\),21,str\(\'bounded\'\)
277,277_0,FAILED,SOBOL,4668,3530,4327,0.071290708310902117794682908425,0.030431715803220869831502426450,3.362159471940249222399188511190,str\(\'t-test\'\),44,str\(\'bounded\'\)
278,278_0,FAILED,SOBOL,3339,195,2147,0.844914199814200350679982420843,0.290771166728809482560080823532,1.564218239632435114572217571549,str\(\'ks-test\'\),29,str\(\'bounded\'\)
279,279_0,FAILED,SOBOL,1821,4704,3614,0.420854052750393725634836528116,0.821876272326335310935974121094,6.461786814725958727478882792639,str\(\'t-test\'\),11,str\(\'bounded\'\)
280,280_0,FAILED,SOBOL,1440,2191,2463,0.029699945494532586920399808150,0.494684174215421101905576506397,5.693635566722602625588933733525,str\(\'ks-test\'\),24,str\(\'bounded\'\)
281,281_0,FAILED,SOBOL,3721,2676,3341,0.705026596216484890966569309967,0.899204217331483923736357155576,1.126815701084211474025664756482,str\(\'t-test\'\),39,str\(\'bounded\'\)
282,282_0,FAILED,SOBOL,4892,1021,535,0.495764266138896347868580960494,0.670535615311935506710483423376,3.862115448570810460893198978738,str\(\'ks-test\'\),29,str\(\'bounded\'\)
283,283_0,FAILED,SOBOL,269,4012,4033,0.800711914844810968006072471326,0.201691442674025889214561857443,9.363868852046318025372784177307,str\(\'t-test\'\),9,str\(\'bounded\'\)
284,284_0,FAILED,SOBOL,1173,413,2856,0.978797528516501147421990935982,0.093496917875483628868060748118,7.013471702211536928928126144456,str\(\'ks-test\'\),36,str\(\'bounded\'\)
285,285_0,FAILED,SOBOL,3981,4615,1390,0.285988623226061444704271252704,0.560399571409448959968813142041,2.457663252237253015408668943564,str\(\'t-test\'\),3,str\(\'bounded\'\)
286,286_0,FAILED,SOBOL,2809,1592,4830,0.513220306219533073388561206229,0.759831706484779711985311223543,2.537028706243261932939958569477,str\(\'ks-test\'\),19,str\(\'bounded\'\)
287,287_0,FAILED,SOBOL,2346,3289,672,0.190790815625339754690870108789,0.353354923428967571119585500128,8.027823066398500628793044597842,str\(\'t-test\'\),45,str\(\'bounded\'\)
288,288_0,FAILED,SOBOL,2493,476,1738,0.425869387857615966375135485578,0.582687564153224202279091059609,9.078164101834408583613367227372,str\(\'ks-test\'\),39,str\(\'bounded\'\)
289,289_0,FAILED,SOBOL,2663,4404,2773,0.871191059073433304860145653947,0.055359155394136903838298024993,3.947455456496216541495414276142,str\(\'t-test\'\),25,str\(\'bounded\'\)
290,290_0,FAILED,SOBOL,3992,1801,1202,0.083985852940008043354680467019,0.251134661264717562456638688673,1.055933141998946611650467275467,str\(\'ks-test\'\),10,str\(\'bounded\'\)
291,291_0,FAILED,SOBOL,1164,3224,4543,0.650125966280698741606158819195,0.846685696531087161886830472213,5.876621984524653008463701553410,str\(\'t-test\'\),30,str\(\'bounded\'\)
292,292_0,FAILED,SOBOL,199,2450,3532,0.568008982706814991026078587311,0.984094678662717381456559451181,7.903264851996675943723857926670,str\(\'ks-test\'\),2,str\(\'bounded\'\)
293,293_0,FAILED,SOBOL,4959,2584,1910,0.136392482565715900122427228780,0.394398887757211935589651830014,2.783529479164630338061670045136,str\(\'t-test\'\),36,str\(\'bounded\'\)
294,294_0,FAILED,SOBOL,3632,1115,4096,0.908430337736383042290810863051,0.161586351845413450645239095138,2.235458478962071282580836850684,str\(\'ks-test\'\),44,str\(\'bounded\'\)
295,295_0,FAILED,SOBOL,1527,3754,93,0.355995927121490252087454564389,0.694754769258201121395757127175,7.045150135009550673714784352342,str\(\'t-test\'\),18,str\(\'bounded\'\)
296,296_0,FAILED,SOBOL,1772,1267,3796,0.218851286182180054806778457532,0.117087704859673971680145143637,5.022233069974929797751883597812,str\(\'ks-test\'\),5,str\(\'bounded\'\)
297,297_0,FAILED,SOBOL,3387,3633,456,0.516242641296237758652409866045,0.519544198218733099814414799766,0.543309492954984318835442991258,str\(\'t-test\'\),34,str\(\'bounded\'\)
298,298_0,FAILED,SOBOL,4560,93,3265,0.306369284261018060000481000316,0.784027820978313694233463593264,4.528469936757349323386279138504,str\(\'ks-test\'\),50,str\(\'bounded\'\)
299,299_0,FAILED,SOBOL,599,4954,2231,0.989739518390968409100594271877,0.313348522655665873148933542325,9.942355658982879873519777902402,str\(\'t-test\'\),14,str\(\'bounded\'\)
300,300_0,FAILED,SOBOL,921,740,908,0.790133501810952987298719563114,0.456626177985221148869499074863,6.356724521935918303938706230838,str\(\'ks-test\'\),43,str\(\'bounded\'\)
