trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
0,0_0,FAILED,GenerationStep_0,,,3812,42,0.717798902750015233031888328696,0.454073763906955696345590922647,804,EDFSMode.RANDOM
1,1_0,FAILED,GenerationStep_0,,,184,74,0.149576748047024005172644933737,0.828640843585133568538481085852,318,EDFSMode.RANDOM
2,2_0,FAILED,GenerationStep_0,,,1643,15,0.787079937810078233972888028802,0.014415586680173873151966645878,343,EDFSMode.RANDOM
3,3_0,FAILED,GenerationStep_0,,,3093,97,0.345541766149923212925187954170,0.636508477667346639350398618262,731,EDFSMode.RANDOM
4,4_0,FAILED,GenerationStep_0,,,3152,6,0.096480268614366648805003023881,0.537273962389677728346271123883,597,EDFSMode.RANDOM
5,5_0,FAILED,GenerationStep_0,,,2093,87,0.537995177751407038790887327195,0.164665614483878008922346225518,533,EDFSMode.RANDOM
6,6_0,FAILED,GenerationStep_0,,,1064,27,0.398647250190377222534010570598,0.994240969045087741307042961125,100,EDFSMode.RANDOM
7,7_0,FAILED,GenerationStep_0,,,4926,57,0.966876610066741748461538463744,0.370189345356076948689860728336,967,EDFSMode.RANDOM
8,8_0,FAILED,GenerationStep_0,,,4526,20,0.479642376558855165757933036730,0.227609514599665996303912152143,260,EDFSMode.RANDOM
9,9_0,FAILED,GenerationStep_0,,,898,88,0.917221253400668512512083907495,0.602638867679983425418299702869,873,EDFSMode.RANDOM
10,10_0,COMPLETED,GenerationStep_0,0.680000000000000048849813083507,4102.000000000000000000000000000000,2198,50,0.019436402812600134942799812166,0.302763782788068036566642149410,666,EDFSMode.RANDOM
11,11_0,FAILED,GenerationStep_0,,,3648,68,0.583699273850768807214706157538,0.925368891706690233078802521050,405,EDFSMode.RANDOM
12,12_0,FAILED,GenerationStep_0,,,2614,34,0.832897751472890357504752500972,0.779094015307724485630558319826,467,EDFSMode.RANDOM
13,13_0,FAILED,GenerationStep_0,,,1554,53,0.268627805385738605004064538662,0.406004367025569079530100680131,659,EDFSMode.RANDOM
14,14_0,FAILED,GenerationStep_0,,,372,10,0.668013652199879293114292977407,0.690529354261234407097447274282,909,EDFSMode.RANDOM
15,15_0,FAILED,GenerationStep_0,,,4234,80,0.230458149416372187756607559095,0.065984540544450284715871646313,169,EDFSMode.RANDOM
16,16_0,FAILED,GenerationStep_0,,,4194,9,0.890425129044800978128648694110,0.958107623150572185188877938344,774,EDFSMode.RANDOM
17,17_0,FAILED,GenerationStep_0,,,566,77,0.460601186253130456815796378578,0.336119437683373711855949750316,360,EDFSMode.RANDOM
18,18_0,FAILED,GenerationStep_0,,,1280,36,0.602755458204075722505876910873,0.510879103545099466643364394258,278,EDFSMode.RANDOM
19,19_0,FAILED,GenerationStep_0,,,2730,54,0.046217072108760477722189108363,0.136450969761237494992656138493,791,EDFSMode.RANDOM
20,20_0,FAILED,GenerationStep_0,,,3532,45,0.295416033050045379049208804645,0.032998349688947201108213391763,982,EDFSMode.RANDOM
21,21_0,FAILED,GenerationStep_0,,,2472,64,0.851946392329409718513488769531,0.656941468225792024604459129478,145,EDFSMode.RANDOM
22,22_0,FAILED,GenerationStep_0,,,704,24,0.211394038628786806732762215688,0.498019204707816243171691894531,521,EDFSMode.RANDOM
23,23_0,FAILED,GenerationStep_0,,,4565,94,0.641240403711795803332051946199,0.870492405422031878536870408425,555,EDFSMode.RANDOM
24,24_0,FAILED,GenerationStep_0,,,4730,31,0.161799134036526071067640941692,0.732357151666656158717216840159,418,EDFSMode.RANDOM
25,25_0,FAILED,GenerationStep_0,,,1102,63,0.722175107749179034932751619635,0.109890989571809774560939843013,705,EDFSMode.RANDOM
26,26_0,FAILED,GenerationStep_0,,,1975,1,0.341180551480501914607401658941,0.799488013163208943723248012247,857,EDFSMode.RANDOM
27,27_0,FAILED,GenerationStep_0,,,3425,83,0.774842074453830687019717515795,0.424563365602865838699386813460,217,EDFSMode.RANDOM
28,28_0,FAILED,GenerationStep_0,,,2820,17,0.525780123341828553584775818308,0.274588130768388505309474112437,210,EDFSMode.RANDOM
29,29_0,FAILED,GenerationStep_0,,,1761,97,0.092096289612352846831733188537,0.898997797293588529754515548120,920,EDFSMode.RANDOM
30,30_0,RUNNING,GenerationStep_0,,,146,41,0.971245126573368922073825615371,0.193563371358439317848620930818,614,EDFSMode.RANDOM
31,31_0,RUNNING,GenerationStep_0,,,4008,72,0.410877306083217264109919142356,0.566544514488428796461505498883,452,EDFSMode.RANDOM
32,32_0,COMPLETED,GenerationStep_0,0.670000000000000039968028886506,2298.000000000000000000000000000000,3965,13,0.005557694133371114675323809706,0.848006484186276776604529459291,952,EDFSMode.RANDOM
33,33_0,RUNNING,GenerationStep_0,,,15,95,0.565933604642748777635574697342,0.473449157331138847926155222012,115,EDFSMode.RANDOM
34,34_0,RUNNING,GenerationStep_0,,,1832,43,0.497423240577802072692747969995,0.679518164236098565211818822718,548,EDFSMode.RANDOM
35,35_0,FAILED,GenerationStep_0,,,2961,75,0.931084707783535137082253640983,0.057415519496425988787979832750,582,EDFSMode.RANDOM
36,36_0,RUNNING,GenerationStep_0,,,3292,28,0.681412729812785999961022298521,0.145046327985823148010169347799,744,EDFSMode.RANDOM
37,37_0,RUNNING,GenerationStep_0,,,1929,59,0.247728840315714488040654828183,0.517663957478478597984405951138,329,EDFSMode.RANDOM
38,38_0,RUNNING,GenerationStep_0,,,1244,5,0.815611865762621124353870527557,0.327432352917268854053389759429,305,EDFSMode.RANDOM
39,39_0,RUNNING,GenerationStep_0,,,4804,85,0.255243982069194297324088438472,0.951474695019423943875835902872,818,EDFSMode.RANDOM
40,40_0,RUNNING,GenerationStep_0,,,4657,49,0.797045040203258392530472065118,0.591070431107655114288945696899,183,EDFSMode.RANDOM
41,41_0,RUNNING,GenerationStep_0,,,707,67,0.367221041643992052172507101204,0.216031320556998251980473924050,893,EDFSMode.RANDOM
42,42_0,FAILED,GenerationStep_0,,,2371,22,0.696134892705827956760344932263,0.874562655448913539579791631695,644,EDFSMode.RANDOM
43,43_0,FAILED,GenerationStep_0,,,3499,90,0.139596443407237535971887609776,0.251967304000630998306320407210,483,EDFSMode.RANDOM
44,44_0,FAILED,GenerationStep_0,,,2737,12,0.389161897834390424488759663291,0.417825497727841166373252690391,391,EDFSMode.RANDOM
45,45_0,FAILED,GenerationStep_0,,,1374,81,0.945692193910479539376012780849,0.790905868140980627956082571473,679,EDFSMode.RANDOM
46,46_0,FAILED,GenerationStep_0,,,530,32,0.117649423038586969925134440018,0.116537130905315283735390607944,887,EDFSMode.RANDOM
47,47_0,FAILED,GenerationStep_0,,,4090,52,0.547495732354000175234887137776,0.741091222491115364512381802342,247,EDFSMode.RANDOM
48,48_0,FAILED,GenerationStep_0,,,4364,38,0.323887047916650794299187055003,0.347933878133073470895197942809,571,EDFSMode.RANDOM
49,49_0,FAILED,GenerationStep_0,,,414,56,0.761465868990868322008225277386,0.969928010284900610216141103592,507,EDFSMode.RANDOM
50,50_0,FAILED,GenerationStep_0,,,1414,8,0.175190601231530296288951831229,0.187012094423174846102853052798,130,EDFSMode.RANDOM
51,51_0,FAILED,GenerationStep_0,,,2542,76,0.739453409066423761331066089042,0.561434281522408151765546335810,997,EDFSMode.RANDOM
52,52_0,FAILED,GenerationStep_0,,,3693,23,0.989018380174413347383222117060,0.645364493634551728007409110432,778,EDFSMode.RANDOM
53,53_0,FAILED,GenerationStep_0,,,2331,92,0.424748370883986370305507307421,0.021426849616691470007401321141,292,EDFSMode.RANDOM
54,54_0,FAILED,GenerationStep_0,,,823,47,0.511893796809017698201671464631,0.819692863134667271118871667568,372,EDFSMode.RANDOM
55,55_0,FAILED,GenerationStep_0,,,4383,66,0.074338238257914787676661205751,0.447214187901467108421371676741,761,EDFSMode.RANDOM
56,56_0,FAILED,GenerationStep_0,,,4922,2,0.623932230481877958538916573161,0.090280241092666982383185825256,438,EDFSMode.RANDOM
57,57_0,FAILED,GenerationStep_0,,,972,84,0.055710008857771754764431904050,0.712740452785044942274339518917,629,EDFSMode.RANDOM
58,58_0,FAILED,GenerationStep_0,,,2125,29,0.880947387106716606197664987121,0.381799679193645713493054927312,935,EDFSMode.RANDOM
59,59_0,FAILED,GenerationStep_1,,,1929,68,0.125416549824157980141947632546,0.987928318696681295740802397631,142,EDFSMode.RANDOM
60,60_0,COMPLETED,GenerationStep_1,0.729999999999999982236431605997,2864.000000000000000000000000000000,5000,100,0.001000000000000000020816681712,0.129114975508165086282019728969,1000,EDFSMode.RANDOM
61,61_0,FAILED,GenerationStep_1,,,3636,1,0.998999999999999999111821580300,0.001000000000000000020816681712,100,EDFSMode.RANDOM
62,62_0,COMPLETED,GenerationStep_1,0.719999999999999973354647408996,3053.000000000000000000000000000000,2898,100,0.001000000000000000020816681712,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
63,63_0,FAILED,GenerationStep_1,,,4917,18,0.998999999999999999111821580300,0.953768457325810503633078951680,100,EDFSMode.RANDOM
64,64_0,FAILED,GenerationStep_1,,,5000,100,0.998999999999999999111821580300,0.605312818062845758859680245223,661,EDFSMode.RANDOM
65,65_0,FAILED,GenerationStep_1,,,1434,1,0.998999999999999999111821580300,0.998999999999999999111821580300,642,EDFSMode.RANDOM
66,66_0,FAILED,GenerationStep_1,,,1677,100,0.998999999999999999111821580300,0.486855692624336588991695862205,1000,EDFSMode.RANDOM
67,67_0,FAILED,GenerationStep_1,,,1,5,0.998999999999999999111821580300,0.001000000000000000020816681712,824,EDFSMode.RANDOM
68,68_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,2025.000000000000000000000000000000,845,45,0.097950786799809966276519901385,0.718994490231671057323126206029,130,EDFSMode.RANDOM
69,69_0,COMPLETED,GenerationStep_1,0.600000000000000088817841970013,253.000000000000000000000000000000,3039,1,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
70,70_0,FAILED,GenerationStep_1,,,1,100,0.998999999999999999111821580300,0.796121265568675240409390880814,100,EDFSMode.RANDOM
71,71_0,COMPLETED,GenerationStep_1,0.790000000000000035527136788005,2199.000000000000000000000000000000,1754,93,0.026665270314399181633691071625,0.234539395456631105663092284885,100,EDFSMode.RANDOM
72,72_0,COMPLETED,GenerationStep_1,0.579999999999999960031971113494,6466.000000000000000000000000000000,5000,1,0.529635045426795625367333286704,0.001000000000000000020816681712,100,EDFSMode.RANDOM
73,73_0,COMPLETED,GenerationStep_1,0.790000000000000035527136788005,2119.000000000000000000000000000000,4437,100,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
74,74_0,FAILED,GenerationStep_1,,,359,100,0.641955556029650598048874599044,0.467135438877737341201168419502,756,EDFSMode.RANDOM
75,75_0,COMPLETED,GenerationStep_1,0.589999999999999968913755310496,245.000000000000000000000000000000,4832,1,0.001000000000000000020816681712,0.194023689080397049311343948830,100,EDFSMode.RANDOM
76,76_0,FAILED,GenerationStep_1,,,2634,19,0.673418282646720101070059172343,0.289939050910206719269268660355,332,EDFSMode.RANDOM
77,77_0,FAILED,GenerationStep_1,,,4888,16,0.670392231110857439446704120201,0.461445455828880801707470027395,494,EDFSMode.RANDOM
78,78_0,FAILED,GenerationStep_1,,,1,1,0.998999999999999999111821580300,0.001000000000000000020816681712,137,EDFSMode.RANDOM
79,79_0,FAILED,GenerationStep_1,,,4905,100,0.319197140491810527063165636719,0.230333719263279529387844490884,752,EDFSMode.RANDOM
80,80_0,FAILED,GenerationStep_1,,,4808,1,0.489947918332547249775643649627,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
81,81_0,FAILED,GenerationStep_1,,,4754,1,0.998999999999999999111821580300,0.066648504897423507808973397459,551,EDFSMode.RANDOM
82,82_0,COMPLETED,GenerationStep_1,0.790000000000000035527136788005,1984.000000000000000000000000000000,4336,59,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
83,83_0,COMPLETED,GenerationStep_1,0.579999999999999960031971113494,6527.000000000000000000000000000000,1,1,0.490320263076785278766323017408,0.210310739403501839595023170659,214,EDFSMode.RANDOM
84,84_0,FAILED,GenerationStep_1,,,182,1,0.998999999999999999111821580300,0.998999999999999999111821580300,939,EDFSMode.RANDOM
85,85_0,FAILED,GenerationStep_1,,,2238,1,0.926018434175598814661611868360,0.599935066361299229598103011085,767,EDFSMode.RANDOM
86,86_0,FAILED,GenerationStep_1,,,5000,100,0.965781761065881982908365444018,0.219975899097204191656729221904,595,EDFSMode.RANDOM
87,87_0,FAILED,GenerationStep_1,,,2444,99,0.598542870959638650951717409043,0.341293604335254074921834899214,435,EDFSMode.RANDOM
88,88_0,FAILED,GenerationStep_1,,,1961,88,0.491461863452684666331293783514,0.746517345290255263101641958201,458,EDFSMode.RANDOM
89,89_0,FAILED,GenerationStep_1,,,2216,1,0.998999999999999999111821580300,0.787907314447429674153511314216,954,EDFSMode.RANDOM
90,90_0,COMPLETED,GenerationStep_1,0.810000000000000053290705182008,1349.000000000000000000000000000000,872,28,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
91,91_0,RUNNING,GenerationStep_1,,,449,98,0.998999999999999999111821580300,0.736819030091986570951689827780,100,EDFSMode.RANDOM
92,92_0,RUNNING,GenerationStep_1,,,4797,100,0.998999999999999999111821580300,0.998999999999999999111821580300,635,EDFSMode.RANDOM
93,93_0,RUNNING,GenerationStep_1,,,4308,100,0.806803279897477687576667904068,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
94,94_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,1863.000000000000000000000000000000,3832,40,0.001000000000000000020816681712,0.001000000000000000020816681712,100,EDFSMode.RANDOM
95,95_0,COMPLETED,GenerationStep_1,0.780000000000000026645352591004,2203.000000000000000000000000000000,4244,17,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
96,96_0,RUNNING,GenerationStep_1,,,3431,48,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
97,97_0,RUNNING,GenerationStep_1,,,477,1,0.998999999999999999111821580300,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
98,98_0,RUNNING,GenerationStep_1,,,4668,100,0.824421209709200852877586385148,0.001000000000000000020816681712,485,EDFSMode.RANDOM
99,99_0,RUNNING,GenerationStep_1,,,3970,100,0.558410091242360739904881938855,0.998999999999999999111821580300,783,EDFSMode.RANDOM
100,100_0,RUNNING,GenerationStep_1,,,3752,100,0.368049921373125421553140768083,0.998999999999999999111821580300,100,EDFSMode.RANDOM
101,101_0,RUNNING,GenerationStep_1,,,4482,100,0.835952255710820657519377618883,0.001000000000000000020816681712,100,EDFSMode.RANDOM
102,102_0,RUNNING,GenerationStep_1,,,2028,100,0.379532894947770538252029837167,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
103,103_0,RUNNING,GenerationStep_1,,,1655,100,0.998999999999999999111821580300,0.998999999999999999111821580300,354,EDFSMode.RANDOM
104,104_0,RUNNING,GenerationStep_1,,,4552,22,0.343335192401337419010332041580,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
105,105_0,RUNNING,GenerationStep_1,,,3898,27,0.998999999999999999111821580300,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
106,106_0,RUNNING,GenerationStep_1,,,4173,100,0.527548607019928006423015176551,0.001000000000000000020816681712,492,EDFSMode.RANDOM
107,107_0,RUNNING,GenerationStep_1,,,3313,1,0.621296607766136377293264558830,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
108,108_0,RUNNING,GenerationStep_1,,,5000,100,0.989359954661266471909186748235,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
109,109_0,RUNNING,GenerationStep_1,,,3817,75,0.998999999999999999111821580300,0.001000000000000000020816681712,640,EDFSMode.RANDOM
110,110_0,RUNNING,GenerationStep_1,,,4260,89,0.612557462354098469781149560731,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
111,111_0,RUNNING,GenerationStep_1,,,2171,100,0.740831600678586110753087723424,0.001000000000000000020816681712,670,EDFSMode.RANDOM
112,112_0,RUNNING,GenerationStep_1,,,4610,36,0.998999999999999999111821580300,0.998999999999999999111821580300,383,EDFSMode.RANDOM
113,113_0,COMPLETED,GenerationStep_1,0.600000000000000088817841970013,140.000000000000000000000000000000,1,42,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
114,114_0,RUNNING,GenerationStep_1,,,3570,100,0.261547683984690582104093437010,0.998999999999999999111821580300,405,EDFSMode.RANDOM
115,115_0,COMPLETED,GenerationStep_1,0.579999999999999960031971113494,6911.000000000000000000000000000000,3902,1,0.303206593801176149671761095306,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
116,116_0,RUNNING,GenerationStep_1,,,4166,100,0.998999999999999999111821580300,0.001000000000000000020816681712,100,EDFSMode.RANDOM
117,117_0,RUNNING,GenerationStep_1,,,3307,100,0.998999999999999999111821580300,0.998999999999999999111821580300,848,EDFSMode.RANDOM
118,118_0,FAILED,GenerationStep_1,,,4703,85,0.851942988303173165398618493782,0.998999999999999999111821580300,667,EDFSMode.RANDOM
119,119_0,FAILED,GenerationStep_1,,,1903,71,0.998999999999999999111821580300,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
120,120_0,COMPLETED,GenerationStep_1,0.579999999999999960031971113494,274.000000000000000000000000000000,3930,1,0.001000000000000000020816681712,0.001000000000000000020816681712,217,EDFSMode.RANDOM
121,121_0,COMPLETED,GenerationStep_1,0.589999999999999968913755310496,241.000000000000000000000000000000,908,1,0.001000000000000000020816681712,0.276111346577328164997311432671,100,EDFSMode.RANDOM
122,122_0,COMPLETED,GenerationStep_1,0.600000000000000088817841970013,275.000000000000000000000000000000,1182,1,0.001000000000000000020816681712,0.592868564720958723945898327656,230,EDFSMode.RANDOM
123,123_0,COMPLETED,GenerationStep_1,0.619999999999999995559107901499,244.000000000000000000000000000000,979,1,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
124,124_0,RUNNING,GenerationStep_1,,,1250,100,0.705443956315675912982499085047,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
125,125_0,RUNNING,GenerationStep_1,,,1717,1,0.665678787278301098417898629123,0.998999999999999999111821580300,954,EDFSMode.RANDOM
126,126_0,RUNNING,GenerationStep_1,,,27,100,0.551691920492089038496885677887,0.544822619688392406622767794033,895,EDFSMode.RANDOM
127,127_0,RUNNING,GenerationStep_1,,,4872,4,0.774110593177577910317666010087,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
128,128_0,RUNNING,GenerationStep_1,,,1360,23,0.758538440896207144525931198586,0.001000000000000000020816681712,714,EDFSMode.RANDOM
129,129_0,RUNNING,GenerationStep_1,,,1227,41,0.998999999999999999111821580300,0.001000000000000000020816681712,512,EDFSMode.RANDOM
130,130_0,RUNNING,GenerationStep_1,,,2325,100,0.926867485444902050595317177795,0.001000000000000000020816681712,485,EDFSMode.RANDOM
131,131_0,FAILED,GenerationStep_1,,,1382,1,0.906447348554714205093318923900,0.001000000000000000020816681712,100,EDFSMode.RANDOM
132,132_0,FAILED,GenerationStep_1,,,1990,73,0.900588891182849904382123895630,0.998999999999999999111821580300,310,EDFSMode.RANDOM
133,133_0,FAILED,GenerationStep_1,,,3398,1,0.996363862299438296510345480783,0.001000000000000000020816681712,520,EDFSMode.RANDOM
134,134_0,FAILED,GenerationStep_1,,,3758,100,0.775114689779614729481238555309,0.001000000000000000020816681712,402,EDFSMode.RANDOM
135,135_0,COMPLETED,GenerationStep_1,0.589999999999999968913755310496,258.000000000000000000000000000000,737,1,0.001000000000000000020816681712,0.998999999999999999111821580300,208,EDFSMode.RANDOM
136,136_0,FAILED,GenerationStep_1,,,3899,1,0.998999999999999999111821580300,0.998999999999999999111821580300,182,EDFSMode.RANDOM
137,137_0,COMPLETED,GenerationStep_1,0.579999999999999960031971113494,255.000000000000000000000000000000,1167,1,0.001000000000000000020816681712,0.001000000000000000020816681712,100,EDFSMode.RANDOM
138,138_0,FAILED,GenerationStep_1,,,796,1,0.849960138727061664809525609598,0.998999999999999999111821580300,422,EDFSMode.RANDOM
139,139_0,FAILED,GenerationStep_1,,,571,1,0.764105275524136096088057001907,0.998999999999999999111821580300,829,EDFSMode.RANDOM
140,140_0,FAILED,GenerationStep_1,,,1901,1,0.892413601178770221622471581213,0.001000000000000000020816681712,492,EDFSMode.RANDOM
141,141_0,FAILED,GenerationStep_1,,,1011,100,0.933376252328424249604665874358,0.001000000000000000020816681712,224,EDFSMode.RANDOM
142,142_0,FAILED,GenerationStep_1,,,4480,1,0.723148532591504800137727215770,0.587937736952476086571550695226,688,EDFSMode.RANDOM
143,143_0,FAILED,GenerationStep_1,,,1074,1,0.905784943916170481870153707860,0.998999999999999999111821580300,852,EDFSMode.RANDOM
144,144_0,FAILED,GenerationStep_1,,,3348,1,0.758626556541318941562224154040,0.225516123370348792187556341560,528,EDFSMode.RANDOM
145,145_0,FAILED,GenerationStep_1,,,5000,86,0.895664557561793528428495392291,0.998999999999999999111821580300,839,EDFSMode.RANDOM
146,146_0,COMPLETED,GenerationStep_1,0.589999999999999968913755310496,1355.000000000000000000000000000000,4094,1,0.094444572476146307349331721070,0.001000000000000000020816681712,100,EDFSMode.RANDOM
147,147_0,FAILED,GenerationStep_1,,,1439,100,0.722539395469016909601123188622,0.985446890151089771592296528979,405,EDFSMode.RANDOM
148,148_0,FAILED,GenerationStep_1,,,981,1,0.809895164659468091983285376045,0.998999999999999999111821580300,100,EDFSMode.RANDOM
149,149_0,FAILED,GenerationStep_1,,,49,100,0.998999999999999999111821580300,0.581771132535131574314846147900,778,EDFSMode.RANDOM
150,150_0,RUNNING,GenerationStep_1,,,4292,62,0.998999999999999999111821580300,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
151,151_0,COMPLETED,GenerationStep_1,0.600000000000000088817841970013,169.000000000000000000000000000000,1,46,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
152,152_0,RUNNING,GenerationStep_1,,,2435,78,0.686774485273090817827323917300,0.001000000000000000020816681712,242,EDFSMode.RANDOM
153,153_0,RUNNING,GenerationStep_1,,,1814,46,0.516354553412709971205174497300,0.001000000000000000020816681712,100,EDFSMode.RANDOM
154,154_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,1459.000000000000000000000000000000,1299,37,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
155,155_0,RUNNING,GenerationStep_1,,,455,23,0.874755882881050661481481256487,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
156,156_0,RUNNING,GenerationStep_1,,,1692,20,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
157,157_0,FAILED,GenerationStep_1,,,3927,91,0.789853568847408760156270091102,0.983450863596345370432061372412,1000,EDFSMode.RANDOM
158,158_0,FAILED,GenerationStep_1,,,2861,67,0.735212942379944833781735269440,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
159,159_0,FAILED,GenerationStep_1,,,1450,71,0.630034477076012344731736902759,0.998999999999999999111821580300,100,EDFSMode.RANDOM
160,160_0,FAILED,GenerationStep_1,,,395,97,0.226233470081968202070044071661,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
161,161_0,FAILED,GenerationStep_1,,,2229,39,0.744437068434881554779281032097,0.001000000000000000020816681712,808,EDFSMode.RANDOM
162,162_0,FAILED,GenerationStep_1,,,4281,38,0.818752218548912447104726197722,0.001000000000000000020816681712,100,EDFSMode.RANDOM
163,163_0,FAILED,GenerationStep_1,,,3277,59,0.656339109199889025880736426188,0.001000000000000000020816681712,100,EDFSMode.RANDOM
164,164_0,FAILED,GenerationStep_1,,,1287,65,0.926144316231440334341584730282,0.094756880630321102532143129338,836,EDFSMode.RANDOM
165,165_0,FAILED,GenerationStep_1,,,1949,20,0.962531595369765402558925870835,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
166,166_0,FAILED,GenerationStep_1,,,5000,88,0.312325946147599065039202059779,0.586385441380527061561167556647,260,EDFSMode.RANDOM
167,167_0,FAILED,GenerationStep_1,,,4020,90,0.470778486909194215925822391000,0.001000000000000000020816681712,100,EDFSMode.RANDOM
168,168_0,FAILED,GenerationStep_1,,,324,61,0.848015352997039117965982768510,0.998999999999999999111821580300,100,EDFSMode.RANDOM
169,169_0,FAILED,GenerationStep_1,,,1963,95,0.900780527773740624652987207810,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
170,170_0,FAILED,GenerationStep_1,,,2101,61,0.533752133729687661123364250670,0.998999999999999999111821580300,896,EDFSMode.RANDOM
171,171_0,FAILED,GenerationStep_1,,,3931,47,0.834383541361242597744762861112,0.983993393158899110062520776410,1000,EDFSMode.RANDOM
172,172_0,FAILED,GenerationStep_1,,,3268,46,0.998999999999999999111821580300,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
173,173_0,FAILED,GenerationStep_1,,,2215,77,0.951090447332738064822876822291,0.998999999999999999111821580300,406,EDFSMode.RANDOM
174,174_0,FAILED,GenerationStep_1,,,1666,46,0.995359822145165384910114880768,0.001000000000000000020816681712,100,EDFSMode.RANDOM
175,175_0,FAILED,GenerationStep_1,,,2749,77,0.272102824902881346158523001577,0.998999999999999999111821580300,274,EDFSMode.RANDOM
176,176_0,FAILED,GenerationStep_1,,,1247,82,0.096728815030972636890282956301,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
177,177_0,FAILED,GenerationStep_1,,,2893,88,0.998999999999999999111821580300,0.745263482169649771336139565392,782,EDFSMode.RANDOM
178,178_0,FAILED,GenerationStep_1,,,4458,96,0.734137443494859098791494034231,0.220383179075418378367601235368,113,EDFSMode.RANDOM
179,179_0,FAILED,GenerationStep_1,,,4955,56,0.773939525828812535657164062286,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
180,180_0,FAILED,GenerationStep_1,,,4261,47,0.627676976180353007883638838393,0.998999999999999999111821580300,100,EDFSMode.RANDOM
181,181_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,1369.000000000000000000000000000000,851,50,0.001000000000000000020816681712,0.001000000000000000020816681712,100,EDFSMode.RANDOM
182,182_0,FAILED,GenerationStep_1,,,991,41,0.812226826958145631252250495891,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
183,183_0,FAILED,GenerationStep_1,,,5000,91,0.518910870493669351688481583551,0.998999999999999999111821580300,100,EDFSMode.RANDOM
184,184_0,FAILED,GenerationStep_1,,,4097,32,0.890451635461461110665482010518,0.998999999999999999111821580300,100,EDFSMode.RANDOM
185,185_0,FAILED,GenerationStep_1,,,1466,75,0.886808845075195861795691598672,0.001000000000000000020816681712,589,EDFSMode.RANDOM
186,186_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,1220.000000000000000000000000000000,358,52,0.001000000000000000020816681712,0.001000000000000000020816681712,100,EDFSMode.RANDOM
187,187_0,FAILED,GenerationStep_1,,,4623,46,0.597016641113176649291460762470,0.998999999999999999111821580300,945,EDFSMode.RANDOM
188,188_0,FAILED,GenerationStep_1,,,1028,71,0.519972312475172282475455176609,0.998999999999999999111821580300,100,EDFSMode.RANDOM
189,189_0,FAILED,GenerationStep_1,,,993,78,0.548833264995960967702615107555,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
190,190_0,FAILED,GenerationStep_1,,,4774,75,0.654189062864252379725371611130,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
191,191_0,FAILED,GenerationStep_1,,,4495,87,0.674475063482036674145092547406,0.876081271863064947602595111675,100,EDFSMode.RANDOM
192,192_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,1849.000000000000000000000000000000,972,41,0.001000000000000000020816681712,0.001000000000000000020816681712,100,EDFSMode.RANDOM
