trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,feature_id,threshold,window_size
0,0_0,COMPLETED,SOBOL,0.690000000000000057731597280508,12936.000000000000000000000000000000,0.989999999999999991118215802999,1908,3,0.197709516435861598626644308752,1214
1,1_0,COMPLETED,SOBOL,0.680000000000000048849813083507,20.000000000000000000000000000000,0.000000000000000000000000000000,4127,6,0.775808710921555788608827697317,3990
2,2_0,COMPLETED,SOBOL,0.680000000000000048849813083507,23.000000000000000000000000000000,0.000000000000000000000000000000,3218,0,0.442172068547457441933801192135,2160
3,3_0,COMPLETED,SOBOL,0.680000000000000048849813083507,19.000000000000000000000000000000,0.000000000000000000000000000000,437,5,0.522909319046884757398174770060,3064
4,4_0,COMPLETED,SOBOL,0.660000000000000031086244689504,16.000000000000000000000000000000,0.000000000000000000000000000000,1055,1,0.889471696484833929119417916809,3192
5,5_0,COMPLETED,SOBOL,0.680000000000000048849813083507,4522.000000000000000000000000000000,0.950000000000000066613381477509,2640,4,0.091355857666581871678879167575,1587
6,6_0,COMPLETED,SOBOL,0.680000000000000048849813083507,19.000000000000000000000000000000,0.000000000000000000000000000000,4705,2,0.627558357600122684871735145862,4766
7,7_0,FAILED,SOBOL,,,,1290,7,0.330213697623461477359541049736,33
8,8_0,COMPLETED,SOBOL,0.680000000000000048849813083507,18.000000000000000000000000000000,0.000000000000000000000000000000,1786,0,0.743323464578017567561118994490,1305
9,9_0,COMPLETED,SOBOL,0.680000000000000048849813083507,19.000000000000000000000000000000,0.000000000000000000000000000000,4562,5,0.291930153070017683880621461867,3449
10,10_0,COMPLETED,SOBOL,0.690000000000000057731597280508,17.000000000000000000000000000000,0.000000000000000000000000000000,3096,3,0.988121118595823633157237964042,359
11,11_0,COMPLETED,SOBOL,0.680000000000000048849813083507,127.000000000000000000000000000000,0.119999999999999995559107901499,872,6,0.039974869413301347687017539556,4376
12,12_0,COMPLETED,SOBOL,0.680000000000000048849813083507,20.000000000000000000000000000000,0.000000000000000000000000000000,298,2,0.437512071548029790601930244520,4370
13,13_0,COMPLETED,SOBOL,0.680000000000000048849813083507,18.000000000000000000000000000000,0.000000000000000000000000000000,3709,7,0.606025487845763599636939034099,897
14,14_0,COMPLETED,SOBOL,0.660000000000000031086244689504,16.000000000000000000000000000000,0.000000000000000000000000000000,3948,1,0.175080926818773158215591934095,2797
15,15_0,COMPLETED,SOBOL,0.680000000000000048849813083507,19.000000000000000000000000000000,0.000000000000000000000000000000,2359,4,0.844731119444593780976049401943,2451
16,16_0,COMPLETED,SOBOL,0.660000000000000031086244689504,20.000000000000000000000000000000,0.000000000000000000000000000000,2326,1,0.276501856232061971052615945155,4888
17,17_0,COMPLETED,SOBOL,0.680000000000000048849813083507,15.000000000000000000000000000000,0.000000000000000000000000000000,3867,4,0.696406879635527720218135527830,159
18,18_0,COMPLETED,SOBOL,0.690000000000000057731597280508,5717.000000000000000000000000000000,0.959999999999999964472863211995,3478,2,0.024215699711814524242026180900,3337
19,19_0,COMPLETED,SOBOL,0.680000000000000048849813083507,18.000000000000000000000000000000,0.000000000000000000000000000000,18,7,0.941475177513435457221646629478,1730
20,20_0,COMPLETED,SOBOL,0.690000000000000057731597280508,236.000000000000000000000000000000,0.100000000000000005551115123126,690,3,0.590540293188765663678907458234,2016
21,21_0,COMPLETED,SOBOL,0.680000000000000048849813083507,19.000000000000000000000000000000,0.000000000000000000000000000000,2846,6,0.390652860308066007810623432306,2919
22,22_0,COMPLETED,SOBOL,0.680000000000000048849813083507,22.000000000000000000000000000000,0.000000000000000000000000000000,4499,0,0.829028788076713651911120450677,1087
23,23_0,COMPLETED,SOBOL,0.690000000000000057731597280508,6273.000000000000000000000000000000,0.530000000000000026645352591004,1655,5,0.128377671519294384028242461682,3867
24,24_0,COMPLETED,SOBOL,0.680000000000000048849813083507,18.000000000000000000000000000000,0.000000000000000000000000000000,1521,2,0.791232843779027472663756270777,2629
25,25_0,COMPLETED,SOBOL,0.680000000000000048849813083507,23.000000000000000000000000000000,0.000000000000000000000000000000,4985,7,0.244629545956850047438990713999,2282
