trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,delta
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,181.000000000000000000000000000000,5000,0.011853455923794116444458524029
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,63.000000000000000000000000000000,5000,0.755195119011403792619319119694
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,19.000000000000000000000000000000,1,0.026119306404114972508523351280
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,178.000000000000000000000000000000,3548,0.008992543654462566149465629906
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,123.000000000000000000000000000000,4281,0.082100939760232638509052094378
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,183.000000000000000000000000000000,4120,0.020812853031440703421850457744
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.419999999999999984456877655248,65.000000000000000000000000000000,101,0.001000000000000000020816681712
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,14.000000000000000000000000000000,1,0.096432712800439218669978913567
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.429999999999999993338661852249,73.000000000000000000000000000000,2140,0.001000000000000000020816681712
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,83.000000000000000000000000000000,258,0.001000000000000000020816681712
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,215.000000000000000000000000000000,1899,0.001000000000000000020816681712
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,56.000000000000000000000000000000,85,0.435440847556371357640614405682
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,104.000000000000000000000000000000,3896,0.053449367750652398978417068065
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,94.000000000000000000000000000000,1976,0.065438252508259409090385361196
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,152.000000000000000000000000000000,4314,0.042281393320108204281204677955
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,111.000000000000000000000000000000,4100,0.074226628806755956535567975152
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,18.000000000000000000000000000000,1,0.371186340170015616202192632045
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,219.000000000000000000000000000000,3931,0.001000000000000000020816681712
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.419999999999999984456877655248,88.000000000000000000000000000000,4540,0.165893774631734797209148268848
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.349999999999999977795539507497,65.000000000000000000000000000000,1304,0.185536629603136105082228368701
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.469999999999999973354647408996,84.000000000000000000000000000000,4367,0.125134684561974407479567616974
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,60.000000000000000000000000000000,544,0.171804467789402420807576277184
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.400000000000000022204460492503,90.000000000000000000000000000000,5000,0.216636804168525987090987428019
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.299999999999999988897769753748,39.000000000000000000000000000000,82,0.998999999999999999111821580300
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.390000000000000013322676295502,74.000000000000000000000000000000,1003,0.128168333871898187936722024460
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,212.000000000000000000000000000000,4449,0.001000000000000000020816681712
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,88.000000000000000000000000000000,3898,0.149764159906321053794542308424
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,99.000000000000000000000000000000,4133,0.098654685738649328108351710398
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,146.000000000000000000000000000000,872,0.001000000000000000020816681712
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,72.000000000000000000000000000000,2383,0.126816403349674755585141383563
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,62.000000000000000000000000000000,705,0.139495844567681215320220644571
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,58.000000000000000000000000000000,1356,0.683236198677548922653102181357
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.369999999999999995559107901499,83.000000000000000000000000000000,4580,0.197592760538376738255195164129
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,60.000000000000000000000000000000,4915,0.998999999999999999111821580300
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.400000000000000022204460492503,77.000000000000000000000000000000,1005,0.089824609122573048636262171840
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,59.000000000000000000000000000000,249,0.125522917701153258196455908546
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,104.000000000000000000000000000000,4501,0.104927815884309355576320399450
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,174.000000000000000000000000000000,4515,0.018822856416492329129086513717
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.349999999999999977795539507497,103.000000000000000000000000000000,1089,0.240238786286199490493942221292
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,86.000000000000000000000000000000,4723,0.138398963696974186543542373329
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.349999999999999977795539507497,92.000000000000000000000000000000,1769,0.187090438345013876375588779410
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,147.000000000000000000000000000000,987,0.001000000000000000020816681712
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,121.000000000000000000000000000000,793,0.013854230098433116188938463154
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,61.000000000000000000000000000000,873,0.198419937284059128002056127116
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,97.000000000000000000000000000000,4121,0.138369972058238616119396624526
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,89.000000000000000000000000000000,1139,0.072566358261669516860337125763
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.369999999999999995559107901499,67.000000000000000000000000000000,4197,0.530784305899577146803380855999
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.400000000000000022204460492503,84.000000000000000000000000000000,4989,0.160711234537394803689736022534
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.400000000000000022204460492503,64.000000000000000000000000000000,433,0.069914937203547897204281014183
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,62.000000000000000000000000000000,301,0.072572977584025977204618129690
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,67.000000000000000000000000000000,4979,0.617392125924483337051640319260
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,52.000000000000000000000000000000,3236,0.424696713274786086245171645714
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.429999999999999993338661852249,72.000000000000000000000000000000,538,0.062036168956891457604285733396
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,63.000000000000000000000000000000,3718,0.998999999999999999111821580300
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,98.000000000000000000000000000000,3919,0.107954588591809591546777369331
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.440000000000000002220446049250,94.000000000000000000000000000000,3531,0.100911912218217963976840678697
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,42.000000000000000000000000000000,35,0.599057818610254311231244628289
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,16.000000000000000000000000000000,1,0.042375833343428592758783679528
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,59.000000000000000000000000000000,3067,0.998999999999999999111821580300
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.419999999999999984456877655248,83.000000000000000000000000000000,3231,0.095955377328871882536276416431
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,216.000000000000000000000000000000,4789,0.001000000000000000020816681712
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,130.000000000000000000000000000000,4494,0.052170868536952207106249801427
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,221.000000000000000000000000000000,4158,0.001000000000000000020816681712
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.299999999999999988897769753748,56.000000000000000000000000000000,3535,0.492671212839423611207223530073
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,62.000000000000000000000000000000,4942,0.870104046487696014544610534358
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,96.000000000000000000000000000000,4021,0.085230763369460268985555728705
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,59.000000000000000000000000000000,190,0.067398258775459476965785654556
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,63.000000000000000000000000000000,2954,0.376329511538456507047101240460
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,33.000000000000000000000000000000,1,0.892875870453786024683040523087
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,188.000000000000000000000000000000,764,0.001000000000000000020816681712
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,56.000000000000000000000000000000,2407,0.998999999999999999111821580300
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,220.000000000000000000000000000000,4963,0.001000000000000000020816681712
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,66.000000000000000000000000000000,4499,0.608096792171106126367874367133
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.440000000000000002220446049250,92.000000000000000000000000000000,505,0.041248495070075677504384259464
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,168.000000000000000000000000000000,4318,0.032906004283570579327378169410
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,101.000000000000000000000000000000,3509,0.082178716738584595136174471008
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.440000000000000002220446049250,79.000000000000000000000000000000,598,0.040088900768871706115081821054
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,61.000000000000000000000000000000,879,0.577907235827880283451918330684
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,88.000000000000000000000000000000,3690,0.148041150566021184609155625367
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.289999999999999980015985556747,57.000000000000000000000000000000,2459,0.733083961226743685557494245586
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,49.000000000000000000000000000000,27,0.018028699713152841060948006202
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,204.000000000000000000000000000000,4387,0.011788893770245991929335183102
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,116.000000000000000000000000000000,4306,0.091479714551157081947607707662
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,53.000000000000000000000000000000,779,0.998999999999999999111821580300
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.429999999999999993338661852249,73.000000000000000000000000000000,292,0.056307042664528926534384112301
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,128.000000000000000000000000000000,4433,0.074227314714820996632838046025
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,24.000000000000000000000000000000,1,0.963986233540356951543515151570
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.409999999999999975575093458247,65.000000000000000000000000000000,529,0.073284324295458544429315850266
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,130.000000000000000000000000000000,4143,0.107651111688611605954335459501
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,131.000000000000000000000000000000,4415,0.056887851825051113929809787351
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,24.000000000000000000000000000000,1,0.998999999999999999111821580300
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.299999999999999988897769753748,58.000000000000000000000000000000,1274,0.784527631348901022256825399381
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,143.000000000000000000000000000000,4319,0.026715149830314498247130217123
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,105.000000000000000000000000000000,4998,0.078969140626872533217373018033
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.299999999999999988897769753748,58.000000000000000000000000000000,2148,0.760424941326358960758113880729
137,137_0,COMPLETED,BoTorch,GenerationStep_1,0.299999999999999988897769753748,67.000000000000000000000000000000,284,0.524713932099857061075454112142
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,54.000000000000000000000000000000,2457,0.456535307441059190480814322655
139,139_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,79.000000000000000000000000000000,2972,0.104680039770133306853416854665
140,140_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,112.000000000000000000000000000000,3962,0.120389988355189270219369745973
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,16.000000000000000000000000000000,1,0.310193277526363886398286240365
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,271.000000000000000000000000000000,4274,0.001000000000000000020816681712
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,165.000000000000000000000000000000,4298,0.047690254466387499432400431942
144,144_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,68.000000000000000000000000000000,4979,0.685600608611674600112451116729
145,145_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,184.000000000000000000000000000000,4812,0.031977121329451178854963444564
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,62.000000000000000000000000000000,2200,0.083960139673887268507712633436
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,94.000000000000000000000000000000,1563,0.081833974955508051452035545026
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,65.000000000000000000000000000000,2558,0.085852167443142016201029775857
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.429999999999999993338661852249,84.000000000000000000000000000000,3391,0.099987659492279390427427188115
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,186.000000000000000000000000000000,1234,0.022380971065003838621487730620
151,151_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,96.000000000000000000000000000000,5000,0.116714636414054176438703791518
152,152_0,COMPLETED,BoTorch,GenerationStep_1,0.440000000000000002220446049250,82.000000000000000000000000000000,4996,0.135760641743929599822848786062
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,123.000000000000000000000000000000,1416,0.037932111964381808044688426662
154,154_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,61.000000000000000000000000000000,3140,0.284023747056155795309706491025
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,160.000000000000000000000000000000,4321,0.015884656732594971267902295153
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,72.000000000000000000000000000000,3577,0.237315133682902495992905755884
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,58.000000000000000000000000000000,185,0.079344365717450016095568798846
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,159.000000000000000000000000000000,1080,0.001000000000000000020816681712
159,159_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,122.000000000000000000000000000000,4924,0.094100339938410729190287895563
160,160_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,147.000000000000000000000000000000,1165,0.012657470729157365221806408329
161,161_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,58.000000000000000000000000000000,205,0.058703395924950177442447341036
162,162_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,14.000000000000000000000000000000,1,0.075660316832208071580190278382
163,163_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,96.000000000000000000000000000000,1212,0.056608052092031617419376487987
164,164_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,126.000000000000000000000000000000,1222,0.029953136185189861706579250722
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,114.000000000000000000000000000000,3978,0.063851698707972290303125362243
166,166_0,COMPLETED,BoTorch,GenerationStep_1,0.599999999999999977795539507497,202.000000000000000000000000000000,4654,0.001000000000000000020816681712
167,167_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,75.000000000000000000000000000000,5000,0.343763045495889651981258339219
168,168_0,COMPLETED,BoTorch,GenerationStep_1,0.409999999999999975575093458247,86.000000000000000000000000000000,829,0.087336132552996381672727466139
169,169_0,COMPLETED,BoTorch,GenerationStep_1,0.369999999999999995559107901499,56.000000000000000000000000000000,51,0.001000000000000000020816681712
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,114.000000000000000000000000000000,1063,0.045373396027518705930781095503
171,171_0,COMPLETED,BoTorch,GenerationStep_1,0.369999999999999995559107901499,68.000000000000000000000000000000,395,0.070418935648498881541001992446
172,172_0,COMPLETED,BoTorch,GenerationStep_1,0.299999999999999988897769753748,56.000000000000000000000000000000,496,0.654778319820688459174107265426
173,173_0,COMPLETED,BoTorch,GenerationStep_1,0.409999999999999975575093458247,77.000000000000000000000000000000,3122,0.098348036655295498209561344538
174,174_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,61.000000000000000000000000000000,2928,0.314019256509884270300858588598
175,175_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,26.000000000000000000000000000000,10,0.054000337909045022233289756741
176,176_0,COMPLETED,BoTorch,GenerationStep_1,0.349999999999999977795539507497,69.000000000000000000000000000000,3407,0.284692078055848007966943669089
177,177_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,23.000000000000000000000000000000,1,0.666128157392091080346574472060
178,178_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,119.000000000000000000000000000000,4078,0.082391695310821091990938214167
179,179_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,99.000000000000000000000000000000,4162,0.064511581280766339130394726453
180,180_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,86.000000000000000000000000000000,1359,0.103368231049384029507365312384
181,181_0,COMPLETED,BoTorch,GenerationStep_1,0.419999999999999984456877655248,100.000000000000000000000000000000,1785,0.103971831518534438276724074512
182,182_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,73.000000000000000000000000000000,4977,0.506379168071816931906425907073
183,183_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,90.000000000000000000000000000000,1139,0.082371139941148974195073151350
184,184_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,184.000000000000000000000000000000,1294,0.008032030231275338189034229686
185,185_0,COMPLETED,BoTorch,GenerationStep_1,0.440000000000000002220446049250,70.000000000000000000000000000000,142,0.001156458447761777056858600865
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.589999999999999968913755310496,196.000000000000000000000000000000,4277,0.007201416972174293738839789825
187,187_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,17.000000000000000000000000000000,1,0.018322031166291899428877343325
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,87.000000000000000000000000000000,1489,0.091390100544294930462463355525
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,18.000000000000000000000000000000,1,0.273161512525555705277469087378
190,190_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,97.000000000000000000000000000000,4150,0.094596088877773945591265203348
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,116.000000000000000000000000000000,1865,0.111009425979509149251533983715
192,192_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,161.000000000000000000000000000000,1196,0.017364456453249594442000969252
193,193_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,190.000000000000000000000000000000,4074,0.014630510249128260771844800558
194,194_0,COMPLETED,BoTorch,GenerationStep_1,0.520000000000000017763568394003,119.000000000000000000000000000000,3918,0.096495350764993076397857407756
195,195_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,93.000000000000000000000000000000,1961,0.079633781991855223658660634101
196,196_0,COMPLETED,BoTorch,GenerationStep_1,0.460000000000000019984014443253,81.000000000000000000000000000000,750,0.095214091691557173335880293052
197,197_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,70.000000000000000000000000000000,198,0.043584596088512450595686686938
198,198_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,17.000000000000000000000000000000,1,0.034114297078845605415420294548
