trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_windows,disjoint_training_windows
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,2.000000000000000000000000000000,4482,2993,3591,True
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,3,1184,True
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,92.000000000000000000000000000000,279,4088,3320,False
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,2.000000000000000000000000000000,2450,2289,2172,True
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,84.000000000000000000000000000000,2747,3209,4890,False
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,46.000000000000000000000000000000,3533,1687,3031,False
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,2.000000000000000000000000000000,1350,2641,280,True
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,3584,False
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,5000,False
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,3.000000000000000000000000000000,5000,5000,1,True
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,5000,True
34,34_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,1,True
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,5000,False
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,5000,3064,True
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,5000,True
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,3290,True
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,3323,5000,True
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,4053,False
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,5000,1,True
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,5000,5000,True
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,3129,False
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,2778,801,True
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,3426,1519,True
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,1,True
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1803,1,4149,False
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,3693,True
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,4038,False
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,3202,1,5000,False
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,5000,True
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,1473,True
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,2977,True
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,2973,True
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,2193,2393,True
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,3707,True
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,2036,5000,True
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,4484,3699,True
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,641,True
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,1282,618,True
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,2.000000000000000000000000000000,1,1404,1,True
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1364,1079,True
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2496,2067,5000,True
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,11.000000000000000000000000000000,5000,1307,1,True
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,3894,1532,True
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1177,3661,True
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,3.000000000000000000000000000000,2159,715,1,True
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,5000,1753,True
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,32.000000000000000000000000000000,5000,5000,1669,False
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,1393,1252,True
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2895,3476,5000,True
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1784,912,5000,True
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1537,2525,True
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,2377,1,1175,True
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,986,3738,True
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,113.000000000000000000000000000000,5000,5000,5000,False
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,4369,4293,True
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1884,989,625,True
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,3894,5000,True
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,932,2065,True
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,4.000000000000000000000000000000,3468,3543,1,True
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,2931,1,3492,True
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2304,3775,1104,True
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,957,2027,True
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2887,5000,1951,True
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,3840,723,True
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,2748,1,1,True
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,2.000000000000000000000000000000,1,2434,1,True
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1598,1592,True
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2959,2593,3014,True
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,2417,True
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,2338,4734,True
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,4272,True
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,5000,4746,True
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,2345,True
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,5000,4078,True
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,414,True
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,2255,4739,True
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,2154,2845,True
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,5000,2454,True
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,2697,3121,True
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,4187,True
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,93.000000000000000000000000000000,5000,5000,4115,False
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,4134,4759,True
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,3373,True
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2691,3512,3924,True
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,92.000000000000000000000000000000,1,5000,4094,False
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,2935,2918,True
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,3144,3216,True
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,48.000000000000000000000000000000,5000,1716,4017,False
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,5000,484,True
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,2493,True
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,4004,True
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,4730,True
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,2065,3207,True
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,3862,False
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1121,4769,True
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,5000,3438,True
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,2390,2973,True
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,4367,1016,True
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,16.000000000000000000000000000000,1,402,5000,False
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4061,1281,1665,True
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,15.000000000000000000000000000000,1,352,3886,False
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,14.000000000000000000000000000000,5000,349,5000,False
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,486,4749,True
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,4151,1527,True
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,3907,2360,True
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,541,3897,True
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,13.000000000000000000000000000000,1,341,3281,False
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,4522,1525,True
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,3828,3502,True
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,635,5000,True
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,12.000000000000000000000000000000,5000,294,4296,False
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,4393,5000,True
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,4280,1000,True
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,15.000000000000000000000000000000,1,383,4432,False
137,137_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2970,1406,1373,True
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,547,5000,True
139,139_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,3429,4910,True
140,140_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,4482,614,True
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1763,1392,5000,True
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3263,3341,1651,True
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,12.000000000000000000000000000000,2297,319,5000,False
144,144_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1577,5000,True
145,145_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,19.000000000000000000000000000000,1,566,5000,False
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,3420,1204,True
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,3777,4096,True
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1283,1558,True
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,1502,4367,True
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4262,1629,378,True
151,151_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,50.000000000000000000000000000000,5000,4017,2223,False
152,152_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1069,1052,974,True
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3478,1633,496,True
154,154_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1595,221,True
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,1,2728,1,False
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,74.000000000000000000000000000000,5000,4135,2424,False
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,93.000000000000000000000000000000,5000,3935,2014,False
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,2.000000000000000000000000000000,1,4864,1,False
159,159_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,1,False
160,160_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,715,778,1084,True
161,161_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,1.000000000000000000000000000000,1,3235,1,False
162,162_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2703,1683,592,True
163,163_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,4748,1611,318,True
164,164_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,43.000000000000000000000000000000,5000,4020,2554,False
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,469,2556,1106,True
166,166_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,51.000000000000000000000000000000,5000,3665,1942,False
167,167_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,1704,False
168,168_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,2.000000000000000000000000000000,1,2359,1,False
169,169_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,2081,False
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,4.000000000000000000000000000000,1,4784,497,False
171,171_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1590,91,True
172,172_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3918,1640,426,True
173,173_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,1,5000,1,False
174,174_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,73.000000000000000000000000000000,5000,3963,1759,False
175,175_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,2.000000000000000000000000000000,1,4367,1,False
176,176_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,5.000000000000000000000000000000,5000,1,1,False
177,177_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,713,False
178,178_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,1,3595,1,False
179,179_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1829,2140,765,True
180,180_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,2.000000000000000000000000000000,1,3996,1,True
181,181_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,5.000000000000000000000000000000,5000,3141,1,False
182,182_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,3181,False
183,183_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,4027,3422,True
184,184_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,1633,True
185,185_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,3098,579,True
186,186_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,1182,3056,True
187,187_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,2496,False
188,188_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,2771,1502,True
189,189_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,3875,3916,True
190,190_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1220,3055,True
191,191_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,4.000000000000000000000000000000,5000,3107,1,True
192,192_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,4.000000000000000000000000000000,5000,3885,1,True
193,193_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,3272,2281,True
194,194_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,4.000000000000000000000000000000,5000,5000,1,False
195,195_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,78,1,2126,True
196,196_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,3710,2740,True
197,197_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,2835,972,True
198,198_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,1,1,2667,False
199,199_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,1523,3988,True
200,200_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,2867,3692,2429,True
201,201_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,1.000000000000000000000000000000,1,3102,1,True
202,202_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,5000,1048,True
203,203_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,4176,2465,True
204,204_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,671,2609,True
205,205_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,3236,4373,True
206,206_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,2293,1499,True
207,207_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,4233,438,True
208,208_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,818,True
209,209_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1821,3730,True
210,210_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1,2555,2066,True
211,211_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,1877,True
212,212_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,5000,1,2884,True
213,213_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,3585,661,4314,True
214,214_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,1812,4406,True
215,215_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,5000,5000,1806,True
