trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
1949,582_0,FAILED,BOTORCH_MODULAR,,,1773,1,2,250,7
1950,809_0,FAILED,BOTORCH_MODULAR,,,1722,1,2,250,7
1951,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
1952,1952_0,FAILED,BOTORCH_MODULAR,,,1742,1,2,250,7
1953,1953_0,FAILED,BOTORCH_MODULAR,,,455,1,1000,2,10
1954,1747_0,FAILED,BOTORCH_MODULAR,,,1739,1,2,250,6
1955,1267_0,FAILED,BOTORCH_MODULAR,,,553,1,1000,2,10
1956,1882_0,FAILED,BOTORCH_MODULAR,,,1760,1,2,250,7
1957,552_0,FAILED,BOTORCH_MODULAR,,,109,1,2,2,6
1958,1958_0,FAILED,BOTORCH_MODULAR,,,1770,1,2,250,7
1959,1959_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,7
1960,755_0,FAILED,BOTORCH_MODULAR,,,1699,1,2,250,7
1961,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
1962,850_0,FAILED,BOTORCH_MODULAR,,,1741,1,2,250,7
1963,1780_0,FAILED,BOTORCH_MODULAR,,,568,1,1000,2,10
1964,1964_0,FAILED,BOTORCH_MODULAR,,,125,2517,2,2,10
1965,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
1966,740_0,FAILED,BOTORCH_MODULAR,,,2214,1,2,250,7
1967,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
1968,1968_0,FAILED,BOTORCH_MODULAR,,,1682,1,2,250,7
1969,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
1970,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
1971,1971_0,FAILED,BOTORCH_MODULAR,,,1689,1,2,250,6
1972,1972_0,FAILED,BOTORCH_MODULAR,,,152,1,871,2,9
1973,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
1974,1974_0,FAILED,BOTORCH_MODULAR,,,125,2497,2,2,10
1975,784_0,FAILED,BOTORCH_MODULAR,,,1722,1,2,250,6
1976,1002_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,5
1977,1977_0,FAILED,BOTORCH_MODULAR,,,123,2417,2,2,10
1978,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
1979,1979_0,FAILED,BOTORCH_MODULAR,,,2231,1,2,250,7
1980,1980_0,FAILED,BOTORCH_MODULAR,,,123,2557,2,2,10
1981,1169_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,5
1982,1982_0,FAILED,BOTORCH_MODULAR,,,124,2528,2,2,10
1983,833_0,FAILED,BOTORCH_MODULAR,,,1720,1,2,250,6
1984,1984_0,FAILED,BOTORCH_MODULAR,,,412,1,1000,2,10
1985,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
1986,1986_0,FAILED,BOTORCH_MODULAR,,,432,1,884,2,10
1987,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
1988,852_0,FAILED,BOTORCH_MODULAR,,,1707,1,2,250,7
1989,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
1990,559_0,FAILED,BOTORCH_MODULAR,,,107,1,2,2,6
1991,1018_0,FAILED,BOTORCH_MODULAR,,,1764,1,2,250,7
1992,1992_0,FAILED,BOTORCH_MODULAR,,,123,2525,2,2,10
1993,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
1994,1994_0,FAILED,BOTORCH_MODULAR,,,2383,1,2,250,10
1995,1178_0,FAILED,BOTORCH_MODULAR,,,555,1,1000,2,10
1996,924_0,FAILED,BOTORCH_MODULAR,,,1733,1,2,250,6
1997,1450_0,FAILED,BOTORCH_MODULAR,,,123,1,2,2,6
1998,1998_0,FAILED,BOTORCH_MODULAR,,,483,1,888,2,10
1999,1999_0,FAILED,BOTORCH_MODULAR,,,2623,1,2,250,10
2000,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
2001,2001_0,FAILED,BOTORCH_MODULAR,,,2197,1,2,250,7
2002,2002_0,FAILED,BOTORCH_MODULAR,,,1688,1,2,250,6
2003,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
2004,773_0,FAILED,BOTORCH_MODULAR,,,1790,1,2,250,6
2005,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
2006,1380_0,FAILED,BOTORCH_MODULAR,,,1714,1,2,250,6
2007,552_0,FAILED,BOTORCH_MODULAR,,,109,1,2,2,6
2008,2008_0,FAILED,BOTORCH_MODULAR,,,497,1,694,2,10
2009,450_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,6
2010,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
2011,2011_0,FAILED,BOTORCH_MODULAR,,,2187,1,2,250,6
2012,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
2013,2013_0,FAILED,BOTORCH_MODULAR,,,2859,1,2,250,10
2014,552_0,FAILED,BOTORCH_MODULAR,,,109,1,2,2,6
2015,711_0,FAILED,BOTORCH_MODULAR,,,429,1,1000,2,10
2016,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
2017,1267_0,FAILED,BOTORCH_MODULAR,,,553,1,1000,2,10
2018,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
2019,2019_0,FAILED,BOTORCH_MODULAR,,,1775,1,2,250,7
2020,559_0,FAILED,BOTORCH_MODULAR,,,107,1,2,2,6
2021,404_0,FAILED,BOTORCH_MODULAR,,,548,1,1000,2,10
2022,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2023,2023_0,FAILED,BOTORCH_MODULAR,,,422,1,745,2,10
2024,752_0,FAILED,BOTORCH_MODULAR,,,1716,1,2,250,7
2025,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
2026,2026_0,FAILED,BOTORCH_MODULAR,,,2230,1,2,250,7
2027,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
2028,1832_0,FAILED,BOTORCH_MODULAR,,,1695,1,2,250,7
2029,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
2030,2030_0,FAILED,BOTORCH_MODULAR,,,1758,1,2,250,8
2031,559_0,FAILED,BOTORCH_MODULAR,,,107,1,2,2,6
2032,855_0,FAILED,BOTORCH_MODULAR,,,1705,1,2,250,6
2033,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
2034,2034_0,FAILED,BOTORCH_MODULAR,,,124,2531,2,2,10
2035,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
2036,2036_0,FAILED,BOTORCH_MODULAR,,,2250,1,2,250,8
2037,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
2038,623_0,FAILED,BOTORCH_MODULAR,,,1718,1,2,250,7
2039,2039_0,FAILED,BOTORCH_MODULAR,,,406,1,948,2,10
2040,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
2041,809_0,FAILED,BOTORCH_MODULAR,,,1722,1,2,250,7
2042,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
2043,884_0,FAILED,BOTORCH_MODULAR,,,536,1,1000,2,10
2044,1029_0,FAILED,BOTORCH_MODULAR,,,1749,1,2,250,7
2045,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
2046,2046_0,FAILED,BOTORCH_MODULAR,,,174,1,721,2,10
2047,2047_0,FAILED,BOTORCH_MODULAR,,,1695,1,2,250,6
2048,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
2049,2049_0,FAILED,BOTORCH_MODULAR,,,2631,1,2,250,10
2050,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
2051,555_0,FAILED,BOTORCH_MODULAR,,,1723,1,2,250,6
2052,2052_0,FAILED,BOTORCH_MODULAR,,,94,433,2,2,10
2053,770_0,FAILED,BOTORCH_MODULAR,,,106,1,2,2,6
2054,1255_0,FAILED,BOTORCH_MODULAR,,,2392,1,2,250,10
2055,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
2056,1465_0,FAILED,BOTORCH_MODULAR,,,1715,1,2,250,7
2057,2057_0,FAILED,BOTORCH_MODULAR,,,489,1,839,2,10
2058,2058_0,FAILED,BOTORCH_MODULAR,,,126,2494,2,2,10
2059,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
2060,2060_0,FAILED,BOTORCH_MODULAR,,,410,1,901,2,10
2061,2061_0,FAILED,BOTORCH_MODULAR,,,107,1,2,2,5
2062,671_0,FAILED,BOTORCH_MODULAR,,,1751,1,2,250,6
2063,2063_0,FAILED,BOTORCH_MODULAR,,,525,1,908,2,10
2064,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
2065,1148_0,FAILED,BOTORCH_MODULAR,,,775,1,1000,2,10
2066,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
2067,1952_0,FAILED,BOTORCH_MODULAR,,,1742,1,2,250,7
2068,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
2069,2069_0,FAILED,BOTORCH_MODULAR,,,125,2504,2,2,10
2070,1264_0,FAILED,BOTORCH_MODULAR,,,1767,1,2,250,7
2071,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
2072,2072_0,FAILED,BOTORCH_MODULAR,,,432,1,756,2,10
2073,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
2074,2074_0,FAILED,BOTORCH_MODULAR,,,1728,1,2,250,6
2075,559_0,FAILED,BOTORCH_MODULAR,,,107,1,2,2,6
2076,2076_0,FAILED,BOTORCH_MODULAR,,,2454,1,2,250,10
2077,2077_0,FAILED,BOTORCH_MODULAR,,,127,1,2,2,6
2078,2078_0,FAILED,BOTORCH_MODULAR,,,2213,1,2,250,7
2079,874_0,FAILED,BOTORCH_MODULAR,,,573,1,1000,2,10
2080,693_0,FAILED,BOTORCH_MODULAR,,,1732,1,2,250,6
2081,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
2082,2082_0,FAILED,BOTORCH_MODULAR,,,444,1,784,2,10
2083,1132_0,FAILED,BOTORCH_MODULAR,,,1720,1,2,250,7
2084,675_0,FAILED,BOTORCH_MODULAR,,,108,1,2,2,6
2085,2085_0,FAILED,BOTORCH_MODULAR,,,454,1,863,2,10
2086,2086_0,FAILED,BOTORCH_MODULAR,,,1805,1,2,250,6
2087,1002_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,5
2088,909_0,FAILED,BOTORCH_MODULAR,,,2218,1,2,250,7
2089,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
2090,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
2091,2091_0,FAILED,BOTORCH_MODULAR,,,436,1,2,2,10
2092,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
2093,577_0,FAILED,BOTORCH_MODULAR,,,2889,1,2,250,10
2094,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
2095,2095_0,FAILED,BOTORCH_MODULAR,,,2452,1,2,250,10
2096,1953_0,FAILED,BOTORCH_MODULAR,,,455,1,1000,2,10
2097,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
2098,2098_0,FAILED,BOTORCH_MODULAR,,,379,1,812,2,10
2099,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
2100,2100_0,FAILED,BOTORCH_MODULAR,,,1739,1,2,250,7
2101,2101_0,FAILED,BOTORCH_MODULAR,,,562,1,1000,2,10
2102,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
2103,754_0,FAILED,BOTORCH_MODULAR,,,2210,1,2,250,7
2104,1450_0,FAILED,BOTORCH_MODULAR,,,123,1,2,2,6
2105,742_0,FAILED,BOTORCH_MODULAR,,,1771,1,2,250,6
2106,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
2107,2107_0,FAILED,BOTORCH_MODULAR,,,2240,1,2,250,8
2108,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
2109,1409_0,FAILED,BOTORCH_MODULAR,,,1747,1,2,250,6
2110,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2111,1338_0,FAILED,BOTORCH_MODULAR,,,1694,1,2,250,7
2112,400_0,FAILED,BOTORCH_MODULAR,,,124,1,2,2,6
2113,854_0,FAILED,BOTORCH_MODULAR,,,2239,1,2,250,7
2114,2114_0,FAILED,BOTORCH_MODULAR,,,428,1,795,2,10
2115,2115_0,FAILED,BOTORCH_MODULAR,,,2466,1,2,250,10
2116,2116_0,FAILED,BOTORCH_MODULAR,,,347,1,882,2,10
2117,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
2118,2118_0,FAILED,BOTORCH_MODULAR,,,118,2456,2,2,10
2119,1450_0,FAILED,BOTORCH_MODULAR,,,123,1,2,2,6
2120,722_0,FAILED,BOTORCH_MODULAR,,,560,1,1000,2,10
2121,1644_0,FAILED,BOTORCH_MODULAR,,,1747,1,2,250,7
2122,2122_0,FAILED,BOTORCH_MODULAR,,,129,1,554,2,8
2123,2123_0,FAILED,BOTORCH_MODULAR,,,2624,1,2,250,10
2124,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
2125,635_0,FAILED,BOTORCH_MODULAR,,,444,1,1000,2,10
2126,450_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,6
2127,1215_0,FAILED,BOTORCH_MODULAR,,,1740,1,2,250,7
2128,2128_0,FAILED,BOTORCH_MODULAR,,,473,1,1000,2,10
2129,1065_0,FAILED,BOTORCH_MODULAR,,,1743,1,2,250,7
2130,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
2131,2131_0,FAILED,BOTORCH_MODULAR,,,1701,1,2,250,7
2132,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
2133,2133_0,FAILED,BOTORCH_MODULAR,,,418,1,836,2,10
2134,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2135,2135_0,FAILED,BOTORCH_MODULAR,,,458,1,1000,2,10
2136,2136_0,FAILED,BOTORCH_MODULAR,,,1745,1,2,250,6
2137,1780_0,FAILED,BOTORCH_MODULAR,,,568,1,1000,2,10
2138,1047_0,FAILED,BOTORCH_MODULAR,,,1729,1,2,250,6
2139,2139_0,FAILED,BOTORCH_MODULAR,,,2653,1,2,250,10
2140,2140_0,FAILED,BOTORCH_MODULAR,,,1727,1,2,250,6
2141,2141_0,FAILED,BOTORCH_MODULAR,,,422,1,827,2,10
2142,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2143,718_0,FAILED,BOTORCH_MODULAR,,,1692,1,2,250,7
2144,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
2145,2145_0,FAILED,BOTORCH_MODULAR,,,743,1,1000,2,10
2146,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2147,2147_0,FAILED,BOTORCH_MODULAR,,,1759,1,2,250,6
2148,2148_0,FAILED,BOTORCH_MODULAR,,,127,2513,2,2,10
2149,2149_0,FAILED,BOTORCH_MODULAR,,,2189,1,2,250,7
2150,2150_0,FAILED,BOTORCH_MODULAR,,,395,1,1000,2,10
2151,771_0,FAILED,BOTORCH_MODULAR,,,1712,1,2,250,7
2152,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
2153,2153_0,FAILED,BOTORCH_MODULAR,,,501,1,1000,2,10
2154,2154_0,FAILED,BOTORCH_MODULAR,,,98,445,2,2,10
2155,781_0,FAILED,BOTORCH_MODULAR,,,1753,1,2,250,6
2156,2156_0,FAILED,BOTORCH_MODULAR,,,124,2529,2,2,10
2157,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
2158,752_0,FAILED,BOTORCH_MODULAR,,,1716,1,2,250,7
2159,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
2160,605_0,FAILED,BOTORCH_MODULAR,,,1761,1,2,250,7
2161,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2162,2162_0,FAILED,BOTORCH_MODULAR,,,125,2460,2,2,10
2163,2163_0,FAILED,BOTORCH_MODULAR,,,161,1,658,2,10
2164,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
2165,580_0,FAILED,BOTORCH_MODULAR,,,1723,1,2,250,7
2166,675_0,FAILED,BOTORCH_MODULAR,,,108,1,2,2,6
2167,718_0,FAILED,BOTORCH_MODULAR,,,1692,1,2,250,7
2168,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
2169,2169_0,FAILED,BOTORCH_MODULAR,,,455,1,913,2,10
2170,1450_0,FAILED,BOTORCH_MODULAR,,,123,1,2,2,6
2171,2171_0,FAILED,BOTORCH_MODULAR,,,109,491,2,2,10
2172,687_0,FAILED,BOTORCH_MODULAR,,,125,1,2,2,5
2173,2173_0,FAILED,BOTORCH_MODULAR,,,1724,1,2,250,6
2174,2148_0,FAILED,BOTORCH_MODULAR,,,127,2513,2,2,10
2175,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
2176,954_0,FAILED,BOTORCH_MODULAR,,,2222,1,2,250,7
2177,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
2178,1325_0,FAILED,BOTORCH_MODULAR,,,1713,1,2,250,6
2179,1002_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,5
2180,2180_0,FAILED,BOTORCH_MODULAR,,,509,1,1000,2,10
2181,1885_0,FAILED,BOTORCH_MODULAR,,,92,398,2,2,10
2182,821_0,FAILED,BOTORCH_MODULAR,,,1700,1,2,250,7
2183,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
2184,1316_0,FAILED,BOTORCH_MODULAR,,,2198,1,2,250,7
2185,1267_0,FAILED,BOTORCH_MODULAR,,,553,1,1000,2,10
2186,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2187,2187_0,FAILED,BOTORCH_MODULAR,,,792,1,1000,2,10
2188,717_0,FAILED,BOTORCH_MODULAR,,,120,1,2,2,6
2189,2189_0,FAILED,BOTORCH_MODULAR,,,1744,1,2,250,6
2190,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
2191,1709_0,FAILED,BOTORCH_MODULAR,,,1707,1,2,250,6
2192,2192_0,FAILED,BOTORCH_MODULAR,,,2252,1,2,250,7
2193,1699_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,7
2194,2194_0,FAILED,BOTORCH_MODULAR,,,141,1,2,2,4
2195,2195_0,FAILED,BOTORCH_MODULAR,,,415,1,946,2,10
2196,947_0,FAILED,BOTORCH_MODULAR,,,1758,1,2,250,7
2197,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2198,651_0,FAILED,BOTORCH_MODULAR,,,1778,1,2,250,7
2199,2199_0,FAILED,BOTORCH_MODULAR,,,597,1,1000,2,10
2200,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2201,623_0,FAILED,BOTORCH_MODULAR,,,1718,1,2,250,7
2202,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
2203,701_0,FAILED,BOTORCH_MODULAR,,,1731,1,2,250,7
2204,1637_0,FAILED,BOTORCH_MODULAR,,,125,1,2,2,6
2205,2205_0,FAILED,BOTORCH_MODULAR,,,1752,1,2,250,7
2206,2206_0,FAILED,BOTORCH_MODULAR,,,471,1,880,2,10
2207,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
2208,2208_0,FAILED,BOTORCH_MODULAR,,,475,1,1000,2,10
2209,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
2210,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2211,2211_0,FAILED,BOTORCH_MODULAR,,,2220,1,2,250,7
2212,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
2213,2213_0,FAILED,BOTORCH_MODULAR,,,817,1,1000,2,10
2214,571_0,FAILED,BOTORCH_MODULAR,,,1693,1,2,250,7
2215,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
2216,2216_0,FAILED,BOTORCH_MODULAR,,,443,1,828,2,10
2217,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
2218,2218_0,FAILED,BOTORCH_MODULAR,,,418,1,891,2,10
2219,801_0,FAILED,BOTORCH_MODULAR,,,1777,1,2,250,6
2220,2220_0,FAILED,BOTORCH_MODULAR,,,585,1,1000,2,10
2221,1693_0,FAILED,BOTORCH_MODULAR,,,1737,1,2,250,6
2222,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
2223,2223_0,FAILED,BOTORCH_MODULAR,,,1725,1,2,250,6
2224,450_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,6
2225,937_0,FAILED,BOTORCH_MODULAR,,,1706,1,2,250,6
2226,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
2227,2227_0,FAILED,BOTORCH_MODULAR,,,2191,1,2,250,7
2228,2228_0,FAILED,BOTORCH_MODULAR,,,2880,1,2,250,10
2229,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
2230,2230_0,FAILED,BOTORCH_MODULAR,,,99,401,2,2,10
2231,1470_0,FAILED,BOTORCH_MODULAR,,,426,1,1000,2,10
2232,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
2233,1908_0,FAILED,BOTORCH_MODULAR,,,1757,1,2,250,6
2234,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
2235,2235_0,FAILED,BOTORCH_MODULAR,,,1693,1,2,250,6
2236,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
2237,2237_0,FAILED,BOTORCH_MODULAR,,,1687,1,2,250,7
2238,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2239,2074_0,FAILED,BOTORCH_MODULAR,,,1728,1,2,250,6
2240,1450_0,FAILED,BOTORCH_MODULAR,,,123,1,2,2,6
2241,809_0,FAILED,BOTORCH_MODULAR,,,1722,1,2,250,7
2242,634_0,FAILED,BOTORCH_MODULAR,,,109,1,2,2,5
2243,1065_0,FAILED,BOTORCH_MODULAR,,,1743,1,2,250,7
2244,2244_0,FAILED,BOTORCH_MODULAR,,,584,1,952,2,10
2245,1016_0,FAILED,BOTORCH_MODULAR,,,2229,1,2,250,7
2246,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
2247,1851_0,FAILED,BOTORCH_MODULAR,,,496,1,1000,2,10
2248,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
2249,597_0,FAILED,BOTORCH_MODULAR,,,534,1,1000,2,10
2250,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
2251,2251_0,FAILED,BOTORCH_MODULAR,,,124,2499,2,2,10
2252,586_0,FAILED,BOTORCH_MODULAR,,,111,1,2,2,6
2253,1931_0,FAILED,BOTORCH_MODULAR,,,1697,1,2,250,6
2254,552_0,FAILED,BOTORCH_MODULAR,,,109,1,2,2,6
2255,2255_0,FAILED,BOTORCH_MODULAR,,,407,1,813,2,10
2256,623_0,FAILED,BOTORCH_MODULAR,,,1718,1,2,250,7
2257,2257_0,FAILED,BOTORCH_MODULAR,,,4897,1,2,2,10
2258,2258_0,FAILED,BOTORCH_MODULAR,,,106,382,2,2,10
2259,2259_0,FAILED,BOTORCH_MODULAR,,,122,1,2,2,5
2260,854_0,FAILED,BOTORCH_MODULAR,,,2239,1,2,250,7
2261,2261_0,FAILED,BOTORCH_MODULAR,,,123,2479,2,2,10
2262,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2263,2263_0,FAILED,BOTORCH_MODULAR,,,536,1,930,2,10
2264,1747_0,FAILED,BOTORCH_MODULAR,,,1739,1,2,250,6
2265,1083_0,FAILED,BOTORCH_MODULAR,,,606,1,1000,2,10
2266,568_0,FAILED,BOTORCH_MODULAR,,,113,1,2,2,6
2267,1005_0,FAILED,BOTORCH_MODULAR,,,1743,1,2,250,6
2268,603_0,FAILED,BOTORCH_MODULAR,,,554,1,1000,2,10
2269,2269_0,FAILED,BOTORCH_MODULAR,,,1745,1,2,250,7
2270,593_0,FAILED,BOTORCH_MODULAR,,,117,1,2,2,6
2271,2271_0,FAILED,BOTORCH_MODULAR,,,522,1,1000,2,10
2272,2272_0,FAILED,BOTORCH_MODULAR,,,1765,1,2,250,7
2273,2273_0,FAILED,BOTORCH_MODULAR,,,446,1,900,2,10
2274,2274_0,FAILED,BOTORCH_MODULAR,,,93,447,2,2,10
2275,977_0,FAILED,BOTORCH_MODULAR,,,1750,1,2,250,7
2276,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
2277,2277_0,FAILED,BOTORCH_MODULAR,,,425,1,863,2,10
2278,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
2279,2279_0,FAILED,BOTORCH_MODULAR,,,452,1,760,2,10
2280,2280_0,FAILED,BOTORCH_MODULAR,,,127,2496,2,2,10
2281,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
2282,1244_0,FAILED,BOTORCH_MODULAR,,,2209,1,2,250,7
2283,566_0,FAILED,BOTORCH_MODULAR,,,110,1,2,2,6
2284,1073_0,FAILED,BOTORCH_MODULAR,,,1768,1,2,250,6
2285,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
2286,2286_0,FAILED,BOTORCH_MODULAR,,,418,1,841,2,10
2287,2074_0,FAILED,BOTORCH_MODULAR,,,1728,1,2,250,6
2288,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
2289,2289_0,FAILED,BOTORCH_MODULAR,,,1735,1,2,250,6
2290,2290_0,FAILED,BOTORCH_MODULAR,,,95,393,2,2,10
2291,875_0,FAILED,BOTORCH_MODULAR,,,104,1,2,2,6
2292,2292_0,FAILED,BOTORCH_MODULAR,,,816,1,1000,2,10
2293,797_0,FAILED,BOTORCH_MODULAR,,,119,1,2,2,6
2294,2294_0,FAILED,BOTORCH_MODULAR,,,570,1,1000,2,10
2295,554_0,FAILED,BOTORCH_MODULAR,,,115,1,2,2,6
2296,2296_0,FAILED,BOTORCH_MODULAR,,,2898,1,2,250,10
2297,2297_0,FAILED,BOTORCH_MODULAR,,,119,2446,2,2,10
2298,502_0,FAILED,BOTORCH_MODULAR,,,112,1,2,2,6
2299,2299_0,FAILED,BOTORCH_MODULAR,,,123,2486,2,2,10
2300,561_0,FAILED,BOTORCH_MODULAR,,,114,1,2,2,6
2301,2301_0,FAILED,BOTORCH_MODULAR,,,434,1,1000,2,10
2302,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2303,2303_0,FAILED,BOTORCH_MODULAR,,,608,1,1000,2,10
2304,450_0,FAILED,BOTORCH_MODULAR,,,121,1,2,2,6
2305,1328_0,FAILED,BOTORCH_MODULAR,,,1734,1,2,250,7
2306,2306_0,FAILED,BOTORCH_MODULAR,,,142,1,716,2,9
2307,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
2308,2308_0,FAILED,BOTORCH_MODULAR,,,459,1,1000,2,10
2309,1652_0,FAILED,BOTORCH_MODULAR,,,1706,1,2,250,7
2310,563_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,6
2311,2311_0,FAILED,BOTORCH_MODULAR,,,1746,1,2,250,7
2312,550_0,FAILED,BOTORCH_MODULAR,,,118,1,2,2,6
2313,906_0,FAILED,BOTORCH_MODULAR,,,1732,1,2,250,7
2314,581_0,FAILED,BOTORCH_MODULAR,,,116,1,2,2,5
