trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
282,282_0,FAILED,SOBOL,,,4923,268,2895,0.244775104958564054813408006339,0.951174827080219942310179703782,9.584770006537437936344758782070,str\(\'ks-test\'\),21,str\(\'bounded\'\)
283,283_0,FAILED,SOBOL,,,645,2919,190,0.550192433003336200947330780764,0.247855949537828551543228172704,2.200894249932840551764456904493,str\(\'t-test\'\),36,str\(\'bounded\'\)
284,284_0,FAILED,SOBOL,,,483,1240,1690,0.687672323632985360575275990414,0.123226070150732988639497023087,4.680725186974742157985929225106,str\(\'ks-test\'\),15,str\(\'bounded\'\)
285,285_0,FAILED,SOBOL,,,3835,3277,3965,0.009954199466854333350207539866,0.826302784344181362463643836236,7.299586007132195852875611308264,str\(\'t-test\'\),30,str\(\'bounded\'\)
286,286_0,FAILED,SOBOL,,,3707,1614,1039,0.837053868725895933167180373857,0.500772858014330246589906892041,7.691381928295829339958800119348,str\(\'ks-test\'\),43,str\(\'bounded\'\)
287,287_0,FAILED,SOBOL,,,1900,3953,3295,0.391291229188442224451449646949,0.300630391553044329366883857801,0.387987974240444621898404875537,str\(\'t-test\'\),2,str\(\'bounded\'\)
288,288_0,FAILED,SOBOL,,,1979,959,4143,0.145125847000628721561454881339,0.760641032788902493599891840859,2.441541361141018384728340606671,str\(\'ks-test\'\),9,str\(\'bounded\'\)
289,289_0,FAILED,SOBOL,,,3627,3317,1438,0.587963453833013738325519170758,0.056350460657849911483285865188,9.510432148543186414713090925943,str\(\'t-test\'\),48,str\(\'bounded\'\)
290,290_0,FAILED,SOBOL,,,3758,1813,3588,0.260958082363009435944434244448,0.366282026866450893809457056705,5.520358733761124625516458763741,str\(\'ks-test\'\),35,str\(\'bounded\'\)
291,291_0,FAILED,SOBOL,,,560,3829,824,0.939652466624975257758478619508,0.567647155109792911353849831357,2.511063133266754565653400277370,str\(\'t-test\'\),22,str\(\'bounded\'\)
292,292_0,FAILED,SOBOL,,,722,2151,2288,0.796361101761460354886423829157,0.692274577004834967830504410813,0.616353007210418635253290631226,str\(\'ks-test\'\),29,str\(\'bounded\'\)
293,293_0,FAILED,SOBOL,,,4845,4822,4544,0.493865921378135674935094812099,0.491152682848274735327720463829,7.609796814415604515602353785653,str\(\'t-test\'\),16,str\(\'bounded\'\)
294,294_0,FAILED,SOBOL,,,2537,74,443,0.665008045542985204434671686613,0.181221503295004360278852573174,7.381477737618610923675532831112,str\(\'ks-test\'\),3,str\(\'bounded\'\)
295,295_0,FAILED,SOBOL,,,1819,3028,2719,0.095471205089241270580480147601,0.885268127514049374404692116514,4.452664386663586881809351325501,str\(\'t-test\'\),41,str\(\'bounded\'\)
296,296_0,COMPLETED,SOBOL,0.190000000000000002220446049250,9761.000000000000000000000000000000,1346,1497,127,0.388849850252270701211898540350,0.093105124490335589015899131482,3.369565167203545819063492672285,str\(\'ks-test\'\),27,str\(\'bounded\'\)
297,297_0,FAILED,SOBOL,,,2971,4148,3047,0.816095104992389686060505482601,0.855875292878597981882649037289,6.062824477704242376319143659202,str\(\'t-test\'\),18,str\(\'bounded\'\)
298,298_0,FAILED,SOBOL,,,4414,650,1988,0.021155448246747254881228172962,0.534245439898222707064689984691,8.947063339427113959345660987310,str\(\'ks-test\'\),6,str\(\'bounded\'\)
299,299_0,FAILED,SOBOL,,,1193,3624,4850,0.715442125115543614555235762964,0.266609788941219449931452345481,1.564274662824347572609440248925,str\(\'t-test\'\),39,str\(\'bounded\'\)
300,300_0,FAILED,SOBOL,,,105,383,3271,0.544838855344802142077753615013,0.391483270481228828874264991100,4.044279628024437300837234943174,str\(\'ks-test\'\),12,str\(\'bounded\'\)
301,301_0,FAILED,SOBOL,,,4251,2722,1152,0.226751382354646924266461383013,0.658873902788385756856825992145,6.661786366074347043308989668731,str\(\'t-test\'\),45,str\(\'bounded\'\)
302,302_0,COMPLETED,SOBOL,0.190000000000000002220446049250,4656.000000000000000000000000000000,3131,2467,3844,0.928202791795134540819844914949,0.980505034705624001212243001646,8.308280012772417677524572354741,str\(\'ks-test\'\),33,str\(\'bounded\'\)
303,303_0,FAILED,SOBOL,,,2436,4503,1744,0.374258303433656680514474146548,0.217977267608046532121335303600,1.006278283982537713470151174988,str\(\'t-test\'\),24,str\(\'bounded\'\)
304,304_0,FAILED,SOBOL,,,2223,2315,2879,0.641655784931033812412692896032,0.611619312306866058648324724345,6.343974826833234104128678154666,str\(\'t-test\'\),34,str\(\'bounded\'\)
305,305_0,FAILED,SOBOL,,,3384,4654,291,0.087712099622935052467553873612,0.313980217084288582007900458848,4.352625983592123048993016709574,str\(\'ks-test\'\),23,str\(\'bounded\'\)
306,306_0,FAILED,SOBOL,,,4157,535,4704,0.757307667888700963843007230025,0.015759816244244575361710403172,0.677486283143982292997975491744,str\(\'t-test\'\),11,str\(\'bounded\'\)
307,307_0,FAILED,SOBOL,,,160,2571,2136,0.439219808243215104059942177628,0.808464901676401503927138492145,8.608087068852036338739708298817,str\(\'ks-test\'\),46,str\(\'bounded\'\)
308,308_0,FAILED,SOBOL,,,948,812,985,0.299889697499573226746605314474,0.933336438786238398179762043583,5.776747878263704727430649654707,str\(\'t-test\'\),5,str\(\'bounded\'\)
309,309_0,FAILED,SOBOL,,,4620,3463,3436,0.994176761023700228392385724874,0.140386334704235199444255499657,3.704764510844834379810208702111,str\(\'ks-test\'\),40,str\(\'bounded\'\)
310,310_0,FAILED,SOBOL,,,2919,1335,1599,0.168599926348775630557952354138,0.438608073966577638458375076880,1.286746898661367488614359899657,str\(\'t-test\'\),28,str\(\'bounded\'\)
311,311_0,FAILED,SOBOL,,,1437,4308,3991,0.595844378035515598313054397295,0.736489570479840094385792781395,9.293252680455333702980169618968,str\(\'ks-test\'\),17,str\(\'bounded\'\)
312,312_0,FAILED,SOBOL,,,1571,216,1271,0.889164467222988585959342344722,0.288911913193762304175038480025,7.895868217595853444379372376716,str\(\'t-test\'\),1,str\(\'bounded\'\)
313,313_0,FAILED,SOBOL,,,2746,2887,4308,0.319627537541091466533060838628,0.520272990537807400457381845627,0.281148765302263237142454954665,str\(\'ks-test\'\),44,str\(\'bounded\'\)
314,314_0,FAILED,SOBOL,,,4795,2009,679,0.521532398518174900026167506439,0.837990218741819226089262429014,4.730196490355767835467304394115,str\(\'t-test\'\),31,str\(\'bounded\'\)
315,315_0,FAILED,SOBOL,,,812,4963,3736,0.219037842731922866024163454313,0.103756996460258960057743138350,7.035293034113013099783984216629,str\(\'ks-test\'\),13,str\(\'bounded\'\)
316,316_0,FAILED,SOBOL,,,348,1641,4376,0.044583723809570076357378098919,0.228386340478435145850966137004,9.828238752268255495891935424879,str\(\'t-test\'\),38,str\(\'bounded\'\)
317,317_0,FAILED,SOBOL,,,4008,4000,2452,0.723277483474463189772052373883,0.962862796846777224679669870966,2.133189772063866396223374977126,str\(\'ks-test\'\),19,str\(\'bounded\'\)
318,318_0,FAILED,SOBOL,,,3531,1130,2573,0.427766356088221055831155581473,0.645145895812660463697341128864,2.839859734378755273809247228201,str\(\'t-test\'\),7,str\(\'bounded\'\)
319,319_0,FAILED,SOBOL,,,2037,3147,591,0.870604052148759355311824492674,0.413540870556607820240913042653,5.220555979961529757815696939360,str\(\'ks-test\'\),50,str\(\'bounded\'\)
320,320_0,FAILED,SOBOL,,,2078,10,2784,0.323934512646868844054637293084,0.048128405142575506059365864076,9.137542643505147665905496978667,str\(\'ks-test\'\),46,str\(\'bounded\'\)
321,321_0,FAILED,SOBOL,,,3568,2983,391,0.877146274285390936675810280576,0.753396919691935229579371480213,1.442493588802404635984544256644,str\(\'t-test\'\),11,str\(\'bounded\'\)
322,322_0,FAILED,SOBOL,,,4049,2143,4645,0.205677647216245540473522623870,0.575993431085720652973236610705,3.550390676396899092281955745420,str\(\'ks-test\'\),24,str\(\'bounded\'\)
323,323_0,FAILED,SOBOL,,,385,4794,2194,0.526933924226090311115910935769,0.373657022792845960879049016512,5.931086847481318535812988557154,str\(\'t-test\'\),33,str\(\'bounded\'\)
324,324_0,FAILED,SOBOL,,,858,1865,928,0.726769779516383995776607207517,0.498530074922367949508128504021,8.450164691491051982552562549245,str\(\'ks-test\'\),17,str\(\'bounded\'\)
325,325_0,FAILED,SOBOL,,,4827,3902,3496,0.033212706385180354451414075356,0.700622293643653359929146517970,0.835445313695818203569842808065,str\(\'t-test\'\),27,str\(\'bounded\'\)
326,326_0,FAILED,SOBOL,,,2792,990,1500,0.860571259977295999199498055532,0.878026347361504977406809757667,4.195734663469717240502632193966,str\(\'ks-test\'\),40,str\(\'bounded\'\)
327,327_0,FAILED,SOBOL,,,1603,3329,4089,0.430160264717414975166320800781,0.173000832675024862616908194468,6.500831281725317545294728915906,str\(\'t-test\'\),5,str\(\'bounded\'\)
328,328_0,FAILED,SOBOL,,,1484,2461,1799,0.084138001812621945885162233481,0.848622584136202950944039002934,5.066217234238982847216448135441,str\(\'ks-test\'\),14,str\(\'bounded\'\)
329,329_0,FAILED,SOBOL,,,2950,4478,3781,0.652944911358877999596472818666,0.084880183931440117417466240113,2.994233941318467095982214232208,str\(\'t-test\'\),31,str\(\'bounded\'\)
330,330_0,FAILED,SOBOL,,,4667,316,1244,0.449410636486485604024210260832,0.273976248707622271894024379435,1.977443305417895258457861018542,str\(\'ks-test\'\),44,str\(\'bounded\'\)
331,331_0,FAILED,SOBOL,,,979,2674,3167,0.755071706103160988909905881883,0.542588890315964800237225063029,9.983949161710217623522112262435,str\(\'t-test\'\),1,str\(\'bounded\'\)
332,332_0,FAILED,SOBOL,,,202,683,4944,0.989955428214743693438038008026,0.667216830849647557499793038005,6.878436951712705749173437652644,str\(\'ks-test\'\),50,str\(\'bounded\'\)
333,333_0,FAILED,SOBOL,,,4194,3637,1887,0.311993562476709507258476605784,0.398846356308087679476415132740,4.887088033973239653562359308125,str\(\'t-test\'\),7,str\(\'bounded\'\)
334,334_0,FAILED,SOBOL,,,3426,1547,3099,0.609042763872072123731982173922,0.209751867895945909303634380194,0.123190107242204249793360304466,str\(\'ks-test\'\),20,str\(\'bounded\'\)
335,335_0,FAILED,SOBOL,,,2259,4218,62,0.163036620704457152486455129292,0.973249007791280762447172492102,8.053790818451902921992768824566,str\(\'t-test\'\),38,str\(\'bounded\'\)
336,336_0,FAILED,SOBOL,,,2477,1404,3927,0.821503787541762009460910576308,0.322330790882930151575180843793,4.608340452363715478156791505171,str\(\'t-test\'\),22,str\(\'bounded\'\)
337,337_0,FAILED,SOBOL,,,3168,4359,1651,0.375497733602300265420836922203,0.618990040153264975408831105597,7.225847264911980261103963130154,str\(\'ks-test\'\),35,str\(\'bounded\'\)
338,338_0,FAILED,SOBOL,,,4292,825,3334,0.703432033350691154893752354837,0.800247084498405425456724060496,7.764053239455447119610198569717,str\(\'t-test\'\),48,str\(\'bounded\'\)
339,339_0,FAILED,SOBOL,,,142,3496,1079,0.025469543015584350520441603294,0.008511375581845640955758192092,0.462051585163921141319320895491,str\(\'ks-test\'\),9,str\(\'bounded\'\)
340,340_0,FAILED,SOBOL,,,1239,487,2032,0.229137212118133898330896158768,0.133141267981380234664001704914,2.669104112009518026127352641197,str\(\'t-test\'\),42,str\(\'bounded\'\)
341,341_0,FAILED,SOBOL,,,4446,2504,4796,0.534798906331881873654765513493,0.925119143964722723261218106927,5.362363348011859542907586728688,str\(\'ks-test\'\),3,str\(\'bounded\'\)
342,342_0,FAILED,SOBOL,,,3018,2290,229,0.362880166346207289063130474460,0.743863616498187218972759637836,9.667358631889335640607896493748,str\(\'t-test\'\),16,str\(\'bounded\'\)
343,343_0,FAILED,SOBOL,,,1378,4648,2934,0.931686986664310046180048630049,0.446959106918424387000499109490,2.284569880788214657485468706000,str\(\'ks-test\'\),29,str\(\'bounded\'\)
344,344_0,FAILED,SOBOL,,,1866,1142,536,0.585720364948734695254017879051,0.527642736874520790202325315477,1.160579482533969031265996818547,str\(\'t-test\'\),39,str\(\'bounded\'\)
345,345_0,FAILED,SOBOL,,,2569,3178,2635,0.155308566635474570860608878320,0.297251987813040630115324347571,8.154023215240798094782803673297,str\(\'ks-test\'\),5,str\(\'bounded\'\)
346,346_0,COMPLETED,SOBOL,0.190000000000000002220446049250,5653.000000000000000000000000000000,4892,1713,2361,0.950933521622791877447866681905,0.096507633773609990956998672118,6.817416615285911696275888971286,str\(\'t-test\'\),18,str\(\'bounded\'\)
347,347_0,FAILED,SOBOL,,,754,4052,4480,0.257376835146918891972234177956,0.829761961869895481314074459078,3.888603189832530837577451165998,str\(\'ks-test\'\),26,str\(\'bounded\'\)
348,348_0,FAILED,SOBOL,,,601,1981,3641,0.488310724342241875284287289105,0.954633099311962718402924110705,1.721245770685374765207598102279,str\(\'t-test\'\),24,str\(\'bounded\'\)
349,349_0,FAILED,SOBOL,,,3794,4954,780,0.809566614696756059466054011864,0.221134581644088029639405590387,8.790136632585898723846185021102,str\(\'ks-test\'\),33,str\(\'bounded\'\)
350,350_0,FAILED,SOBOL,,,3669,171,4255,0.107582219472154974604372057456,0.421879560280591259235904999514,6.220819490961731368372511497000,str\(\'t-test\'\),45,str\(\'bounded\'\)
351,351_0,COMPLETED,SOBOL,0.190000000000000002220446049250,4847.000000000000000000000000000000,2015,2823,1336,0.660794784164056236974715830002,0.652513309204950875397344134399,3.211523964965715904895660059992,str\(\'ks-test\'\),12,str\(\'bounded\'\)
352,352_0,FAILED,SOBOL,,,1937,2091,1113,0.912682929212227489479403175210,0.161312981879338623869557522994,3.970499688213691147353756605298,str\(\'t-test\'\),7,str\(\'bounded\'\)
353,353_0,FAILED,SOBOL,,,3748,4762,3232,0.358495502332225435271340074905,0.897495837450027478254810375802,6.589360582869500326808065437945,str\(\'ks-test\'\),38,str\(\'bounded\'\)
354,354_0,FAILED,SOBOL,,,3872,134,1783,0.560628783663734808762058037246,0.712340236634016021888271552598,8.382383480316027757339725212660,str\(\'t-test\'\),26,str\(\'bounded\'\)
355,355_0,FAILED,SOBOL,,,524,3088,3883,0.242297420388087630938045435869,0.479030477767810214384525124842,1.078989600758999634066981343494,str\(\'ks-test\'\),19,str\(\'bounded\'\)
356,356_0,FAILED,SOBOL,,,677,1016,3008,0.005487336805090308432253376481,0.354157009240239850633713558636,3.286173244710080432184895471437,str\(\'t-test\'\),32,str\(\'bounded\'\)
357,357_0,FAILED,SOBOL,,,4969,3375,88,0.700017903959378573475191842590,0.587711790474131690054093724029,5.980481417556293699533398466883,str\(\'ks-test\'\),25,str\(\'bounded\'\)
358,358_0,FAILED,SOBOL,,,2648,1755,4889,0.404247899675741817482332862710,0.772866112353280176883174590330,9.030778975899330873744474956766,str\(\'t-test\'\),13,str\(\'bounded\'\)
359,359_0,FAILED,SOBOL,,,1787,3772,2027,0.831736092934384996233632136864,0.036440851774066689017228526382,1.646903144796378892777966029826,str\(\'ks-test\'\),45,str\(\'bounded\'\)
360,360_0,FAILED,SOBOL,,,1300,440,4583,0.680767517318949133553473984648,0.984937037043273400094278713368,0.543641764932312088198784749693,str\(\'t-test\'\),36,str\(\'bounded\'\)
361,361_0,FAILED,SOBOL,,,3095,2779,2327,0.110986786579713225808774268444,0.190282199351117009555878212268,7.535693272373639395311784028308,str\(\'ks-test\'\),21,str\(\'bounded\'\)
362,362_0,COMPLETED,SOBOL,0.190000000000000002220446049250,4970.000000000000000000000000000000,4524,2410,2680,0.780810782635584454958177502704,0.387128472803160539328359845967,7.453903595321812680651873961324,str\(\'t-test\'\),9,str\(\'bounded\'\)
363,363_0,FAILED,SOBOL,,,1161,4446,404,0.478072663733735692126458616258,0.686716368518769715301175438071,4.526444251975976662549783213763,str\(\'ks-test\'\),48,str\(\'bounded\'\)
364,364_0,FAILED,SOBOL,,,63,1437,1477,0.276386588329449289780370691005,0.562088963354006376782479037502,2.358912804670632024084397926345,str\(\'t-test\'\),3,str\(\'bounded\'\)
365,365_0,FAILED,SOBOL,,,4372,4088,4182,0.955323911109939194474804935453,0.262257829833775768513248749514,9.426716586569323652611274155788,str\(\'ks-test\'\),42,str\(\'bounded\'\)
366,366_0,FAILED,SOBOL,,,3245,710,785,0.129488192101940513545343947044,0.065411169726401569013418679788,5.602701719410718261826787056634,str\(\'t-test\'\),30,str\(\'bounded\'\)
367,367_0,FAILED,SOBOL,,,2400,3684,3549,0.572569689219817545833279837098,0.860309959048405237247436616599,2.594455130258574993007414377644,str\(\'ks-test\'\),15,str\(\'bounded\'\)
368,368_0,FAILED,SOBOL,,,2338,872,2492,0.412128942849114554558553891184,0.466459239441901429845671600560,9.755812987687997761554470343981,str\(\'ks-test\'\),31,str\(\'bounded\'\)
369,369_0,FAILED,SOBOL,,,3347,3523,4415,0.855210053311660889363565729582,0.732145138138905138269763028802,2.059409850877709668992565639201,str\(\'t-test\'\),14,str\(\'bounded\'\)
370,370_0,FAILED,SOBOL,,,4116,1275,552,0.060011512232944368150366898362,0.905650070274248708557252030005,2.912571069779805732480326696532,str\(\'ks-test\'\),2,str\(\'bounded\'\)
371,371_0,FAILED,SOBOL,,,279,4249,2534,0.738949638066813352388351177069,0.144828702379018070534044682063,5.294659466129727931615889247041,str\(\'t-test\'\),43,str\(\'bounded\'\)
372,372_0,FAILED,SOBOL,,,1057,2258,4347,0.505982789499685114975591204711,0.020199345348402859140479748135,7.813525138823316673608587734634,str\(\'ks-test\'\),8,str\(\'bounded\'\)
373,373_0,FAILED,SOBOL,,,4589,4597,1310,0.203243867544457307294791803542,0.780777475439012103031188871682,0.197756824184209117900579144589,str\(\'t-test\'\),49,str\(\'bounded\'\)
374,374_0,FAILED,SOBOL,,,2872,593,3696,0.904923704775050241622125213325,0.607272216133773357071845566679,4.812824953703210617561580875190,str\(\'ks-test\'\),37,str\(\'bounded\'\)
375,375_0,FAILED,SOBOL,,,1562,2628,640,0.335143360691145086871500780035,0.341830269066616898587795958520,7.119008651960641920197758736322,str\(\'t-test\'\),20,str\(\'bounded\'\)
376,376_0,FAILED,SOBOL,,,1680,1584,3397,0.183997258229181170907651221569,0.633013355137780342474229655636,5.702644317597151513155040447600,str\(\'ks-test\'\),10,str\(\'bounded\'\)
377,377_0,FAILED,SOBOL,,,2715,3942,945,0.611486076084896912341548613767,0.433597860183566830016843596241,3.632053249942138961614546133205,str\(\'t-test\'\),47,str\(\'bounded\'\)
378,378_0,FAILED,SOBOL,,,4748,1188,4030,0.284221827717497932397350268729,0.240603714819997538398865799536,1.360526745349168731280542488093,str\(\'ks-test\'\),35,str\(\'bounded\'\)
379,379_0,FAILED,SOBOL,,,937,3204,1638,0.978752305643633024878624837584,0.942945605428889388477387001330,9.365678519533947365971471299417,str\(\'t-test\'\),23,str\(\'bounded\'\)
380,380_0,FAILED,SOBOL,,,464,276,252,0.773097361983731357071292222827,0.818074051588773776266805271007,6.260259283483960324190320534399,str\(\'ks-test\'\),29,str\(\'bounded\'\)
381,381_0,COMPLETED,SOBOL,0.190000000000000002220446049250,6357.000000000000000000000000000000,3971,2947,2840,0.454766087936237461963884243232,0.115977183347567916471554383406,4.269997445746325226423323329072,str\(\'t-test\'\),16,str\(\'bounded\'\)
382,382_0,FAILED,SOBOL,,,3490,1949,2175,0.626136632455512875949921181018,0.308969990288838758374367898796,0.760878298760391813537751204422,str\(\'ks-test\'\),4,str\(\'bounded\'\)
383,383_0,FAILED,SOBOL,,,2156,4903,4743,0.071948580978438259059259962669,0.508143080234527588778803419700,8.690430073126218957213495741598,str\(\'t-test\'\),41,str\(\'bounded\'\)
384,384_0,FAILED,SOBOL,,,2178,634,212,0.748452404784038627383324637776,0.368728831989690641890433653316,2.548759040349163118577280329191,str\(\'ks-test\'\),46,str\(\'bounded\'\)
385,385_0,FAILED,SOBOL,,,3506,3607,2956,0.054896328033879400465355757888,0.573018145270645651301322232030,5.477514096341096205833309795707,str\(\'t-test\'\),12,str\(\'bounded\'\)
386,386_0,COMPLETED,SOBOL,0.190000000000000002220446049250,6413.000000000000000000000000000000,3957,1518,2059,0.850580036042258180728481420374,0.754301155008375689980937295331,9.455324560337700745549227576703,str\(\'ks-test\'\),25,str\(\'bounded\'\)
387,387_0,FAILED,SOBOL,,,438,4169,4783,0.420168133629485962554639399968,0.054883986664935949240096135782,2.462129987380467177615628315834,str\(\'t-test\'\),33,str\(\'bounded\'\)
388,388_0,FAILED,SOBOL,,,903,2488,3356,0.341235236255452045739389177470,0.179756535027176145291605280363,4.395154896982014669504224002594,str\(\'ks-test\'\),18,str\(\'bounded\'\)
389,389_0,FAILED,SOBOL,,,4742,4525,1062,0.894447934789583065651186188916,0.878930469283834114868625420058,7.404544551650062977898869576165,str\(\'t-test\'\),27,str\(\'bounded\'\)
390,390_0,RUNNING,SOBOL,,,2718,366,3914,0.192279123561456793956025990155,0.697647132376208900517156052956,7.645012149758637853835807618452,str\(\'ks-test\'\),39,str\(\'bounded\'\)
391,391_0,RUNNING,SOBOL,,,1716,2705,1678,0.513534433932974931913406635431,0.493601767007261493791503426110,0.575912655213847823887363119866,str\(\'t-test\'\),5,str\(\'bounded\'\)
392,392_0,RUNNING,SOBOL,,,1527,1834,4233,0.968763899831101338300243241974,0.543493125632405260638790878147,1.621803149586543479898637087899,str\(\'ks-test\'\),16,str\(\'bounded\'\)
393,393_0,RUNNING,SOBOL,,,2868,3851,1353,0.290801067454740380657796094965,0.280731830229982715074754651141,8.924053814630955372422249638475,str\(\'t-test\'\),29,str\(\'bounded\'\)
394,394_0,RUNNING,SOBOL,,,4595,942,3654,0.618550475316122172486643648881,0.079951993128284812306638684731,6.027551853125915570785764430184,str\(\'ks-test\'\),42,str\(\'bounded\'\)
395,395_0,RUNNING,SOBOL,,,1090,3301,753,0.172545269044116128531740628205,0.845647298321127838249822161742,3.409986522119492491356140817516,str\(\'t-test\'\),3,str\(\'bounded\'\)
396,396_0,RUNNING,SOBOL,,,305,58,2378,0.066346151577308776214891850032,0.970273846523836303035182027088,0.968601522977463935681896600727,str\(\'ks-test\'\),48,str\(\'bounded\'\)
397,397_0,RUNNING,SOBOL,,,4130,3011,4458,0.635152153970673705174476708635,0.204823559980839481342584917911,8.351181790431029483556812920142,str\(\'t-test\'\),9,str\(\'bounded\'\)
398,398_0,COMPLETED,SOBOL,0.190000000000000002220446049250,7694.000000000000000000000000000000,3331,2173,509,0.463292642889544359352527180818,0.405602058660238962151112218635,6.716836814041250214302181120729,str\(\'ks-test\'\),22,str\(\'bounded\'\)
399,399_0,RUNNING,SOBOL,,,2315,4843,2648,0.768954708887264137828765342420,0.668120952771976583939306237880,4.023671855707653399747414368903,str\(\'t-test\'\),35,str\(\'bounded\'\)
400,400_0,RUNNING,SOBOL,,,2404,2031,1518,0.246925244132056825874244054830,0.001637774955481290702768992773,8.638478486686944179950842226390,str\(\'t-test\'\),20,str\(\'bounded\'\)
401,401_0,RUNNING,SOBOL,,,3281,4986,4067,0.552587875241413728488737433509,0.799217215942218950353037598688,0.632181486533954783979538660788,str\(\'ks-test\'\),37,str\(\'bounded\'\)
402,402_0,RUNNING,SOBOL,,,4338,198,901,0.348994334286078788931462213441,0.621847306864336091258849137375,4.299978554576635580986021523131,str\(\'t-test\'\),50,str\(\'bounded\'\)
403,403_0,RUNNING,SOBOL,,,57,2870,3509,0.917800187965855052141250780551,0.327133348446339344839373097784,6.371867942320183608728711988078,str\(\'ks-test\'\),7,str\(\'bounded\'\)
404,404_0,RUNNING,SOBOL,,,1147,1113,4623,0.842699104404076915209031994891,0.451761781593784716992701078198,9.243085823179223226020440051798,str\(\'t-test\'\),44,str\(\'bounded\'\)
405,405_0,RUNNING,SOBOL,,,4499,3129,2211,0.396694046845659620270652112595,0.746720758661627792562853755953,1.312235728724859606941777201428,str\(\'ks-test\'\),1,str\(\'bounded\'\)
406,406_0,RUNNING,SOBOL,,,3118,1664,2796,0.693928117820993062281331731356,0.924089388802647571097281797847,3.737557830155826987805767203099,str\(\'t-test\'\),13,str\(\'bounded\'\)
407,407_0,RUNNING,SOBOL,,,1316,4022,364,0.015964720332995056828462310250,0.126267546525225038411832656493,5.728964893861674845254583487986,str\(\'ks-test\'\),31,str\(\'bounded\'\)
408,408_0,RUNNING,SOBOL,,,1771,517,3121,0.471006175076588984307335294943,0.832619228580966597164092490857,7.085517180624418820400478580268,str\(\'t-test\'\),40,str\(\'bounded\'\)
409,409_0,RUNNING,SOBOL,,,2625,2553,45,0.792261158278211974348437252047,0.101310191337019211976766541738,4.704726657372900078257771383505,str\(\'ks-test\'\),5,str\(\'bounded\'\)
410,410_0,RUNNING,SOBOL,,,4995,2338,4932,0.120976924905553465117158395969,0.290378387186676245601546497710,0.248336448910646157006709699999,str\(\'t-test\'\),18,str\(\'bounded\'\)
411,411_0,RUNNING,SOBOL,,,690,4676,1914,0.674190485978499065566893477808,0.526612868318334204076336391154,7.943593912762590747433932847343,str\(\'ks-test\'\),27,str\(\'bounded\'\)
412,412_0,COMPLETED,SOBOL,0.190000000000000002220446049250,7575.000000000000000000000000000000,530,1357,1227,0.564041535595431908767238837754,0.651483554042875723233407825319,5.190221702365205302953654609155,str\(\'t-test\'\),24,str\(\'bounded\'\)
413,413_0,RUNNING,SOBOL,,,3904,4331,3189,0.133628770643845207199973401657,0.415005838824436090739311566722,2.885183677066117446941007074201,str\(\'ks-test\'\),34,str\(\'bounded\'\)
414,414_0,RUNNING,SOBOL,,,3713,794,1826,0.960928534036502246529209969594,0.225937256319448359631607559095,2.185818055002018756027837298461,str\(\'t-test\'\),46,str\(\'bounded\'\)
415,415_0,RUNNING,SOBOL,,,1933,3446,3769,0.267372784456238132833050258341,0.957490241475403291993018228823,9.800288496542721716764390293974,str\(\'ks-test\'\),11,str\(\'bounded\'\)
416,416_0,RUNNING,SOBOL,,,2012,1467,3679,0.019376901576295495893687004241,0.481883935552090414411452456989,8.025185228630899558766031987034,str\(\'t-test\'\),4,str\(\'bounded\'\)
417,417_0,RUNNING,SOBOL,,,3633,4138,662,0.713908465111628198762616648310,0.717146603124216186486705737479,0.019975308479741216149960791881,str\(\'ks-test\'\),41,str\(\'bounded\'\)
418,418_0,RUNNING,SOBOL,,,3827,758,4374,0.386463600372895621504198970797,0.890618431614711880683898925781,4.932781739935279574638116173446,str\(\'t-test\'\),28,str\(\'bounded\'\)
419,419_0,RUNNING,SOBOL,,,607,3712,1298,0.813950886478647550603682248038,0.160286918532103306311853430088,7.003622190834954963634118030313,str\(\'ks-test\'\),16,str\(\'bounded\'\)
420,420_0,FAILED,SOBOL,,,768,393,574,0.922182963317260129265662271791,0.035414905538782480431958532563,9.874632668272592894709305255674,str\(\'t-test\'\),34,str\(\'bounded\'\)
421,421_0,FAILED,SOBOL,,,4917,2752,2517,0.367996473332867002348223195440,0.765988581970334037052339226648,1.945174799083732031235172144079,str\(\'ks-test\'\),23,str\(\'bounded\'\)
422,422_0,COMPLETED,SOBOL,0.190000000000000002220446049250,5417.000000000000000000000000000000,2546,2379,2479,0.539429585376754450187775091763,0.592518270358443288614580524154,3.125520912365056691584186410182,str\(\'t-test\'\),10,str\(\'bounded\'\)
423,423_0,FAILED,SOBOL,,,1849,4396,4442,0.221097255462780584167603592505,0.357010346194729211166674076594,5.115573893963359708436655637342,str\(\'ks-test\'\),47,str\(\'bounded\'\)
424,424_0,FAILED,SOBOL,,,1393,1067,2153,0.262980506306514150161035558995,0.679838962683454117730263988051,6.453763230103068515575159835862,str\(\'t-test\'\),37,str\(\'bounded\'\)
425,425_0,FAILED,SOBOL,,,3041,3406,4760,0.941916862448677449926037752448,0.386102409455925221770655753062,4.071923770007678022864183731144,str\(\'ks-test\'\),20,str\(\'bounded\'\)
426,426_0,FAILED,SOBOL,,,4420,1783,264,0.146781364778056727660171532079,0.193135657135397209582805544414,0.860542924958281219005584716797,str\(\'t-test\'\),8,str\(\'bounded\'\)
