trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,4.000000000000000000000000000000,3275,1,0.998999999999999999111821580300,0.001000000000000000020816681712,176,EDFSMode.RANDOM
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,420.000000000000000000000000000000,1,100,0.998999999999999999111821580300,0.001000000000000000020816681712,100,EDFSMode.RANDOM
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,80.000000000000000000000000000000,4981,100,0.593158657750233353489477394760,0.001000000000000000020816681712,169,EDFSMode.RANDOM
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,5.000000000000000000000000000000,1,1,0.856592901628390190893469480216,0.001000000000000000020816681712,262,EDFSMode.RANDOM
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,5000,1,0.001000000000000000020816681712,0.001000000000000000020816681712,100,EDFSMode.RANDOM
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,1.000000000000000000000000000000,10,100,0.001000000000000000020816681712,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1,0.001000000000000000020816681712,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,5000,1,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,433.000000000000000000000000000000,5000,100,0.998999999999999999111821580300,0.001000000000000000020816681712,100,EDFSMode.RANDOM
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,2.000000000000000000000000000000,4727,1,0.838572112753681486729817606829,0.998999999999999999111821580300,135,EDFSMode.RANDOM
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,5000,100,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,2.000000000000000000000000000000,2170,1,0.297949628200279370560110692168,0.001000000000000000020816681712,100,EDFSMode.RANDOM
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,15.000000000000000000000000000000,4384,91,0.721691669490358567173871051637,0.998999999999999999111821580300,100,EDFSMode.RANDOM
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,213.000000000000000000000000000000,5000,49,0.998999999999999999111821580300,0.001000000000000000020816681712,100,EDFSMode.RANDOM
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,6.000000000000000000000000000000,4971,100,0.147617409905366758771094737313,0.001000000000000000020816681712,100,EDFSMode.RANDOM
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,242.000000000000000000000000000000,5000,92,0.724129832328304079425151940086,0.001000000000000000020816681712,100,EDFSMode.RANDOM
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,3997,74,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,9.000000000000000000000000000000,4503,56,0.672074465743291882269261350302,0.998999999999999999111821580300,100,EDFSMode.RANDOM
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,18.000000000000000000000000000000,5000,80,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,16.000000000000000000000000000000,4184,82,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,11.000000000000000000000000000000,1529,91,0.720769673242453334793822250504,0.998999999999999999111821580300,123,EDFSMode.RANDOM
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4666,1,0.466878289577933647258589644480,0.998999999999999999111821580300,100,EDFSMode.RANDOM
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,303.000000000000000000000000000000,5000,100,0.824525709259015471275233721826,0.001000000000000000020816681712,100,EDFSMode.RANDOM
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,10.000000000000000000000000000000,4238,46,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,1.000000000000000000000000000000,2063,13,0.001000000000000000020816681712,0.998999999999999999111821580300,100,EDFSMode.RANDOM
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,4915,14,0.378601137077681448861454782673,0.998999999999999999111821580300,100,EDFSMode.RANDOM
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,4758,69,0.001000000000000000020816681712,0.059707522292685048792559854292,100,EDFSMode.RANDOM
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,5000,8,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,3915,1,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4472,13,0.043277477817912239632658355504,0.998999999999999999111821580300,100,EDFSMode.RANDOM
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,9.000000000000000000000000000000,2656,48,0.924952609874721942695430243475,0.998999999999999999111821580300,100,EDFSMode.RANDOM
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,8.000000000000000000000000000000,3748,87,0.367064066795215915295358399817,0.998999999999999999111821580300,100,EDFSMode.RANDOM
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,5.000000000000000000000000000000,1,92,0.722664641740998314745070274512,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,244.000000000000000000000000000000,3659,92,0.721307164455959215487723668048,0.001000000000000000020816681712,100,EDFSMode.RANDOM
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,2806,47,0.221521867107237341310010947382,0.998999999999999999111821580300,100,EDFSMode.RANDOM
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,10.000000000000000000000000000000,5000,50,0.911657914554438342236153403064,0.998999999999999999111821580300,100,EDFSMode.RANDOM
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,6.000000000000000000000000000000,5000,96,0.158303475984745367632910983957,0.998999999999999999111821580300,100,EDFSMode.RANDOM
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,5.000000000000000000000000000000,5000,100,0.138552759526602287110108591150,0.998999999999999999111821580300,100,EDFSMode.RANDOM
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,15.000000000000000000000000000000,1028,92,0.721653872646109584287898996990,0.998999999999999999111821580300,100,EDFSMode.RANDOM
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,288.000000000000000000000000000000,4122,100,0.797077289083589990426048643712,0.001000000000000000020816681712,100,EDFSMode.RANDOM
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4375,8,0.418928431440290960363626027174,0.998999999999999999111821580300,100,EDFSMode.RANDOM
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,2.000000000000000000000000000000,3195,15,0.081940131506578944842189571318,0.998999999999999999111821580300,100,EDFSMode.RANDOM
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,6.000000000000000000000000000000,5000,17,0.998999999999999999111821580300,0.460851134711018906031654296385,100,EDFSMode.RANDOM
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,18.000000000000000000000000000000,2567,100,0.998999999999999999111821580300,0.756728153929547953104872703989,100,EDFSMode.RANDOM
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,4.000000000000000000000000000000,5000,100,0.336563015651442698494832939105,0.083601626581625523848551040373,331,EDFSMode.RANDOM
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,7.000000000000000000000000000000,2565,36,0.998999999999999999111821580300,0.590433493378235585424818054889,100,EDFSMode.RANDOM
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,3746,2,0.998999999999999999111821580300,0.401230648828273750439166178694,100,EDFSMode.RANDOM
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,17.000000000000000000000000000000,2488,100,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,21.000000000000000000000000000000,5000,100,0.998999999999999999111821580300,0.593926536010404348964186738158,100,EDFSMode.RANDOM
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,5.000000000000000000000000000000,4284,11,0.793186375854636915860851331672,0.386082766079663575187197466221,100,EDFSMode.RANDOM
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,5.000000000000000000000000000000,5000,100,0.349280191124135719338283934121,0.255558781962820169564309935595,244,EDFSMode.RANDOM
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,90.000000000000000000000000000000,5000,100,0.513538821537427803143316396017,0.001000000000000000020816681712,100,EDFSMode.RANDOM
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,3.000000000000000000000000000000,4982,100,0.329661581825985205984608228391,0.001000000000000000020816681712,380,EDFSMode.RANDOM
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,12.000000000000000000000000000000,2322,57,0.998999999999999999111821580300,0.663803425338949981693303925567,100,EDFSMode.RANDOM
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,23.000000000000000000000000000000,3130,100,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,28.000000000000000000000000000000,5000,6,0.998999999999999999111821580300,0.001000000000000000020816681712,100,EDFSMode.RANDOM
104,104_0,FAILED,BoTorch,GenerationStep_1,,,2412,23,0.998999999999999999111821580300,0.526480232505516565488790092786,100,EDFSMode.RANDOM
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,15.000000000000000000000000000000,4854,100,0.692936197611545012797762410628,0.600199046675826797248021193809,100,EDFSMode.RANDOM
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,6.000000000000000000000000000000,4683,29,0.756428666099071222994609797752,0.454776951355601533055761365176,100,EDFSMode.RANDOM
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,17.000000000000000000000000000000,2171,100,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,13.000000000000000000000000000000,4197,47,0.998999999999999999111821580300,0.593023231869753364442487963970,100,EDFSMode.RANDOM
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4548,1,0.998999999999999999111821580300,0.477510013410315459214672273447,100,EDFSMode.RANDOM
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1.000000000000000000000000000000,2181,1,0.998999999999999999111821580300,0.998999999999999999111821580300,100,EDFSMode.RANDOM
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,5.000000000000000000000000000000,4806,100,0.547337492679911497006628451345,0.369697808093854551891865867219,279,EDFSMode.RANDOM
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,21.000000000000000000000000000000,4492,100,0.998999999999999999111821580300,0.427284288350444463322475030509,100,EDFSMode.RANDOM
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,9.000000000000000000000000000000,4709,100,0.312715032489901234580287336939,0.331761591593683125012148593669,100,EDFSMode.RANDOM
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,3.000000000000000000000000000000,2235,11,0.998999999999999999111821580300,0.391360483990044971669419737736,100,EDFSMode.RANDOM
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,5.000000000000000000000000000000,4685,1,0.623060939946181724380380728689,0.001000000000000000020816681712,100,EDFSMode.RANDOM
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,2.000000000000000000000000000000,2902,1,0.777564577650162291888591425959,0.354279129037422979564553315868,100,EDFSMode.RANDOM
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,3.000000000000000000000000000000,4158,100,0.255729705144639940517237164386,0.203500274475937575902051435150,345,EDFSMode.RANDOM
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,4161,100,0.001000000000000000020816681712,0.322433890297706693406354361287,100,EDFSMode.RANDOM
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4869,1,0.603413027820551506330559732305,0.288848362790358192953021898575,100,EDFSMode.RANDOM
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,4667,1,0.998999999999999999111821580300,0.782934260609123189311731039197,100,EDFSMode.RANDOM
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1.000000000000000000000000000000,4440,19,0.001000000000000000020816681712,0.001000000000000000020816681712,289,EDFSMode.RANDOM
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,2.000000000000000000000000000000,5000,1,0.001000000000000000020816681712,0.715827250474118770284803758841,100,EDFSMode.RANDOM
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,5000,55,0.001000000000000000020816681712,0.580182084915392470847450567817,100,EDFSMode.RANDOM
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1.000000000000000000000000000000,4987,1,0.001000000000000000020816681712,0.236495343085547177208738389709,342,EDFSMode.RANDOM
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,5.000000000000000000000000000000,5000,100,0.478572870536667638319272555236,0.835343004172213188240903036785,291,EDFSMode.RANDOM
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1.000000000000000000000000000000,5000,1,0.998999999999999999111821580300,0.248313273932757067052889965453,251,EDFSMode.RANDOM
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,3642,100,0.001000000000000000020816681712,0.766273548769303647354433906003,100,EDFSMode.RANDOM
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,2.000000000000000000000000000000,4838,1,0.998999999999999999111821580300,0.762924707847216998501949092315,211,EDFSMode.RANDOM
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,2.000000000000000000000000000000,4286,100,0.001000000000000000020816681712,0.481346968418938425671171899012,328,EDFSMode.RANDOM
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1.000000000000000000000000000000,4263,45,0.001000000000000000020816681712,0.998999999999999999111821580300,299,EDFSMode.RANDOM
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,5000,37,0.001000000000000000020816681712,0.001000000000000000020816681712,100,EDFSMode.RANDOM
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,5000,48,0.001000000000000000020816681712,0.403762891180365290910714293204,100,EDFSMode.RANDOM
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,4.000000000000000000000000000000,5000,43,0.001000000000000000020816681712,0.747709419182395862435441813432,100,EDFSMode.RANDOM
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.550000000000000044408920985006,3.000000000000000000000000000000,3802,64,0.506283667277133031525693240837,0.841568678485421051149728555174,350,EDFSMode.RANDOM
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,1.000000000000000000000000000000,4893,1,0.001000000000000000020816681712,0.140317925241858043605702732748,421,EDFSMode.RANDOM
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,4.000000000000000000000000000000,4109,37,0.998999999999999999111821580300,0.817017535769755665064906224870,275,EDFSMode.RANDOM
137,137_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,3.000000000000000000000000000000,5000,1,0.001000000000000000020816681712,0.331345865867852806818660837962,100,EDFSMode.RANDOM
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,2.000000000000000000000000000000,5000,55,0.001000000000000000020816681712,0.607626424033760215159816198138,218,EDFSMode.RANDOM
