trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
1084,1084_0,FAILED,Sobol,SOBOL,,,2283,2466,0.713733419923111789273661997868,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1085,1085_0,FAILED,Sobol,SOBOL,,,3496,3044,0.031464197071269156547046463857,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1086,1086_0,FAILED,Sobol,SOBOL,,,4291,1011,0.812361882712692051633496248542,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1087,1087_0,FAILED,Sobol,SOBOL,,,581,4187,0.379578015290200687648081157022,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1088,1088_0,FAILED,Sobol,SOBOL,,,1035,132,0.223495792802423237644049436312,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1089,1089_0,RUNNING,Sobol,SOBOL,,,4745,4437,0.531453626684844526728568325780,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1090,1090_0,RUNNING,Sobol,SOBOL,,,3042,1469,0.374732332644984122982378949018,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1091,1091_0,RUNNING,Sobol,SOBOL,,,1829,3412,0.932205762865021769769668935623,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1092,1092_0,RUNNING,Sobol,SOBOL,,,1480,805,0.261898049836978341620152832547,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1093,1093_0,RUNNING,Sobol,SOBOL,,,2767,3999,0.951970798904076209723257306905,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1094,1094_0,RUNNING,Sobol,SOBOL,,,4472,1967,0.141843425799161204636789079814,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1095,1095_0,RUNNING,Sobol,SOBOL,,,682,2525,0.582400325715541788973439452093,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1096,1096_0,FAILED,Sobol,SOBOL,,,228,1599,0.800872795064002329645802547020,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1097,1097_0,FAILED,Sobol,SOBOL,,,4018,3522,0.485111434966325749673643485949,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1098,1098_0,FAILED,Sobol,SOBOL,,,3222,554,0.671062416469678235664275689487,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1099,1099_0,FAILED,Sobol,SOBOL,,,1934,4879,0.105815953755751257503447959607,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1100,1100_0,RUNNING,Sobol,SOBOL,,,2151,447,0.970170861434191511563085441594,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1101,1101_0,RUNNING,Sobol,SOBOL,,,3283,4752,0.287917019285261643890549976277,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1102,1102_0,RUNNING,Sobol,SOBOL,,,3777,1785,0.618269133372232326806283708720,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1103,1103_0,RUNNING,Sobol,SOBOL,,,142,3727,0.185530857818201194708862544758,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1104,1104_0,RUNNING,Sobol,SOBOL,,,899,2152,0.466302182091400008179249425666,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1105,1105_0,RUNNING,Sobol,SOBOL,,,4533,2730,0.774244635270908476698537015182,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1106,1106_0,RUNNING,Sobol,SOBOL,,,2526,697,0.069581608098000291562357233488,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1107,1107_0,RUNNING,Sobol,SOBOL,,,1394,3872,0.627009446449577789728380139422,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1108,1108_0,RUNNING,Sobol,SOBOL,,,1588,1283,0.050307780478149655145614360663,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1109,1109_0,RUNNING,Sobol,SOBOL,,,2956,3206,0.740334744349122053641565344151,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1110,1110_0,FAILED,Sobol,SOBOL,,,4962,239,0.415838824531063411260589646190,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1111,1111_0,FAILED,Sobol,SOBOL,,,1096,4564,0.856380656043067567395610240055,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1112,1112_0,FAILED,Sobol,SOBOL,,,340,1119,0.513219114651903507429153705743,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1113,1113_0,FAILED,Sobol,SOBOL,,,4205,4314,0.197503539750352508086450598057,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1114,1114_0,RUNNING,Sobol,SOBOL,,,3713,2281,0.896310372654348652687872345268,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1115,1115_0,RUNNING,Sobol,SOBOL,,,2345,2839,0.331078978344798102728674393802,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1116,1116_0,RUNNING,Sobol,SOBOL,,,2406,1434,0.919594801280647522467859289463,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1117,1117_0,FAILED,Sobol,SOBOL,,,3696,3379,0.354332147374749162338503083447,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1118,1118_0,FAILED,Sobol,SOBOL,,,4149,96,0.552341064592823394185927554645,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1119,1119_0,FAILED,Sobol,SOBOL,,,362,4404,0.236593992153182636206665279133,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1120,1120_0,COMPLETED,Sobol,SOBOL,0.530000000000000026645352591004,18.000000000000000000000000000000,53,3885,0.631950236082077010379975945398,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1121,1121_0,COMPLETED,Sobol,SOBOL,0.650000000000000022204460492503,28.000000000000000000000000000000,4308,1693,0.014652762547135354115335204028,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1122,1122_0,COMPLETED,Sobol,SOBOL,0.600000000000000088817841970013,23.000000000000000000000000000000,2893,2790,0.823688417114317394940314898122,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1123,1123_0,COMPLETED,Sobol,SOBOL,0.640000000000000013322676295502,42.000000000000000000000000000000,1451,598,0.442979235716164099212477367473,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1124,1124_0,COMPLETED,Sobol,SOBOL,0.579999999999999960031971113494,30.000000000000000000000000000000,1907,3427,0.222417397143319262031724292683,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1125,1125_0,COMPLETED,Sobol,SOBOL,0.640000000000000013322676295502,54.000000000000000000000000000000,3745,1234,0.603609094651415989396525674238,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1126,1126_0,COMPLETED,Sobol,SOBOL,0.540000000000000035527136788005,22.000000000000000000000000000000,4828,4519,0.289803260618820779370707896305,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1127,1127_0,COMPLETED,Sobol,SOBOL,0.560000000000000053290705182008,18.000000000000000000000000000000,802,2327,0.906604900741949659703777797404,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1128,1128_0,COMPLETED,Sobol,SOBOL,0.600000000000000088817841970013,17.000000000000000000000000000000,961,2840,0.336089589007198819015087565276,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1129,1129_0,COMPLETED,Sobol,SOBOL,0.800000000000000044408920985006,1045.000000000000000000000000000000,4669,23,0.966535760380327735319383464230,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1130,1130_0,COMPLETED,Sobol,SOBOL,0.550000000000000044408920985006,14.000000000000000000000000000000,3274,4245,0.153699819281697264150565729324,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1131,1131_0,COMPLETED,Sobol,SOBOL,0.579999999999999960031971113494,17.000000000000000000000000000000,2378,1428,0.521246985539793983299716728652,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1132,1132_0,COMPLETED,Sobol,SOBOL,0.540000000000000035527136788005,21.000000000000000000000000000000,1604,4862,0.799802876079454994062700734503,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1133,1133_0,COMPLETED,Sobol,SOBOL,0.589999999999999968913755310496,16.000000000000000000000000000000,2739,2045,0.432738225931301734306089201709,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1134,1134_0,COMPLETED,Sobol,SOBOL,0.560000000000000053290705182008,20.000000000000000000000000000000,3841,3455,0.742560796232894060331375385431,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1135,1135_0,COMPLETED,Sobol,SOBOL,0.630000000000000004440892098501,28.000000000000000000000000000000,519,637,0.111618784012272959094147495307,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1136,1136_0,COMPLETED,Sobol,SOBOL,0.530000000000000026645352591004,17.000000000000000000000000000000,334,3640,0.996603752849623547582780247467,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1137,1137_0,COMPLETED,Sobol,SOBOL,0.609999999999999986677323704498,56.000000000000000000000000000000,4046,823,0.364452996579930188492113529719,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1138,1138_0,COMPLETED,Sobol,SOBOL,0.510000000000000008881784197001,18.000000000000000000000000000000,2651,4734,0.553568672960624064138812627789,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1139,1139_0,COMPLETED,Sobol,SOBOL,0.600000000000000088817841970013,32.000000000000000000000000000000,1751,1918,0.187727995133027431018390984718,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1140,1140_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.770000000000000017763568394003,59.000000000000000000000000000000,2108,41,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1141,1141_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4129,1,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1142,1142_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.849999999999999977795539507497,2249.000000000000000000000000000000,2310,1,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1143,1143_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.869999999999999995559107901499,1176.000000000000000000000000000000,2061,1,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1144,1144_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,2507,1,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1145,1145_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.760000000000000008881784197001,56.000000000000000000000000000000,2126,46,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1146,1146_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,2141,79,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1147,1147_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.760000000000000008881784197001,54.000000000000000000000000000000,2168,67,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1148,1148_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,48.000000000000000000000000000000,2218,101,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1149,1149_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.810000000000000053290705182008,82.000000000000000000000000000000,2061,20,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1150,1150_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.849999999999999977795539507497,196.000000000000000000000000000000,2047,3,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1151,1151_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.829999999999999960031971113494,97.000000000000000000000000000000,2053,8,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1152,1152_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.760000000000000008881784197001,354.000000000000000000000000000000,4620,71,0.001000000000000000020816681712,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
1153,1153_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,127.000000000000000000000000000000,5000,241,0.998999999999999999111821580300,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
