trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
17,17_0,COMPLETED,Sobol,GenerationStep_0,0.149999999999999994448884876874,715.000000000000000000000000000000,3100,1459,9.572128911412320917406759690493,6,0.116998947942629452634299980218
18,18_0,COMPLETED,Sobol,GenerationStep_0,0.130000000000000004440892098501,4042.000000000000000000000000000000,4563,3245,2.958987651908770111219837417593,17,0.352010504255071299262169759459
19,19_0,COMPLETED,Sobol,GenerationStep_0,0.029999999999999998889776975375,927.000000000000000000000000000000,14,509,5.129874579639174925205225008540,3,0.711893322557210939116600911802
20,20_0,COMPLETED,Sobol,GenerationStep_0,0.110000000000000000555111512313,508.000000000000000000000000000000,1233,2605,7.990520529257134185741051624063,5,0.542024778777733473589250934310
21,21_0,COMPLETED,Sobol,GenerationStep_0,0.239999999999999991118215802999,6699.000000000000000000000000000000,4184,1120,0.175814628013409690598933821093,19,0.400897465243935602341451840402
22,22_0,COMPLETED,Sobol,GenerationStep_0,0.089999999999999996669330926125,743.000000000000000000000000000000,3147,4179,7.296594218365848760754488466773,9,0.131057558238506316472538060225
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.140000000000000013322676295502,4287.000000000000000000000000000000,1411,2069,4.463089137091301950022170785815,14,0.800409798542037642654634055361
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.119999999999999995559107901499,1645.000000000000000000000000000000,1799,3642,6.564449124372565336216212017462,19,0.047691145366057757781774739669
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.460000000000000019984014443253,2858.000000000000000000000000000000,3540,126,3.789393646150827521523751784116,4,0.904120349321514416018885640369
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.110000000000000000555111512313,353.000000000000000000000000000000,3791,4587,8.684050462336278641828357649501,15,0.626230620373040447468326874514
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.119999999999999995559107901499,948.000000000000000000000000000000,845,1696,0.888735570395365437335044589418,9,0.298053052147850383590821365942
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.050000000000000002775557561563,516.000000000000000000000000000000,403,3938,3.495655635842122244127949670656,7,0.440296689812093966498451891312
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.160000000000000003330669073875,985.000000000000000000000000000000,4956,2296,5.685895429717377602685246529290,13,0.613007427250966463461168132199
30,30_0,FAILED,BoTorch,GenerationStep_1,,,1573,1,0.001000000000000000020816681712,1,0.210161581688238591203443661470
31,31_0,FAILED,BoTorch,GenerationStep_1,,,3746,1,10.000000000000000000000000000000,1,0.227933966079551852956797119987
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,1040.000000000000000000000000000000,3969,788,2.266868939695585893900897644926,8,0.350240878714259074033776641954
33,33_0,FAILED,BoTorch,GenerationStep_1,,,3786,1,10.000000000000000000000000000000,9,0.440209381862885495984016870352
34,34_0,FAILED,BoTorch,GenerationStep_1,,,1410,1045,0.001000000000000000020816681712,1,0.140709642990284961028280008577
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,1098.000000000000000000000000000000,5000,1869,4.314792493559028940808275365271,8,0.448499937505119850023049821175
36,36_0,FAILED,BoTorch,GenerationStep_1,,,1519,1,10.000000000000000000000000000000,1,0.061752039751779341791859678779
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.050000000000000002775557561563,390.000000000000000000000000000000,1,5000,10.000000000000000000000000000000,17,0.089629243470046748853974349913
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,630.000000000000000000000000000000,5000,4828,10.000000000000000000000000000000,13,0.975428692292728105606158806040
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.250000000000000000000000000000,479.000000000000000000000000000000,1408,756,10.000000000000000000000000000000,1,0.001000000000000000020816681712
40,40_0,FAILED,BoTorch,GenerationStep_1,,,3760,1,0.001000000000000000020816681712,8,0.282850253534898898877258943685
41,41_0,FAILED,BoTorch,GenerationStep_1,,,3965,1,10.000000000000000000000000000000,9,0.001000000000000000020816681712
42,42_0,FAILED,BoTorch,GenerationStep_1,,,3698,1,10.000000000000000000000000000000,9,0.767238072290132744335267034330
43,43_0,FAILED,BoTorch,GenerationStep_1,,,3787,1,10.000000000000000000000000000000,1,0.001000000000000000020816681712
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.130000000000000004440892098501,457.000000000000000000000000000000,5000,3392,10.000000000000000000000000000000,1,0.342416595489708930344363579934
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,449.000000000000000000000000000000,5000,5000,0.001000000000000000020816681712,12,0.809133527074901048870003705815
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.239999999999999991118215802999,1277.000000000000000000000000000000,4567,1061,10.000000000000000000000000000000,9,0.454012775383014155483607510178
47,47_0,FAILED,BoTorch,GenerationStep_1,,,3803,1,10.000000000000000000000000000000,11,0.998999999999999999111821580300
48,48_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,9,0.001000000000000000020816681712
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,559.000000000000000000000000000000,1363,1418,0.001000000000000000020816681712,1,0.376902989799922705227430697050
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,739.000000000000000000000000000000,1474,456,0.001000000000000000020816681712,1,0.367324481013719505995140934829
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,3497.000000000000000000000000000000,1474,120,10.000000000000000000000000000000,6,0.311110007229553897634133363681
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.239999999999999991118215802999,532.000000000000000000000000000000,5000,1124,0.001000000000000000020816681712,8,0.372092625194974213620469072339
53,53_0,FAILED,BoTorch,GenerationStep_1,,,3689,1,0.296227164145080712476243434139,1,0.517868585370072964657595093740
54,54_0,FAILED,BoTorch,GenerationStep_1,,,3758,1,0.001000000000000000020816681712,3,0.001000000000000000020816681712
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.080000000000000001665334536938,427.000000000000000000000000000000,1377,5000,0.001000000000000000020816681712,16,0.001000000000000000020816681712
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,2097.000000000000000000000000000000,1438,139,0.001000000000000000020816681712,1,0.001000000000000000020816681712
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,1204.000000000000000000000000000000,3969,531,10.000000000000000000000000000000,8,0.421887214914861086167974235650
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,361.000000000000000000000000000000,4484,3670,10.000000000000000000000000000000,1,0.001000000000000000020816681712
59,59_0,FAILED,BoTorch,GenerationStep_1,,,1527,1,10.000000000000000000000000000000,1,0.492309893538987297656461805673
60,60_0,FAILED,BoTorch,GenerationStep_1,,,1498,1,0.001000000000000000020816681712,10,0.001000000000000000020816681712
61,61_0,FAILED,BoTorch,GenerationStep_1,,,1487,1,10.000000000000000000000000000000,1,0.998999999999999999111821580300
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,472.000000000000000000000000000000,3898,771,10.000000000000000000000000000000,1,0.998999999999999999111821580300
63,63_0,FAILED,BoTorch,GenerationStep_1,,,3499,1,0.001000000000000000020816681712,10,0.998999999999999999111821580300
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.350000000000000033306690738755,624.000000000000000000000000000000,3718,429,0.001000000000000000020816681712,1,0.998999999999999999111821580300
65,65_0,FAILED,BoTorch,GenerationStep_1,,,1519,1,10.000000000000000000000000000000,1,0.001000000000000000020816681712
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,424.000000000000000000000000000000,4074,1240,0.001000000000000000020816681712,1,0.998999999999999999111821580300
67,67_0,FAILED,BoTorch,GenerationStep_1,,,3676,1,0.001000000000000000020816681712,10,0.001000000000000000020816681712
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,424.000000000000000000000000000000,3885,1371,0.001000000000000000020816681712,1,0.001000000000000000020816681712
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.350000000000000033306690738755,660.000000000000000000000000000000,1350,364,10.000000000000000000000000000000,1,0.001000000000000000020816681712
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,498.000000000000000000000000000000,3869,716,0.001000000000000000020816681712,1,0.998999999999999999111821580300
71,71_0,FAILED,BoTorch,GenerationStep_1,,,3263,1,0.001000000000000000020816681712,1,0.998999999999999999111821580300
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,395.000000000000000000000000000000,3934,1493,10.000000000000000000000000000000,1,0.998999999999999999111821580300
73,73_0,FAILED,BoTorch,GenerationStep_1,,,1619,1,10.000000000000000000000000000000,11,0.001000000000000000020816681712
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.250000000000000000000000000000,442.000000000000000000000000000000,5000,1011,0.001000000000000000020816681712,1,0.001000000000000000020816681712
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.320000000000000006661338147751,558.000000000000000000000000000000,3780,542,0.001000000000000000020816681712,9,0.998999999999999999111821580300
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.270000000000000017763568394003,641.000000000000000000000000000000,5000,842,0.001000000000000000020816681712,9,0.001000000000000000020816681712
77,77_0,FAILED,BoTorch,GenerationStep_1,,,1348,1,10.000000000000000000000000000000,10,0.998999999999999999111821580300
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.410000000000000031086244689504,1066.000000000000000000000000000000,1376,216,10.000000000000000000000000000000,1,0.998999999999999999111821580300
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.149999999999999994448884876874,375.000000000000000000000000000000,1339,1708,10.000000000000000000000000000000,1,0.001000000000000000020816681712
80,80_0,FAILED,BoTorch,GenerationStep_1,,,1346,1,10.000000000000000000000000000000,10,0.001000000000000000020816681712
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,905.000000000000000000000000000000,3810,333,0.001000000000000000020816681712,10,0.001000000000000000020816681712
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,693.000000000000000000000000000000,3832,533,10.000000000000000000000000000000,1,0.998999999999999999111821580300
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,400.000000000000000000000000000000,4098,1790,0.001000000000000000020816681712,1,0.998999999999999999111821580300
84,84_0,FAILED,BoTorch,GenerationStep_1,,,3113,1,0.001000000000000000020816681712,8,0.998999999999999999111821580300
85,85_0,FAILED,BoTorch,GenerationStep_1,,,3749,1,0.001000000000000000020816681712,11,0.998999999999999999111821580300
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.239999999999999991118215802999,444.000000000000000000000000000000,5000,1078,10.000000000000000000000000000000,1,0.998999999999999999111821580300
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.250000000000000000000000000000,458.000000000000000000000000000000,3981,975,0.001000000000000000020816681712,1,0.998999999999999999111821580300
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,388.000000000000000000000000000000,3775,1785,10.000000000000000000000000000000,1,0.001000000000000000020816681712
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,403.000000000000000000000000000000,5000,1527,0.001000000000000000020816681712,8,0.001000000000000000020816681712
90,90_0,RUNNING,BoTorch,GenerationStep_1,,,1192,1,0.239325390643960828063185886094,1,0.979874134510804739583988975937
91,91_0,RUNNING,BoTorch,GenerationStep_1,,,4210,1,8.824355789209626266256236704066,1,0.309039535648174767956675168534
92,92_0,RUNNING,BoTorch,GenerationStep_1,,,5000,1,2.464418003253439959365778122446,12,0.998999999999999999111821580300
93,93_0,RUNNING,BoTorch,GenerationStep_1,,,5000,1,10.000000000000000000000000000000,4,0.001000000000000000020816681712
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,1998.000000000000000000000000000000,1,1,0.001000000000000000020816681712,1,0.998999999999999999111821580300
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,440.000000000000000000000000000000,2446,1100,0.001000000000000000020816681712,1,0.741435719383499836077078271046
96,96_0,RUNNING,BoTorch,GenerationStep_1,,,2548,1,10.000000000000000000000000000000,1,0.322237279060082648651786030314
97,97_0,RUNNING,BoTorch,GenerationStep_1,,,4425,1,7.459149244704289749563486111583,11,0.001000000000000000020816681712
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.160000000000000003330669073875,401.000000000000000000000000000000,5000,2169,0.001000000000000000020816681712,10,0.998999999999999999111821580300
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.130000000000000004440892098501,400.000000000000000000000000000000,3662,2809,10.000000000000000000000000000000,4,0.305134104964767449708062940772
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,4654.000000000000000000000000000000,1,1,0.001000000000000000020816681712,5,0.998999999999999999111821580300
101,101_0,RUNNING,BoTorch,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,11,0.998999999999999999111821580300
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.040000000000000000832667268469,812.000000000000000000000000000000,85,1076,0.001000000000000000020816681712,3,0.998999999999999999111821580300
103,103_0,RUNNING,BoTorch,GenerationStep_1,,,2670,1,1.261049899731483847631352546159,1,0.683112029713731749858141029108
104,104_0,FAILED,BoTorch,GenerationStep_1,,,3314,1,10.000000000000000000000000000000,11,0.001000000000000000020816681712
105,105_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,7.090574397177688226179270714056,1,0.001000000000000000020816681712
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,6954.000000000000000000000000000000,1,1,0.001000000000000000020816681712,8,0.998999999999999999111821580300
107,107_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,6.724530338533917905863290798152,14,0.998999999999999999111821580300
108,108_0,FAILED,BoTorch,GenerationStep_1,,,1469,1,10.000000000000000000000000000000,20,0.001000000000000000020816681712
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.080000000000000001665334536938,468.000000000000000000000000000000,2617,2255,0.001000000000000000020816681712,5,0.515331529939015653418721285561
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.119999999999999995559107901499,353.000000000000000000000000000000,4912,3444,0.001000000000000000020816681712,10,0.534111126402141422886415966786
111,111_0,FAILED,BoTorch,GenerationStep_1,,,2520,1,0.001000000000000000020816681712,10,0.755056845069874027487344392284
112,112_0,FAILED,BoTorch,GenerationStep_1,,,361,1,0.001000000000000000020816681712,10,0.998999999999999999111821580300
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.369999999999999995559107901499,559.000000000000000000000000000000,2470,138,0.001000000000000000020816681712,1,0.735885374368639433306782393629
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,390.000000000000000000000000000000,1535,2032,4.421320009394751338049900368787,1,0.837898369034787871001412895566
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.309999999999999997779553950750,521.000000000000000000000000000000,989,413,0.001000000000000000020816681712,1,0.998999999999999999111821580300
116,116_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,10.000000000000000000000000000000,14,0.001000000000000000020816681712
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.140000000000000013322676295502,377.000000000000000000000000000000,4786,2323,0.001000000000000000020816681712,1,0.235699498017112513137405471753
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.260000000000000008881784197001,460.000000000000000000000000000000,5000,925,0.001000000000000000020816681712,11,0.998999999999999999111821580300
119,119_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,10.000000000000000000000000000000,6,0.001000000000000000020816681712
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,747.000000000000000000000000000000,2176,493,0.001000000000000000020816681712,8,0.001000000000000000020816681712
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.179999999999999993338661852249,605.000000000000000000000000000000,1728,1545,0.001000000000000000020816681712,7,0.001000000000000000020816681712
122,122_0,RUNNING,BoTorch,GenerationStep_1,,,351,1,10.000000000000000000000000000000,1,0.368861167534284550839629446273
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.070000000000000006661338147751,549.000000000000000000000000000000,440,1992,3.772649501276401640126323400182,3,0.451885358516337598544510001375
124,124_0,RUNNING,BoTorch,GenerationStep_1,,,2961,1,2.821948671752940729362535421387,9,0.001000000000000000020816681712
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.250000000000000000000000000000,617.000000000000000000000000000000,1447,767,0.001000000000000000020816681712,3,0.555292723140659139069441607717
126,126_0,RUNNING,BoTorch,GenerationStep_1,,,4942,1,3.772049018153242450068773905514,1,0.611888845690858218517860223074
127,127_0,RUNNING,BoTorch,GenerationStep_1,,,4061,1,3.797316661608276966433095367393,1,0.001023534408874077162796001339
128,128_0,RUNNING,BoTorch,GenerationStep_1,,,3853,1,0.001000000000000000020816681712,11,0.998999999999999999111821580300
129,129_0,RUNNING,BoTorch,GenerationStep_1,,,1535,1,10.000000000000000000000000000000,1,0.461240965128825342045360002885
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.050000000000000002775557561563,856.000000000000000000000000000000,2108,881,0.001000000000000000020816681712,8,0.001000000000000000020816681712
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.369999999999999995559107901499,575.000000000000000000000000000000,2241,94,0.001000000000000000020816681712,9,0.001000000000000000020816681712
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.040000000000000000832667268469,561.000000000000000000000000000000,1,429,10.000000000000000000000000000000,1,0.317253164577370738719253040472
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.050000000000000002775557561563,1793.000000000000000000000000000000,1,3734,10.000000000000000000000000000000,12,0.001000000000000000020816681712
134,134_0,RUNNING,BoTorch,GenerationStep_1,,,5000,1,0.001000000000000000020816681712,4,0.001000000000000000020816681712
135,135_0,RUNNING,BoTorch,GenerationStep_1,,,3555,1,5.514324139155671211653952923371,1,0.001000000000000000020816681712
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.470000000000000028865798640254,1776.000000000000000000000000000000,2677,75,0.001000000000000000020816681712,10,0.425585215073435552124436753729
137,137_0,RUNNING,BoTorch,GenerationStep_1,,,3597,1,10.000000000000000000000000000000,11,0.001000000000000000020816681712
138,138_0,FAILED,BoTorch,GenerationStep_1,,,3600,1,2.820616044178644976625491835875,11,0.636939983948799248736349909450
139,139_0,FAILED,BoTorch,GenerationStep_1,,,3310,1,10.000000000000000000000000000000,11,0.998999999999999999111821580300
140,140_0,COMPLETED,BoTorch,GenerationStep_1,0.050000000000000002775557561563,260.000000000000000000000000000000,1,2099,5.466465362515806170051746448735,2,0.508338181287311341449708379514
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,402.000000000000000000000000000000,884,1902,2.669340250539705916565935694962,5,0.001000000000000000020816681712
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,476.000000000000000000000000000000,1209,547,0.001000000000000000020816681712,5,0.040707542243613434318483257357
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,505.000000000000000000000000000000,2557,227,0.001000000000000000020816681712,6,0.001000000000000000020816681712
144,144_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,10.000000000000000000000000000000,1,0.001000000000000000020816681712
145,145_0,FAILED,BoTorch,GenerationStep_1,,,4633,1,10.000000000000000000000000000000,13,0.001000000000000000020816681712
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.050000000000000002775557561563,253.000000000000000000000000000000,1,3443,10.000000000000000000000000000000,2,0.787176616799068695762287006801
147,147_0,FAILED,BoTorch,GenerationStep_1,,,5000,1,5.168975295750088960744506039191,13,0.001000000000000000020816681712
148,148_0,FAILED,BoTorch,GenerationStep_1,,,3312,1,10.000000000000000000000000000000,1,0.048502814641804399553581816917
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.119999999999999995559107901499,426.000000000000000000000000000000,1079,1911,2.253745353211919155711484563653,4,0.561179576377505040518656187487
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.170000000000000012212453270877,583.000000000000000000000000000000,1410,1543,0.001000000000000000020816681712,1,0.998999999999999999111821580300
151,151_0,RUNNING,BoTorch,GenerationStep_1,,,3044,1,3.510872480106875137551014631754,6,0.001000000000000000020816681712
152,152_0,RUNNING,BoTorch,GenerationStep_1,,,1618,1,10.000000000000000000000000000000,20,0.001000000000000000020816681712
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,392.000000000000000000000000000000,802,2390,0.001000000000000000020816681712,1,0.998999999999999999111821580300
154,154_0,RUNNING,BoTorch,GenerationStep_1,,,2987,1,0.001000000000000000020816681712,6,0.176957503834823504096362967175
155,155_0,RUNNING,BoTorch,GenerationStep_1,,,4226,1,7.262381198496146161858177947579,6,0.001000000000000000020816681712
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.280000000000000026645352591004,508.000000000000000000000000000000,5000,722,0.001000000000000000020816681712,7,0.998999999999999999111821580300
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,407.000000000000000000000000000000,4856,4443,5.303197152741184972057908453280,11,0.702605452768348626158001479780
158,158_0,RUNNING,BoTorch,GenerationStep_1,,,4481,1,10.000000000000000000000000000000,16,0.001000000000000000020816681712
159,159_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,883.000000000000000000000000000000,4325,486,10.000000000000000000000000000000,1,0.474457259892052174432564015660
160,160_0,RUNNING,BoTorch,GenerationStep_1,,,3060,1,9.597005982008781188596913125366,1,0.131536851812338539957636385225
161,161_0,RUNNING,BoTorch,GenerationStep_1,,,4678,1,10.000000000000000000000000000000,17,0.998999999999999999111821580300
162,162_0,RUNNING,BoTorch,GenerationStep_1,,,1506,1,5.668157955850644746931266126921,1,0.392433264021505689989055554179
163,163_0,FAILED,BoTorch,GenerationStep_1,,,3039,1,5.109350395374718800667324103415,4,0.001000000000000000020816681712
164,164_0,FAILED,BoTorch,GenerationStep_1,,,3196,1,10.000000000000000000000000000000,19,0.001000000000000000020816681712
165,165_0,COMPLETED,BoTorch,GenerationStep_1,0.089999999999999996669330926125,390.000000000000000000000000000000,1230,3529,0.001000000000000000020816681712,5,0.998999999999999999111821580300
166,166_0,COMPLETED,BoTorch,GenerationStep_1,0.110000000000000000555111512313,424.000000000000000000000000000000,1721,3976,0.001000000000000000020816681712,9,0.283914647835164513089978299831
167,167_0,FAILED,BoTorch,GenerationStep_1,,,1582,1,2.395217467414639589406988307019,7,0.001000000000000000020816681712
168,168_0,COMPLETED,BoTorch,GenerationStep_1,0.100000000000000005551115123126,397.000000000000000000000000000000,4128,5000,0.001000000000000000020816681712,7,0.660768796125021595777582206210
169,169_0,COMPLETED,BoTorch,GenerationStep_1,0.089999999999999996669330926125,361.000000000000000000000000000000,3686,5000,5.463106036753376137937721068738,11,0.669750145800611429436344224086
170,170_0,COMPLETED,BoTorch,GenerationStep_1,0.080000000000000001665334536938,380.000000000000000000000000000000,3502,5000,0.001000000000000000020816681712,6,0.989276841101504378350739443704
171,171_0,FAILED,BoTorch,GenerationStep_1,,,2997,1,7.313114248503912229182333248900,1,0.001000000000000000020816681712
172,172_0,FAILED,BoTorch,GenerationStep_1,,,4908,1,10.000000000000000000000000000000,8,0.001000000000000000020816681712
173,173_0,COMPLETED,BoTorch,GenerationStep_1,0.479999999999999982236431605997,2807.000000000000000000000000000000,3322,105,0.001000000000000000020816681712,1,0.388436102856926479542920560561
174,174_0,COMPLETED,BoTorch,GenerationStep_1,0.160000000000000003330669073875,389.000000000000000000000000000000,1564,1800,10.000000000000000000000000000000,1,0.576440562851044058234606382030
175,175_0,COMPLETED,BoTorch,GenerationStep_1,0.080000000000000001665334536938,525.000000000000000000000000000000,2864,3459,4.767306618815345231610081100371,1,0.001000000000000000020816681712
176,176_0,COMPLETED,BoTorch,GenerationStep_1,0.080000000000000001665334536938,478.000000000000000000000000000000,3481,5000,2.550868123657310526652963744709,9,0.536565196316137749121821798326
177,177_0,FAILED,BoTorch,GenerationStep_1,,,523,1,1.200818666854333027771417619078,7,0.001000000000000000020816681712
178,178_0,COMPLETED,BoTorch,GenerationStep_1,0.050000000000000002775557561563,258.000000000000000000000000000000,1,2732,0.001000000000000000020816681712,1,0.998999999999999999111821580300
