trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
0,0_0,COMPLETED,GenerationStep_0,0.609999999999999986677323704498,110.000000000000000000000000000000,2840,312,0.031112088836729528962266044800,0.676120848774909966039103892399
1,1_0,COMPLETED,GenerationStep_0,0.330000000000000015543122344752,14.000000000000000000000000000000,2031,2752,0.670796770315617352231640779792,0.430113443173468112945556640625
2,2_0,COMPLETED,GenerationStep_0,0.380000000000000004440892098501,19.000000000000000000000000000000,245,1544,0.345100878691300738676517312342,0.899161609958857299673695706588
3,3_0,COMPLETED,GenerationStep_0,0.479999999999999982236431605997,37.000000000000000000000000000000,4886,3986,0.952989064082503278818592207244,0.146646970449015506821055510045
4,4_0,COMPLETED,GenerationStep_0,0.570000000000000062172489379009,60.000000000000000000000000000000,4135,2100,0.592124315978959203654596876731,0.077616633968427772849452139781
5,5_0,COMPLETED,GenerationStep_0,0.419999999999999984456877655248,19.000000000000000000000000000000,723,4540,0.234284465473145242508934416037,0.814203694932162713726597758068
6,6_0,COMPLETED,GenerationStep_0,0.609999999999999986677323704498,103.000000000000000000000000000000,1533,851,0.782101796900853463156977340986,0.347621522899717094734484135188
7,7_0,COMPLETED,GenerationStep_0,0.500000000000000000000000000000,37.000000000000000000000000000000,3611,3293,0.391490602061152437318725105797,0.608522890908643643292919023224
8,8_0,COMPLETED,GenerationStep_0,0.540000000000000035527136788005,41.000000000000000000000000000000,3321,1851,0.822001590479165322733479115414,0.804681159531697609565981110791
9,9_0,COMPLETED,GenerationStep_0,0.500000000000000000000000000000,33.000000000000000000000000000000,1862,4333,0.495832798937335617051047620407,0.052049395058304075145638734057
10,10_0,COMPLETED,GenerationStep_0,0.609999999999999986677323704498,110.000000000000000000000000000000,1019,591,0.552228037618100686678701549681,0.521092724934220319354949424451
