trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
0,0_0,COMPLETED,Sobol,GenerationStep_0,0.599999999999999977795539507497,46.000000000000000000000000000000,2459,70,0.221316118180751808530715152301,0.339795907139778141647923348501,524,EDFSMode.RANDOM
1,1_0,COMPLETED,Sobol,GenerationStep_0,0.569999999999999951150186916493,34.000000000000000000000000000000,4369,4,0.525305488122627117775209626416,0.986822137929499132447119791323,703,EDFSMode.RANDOM
2,2_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,149.000000000000000000000000000000,3460,99,0.304683466089889387617972715816,0.034859028086066244644936062969,907,EDFSMode.RANDOM
3,3_0,COMPLETED,Sobol,GenerationStep_0,0.619999999999999995559107901499,359.000000000000000000000000000000,379,31,0.948689216075465080457718158868,0.635119722325354851832912572718,291,EDFSMode.RANDOM
4,4_0,COMPLETED,Sobol,GenerationStep_0,0.660000000000000031086244689504,1384.000000000000000000000000000000,1110,87,0.728702071871608514364027087140,0.511987170353531806377134216746,165,EDFSMode.RANDOM
5,5_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,18.000000000000000000000000000000,3022,41,0.017879440318793057840274229875,0.161151416648179279800245922161,780,EDFSMode.RANDOM
6,6_0,COMPLETED,Sobol,GenerationStep_0,0.589999999999999968913755310496,127.000000000000000000000000000000,4767,59,0.811140624415129463109508378693,0.863949392315000341824315910344,604,EDFSMode.RANDOM
7,7_0,COMPLETED,Sobol,GenerationStep_0,0.640000000000000013322676295502,53.000000000000000000000000000000,1689,14,0.442283566560596252958958984891,0.466315728969872000941876422075,426,EDFSMode.RANDOM
8,8_0,COMPLETED,Sobol,GenerationStep_0,0.589999999999999968913755310496,168.000000000000000000000000000000,1410,93,0.840082039881497655287034831417,0.224327710559591664285505885346,720,EDFSMode.RANDOM
9,9_0,COMPLETED,Sobol,GenerationStep_0,0.619999999999999995559107901499,69.000000000000000000000000000000,4578,36,0.413296592686325292564930578010,0.575270073318853936150674144301,450,EDFSMode.RANDOM
10,10_0,COMPLETED,Sobol,GenerationStep_0,0.670000000000000039968028886506,211.000000000000000000000000000000,2596,65,0.633913617942482243705626387964,0.402568190844729556499004274883,260,EDFSMode.RANDOM
11,11_0,COMPLETED,Sobol,GenerationStep_0,0.560000000000000053290705182008,13.000000000000000000000000000000,755,7,0.112713467527180907779005281100,0.800277999265119444061156173120,995,EDFSMode.RANDOM
12,12_0,COMPLETED,Sobol,GenerationStep_0,0.500000000000000000000000000000,73.000000000000000000000000000000,258,52,0.332695785975083702101784410843,0.923919709386303966702769230324,868,EDFSMode.RANDOM
13,13_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,954.000000000000000000000000000000,3424,21,0.920722454598173478679257186741,0.276725965751335012399181323417,134,EDFSMode.RANDOM
14,14_0,COMPLETED,Sobol,GenerationStep_0,0.640000000000000013322676295502,67.000000000000000000000000000000,3789,79,0.127456749608740205204071571643,0.698653821131214547435206441151,351,EDFSMode.RANDOM
15,15_0,COMPLETED,Sobol,GenerationStep_0,0.589999999999999968913755310496,85.000000000000000000000000000000,1945,50,0.619119288062676798034544844995,0.098256083602085708683659959206,622,EDFSMode.RANDOM
16,16_0,COMPLETED,Sobol,GenerationStep_0,0.569999999999999951150186916493,84.000000000000000000000000000000,2040,78,0.403231992537155747857724463756,0.835773885291069773550987065391,317,EDFSMode.RANDOM
17,17_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,212.000000000000000000000000000000,3947,45,0.850184355655685064512283588556,0.484999992720782757693598341575,937,EDFSMode.RANDOM
18,18_0,COMPLETED,Sobol,GenerationStep_0,0.560000000000000053290705182008,31.000000000000000000000000000000,3218,57,0.072268748322501782932469893694,0.532799555301666227791201890795,663,EDFSMode.RANDOM
19,19_0,COMPLETED,Sobol,GenerationStep_0,0.569999999999999951150186916493,39.000000000000000000000000000000,133,23,0.674305396968498782506173938600,0.135225856993347409717998175438,508,EDFSMode.RANDOM
20,20_0,COMPLETED,Sobol,GenerationStep_0,0.599999999999999977795539507497,165.000000000000000000000000000000,887,67,0.893808052748441661528033819195,0.015948020726442337091643963731,409,EDFSMode.RANDOM
21,21_0,COMPLETED,Sobol,GenerationStep_0,0.599999999999999977795539507497,28.000000000000000000000000000000,2795,12,0.359572472199797654734965135503,0.663034222129732397910117924766,565,EDFSMode.RANDOM
22,22_0,COMPLETED,Sobol,GenerationStep_0,0.599999999999999977795539507497,1068.000000000000000000000000000000,4407,88,0.563864790424704498406072161742,0.365947699200361964422256733087,811,EDFSMode.RANDOM
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.670000000000000039968028886506,166.000000000000000000000000000000,1326,34,0.182764187425374979856229629149,0.966270254574716047635263294069,190,EDFSMode.RANDOM
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.520000000000000017763568394003,73.000000000000000000000000000000,1828,60,0.533415932230651423928691201581,0.724402337258681638942903191491,963,EDFSMode.RANDOM
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.650000000000000022204460492503,114.000000000000000000000000000000,4999,19,0.213167487211525452650562328927,0.077148636022582650628720557506,236,EDFSMode.RANDOM
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.619999999999999995559107901499,212.000000000000000000000000000000,2838,83,0.991078573651611782757697710622,0.904574904488399611501847630279,468,EDFSMode.RANDOM
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.589999999999999968913755310496,36.000000000000000000000000000000,1001,40,0.262347524575889112785631596125,0.304115298388525856498887378621,758,EDFSMode.RANDOM
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.530000000000000026645352591004,25.000000000000000000000000000000,481,97,0.042840043039992455053965869638,0.423906218843534576823373072330,659,EDFSMode.RANDOM
