trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_windows,disjoint_training_windows
216,216_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,58.000000000000000000000000000000,2070,2291,3622,False
217,217_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,20.000000000000000000000000000000,1,3194,3795,True
218,218_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,100.000000000000000000000000000000,1634,4059,1,True
219,219_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,44.000000000000000000000000000000,1,392,1935,True
220,220_0,COMPLETED,BoTorch,GenerationStep_1,0.819999999999999951150186916493,65.000000000000000000000000000000,1159,4517,1,True
221,221_0,COMPLETED,BoTorch,GenerationStep_1,0.810000000000000053290705182008,72.000000000000000000000000000000,819,3114,1,True
222,222_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,231.000000000000000000000000000000,5000,2526,1013,False
223,223_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,181.000000000000000000000000000000,1975,2611,3428,False
224,224_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,65.000000000000000000000000000000,580,4297,1,True
225,225_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,42.000000000000000000000000000000,71,5000,1554,False
226,226_0,COMPLETED,BoTorch,GenerationStep_1,0.349999999999999977795539507497,25.000000000000000000000000000000,1,4351,1,False
227,227_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,126.000000000000000000000000000000,5000,3884,1,False
228,228_0,COMPLETED,BoTorch,GenerationStep_1,0.810000000000000053290705182008,70.000000000000000000000000000000,797,3685,1,True
229,229_0,COMPLETED,BoTorch,GenerationStep_1,0.359999999999999986677323704498,26.000000000000000000000000000000,1,3443,1,False
230,230_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,22.000000000000000000000000000000,1,1463,1,True
231,231_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,26.000000000000000000000000000000,5000,1748,5000,True
232,232_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,865,4049,3453,True
233,233_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,176.000000000000000000000000000000,5000,4054,5000,False
234,234_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,172.000000000000000000000000000000,1469,1878,1,True
235,235_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,77.000000000000000000000000000000,1477,4682,655,False
236,236_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,32.000000000000000000000000000000,118,3683,1,True
237,237_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,1,2943,5000,True
238,238_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,67.000000000000000000000000000000,535,4771,1312,False
239,239_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,57.000000000000000000000000000000,581,5000,1,True
240,240_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,117.000000000000000000000000000000,4054,4602,2316,False
241,241_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,52.000000000000000000000000000000,678,4714,1,True
242,242_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,128.000000000000000000000000000000,4434,3284,1,True
243,243_0,COMPLETED,BoTorch,GenerationStep_1,0.780000000000000026645352591004,56.000000000000000000000000000000,407,3462,1,True
244,244_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,69.000000000000000000000000000000,2336,1,2553,False
245,245_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,20.000000000000000000000000000000,1147,3423,5000,True
246,246_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,87.000000000000000000000000000000,4286,5000,1,False
247,247_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,37.000000000000000000000000000000,1,4716,2223,False
248,248_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,67.000000000000000000000000000000,738,1,2530,False
249,249_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,70.000000000000000000000000000000,2128,1,3022,False
250,250_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,123.000000000000000000000000000000,4015,5000,2394,False
251,251_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,143.000000000000000000000000000000,1181,2172,4021,False
252,252_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,3378,3762,3347,True
253,253_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,1185,2595,5000,True
254,254_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,141.000000000000000000000000000000,4406,2913,1,True
255,255_0,COMPLETED,BoTorch,GenerationStep_1,0.770000000000000017763568394003,64.000000000000000000000000000000,374,2912,1,True
256,256_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,52.000000000000000000000000000000,385,3641,616,False
257,257_0,COMPLETED,BoTorch,GenerationStep_1,0.819999999999999951150186916493,65.000000000000000000000000000000,1242,4811,1,True
258,258_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,196.000000000000000000000000000000,1089,1548,579,False
259,259_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,865,3417,2828,True
260,260_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,70.000000000000000000000000000000,1,1,2992,False
261,261_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,1,4640,2904,True
262,262_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,119.000000000000000000000000000000,1407,3530,2270,False
263,263_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,49.000000000000000000000000000000,358,4086,1,False
264,264_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,69.000000000000000000000000000000,3341,1,5000,True
265,265_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,153.000000000000000000000000000000,3875,3540,2448,False
266,266_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,2556.000000000000000000000000000000,287,4720,4,True
267,267_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,123.000000000000000000000000000000,1130,2234,715,False
268,268_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,27.000000000000000000000000000000,5000,2910,4264,True
269,269_0,COMPLETED,BoTorch,GenerationStep_1,0.380000000000000004440892098501,23.000000000000000000000000000000,1,2337,51,False
270,270_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,83.000000000000000000000000000000,675,5000,5000,False
271,271_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,243.000000000000000000000000000000,2000,1534,1,True
272,272_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,51.000000000000000000000000000000,549,5000,1045,False
273,273_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,4663,5000,4264,True
274,274_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,41.000000000000000000000000000000,1400,852,932,True
275,275_0,COMPLETED,BoTorch,GenerationStep_1,0.829999999999999960031971113494,67.000000000000000000000000000000,1309,5000,1,False
276,276_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,35.000000000000000000000000000000,265,5000,1,False
277,277_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,27.000000000000000000000000000000,3944,5000,5000,True
278,278_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,2667,650,3225,True
279,279_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,90.000000000000000000000000000000,330,5000,5000,False
280,280_0,COMPLETED,BoTorch,GenerationStep_1,0.829999999999999960031971113494,68.000000000000000000000000000000,1186,4282,827,False
281,281_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,4097,3566,4213,True
282,282_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,209.000000000000000000000000000000,1523,1375,1,True
283,283_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,4035,1706,3915,True
284,284_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,64.000000000000000000000000000000,1,1,3748,True
285,285_0,COMPLETED,BoTorch,GenerationStep_1,0.790000000000000035527136788005,113.000000000000000000000000000000,1194,5000,5000,False
286,286_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,235.000000000000000000000000000000,3924,1769,4981,False
287,287_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,65.000000000000000000000000000000,3525,1,3261,True
288,288_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,1774.000000000000000000000000000000,1939,204,1,True
289,289_0,COMPLETED,BoTorch,GenerationStep_1,0.780000000000000026645352591004,50.000000000000000000000000000000,785,5000,1,False
290,290_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,106.000000000000000000000000000000,4499,5000,1123,False
291,291_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,185.000000000000000000000000000000,1495,1520,1,False
292,292_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,67.000000000000000000000000000000,891,1,5000,True
293,293_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,5000,5000,557,True
294,294_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,26.000000000000000000000000000000,2716,1211,1860,True
295,295_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,5000,2585,826,True
296,296_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,409.000000000000000000000000000000,5000,1098,5000,False
297,297_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,224.000000000000000000000000000000,4383,1894,850,False
298,298_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,38.000000000000000000000000000000,400,5000,1,False
299,299_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,4191,1188,5000,True
300,300_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,105.000000000000000000000000000000,4961,5000,1696,False
301,301_0,COMPLETED,BoTorch,GenerationStep_1,0.869999999999999995559107901499,120.000000000000000000000000000000,2582,1501,1,True
302,302_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,200.000000000000000000000000000000,3996,2136,4045,False
303,303_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,212.000000000000000000000000000000,5000,2293,5000,False
304,304_0,COMPLETED,BoTorch,GenerationStep_1,0.829999999999999960031971113494,130.000000000000000000000000000000,4194,5000,4294,False
305,305_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,203.000000000000000000000000000000,4379,1950,1961,False
306,306_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,181.000000000000000000000000000000,4112,2780,1755,False
307,307_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,153.000000000000000000000000000000,3500,2187,2582,False
308,308_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,63.000000000000000000000000000000,5000,1,5000,True
309,309_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,120.000000000000000000000000000000,4660,4357,1929,False
310,310_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,3216,3025,2557,True
311,311_0,COMPLETED,BoTorch,GenerationStep_1,0.800000000000000044408920985006,95.000000000000000000000000000000,1230,5000,4316,False
312,312_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,161.000000000000000000000000000000,1384,1847,352,False
313,313_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,936,2026,2679,True
314,314_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,67.000000000000000000000000000000,1,1,1583,False
315,315_0,COMPLETED,BoTorch,GenerationStep_1,0.869999999999999995559107901499,140.000000000000000000000000000000,1364,2690,4309,False
316,316_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,143.000000000000000000000000000000,4206,3738,1495,False
317,317_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,131.000000000000000000000000000000,1295,3610,4442,False
318,318_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,20.000000000000000000000000000000,1350,1025,4219,True
319,319_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,41.000000000000000000000000000000,331,3518,1,False
320,320_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,44.000000000000000000000000000000,125,4009,1661,False
321,321_0,COMPLETED,BoTorch,GenerationStep_1,0.829999999999999960031971113494,113.000000000000000000000000000000,3750,5000,4057,False
322,322_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,216.000000000000000000000000000000,3951,1894,2038,False
323,323_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,117.000000000000000000000000000000,4829,5000,4309,False
324,324_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,25.000000000000000000000000000000,1,2261,2582,True
325,325_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,168.000000000000000000000000000000,4392,2794,4246,False
326,326_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,5000,3738,446,True
327,327_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,67.000000000000000000000000000000,1,1,4049,False
328,328_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,116.000000000000000000000000000000,4186,5000,3581,False
329,329_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,177.000000000000000000000000000000,4837,2467,1871,False
330,330_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,126.000000000000000000000000000000,2602,1780,4208,False
331,331_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,135.000000000000000000000000000000,1452,2887,1720,False
332,332_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,129.000000000000000000000000000000,5000,3283,2589,False
333,333_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,111.000000000000000000000000000000,4311,4014,1,False
334,334_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,1,2420,4318,True
335,335_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,154.000000000000000000000000000000,4221,2489,1,False
336,336_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,262.000000000000000000000000000000,1807,2030,4365,False
337,337_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,200.000000000000000000000000000000,1804,197,5000,False
338,338_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,103.000000000000000000000000000000,1281,3731,1543,False
339,339_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,62.000000000000000000000000000000,2216,5000,4370,False
340,340_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,65.000000000000000000000000000000,17,4223,5000,False
341,341_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,29.000000000000000000000000000000,2877,4038,2615,True
342,342_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,233.000000000000000000000000000000,5000,2320,2790,False
343,343_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,150.000000000000000000000000000000,1496,2248,2188,False
344,344_0,COMPLETED,BoTorch,GenerationStep_1,0.800000000000000044408920985006,67.000000000000000000000000000000,807,3920,1425,False
345,345_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,210.000000000000000000000000000000,4344,1899,4324,False
346,346_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,5000,5000,3772,True
347,347_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,2437,2177,4349,True
348,348_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,67.000000000000000000000000000000,1342,1,4327,True
349,349_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,220.000000000000000000000000000000,5000,2051,4673,False
350,350_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,87.000000000000000000000000000000,5000,5000,698,False
351,351_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,156.000000000000000000000000000000,5000,3933,4099,False
352,352_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,163.000000000000000000000000000000,5000,2479,3519,False
353,353_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,210.000000000000000000000000000000,4027,1837,3423,False
354,354_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,931,2518,518,True
355,355_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,3271,5000,2733,True
356,356_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,5000,5000,2784,True
357,357_0,COMPLETED,BoTorch,GenerationStep_1,0.500000000000000000000000000000,118.000000000000000000000000000000,1,1018,3998,False
358,358_0,COMPLETED,BoTorch,GenerationStep_1,0.790000000000000035527136788005,61.000000000000000000000000000000,707,3887,1,False
359,359_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,5000,2321,2548,True
360,360_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,155.000000000000000000000000000000,3701,2051,485,False
361,361_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,106.000000000000000000000000000000,2173,1325,4643,False
362,362_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,65.000000000000000000000000000000,1913,1,5000,False
363,363_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,142.000000000000000000000000000000,3980,4001,3144,False
364,364_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,210.000000000000000000000000000000,5000,1756,975,False
365,365_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,56.000000000000000000000000000000,2327,4322,2117,False
366,366_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,264.000000000000000000000000000000,1535,1553,477,False
367,367_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,5000,3869,2564,True
368,368_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,196.000000000000000000000000000000,4144,2404,5000,False
369,369_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,143.000000000000000000000000000000,1078,2019,3379,False
370,370_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,261.000000000000000000000000000000,3797,1386,1600,False
371,371_0,COMPLETED,BoTorch,GenerationStep_1,0.800000000000000044408920985006,131.000000000000000000000000000000,2386,1463,5000,False
372,372_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,133.000000000000000000000000000000,1101,2503,2623,False
373,373_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,177.000000000000000000000000000000,3938,3283,3269,False
374,374_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,95.000000000000000000000000000000,3789,4549,1,False
375,375_0,COMPLETED,BoTorch,GenerationStep_1,0.810000000000000053290705182008,74.000000000000000000000000000000,3264,5000,1698,False
376,376_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,1,1788,4252,True
377,377_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,91.000000000000000000000000000000,2626,1621,777,False
378,378_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,163.000000000000000000000000000000,5000,4150,3284,False
379,379_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,115.000000000000000000000000000000,4399,3888,611,False
380,380_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,76.000000000000000000000000000000,401,4286,4189,False
381,381_0,COMPLETED,BoTorch,GenerationStep_1,0.920000000000000039968028886506,305.000000000000000000000000000000,4044,1083,2856,False
382,382_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,4108,2732,2900,True
383,383_0,COMPLETED,BoTorch,GenerationStep_1,0.910000000000000031086244689504,224.000000000000000000000000000000,4728,2011,5000,False
384,384_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,140.000000000000000000000000000000,3954,2637,798,False
385,385_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,2619,5000,4565,True
386,386_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,170.000000000000000000000000000000,5000,2431,1,False
387,387_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,111.000000000000000000000000000000,858,3923,4253,False
388,388_0,COMPLETED,BoTorch,GenerationStep_1,0.819999999999999951150186916493,82.000000000000000000000000000000,3321,4670,2340,False
389,389_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,5000,3998,206,True
390,390_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,261.000000000000000000000000000000,4246,2661,1,True
391,391_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,133.000000000000000000000000000000,5000,4209,1,False
392,392_0,COMPLETED,BoTorch,GenerationStep_1,0.869999999999999995559107901499,125.000000000000000000000000000000,1364,2992,2776,False
393,393_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,5000,5000,280,True
394,394_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,5000,1446,4334,True
395,395_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,1628,3373,2546,True
396,396_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,5000,4134,4278,True
397,397_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,49.000000000000000000000000000000,1,5000,3771,False
398,398_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,157.000000000000000000000000000000,1382,1796,1,False
399,399_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,64.000000000000000000000000000000,1777,1,4215,False
400,400_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,4007,5000,4294,True
401,401_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,4114,5000,2266,True
402,402_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,4488,3237,341,True
403,403_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,187.000000000000000000000000000000,4012,4236,4025,False
404,404_0,COMPLETED,BoTorch,GenerationStep_1,0.770000000000000017763568394003,47.000000000000000000000000000000,332,2433,1,True
405,405_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,52.000000000000000000000000000000,290,3945,1184,False
406,406_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,151.000000000000000000000000000000,4356,5000,5000,False
407,407_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,123.000000000000000000000000000000,4079,3018,1,True
408,408_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,201.000000000000000000000000000000,4329,4239,4445,False
409,409_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,3293,3729,4305,True
410,410_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,165.000000000000000000000000000000,3335,1675,2738,False
411,411_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,69.000000000000000000000000000000,1,1,2992,True
412,412_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,1685,2836,3282,True
413,413_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,25.000000000000000000000000000000,682,2954,279,True
414,414_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,98.000000000000000000000000000000,3746,5000,438,False
415,415_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,23.000000000000000000000000000000,2884,1401,4445,True
416,416_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,65.000000000000000000000000000000,2543,1,4126,True
417,417_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,63.000000000000000000000000000000,942,1,4147,False
418,418_0,COMPLETED,BoTorch,GenerationStep_1,0.340000000000000024424906541753,30.000000000000000000000000000000,1,4274,1076,False
419,419_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,105.000000000000000000000000000000,4180,5000,2884,False
420,420_0,COMPLETED,BoTorch,GenerationStep_1,0.900000000000000022204460492503,173.000000000000000000000000000000,4147,2480,3224,False
421,421_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,20.000000000000000000000000000000,1,3062,2677,True
422,422_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,138.000000000000000000000000000000,1220,2226,1735,False
423,423_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,68.000000000000000000000000000000,4181,1,1553,False
424,424_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,135.000000000000000000000000000000,5000,4601,2214,False
425,425_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,780,2876,4356,True
426,426_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,130.000000000000000000000000000000,5000,5000,3708,False
427,427_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,105.000000000000000000000000000000,1110,3153,3688,False
428,428_0,COMPLETED,BoTorch,GenerationStep_1,0.829999999999999960031971113494,70.000000000000000000000000000000,1197,5000,456,False
429,429_0,COMPLETED,BoTorch,GenerationStep_1,0.819999999999999951150186916493,83.000000000000000000000000000000,1204,3929,366,False
430,430_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,21.000000000000000000000000000000,1543,4942,4295,True
431,431_0,COMPLETED,BoTorch,GenerationStep_1,0.190000000000000002220446049250,22.000000000000000000000000000000,2869,2517,1890,True
