trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
555,555_0,FAILED,GenerationStep_1,,,1,1,2033,0.001000000000000000020816681712,0.000000000000999999999999999980
556,556_0,FAILED,GenerationStep_1,,,1164,4527,4680,0.860979240216322772027979226550,0.000000000000999999999999999980
557,557_0,FAILED,GenerationStep_1,,,1931,100,2430,0.817941128811680351340385186631,0.900000000000000022204460492503
558,558_0,FAILED,GenerationStep_1,,,5000,5000,1095,0.106806497924447782454926425544,0.900000000000000022204460492503
559,559_0,FAILED,GenerationStep_1,,,4306,3293,1853,0.688643072386093901826598084881,0.900000000000000022204460492503
560,560_0,FAILED,GenerationStep_1,,,3873,4697,3572,0.001000000000000000020816681712,0.900000000000000022204460492503
561,561_0,FAILED,GenerationStep_1,,,4792,1807,673,0.616713142504276112809691312577,0.000000000000999999999999999980
562,562_0,FAILED,GenerationStep_1,,,4985,212,3111,0.753336336922047933306600953074,0.000000000000999999999999999980
563,563_0,FAILED,GenerationStep_1,,,1533,4461,3469,0.714656795992956728191813908779,0.000000000000999999999999999980
564,411_0,FAILED,GenerationStep_1,,,5000,1,5000,0.001000000000000000020816681712,0.900000000000000022204460492503
565,565_0,FAILED,GenerationStep_1,,,5000,1,1306,0.001000000000000000020816681712,0.900000000000000022204460492503
566,566_0,FAILED,GenerationStep_1,,,207,1265,1736,0.273516808385381893220511528853,0.000000000000999999999999999980
567,567_0,FAILED,GenerationStep_1,,,1,739,2410,0.998999999999999999111821580300,0.900000000000000022204460492503
568,568_0,FAILED,GenerationStep_1,,,126,2181,3647,0.220169795857596828358992979702,0.900000000000000022204460492503
569,569_0,FAILED,GenerationStep_1,,,4221,4192,3235,0.290713900181275519685186736751,0.000000000000999999999999999980
570,570_0,FAILED,GenerationStep_1,,,1116,513,4210,0.295001944025875040278350525114,0.900000000000000022204460492503
571,571_0,FAILED,GenerationStep_1,,,1172,3004,2795,0.928011070308966679043294334406,0.900000000000000022204460492503
572,572_0,FAILED,GenerationStep_1,,,2852,1,4615,0.998999999999999999111821580300,0.000000000000999999999999999980
573,573_0,FAILED,GenerationStep_1,,,1,1093,2553,0.001000000000000000020816681712,0.000000000000999999999999999980
574,574_0,FAILED,GenerationStep_1,,,4843,4630,1998,0.290150657058070748917089076713,0.000000000000999999999999999980
575,575_0,FAILED,GenerationStep_1,,,1,601,713,0.001000000000000000020816681712,0.900000000000000022204460492503
576,576_0,FAILED,GenerationStep_1,,,1,4136,2241,0.998999999999999999111821580300,0.900000000000000022204460492503
577,577_0,FAILED,GenerationStep_1,,,4181,1627,3202,0.388645326110602928881831985564,0.900000000000000022204460492503
578,578_0,FAILED,GenerationStep_1,,,3062,208,3282,0.882037161637118427570669609850,0.000000000000999999999999999980
579,579_0,FAILED,GenerationStep_1,,,4203,312,3928,0.741144152785638277158852815774,0.000000000000999999999999999980
580,580_0,FAILED,GenerationStep_1,,,1,1,1835,0.998999999999999999111821580300,0.900000000000000022204460492503
581,581_0,FAILED,GenerationStep_1,,,3373,1,864,0.553810464717806816281608917052,0.900000000000000022204460492503
582,582_0,FAILED,GenerationStep_1,,,1836,4486,1069,0.085963042494000052595737315642,0.900000000000000022204460492503
583,583_0,FAILED,GenerationStep_1,,,5000,533,1171,0.497901923883773189771773104439,0.000000000000999999999999999980
584,584_0,FAILED,GenerationStep_1,,,350,1182,2623,0.599158347251080969364522843534,0.900000000000000022204460492503
585,585_0,FAILED,GenerationStep_1,,,156,2744,4139,0.545571497342446254386061355035,0.900000000000000022204460492503
586,586_0,FAILED,GenerationStep_1,,,1419,4182,3616,0.630885108539167349661624939472,0.900000000000000022204460492503
587,587_0,FAILED,GenerationStep_1,,,1,1,4881,0.001000000000000000020816681712,0.000000000000999999999999999980
588,588_0,FAILED,GenerationStep_1,,,4942,2373,2344,0.001000000000000000020816681712,0.900000000000000022204460492503
589,589_0,FAILED,GenerationStep_1,,,4799,2323,703,0.371785867853575813235522673494,0.000000000000999999999999999980
590,590_0,FAILED,GenerationStep_1,,,5000,1,3697,0.001000000000000000020816681712,0.000000000000999999999999999980
591,591_0,FAILED,GenerationStep_1,,,4984,492,2272,0.175852305775137413013098353076,0.900000000000000022204460492503
592,592_0,FAILED,GenerationStep_1,,,4251,1060,3426,0.811235525982774041686695909448,0.000000000000999999999999999980
593,593_0,FAILED,GenerationStep_1,,,3988,5000,3959,0.001000000000000000020816681712,0.900000000000000022204460492503
594,594_0,FAILED,GenerationStep_1,,,2569,614,863,0.242005834509500111773050434749,0.000000000000999999999999999980
595,595_0,FAILED,GenerationStep_1,,,229,4531,2939,0.427319318281377535928555744249,0.000000000000999999999999999980
596,596_0,FAILED,GenerationStep_1,,,1094,4774,3276,0.393338027147797530957973322074,0.900000000000000022204460492503
597,597_0,FAILED,GenerationStep_1,,,1,3462,2958,0.998999999999999999111821580300,0.900000000000000022204460492503
598,598_0,FAILED,GenerationStep_1,,,5000,5000,3116,0.998999999999999999111821580300,0.900000000000000022204460492503
599,599_0,FAILED,GenerationStep_1,,,536,919,3768,0.541317328683117438004046562128,0.900000000000000022204460492503
600,600_0,RUNNING,GenerationStep_1,,,3340,386,4418,0.284184832968105871575659193695,0.000000000000999999999999999980
601,601_0,RUNNING,GenerationStep_1,,,3808,5000,4746,0.001000000000000000020816681712,0.900000000000000022204460492503
602,602_0,RUNNING,GenerationStep_1,,,4002,1,3726,0.001000000000000000020816681712,0.000000000000999999999999999980
603,603_0,RUNNING,GenerationStep_1,,,1,5000,3455,0.001000000000000000020816681712,0.900000000000000022204460492503
604,604_0,RUNNING,GenerationStep_1,,,1,3834,2734,0.230580959437377691623183295633,0.900000000000000022204460492503
605,605_0,FAILED,GenerationStep_1,,,5000,3473,3808,0.445185531524295907690458307115,0.000000000000999999999999999980
606,606_0,FAILED,GenerationStep_1,,,4856,5000,3505,0.942908446096199170938234601635,0.000000000000999999999999999980
607,607_0,FAILED,GenerationStep_1,,,1,1,4166,0.998999999999999999111821580300,0.000000000000999999999999999980
608,608_0,FAILED,GenerationStep_1,,,342,2404,3429,0.821528819624048667336069229350,0.000000000000999999999999999980
609,609_0,FAILED,GenerationStep_1,,,5000,5000,2738,0.998999999999999999111821580300,0.900000000000000022204460492503
610,610_0,FAILED,GenerationStep_1,,,1,1,2853,0.001000000000000000020816681712,0.000000000000999999999999999980
611,611_0,FAILED,GenerationStep_1,,,4045,1,3124,0.001000000000000000020816681712,0.900000000000000022204460492503
612,612_0,FAILED,GenerationStep_1,,,1,1,4152,0.001000000000000000020816681712,0.000000000100000000000000003643
613,613_0,FAILED,GenerationStep_1,,,3008,2270,3846,0.827902843648938180365348671330,0.900000000000000022204460492503
614,614_0,FAILED,GenerationStep_1,,,5000,5000,2572,0.001000000000000000020816681712,0.000000000000999999999999999980
615,615_0,FAILED,GenerationStep_1,,,4742,1745,4204,0.484754970830576281670687421865,0.900000000000000022204460492503
616,616_0,FAILED,GenerationStep_1,,,4293,741,3237,0.185721186192990939112235082575,0.900000000000000022204460492503
617,617_0,FAILED,GenerationStep_1,,,292,3057,4811,0.624292641024694616724843854172,0.900000000000000022204460492503
618,618_0,FAILED,GenerationStep_1,,,1351,3978,3682,0.602095977781995417288385397114,0.900000000000000022204460492503
619,619_0,FAILED,GenerationStep_1,,,1,4460,4788,0.001000000000000000020816681712,0.000000000000999999999999999980
620,620_0,FAILED,GenerationStep_1,,,98,2285,1418,0.569307939644081217878124334675,0.000000000000999999999999999980
621,621_0,FAILED,GenerationStep_1,,,327,1576,861,0.466832801978953881860689989480,0.900000000000000022204460492503
622,622_0,FAILED,GenerationStep_1,,,1,5000,3579,0.998999999999999999111821580300,0.000000000000999999999999999980
623,623_0,FAILED,GenerationStep_1,,,773,3467,2863,0.626792006213106378531563223078,0.900000000000000022204460492503
624,624_0,FAILED,GenerationStep_1,,,4428,3411,1847,0.998999999999999999111821580300,0.000000000000999999999999999980
625,625_0,FAILED,GenerationStep_1,,,142,3690,2321,0.001000000000000000020816681712,0.900000000000000022204460492503
626,626_0,FAILED,GenerationStep_1,,,3707,4400,3059,0.309155370620169789308562258157,0.900000000000000022204460492503
627,627_0,FAILED,GenerationStep_1,,,4389,3691,3327,0.764296084990888302534983722580,0.900000000000000022204460492503
628,628_0,FAILED,GenerationStep_1,,,760,93,3881,0.251080837406734591610302231857,0.900000000000000022204460492503
629,629_0,FAILED,GenerationStep_1,,,1415,55,957,0.998999999999999999111821580300,0.000000000000999999999999999980
630,630_0,RUNNING,GenerationStep_1,,,5000,5000,3598,0.998999999999999999111821580300,0.000000000000999999999999999980
631,631_0,RUNNING,GenerationStep_1,,,3055,3572,1844,0.735081508958495444261416196241,0.000000000000999999999999999980
632,632_0,RUNNING,GenerationStep_1,,,5000,5000,2247,0.001000000000000000020816681712,0.000000000009999999999999999395
633,633_0,RUNNING,GenerationStep_1,,,5000,1,873,0.001000000000000000020816681712,0.900000000000000022204460492503
634,634_0,RUNNING,GenerationStep_1,,,5000,1,2562,0.806381491459632115947897545993,0.000000000000999999999999999980
635,635_0,RUNNING,GenerationStep_1,,,5000,1,2678,0.001000000000000000020816681712,0.000000000000999999999999999980
636,636_0,RUNNING,GenerationStep_1,,,195,884,2259,0.307936799854034881640529874858,0.900000000000000022204460492503
637,637_0,RUNNING,GenerationStep_1,,,5000,4979,3991,0.001000000000000000020816681712,0.000000000000999999999999999980
638,638_0,RUNNING,GenerationStep_1,,,1,5000,1545,0.998999999999999999111821580300,0.900000000000000022204460492503
639,639_0,RUNNING,GenerationStep_1,,,258,5000,2014,0.998999999999999999111821580300,0.900000000000000022204460492503
640,640_0,RUNNING,GenerationStep_1,,,4095,5000,1346,0.998999999999999999111821580300,0.000000000000999999999999999980
641,641_0,RUNNING,GenerationStep_1,,,4936,992,4442,0.998999999999999999111821580300,0.000000000000999999999999999980
642,642_0,RUNNING,GenerationStep_1,,,4493,4782,2063,0.660165552282845013998269223521,0.900000000000000022204460492503
643,643_0,RUNNING,GenerationStep_1,,,117,5000,727,0.001000000000000000020816681712,0.000000000000999999999999999980
644,644_0,RUNNING,GenerationStep_1,,,1,1,1688,0.354319653170933002162001912438,0.900000000000000022204460492503
645,645_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,6116.000000000000000000000000000000,2119,382,282,0.612555232359365486871638495359,0.900000000000000022204460492503
646,646_0,RUNNING,GenerationStep_1,,,409,2946,2797,0.716849464832932325997205680324,0.900000000000000022204460492503
647,647_0,RUNNING,GenerationStep_1,,,1,1930,4653,0.263633382407445937545276137826,0.900000000000000022204460492503
648,648_0,RUNNING,GenerationStep_1,,,1,1,4672,0.998999999999999999111821580300,0.000000000000999999999999999980
649,649_0,RUNNING,GenerationStep_1,,,4280,3700,3343,0.208255022217241458903913553513,0.900000000000000022204460492503
650,650_0,RUNNING,GenerationStep_1,,,190,3520,1530,0.749410687177554324378547789820,0.000000000000999999999999999980
651,651_0,RUNNING,GenerationStep_1,,,5000,1,1970,0.998999999999999999111821580300,0.900000000000000022204460492503
652,652_0,RUNNING,GenerationStep_1,,,3198,4464,1375,0.650698382282578258184457808966,0.000000000000999999999999999980
653,653_0,RUNNING,GenerationStep_1,,,288,141,839,0.508061591141963142526094543427,0.000000000000999999999999999980
654,654_0,RUNNING,GenerationStep_1,,,1,1,3152,0.998999999999999999111821580300,0.900000000000000022204460492503
655,655_0,RUNNING,GenerationStep_1,,,1,1,2109,0.001000000000000000020816681712,0.000000000000999999999999999980
656,656_0,RUNNING,GenerationStep_1,,,4197,1,3100,0.293824827164445689930971639114,0.900000000000000022204460492503
657,657_0,RUNNING,GenerationStep_1,,,5000,4775,4160,0.784158184437740990446741307096,0.299999999999999988897769753748
658,658_0,RUNNING,GenerationStep_1,,,1286,476,2507,0.625020278114489791221330960980,0.900000000000000022204460492503
659,659_0,RUNNING,GenerationStep_1,,,1,1,4310,0.998999999999999999111821580300,0.000000000000999999999999999980
660,660_0,RUNNING,GenerationStep_1,,,5000,1211,755,0.998999999999999999111821580300,0.000000000000999999999999999980
661,661_0,RUNNING,GenerationStep_1,,,5000,934,3296,0.998999999999999999111821580300,0.000000000000999999999999999980
662,662_0,RUNNING,GenerationStep_1,,,1,437,1242,0.009827663763130439419923867206,0.900000000000000022204460492503
663,663_0,RUNNING,GenerationStep_1,,,5000,1111,2376,0.998999999999999999111821580300,0.000000000000999999999999999980
664,664_0,RUNNING,GenerationStep_1,,,1354,5000,1340,0.001000000000000000020816681712,0.900000000000000022204460492503
665,665_0,RUNNING,GenerationStep_1,,,2652,454,3984,0.795569100612992574639292797656,0.000000000000999999999999999980
666,666_0,RUNNING,GenerationStep_1,,,4924,867,3234,0.207115246689792448231415278315,0.900000000000000022204460492503
667,667_0,RUNNING,GenerationStep_1,,,5000,1957,4924,0.998999999999999999111821580300,0.900000000000000022204460492503
668,668_0,RUNNING,GenerationStep_1,,,4870,632,701,0.317717581197552556560026459920,0.900000000000000022204460492503
669,669_0,RUNNING,GenerationStep_1,,,713,1,895,0.998999999999999999111821580300,0.000000000000999999999999999980
670,670_0,RUNNING,GenerationStep_1,,,5000,4273,3004,0.998999999999999999111821580300,0.900000000000000022204460492503
671,671_0,RUNNING,GenerationStep_1,,,422,2965,4825,0.493056341712731771576017081316,0.900000000000000022204460492503
672,672_0,RUNNING,GenerationStep_1,,,2950,1303,3379,0.737687075867978214738229780778,0.000000000000999999999999999980
673,673_0,RUNNING,GenerationStep_1,,,1,3440,1667,0.001000000000000000020816681712,0.000000000000999999999999999980
674,674_0,RUNNING,GenerationStep_1,,,5000,1,653,0.001000000000000000020816681712,0.900000000000000022204460492503
675,675_0,RUNNING,GenerationStep_1,,,1533,5000,2657,0.495746697808071346003089274745,0.900000000000000022204460492503
676,676_0,RUNNING,GenerationStep_1,,,4454,809,1744,0.834150624275953322950272195158,0.900000000000000022204460492503
677,677_0,RUNNING,GenerationStep_1,,,1,3873,4875,0.998999999999999999111821580300,0.000000000000999999999999999980
678,678_0,RUNNING,GenerationStep_1,,,1,5000,4207,0.001000000000000000020816681712,0.000000000000999999999999999980
679,679_0,RUNNING,GenerationStep_1,,,5000,4549,4562,0.001000000000000000020816681712,0.000000000000999999999999999980
680,680_0,RUNNING,GenerationStep_1,,,5000,1,1508,0.998999999999999999111821580300,0.900000000000000022204460492503
681,681_0,RUNNING,GenerationStep_1,,,1,1,3973,0.001000000000000000020816681712,0.900000000000000022204460492503
682,682_0,RUNNING,GenerationStep_1,,,3085,451,3758,0.717761535207896761434653853939,0.900000000000000022204460492503
683,683_0,FAILED,GenerationStep_1,,,333,4505,3776,0.643532161095332289058035257767,0.900000000000000022204460492503
684,684_0,FAILED,GenerationStep_1,,,95,4643,3682,0.481018304587262524041335609581,0.900000000000000022204460492503
685,685_0,FAILED,GenerationStep_1,,,1,1075,2415,0.998999999999999999111821580300,0.900000000000000022204460492503
686,686_0,FAILED,GenerationStep_1,,,5000,5000,4797,0.998999999999999999111821580300,0.900000000000000022204460492503
687,687_0,FAILED,GenerationStep_1,,,5000,5000,1767,0.998999999999999999111821580300,0.400000000000000022204460492503
688,688_0,FAILED,GenerationStep_1,,,2189,2869,3862,0.374757463339002838687008534180,0.000000000000999999999999999980
689,689_0,FAILED,GenerationStep_1,,,4939,3419,1407,0.350101885683674063365344863996,0.900000000000000022204460492503
690,690_0,RUNNING,GenerationStep_1,,,102,4503,4225,0.642975793149460961295460492693,0.900000000000000022204460492503
691,691_0,RUNNING,GenerationStep_1,,,1,3326,4454,0.001000000000000000020816681712,0.900000000000000022204460492503
692,692_0,RUNNING,GenerationStep_1,,,1271,183,3416,0.561953122828348528017272656143,0.900000000000000022204460492503
693,693_0,RUNNING,GenerationStep_1,,,1,3245,4110,0.998999999999999999111821580300,0.000000000000999999999999999980
694,694_0,RUNNING,GenerationStep_1,,,1,5000,4259,0.001000000000000000020816681712,0.900000000000000022204460492503
695,695_0,RUNNING,GenerationStep_1,,,5000,5000,5000,0.998999999999999999111821580300,0.900000000000000022204460492503
696,696_0,RUNNING,GenerationStep_1,,,1031,3596,4885,0.001000000000000000020816681712,0.900000000000000022204460492503
697,697_0,RUNNING,GenerationStep_1,,,5000,5000,1128,0.998999999999999999111821580300,0.900000000000000022204460492503
698,698_0,RUNNING,GenerationStep_1,,,5000,5000,4076,0.998999999999999999111821580300,0.000000000000999999999999999980
699,699_0,RUNNING,GenerationStep_1,,,890,4764,858,0.668473821361700304422015506134,0.000000000009999999999999999395
700,700_0,RUNNING,GenerationStep_1,,,387,1,1777,0.117916538280525090565120649444,0.000000000000999999999999999980
701,701_0,RUNNING,GenerationStep_1,,,5000,5000,1135,0.001000000000000000020816681712,0.000000000000999999999999999980
702,702_0,RUNNING,GenerationStep_1,,,1,1385,1106,0.001000000000000000020816681712,0.900000000000000022204460492503
703,703_0,RUNNING,GenerationStep_1,,,1,5000,1898,0.001000000000000000020816681712,0.000000000000999999999999999980
704,704_0,RUNNING,GenerationStep_1,,,1,5000,569,0.001000000000000000020816681712,0.900000000000000022204460492503
705,705_0,RUNNING,GenerationStep_1,,,5000,824,2499,0.998999999999999999111821580300,0.000000000000999999999999999980
706,706_0,RUNNING,GenerationStep_1,,,3355,718,4062,0.795300796331183779130924449419,0.900000000000000022204460492503
707,707_0,RUNNING,GenerationStep_1,,,565,4132,1992,0.563649172750561144873415742040,0.000000000000999999999999999980
708,708_0,RUNNING,GenerationStep_1,,,1,833,4931,0.797036774346661647250300575251,0.900000000000000022204460492503
709,709_0,RUNNING,GenerationStep_1,,,239,3280,3238,0.001000000000000000020816681712,0.900000000000000022204460492503
710,710_0,RUNNING,GenerationStep_1,,,1,1574,4095,0.001000000000000000020816681712,0.900000000000000022204460492503
711,711_0,RUNNING,GenerationStep_1,,,5000,5000,2740,0.001000000000000000020816681712,0.900000000000000022204460492503
712,712_0,RUNNING,GenerationStep_1,,,4616,746,1538,0.591555739990664020133692702075,0.599999999999999977795539507497
713,713_0,RUNNING,GenerationStep_1,,,5000,1376,4152,0.998999999999999999111821580300,0.900000000000000022204460492503
714,714_0,RUNNING,GenerationStep_1,,,4281,5000,4966,0.498616890778145138707344585782,0.000000000000999999999999999980
715,715_0,RUNNING,GenerationStep_1,,,5000,5000,5000,0.001000000000000000020816681712,0.000000000000999999999999999980
716,716_0,RUNNING,GenerationStep_1,,,3026,4874,4066,0.491318466546272702988318314965,0.900000000000000022204460492503
717,717_0,FAILED,GenerationStep_1,,,1,5000,3686,0.001000000000000000020816681712,0.000000000000999999999999999980
718,718_0,FAILED,GenerationStep_1,,,5000,5000,2771,0.998999999999999999111821580300,0.900000000000000022204460492503
719,719_0,FAILED,GenerationStep_1,,,5000,451,3564,0.001000000000000000020816681712,0.900000000000000022204460492503
720,720_0,RUNNING,GenerationStep_1,,,5000,1,3155,0.001000000000000000020816681712,0.900000000000000022204460492503
721,721_0,RUNNING,GenerationStep_1,,,5000,5000,2368,0.001000000000000000020816681712,0.900000000000000022204460492503
722,722_0,RUNNING,GenerationStep_1,,,1,5000,3748,0.001000000000000000020816681712,0.900000000000000022204460492503
723,723_0,RUNNING,GenerationStep_1,,,1,1742,1009,0.998999999999999999111821580300,0.900000000000000022204460492503
724,724_0,RUNNING,GenerationStep_1,,,1,5000,795,0.998999999999999999111821580300,0.000000000000999999999999999980
725,725_0,RUNNING,GenerationStep_1,,,1,1,1874,0.008753549064717402669599799481,0.900000000000000022204460492503
726,726_0,RUNNING,GenerationStep_1,,,68,1453,4016,0.426597716492445044877968030050,0.900000000000000022204460492503
727,727_0,RUNNING,GenerationStep_1,,,684,3036,3483,0.998999999999999999111821580300,0.000000000000999999999999999980
728,728_0,RUNNING,GenerationStep_1,,,1,2136,3695,0.801400942956670525596507559385,0.900000000000000022204460492503
729,729_0,RUNNING,GenerationStep_1,,,3412,1,2063,0.001000000000000000020816681712,0.900000000000000022204460492503
730,730_0,RUNNING,GenerationStep_1,,,3882,4309,3424,0.965480804363736511142235485750,0.000000000000999999999999999980
731,731_0,RUNNING,GenerationStep_1,,,1,3644,2935,0.998999999999999999111821580300,0.900000000000000022204460492503
732,732_0,RUNNING,GenerationStep_1,,,1,1,2340,0.998999999999999999111821580300,0.900000000000000022204460492503
733,733_0,RUNNING,GenerationStep_1,,,1507,41,2676,0.827527721191693488300700209948,0.900000000000000022204460492503
734,734_0,RUNNING,GenerationStep_1,,,616,1,1459,0.001000000000000000020816681712,0.900000000000000022204460492503
735,735_0,FAILED,GenerationStep_1,,,4274,4117,1659,0.066748207027339717667402396728,0.000000000000999999999999999980
736,736_0,FAILED,GenerationStep_1,,,4370,5000,3755,0.998999999999999999111821580300,0.900000000000000022204460492503
737,737_0,FAILED,GenerationStep_1,,,1449,455,2901,0.683996500987885003297606090200,0.900000000000000022204460492503
738,738_0,FAILED,GenerationStep_1,,,291,5000,1350,0.741984935825707792034222620714,0.800000000000000044408920985006
739,739_0,FAILED,GenerationStep_1,,,4393,4770,3335,0.001000000000000000020816681712,0.000000000000999999999999999980
740,740_0,FAILED,GenerationStep_1,,,3696,1327,1257,0.469772662736010149231447030616,0.900000000000000022204460492503
741,741_0,FAILED,GenerationStep_1,,,1,1159,1847,0.998999999999999999111821580300,0.900000000000000022204460492503
742,742_0,FAILED,GenerationStep_1,,,5000,3216,3507,0.001000000000000000020816681712,0.900000000000000022204460492503
743,743_0,FAILED,GenerationStep_1,,,4054,1020,3116,0.943707793585929266555467620492,0.000000000000999999999999999980
744,744_0,FAILED,GenerationStep_1,,,4980,5000,773,0.169805465783887554742648262618,0.000000000000999999999999999980
745,745_0,FAILED,GenerationStep_1,,,4382,4425,1800,0.273387475778149813265827106079,0.900000000000000022204460492503
746,746_0,FAILED,GenerationStep_1,,,4373,3118,2636,0.998999999999999999111821580300,0.900000000000000022204460492503
747,747_0,FAILED,GenerationStep_1,,,1817,4778,3786,0.474230830323440655238442786867,0.900000000000000022204460492503
748,748_0,FAILED,GenerationStep_1,,,4284,188,1031,0.561473382175810997729570317460,0.000000000000999999999999999980
749,749_0,FAILED,GenerationStep_1,,,1,1970,3897,0.767616320220120829098675585556,0.000000000000999999999999999980
750,750_0,RUNNING,GenerationStep_1,,,1,5000,4806,0.001000000000000000020816681712,0.000000000100000000000000003643
751,751_0,RUNNING,GenerationStep_1,,,4794,3775,3394,0.538667874553890202449224489101,0.900000000000000022204460492503
752,752_0,RUNNING,GenerationStep_1,,,1,5000,2844,0.001000000000000000020816681712,0.000000000000999999999999999980
753,753_0,RUNNING,GenerationStep_1,,,4210,86,1407,0.353648724690054427899355005138,0.900000000000000022204460492503
754,754_0,FAILED,GenerationStep_1,,,1,5000,2444,0.001000000000000000020816681712,0.000000000000999999999999999980
755,755_0,FAILED,GenerationStep_1,,,5000,5000,1278,0.001000000000000000020816681712,0.001000000000000000020816681712
756,756_0,FAILED,GenerationStep_1,,,4293,3139,3775,0.460178895825003819730625309603,0.900000000000000022204460492503
757,757_0,FAILED,GenerationStep_1,,,838,1,1690,0.998999999999999999111821580300,0.900000000000000022204460492503
758,758_0,FAILED,GenerationStep_1,,,4832,3209,1521,0.998999999999999999111821580300,0.000000000000999999999999999980
759,759_0,FAILED,GenerationStep_1,,,5000,5000,4244,0.963232166868460470965374042862,0.900000000000000022204460492503
760,760_0,FAILED,GenerationStep_1,,,5000,1,1043,0.001000000000000000020816681712,0.000000000000999999999999999980
761,761_0,FAILED,GenerationStep_1,,,5000,1,3983,0.871359128247133574163285629766,0.000000000000999999999999999980
762,762_0,FAILED,GenerationStep_1,,,790,4068,1821,0.833964594586060647962710845604,0.900000000000000022204460492503
763,763_0,FAILED,GenerationStep_1,,,481,4413,1988,0.291830468241032758847097738908,0.000000000000999999999999999980
764,764_0,FAILED,GenerationStep_1,,,4681,856,2165,0.679359474537232332913561094756,0.900000000000000022204460492503
765,765_0,FAILED,GenerationStep_1,,,4271,2670,2299,0.586316842331875864857693159138,0.900000000000000022204460492503
766,766_0,FAILED,GenerationStep_1,,,5000,4541,4614,0.623221866739553043146315758349,0.900000000000000022204460492503
767,767_0,FAILED,GenerationStep_1,,,706,3046,4733,0.931998540996355928633931853255,0.900000000000000022204460492503
768,768_0,FAILED,GenerationStep_1,,,3746,66,4859,0.998999999999999999111821580300,0.900000000000000022204460492503
769,769_0,FAILED,GenerationStep_1,,,4126,4104,3908,0.202857319074274927706014182149,0.000000000000999999999999999980
770,770_0,FAILED,GenerationStep_1,,,5000,5000,3545,0.001000000000000000020816681712,0.900000000000000022204460492503
771,771_0,FAILED,GenerationStep_1,,,3440,4718,1648,0.284386122454692857886016099656,0.900000000000000022204460492503
772,772_0,FAILED,GenerationStep_1,,,19,4529,3003,0.923136856915279024882181602152,0.000000000000999999999999999980
773,773_0,FAILED,GenerationStep_1,,,4153,4890,3415,0.086019547842199881038105502284,0.000000000000999999999999999980
774,774_0,FAILED,GenerationStep_1,,,5000,5000,1858,0.998999999999999999111821580300,0.000000000000999999999999999980
775,775_0,FAILED,GenerationStep_1,,,350,3430,1418,0.733070383904076083858569745644,0.900000000000000022204460492503
776,776_0,FAILED,GenerationStep_1,,,1,3207,3260,0.329322210485438249261136434143,0.900000000000000022204460492503
777,777_0,FAILED,GenerationStep_1,,,1,3081,1363,0.998999999999999999111821580300,0.000000000000999999999999999980
778,778_0,FAILED,GenerationStep_1,,,995,4686,2118,0.750605734623690512563598531415,0.000000000000999999999999999980
779,779_0,FAILED,GenerationStep_1,,,94,2129,971,0.307504909459510256120040594396,0.000000000000999999999999999980
780,780_0,RUNNING,GenerationStep_1,,,5000,5000,3339,0.001000000000000000020816681712,0.900000000000000022204460492503
781,781_0,RUNNING,GenerationStep_1,,,4357,1608,1235,0.404094313411985373019064127220,0.900000000000000022204460492503
782,782_0,RUNNING,GenerationStep_1,,,4579,4945,4193,0.282721269850566059300689403244,0.900000000000000022204460492503
783,783_0,RUNNING,GenerationStep_1,,,101,3719,3649,0.206280100799165477809538060683,0.000000000000999999999999999980
784,784_0,RUNNING,GenerationStep_1,,,588,5000,2557,0.001000000000000000020816681712,0.000000000000999999999999999980
785,785_0,RUNNING,GenerationStep_1,,,4938,311,612,0.211023676474844351647064399913,0.000000000000999999999999999980
786,786_0,RUNNING,GenerationStep_1,,,3826,743,3663,0.878054559150629687636069320433,0.500000000000000000000000000000
787,787_0,RUNNING,GenerationStep_1,,,582,5000,3506,0.001000000000000000020816681712,0.000000000000999999999999999980
788,788_0,RUNNING,GenerationStep_1,,,4539,185,3919,0.208138805018876660302140635395,0.000000000000999999999999999980
789,789_0,RUNNING,GenerationStep_1,,,4987,5000,2961,0.001000000000000000020816681712,0.001000000000000000020816681712
790,790_0,RUNNING,GenerationStep_1,,,5000,1693,3606,0.001000000000000000020816681712,0.000000010000000000000000209226
791,791_0,RUNNING,GenerationStep_1,,,279,1266,4854,0.710450894766681217973314232950,0.000000000000999999999999999980
792,792_0,RUNNING,GenerationStep_1,,,4382,1,942,0.283732375096790612190034153173,0.900000000000000022204460492503
793,793_0,RUNNING,GenerationStep_1,,,204,4477,857,0.206727319758663125037756458369,0.001000000000000000020816681712
794,794_0,FAILED,GenerationStep_1,,,258,2763,1726,0.513163210305103367758761123696,0.000000999999999999999954748112
795,795_0,FAILED,GenerationStep_1,,,5000,5000,3538,0.998999999999999999111821580300,0.900000000000000022204460492503
796,796_0,FAILED,GenerationStep_1,,,1,1,1824,0.998999999999999999111821580300,0.900000000000000022204460492503
797,797_0,FAILED,GenerationStep_1,,,3774,1385,4546,0.289780601315660912842275820367,0.900000000000000022204460492503
798,798_0,FAILED,GenerationStep_1,,,1,5000,2395,0.430826823620330812136813847246,0.000000000000999999999999999980
799,799_0,FAILED,GenerationStep_1,,,4096,5000,2794,0.998999999999999999111821580300,0.900000000000000022204460492503
