trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
40,40_0,FAILED,SOBOL,,,1263,0.065214036852121348708521963999,0.547308830045163619004711108573,376,340,1669
41,41_0,FAILED,SOBOL,,,4336,0.987423862852156108971257708617,0.261525317816063751497068778917,2708,2580,4427
42,42_0,FAILED,SOBOL,,,3432,0.390972230175510027105900690003,0.936374019794166123631384834880,1458,3127,3017
43,43_0,FAILED,SOBOL,,,995,0.536905681552365399156201419828,0.130031111953780059709018246394,4126,888,892
44,44_0,FAILED,SOBOL,,,416,0.266908616814762356117540775813,0.490398819277063025001694995808,4904,1450,2020
45,45_0,FAILED,SOBOL,,,2658,0.660971523758023926653493163030,0.700756316188722805371469348756,1930,2820,4076
46,46_0,FAILED,SOBOL,,,4890,0.189178517734631901348052451795,0.118998513678088779776942374156,3180,2056,3289
47,47_0,FAILED,SOBOL,,,2012,0.863441627426072999540451746725,0.814585637900978376535476854770,1155,686,619
48,48_0,FAILED,SOBOL,,,2042,0.220792937269434330627149165593,0.291936280999332664620737887162,3995,3288,4316
49,49_0,FAILED,SOBOL,,,4802,0.831826404837891497656698902574,0.516928565064445177945628984162,1668,1151,2094
50,50_0,FAILED,SOBOL,,,2649,0.297549378741532588588114549566,0.162482693258672955538557403088,2917,167,391
51,51_0,FAILED,SOBOL,,,523,0.630331862311810264820621796389,0.903892223605886058201974719850,245,2304,3207
52,52_0,FAILED,SOBOL,,,1200,0.422708327168598796408360840360,0.730162211595103194383682421176,720,1785,4667
53,53_0,FAILED,SOBOL,,,3130,0.505168484078720170238341324875,0.460962701551616171879999228622,3692,531,1744
54,54_0,FAILED,SOBOL,,,4110,0.095976476237177851813520135238,0.846093064514920167873412992776,2443,1735,663
55,55_0,FAILED,SOBOL,,,1546,0.956662226520478720104279091174,0.087521777831017971704952174150,4470,2989,2935
56,56_0,FAILED,SOBOL,,,1585,0.325793055145069954114944721368,0.807242539180442641999491115712,3324,1069,3472
57,57_0,FAILED,SOBOL,,,3994,0.742424319913610797350145276141,0.001874298341572284715833562885,1015,3205,127
58,58_0,FAILED,SOBOL,,,3715,0.153540125053375969832458736164,0.675474283916875695155113135115,4765,2441,2476
59,59_0,FAILED,SOBOL,,,692,0.789945811320096225038867032708,0.390665319718420500638700332274,2074,304,3935
60,60_0,FAILED,SOBOL,,,94,0.028731280015781523323736834641,0.248138515580445528918573927513,1299,832,2573
61,61_0,FAILED,SOBOL,,,3000,0.914728335911408119152099516214,0.942751091772690452685878881312,4291,2085,1026
62,62_0,FAILED,SOBOL,,,4606,0.450990072391927232509090117674,0.362242005664855259983170299165,540,2634,1499
63,63_0,FAILED,SOBOL,,,2315,0.617238097414374298210759661742,0.571624835574999434761878092104,2549,1379,4912
64,64_0,FAILED,SOBOL,,,2291,0.345477570211514817266618138092,0.319605223996564768995654048922,965,26,2875
65,65_0,FAILED,SOBOL,,,4534,0.707165179414674605062884893414,0.622059440292417997753204872424,3296,2265,722
66,66_0,FAILED,SOBOL,,,3015,0.173205136332660908360381313287,0.197701051844283937075630319669,2046,3467,1802
67,67_0,FAILED,SOBOL,,,138,0.754667152162641241552876181231,0.985392628557980043702002603823,4715,1228,4610
68,68_0,FAILED,SOBOL,,,638,0.048050472715869547990497068213,0.625036822039633954695148077008,4242,1576,3150
69,69_0,FAILED,SOBOL,,,3710,0.879834815206006148891049178928,0.433306862080469701314910935253,1268,2947,449
70,70_0,FAILED,SOBOL,,,4057,0.470289746433496469446566834449,0.764605759371072002394953415205,2519,1961,2153
71,71_0,FAILED,SOBOL,,,1619,0.582325072921812569859412178630,0.052308908635750411830755979281,493,591,4258
72,72_0,FAILED,SOBOL,,,1502,0.201488801820203650150276075692,0.834644736472517245751134851162,1716,2621,4971
73,73_0,FAILED,SOBOL,,,4097,0.866734848951920877624388594995,0.106769839892163875827435504107,4025,381,1441
74,74_0,FAILED,SOBOL,,,3203,0.278234290536493067413914559438,0.710913201484829171405976921960,275,927,966
75,75_0,FAILED,SOBOL,,,1225,0.665229368541389698421539833362,0.472417695680633187294006347656,2965,3166,2632
76,76_0,FAILED,SOBOL,,,489,0.403038854481652386585466274482,0.143233681289479136689024585394,3743,2810,3994
77,77_0,FAILED,SOBOL,,,2585,0.540442562857642805340674385661,0.915347212158143519467046189675,748,1439,2417
78,78_0,FAILED,SOBOL,,,4807,0.076296065665781495623853913912,0.280487951098009946626632427069,4497,672,68
79,79_0,FAILED,SOBOL,,,2095,0.991925352543592486753709636105,0.536176621548831500163601049280,2493,2043,3529
80,80_0,FAILED,SOBOL,,,1968,0.108030244253575796742339321099,0.076358874849975111320787846125,2657,1191,2342
81,81_0,FAILED,SOBOL,,,4875,0.960190073475241656630885245249,0.865025003312155593704346756567,349,3328,3754
82,82_0,FAILED,SOBOL,,,2732,0.433799375461414449262065318180,0.439966112516820440081488641226,4099,2342,3612
83,83_0,FAILED,SOBOL,,,440,0.509682844931259704246429009800,0.743394999532029032707214355469,1408,206,297
84,84_0,FAILED,SOBOL,,,961,0.309846791666001097897975569140,0.885941318610683037348962898250,1882,520,1366
85,85_0,FAILED,SOBOL,,,3369,0.633616064358502595332822693308,0.172669797156006110672166187214,4874,1774,4730
86,86_0,FAILED,SOBOL,,,4341,0.232127645341679456070238529719,0.504669196793809504697492229752,1124,2975,2714
87,87_0,FAILED,SOBOL,,,1317,0.836097105911001614586552932451,0.311964685086160875560068461709,3132,1722,1195
88,88_0,FAILED,SOBOL,,,1825,0.438677185818552972662587308150,0.590552253479137978509072581801,4661,3191,521
89,89_0,FAILED,SOBOL,,,3755,0.613938436590135139248047835281,0.351082195926457618639915381209,2334,1054,3388
90,90_0,FAILED,SOBOL,,,3486,0.017411569708958268831722193681,0.955986972952261537805895841302,3584,288,4174
91,91_0,FAILED,SOBOL,,,921,0.910472617732360989251105820586,0.227137405652552831769597219136,912,2424,1923
92,92_0,FAILED,SOBOL,,,167,0.141470898259431127064189581688,0.400855516858398930324369757727,137,2129,795
93,93_0,FAILED,SOBOL,,,2927,0.786402490716427537975619088684,0.657518858028575792218362039421,3109,876,3113
94,94_0,FAILED,SOBOL,,,4523,0.314716989746317288290100577797,0.021898181535303592321062282622,1860,1422,4525
95,95_0,FAILED,SOBOL,,,2399,0.737924956826493172457048785873,0.794986264152452326570141849515,3886,2675,1571
96,96_0,FAILED,SOBOL,,,2459,0.169723737278953207274767578383,0.691771936228498862675451164250,3251,617,1975
97,97_0,FAILED,SOBOL,,,4389,0.773754110934212757655359382625,0.499139788553118690650478583848,1245,1878,4119
98,98_0,FAILED,SOBOL,,,2871,0.372190024584531764517691954097,0.823509824177250271404204795545,4995,2862,3323
99,99_0,FAILED,SOBOL,,,306,0.696020210362970792594694557920,0.110318221405148506053528478787,2001,1600,583
100,100_0,FAILED,SOBOL,,,782,0.496267289852723503251752390497,0.252845624115318079461189881840,1528,1312,1701
101,101_0,FAILED,SOBOL,,,3542,0.571968020064756221820800874411,0.556232425184920442617908520333,4218,3442,4392
102,102_0,FAILED,SOBOL,,,3889,0.045745307061821220695474465856,0.138772441860288392456723727264,467,2238,2971
103,103_0,FAILED,SOBOL,,,1764,0.897722397025674578863174701837,0.927389286639168863857207725232,2778,109,936
104,104_0,FAILED,SOBOL,,,1334,0.252310226382687685653394282781,0.209077675770968196555799067937,3765,2015,164
105,105_0,FAILED,SOBOL,,,4241,0.675579106548801044951346739253,0.982086018161848151031279030576,1741,754,3742
106,106_0,FAILED,SOBOL,,,3347,0.203816986478865147525141310325,0.338500955682247861577849334935,2991,1518,3894
107,107_0,FAILED,SOBOL,,,1056,0.848809492021799116834301912604,0.595091754363849756437332416681,15,2779,2199
108,108_0,FAILED,SOBOL,,,345,0.079876628799363968980173922318,0.768821405744180119690156516299,794,3086,1139
109,109_0,FAILED,SOBOL,,,2753,0.972754937564954125228666725889,0.040021300584077837414476164213,3463,957,2767
110,110_0,FAILED,SOBOL,,,4975,0.376395103927701701884700469236,0.652920920139178684316050294001,2213,409,4792
111,111_0,FAILED,SOBOL,,,1951,0.551473615441471332054845788662,0.413492770075798043993842156851,4543,2539,1301
112,112_0,FAILED,SOBOL,,,2117,0.408130442481487998307443376689,0.951675261318683629596648643201,606,1694,2535
113,113_0,FAILED,SOBOL,,,4711,0.519739377368241495247502825805,0.239458210295066226125371144917,2634,3057,1055
114,114_0,FAILED,SOBOL,,,2568,0.110636406211182480863186583520,0.562640438884496663085599266196,1384,1854,1539
115,115_0,FAILED,SOBOL,,,589,0.941994357099756651763300396851,0.370982961928471910439952807792,4356,490,4864
116,116_0,FAILED,SOBOL,,,1124,0.235430350147187716913776966976,0.010615615235641598368410143394,4831,126,3511
117,117_0,FAILED,SOBOL,,,3219,0.817196931406855564539171155047,0.798257789295166775289658289694,2160,2372,79
118,118_0,FAILED,SOBOL,,,4191,0.282948028909042470502299693180,0.381985613005235813410820355784,3410,3356,2437
119,119_0,FAILED,SOBOL,,,1480,0.644940203541889744975890153000,0.684397862326353800810352367989,1081,1110,3966
120,120_0,FAILED,SOBOL,,,1675,0.014132002878934145362332941431,0.467632393540814539356631485134,2377,2702,4620
121,121_0,FAILED,SOBOL,,,3918,0.929334898155182553836084480281,0.723248640473932002947776709334,4384,1339,1783
122,122_0,FAILED,SOBOL,,,3650,0.465629546811804184702765496695,0.080912298114970332418849352507,634,791,695
123,123_0,FAILED,SOBOL,,,772,0.602606863586232055496338944067,0.852945969786494950781730040035,3627,2154,2896
124,124_0,FAILED,SOBOL,,,3,0.340454745516180989906018794500,0.523780871763825373044198840944,2852,2509,4347
125,125_0,FAILED,SOBOL,,,3076,0.727754388950765163102119004179,0.285327392419800152101316825792,159,263,2058
126,126_0,FAILED,SOBOL,,,4673,0.138964019352570189447249049408,0.896978291854262366200600808952,3910,1028,343
127,127_0,FAILED,SOBOL,,,2234,0.804514631913974875843109657580,0.169152738442644473559894890968,1602,3274,3249
128,128_0,FAILED,SOBOL,,,2265,0.394971953712403789360507744277,0.503437080545350856830566499411,4313,1206,1276
129,129_0,FAILED,SOBOL,,,4662,0.532893430754542318794619859545,0.305429442264139650031751216375,1350,3452,4817
130,130_0,FAILED,SOBOL,,,3065,0.069218524800613523417780470481,0.886624276472255612446815575822,2600,2248,2781
131,131_0,COMPLETED,SOBOL,0.839999999999999968913755310496,12705.000000000000000000000000000000,35,0.983416376465931496575478831801,0.179752317138016232123121085351,563,3,1125
132,132_0,FAILED,SOBOL,,,745,0.193033725123852500926702191464,0.442659205932170174424555852966,1029,585,2254
133,133_0,FAILED,SOBOL,,,3659,0.859589425910264215424660960707,0.748467391395941428200444534014,3385,1950,3841
134,134_0,FAILED,SOBOL,,,3928,0.270768581179901934863352153116,0.073238456655293701635933700800,2135,2934,3679
135,135_0,FAILED,SOBOL,,,1648,0.657124079218134315993893324048,0.860378069872036577159235548606,4778,1569,227
136,136_0,FAILED,SOBOL,,,1453,0.056528620466589928061917902369,0.018778700236231089110150449528,3641,3152,861
137,137_0,FAILED,SOBOL,,,4200,0.886942411087453419504811336083,0.790340267607942181804503434250,698,906,3044
138,138_0,FAILED,SOBOL,,,3229,0.477809001976624125873627235705,0.403549547169357536446909762162,4448,358,4435
139,139_0,FAILED,SOBOL,,,1096,0.590422980474308078946421574074,0.662592186788097059491065010661,2391,2604,1658
140,140_0,FAILED,SOBOL,,,621,0.353613241720944659896019857115,0.956670867709442984683221311570,1606,2032,589
141,141_0,FAILED,SOBOL,,,2558,0.714600328128784934023087771493,0.234220862530171880511176141226,3983,668,3317
142,142_0,FAILED,SOBOL,,,4701,0.180381893327459685849589732243,0.589321074126288313443922106671,234,1433,4084
143,143_0,FAILED,SOBOL,,,2149,0.763092619983479325540542959061,0.344547890000045320402222159828,2856,2797,2009
144,144_0,FAILED,SOBOL,,,1924,0.149743927216157313164757169943,0.757492779128253412856963677768,1986,206,3233
145,145_0,FAILED,SOBOL,,,4985,0.793731389148160770830031651712,0.051595490513369444973701405388,4932,2334,358
146,146_0,FAILED,SOBOL,,,2763,0.321999714467674502671457048564,0.631602517686784215023010347068,1182,3318,2081
147,147_0,FAILED,SOBOL,,,317,0.746212754901498520609948172932,0.434569431154057383981381690319,3236,1189,4323
148,148_0,FAILED,SOBOL,,,1086,0.447049358407035468676582468106,0.202378445545211421707776366929,2773,1697,2960
149,149_0,FAILED,SOBOL,,,3336,0.621183724524453251270017517527,0.988543507013469935351679396263,394,2958,630
150,150_0,FAILED,SOBOL,,,4230,0.024793415755033493264036792425,0.314502379307523394214030076910,4145,1755,1730
151,151_0,FAILED,SOBOL,,,1365,0.918676812745630733125778988324,0.619335894051939228610592635960,1523,493,4674
152,152_0,FAILED,SOBOL,,,1795,0.301528165264055125760478404118,0.275384169513359644554384431103,59,2417,3922
153,153_0,FAILED,SOBOL,,,3878,0.626363394653424609970215897192,0.533452138412743859241516020120,3024,287,2482
154,154_0,FAILED,SOBOL,,,3532,0.224768870349973448607983073089,0.147910138094797721786122224330,1774,1053,152
155,155_0,FAILED,SOBOL,,,813,0.827855083737522368103611825063,0.918497153718024539337250189419,3810,3182,3438
156,156_0,FAILED,SOBOL,,,278,0.099856431426480415924906708369,0.717477960236370559954366399324,4598,2657,4899
157,157_0,FAILED,SOBOL,,,2880,0.952777666786685628608211118262,0.473679327858611942669853078769,2237,1396,1504
158,158_0,FAILED,SOBOL,,,4398,0.426585421480238424774000804973,0.827530819334089784433672321029,3488,849,1051
159,159_0,FAILED,SOBOL,,,2432,0.501281063467264198507677974703,0.106055484874174002496438617982,848,2110,2540
160,160_0,FAILED,SOBOL,,,2410,0.087075501363724466807880730812,0.376855059256777147336237021591,1481,1600,3584
161,161_0,FAILED,SOBOL,,,4493,0.981141637612134243084938134416,0.681761057004332537978541495249,4104,2854,15
162,162_0,FAILED,SOBOL,,,2897,0.384584295598790038006598024367,0.015197010597214101468299674025,354,1868,2353
163,163_0,FAILED,SOBOL,,,178,0.558901400974020412526499512751,0.801441871777176850777379968349,2730,614,4058
164,164_0,FAILED,SOBOL,,,913,0.259653622530400751688972604825,0.569231969799846360125172850530,3196,84,2606
165,165_0,FAILED,SOBOL,,,3515,0.683805749878287350007610712055,0.372156916292384287725525382484,1139,2220,991
166,166_0,FAILED,SOBOL,,,3783,0.212150694297626618567420564432,0.944656405624002215581924701837,4889,3422,1455
167,167_0,FAILED,SOBOL,,,1816,0.856077243143692601101690797805,0.238709714354947200032341925180,1945,1286,4956
168,168_0,FAILED,SOBOL,,,1309,0.488870362389832724403504471411,0.889960373055189823965349660284,887,2773,4263
169,169_0,FAILED,SOBOL,,,4369,0.563748743634670979041345617588,0.168405179398134347001914079556,3530,1517,2148
170,170_0,FAILED,SOBOL,,,3398,0.037388513317331673047050344394,0.530373339574784052885547680489,2280,751,415
171,171_0,FAILED,SOBOL,,,953,0.890492487935349297245579691662,0.286502283679321401166362193180,4637,2005,3183
172,172_0,FAILED,SOBOL,,,452,0.162425633713603023711158357401,0.085494630372151728114893387556,3853,2521,4536
173,173_0,FAILED,SOBOL,,,2701,0.765450934015214468075782860979,0.856130989164114009071226973902,1815,385,1875
174,174_0,FAILED,SOBOL,,,4845,0.363932077044621105077482070556,0.462502776687964800572672174894,3065,931,766
175,175_0,FAILED,SOBOL,,,1980,0.688706393348053058645064083976,0.720612772047519722917741091806,103,3067,2832
176,176_0,FAILED,SOBOL,,,2087,0.333293367365375181599063125759,0.135557899117469793370815978051,4740,468,1635
177,177_0,FAILED,SOBOL,,,4835,0.719344299973920020541129360936,0.922777431016787885731389451394,2099,1839,4462
178,178_0,FAILED,SOBOL,,,2614,0.130813266426324847913065241301,0.255512882262468321581394548048,3349,3042,3061
179,179_0,FAILED,SOBOL,,,481,0.797064401783049159000427152932,0.561393431758508087980885647994,990,1670,848
180,180_0,FAILED,SOBOL,,,1236,0.006627828752622008656736340981,0.824288780378177765584268854582,528,1105,1907
181,181_0,FAILED,SOBOL,,,3172,0.921252072019502543653857173922,0.117367537360638374277499451637,2562,3344,4189
182,182_0,FAILED,SOBOL,,,4067,0.457136020217090821571304104509,0.690567529039457395079182333575,1312,2359,3411
183,183_0,FAILED,SOBOL,,,1514,0.595483888860791954478202114842,0.492517804812639958811359974789,4277,120,497
184,184_0,FAILED,SOBOL,,,1631,0.242911438347771763135440892256,0.651715576054528344940308670630,2891,2140,1229
185,185_0,FAILED,SOBOL,,,4027,0.825317599574103999415797261463,0.406869849439710384864099523838,271,769,2679
186,186_0,FAILED,SOBOL,,,3680,0.291388024188578120821091488324,0.769599425049498631068445320125,4021,1315,4726
187,187_0,FAILED,SOBOL,,,649,0.652070545166730908270835698204,0.047069679643958806103398728737,1641,2686,1371
188,188_0,FAILED,SOBOL,,,129,0.415223064763471483296086717019,0.341167276933789231918581208447,2429,3262,252
189,189_0,FAILED,SOBOL,,,3044,0.528263434862717984330515719193,0.600251824041828530020836751646,4484,1024,3657
190,190_0,FAILED,SOBOL,,,4562,0.118687928136438136661467979138,0.205862196132540697934842910399,734,258,3827
191,191_0,FAILED,SOBOL,,,2283,0.949528110358864085860375325865,0.977473225643858301125987964042,3679,2496,2269
192,192_0,FAILED,SOBOL,,,2327,0.207633024567738189158916384258,0.225601369949057689590077302455,299,2893,554
193,193_0,FAILED,SOBOL,,,4576,0.844982841359451453122630937287,0.965533785846084402493261222844,2942,1638,3353
194,194_0,FAILED,SOBOL,,,2971,0.256129114195704443712742204298,0.353105768682435150473963858531,1692,654,4130
195,195_0,FAILED,SOBOL,,,105,0.671755305610597153176399842778,0.580519316311925659412906952639,4049,1909,1967
196,196_0,FAILED,SOBOL,,,684,0.380310270776972159101347870092,0.781537911221385050986043552257,4514,2207,907
197,197_0,FAILED,SOBOL,,,3745,0.547563354281708547510731932562,0.027337170055136084112490379994,2476,71,3001
198,198_0,FAILED,SOBOL,,,4022,0.083794652808457617543247408776,0.671454744294285754691031797847,3727,1275,4403
199,199_0,FAILED,SOBOL,,,1578,0.968847533565014629175493610092,0.394930407783016579337243001646,764,3411,1692
200,200_0,FAILED,SOBOL,,,1538,0.368191104101017130378892261433,0.741493245512247045603260175994,2069,1501,2210
201,201_0,FAILED,SOBOL,,,4139,0.700029457146301825609668867401,0.449389911388978380291092662446,4692,2756,3886
202,202_0,FAILED,SOBOL,,,3158,0.165721955917775637390221277201,0.867413814783096315252919339400,943,1991,3714
203,203_0,FAILED,SOBOL,,,1192,0.777760496839880910435738314845,0.066446576004847879293180312743,3319,736,194
204,204_0,FAILED,SOBOL,,,535,0.041891200153157115426694190319,0.298637922244146480910131913333,2533,427,1312
205,205_0,FAILED,SOBOL,,,2618,0.901571891954168647131950820039,0.510472472261637499890696290095,477,2563,4783
206,206_0,FAILED,SOBOL,,,4772,0.492410329502075916341397032738,0.186483621167018998043829469680,4227,3110,2738
207,207_0,FAILED,SOBOL,,,2053,0.575814661551266926409198276815,0.879649539452046158594100688788,1284,974,1170
208,208_0,FAILED,SOBOL,,,2005,0.461647756274789544672643160084,0.482237189810723054783636598586,3558,1823,4858
209,209_0,FAILED,SOBOL,,,4919,0.606576134297996727440249742358,0.708676189409568890731350165879,937,452,1553
210,210_0,FAILED,SOBOL,,,2687,0.010154969317838550418864329572,0.097435975562781093617381600325,4688,1656,1088
211,211_0,FAILED,SOBOL,,,408,0.933308925842866288213883763092,0.836393724458292076029408690374,2308,3027,2510
212,212_0,FAILED,SOBOL,,,1006,0.135081357575953020511150270977,0.542314682906493539249481727893,1845,3387,3960
213,213_0,FAILED,SOBOL,,,3402,0.808400292128324537976880037604,0.266765013396739969486759491701,3901,1148,2451
214,214_0,FAILED,SOBOL,,,4306,0.336576848151162288935722699534,0.909694784319028282304486765497,150,164,113
215,215_0,FAILED,SOBOL,,,1275,0.731644813576713182179389605153,0.156468591183423988422163120049,3095,2403,3486
216,216_0,FAILED,SOBOL,,,1861,0.114435310635715728477812547226,0.995579268654808391403321365942,4073,807,2929
217,217_0,FAILED,SOBOL,,,3798,0.938207678791135535334433370735,0.195586577907204628434811866100,1433,2179,669
218,218_0,FAILED,SOBOL,,,3442,0.411924586212262522355587179845,0.612361764898523674993668919342,2683,2726,1776
219,219_0,FAILED,SOBOL,,,889,0.515947938365861724641092678212,0.321233097776770615272567965803,324,1355,4634
220,220_0,FAILED,SOBOL,,,212,0.286891746908426281681414593550,0.058326807554811239964198676944,1112,1011,3281
221,221_0,FAILED,SOBOL,,,2960,0.640993773378431774823127398122,0.750518058838322787984509432135,3145,3250,317
222,222_0,FAILED,SOBOL,,,4488,0.239369314888492223936111713556,0.427777924146503230051763466690,1895,2484,2051
223,223_0,FAILED,SOBOL,,,2356,0.813245747985318345740779477637,0.638637926133349576041098316637,4862,247,4360
224,224_0,FAILED,SOBOL,,,2495,0.274290717532858274729790082347,0.847268089616671216113275022508,2974,3491,4577
225,225_0,FAILED,SOBOL,,,4433,0.669175943700596742580444242776,0.094114141542464502254716762764,32,1245,1827
226,226_0,FAILED,SOBOL,,,2826,0.197549989510327567154845951336,0.729414548451080890778541743202,3782,43,729
227,227_0,FAILED,SOBOL,,,274,0.870686184804886575960836125887,0.453944916594773539841867204814,1724,2288,2862
228,228_0,FAILED,SOBOL,,,827,0.072497016245499257269813142557,0.159846720732748498461361918999,2189,1938,4224
229,229_0,FAILED,SOBOL,,,3576,0.995711885856464529176435007685,0.898762740595266174103983303212,4567,573,2179
230,230_0,FAILED,SOBOL,,,3854,0.399244558319449438510417849102,0.295121434219181522085051483373,817,1559,455
231,231_0,FAILED,SOBOL,,,1721,0.544233849428594096409028679773,0.521510793222114465983452191722,3440,2923,3137
232,232_0,FAILED,SOBOL,,,1370,0.177087943105027068035894899367,0.365426192246377457006900613123,4979,890,2638
233,233_0,FAILED,SOBOL,,,4284,0.750781636944040653425247455743,0.576206097094342117870269248670,2016,3135,953
234,234_0,FAILED,SOBOL,,,3302,0.349355620007961997774970086539,0.245501576416194439156370776800,3266,2590,1408
235,235_0,FAILED,SOBOL,,,1023,0.703274907220154954501367683406,0.937620642123743852636152951163,1230,344,4996
236,236_0,FAILED,SOBOL,,,391,0.474271391974762090981698747783,0.674725654134526897642842868663,445,710,3535
237,237_0,FAILED,SOBOL,,,2787,0.578355657214298823909359725803,0.383646568123251208159985026214,2801,2074,55
238,238_0,FAILED,SOBOL,,,4940,0.052027353845536708498720201987,0.808416597643867085309921094449,1551,2841,2384
239,239_0,FAILED,SOBOL,,,1909,0.875860635086894045997496505152,0.008465695414692163064951380136,4195,1476,4020
240,240_0,FAILED,SOBOL,,,2153,0.021265821613371371778811180775,0.609053583715110979923679224157,648,2318,286
241,241_0,FAILED,SOBOL,,,4755,0.906623267799615883966168894403,0.332609403828158955995775158954,3613,190,3620
242,242_0,FAILED,SOBOL,,,2524,0.442534298600628983599847288133,0.968610309366136790210077833763,2363,1175,3783
243,243_0,FAILED,SOBOL,,,557,0.610091947535052914197706286359,0.214481694290414443004877398380,4399,3304,2312
244,244_0,FAILED,SOBOL,,,1170,0.318715765234082959445061078441,0.415488986967131490590787734618,3936,3001,1184
