trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,13.000000000000000000000000000000,337,1,0.998999999999999999111821580300,0.543096124320799455986730208679,100,EDFSMode.RANDOM
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,98.000000000000000000000000000000,4624,27,0.998999999999999999111821580300,0.679849107576774858152646174858,100,EDFSMode.RANDOM
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,127.000000000000000000000000000000,4135,82,0.601337803776782364728603624826,0.649109659981965791963887113525,100,EDFSMode.RANDOM
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2513.000000000000000000000000000000,498,23,0.998999999999999999111821580300,0.001000000000000000020816681712,1000,EDFSMode.RANDOM
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,85.000000000000000000000000000000,5000,1,0.998999999999999999111821580300,0.001000000000000000020816681712,636,EDFSMode.RANDOM
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,67.000000000000000000000000000000,4797,1,0.998999999999999999111821580300,0.001000000000000000020816681712,100,EDFSMode.RANDOM
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,13.000000000000000000000000000000,4625,1,0.998999999999999999111821580300,0.409723902775447235136141443945,465,EDFSMode.RANDOM
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,88.000000000000000000000000000000,4192,1,0.761303643172358879276373500034,0.001000000000000000020816681712,100,EDFSMode.RANDOM
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,68.000000000000000000000000000000,3958,53,0.001000000000000000020816681712,0.443621702984553778481568997449,100,EDFSMode.RANDOM
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2499.000000000000000000000000000000,4862,30,0.998999999999999999111821580300,0.001000000000000000020816681712,666,EDFSMode.RANDOM
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,94.000000000000000000000000000000,1319,72,0.615402822329234822085197720298,0.312331441384034735886388034487,100,EDFSMode.RANDOM
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,49.000000000000000000000000000000,491,99,0.582049651127262701599818228715,0.998999999999999999111821580300,290,EDFSMode.RANDOM
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,432.000000000000000000000000000000,173,33,0.998999999999999999111821580300,0.001000000000000000020816681712,100,EDFSMode.RANDOM
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,6.000000000000000000000000000000,2456,1,0.998999999999999999111821580300,0.998999999999999999111821580300,587,EDFSMode.RANDOM
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,104.000000000000000000000000000000,5000,1,0.998999999999999999111821580300,0.998999999999999999111821580300,1000,EDFSMode.RANDOM
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2787.000000000000000000000000000000,4799,40,0.998999999999999999111821580300,0.001000000000000000020816681712,337,EDFSMode.RANDOM
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,33.000000000000000000000000000000,774,29,0.657970000087116035913936684665,0.769772747995031925150044571637,307,EDFSMode.RANDOM
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,22.000000000000000000000000000000,3427,43,0.086794451185703030970941540545,0.231708838404611955352763175142,261,EDFSMode.RANDOM
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,8.000000000000000000000000000000,2543,13,0.108943347311699703650056392235,0.318111051939381384023874943523,262,EDFSMode.RANDOM
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,36.000000000000000000000000000000,2030,27,0.812081058035958869290027450916,0.998999999999999999111821580300,100,EDFSMode.RANDOM
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,24.000000000000000000000000000000,3443,76,0.115035795184932107537711942769,0.205044788137557637552887968013,250,EDFSMode.RANDOM
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,113.000000000000000000000000000000,3585,57,0.998999999999999999111821580300,0.998999999999999999111821580300,108,EDFSMode.RANDOM
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,25.000000000000000000000000000000,1579,38,0.241077740737814655291870735709,0.262013298899001545461118212188,242,EDFSMode.RANDOM
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,19.000000000000000000000000000000,797,95,0.101215369222488568712314815912,0.239456882699393386326747190651,261,EDFSMode.RANDOM
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,6.000000000000000000000000000000,2154,24,0.059839785701432328390847459332,0.290385330420025289388519240674,266,EDFSMode.RANDOM
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,354.000000000000000000000000000000,2529,55,0.581186054425583797922172379913,0.001000000000000000020816681712,319,EDFSMode.RANDOM
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,30.000000000000000000000000000000,4201,73,0.030477868726151925021783384295,0.314502550170257688666453077531,267,EDFSMode.RANDOM
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,28.000000000000000000000000000000,1887,66,0.001000000000000000020816681712,0.093168868566702325861861311296,257,EDFSMode.RANDOM
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,40.000000000000000000000000000000,3828,100,0.201267122662544706290788099068,0.161217619680604579146532273626,233,EDFSMode.RANDOM
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,27.000000000000000000000000000000,3856,100,0.329974648423556782272925147481,0.998999999999999999111821580300,573,EDFSMode.RANDOM
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,22.000000000000000000000000000000,3152,53,0.220983493540794884157918431811,0.998999999999999999111821580300,265,EDFSMode.RANDOM
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,19.000000000000000000000000000000,2496,69,0.203071351806291183761388197127,0.330939736111690918640704239806,255,EDFSMode.RANDOM
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,13.000000000000000000000000000000,928,18,0.005825240514717826278978662913,0.362564190943381381426746656871,261,EDFSMode.RANDOM
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,16.000000000000000000000000000000,328,100,0.049496245397004673405305652523,0.998999999999999999111821580300,229,EDFSMode.RANDOM
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,22.000000000000000000000000000000,1648,39,0.001000000000000000020816681712,0.289057256786889316124700144428,279,EDFSMode.RANDOM
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,30.000000000000000000000000000000,2192,89,0.153105199938422531502624224231,0.001000000000000000020816681712,130,EDFSMode.RANDOM
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,38.000000000000000000000000000000,4015,83,0.127447449996376749314919152312,0.001000000000000000020816681712,270,EDFSMode.RANDOM
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,37.000000000000000000000000000000,2371,59,0.466929371856859676270801173814,0.409027908856587740782373430193,144,EDFSMode.RANDOM
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,18.000000000000000000000000000000,4257,38,0.263217321859988084842285616105,0.998999999999999999111821580300,562,EDFSMode.RANDOM
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,19.000000000000000000000000000000,2859,70,0.109294177154728444634201878216,0.998999999999999999111821580300,227,EDFSMode.RANDOM
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,24.000000000000000000000000000000,3138,24,0.712476340975847555192501658894,0.998999999999999999111821580300,274,EDFSMode.RANDOM
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,10.000000000000000000000000000000,2327,49,0.089684088864902228310782561493,0.001000000000000000020816681712,284,EDFSMode.RANDOM
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,47.000000000000000000000000000000,1483,93,0.178310356598296387842239596466,0.387366269570702193014710701391,168,EDFSMode.RANDOM
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,9.000000000000000000000000000000,2517,25,0.001000000000000000020816681712,0.998999999999999999111821580300,290,EDFSMode.RANDOM
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,31.000000000000000000000000000000,3404,30,0.595313209674944832094922730903,0.026851667897260907136303131892,230,EDFSMode.RANDOM
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,10.000000000000000000000000000000,4027,14,0.401953641350626944550583630189,0.313315665422890410329870292117,909,EDFSMode.RANDOM
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,83.000000000000000000000000000000,1,58,0.990972789596641812082111755444,0.648492137905984034063067156239,100,EDFSMode.RANDOM
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,101.000000000000000000000000000000,5000,43,0.699563835499963482256191582564,0.560262891194732270960798814485,100,EDFSMode.RANDOM
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,95.000000000000000000000000000000,5000,50,0.378327240963937994067123327113,0.622671557412605047865383767203,100,EDFSMode.RANDOM
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,67.000000000000000000000000000000,5000,1,0.468832985654860090463103006186,0.541858098745370608817495394760,100,EDFSMode.RANDOM
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,87.000000000000000000000000000000,4516,21,0.922689160999090041137549178529,0.998999999999999999111821580300,100,EDFSMode.RANDOM
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.579999999999999960031971113494,87.000000000000000000000000000000,1,59,0.998999999999999999111821580300,0.998999999999999999111821580300,267,EDFSMode.RANDOM
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,84.000000000000000000000000000000,5000,100,0.001000000000000000020816681712,0.703995562388384787944062281895,100,EDFSMode.RANDOM
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,51.000000000000000000000000000000,4421,1,0.215066043428423336880683791605,0.471593666873075578749308078841,100,EDFSMode.RANDOM
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,144.000000000000000000000000000000,4640,100,0.433198206776860716971100373485,0.721303245549159699478991569777,100,EDFSMode.RANDOM
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,76.000000000000000000000000000000,1,54,0.952179565105270353519983927981,0.998999999999999999111821580300,100,EDFSMode.RANDOM
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,108.000000000000000000000000000000,4904,50,0.675324779806333985732180735795,0.998999999999999999111821580300,100,EDFSMode.RANDOM
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,116.000000000000000000000000000000,4423,83,0.377358512438828064272655637978,0.505385676246474346839931968134,100,EDFSMode.RANDOM
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,30.000000000000000000000000000000,5000,100,0.001000000000000000020816681712,0.998999999999999999111821580300,307,EDFSMode.RANDOM
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,107.000000000000000000000000000000,4878,42,0.699954548913657825792711264512,0.104169020323536476446690812736,100,EDFSMode.RANDOM
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,117.000000000000000000000000000000,984,62,0.998999999999999999111821580300,0.504599611241998591282253983081,100,EDFSMode.RANDOM
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,66.000000000000000000000000000000,4413,19,0.236697565189205039182240852824,0.850862186932843544973081861826,100,EDFSMode.RANDOM
