trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,delta
0,0_0,COMPLETED,Sobol,GenerationStep_0,0.739999999999999991118215802999,144.000000000000000000000000000000,3418,0.335220703840255762617772461454
1,1_0,COMPLETED,Sobol,GenerationStep_0,0.660000000000000031086244689504,128.000000000000000000000000000000,1051,0.794305989641696186254193889908
2,2_0,COMPLETED,Sobol,GenerationStep_0,0.819999999999999951150186916493,278.000000000000000000000000000000,1766,0.085089810606092219913421104138
3,3_0,COMPLETED,Sobol,GenerationStep_0,0.650000000000000022204460492503,143.000000000000000000000000000000,3777,0.544175092689692996295036664378
4,4_0,COMPLETED,Sobol,GenerationStep_0,0.770000000000000017763568394003,260.000000000000000000000000000000,4904,0.136827759804204113214254334707
5,5_0,COMPLETED,Sobol,GenerationStep_0,0.689999999999999946709294817992,128.000000000000000000000000000000,1878,0.734185717223212130910781070270
6,6_0,COMPLETED,Sobol,GenerationStep_0,0.619999999999999995559107901499,72.000000000000000000000000000000,304,0.386913191294297575950622558594
7,7_0,COMPLETED,Sobol,GenerationStep_0,0.589999999999999968913755310496,91.000000000000000000000000000000,2905,0.984271197045221923893620896706
8,8_0,COMPLETED,Sobol,GenerationStep_0,0.739999999999999991118215802999,148.000000000000000000000000000000,2699,0.059125380937010051096702767381
9,9_0,COMPLETED,Sobol,GenerationStep_0,0.640000000000000013322676295502,80.000000000000000000000000000000,335,0.563073128506541231708126815647
10,10_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,118.000000000000000000000000000000,2476,0.308038488335907467696728190276
11,11_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,134.000000000000000000000000000000,4484,0.811986254494637238465770678886
12,12_0,COMPLETED,Sobol,GenerationStep_0,0.689999999999999946709294817992,138.000000000000000000000000000000,4371,0.474734421027824260441718706716
13,13_0,COMPLETED,Sobol,GenerationStep_0,0.640000000000000013322676295502,95.000000000000000000000000000000,1347,0.902540800021961353571953168284
14,14_0,COMPLETED,Sobol,GenerationStep_0,0.670000000000000039968028886506,125.000000000000000000000000000000,847,0.225867682525888097133659471183
15,15_0,COMPLETED,Sobol,GenerationStep_0,0.699999999999999955591079014994,117.000000000000000000000000000000,3446,0.653674102416262003956148873840
16,16_0,COMPLETED,Sobol,GenerationStep_0,0.800000000000000044408920985006,205.000000000000000000000000000000,3602,0.217650225978344685762166932363
17,17_0,COMPLETED,Sobol,GenerationStep_0,0.630000000000000004440892098501,91.000000000000000000000000000000,691,0.661176006801426408010513569025
18,18_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,151.000000000000000000000000000000,1504,0.467719968184828749357961896749
19,19_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,118.000000000000000000000000000000,4215,0.911245767597109068702820877661
20,20_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,162.000000000000000000000000000000,4640,0.254379871537908919254533657295
21,21_0,COMPLETED,Sobol,GenerationStep_0,0.569999999999999951150186916493,75.000000000000000000000000000000,2319,0.867365846285596542308837797464
22,22_0,COMPLETED,Sobol,GenerationStep_0,0.680000000000000048849813083507,128.000000000000000000000000000000,490,0.004233244406059384623564056938
23,23_0,COMPLETED,Sobol,GenerationStep_0,0.640000000000000013322676295502,92.000000000000000000000000000000,2542,0.617219260049983842186804849916
24,24_0,COMPLETED,Sobol,GenerationStep_0,0.719999999999999973354647408996,123.000000000000000000000000000000,3062,0.424974459223449230194091796875
25,25_0,COMPLETED,Sobol,GenerationStep_0,0.510000000000000008881784197001,64.000000000000000000000000000000,148,0.944489311035722534093395097443
26,26_0,COMPLETED,Sobol,GenerationStep_0,0.579999999999999960031971113494,72.000000000000000000000000000000,2035,0.176122487980872405310961426039
27,27_0,COMPLETED,Sobol,GenerationStep_0,0.709999999999999964472863211995,133.000000000000000000000000000000,4749,0.695637350946664789752560409397
28,28_0,COMPLETED,Sobol,GenerationStep_0,0.849999999999999977795539507497,327.000000000000000000000000000000,3932,0.108897418284788730091783293119
29,29_0,COMPLETED,Sobol,GenerationStep_0,0.640000000000000013322676295502,187.000000000000000000000000000000,1610,0.521083394085988360622252457688
30,30_0,COMPLETED,BoTorch,GenerationStep_1,0.330000000000000015543122344752,47.000000000000000000000000000000,1,0.001000000000000000020816681712
31,31_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,243.000000000000000000000000000000,2938,0.001000000000000000020816681712
32,32_0,COMPLETED,BoTorch,GenerationStep_1,0.220000000000000001110223024625,41.000000000000000000000000000000,1,0.444526805286407644679513850861
33,33_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,122.000000000000000000000000000000,2702,0.204221531278495155303787100820
34,34_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,116.000000000000000000000000000000,2812,0.505825914290283229490796657046
35,35_0,COMPLETED,BoTorch,GenerationStep_1,0.800000000000000044408920985006,142.000000000000000000000000000000,5000,0.381783634957762407768910861705
36,36_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,527.000000000000000000000000000000,5000,0.001000000000000000020816681712
37,37_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,118.000000000000000000000000000000,5000,0.998999999999999999111821580300
38,38_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,107.000000000000000000000000000000,2822,0.741786498122134707600139336137
39,39_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,41.000000000000000000000000000000,1,0.221435225689338877064216148938
40,40_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,111.000000000000000000000000000000,5000,0.545963900174373906182268001430
41,41_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,144.000000000000000000000000000000,2572,0.001000000000000000020816681712
42,42_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,46.000000000000000000000000000000,1,0.635382335223316774275303941977
43,43_0,COMPLETED,BoTorch,GenerationStep_1,0.800000000000000044408920985006,155.000000000000000000000000000000,5000,0.223507732100564709964984899671
44,44_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,100.000000000000000000000000000000,3451,0.998999999999999999111821580300
45,45_0,COMPLETED,BoTorch,GenerationStep_1,0.829999999999999960031971113494,173.000000000000000000000000000000,3185,0.001000000000000000020816681712
46,46_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,128.000000000000000000000000000000,2757,0.146439051023064065182310855562
47,47_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,115.000000000000000000000000000000,2710,0.288407079627326867754533168409
48,48_0,COMPLETED,BoTorch,GenerationStep_1,0.510000000000000008881784197001,99.000000000000000000000000000000,594,0.998999999999999999111821580300
49,49_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,92.000000000000000000000000000000,2646,0.405627630057851407130442566995
50,50_0,COMPLETED,BoTorch,GenerationStep_1,0.540000000000000035527136788005,77.000000000000000000000000000000,2404,0.998999999999999999111821580300
51,51_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,88.000000000000000000000000000000,2770,0.585605266198256813048317326320
52,52_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,117.000000000000000000000000000000,5000,0.818074010843882870602783441427
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.829999999999999960031971113494,140.000000000000000000000000000000,251,0.001000000000000000020816681712
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.819999999999999951150186916493,136.000000000000000000000000000000,2770,0.001000000000000000020816681712
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.829999999999999960031971113494,334.000000000000000000000000000000,3352,0.001000000000000000020816681712
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.230000000000000009992007221626,41.000000000000000000000000000000,1,0.113185376057701791996379370175
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.200000000000000011102230246252,43.000000000000000000000000000000,1,0.324632710263836055109010203523
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.790000000000000035527136788005,163.000000000000000000000000000000,5000,0.303502646553306609789046888181
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,145.000000000000000000000000000000,2391,0.015889150066856202320186852717
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.780000000000000026645352591004,249.000000000000000000000000000000,1344,0.001000000000000000020816681712
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,79.000000000000000000000000000000,286,0.203618567396748439968234833941
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,172.000000000000000000000000000000,4089,0.281220167517810870627670283284
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,69.000000000000000000000000000000,221,0.773152669950421977951293683873
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,329.000000000000000000000000000000,1612,0.001000000000000000020816681712
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,89.000000000000000000000000000000,148,0.258304177038567006619018684432
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,295.000000000000000000000000000000,3752,0.001000000000000000020816681712
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.800000000000000044408920985006,150.000000000000000000000000000000,312,0.001000000000000000020816681712
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.859999999999999986677323704498,189.000000000000000000000000000000,3030,0.001000000000000000020816681712
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.810000000000000053290705182008,171.000000000000000000000000000000,1243,0.195971480357545607686731159447
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,109.000000000000000000000000000000,298,0.114368612826254781311696717694
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,153.000000000000000000000000000000,4075,0.105436025507929367894810468442
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,95.000000000000000000000000000000,1835,0.998999999999999999111821580300
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,182.000000000000000000000000000000,1234,0.001000000000000000020816681712
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.260000000000000008881784197001,57.000000000000000000000000000000,2019,0.998999999999999999111821580300
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,78.000000000000000000000000000000,909,0.998999999999999999111821580300
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,75.000000000000000000000000000000,141,0.654918009616471397116299613117
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.849999999999999977795539507497,164.000000000000000000000000000000,3569,0.001000000000000000020816681712
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,77.000000000000000000000000000000,178,0.182447527017408545058074764711
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,161.000000000000000000000000000000,1492,0.001000000000000000020816681712
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.810000000000000053290705182008,159.000000000000000000000000000000,4049,0.396360174498145201305021601001
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,99.000000000000000000000000000000,3249,0.998999999999999999111821580300
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.890000000000000013322676295502,557.000000000000000000000000000000,4070,0.001000000000000000020816681712
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.450000000000000011102230246252,60.000000000000000000000000000000,45,0.813267878575594460599518242816
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,58.000000000000000000000000000000,143,0.422040610746576283496267478768
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.790000000000000035527136788005,152.000000000000000000000000000000,1320,0.283842992653124515101126235095
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.699999999999999955591079014994,96.000000000000000000000000000000,3285,0.833098027009147035215619325754
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.569999999999999951150186916493,68.000000000000000000000000000000,70,0.225150969298062025858442325443
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.839999999999999968913755310496,174.000000000000000000000000000000,1137,0.001000000000000000020816681712
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,116.000000000000000000000000000000,4615,0.998999999999999999111821580300
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,112.000000000000000000000000000000,4015,0.998999999999999999111821580300
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.630000000000000004440892098501,142.000000000000000000000000000000,2963,0.155289223202506265764100135129
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.770000000000000017763568394003,219.000000000000000000000000000000,1838,0.001000000000000000020816681712
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.780000000000000026645352591004,154.000000000000000000000000000000,1792,0.352051497756236175806776600439
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,109.000000000000000000000000000000,1758,0.998999999999999999111821580300
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.640000000000000013322676295502,97.000000000000000000000000000000,1187,0.998999999999999999111821580300
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,53.000000000000000000000000000000,58,0.998999999999999999111821580300
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.689999999999999946709294817992,139.000000000000000000000000000000,3204,0.267562004798643560121718110167
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,124.000000000000000000000000000000,1175,0.353395485871258352439383543242
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.530000000000000026645352591004,62.000000000000000000000000000000,69,0.416642625746331707325964543998
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.819999999999999951150186916493,236.000000000000000000000000000000,1819,0.192175855261757566605496094780
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.619999999999999995559107901499,77.000000000000000000000000000000,2673,0.898485261284379110868769657827
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.560000000000000053290705182008,68.000000000000000000000000000000,209,0.320787422194397653374409173921
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.819999999999999951150186916493,212.000000000000000000000000000000,3671,0.039299199814376704897878056499
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,154.000000000000000000000000000000,1147,0.203190637153863234987127839304
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,120.000000000000000000000000000000,2955,0.260577725244622360190049903395
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,354.000000000000000000000000000000,1762,0.001000000000000000020816681712
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.810000000000000053290705182008,169.000000000000000000000000000000,3943,0.331199622481681887897764227091
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,99.000000000000000000000000000000,3611,0.998999999999999999111821580300
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,93.000000000000000000000000000000,214,0.111006563284728632101661105480
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,103.000000000000000000000000000000,1778,0.851373351374765774401964790741
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.770000000000000017763568394003,149.000000000000000000000000000000,3936,0.191672482036492453083553755278
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.880000000000000004440892098501,324.000000000000000000000000000000,1065,0.001000000000000000020816681712
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.609999999999999986677323704498,99.000000000000000000000000000000,2662,0.998999999999999999111821580300
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.489999999999999991118215802999,69.000000000000000000000000000000,88,0.535133767734681908834204477898
