trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,const,max_depth,threshold
53,53_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,8.000000000000000000000000000000,4378,948,0.001000000000000000020816681712,16,0.998999999999999999111821580300
54,54_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,623.000000000000000000000000000000,5000,1,4.717391478144433492047937761527,3,0.001000000000000000020816681712
55,55_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,5.000000000000000000000000000000,1,4070,10.000000000000000000000000000000,20,0.998999999999999999111821580300
56,56_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,856.000000000000000000000000000000,1,1,0.001000000000000000020816681712,6,0.001000000000000000020816681712
57,57_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,3.000000000000000000000000000000,4210,5000,0.001000000000000000020816681712,7,0.998999999999999999111821580300
58,58_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,3.000000000000000000000000000000,4996,5000,10.000000000000000000000000000000,7,0.998999999999999999111821580300
59,59_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,5645.000000000000000000000000000000,4875,1,4.181777197771775256285309296800,10,0.998999999999999999111821580300
60,60_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,9.000000000000000000000000000000,4121,871,4.737237682826629381338534585666,12,0.746379054643187656026270815346
61,61_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,220.000000000000000000000000000000,3966,391,4.281001358386227195751416729763,12,0.782628618028717637500335513323
62,62_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,873.000000000000000000000000000000,4142,832,4.512901898045180715257629344705,14,0.424933727214824696893913369422
63,63_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,11.000000000000000000000000000000,3968,677,4.329518160703052842563920421526,10,0.974637108877582591937027700624
64,64_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,4.000000000000000000000000000000,4810,1939,4.731987813585218916045960213523,18,0.001000000000000000020816681712
65,65_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,6.000000000000000000000000000000,3151,1169,1.710987595333870903147044373327,10,0.998999999999999999111821580300
66,66_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,9.000000000000000000000000000000,4524,1084,5.540201882018855883416108554229,13,0.650193741919587564481730623811
67,67_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,101.000000000000000000000000000000,3837,58,3.940393271600024505119108653162,12,0.783080509550259207252054238779
68,68_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,2.000000000000000000000000000000,2403,4549,0.001000000000000000020816681712,6,0.998999999999999999111821580300
69,69_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,19.000000000000000000000000000000,4162,537,5.227232416292206806929243612103,12,0.720108349124189861534262036002
70,70_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,20.000000000000000000000000000000,4336,697,4.469019307521158168583497172222,16,0.101451945355955253091906342888
71,71_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,2.000000000000000000000000000000,529,2611,3.235030082427177600123968659318,5,0.001000000000000000020816681712
72,72_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,8.000000000000000000000000000000,4668,865,4.749001571517728059745877544628,19,0.387654585785973115896752005938
73,73_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,3.000000000000000000000000000000,1724,4018,0.001000000000000000020816681712,6,0.001000000000000000020816681712
74,74_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,112.000000000000000000000000000000,4146,210,5.159089695636138728218611504417,12,0.777361697396022677253313304391
75,75_0,COMPLETED,BoTorch,GenerationStep_1,0.650000000000000022204460492503,2.000000000000000000000000000000,142,3762,2.798503527274313729122923177783,4,0.001000000000000000020816681712
76,76_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,3.000000000000000000000000000000,1061,2075,1.273547759532380529989836759341,5,0.001000000000000000020816681712
77,77_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,9.000000000000000000000000000000,4331,738,5.281514468881145063505755388178,6,0.998999999999999999111821580300
78,78_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,1028,4700,0.001000000000000000020816681712,1,0.638696920331490947120300916140
79,79_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,2.000000000000000000000000000000,1769,4844,0.001000000000000000020816681712,7,0.789442482276320078860010198696
80,80_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,244.000000000000000000000000000000,4884,531,4.681426275597865505062600277597,19,0.001000000000000000020816681712
81,81_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,8.000000000000000000000000000000,4297,1046,5.409622681335242155853393342113,9,0.998999999999999999111821580300
82,82_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,2.000000000000000000000000000000,126,3311,2.037391858099973251938763496582,1,0.416910559381018286373432601977
83,83_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,138.000000000000000000000000000000,3650,625,3.274577835351026422472386911977,12,0.744639741967559776192331355560
84,84_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,36.000000000000000000000000000000,4080,168,4.448208025023618894522314803908,13,0.615572563694329888406286954705
85,85_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,2.000000000000000000000000000000,1,2163,4.040885027812313623485351854470,5,0.001000000000000000020816681712
86,86_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,3.000000000000000000000000000000,2675,1669,0.001000000000000000020816681712,11,0.998999999999999999111821580300
87,87_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,5.000000000000000000000000000000,950,737,0.001000000000000000020816681712,3,0.082896226059125388552217827964
88,88_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,13.000000000000000000000000000000,3581,399,3.173088074710329387073670659447,11,0.998999999999999999111821580300
89,89_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,3.000000000000000000000000000000,203,564,3.828762672031267300098988926038,1,0.001000000000000000020816681712
90,90_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,26.000000000000000000000000000000,4118,243,0.001000000000000000020816681712,9,0.752417292137260496076578419888
91,91_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,21.000000000000000000000000000000,3562,239,0.001000000000000000020816681712,8,0.492397450899787592071277231298
92,92_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,36.000000000000000000000000000000,4555,176,0.001000000000000000020816681712,9,0.876069924333020000339899979735
93,93_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,23.000000000000000000000000000000,3204,229,10.000000000000000000000000000000,8,0.320699357511880833726536366157
94,94_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,55.000000000000000000000000000000,3743,98,0.001000000000000000020816681712,8,0.684354840095635408303564872767
95,95_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,49.000000000000000000000000000000,3919,127,10.000000000000000000000000000000,8,0.650300433938824529178646116634
96,96_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,267.000000000000000000000000000000,3284,227,10.000000000000000000000000000000,20,0.147185548161598206418076983937
97,97_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,86.000000000000000000000000000000,3439,259,10.000000000000000000000000000000,18,0.874223527231546171378795406781
98,98_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,19.000000000000000000000000000000,5000,317,0.001000000000000000020816681712,10,0.998999999999999999111821580300
99,99_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,113.000000000000000000000000000000,2993,242,10.000000000000000000000000000000,20,0.431090765841456946549925532963
100,100_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,19.000000000000000000000000000000,3367,228,0.001000000000000000020816681712,19,0.686551640685817310405525404349
101,101_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,85.000000000000000000000000000000,4834,261,10.000000000000000000000000000000,8,0.786640028901444576803214658867
102,102_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,14.000000000000000000000000000000,2991,894,10.000000000000000000000000000000,20,0.231636009677679055585031164810
103,103_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,13.000000000000000000000000000000,2882,217,0.001000000000000000020816681712,2,0.001000000000000000020816681712
104,104_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,25.000000000000000000000000000000,3442,178,10.000000000000000000000000000000,16,0.998999999999999999111821580300
105,105_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,83.000000000000000000000000000000,4186,226,10.000000000000000000000000000000,18,0.238953446056642954120619037894
106,106_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,12.000000000000000000000000000000,2750,222,0.001000000000000000020816681712,19,0.001000000000000000020816681712
107,107_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,17.000000000000000000000000000000,2642,249,0.001000000000000000020816681712,20,0.257520447919497852407033633426
108,108_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,23.000000000000000000000000000000,3430,181,10.000000000000000000000000000000,8,0.844401695336755464538214255299
109,109_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,34.000000000000000000000000000000,2375,267,10.000000000000000000000000000000,17,0.998999999999999999111821580300
110,110_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,607.000000000000000000000000000000,2420,226,10.000000000000000000000000000000,20,0.001000000000000000020816681712
111,111_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,5.000000000000000000000000000000,2228,211,0.001000000000000000020816681712,7,0.556912880219845640716869183962
112,112_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,33.000000000000000000000000000000,1169,236,10.000000000000000000000000000000,7,0.478200749972826855138663404432
113,113_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,56.000000000000000000000000000000,4333,109,0.001000000000000000020816681712,9,0.998999999999999999111821580300
114,114_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,20.000000000000000000000000000000,3587,234,0.001000000000000000020816681712,8,0.276431854471228144465300147203
115,115_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,3.000000000000000000000000000000,2833,1588,10.000000000000000000000000000000,20,0.001000000000000000020816681712
116,116_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,2.000000000000000000000000000000,1,3288,0.001000000000000000020816681712,1,0.998999999999999999111821580300
117,117_0,COMPLETED,BoTorch,GenerationStep_1,0.670000000000000039968028886506,2.000000000000000000000000000000,165,2764,0.001000000000000000020816681712,3,0.953445738882684024062541539024
118,118_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,40.000000000000000000000000000000,3978,218,10.000000000000000000000000000000,6,0.001000000000000000020816681712
119,119_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,50.000000000000000000000000000000,386,233,10.000000000000000000000000000000,9,0.327898151490232547811132235438
120,120_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,6112.000000000000000000000000000000,4325,1,9.240970085710779713394913414959,14,0.998999999999999999111821580300
121,121_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,5854.000000000000000000000000000000,4295,1,10.000000000000000000000000000000,10,0.998999999999999999111821580300
122,122_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,6018.000000000000000000000000000000,4652,1,1.144559977551155016683992471371,14,0.998999999999999999111821580300
123,123_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,57.000000000000000000000000000000,4269,116,3.802424638221551855821189747076,14,0.998999999999999999111821580300
124,124_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,4541.000000000000000000000000000000,3610,1,5.287318965134845782927186519373,14,0.998999999999999999111821580300
125,125_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,6495.000000000000000000000000000000,4141,1,8.450454359390683123365306528285,15,0.998999999999999999111821580300
126,126_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,6140.000000000000000000000000000000,5000,1,7.963138802523596737614752782974,14,0.998999999999999999111821580300
127,127_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,5901.000000000000000000000000000000,4886,1,1.440499818300766010636948522006,11,0.998999999999999999111821580300
128,128_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,5985.000000000000000000000000000000,5000,1,10.000000000000000000000000000000,18,0.964048382756507948876389946236
129,129_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,6258.000000000000000000000000000000,4715,1,3.757648139152261368423069143319,13,0.998999999999999999111821580300
130,130_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,5035.000000000000000000000000000000,3837,1,8.817784042301807900798849004786,10,0.998999999999999999111821580300
131,131_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,5946.000000000000000000000000000000,3753,1,4.891569274927675792241643648595,13,0.998999999999999999111821580300
132,132_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,5721.000000000000000000000000000000,5000,1,9.344143562242425815611568395980,10,0.998999999999999999111821580300
133,133_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,6251.000000000000000000000000000000,4894,1,9.603028786093549484803588711657,9,0.998999999999999999111821580300
134,134_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,5889.000000000000000000000000000000,4677,1,3.789011124056584023378491110634,17,0.665606424561819065566226072406
135,135_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,1349.000000000000000000000000000000,2436,1,7.295827559415337226766951062018,12,0.998999999999999999111821580300
136,136_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,6366.000000000000000000000000000000,5000,1,7.018118190626157826272901729681,13,0.998999999999999999111821580300
137,137_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,590.000000000000000000000000000000,2045,1,10.000000000000000000000000000000,3,0.001000000000000000020816681712
138,138_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,925.000000000000000000000000000000,259,1,7.453475295456022386986205674475,11,0.998999999999999999111821580300
139,139_0,COMPLETED,BoTorch,GenerationStep_1,0.750000000000000000000000000000,4452.000000000000000000000000000000,3317,1,10.000000000000000000000000000000,14,0.998999999999999999111821580300
140,140_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,7123.000000000000000000000000000000,4039,1,1.394294525377878235516959648521,14,0.998999999999999999111821580300
141,141_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,4571.000000000000000000000000000000,3605,1,6.793581062365734446473197749583,11,0.998999999999999999111821580300
142,142_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,5797.000000000000000000000000000000,4066,1,7.603845877818301346451335120946,14,0.998999999999999999111821580300
143,143_0,COMPLETED,BoTorch,GenerationStep_1,0.810000000000000053290705182008,86.000000000000000000000000000000,1,1,8.128844705391392366777836286929,5,0.949762501759429222936148562439
144,144_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,5999.000000000000000000000000000000,3986,1,0.914544451382904299840959083667,10,0.998999999999999999111821580300
145,145_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,458.000000000000000000000000000000,5000,1,9.927025514602602740410475234967,1,0.001000000000000000020816681712
146,146_0,COMPLETED,BoTorch,GenerationStep_1,0.709999999999999964472863211995,674.000000000000000000000000000000,785,1,9.136554769997795588665212562773,4,0.392999771239976980474750689609
147,147_0,COMPLETED,BoTorch,GenerationStep_1,0.760000000000000008881784197001,7136.000000000000000000000000000000,4314,1,9.538527820295886527901529916562,15,0.998999999999999999111821580300
148,148_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,260.000000000000000000000000000000,4681,29,6.619682501764320825543563842075,16,0.875265281512327963930886198796
149,149_0,COMPLETED,BoTorch,GenerationStep_1,0.739999999999999991118215802999,793.000000000000000000000000000000,3700,8,6.791362354011568847056423692266,16,0.659972849961133034568661059893
150,150_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,7.000000000000000000000000000000,146,76,10.000000000000000000000000000000,1,0.928794402383602446526822404849
151,151_0,COMPLETED,BoTorch,GenerationStep_1,0.719999999999999973354647408996,2.000000000000000000000000000000,1,2392,10.000000000000000000000000000000,1,0.998999999999999999111821580300
152,152_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,23.000000000000000000000000000000,1273,365,10.000000000000000000000000000000,4,0.475100751189052428191672561297
153,153_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,3.000000000000000000000000000000,5000,4314,0.001000000000000000020816681712,20,0.998999999999999999111821580300
154,154_0,COMPLETED,BoTorch,GenerationStep_1,0.729999999999999982236431605997,4.000000000000000000000000000000,30,40,8.500455674269851158442179439589,1,0.916073047935597961632936403475
155,155_0,COMPLETED,BoTorch,GenerationStep_1,0.690000000000000057731597280508,3.000000000000000000000000000000,2102,345,0.001000000000000000020816681712,1,0.001000000000000000020816681712
156,156_0,COMPLETED,BoTorch,GenerationStep_1,0.700000000000000066613381477509,2.000000000000000000000000000000,1,95,10.000000000000000000000000000000,1,0.990203077059072178656151663745
157,157_0,COMPLETED,BoTorch,GenerationStep_1,0.680000000000000048849813083507,2.000000000000000000000000000000,1,893,0.001000000000000000020816681712,1,0.001000000000000000020816681712
158,158_0,COMPLETED,BoTorch,GenerationStep_1,0.660000000000000031086244689504,3.000000000000000000000000000000,5000,4262,0.001000000000000000020816681712,1,0.001000000000000000020816681712
