trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
945,945_0,COMPLETED,SOBOL,0.050000000000000002775557561563,2026.000000000000000000000000000000,204,3824,0.154921010658144953087145268000,0.139956400930881491584401032924,str\(\'intersection\'\),0.043125646030530338792541300563,False
946,946_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2815.000000000000000000000000000000,1581,1732,0.906243319451808915232504659798,0.850787537042051567048872584564,str\(\'intersection\'\),0.030492194974794988027166908751,True
947,947_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4673.000000000000000000000000000000,3474,2533,0.454321457542479045788041958076,0.307297496855258922554554601447,str\(\'kl\'\),0.071360996132716542073026744220,False
948,948_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3151.000000000000000000000000000000,3242,1060,0.980978300830349314587408571242,0.247154751025140284603764939675,str\(\'intersection\'\),0.056329074800014505841616596626,True
949,949_0,COMPLETED,SOBOL,0.059999999999999997779553950750,13305.000000000000000000000000000000,1344,4672,0.402966633586212985562724497868,0.657135196488350614707485419785,str\(\'kl\'\),0.018096308093518018167422667375,False
950,950_0,COMPLETED,SOBOL,0.059999999999999997779553950750,12621.000000000000000000000000000000,594,2270,0.657207897914573568876051012921,0.320931443415582162703714175223,str\(\'kl\'\),0.050593284815549859068095628345,True
951,951_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1783.000000000000000000000000000000,4989,3383,0.204448726451024409556112004793,0.770880390923470271147266430489,str\(\'intersection\'\),0.091462767254561191943018627626,False
952,952_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2135.000000000000000000000000000000,3789,1437,0.282069394636899228867576994162,0.984926490461453751912301868288,str\(\'intersection\'\),0.075756553662940859239505186906,True
953,953_0,COMPLETED,SOBOL,0.059999999999999997779553950750,7197.000000000000000000000000000000,641,2823,0.829015373181551717962634029391,0.418271851340308808975265719710,str\(\'kl\'\),0.026801135735586290032017586782,False
954,954_0,COMPLETED,SOBOL,0.050000000000000002775557561563,3019.000000000000000000000000000000,2390,228,0.106911655958741899641317729674,0.567591427480801935523402335093,str\(\'kl\'\),0.036623452706262472899911841751,True
955,955_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1979.000000000000000000000000000000,3035,4114,0.528605138722807121887115044956,0.025311540404334666870544978678,str\(\'intersection\'\),0.088567158924415717580203022408,False
956,956_0,COMPLETED,SOBOL,0.050000000000000002775557561563,3244.000000000000000000000000000000,2840,119,0.433875072536990036287107841417,0.840197893343865853665874965372,str\(\'kl\'\),0.022270892756059767342291522141,False
957,957_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2767.000000000000000000000000000000,2195,4357,0.950106029024347709110998039250,0.251125684540718818738014306291,str\(\'intersection\'\),0.074038129402324556749270811906,True
958,958_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1892.000000000000000000000000000000,836,1331,0.235793104415759458003520876446,0.727917468272149537078519188071,str\(\'intersection\'\),0.083948338674381381419031811220,False
959,959_0,FAILED,SOBOL,,,3984,3069,0.625827352805063075180669329711,0.176860735695809123679822505437,str\(\'kl\'\),0.034817824466153980689231417500,True
960,960_0,COMPLETED,SOBOL,0.059999999999999997779553950750,7608.000000000000000000000000000000,4793,2379,0.860365818660706271892024687986,0.079035642301663752706808452331,str\(\'kl\'\),0.019199503343552352940815097782,False
961,961_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2117.000000000000000000000000000000,398,3140,0.250694203216582534032852436212,0.513379069129005105587282287161,str\(\'intersection\'\),0.060244078040122994721627947001,True
962,962_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1823.000000000000000000000000000000,1540,1166,0.559508223984390484773143725761,0.473460722601041217316719666997,str\(\'intersection\'\),0.092477385234087716714412863439,False
963,963_0,FAILED,SOBOL,,,3437,4427,0.076033316638320691538410756039,0.930225875655189105017939255049,str\(\'kl\'\),0.054421084076166158227660929469,True
964,964_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1735.000000000000000000000000000000,3669,1665,0.609518262559547996382036672003,0.624478228705003912679671884689,str\(\'intersection\'\),0.039207204198464747080254966249,False
965,965_0,COMPLETED,SOBOL,0.050000000000000002775557561563,7834.000000000000000000000000000000,1776,2739,0.002633606689050793561029939482,0.034210158167406919116348973375,str\(\'kl\'\),0.080252470904961237252450700908,True
966,966_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2278.000000000000000000000000000000,10,454,0.808528225781396048255089681334,0.947764438765123506946963516384,str\(\'kl\'\),0.067531131571158767301632508406,False
967,967_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2102.000000000000000000000000000000,4401,4027,0.325921471187844868921956731356,0.397445834932848796050564033067,str\(\'intersection\'\),0.029474149132147436924711314532,True
968,968_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2110.000000000000000000000000000000,4373,832,0.185905858650803557097219709249,0.362239365998655582501442040666,str\(\'intersection\'\),0.047916151545941837452957656751,False
969,969_0,FAILED,SOBOL,,,1229,4757,0.699106173478066916793238760874,0.795357411444187145654893811297,str\(\'kl\'\),0.099684069473296416097340966189,True
970,970_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4422.000000000000000000000000000000,1962,2044,0.485833554692566393917729783425,0.194413820687681426768733672361,str\(\'kl\'\),0.064636896364390850067138671875,False
971,971_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3430.000000000000000000000000000000,2604,3470,0.874755968242883708008150733804,0.651887582838535317719674822001,str\(\'intersection\'\),0.015505690146237611354296248578,True
972,972_0,COMPLETED,SOBOL,0.050000000000000002775557561563,2646.000000000000000000000000000000,2646,1787,0.438935033803805718655155487795,0.047077835654839875201282950457,str\(\'intersection\'\),0.053085988806560645281162891251,True
973,973_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4667.000000000000000000000000000000,1998,2548,0.921678761048242423115084420715,0.612007438043132401261914310453,str\(\'kl\'\),0.093779006702825434826920059095,False
974,974_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2721.000000000000000000000000000000,1189,499,0.138998273668810734537970574820,0.402121654128655803273062474545,str\(\'kl\'\),0.058601708905771383861793566439,True
975,975_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1758.000000000000000000000000000000,4334,3760,0.745989490261301346762934372236,0.942691732743754950973880113452,str\(\'intersection\'\),0.020896975947543978968656830375,False
976,976_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2895.000000000000000000000000000000,4443,721,0.761918958399444790074994671158,0.782976027391850903924819249369,str\(\'intersection\'\),0.033296476434916261188945441063,True
977,977_0,COMPLETED,SOBOL,0.059999999999999997779553950750,13262.000000000000000000000000000000,46,4959,0.372615919854491939311458281736,0.375200376134365798375114309238,str\(\'kl\'\),0.085415269881486899361533460251,False
978,978_0,COMPLETED,SOBOL,0.059999999999999997779553950750,8665.000000000000000000000000000000,1736,2009,0.562808606069534977933699337882,0.646725351236760670481373836083,str\(\'kl\'\),0.072911945860832938492990251689,True
979,979_0,COMPLETED,SOBOL,0.050000000000000002775557561563,2136.000000000000000000000000000000,3631,3746,0.049258078176528219405128083963,0.198996426206082099863436951637,str\(\'intersection\'\),0.023429863452911377230680756156,False
980,980_0,COMPLETED,SOBOL,0.050000000000000002775557561563,8045.000000000000000000000000000000,3395,164,0.512791981341317315568062440434,0.264084322694689010990742872309,str\(\'kl\'\),0.014039102261886000216906111859,True
981,981_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1705.000000000000000000000000000000,1504,4089,0.122651053259149198093602706194,0.827818881273269635556744105997,str\(\'intersection\'\),0.066158587718382483311430064532,False
982,982_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2770.000000000000000000000000000000,438,1452,0.813763289863243644006729482498,0.181444776300340893104845463313,str\(\'intersection\'\),0.098524755453690895934393267908,True
983,983_0,COMPLETED,SOBOL,0.059999999999999997779553950750,5833.000000000000000000000000000000,4832,2878,0.297395241754129513456206268529,0.722753801584243737998747292295,str\(\'kl\'\),0.049041991764679555843020608563,False
984,984_0,COMPLETED,SOBOL,0.059999999999999997779553950750,9320.000000000000000000000000000000,3942,2343,0.188878810591995710543855579999,0.500906843381002553350356265582,str\(\'kl\'\),0.028172184340655805068198702656,True
985,985_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1976.000000000000000000000000000000,800,3417,0.672704049974679918477704632096,0.091904754875227812060956011919,str\(\'intersection\'\),0.068865883518010387320806842126,False
986,986_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2163.000000000000000000000000000000,2235,1056,0.386983167544007300442387986550,0.925155541615560683688102017186,str\(\'intersection\'\),0.078555341623723504151932672812,True
987,987_0,RUNNING,SOBOL,,,2879,4629,0.997035526953637618596815173078,0.478134169815108200918274405922,str\(\'kl\'\),0.040849916655570264745200859124,False
988,988_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1775.000000000000000000000000000000,2996,1104,0.091171554127708082093661801082,0.668055149797350145135510501859,str\(\'intersection\'\),0.069894062746316196199636294750,False
989,989_0,RUNNING,SOBOL,,,2352,4404,0.544311454685404871867149267928,0.236631684541702275170749203426,str\(\'kl\'\),0.032013544850051409151880932313,True
990,990_0,COMPLETED,SOBOL,0.059999999999999997779553950750,4367.000000000000000000000000000000,683,2393,0.266378271626308560371398925781,0.773604678872972684189335268456,str\(\'kl\'\),0.041966673154383904442710218063,False
991,991_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2769.000000000000000000000000000000,3825,3193,0.844740285778418198425754326308,0.317810268640518200911060375802,str\(\'intersection\'\),0.082483906112611291017167047812,True
992,992_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1915.000000000000000000000000000000,4949,1405,0.641696240603923828693666564504,0.407842117505148038514306563229,str\(\'intersection\'\),0.061526206219568856103929732626,False
993,993_0,RUNNING,SOBOL,,,555,3104,0.219865681089460862640549976277,0.995935850379988552028009962669,str\(\'kl\'\),0.012219912772998213490449614937,True
994,994_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2862.000000000000000000000000000000,1386,114,0.965546153239905780019114445167,0.022097151951864364011202113147,str\(\'kl\'\),0.044498187536373738637518471251,False
995,995_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2470.000000000000000000000000000000,3278,4312,0.418493480131030104463008001403,0.570226189849898257300253590074,str\(\'intersection\'\),0.096792769944295295458935868282,True
996,996_0,COMPLETED,SOBOL,0.059999999999999997779553950750,3893.000000000000000000000000000000,3514,2097,0.890808273805305361747741699219,0.888724413489922926423503213300,str\(\'kl\'\),0.087232404798269269630139888250,False
997,997_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2313.000000000000000000000000000000,1619,3484,0.469845495259389289710583170745,0.456577229836955644781681940003,str\(\'intersection\'\),0.037925419341772799441958596844,True
998,998_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2060.000000000000000000000000000000,162,808,0.714606922646984443758810812142,0.556575349425897036859112176899,str\(\'intersection\'\),0.025158421099185944436182893469,False
999,999_0,FAILED,SOBOL,,,4560,4694,0.170340867070481183365160404719,0.102021667817607519790357173406,str\(\'kl\'\),0.077453684788197280086663454313,True
1000,1000_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1950.000000000000000000000000000000,4217,409,0.341242750938981764807778063187,0.129434769533574578481704975275,str\(\'kl\'\),0.089941074056550870952086995658,False
1001,1001_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2874.000000000000000000000000000000,1072,4022,0.793271188441663999135755602765,0.716775264363735953310197146493,str\(\'intersection\'\),0.052059874879196291197480661594,True
1002,1002_0,COMPLETED,SOBOL,0.050000000000000002775557561563,2070.000000000000000000000000000000,2116,1700,0.018377954293042422090342924434,0.304173950098454937140957099473,str\(\'intersection\'\),0.016970466030761601622378620391,False
