trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
77,77_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,57.000000000000000000000000000000,4299,24,5.586319285900926523424914194038,0.050000000000000002775557561563,False,True
78,78_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,70.000000000000000000000000000000,2344,2,3.827194791216584679460765983094,0.050000000000000002775557561563,True,True
79,79_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,36.000000000000000000000000000000,2211,4,2.326030062918288621176543529145,0.016787757285517023592147367594,True,False
80,80_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,5.000000000000000000000000000000,1274,2,1.890757109860453422101045362069,0.030999625342498511593181120816,True,False
81,81_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,6.000000000000000000000000000000,5000,2,0.969229996848829489231036404817,0.008041232191254006275715759955,True,False
82,82_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,18.000000000000000000000000000000,4299,24,7.031119027169788537889871804509,0.015340059685263311012315412540,True,False
83,83_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,310.000000000000000000000000000000,3113,2,2.779749955200044642111834036768,0.050000000000000002775557561563,True,True
84,84_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,1,2,1.448472155384911363995570354746,0.000500000000000000010408340856,True,False
85,85_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,206.000000000000000000000000000000,457,2,4.530212827619648052746015309822,0.000500000000000000010408340856,True,False
86,86_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,13.000000000000000000000000000000,5000,2,2.775295654059811045755168379401,0.000500000000000000010408340856,True,False
87,87_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,1,2,1.500467523361028954198559404176,0.050000000000000002775557561563,True,False
88,88_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,5.000000000000000000000000000000,2997,121,2.733764962852079705157848366071,0.036130420004307196857329387285,True,False
89,89_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,206.000000000000000000000000000000,3113,2,4.640466936474603620865764241898,0.025818136759183971107312061122,True,False
90,90_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,516,4959,7.050199539433638307173168868758,0.009235042019579814062679723463,True,False
91,91_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,1,2204,3.231199856169364892366502317600,0.050000000000000002775557561563,True,False
92,92_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,3.000000000000000000000000000000,1,2,0.001000000000000000020816681712,0.017660495653500238311117698231,False,False
93,93_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2189,3.585397360374950714856367994798,0.050000000000000002775557561563,False,False
94,94_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,3.000000000000000000000000000000,1,2,1.686210902162141422877539298497,0.000500000000000000010408340856,False,False
95,95_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,165.000000000000000000000000000000,712,2,5.121722131966603974717600067379,0.050000000000000002775557561563,True,True
96,96_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,4.000000000000000000000000000000,1,2,1.302453326464733551759422880423,0.043475840138612047158783724399,False,False
97,97_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,88.000000000000000000000000000000,3384,341,7.691847352786722602502322843065,0.024877173799963337580409827865,False,True
98,98_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,70.000000000000000000000000000000,2102,2,8.499106251587891236454197496641,0.050000000000000002775557561563,True,True
99,99_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,2936,4904,7.322131818578353268378577922704,0.012106207211258277270382599511,True,False
100,100_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,3.000000000000000000000000000000,1,2,4.104581444842101412007195904152,0.050000000000000002775557561563,False,False
101,101_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,3.000000000000000000000000000000,1,2,0.001000000000000000020816681712,0.034806431347537518383727928040,False,False
102,102_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,3123,5000,6.596394935705501616496349015506,0.000500000000000000010408340856,True,False
103,103_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,6.000000000000000000000000000000,1,2,0.001000000000000000020816681712,0.031316519323236188809822522217,True,False
104,104_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,1,2092,0.001000000000000000020816681712,0.050000000000000002775557561563,True,False
105,105_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,3500,5000,6.082669565815645107420550630195,0.050000000000000002775557561563,True,False
106,106_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,1,3359,5.244971184274678677184056141414,0.050000000000000002775557561563,True,False
107,107_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,3242,5000,3.620855354740279086200871461187,0.050000000000000002775557561563,False,False
108,108_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,159.000000000000000000000000000000,2031,2,6.661262546433086129127332242206,0.050000000000000002775557561563,True,True
109,109_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,320.000000000000000000000000000000,1,5000,3.534663303315142002247739583254,0.050000000000000002775557561563,True,True
110,110_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,83.000000000000000000000000000000,2821,63,7.575816084087056978546570462640,0.024323308058444553098054186080,False,True
111,111_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,278.000000000000000000000000000000,1044,2,7.628067823993100127211164362961,0.027570523835110199301068334421,True,True
112,112_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,2990,5000,3.947124073697882984390616911696,0.000500000000000000010408340856,True,False
113,113_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,5000,5.827290004961483305123692844063,0.050000000000000002775557561563,False,False
114,114_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,5000,2362,0.001000000000000000020816681712,0.013753683823481651846143414275,True,False
115,115_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,5000,5000,6.437753647188102945619903039187,0.005798110919422980874537998375,True,False
116,116_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,1,5000,3.298463975454923868824153032620,0.050000000000000002775557561563,True,False
117,117_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,237.000000000000000000000000000000,1,2,3.673070989085943871543804561952,0.050000000000000002775557561563,True,False
118,118_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3359,5.373315880108187059249758021906,0.050000000000000002775557561563,False,False
119,119_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,3242,5000,8.019868692383711916704669420142,0.012107147154298442473518981899,False,False
120,120_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,7.000000000000000000000000000000,5000,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,False
121,121_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,2.000000000000000000000000000000,4761,867,1.236106861946422164066916593583,0.040586204066973406712204308633,True,False
122,122_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,4828,2550,7.763999664591923810519347171066,0.050000000000000002775557561563,True,False
123,123_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,5000,5000,1.677991709110706608498730929568,0.000500000000000000010408340856,True,False
124,124_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,5000,2,0.964782091272739394938184886996,0.040256651330602286065207806587,True,False
125,125_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,4087,3385,8.477248359553493983753469365183,0.031516823606445788785723749470,True,False
126,126_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,5000,1.277751570922547319497653006692,0.038993906840810228786597946282,False,False
127,127_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,5000,533,0.999103052395795554474489108543,0.050000000000000002775557561563,True,False
128,128_0,FAILED,BoTorch,BOTORCH_MODULAR,,,3291,2,5.848171194624474544809800136136,0.000500000000000000010408340856,False,True
129,129_0,FAILED,BoTorch,BOTORCH_MODULAR,,,4269,2,0.001000000000000000020816681712,0.000500000000000000010408340856,False,True
130,130_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,5000,4.687997805474195089914246636909,0.000500000000000000010408340856,False,False
131,131_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,1,2,0.001000000000000000020816681712,0.015112296913639564066578202528,True,False
132,132_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,2821,63,8.981812240311109363233299518470,0.012988003629325863691468256889,False,False
133,133_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,5000,0.001000000000000000020816681712,0.018335355171085854913970436542,False,False
134,134_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,6.000000000000000000000000000000,5000,2,0.001000000000000000020816681712,0.000500000000000000010408340856,True,False
135,135_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,5000,5000,1.979294122237935660280072625028,0.020440128079069738720185966940,True,False
136,136_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,638,2412,9.526398403417097426881809951738,0.013474404177219472325544025182,False,False
137,137_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,5000,4.932691561356143061800594296074,0.000500000000000000010408340856,False,False
138,138_0,FAILED,BoTorch,BOTORCH_MODULAR,,,2592,2,4.723994686148912158785151405027,0.000500000000000000010408340856,False,True
139,139_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,3770,5000,10.000000000000000000000000000000,0.050000000000000002775557561563,False,False
140,140_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,1,2,0.815776294247201549936221454118,0.038243623584252761649082685835,True,False
141,141_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,142,1052,1.032907620176246599186242747237,0.008841253580047225835158997143,True,False
142,142_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,1,2,0.468411810015300578147190435629,0.008699573158829038838080194296,True,False
143,143_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,3.000000000000000000000000000000,1044,2,10.000000000000000000000000000000,0.022710862689869174002588181338,False,False
144,144_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,469.000000000000000000000000000000,1346,1606,6.374228226263960905839667248074,0.000500000000000000010408340856,False,True
145,145_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3088,10.000000000000000000000000000000,0.050000000000000002775557561563,False,False
146,146_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,77.000000000000000000000000000000,2916,2,7.292505558375846241858653229428,0.050000000000000002775557561563,False,True
147,147_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,5000,1.263036628245749470877967723936,0.000500000000000000010408340856,False,False
148,148_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,3.000000000000000000000000000000,2031,2,7.844043272677580169727207248798,0.011562997497219030043624776738,False,False
149,149_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,5000,5000,2.698559677466137785017963324208,0.043836108061230026622379085666,True,False
150,150_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,59.000000000000000000000000000000,4299,24,5.853575551295296719445104827173,0.028065483787632464901529161239,False,True
151,151_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3052,0.001000000000000000020816681712,0.033245844591006136481414756645,False,False
152,48_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5000,2,0.001000000000000000020816681712,0.000500000000000000010408340856,False,True
153,153_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3359,5.432578316923500238999622524716,0.013170611144818144058743492053,False,False
154,154_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2596,4.122927611237224176932159025455,0.038783712932917914495423161725,False,False
155,155_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,4.000000000000000000000000000000,5000,2,6.955852222228221748423493409064,0.050000000000000002775557561563,False,False
156,156_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4959,377,8.660362149201484172067466715816,0.050000000000000002775557561563,False,False
157,157_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,113.000000000000000000000000000000,802,426,9.019302592543915864098380552605,0.046344938060560204873272738268,True,True
158,158_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,458.000000000000000000000000000000,712,2,5.453497140096874140624549909262,0.034630607979317530598084573512,False,True
159,159_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,1482,2.410795328710200191579815509613,0.000500000000000000010408340856,False,False
160,160_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,2,2.375318233824188496328133624047,0.000500000000000000010408340856,True,True
161,161_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,1,2,0.001000000000000000020816681712,0.042932305290278020837302364043,True,False
162,162_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3407,1.696700321374977393773519906972,0.050000000000000002775557561563,False,False
163,163_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,1,3274,1.412673869000750093150031716505,0.000500000000000000010408340856,True,False
164,164_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,323.000000000000000000000000000000,2031,2,6.113333141265027137478682561778,0.025142950998826241182371177274,False,True
165,165_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2625,7.857689398550064652226865291595,0.050000000000000002775557561563,False,False
166,166_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,3274,1.512970808939966937956000947452,0.010087538623663490702786482700,False,False
167,167_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,1,3407,1.751828514119152080397157078551,0.050000000000000002775557561563,True,False
168,168_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,5000,2,0.952787796097261829864066839946,0.000500000000000000010408340856,True,False
169,169_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4955,3292,2.555962394232606182953304596595,0.000500000000000000010408340856,False,False
170,170_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,2092,0.001000000000000000020816681712,0.010936206962778570808692002458,False,False
171,171_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,4955,3292,2.174000383370494393631133789313,0.000500000000000000010408340856,True,False
172,172_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4955,3292,1.445860989006818364543960342417,0.010076776165228069903623264736,False,False
173,173_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,2,0.001000000000000000020816681712,0.000500000000000000010408340856,False,True
174,174_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,1,5000,10.000000000000000000000000000000,0.039949570257071166656803740125,False,False
175,175_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,3770,5000,10.000000000000000000000000000000,0.035657721880817699888766014737,True,False
176,176_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,3645,2.031704694403202449137779694865,0.050000000000000002775557561563,False,False
177,177_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,244.000000000000000000000000000000,1,5000,0.001000000000000000020816681712,0.000500000000000000010408340856,False,True
178,178_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,5000,2,0.814111760137443241092114476487,0.018680487543187782040199351741,True,False
179,179_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2559,3.969487797580658838825229395297,0.050000000000000002775557561563,False,False
180,180_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,552.000000000000000000000000000000,5000,2,6.877935112603005940457023825729,0.020332248930330431430091309153,False,True
181,181_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,1010,2857,7.410864250550816656470942689339,0.050000000000000002775557561563,True,False
182,182_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,53.000000000000000000000000000000,5000,2,4.149775252630848676460573187796,0.050000000000000002775557561563,False,True
183,183_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,10.000000000000000000000000000000,5000,2,2.550700733647385476388080860488,0.050000000000000002775557561563,True,False
184,184_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,184.000000000000000000000000000000,1,2,9.159157201571323625444165372755,0.050000000000000002775557561563,False,True
185,185_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,4327,1905,10.000000000000000000000000000000,0.023967309967879893428666093769,False,False
186,186_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,3.000000000000000000000000000000,2211,4,0.001000000000000000020816681712,0.010326969740507146999775045515,True,False
187,187_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,321.000000000000000000000000000000,1,2,9.593000046402170966075573232956,0.038319335015619751527715663997,False,True
188,188_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,1,5000,7.279895697690045075489706505323,0.050000000000000002775557561563,True,False
189,189_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,183.000000000000000000000000000000,4861,720,8.476894021486813812771288212389,0.049398101512910193300331940236,True,True
190,190_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,764.000000000000000000000000000000,5000,2,3.143477326587782449962560349377,0.010433464080774021084940805792,False,True
191,191_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,237.000000000000000000000000000000,5000,5000,8.292984850600996438174661307130,0.050000000000000002775557561563,True,True
192,192_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,2,3.577901759375988532951851084363,0.000500000000000000010408340856,False,True
193,193_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,2,1.793232454299364064809196861461,0.000500000000000000010408340856,False,True
194,194_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,238.000000000000000000000000000000,1,5000,9.196628518854057077192010183353,0.032588716956054440687662321352,False,True
195,195_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,2400,6.700719379789695118176950927591,0.000500000000000000010408340856,False,False
196,196_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,224.000000000000000000000000000000,5000,5000,8.383884131286588825560102122836,0.050000000000000002775557561563,False,True
197,197_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,3242,5000,3.954983681301512898897954073618,0.050000000000000002775557561563,True,False
198,198_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,323.000000000000000000000000000000,5000,2,4.189797565825889691382144519594,0.035116016222233106813810366020,False,True
199,199_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,324.000000000000000000000000000000,5000,2,7.063893921983250834273349028081,0.050000000000000002775557561563,False,True
200,200_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,80.000000000000000000000000000000,1,2,3.819561975296695610637698337086,0.050000000000000002775557561563,True,True
201,201_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,2512,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,False
202,202_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,1,2228,7.652760372081566231372562469915,0.050000000000000002775557561563,True,False
203,203_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,5000,2199,7.261349378472590210265025234548,0.000500000000000000010408340856,True,False
204,204_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,230.000000000000000000000000000000,5000,5000,3.299184382316314056993178382982,0.008071731995600892051179187092,False,True
205,205_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,184.000000000000000000000000000000,5000,2,5.346339148101820093472724693129,0.050000000000000002775557561563,True,True
206,206_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,223.000000000000000000000000000000,5000,5000,4.118291106317387040292032907018,0.050000000000000002775557561563,False,True
207,207_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,124.000000000000000000000000000000,1,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,True
208,208_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,0.000000000000000000000000000000,5000,5000,10.000000000000000000000000000000,0.022567367057788525336325946569,False,False
209,209_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,264.000000000000000000000000000000,1044,2,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
210,210_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,4.000000000000000000000000000000,4224,2,0.178997977350330350621021580082,0.050000000000000002775557561563,True,False
211,211_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,787,2,0.001000000000000000020816681712,0.050000000000000002775557561563,True,False
212,212_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,4592,38,0.001000000000000000020816681712,0.008623134400249980041630593064,True,False
213,213_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,3481,2,0.986444076236460687390206203418,0.000500000000000000010408340856,True,True
214,214_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,3481,2,0.653802887610755889546965136105,0.000500000000000000010408340856,False,True
215,215_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,4.000000000000000000000000000000,3483,2,0.071864282506470672506893038189,0.050000000000000002775557561563,True,False
216,216_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,1820,2,0.201273106696960774053550835561,0.000500000000000000010408340856,True,False
217,217_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,315.000000000000000000000000000000,4159,844,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
218,218_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,614.000000000000000000000000000000,3454,850,9.847871946389918917930117459036,0.000500000000000000010408340856,False,True
219,219_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,4303,2,0.175499612792760995017005143382,0.000500000000000000010408340856,True,False
220,220_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,3113,2,4.911487195573925212954691232881,0.000500000000000000010408340856,True,True
221,221_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,4013,3960,10.000000000000000000000000000000,0.000500000000000000010408340856,True,False
222,222_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,3066,2,7.486672074262767040409016772173,0.000500000000000000010408340856,False,True
223,223_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,106.000000000000000000000000000000,2583,378,9.089876369896497720901606953703,0.050000000000000002775557561563,False,True
224,224_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,2674,2,0.226747328799291908429935915592,0.000500000000000000010408340856,True,False
225,225_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,5.000000000000000000000000000000,3386,2,0.001000000000000000020816681712,0.000500000000000000010408340856,True,False
226,226_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,77.000000000000000000000000000000,3540,35,1.476414307690639526882137033681,0.009634407337166412191309383672,False,True
227,227_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1.000000000000000000000000000000,4494,214,0.001000000000000000020816681712,0.023987874808437111701087118831,True,False
228,228_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.560000000000000053290705182008,894.000000000000000000000000000000,3703,2,0.001000000000000000020816681712,0.011316999022610647190889565650,False,True
