trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
19,19_0,COMPLETED,SOBOL,0.849999999999999977795539507497,540.000000000000000000000000000000,2119,463,0.497933142295107267205622747497,25,0.005
20,20_0,COMPLETED,SOBOL,0.849999999999999977795539507497,253.000000000000000000000000000000,1476,3433,0.924474668532609955562406867102,26,0.001
21,21_0,COMPLETED,SOBOL,0.930000000000000048849813083507,518.000000000000000000000000000000,3817,684,0.051329918716102838904813410181,13,0.25
22,22_0,COMPLETED,SOBOL,0.790000000000000035527136788005,209.000000000000000000000000000000,2840,4298,0.327077826227992751739748200634,5,0.05
23,23_0,COMPLETED,SOBOL,0.849999999999999977795539507497,255.000000000000000000000000000000,500,1577,0.701496662624180311595978309924,43,0.01
24,24_0,COMPLETED,SOBOL,0.650000000000000022204460492503,181.000000000000000000000000000000,64,2629,0.433072397448122481389276572372,40,0.025
25,25_0,COMPLETED,SOBOL,0.920000000000000039968028886506,843.000000000000000000000000000000,2728,199,0.557960476156324158836241622339,3,0.005
26,26_0,COMPLETED,SOBOL,0.839999999999999968913755310496,279.000000000000000000000000000000,4252,4789,0.818023256603628401428807137563,17,0.005
27,27_0,COMPLETED,SOBOL,0.880000000000000004440892098501,1293.000000000000000000000000000000,1588,2375,0.194348336517810832413388766327,29,0.001
28,28_0,COMPLETED,SOBOL,0.739999999999999991118215802999,244.000000000000000000000000000000,2319,3780,0.632591794868931134310230390838,21,0.1
29,29_0,COMPLETED,SOBOL,0.920000000000000039968028886506,521.000000000000000000000000000000,4968,1509,0.258447610164061203352758866458,34,0.01
30,30_0,COMPLETED,BOTORCH_MODULAR,0.479999999999999982236431605997,171.000000000000000000000000000000,1,1177,0.401716089285815092235765177975,1,0.005
31,31_0,COMPLETED,BOTORCH_MODULAR,0.780000000000000026645352591004,197.000000000000000000000000000000,744,4018,0.402247029487527496538490368039,1,0.25
32,32_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,660.000000000000000000000000000000,3412,507,0.836446303532113355494459483452,2,0.01
33,33_0,COMPLETED,BOTORCH_MODULAR,0.800000000000000044408920985006,211.000000000000000000000000000000,3036,4823,0.776709133921094752039948616584,27,0.025
34,34_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,479.000000000000000000000000000000,3402,723,0.405149014173144528250247731194,1,0.25
35,35_0,FAILED,BOTORCH_MODULAR,,,3254,4,0.837076194802877204814706146863,17,0.25
36,36_0,COMPLETED,BOTORCH_MODULAR,0.880000000000000004440892098501,545.000000000000000000000000000000,3207,2492,0.449683885895869495108456703747,50,0.001
37,37_0,COMPLETED,BOTORCH_MODULAR,0.780000000000000026645352591004,203.000000000000000000000000000000,798,4802,0.757673651136403836225952090899,1,0.25
38,38_0,FAILED,BOTORCH_MODULAR,,,1045,1,0.840009102875358348860856949614,19,0.01
39,39_0,COMPLETED,BOTORCH_MODULAR,0.350000000000000033306690738755,179.000000000000000000000000000000,1,4496,0.402404643975039333358978410615,1,0.25
40,40_0,COMPLETED,BOTORCH_MODULAR,0.839999999999999968913755310496,600.000000000000000000000000000000,2945,2840,0.479011290854675197969925193320,44,0.001
41,41_0,COMPLETED,BOTORCH_MODULAR,0.820000000000000062172489379009,306.000000000000000000000000000000,3394,4392,0.447005571413483182574566399126,50,0.25
42,42_0,COMPLETED,BOTORCH_MODULAR,0.810000000000000053290705182008,238.000000000000000000000000000000,3063,4733,0.792181858450079379174724181212,1,0.01
43,43_0,COMPLETED,BOTORCH_MODULAR,0.800000000000000044408920985006,233.000000000000000000000000000000,957,5000,0.404621943590119548250783054755,1,0.05
44,44_0,COMPLETED,BOTORCH_MODULAR,0.890000000000000013322676295502,806.000000000000000000000000000000,1715,2388,0.493945374542299642239839840840,38,0.001
45,45_0,FAILED,BOTORCH_MODULAR,,,481,1,0.397295053113226215302233867988,1,0.1
46,46_0,COMPLETED,BOTORCH_MODULAR,0.890000000000000013322676295502,350.000000000000000000000000000000,3476,2162,0.813787342029485771810470851051,1,0.01
47,47_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,367.000000000000000000000000000000,727,1028,0.397404305498810894725636444491,1,0.005
48,48_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,321.000000000000000000000000000000,2980,1382,0.407850766799663810857623502670,6,0.001
49,49_0,COMPLETED,BOTORCH_MODULAR,0.849999999999999977795539507497,227.000000000000000000000000000000,4846,5000,0.068437070905141367260782203630,1,0.1
50,50_0,FAILED,BOTORCH_MODULAR,,,1788,369,0.855080426755115752257552230731,14,0.001
51,51_0,FAILED,BOTORCH_MODULAR,,,583,1,0.830643200356299793440939538414,13,0.1
52,52_0,COMPLETED,BOTORCH_MODULAR,0.849999999999999977795539507497,212.000000000000000000000000000000,3410,4540,0.477523049219214845706460437214,1,0.01
53,53_0,COMPLETED,BOTORCH_MODULAR,0.849999999999999977795539507497,262.000000000000000000000000000000,5000,5000,0.017891190585536825147228157107,1,0.01
54,54_0,RUNNING,BOTORCH_MODULAR,,,4638,459,0.496152388883231543204033187067,36,0.001
55,55_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,775.000000000000000000000000000000,4422,442,0.862457667847787323722741348320,1,0.01
56,56_0,COMPLETED,BOTORCH_MODULAR,0.760000000000000008881784197001,181.000000000000000000000000000000,590,5000,0.399458194579713210536908718495,1,0.25
57,57_0,FAILED,BOTORCH_MODULAR,,,1,1,0.253399716761304349965655546839,50,0.1
58,58_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,527.000000000000000000000000000000,2713,713,0.420460602402282723755178039937,1,0.001
59,59_0,FAILED,BOTORCH_MODULAR,,,4925,653,0.890088525592851009804462592001,50,0.005
60,60_0,COMPLETED,BOTORCH_MODULAR,0.700000000000000066613381477509,220.000000000000000000000000000000,203,4182,0.410774195419250809369060561949,50,0.1
61,61_0,COMPLETED,BOTORCH_MODULAR,0.670000000000000039968028886506,201.000000000000000000000000000000,203,4655,0.894417858805075849382149044686,50,0.1
62,62_0,FAILED,BOTORCH_MODULAR,,,3195,256,0.843433272889609120248621820792,1,0.005
63,63_0,COMPLETED,BOTORCH_MODULAR,0.869999999999999995559107901499,343.000000000000000000000000000000,4842,3515,0.428147763186417951164486339621,13,0.005
64,64_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,396.000000000000000000000000000000,3958,1909,0.419075276876676339199434551119,13,0.01
65,65_0,FAILED,BOTORCH_MODULAR,,,3576,539,0.895032778609820112158956817439,30,0.01
66,66_0,COMPLETED,BOTORCH_MODULAR,0.810000000000000053290705182008,243.000000000000000000000000000000,3657,4767,0.400169023866103312769837430096,16,0.01
67,67_0,COMPLETED,BOTORCH_MODULAR,0.760000000000000008881784197001,259.000000000000000000000000000000,555,4556,0.389851652245955915265795965752,30,0.025
68,68_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,414.000000000000000000000000000000,716,1136,0.408763180330456499245173063173,14,0.005
69,69_0,FAILED,BOTORCH_MODULAR,,,4895,22,0.901411548469879253531189533533,46,0.01
70,70_0,FAILED,BOTORCH_MODULAR,,,494,170,0.875639450795588136777780619013,36,0.1
71,71_0,COMPLETED,BOTORCH_MODULAR,0.880000000000000004440892098501,283.000000000000000000000000000000,1570,3003,0.321577352334178612203174907336,19,0.005
72,72_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,308.000000000000000000000000000000,4011,2261,0.507221172284818333508837895351,1,0.25
73,73_0,COMPLETED,BOTORCH_MODULAR,0.890000000000000013322676295502,6086.000000000000000000000000000000,3287,1765,0.298177350279924258114050417134,1,0.005
74,74_0,COMPLETED,BOTORCH_MODULAR,0.820000000000000062172489379009,259.000000000000000000000000000000,1521,4154,0.410317445386874202206684003613,6,0.005
75,75_0,COMPLETED,BOTORCH_MODULAR,0.859999999999999986677323704498,371.000000000000000000000000000000,4120,4414,0.892034796612900748868923983537,50,0.1
76,76_0,COMPLETED,BOTORCH_MODULAR,0.849999999999999977795539507497,277.000000000000000000000000000000,1724,4072,0.850855144712747035740108003665,50,0.025
77,77_0,COMPLETED,BOTORCH_MODULAR,0.930000000000000048849813083507,533.000000000000000000000000000000,3939,1024,0.828351334279278539440838358132,21,0.05
78,78_0,FAILED,BOTORCH_MODULAR,,,3330,431,0.831035425087151558010134522192,23,0.005
79,79_0,FAILED,BOTORCH_MODULAR,,,3848,1186,0.656323426444592294970448165259,36,0.005
80,80_0,COMPLETED,BOTORCH_MODULAR,0.880000000000000004440892098501,326.000000000000000000000000000000,3528,2410,0.446997728597091192881407550885,1,0.005
81,81_0,FAILED,BOTORCH_MODULAR,,,3819,109,0.559858395723889734618694546953,16,0.25
82,82_0,COMPLETED,BOTORCH_MODULAR,0.869999999999999995559107901499,531.000000000000000000000000000000,1682,3429,0.289481007314808636010639020242,26,0.005
83,83_0,COMPLETED,BOTORCH_MODULAR,0.810000000000000053290705182008,524.000000000000000000000000000000,2317,1521,0.415204695669736834062746311247,50,0.005
84,84_0,FAILED,BOTORCH_MODULAR,,,1877,1,0.386627942481628350535061144910,50,0.005
85,85_0,FAILED,BOTORCH_MODULAR,,,4865,316,0.522801574519677125785221960541,46,0.01
86,86_0,FAILED,BOTORCH_MODULAR,,,3452,13,0.906116307198888137897085925943,16,0.05
87,87_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,440.000000000000000000000000000000,3839,1826,0.148255061360728607189329864013,22,0.05
88,88_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,332.000000000000000000000000000000,3867,1738,0.527837961961195034632510214578,1,0.05
89,89_0,FAILED,BOTORCH_MODULAR,,,349,61,0.998999999999999999111821580300,50,0.1
90,90_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,621.000000000000000000000000000000,3785,920,0.710654819171848028958038412384,1,0.005
91,91_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,517.000000000000000000000000000000,1622,1922,0.497378129202429297706089528219,50,0.005
92,92_0,FAILED,BOTORCH_MODULAR,,,385,1,0.001000000000000000020816681712,50,0.1
93,93_0,COMPLETED,BOTORCH_MODULAR,0.890000000000000013322676295502,260.000000000000000000000000000000,1590,2960,0.478068945925519406259240895452,50,0.005
94,94_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,653.000000000000000000000000000000,3664,694,0.324642623035016897325988338707,18,0.05
95,95_0,FAILED,BOTORCH_MODULAR,,,3765,172,0.559398691698044903120035087341,16,0.05
96,96_0,FAILED,BOTORCH_MODULAR,,,370,1,0.831150805716577956161472684471,50,0.1
97,97_0,FAILED,BOTORCH_MODULAR,,,362,1,0.289727790574765553532898820777,50,0.1
98,98_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,454.000000000000000000000000000000,3599,1752,0.558839685745653902415597258369,17,0.05
99,99_0,FAILED,BOTORCH_MODULAR,,,361,114,0.545419810414490280336963223817,20,0.1
100,100_0,FAILED,BOTORCH_MODULAR,,,883,21,0.260842293749805054225987532845,50,0.005
101,101_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,2244.000000000000000000000000000000,4089,419,0.491116435985835875221994228923,48,0.005
102,102_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,793.000000000000000000000000000000,893,1516,0.259269573744980164065054850653,50,0.005
103,103_0,FAILED,BOTORCH_MODULAR,,,1592,119,0.699223137404213712642331302050,50,0.05
104,104_0,FAILED,BOTORCH_MODULAR,,,428,1,0.081088519768732741921368756266,50,0.1
105,105_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,502.000000000000000000000000000000,1532,968,0.701083458098894718446558727010,50,0.05
106,106_0,COMPLETED,BOTORCH_MODULAR,0.880000000000000004440892098501,6480.000000000000000000000000000000,1587,2087,0.073561990200969637476724471981,50,0.01
107,107_0,COMPLETED,BOTORCH_MODULAR,0.880000000000000004440892098501,345.000000000000000000000000000000,652,1460,0.972368899156179966603019693139,50,0.05
108,108_0,COMPLETED,BOTORCH_MODULAR,0.839999999999999968913755310496,290.000000000000000000000000000000,636,1774,0.085283135440549495687179160086,1,0.05
109,109_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,2498.000000000000000000000000000000,4842,52,0.045897220402122629323571345594,7,0.01
110,110_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,562.000000000000000000000000000000,1787,1178,0.362077188613498746061480915159,1,0.05
111,111_0,COMPLETED,BOTORCH_MODULAR,0.930000000000000048849813083507,703.000000000000000000000000000000,4891,839,0.959315108461900600822502838128,50,0.25
112,112_0,COMPLETED,BOTORCH_MODULAR,0.739999999999999991118215802999,304.000000000000000000000000000000,562,4284,0.439553041900662411212152846929,50,0.005
113,113_0,COMPLETED,BOTORCH_MODULAR,0.780000000000000026645352591004,209.000000000000000000000000000000,612,4483,0.462986754601204641978995368845,12,0.01
114,114_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,697.000000000000000000000000000000,1680,1221,0.702220421204335254472539418202,31,0.05
115,115_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,582.000000000000000000000000000000,385,264,0.475530252069373826628861934296,12,0.1
116,116_0,COMPLETED,BOTORCH_MODULAR,0.859999999999999986677323704498,316.000000000000000000000000000000,397,1135,0.760034447562991655189534867532,15,0.1
117,117_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,419.000000000000000000000000000000,1627,1957,0.463741616817853974374941117276,1,0.005
118,118_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,391.000000000000000000000000000000,566,835,0.984700996914394388603852803499,13,0.01
119,119_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,887.000000000000000000000000000000,1671,1079,0.373071380463568524898931855205,29,0.005
120,120_0,COMPLETED,BOTORCH_MODULAR,0.859999999999999986677323704498,325.000000000000000000000000000000,3767,3618,0.216424078369371580832236645620,50,0.025
121,121_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,767.000000000000000000000000000000,4795,2022,0.223757237464868224963154830220,50,0.025
122,122_0,FAILED,BOTORCH_MODULAR,,,692,622,0.884827090440834740370235067530,50,0.001
123,123_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,616.000000000000000000000000000000,3795,789,0.762095912146215415106098589604,50,0.25
124,124_0,FAILED,BOTORCH_MODULAR,,,690,724,0.905076494331021885741961341409,50,0.001
125,125_0,COMPLETED,BOTORCH_MODULAR,0.890000000000000013322676295502,361.000000000000000000000000000000,4915,2874,0.040428482966964100764339917760,5,0.25
126,126_0,FAILED,BOTORCH_MODULAR,,,237,1,0.001000000000000000020816681712,50,0.1
127,127_0,FAILED,BOTORCH_MODULAR,,,749,249,0.910145400356307310296699597529,50,0.001
128,128_0,COMPLETED,BOTORCH_MODULAR,0.869999999999999995559107901499,370.000000000000000000000000000000,1817,3400,0.350416876965735646365374122979,23,0.005
129,129_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,737.000000000000000000000000000000,801,239,0.225770205544726654256493247885,34,0.05
130,130_0,COMPLETED,BOTORCH_MODULAR,0.839999999999999968913755310496,266.000000000000000000000000000000,785,2801,0.559511227148913659057427594234,50,0.001
131,131_0,FAILED,BOTORCH_MODULAR,,,3508,37,0.589880947402471211837848841242,1,0.25
132,132_0,FAILED,BOTORCH_MODULAR,,,4828,86,0.683342547325169746841311280150,50,0.25
133,133_0,COMPLETED,BOTORCH_MODULAR,0.880000000000000004440892098501,253.000000000000000000000000000000,1225,2816,0.001000000000000000020816681712,11,0.25
134,134_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,604.000000000000000000000000000000,4744,907,0.682518862606819487481857322564,26,0.25
135,135_0,FAILED,BOTORCH_MODULAR,,,4935,1707,0.993316608983916604636021929764,50,0.01
136,136_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,627.000000000000000000000000000000,1738,960,0.730300892406150703450862238242,1,0.005
137,137_0,COMPLETED,BOTORCH_MODULAR,0.859999999999999986677323704498,327.000000000000000000000000000000,929,2394,0.635951743848487516252987461485,50,0.01
138,138_0,FAILED,BOTORCH_MODULAR,,,864,1478,0.870620464180522968256070726056,50,0.01
139,139_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,376.000000000000000000000000000000,3309,811,0.479233464794179719881128676207,1,0.05
140,140_0,COMPLETED,BOTORCH_MODULAR,0.810000000000000053290705182008,241.000000000000000000000000000000,1149,5000,0.001000000000000000020816681712,11,0.1
141,141_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,526.000000000000000000000000000000,3666,885,0.554631917454611267359609882988,19,0.25
142,142_0,FAILED,BOTORCH_MODULAR,,,4893,512,0.994721057836606248336863700388,50,0.01
143,143_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,654.000000000000000000000000000000,3731,939,0.967527898084584059290591540048,28,0.1
144,144_0,COMPLETED,BOTORCH_MODULAR,0.839999999999999968913755310496,286.000000000000000000000000000000,3629,4112,0.723203072727519935547491058969,14,0.1
145,145_0,COMPLETED,BOTORCH_MODULAR,0.890000000000000013322676295502,327.000000000000000000000000000000,4394,2749,0.522089970823158000534647271706,15,0.01
146,146_0,FAILED,BOTORCH_MODULAR,,,4931,614,0.813414770175450607681000292359,29,0.025
147,147_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,492.000000000000000000000000000000,1737,1819,0.644380411854861390175130964053,34,0.005
148,148_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,452.000000000000000000000000000000,4036,2032,0.792507279916961571153422028146,13,0.25
149,149_0,FAILED,BOTORCH_MODULAR,,,823,757,0.835408760471992972718169312429,29,0.01
150,150_0,FAILED,BOTORCH_MODULAR,,,3488,215,0.995834787550731959093752720946,1,0.001
151,151_0,FAILED,BOTORCH_MODULAR,,,1615,1011,0.813967254073040824557949690643,30,0.005
152,152_0,COMPLETED,BOTORCH_MODULAR,0.859999999999999986677323704498,269.000000000000000000000000000000,4220,4624,0.694046202018260283139738930913,42,0.01
153,153_0,FAILED,BOTORCH_MODULAR,,,612,377,0.814550773126271665525166554289,32,0.01
154,154_0,COMPLETED,BOTORCH_MODULAR,0.800000000000000044408920985006,221.000000000000000000000000000000,3189,4055,0.534653129309606733876591988519,50,0.25
155,155_0,COMPLETED,BOTORCH_MODULAR,0.839999999999999968913755310496,241.000000000000000000000000000000,5000,4927,0.537951025317164877037612313870,1,0.01
156,156_0,COMPLETED,BOTORCH_MODULAR,0.839999999999999968913755310496,250.000000000000000000000000000000,1188,3231,0.066160240318490520783356600987,9,0.25
157,157_0,COMPLETED,BOTORCH_MODULAR,0.839999999999999968913755310496,286.000000000000000000000000000000,4719,4950,0.461798552379177329463288970146,10,0.25
158,158_0,COMPLETED,BOTORCH_MODULAR,0.890000000000000013322676295502,390.000000000000000000000000000000,3975,2545,0.806912100382841446233328497328,8,0.05
159,159_0,COMPLETED,BOTORCH_MODULAR,0.869999999999999995559107901499,287.000000000000000000000000000000,4294,3850,0.586194506773836443436209719948,1,0.01
160,160_0,FAILED,BOTORCH_MODULAR,,,1611,1141,0.868090015827760130839862995344,19,0.005
161,161_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,417.000000000000000000000000000000,4070,1976,0.764242949809882499145885503822,30,0.01
162,162_0,COMPLETED,BOTORCH_MODULAR,0.410000000000000031086244689504,5348.000000000000000000000000000000,707,27,0.302196059017490192832866569006,25,0.01
163,163_0,FAILED,BOTORCH_MODULAR,,,1661,534,0.899275684498777150288617576734,46,0.005
164,164_0,FAILED,BOTORCH_MODULAR,,,3700,438,0.944413901631698582406215791707,32,0.05
165,165_0,COMPLETED,BOTORCH_MODULAR,0.890000000000000013322676295502,368.000000000000000000000000000000,3689,2791,0.688881613760518152211886899750,47,0.25
166,166_0,COMPLETED,BOTORCH_MODULAR,0.849999999999999977795539507497,261.000000000000000000000000000000,4663,4758,0.649796132650023672283623454859,14,0.25
167,167_0,COMPLETED,BOTORCH_MODULAR,0.890000000000000013322676295502,324.000000000000000000000000000000,1763,2905,0.397941550333508808900973008349,11,0.05
168,168_0,FAILED,BOTORCH_MODULAR,,,3802,577,0.897070428775234574025887468451,47,0.05
169,169_0,COMPLETED,BOTORCH_MODULAR,0.869999999999999995559107901499,310.000000000000000000000000000000,651,1493,0.870808097890499288595833604631,17,0.001
170,170_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,926.000000000000000000000000000000,1130,1019,0.333443920990381781344069622719,20,0.001
171,171_0,FAILED,BOTORCH_MODULAR,,,4615,229,0.802948432723596505766749942268,39,0.025
172,172_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,387.000000000000000000000000000000,1763,1157,0.188306586863676711507409322621,2,0.05
173,173_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,1389.000000000000000000000000000000,1006,241,0.275701564558041400943011467461,50,0.025
174,174_0,COMPLETED,BOTORCH_MODULAR,0.890000000000000013322676295502,348.000000000000000000000000000000,1234,1756,0.502568742342697660774319956545,41,0.25
175,175_0,FAILED,BOTORCH_MODULAR,,,1090,1740,0.906286889002529627568094383605,35,0.005
176,176_0,COMPLETED,BOTORCH_MODULAR,0.660000000000000031086244689504,181.000000000000000000000000000000,76,3229,0.386214008118464569019323562316,15,0.025
177,177_0,FAILED,BOTORCH_MODULAR,,,3748,1455,0.998999999999999999111821580300,50,0.001
178,178_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,388.000000000000000000000000000000,4808,2135,0.120768550021714687892071538045,4,0.25
179,179_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,635.000000000000000000000000000000,3749,518,0.129650066496429100526555089345,6,0.05
180,180_0,COMPLETED,BOTORCH_MODULAR,0.839999999999999968913755310496,235.000000000000000000000000000000,2997,3546,0.421956824727809376440745836589,1,0.005
181,181_0,COMPLETED,BOTORCH_MODULAR,0.810000000000000053290705182008,250.000000000000000000000000000000,1078,4104,0.896890747668984800178293426143,50,0.01
182,182_0,COMPLETED,BOTORCH_MODULAR,0.810000000000000053290705182008,226.000000000000000000000000000000,972,3890,0.998999999999999999111821580300,50,0.01
183,183_0,COMPLETED,BOTORCH_MODULAR,0.859999999999999986677323704498,279.000000000000000000000000000000,4654,5000,0.419742615484247405532869379385,1,0.01
184,184_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,377.000000000000000000000000000000,2825,1134,0.449127147554825412179013710556,1,0.005
185,185_0,COMPLETED,BOTORCH_MODULAR,0.830000000000000071054273576010,234.000000000000000000000000000000,1397,4457,0.521669615589749668949082206382,1,0.01
186,186_0,COMPLETED,BOTORCH_MODULAR,0.839999999999999968913755310496,251.000000000000000000000000000000,1595,5000,0.526388184674304593357874182402,12,0.005
187,187_0,FAILED,BOTORCH_MODULAR,,,814,490,0.624116100703496212709353585524,50,0.001
188,188_0,COMPLETED,BOTORCH_MODULAR,0.930000000000000048849813083507,515.000000000000000000000000000000,3022,437,0.223389295314400299075074940447,1,0.05
189,189_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,444.000000000000000000000000000000,786,736,0.669221494678618022966531952989,50,0.05
190,190_0,FAILED,BOTORCH_MODULAR,,,894,467,0.613757249776351043735189705330,48,0.005
191,191_0,COMPLETED,BOTORCH_MODULAR,0.810000000000000053290705182008,250.000000000000000000000000000000,750,2825,0.796121150705675351133550066152,50,0.01
192,192_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,362.000000000000000000000000000000,5000,1560,0.822621704483540550079112563253,40,0.25
193,193_0,COMPLETED,BOTORCH_MODULAR,0.810000000000000053290705182008,242.000000000000000000000000000000,317,1657,0.868015819578583758264755942946,41,0.01
194,194_0,FAILED,BOTORCH_MODULAR,,,3773,146,0.792347608843669837241918685322,50,0.025
195,195_0,COMPLETED,BOTORCH_MODULAR,0.900000000000000022204460492503,461.000000000000000000000000000000,1117,1425,0.838514771065928199433869849599,37,0.1
196,196_0,FAILED,BOTORCH_MODULAR,,,251,1,0.340588130743317285542559602618,1,0.1
197,197_0,COMPLETED,BOTORCH_MODULAR,0.910000000000000031086244689504,409.000000000000000000000000000000,2592,608,0.058559046278854047506978730553,1,0.1
198,198_0,COMPLETED,BOTORCH_MODULAR,0.890000000000000013322676295502,288.000000000000000000000000000000,1668,2704,0.708915151796441267428861010558,1,0.1
199,199_0,COMPLETED,BOTORCH_MODULAR,0.920000000000000039968028886506,879.000000000000000000000000000000,3268,421,0.793172580992936748778276978555,5,0.025
200,200_0,FAILED,BOTORCH_MODULAR,,,756,252,0.624032337859948937897058840463,50,0.001
201,201_0,COMPLETED,BOTORCH_MODULAR,0.880000000000000004440892098501,7065.000000000000000000000000000000,4007,88,0.089108960880626641998247805532,39,0.1
202,202_0,FAILED,BOTORCH_MODULAR,,,4138,624,0.998999999999999999111821580300,41,0.01
